EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,ShortMidRangeAssists,Steals,BadPassSteals,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,TwoPtShootingFoulsDrawnPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,AtRimPctBlocked,LongMidRangeAssists,OffCorner3ReboundPct,LongMidRangePctAssisted,LostBallTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,Charge Fouls,Offensive Fouls Drawn,SecondChanceFtPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,Clear Path Fouls,BlockingFoulsDrawn,SelfOReb,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,SelfORebPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,BlockingFouls,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1626179-1627824-1627846-1628400-203499,1610612738,"Terry Rozier, Guerschon Yabusele, Abdel Nader, Semi Ojeleye, Shane Larkin","Rozier, Yabusele, Nader, Ojeleye, Larkin",1626179-1627824-1627846-1628400-203499,BOS,2.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1627846-1628464-203499,1610612738,"Terry Rozier, Guerschon Yabusele, Abdel Nader, Daniel Theis, Shane Larkin","Rozier, Yabusele, Nader, Theis, Larkin",1626179-1627824-1627846-1628464-203499,BOS,144.0,1,2.0,2.0,4.0,4.0,,8.0,,,,1.0,2.0,3.0,,,3.0,4.0,9.0,7.0,,9.0,3.0,2.0,3.0,3.0,2.0,9.0,1.0,,1.0,1.0,,,,1.0,1.0,,,9.0,1.0,0.75,0.75,,1.125,1.125,1.0,,1.0,1.0,,,80.0,17.75,18.25,17.75,18.25,,,,,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5290875,,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628400-202681,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Semi Ojeleye, Kyrie Irving","Rozier, Yabusele, Tatum, Ojeleye, Irving",1626179-1627824-1628369-1628400-202681,BOS,123.0,1,2.0,2.0,4.0,3.0,3.0,7.0,,1.0,1.0,,,,2.0,2.0,,,4.0,2.0,2.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,4.0,,,,1.0,1.0,1.0,,,0.5,0.5,1.0,,81.95121951219512,15.5,20.333333333333332,15.5,19.0,,0.5,1.0,1.0,,,,,,,,0.4232,12.95,,,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628400-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Semi Ojeleye, Marcus Smart","Rozier, Yabusele, Tatum, Ojeleye, Smart",1626179-1627824-1628369-1628400-203935,BOS,25.0,1,,-2.0,2.0,1.0,,3.0,1.0,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,172.79999999999998,10.0,5.0,10.0,5.0,0.5,,,,,0.5,,,,1.0,,0.294075,2.5,32.5,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,0.294075,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628443-1628464,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Kadeem Allen, Daniel Theis","Rozier, Yabusele, Tatum, Allen, Theis",1626179-1627824-1628369-1628443-1628464,BOS,21.0,1,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,137.14285714285714,15.0,6.0,1.0,6.0,,1.0,,,,,,,,,,0.3874,20.8,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3874,0.3874,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628464-202681,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Daniel Theis, Kyrie Irving","Rozier, Yabusele, Tatum, Theis, Irving",1626179-1627824-1628369-1628464-202681,BOS,57.0,1,1.0,,2.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,2.0,,,,,1.0,,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,75.78947368421053,21.0,15.0,21.0,15.0,1.0,,,,,,,,,1.0,,0.4999,2.3,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628464-203499,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Daniel Theis, Shane Larkin","Rozier, Yabusele, Tatum, Theis, Larkin",1626179-1627824-1628369-1628464-203499,BOS,67.0,1,1.0,,1.0,2.0,,3.0,,,,,,,1.0,1.0,,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,0.25,0.25,0.5,,64.4776119402985,10.0,28.5,10.0,22.5,,,,,,,,,,,,0.3875,11.6,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-1628464-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Daniel Theis, Marcus Smart","Rozier, Yabusele, Tatum, Theis, Smart",1626179-1627824-1628369-1628464-203935,BOS,82.0,1,1.0,,3.0,4.0,,7.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,5.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,1.0,1.0,1.0,,,122.92682926829268,11.0,12.25,11.0,12.25,0.5,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.636625,1.5,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-201143-202681,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Al Horford, Kyrie Irving","Rozier, Yabusele, Tatum, Horford, Irving",1626179-1627824-1628369-201143-202681,BOS,4.0,1,,-1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-201143-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Al Horford, Marcus Smart","Rozier, Yabusele, Tatum, Horford, Smart",1626179-1627824-1628369-201143-203935,BOS,115.0,1,2.0,,3.0,4.0,2.0,7.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,2.0,,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,,,,3.0,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.3333333333333333,0.5,,87.65217391304347,12.333333333333334,19.5,12.333333333333334,15.75,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,0.5704666666666667,11.0,25.2,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-202328-203499,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Greg Monroe, Shane Larkin","Rozier, Yabusele, Tatum, Monroe, Larkin",1626179-1627824-1628369-202328-203499,BOS,6.0,1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-202681-203382,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Kyrie Irving, Aron Baynes","Rozier, Yabusele, Tatum, Irving, Baynes",1626179-1627824-1628369-202681-203382,BOS,222.0,1,4.0,1.0,8.0,9.0,,17.0,3.0,,1.0,,1.0,2.0,2.0,4.0,1.0,2.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,,7.0,1.0,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.3333333333333333,,0.6666666666666666,0.5,0.6666666666666666,,110.27027027027026,13.5,12.666666666666666,13.5,11.777777777777779,0.5,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,0.8333333333333334,0.5,0.572,4.925,25.7,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-202694-203382,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Marcus Morris, Aron Baynes","Rozier, Yabusele, Tatum, Morris, Baynes",1626179-1627824-1628369-202694-203382,BOS,999.0,3,17.0,7.0,31.0,31.0,,62.0,9.0,2.0,3.0,1.0,4.0,8.0,11.0,20.0,5.0,9.0,41.0,34.0,6.0,12.0,8.0,4.0,4.0,12.0,3.0,28.0,7.0,,11.0,14.0,1.0,,3.0,4.0,5.0,,4.0,36.0,0.8,0.5555555555555556,0.5555555555555556,0.55,0.6379310344827587,0.6612903225806451,0.3103448275862069,,0.7777777777777778,0.7333333333333333,0.5,1.0,89.36936936936938,16.322580645161292,15.903225806451612,16.032258064516128,15.258064516129032,0.3103448275862069,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.034482758620689655,0.27586206896551724,0.5,0.5,0.75,0.6206896551724138,0.5,0.5199620689655172,7.51,25.655555555555555,2.0,3.0,2.0,8.0,,,1.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,3.0,16.0,,8.0,2.0,3.0,2.0,5.0,,3.0,2.0,0.7272727272727273,0.7272727272727273,1.0,0.5,0.75,0.75,0.8333333333333334,0.75,0.27586206896551724,0.25,0.3333333333333333,1.0,,,,1.0,0.5,0.64345,0.5601,0.0967741935483871,,0.12195121951219512,0.07317073170731707,0.06451612903225806,7.0,,1.0,,,,1.0,,,,4.0,,3.0,,4.0,3.0,1.0,2.0,2.0,,,,,3.0,1.0,1.0,1.0,,,,,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.23076923076923078,,,0.6,,0.7777777777777778,0.875,0.5714285714285714,0.5,,,,0.13636363636363635,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.15,0.25,0.3333333333333333,0.8,1.0,1.0,1.0,0.5,1.0,1.0,,,0.1111111111111111,2.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,0.1,,,,,,,,,,1.0,,,1610612738,2018,2017-18,False
1626179-1627824-1628369-203499-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Jayson Tatum, Shane Larkin, Marcus Smart","Rozier, Yabusele, Tatum, Larkin, Smart",1626179-1627824-1628369-203499-203935,BOS,224.0,1,4.0,-3.0,7.0,7.0,,14.0,3.0,,1.0,,,,,6.0,,,2.0,5.0,,,,,,,,,2.0,1.0,3.0,3.0,,,,1.0,2.0,,2.0,2.0,,,,,,0.14285714285714285,,1.0,0.6666666666666666,0.6666666666666666,1.0,,90.0,16.142857142857142,15.857142857142858,16.142857142857142,15.0,0.5,0.16666666666666666,,,,,,,,0.5,,0.43848333333333334,6.583333333333333,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628400-201143-203499,1610612738,"Terry Rozier, Guerschon Yabusele, Semi Ojeleye, Al Horford, Shane Larkin","Rozier, Yabusele, Ojeleye, Horford, Larkin",1626179-1627824-1628400-201143-203499,BOS,60.0,1,1.0,,2.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,72.0,8.0,44.0,2.5,26.0,,,,,,,,,,,,0.4093,10.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628400-202694-203382,1610612738,"Terry Rozier, Guerschon Yabusele, Semi Ojeleye, Marcus Morris, Aron Baynes","Rozier, Yabusele, Ojeleye, Morris, Baynes",1626179-1627824-1628400-202694-203382,BOS,69.0,1,1.0,-2.0,3.0,2.0,,5.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,0.5,,,,,,,104.34782608695653,8.666666666666666,21.5,8.666666666666666,21.5,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,1.0,3.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628444-202328-202694,1610612738,"Terry Rozier, Guerschon Yabusele, Jabari Bird, Greg Monroe, Marcus Morris","Rozier, Yabusele, Bird, Monroe, Morris",1626179-1627824-1628444-202328-202694,BOS,71.0,1,1.0,2.0,2.0,3.0,,5.0,1.0,1.0,1.0,,,,2.0,2.0,,,4.0,2.0,2.0,,,,,1.0,,2.0,1.0,,2.0,2.0,,,,1.0,1.0,,1.0,4.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,101.40845070422534,17.5,12.0,17.5,12.0,0.5,0.5,1.0,1.0,,,,,,0.5,,0.46575,8.4,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628464-202681-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Daniel Theis, Kyrie Irving, Marcus Smart","Rozier, Yabusele, Theis, Irving, Smart",1626179-1627824-1628464-202681-203935,BOS,311.0,2,5.0,-3.0,10.0,10.0,6.0,20.0,3.0,,,3.0,2.0,3.0,1.0,3.0,2.0,6.0,10.0,13.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,,,,2.0,4.0,,1.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,1.0,92.60450160771704,14.4,16.7,14.4,15.2,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5655666666666667,2.066666666666667,24.133333333333336,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-1628464-203499-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Daniel Theis, Shane Larkin, Marcus Smart","Rozier, Yabusele, Theis, Larkin, Smart",1626179-1627824-1628464-203499-203935,BOS,128.0,1,2.0,-1.0,5.0,4.0,,9.0,,,,,1.0,5.0,,,1.0,5.0,3.0,4.0,,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,3.0,1.0,0.2,0.2,,0.3,0.3,1.0,,0.5,0.5,,1.0,101.25,16.4,11.5,15.8,11.5,,,,,,1.0,0.2,0.2,1.0,1.0,0.2,0.55332,,25.119999999999997,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.25,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
1626179-1627824-202681-203382-203935,1610612738,"Terry Rozier, Guerschon Yabusele, Kyrie Irving, Aron Baynes, Marcus Smart","Rozier, Yabusele, Irving, Baynes, Smart",1626179-1627824-202681-203382-203935,BOS,115.0,1,2.0,-5.0,4.0,3.0,3.0,7.0,,,2.0,1.0,,1.0,,2.0,,2.0,,5.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,,1.0,1.0,,1.0,87.65217391304347,20.25,11.333333333333334,20.25,11.333333333333334,,0.5,,,0.25,0.25,,,,0.5,,0.4922375,18.35,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2018,2017-18,False
