EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,HeaveAttempts,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Accuracy,BlockingFouls,DefensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
201142-201939-202691-203110-2585,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia","Durant, Curry, Thompson, Green, Pachulia",201142-201939-202691-203110-2585,GSW,24261.0,37,404.0,82.0,850.0,854.0,39.0,43.0,72.0,1704,160.0,231.0,16.0,33.0,6.0,7.0,38.0,90.0,76.0,142.0,21.0,50.0,3.0,6.0,1.0,104.0,225.0,7.0,16.0,7.0,11.0,274.0,463.0,125.0,275.0,110.0,1033.0,951.0,22.0,47.0,10.0,22.0,5.0,79.0,12.0,17.0,7.0,12.0,10.0,55.0,388.0,160.0,330.0,45.0,22.0,225.0,104.0,33.0,2.0,194.0,110.0,304.0,90.0,20.0,123.0,27.0,44.0,718.0,29.0,56.0,1.0,129.0,188.0,7.0,324.0,86.0,410.0,9.0,70.0,42.0,28.0,77.0,24.0,61.0,71.0,5.0,16.0,3.0,8.0,148.0,15.0,7.0,71.0,142.0,5.0,3.0,18.0,135.0,5.0,8.0,2.0,2.0,128.0,17.0,2.0,4.0,65.0,5.0,44.0,5.0,4.0,22.0,1.0,2.0,20.0,49.0,30.0,1.0,1.0,2.0,954.0,55.0,39.0,0.708029197080292,0.7376425855513308,0.88,0.45454545454545453,0.45454545454545453,0.5833333333333334,0.45454545454545453,0.591792656587473,0.46808510638297873,0.7058823529411765,0.6253387533875339,0.5362318840579711,0.7758620689655172,0.6520912547528517,0.5563380281690141,0.8088235294117647,0.37262872628726285,0.007272727272727273,0.07127429805615551,0.09090909090909091,0.1,0.02112676056338028,0.008888888888888889,0.5202702702702703,0.7,0.09090909090909091,0.7286821705426356,0.2978723404255319,0.8431372549019608,0.19333333333333333,0.7712895377128953,0.2514792899408284,0.39436619718309857,0.3269230769230769,0.16923076923076924,0.17355371900826447,0.27586206896551724,0.6911764705882353,0.6814159292035398,0.8311688311688312,0.8582677165354331,0.7692307692307693,0.0297029702970297,101.1401013973043,0.6122448979591837,12.648235294117647,15.819672131147541,12.234117647058824,15.337236533957846,0.3130081300813008,0.6926406926406926,0.7619047619047619,0.76875,0.12195121951219512,0.4222222222222222,0.4691358024691358,0.7105263157894737,0.19241192411924118,0.5352112676056338,0.5467625899280576,0.5789473684210527,0.06775067750677506,0.42,0.42,0.9523809523809523,0.3048780487804878,0.4622222222222222,0.4663677130044843,0.8653846153846154,0.4782608695652174,0.48484848484848486,0.375,0.08695652173913043,0.5,1.0,0.2318840579710145,0.4375,0.8571428571428571,0.2413793103448276,0.8571428571428571,0.034482758620689655,0.3793103448275862,0.6363636363636364,0.6856368563685636,0.4622222222222222,0.5244995934959349,0.5519336538461539,0.5081465517241379,0.08871989860583017,0.12720156555772993,0.017985611510791366,0.07647628267182963,0.05324298160696999,8.197192224622029,25.421818181818217,0.04588235294117647,,,,,,,,,,1610612744,2018,2017-18,False
202691-203110-2561-2733-2738,1610612744,"Klay Thompson, Draymond Green, David West, Shaun Livingston, Andre Iguodala","Thompson, Green, West, Livingston, Iguodala",202691-203110-2561-2733-2738,GSW,7806.0,25,130.0,26.0,251.0,248.0,4.0,7.0,20.0,499,45.0,63.0,4.0,7.0,1.0,4.0,21.0,35.0,34.0,78.0,,5.0,,,,12.0,30.0,,3.0,,,100.0,176.0,12.0,35.0,24.0,260.0,234.0,8.0,13.0,,3.0,6.0,22.0,1.0,6.0,,,2.0,4.0,144.0,56.0,33.0,3.0,10.0,30.0,12.0,8.0,,72.0,11.0,83.0,11.0,,38.0,14.0,20.0,177.0,5.0,16.0,1.0,43.0,62.0,7.0,112.0,22.0,134.0,3.0,22.0,15.0,7.0,25.0,10.0,17.0,25.0,3.0,8.0,1.0,3.0,50.0,3.0,1.0,26.0,56.0,2.0,4.0,1.0,45.0,,5.0,4.0,,30.0,1.0,,1.0,14.0,,18.0,3.0,1.0,8.0,2.0,2.0,8.0,21.0,13.0,,2.0,2.0,238.0,4.0,4.0,0.72,0.7578947368421053,0.9166666666666666,0.34285714285714286,,,0.34285714285714286,0.5681818181818182,0.6153846153846154,0.16666666666666666,0.5592417061611374,0.5,0.16666666666666666,0.5755555555555556,0.5789473684210527,0.2857142857142857,0.16587677725118483,,0.045454545454545456,0.07936507936507936,0.05714285714285714,0.01282051282051282,,0.5,1.0,0.3333333333333333,0.7045454545454546,0.21052631578947367,0.7288135593220338,0.22727272727272727,0.7142857142857143,0.21428571428571427,0.5555555555555556,0.14285714285714285,0.09090909090909091,0.2222222222222222,0.25,0.55,0.7222222222222222,0.78125,0.7446808510638298,0.6666666666666666,0.03333333333333333,92.05226748654881,0.6190476190476191,14.239043824701195,17.06451612903226,13.92430278884462,16.278225806451612,0.2985781990521327,0.7142857142857143,0.7758620689655172,0.8444444444444444,0.16587677725118483,0.6,0.6363636363636364,0.6666666666666666,0.3696682464454976,0.4358974358974359,0.44155844155844154,0.5882352941176471,0.023696682464454975,,,,0.14218009478672985,0.4,0.4,0.9166666666666666,0.4375,0.5714285714285714,,,,,0.1875,,,0.6666666666666666,0.25,,,,0.46445497630331756,0.4,0.4876130952380952,0.5641884615384616,0.6116333333333334,0.0625,0.07407407407407407,,0.08461538461538462,0.015384615384615385,10.620454545454546,25.83823529411765,0.01593625498007968,1.0,1.0,,,,,,,,1610612744,2018,2017-18,False
201142-201939-202691-203110-2738,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Durant, Curry, Thompson, Green, Iguodala",201142-201939-202691-203110-2738,GSW,7049.0,41,117.0,12.0,258.0,261.0,133.0,173.0,19.0,519,43.0,57.0,3.0,7.0,22.0,27.0,10.0,26.0,11.0,25.0,7.0,13.0,,,5.0,37.0,97.0,3.0,8.0,17.0,47.0,64.0,108.0,44.0,110.0,64.0,324.0,312.0,4.0,10.0,3.0,8.0,3.0,20.0,30.0,50.0,20.0,52.0,44.0,164.0,72.0,56.0,105.0,27.0,6.0,96.0,37.0,4.0,,36.0,35.0,71.0,28.0,7.0,25.0,5.0,6.0,177.0,14.0,7.0,1.0,31.0,44.0,6.0,81.0,22.0,103.0,2.0,17.0,11.0,6.0,15.0,4.0,9.0,13.0,2.0,6.0,1.0,1.0,28.0,2.0,19.0,28.0,55.0,1.0,2.0,2.0,55.0,2.0,1.0,2.0,1.0,75.0,1.0,,,21.0,,14.0,2.0,1.0,5.0,1.0,1.0,8.0,16.0,8.0,,,,304.0,160.0,131.0,0.5625,0.5901639344262295,0.7954545454545454,0.4,0.375,0.38461538461538464,0.4036697247706422,0.5925925925925926,0.4,0.6,0.5963302752293578,0.4722222222222222,0.5882352941176471,0.6352941176470588,0.5,0.640625,0.5045871559633027,,0.037037037037037035,0.05263157894736842,0.038461538461538464,,,0.5357142857142857,0.8571428571428571,0.2,0.6984126984126984,0.1590909090909091,0.8157894736842105,0.22580645161290322,0.7425742574257426,0.19811320754716982,0.21428571428571427,0.25,,0.23214285714285715,0.16666666666666666,0.6923076923076923,0.65625,0.7777777777777778,0.8666666666666667,0.625,0.0196078431372549,106.02354943963682,0.5,12.872093023255815,14.28352490421456,12.449612403100776,13.942528735632184,0.26146788990825687,0.7543859649122807,0.7962962962962963,0.5813953488372093,0.11926605504587157,0.38461538461538464,0.4,0.5,0.11467889908256881,0.44,0.44,0.5454545454545454,0.05963302752293578,0.5384615384615384,0.5384615384615384,1.0,0.44495412844036697,0.38144329896907214,0.38144329896907214,0.7567567567567568,0.3888888888888889,0.42857142857142855,0.3333333333333333,,,,0.4444444444444444,0.375,1.0,0.2647058823529412,0.8148148148148148,0.049019607843137254,0.46078431372549017,0.3617021276595745,0.7660550458715596,0.3854166666666667,0.5213834101382488,0.6366357142857143,0.5062108910891089,0.08823529411764706,0.1640625,,0.06172839506172839,0.5061728395061729,7.376851851851852,26.05818181818182,0.5155038759689923,17.0,14.0,3.0,1.0,15.0,0.6,,,,1610612744,2018,2017-18,False
201142-201580-201939-202691-203110,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Klay Thompson, Draymond Green","Durant, McGee, Curry, Thompson, Green",201142-201580-201939-202691-203110,GSW,5912.0,13,99.0,46.0,204.0,207.0,7.0,9.0,13.0,411,50.0,65.0,2.0,3.0,1.0,2.0,9.0,23.0,13.0,29.0,8.0,15.0,,1.0,,19.0,40.0,1.0,1.0,2.0,2.0,72.0,117.0,27.0,55.0,22.0,247.0,201.0,4.0,6.0,1.0,2.0,5.0,16.0,2.0,5.0,2.0,2.0,,10.0,112.0,32.0,66.0,15.0,4.0,40.0,19.0,5.0,,56.0,22.0,78.0,15.0,7.0,43.0,4.0,9.0,178.0,5.0,8.0,,39.0,47.0,4.0,90.0,13.0,103.0,2.0,17.0,10.0,7.0,25.0,4.0,19.0,12.0,2.0,6.0,,3.0,37.0,3.0,1.0,17.0,36.0,1.0,4.0,,31.0,,3.0,3.0,1.0,25.0,5.0,,,12.0,2.0,12.0,2.0,2.0,8.0,,1.0,3.0,14.0,9.0,,,1.0,231.0,10.0,7.0,0.7777777777777778,0.8,0.8148148148148148,0.4909090909090909,0.5,1.0,0.4909090909090909,0.6153846153846154,0.6666666666666666,0.4,0.6540697674418605,0.6875,0.7142857142857143,0.6823204419889503,0.8,0.7142857142857143,0.31976744186046513,,0.042735042735042736,0.046153846153846156,0.08695652173913043,,,0.6756756756756757,0.8,,0.7121212121212122,0.18181818181818182,0.7358490566037735,0.17857142857142858,0.7226890756302521,0.18055555555555555,0.2,0.21428571428571427,0.13333333333333333,0.19047619047619047,0.14285714285714285,0.6818181818181818,0.7037037037037037,0.7647058823529411,0.717948717948718,0.7857142857142857,0.029850746268656716,100.10825439783491,0.6428571428571429,12.529411764705882,16.21256038647343,12.303921568627452,15.541062801932368,0.37790697674418605,0.7692307692307693,0.8064516129032258,0.86,0.13372093023255813,0.391304347826087,0.42857142857142855,0.4444444444444444,0.1686046511627907,0.4482758620689655,0.4482758620689655,0.6923076923076923,0.0872093023255814,0.5333333333333333,0.5333333333333333,0.875,0.23255813953488372,0.475,0.475,0.7894736842105263,0.375,0.6666666666666666,0.5,0.125,,,0.125,1.0,1.0,0.2857142857142857,0.5,,0.2857142857142857,1.0,0.6976744186046512,0.475,0.5264555232558139,0.5539999999999999,0.5244785714285715,0.07734806629834254,0.0967741935483871,0.03508771929824561,0.06477732793522267,0.04048582995951417,7.421367521367522,25.21636363636364,0.03431372549019608,,,,,1.0,,1.0,3.0,,1610612744,2018,2017-18,False
1626188-201142-201580-202691-203110,1610612744,"Quinn Cook, Kevin Durant, JaVale McGee, Klay Thompson, Draymond Green","Cook, Durant, McGee, Thompson, Green",1626188-201142-201580-202691-203110,GSW,4287.0,8,71.0,-18.0,144.0,145.0,7.0,9.0,15.0,289,27.0,44.0,2.0,10.0,2.0,2.0,6.0,17.0,10.0,29.0,1.0,7.0,,1.0,1.0,13.0,38.0,2.0,4.0,1.0,2.0,43.0,90.0,14.0,45.0,22.0,150.0,168.0,3.0,14.0,2.0,5.0,2.0,14.0,2.0,2.0,2.0,3.0,3.0,13.0,66.0,20.0,39.0,3.0,2.0,38.0,13.0,3.0,,33.0,13.0,46.0,12.0,1.0,23.0,4.0,6.0,105.0,5.0,16.0,,24.0,21.0,2.0,47.0,21.0,68.0,4.0,13.0,7.0,6.0,10.0,1.0,4.0,8.0,1.0,6.0,2.0,1.0,18.0,1.0,,14.0,19.0,,,1.0,24.0,,1.0,,1.0,24.0,,,,11.0,,6.0,2.0,2.0,3.0,,,3.0,8.0,6.0,1.0,1.0,,136.0,13.0,7.0,0.7674418604651163,0.7857142857142857,0.9285714285714286,0.3111111111111111,0.4,0.6666666666666666,0.3111111111111111,0.4777777777777778,0.21428571428571427,1.0,0.4740740740740741,0.3157894736842105,1.0,0.5102040816326531,0.35,0.9285714285714286,0.3333333333333333,,0.03333333333333333,0.022727272727272728,0.11764705882352941,,,0.5555555555555556,1.0,,0.65625,0.3404255319148936,0.8,0.16129032258064516,0.7258064516129032,0.2692307692307692,0.47058823529411764,0.36363636363636365,0.21052631578947367,0.2,,0.4666666666666667,0.8333333333333334,0.8,0.8461538461538461,0.5,0.05333333333333334,97.07487753673898,0.75,14.493055555555555,15.172413793103448,13.82638888888889,14.779310344827586,0.32592592592592595,0.6136363636363636,0.627906976744186,0.8518518518518519,0.1259259259259259,0.35294117647058826,0.4,0.6666666666666666,0.21481481481481482,0.3448275862068966,0.3448275862068966,0.6,0.05185185185185185,0.14285714285714285,0.14285714285714285,1.0,0.2814814814814815,0.34210526315789475,0.34210526315789475,0.9230769230769231,0.5263157894736842,0.2,0.5,0.05263157894736842,,,0.21052631578947367,0.5,1.0,0.4,1.0,0.2,0.4,0.5,0.6592592592592592,0.34210526315789475,0.5342888888888889,0.5609033333333334,0.5559499999999999,0.07534246575342465,0.10891089108910891,,0.09333333333333334,0.08666666666666667,8.38111111111111,25.455555555555556,0.04861111111111111,1.0,1.0,1.0,,,1.0,1.0,4.0,,1610612744,2018,2017-18,False
201939-202691-203110-2585-2738,1610612744,"Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia, Andre Iguodala","Curry, Thompson, Green, Pachulia, Iguodala",201939-202691-203110-2585-2738,GSW,3653.0,7,61.0,17.0,124.0,126.0,11.0,3.0,14.0,250,20.0,33.0,1.0,5.0,,1.0,5.0,14.0,11.0,20.0,3.0,7.0,,,,15.0,33.0,3.0,4.0,2.0,3.0,36.0,67.0,18.0,40.0,16.0,142.0,125.0,2.0,7.0,3.0,4.0,,13.0,2.0,5.0,2.0,3.0,3.0,13.0,52.0,20.0,48.0,6.0,,33.0,15.0,5.0,,26.0,16.0,42.0,13.0,3.0,16.0,4.0,6.0,100.0,8.0,7.0,1.0,25.0,22.0,3.0,50.0,16.0,66.0,,12.0,9.0,3.0,13.0,6.0,11.0,11.0,2.0,2.0,,,24.0,4.0,2.0,7.0,16.0,1.0,1.0,,21.0,2.0,1.0,1.0,1.0,22.0,3.0,,,10.0,1.0,6.0,1.0,1.0,4.0,,,2.0,7.0,4.0,,1.0,,129.0,13.0,11.0,0.7222222222222222,0.7222222222222222,0.8888888888888888,0.45,0.75,0.6666666666666666,0.45,0.5373134328358209,0.2857142857142857,0.4,0.5887850467289719,0.5909090909090909,0.625,0.6120689655172413,0.5909090909090909,0.65,0.37383177570093457,,0.07462686567164178,0.12121212121212122,,0.05,,0.5416666666666666,1.0,0.25,0.5641025641025641,0.22580645161290322,0.9259259259259259,0.36363636363636365,0.7121212121212122,0.2830188679245283,0.15384615384615385,0.2222222222222222,0.3333333333333333,0.4444444444444444,,0.375,0.6470588235294118,0.5714285714285714,0.8888888888888888,1.0,,98.54913769504518,0.5714285714285714,12.733870967741936,16.46031746031746,12.153225806451612,15.666666666666666,0.308411214953271,0.6060606060606061,0.6896551724137931,0.8,0.1308411214953271,0.35714285714285715,0.35714285714285715,0.8,0.18691588785046728,0.55,0.5789473684210527,0.5454545454545454,0.06542056074766354,0.42857142857142855,0.42857142857142855,1.0,0.308411214953271,0.45454545454545453,0.45454545454545453,0.8666666666666667,0.45454545454545453,0.2,1.0,,,,0.36363636363636365,0.75,1.0,0.125,,,0.375,0.6666666666666666,0.6822429906542056,0.45454545454545453,0.5252523364485981,0.53685,0.44189375,0.09565217391304348,0.13513513513513514,0.024390243902439025,0.09154929577464789,0.09154929577464789,8.138805970149253,25.31,0.08870967741935484,1.0,1.0,,,1.0,,,,,1610612744,2018,2017-18,False
201156-202691-203110-2561-2733,1610612744,"Nick Young, Klay Thompson, Draymond Green, David West, Shaun Livingston","Young, Thompson, Green, West, Livingston",201156-202691-203110-2561-2733,GSW,3497.0,16,58.0,8.0,109.0,107.0,,,11.0,216,18.0,25.0,4.0,5.0,,,10.0,21.0,16.0,27.0,4.0,5.0,,,,6.0,21.0,,3.0,,,44.0,73.0,10.0,26.0,10.0,128.0,120.0,5.0,6.0,,3.0,6.0,16.0,,,,,,,62.0,26.0,27.0,3.0,8.0,21.0,6.0,3.0,,31.0,9.0,40.0,5.0,4.0,13.0,5.0,13.0,89.0,5.0,7.0,,21.0,21.0,2.0,44.0,12.0,56.0,3.0,4.0,2.0,2.0,6.0,2.0,4.0,9.0,2.0,2.0,1.0,2.0,15.0,,,13.0,29.0,1.0,2.0,,18.0,,1.0,1.0,2.0,13.0,1.0,,,7.0,,11.0,4.0,3.0,7.0,1.0,1.0,3.0,15.0,9.0,,,,112.0,,,0.7045454545454546,0.775,0.9,0.38461538461538464,,,0.38461538461538464,0.6027397260273972,0.8333333333333334,,0.5959595959595959,0.5555555555555556,,0.6095238095238096,0.6666666666666666,,0.26262626262626265,,0.0410958904109589,0.08,0.047619047619047616,,,0.4,1.0,,0.6363636363636364,0.2413793103448276,0.7777777777777778,0.3125,0.7,0.26666666666666666,0.42857142857142855,0.2727272727272727,0.09090909090909091,0.3333333333333333,,0.6,0.45454545454545453,1.0,0.7619047619047619,0.8333333333333334,0.07142857142857142,88.94480983700315,0.6,14.055045871559633,18.364485981308412,13.788990825688073,17.626168224299064,0.25252525252525254,0.72,0.782608695652174,0.7222222222222222,0.21212121212121213,0.47619047619047616,0.5,0.5,0.2727272727272727,0.5925925925925926,0.5925925925925926,0.8125,0.050505050505050504,0.8,0.8,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.5555555555555556,0.8,0.25,,,,0.3333333333333333,,,,,,,,0.5151515151515151,0.2857142857142857,0.4909964646464647,0.504025,,0.06666666666666667,0.08860759493670886,,0.125,,9.887671232876711,25.753846153846155,,,,,,,,1.0,,,1610612744,2018,2017-18,False
201156-202691-203110-2561-2738,1610612744,"Nick Young, Klay Thompson, Draymond Green, David West, Andre Iguodala","Young, Thompson, Green, West, Iguodala",201156-202691-203110-2561-2738,GSW,3165.0,14,53.0,-8.0,101.0,101.0,,,11.0,202,14.0,20.0,3.0,6.0,,,8.0,12.0,10.0,25.0,,3.0,,1.0,,8.0,30.0,,2.0,,,32.0,57.0,8.0,33.0,9.0,97.0,105.0,4.0,8.0,,3.0,,8.0,,,,,,,48.0,16.0,24.0,,2.0,30.0,8.0,3.0,,24.0,8.0,32.0,8.0,,12.0,3.0,9.0,72.0,7.0,5.0,,16.0,30.0,2.0,48.0,12.0,60.0,2.0,4.0,3.0,1.0,11.0,4.0,9.0,9.0,1.0,2.0,,1.0,20.0,2.0,,12.0,18.0,1.0,2.0,,20.0,1.0,4.0,1.0,,12.0,1.0,1.0,,6.0,1.0,7.0,2.0,2.0,3.0,,2.0,2.0,9.0,7.0,,,,89.0,,,0.75,0.7741935483870968,1.0,0.24242424242424243,,,0.24242424242424243,0.5614035087719298,0.5,,0.4888888888888889,0.36363636363636365,,0.5105263157894737,0.36363636363636365,,0.36666666666666664,,0.05263157894736842,0.15,,,,0.55,1.0,,0.8333333333333334,0.2,0.8421052631578947,0.2916666666666667,0.8363636363636363,0.24489795918367346,0.5,0.25,0.06666666666666667,0.2727272727272727,0.5,0.875,0.8,0.875,0.8461538461538461,0.8333333333333334,0.043478260869565216,91.90521327014218,0.7777777777777778,14.247524752475247,17.08910891089109,13.237623762376238,16.584158415841586,0.2222222222222222,0.7,0.8235294117647058,0.8571428571428571,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.2777777777777778,0.4,0.4,0.9,0.03333333333333333,,,,0.3333333333333333,0.26666666666666666,0.26666666666666666,1.0,0.5454545454545454,0.5,0.6666666666666666,0.09090909090909091,,,0.18181818181818182,,,,,,,,0.5888888888888889,0.26666666666666666,0.5056466666666667,0.5535714285714286,,0.07368421052631578,0.0967741935483871,0.030303030303030304,0.08247422680412371,,10.633333333333333,25.85151515151515,,,,,,,,,,,1610612744,2018,2017-18,False
1627775-1628395-201142-202691-203110,1610612744,"Patrick McCaw, Jordan Bell, Kevin Durant, Klay Thompson, Draymond Green","McCaw, Bell, Durant, Thompson, Green",1627775-1628395-201142-202691-203110,GSW,3087.0,5,51.0,7.0,103.0,102.0,14.0,7.0,9.0,205,20.0,28.0,4.0,6.0,4.0,5.0,10.0,15.0,2.0,9.0,3.0,10.0,,,,5.0,27.0,,,,1.0,32.0,52.0,8.0,37.0,18.0,106.0,99.0,6.0,11.0,,,1.0,13.0,4.0,8.0,,1.0,8.0,16.0,48.0,16.0,24.0,,4.0,27.0,5.0,3.0,1.0,24.0,8.0,32.0,5.0,3.0,17.0,7.0,,72.0,7.0,4.0,,19.0,19.0,,38.0,11.0,49.0,2.0,14.0,10.0,4.0,10.0,2.0,7.0,8.0,1.0,3.0,,2.0,18.0,1.0,3.0,10.0,17.0,2.0,1.0,,21.0,,2.0,,,22.0,5.0,,,9.0,,12.0,3.0,2.0,6.0,1.0,,6.0,15.0,7.0,,,,93.0,16.0,14.0,0.75,0.8,1.0,0.21621621621621623,,,0.21621621621621623,0.6153846153846154,0.5454545454545454,0.5,0.4943820224719101,0.5454545454545454,0.4444444444444444,0.5408163265306123,0.5909090909090909,0.6153846153846154,0.4157303370786517,0.02702702702702703,0.057692307692307696,0.10714285714285714,,,0.037037037037037035,0.5555555555555556,,,0.5277777777777778,0.21052631578947367,0.7916666666666666,0.2413793103448276,0.6333333333333333,0.22916666666666666,0.25,0.25,0.14285714285714285,0.2727272727272727,0.14285714285714285,0.4666666666666667,0.5294117647058824,0.75,0.7777777777777778,0.8333333333333334,0.045454545454545456,95.6268221574344,0.4666666666666667,14.339805825242719,15.784313725490197,13.854368932038835,14.852941176470589,0.3146067415730337,0.7142857142857143,0.8,0.85,0.16853932584269662,0.6666666666666666,0.6666666666666666,0.7,0.10112359550561797,0.2222222222222222,0.2222222222222222,,0.11235955056179775,0.3,0.3,1.0,0.30337078651685395,0.18518518518518517,0.19230769230769232,1.0,0.5454545454545454,0.6666666666666666,0.25,,,,,,,0.5555555555555556,0.8,,0.1111111111111111,,0.7303370786516854,0.18518518518518517,0.5398320224719102,0.5254,0.5758888888888889,0.0967741935483871,0.16071428571428573,,0.12264150943396226,0.1509433962264151,6.678846153846154,25.305405405405406,0.13592233009708737,5.0,4.0,,,1.0,,,,,1610612744,2018,2017-18,False
