EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LongMidRangeAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallSteals,Charge Fouls,Loose Ball Fouls,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFouls,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,OffCorner3ReboundPct,3SecondViolations,PenaltyArc3FGM,PenaltyArc3Accuracy,BlockedLongMidRange,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
1627748-1628425-203114-203521-203930,1610612749,"Thon Maker, Sterling Brown, Khris Middleton, Matthew Dellavedova, Sean Kilpatrick","Maker, Brown, Middleton, Dellavedova, Kilpatrick",1627748-1628425-203114-203521-203930,MIL,177.0,2,3.0,6.0,7.0,,,13.0,,,,,,,,1.0,1.0,,,,1.0,3.0,3.0,13.0,,,,,,,,,,,1.0,,1.0,,3.0,,,1.0,,1.0,1.0,2.0,,,,3.0,,,,,,,,0.375,,,0.375,,,0.75,,,1.0,,,,105.76271186440677,16.166666666666668,11.428571428571429,16.166666666666668,11.428571428571429,,,,,,,,0.25,,,0.25,,,,,0.75,0.5299,,,,,19.8,23.766666666666666,,-10.0,,,2.0,,,1.0,,,,3.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1628425-203114-203521-203953,1610612749,"Thon Maker, Sterling Brown, Khris Middleton, Matthew Dellavedova, Jabari Parker","Maker, Brown, Middleton, Dellavedova, Parker",1627748-1628425-203114-203521-203953,MIL,315.0,2,5.0,11.0,10.0,5.0,,21.0,2.0,4.0,1.0,1.0,,1.0,,,1.0,,,2.0,5.0,2.0,10.0,12.0,,,,,1.0,2.0,1.0,4.0,4.0,,1.0,2.0,2.0,2.0,4.0,,2.0,5.0,,5.0,1.0,1.0,1.0,4.0,,10.0,4.0,5.0,1.0,1.0,0.4,,0.5,0.2857142857142857,,0.3333333333333333,0.45,,0.5,0.2857142857142857,,1.0,0.8333333333333334,,,1.0,96.0,12.363636363636363,17.9,12.363636363636363,17.9,0.5714285714285714,0.5,0.6666666666666666,1.0,0.14285714285714285,,,,,,0.14285714285714285,,0.3333333333333333,1.0,,0.8571428571428571,0.5938285714285714,,0.5431,,0.4,2.56,24.9,0.45454545454545453,-2.0,8.0,,1.0,,1.0,,6.0,,2.0,,,,3.0,,,,,,1.0,3.0,7.0,3.0,,,,,,,,0.75,1.0,1.0,0.14285714285714285,,,,0.3333333333333333,,0.3,0.375,,,,,1.0,1.0,1.0,,1.0,1.0,,,0.5,1.0,,,,,,,1.0,,,,,0.2,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1628425-203498-203503-203507,1610612749,"Thon Maker, Sterling Brown, Shabazz Muhammad, Tony Snell, Giannis Antetokounmpo","Maker, Brown, Muhammad, Snell, Antetokounmpo",1627748-1628425-203498-203503-203507,MIL,52.0,1,1.0,2.0,2.0,,,4.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,110.76923076923076,14.5,11.5,14.5,11.5,,,,,,,,0.5,,,0.5,,,,,0.5,0.48475,,,,,19.6,25.3,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1628425-203503-203507-203521,1610612749,"Thon Maker, Sterling Brown, Tony Snell, Giannis Antetokounmpo, Matthew Dellavedova","Maker, Brown, Snell, Antetokounmpo, Dellavedova",1627748-1628425-203503-203507-203521,MIL,1193.0,9,20.0,37.0,38.0,5.0,4.0,75.0,6.0,7.0,,,1.0,9.0,,5.0,6.0,,,7.0,21.0,12.0,44.0,39.0,2.0,3.0,2.0,8.0,1.0,2.0,1.0,6.0,4.0,10.0,6.0,2.0,7.0,1.0,19.0,5.0,5.0,16.0,6.0,22.0,4.0,6.0,1.0,6.0,,36.0,6.0,5.0,0.2857142857142857,0.4,0.3333333333333333,0.6666666666666666,0.5,0.48484848484848486,0.7,0.3333333333333333,0.5641025641025641,0.8,0.6,0.36363636363636365,0.4166666666666667,0.8333333333333334,0.75,0.35294117647058826,0.5,1.0,90.52808046940487,16.135135135135137,15.68421052631579,15.162162162162161,15.5,0.21212121212121213,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.16666666666666666,0.15151515151515152,,,0.18181818181818182,,,,,0.5757575757575758,0.5106984848484848,0.57908,0.39388333333333336,0.18181818181818182,0.13636363636363635,9.223809523809523,24.558333333333337,0.13513513513513514,5.0,8.0,3.0,6.0,,1.0,6.0,12.0,,4.0,15.0,5.0,2.0,10.0,1.0,5.0,5.0,2.0,,3.0,10.0,13.0,7.0,,0.8333333333333334,0.5,,0.5,0.3333333333333333,1.0,0.7142857142857143,0.6666666666666666,1.0,0.18181818181818182,0.5,0.5,0.6666666666666666,0.3333333333333333,,0.1794871794871795,0.25925925925925924,2.0,2.0,4.0,,,3.0,1.0,2.0,3.0,1.0,1.0,0.2857142857142857,0.625,0.3333333333333333,0.4,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,,,0.14285714285714285,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,2.0,,,0.75,0.13333333333333333,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,0.5,,0.2,,,0.4,0.5,,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1628425-203507-203521-203930,1610612749,"Thon Maker, Sterling Brown, Giannis Antetokounmpo, Matthew Dellavedova, Sean Kilpatrick","Maker, Brown, Antetokounmpo, Dellavedova, Kilpatrick",1627748-1628425-203507-203521-203930,MIL,518.0,2,9.0,18.0,17.0,4.0,,35.0,5.0,5.0,3.0,3.0,,3.0,3.0,6.0,1.0,,,8.0,14.0,1.0,22.0,12.0,,,,,3.0,5.0,,6.0,10.0,6.0,1.0,5.0,6.0,4.0,13.0,,3.0,6.0,,6.0,,2.0,,1.0,,22.0,6.0,4.0,0.625,0.625,0.5714285714285714,,0.6,0.6333333333333333,,0.6,0.6470588235294118,,0.6,0.06666666666666667,,0.75,0.8571428571428571,,,1.0,97.2972972972973,13.555555555555555,16.11764705882353,13.555555555555555,15.0,0.3333333333333333,1.0,1.0,0.8,0.2,,,0.4,0.5,0.5,0.06666666666666667,,0.6,1.0,,0.4,0.53564,,0.68626,,0.2727272727272727,9.35,26.1,0.2222222222222222,10.0,,,,,,1.0,3.0,,,3.0,1.0,,3.0,,3.0,2.0,2.0,2.0,,4.0,4.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.125,0.13333333333333333,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,0.07142857142857142,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1628425-203507-203521-203953,1610612749,"Thon Maker, Sterling Brown, Giannis Antetokounmpo, Matthew Dellavedova, Jabari Parker","Maker, Brown, Antetokounmpo, Dellavedova, Parker",1627748-1628425-203507-203521-203953,MIL,367.0,2,6.0,12.0,13.0,9.0,2.0,25.0,1.0,4.0,,3.0,1.0,2.0,,2.0,1.0,,1.0,2.0,8.0,2.0,10.0,10.0,,1.0,,2.0,1.0,6.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,5.0,2.0,7.0,1.0,1.0,,1.0,,8.0,7.0,9.0,0.5,0.5,0.25,,0.16666666666666666,0.2,,0.125,0.34615384615384615,0.5,0.3181818181818182,0.2,0.16666666666666666,1.0,0.8,0.2857142857142857,,1.0,98.09264305177112,17.0,12.538461538461538,15.333333333333334,12.076923076923077,0.4,0.25,0.25,,0.2,0.5,0.5,0.2,,,0.1,,0.375,,0.125,0.6,0.466315,0.7194,0.47988125,0.2,0.7,9.125,24.95,0.75,,10.0,,1.0,,1.0,,6.0,,5.0,,,,1.0,1.0,1.0,1.0,,,1.0,4.0,7.0,2.0,,,,,,,0.5,0.5,,,0.1,,,,0.125,,0.16666666666666666,0.2,,1.0,,,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,0.3333333333333333,1.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,0.14285714285714285,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1610612749,2018,2017-18,False
1627748-1628425-203507-203930-203953,1610612749,"Thon Maker, Sterling Brown, Giannis Antetokounmpo, Sean Kilpatrick, Jabari Parker","Maker, Brown, Antetokounmpo, Kilpatrick, Parker",1627748-1628425-203507-203930-203953,MIL,163.0,1,3.0,5.0,5.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,1.0,4.0,4.0,,,,,1.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,4.0,2.0,3.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,0.5,,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,,,88.34355828220859,15.4,17.2,12.6,17.2,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,1.0,0.5,,1.0,0.5276333333333333,,0.5318,,0.5,1.8,22.9,0.6,,5.0,,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,0.25,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203089-203953,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, John Henson, Jabari Parker","Maker, Terry, Jennings, Henson, Parker",1627748-1891-201943-203089-203953,MIL,133.0,1,2.0,4.0,5.0,,,9.0,1.0,2.0,,,,,,,1.0,,,1.0,2.0,1.0,2.0,6.0,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,,2.0,,2.0,1.0,1.0,,,,2.0,,,1.0,1.0,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,1.0,,,,97.44360902255639,21.5,9.4,21.5,9.4,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.3333333333333333,,,,,1.0,0.5011666666666666,,,,,2.25,25.8,,-4.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203092-203114,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Tyler Zeller, Khris Middleton","Maker, Terry, Jennings, Zeller, Middleton",1627748-1891-201943-203092-203114,MIL,172.0,1,3.0,7.0,6.0,3.0,2.0,13.0,1.0,1.0,,,2.0,2.0,,3.0,2.0,,1.0,3.0,6.0,2.0,8.0,6.0,2.0,3.0,,4.0,1.0,2.0,1.0,2.0,,6.0,2.0,,,,,2.0,1.0,2.0,3.0,5.0,1.0,1.0,,1.0,,4.0,2.0,3.0,,,0.5,0.6666666666666666,0.5,0.375,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.25,0.6666666666666666,1.0,1.0,0.6,0.6666666666666666,,108.83720930232558,9.571428571428571,17.5,7.714285714285714,17.5,0.125,1.0,1.0,,0.25,1.0,1.0,0.375,,,0.25,,,,0.3333333333333333,0.375,0.4434875,0.4414,0.43051666666666666,0.5,0.25,11.450000000000001,25.25,0.42857142857142855,2.0,4.0,,,,,,2.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,0.1111111111111111,0.14285714285714285,1.0,1.0,4.0,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203092-203953,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Tyler Zeller, Jabari Parker","Maker, Terry, Jennings, Zeller, Parker",1627748-1891-201943-203092-203953,MIL,310.0,2,5.0,10.0,9.0,1.0,2.0,19.0,,1.0,,,1.0,2.0,3.0,4.0,2.0,,,4.0,7.0,2.0,13.0,8.0,1.0,2.0,,2.0,,,,,,8.0,2.0,,1.0,,3.0,2.0,1.0,5.0,3.0,8.0,2.0,2.0,,2.0,1.0,11.0,,1.0,,,0.5714285714285714,0.5,,0.6111111111111112,0.5,,0.65,0.5,,0.2222222222222222,0.6666666666666666,1.0,1.0,0.75,,,88.25806451612902,15.4,17.333333333333332,13.6,17.333333333333332,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,0.4444444444444444,0.75,0.75,0.2222222222222222,,,,,0.3333333333333333,0.44745,0.4067,,0.15384615384615385,,13.528571428571428,25.700000000000003,0.1,5.0,1.0,,,,,1.0,2.0,,,3.0,1.0,,4.0,,1.0,1.0,,,,3.0,2.0,1.0,,1.0,0.5,,0.5,,,1.0,,1.0,,,,,,,0.1,0.125,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,0.5,,1.0,,,1.0,1.0,1.0,,1.0,,0.14285714285714285,,0.5,0.5,1.0,0.5,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203114-203498,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Khris Middleton, Shabazz Muhammad","Maker, Terry, Jennings, Middleton, Muhammad",1627748-1891-201943-203114-203498,MIL,280.0,1,5.0,9.0,9.0,6.0,2.0,18.0,3.0,4.0,2.0,3.0,,1.0,,,3.0,1.0,1.0,3.0,5.0,5.0,11.0,13.0,,1.0,1.0,,2.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,,,,5.0,,11.0,5.0,6.0,0.3333333333333333,0.3333333333333333,0.6,,0.5,0.45,,0.2857142857142857,0.5,,0.3125,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,92.57142857142857,15.88888888888889,15.222222222222221,14.555555555555555,14.0,0.4,0.75,0.75,0.3333333333333333,0.1,,,,,,0.3,0.5,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.9,0.6232949999999999,0.586625,0.6278928571428571,,0.45454545454545453,1.58,24.740000000000002,0.6666666666666666,-2.0,4.0,,2.0,,2.0,1.0,2.0,,1.0,3.0,1.0,,,,3.0,1.0,,,3.0,3.0,4.0,2.0,,1.0,0.2,,0.2,,,,,,0.2,,,,0.2857142857142857,,0.2,0.4,,1.0,,,,,,,,,,1.0,,,0.5,,1.0,,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,0.5,,,,,,,1.0,,,,,2.0,,,0.25,,,,,,2.0,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203114-203503,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Khris Middleton, Tony Snell","Maker, Terry, Jennings, Middleton, Snell",1627748-1891-201943-203114-203503,MIL,84.0,1,1.0,3.0,3.0,2.0,,6.0,,,,,,,,,1.0,,1.0,,,1.0,4.0,2.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,4.0,2.0,2.0,,,,,,,,,0.6666666666666666,,0.5,1.0,,,,,,,102.85714285714286,15.0,13.0,15.0,13.0,,,,,,,,,,,1.0,,,,1.0,1.0,0.4476,,0.4476,,0.5,,26.0,0.6666666666666666,2.0,3.0,,,,,,4.0,,2.0,,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203114-203507,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Khris Middleton, Giannis Antetokounmpo","Maker, Terry, Jennings, Middleton, Antetokounmpo",1627748-1891-201943-203114-203507,MIL,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203114-203953,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Khris Middleton, Jabari Parker","Maker, Terry, Jennings, Middleton, Parker",1627748-1891-201943-203114-203953,MIL,57.0,1,1.0,2.0,2.0,,,4.0,,,,,,,,,1.0,,,,,2.0,3.0,2.0,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,3.0,,,,,,,,0.75,,,0.75,,,1.0,,,,,,,101.05263157894737,20.0,8.5,20.0,8.5,,,,,,,,,,,0.5,,,,,1.0,0.536775,,,,,,24.9,,1.0,,,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203498-203503,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Shabazz Muhammad, Tony Snell","Maker, Terry, Jennings, Muhammad, Snell",1627748-1891-201943-203498-203503,MIL,146.0,1,2.0,4.0,5.0,2.0,,9.0,,,,,2.0,3.0,,,1.0,,,2.0,3.0,1.0,5.0,8.0,,,,,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,5.0,4.0,2.0,0.5,0.5,0.6666666666666666,,1.0,0.5,,1.0,0.5,,1.0,0.25,,,0.25,,,,88.76712328767124,18.5,14.4,18.5,13.0,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,0.25,,,,,0.25,0.4341125,,0.41655,,0.8,9.0,25.5,0.5,-3.0,3.0,,,,,,1.0,,,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203498-203953,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Shabazz Muhammad, Jabari Parker","Maker, Terry, Jennings, Muhammad, Parker",1627748-1891-201943-203498-203953,MIL,69.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,1.0,,,0.5,,,41.73913043478261,24.0,45.0,17.0,36.0,,,,,0.5,,,,,,,,,,,0.5,0.464475,0.56145,0.464475,,,11.4,23.8,1.0,-2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
1627748-1891-201943-203503-203953,1610612749,"Thon Maker, Jason Terry, Brandon Jennings, Tony Snell, Jabari Parker","Maker, Terry, Jennings, Snell, Parker",1627748-1891-201943-203503-203953,MIL,198.0,1,3.0,6.0,7.0,,1.0,13.0,,3.0,,,,,,1.0,2.0,,,,4.0,2.0,3.0,11.0,,1.0,,,,,,,,,2.0,,1.0,,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,3.0,,,,,,,,0.25,,,0.25,,,0.3333333333333333,0.25,,1.0,0.2,,,94.54545454545455,17.833333333333332,13.0,16.5,13.0,0.5,,,,,,,0.16666666666666666,,,0.3333333333333333,,,,,0.8333333333333334,0.5303166666666667,0.6533,,,,5.925,25.65,,-8.0,6.0,,,,,1.0,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,,0.5,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,0.25,,0.5,0.5,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612749,2018,2017-18,False
