EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,HeaveMakes,HeaveAttempts,Clear Path Fouls,NonShootingPenaltyNonTakeFoulsDrawn,BlockingFoulsDrawn,3SecondViolations,team_id,year,season,team_vs
201142-201939-202691-203110-2585,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia","Durant, Curry, Thompson, Green, Pachulia",201142-201939-202691-203110-2585,GSW,24261.0,37,404.0,-82.0,854.0,850.0,43.0,39.0,87.0,1704,150.0,220.0,29.0,39.0,9.0,14.0,58.0,174.0,55.0,134.0,21.0,47.0,2.0,4.0,1.0,1.0,89.0,217.0,8.0,19.0,2.0,7.0,263.0,528.0,110.0,264.0,95.0,951.0,1033.0,34.0,54.0,10.0,23.0,9.0,107.0,15.0,28.0,3.0,8.0,3.0,42.0,262.0,264.0,264.0,66.0,42.0,217.0,89.0,44.0,5.0,131.0,88.0,219.0,69.0,19.0,70.0,32.0,29.0,526.0,24.0,70.0,3.0,121.0,132.0,10.0,263.0,97.0,360.0,14.0,77.0,61.0,16.0,70.0,11.0,42.0,49.0,4.0,28.0,3.0,5.0,119.0,11.0,7.0,70.0,2.0,135.0,5.0,8.0,2.0,142.0,5.0,3.0,18.0,132.0,19.0,2.0,6.0,65.0,5.0,3.0,33.0,2.0,2.0,21.0,3.0,9.0,35.0,20.0,1.0,1.0,1.0,844.0,42.0,43.0,0.49809885931558934,0.5413223140495868,0.8,0.4166666666666667,0.43478260869565216,0.375,0.4166666666666667,0.4981060606060606,0.6296296296296297,0.5357142857142857,0.5404040404040404,0.6363636363636364,0.5416666666666666,0.5598341232227488,0.6294117647058823,0.5384615384615384,0.3333333333333333,0.01893939393939394,0.08333333333333333,0.1,0.11494252873563218,0.014925373134328358,0.02127659574468085,0.018433179723502304,0.5882352941176471,0.9090909090909091,0.3,0.7021276595744681,0.2713178294573643,0.8066666666666666,0.1568627450980392,0.7485207100591716,0.22871046228710462,0.3088235294117647,0.3185840707964602,0.16883116883116883,0.14173228346456693,0.23076923076923078,0.6056338028169014,0.6730769230769231,0.8307692307692308,0.8264462809917356,0.7241379310344828,0.038461538461538464,101.1401013973043,0.5714285714285714,15.819672131147541,12.648235294117647,15.337236533957846,12.234117647058824,0.2777777777777778,0.6818181818181818,0.7575757575757576,0.4666666666666667,0.2196969696969697,0.3333333333333333,0.37662337662337664,0.5517241379310345,0.1691919191919192,0.41044776119402987,0.4166666666666667,0.5272727272727272,0.059343434343434344,0.44680851063829785,0.45652173913043476,0.9047619047619048,0.273989898989899,0.41013824884792627,0.41784037558685444,0.7752808988764045,0.5064935064935064,0.7435897435897436,0.13793103448275862,0.05194805194805195,0.5,1.0,0.24675324675324675,0.42105263157894735,0.75,0.3888888888888889,0.6428571428571429,0.027777777777777776,1.0,0.19444444444444445,0.2857142857142857,0.6111111111111112,0.41013824884792627,0.5040522095959595,0.56771,0.4774375,0.08323424494649227,0.1132404181184669,0.018726591760299626,0.11251314405888538,0.04416403785488959,8.175757575757576,25.317424242424238,0.05035128805620609,,,,,,,,1610612744,2018,2017-18,True
202691-203110-2561-2733-2738,1610612744,"Klay Thompson, Draymond Green, David West, Shaun Livingston, Andre Iguodala","Thompson, Green, West, Livingston, Iguodala",202691-203110-2561-2733-2738,GSW,7806.0,25,130.0,-26.0,248.0,251.0,7.0,4.0,35.0,499,39.0,59.0,9.0,13.0,,,21.0,57.0,10.0,42.0,1.0,13.0,,1.0,,,17.0,64.0,1.0,6.0,1.0,1.0,70.0,158.0,18.0,77.0,40.0,234.0,260.0,14.0,23.0,1.0,7.0,12.0,43.0,3.0,4.0,1.0,1.0,3.0,12.0,92.0,48.0,27.0,27.0,14.0,64.0,17.0,18.0,3.0,46.0,9.0,55.0,8.0,1.0,28.0,12.0,6.0,119.0,16.0,26.0,,17.0,60.0,2.0,79.0,42.0,121.0,8.0,25.0,17.0,8.0,22.0,1.0,15.0,11.0,1.0,7.0,1.0,2.0,33.0,6.0,1.0,14.0,,45.0,,5.0,4.0,56.0,2.0,4.0,1.0,55.0,4.0,,5.0,24.0,2.0,,8.0,,,5.0,1.0,2.0,8.0,5.0,,,1.0,191.0,12.0,7.0,0.6571428571428571,0.7301587301587301,0.5,0.23376623376623376,0.14285714285714285,1.0,0.23376623376623376,0.4430379746835443,0.6086956521739131,0.75,0.4127659574468085,0.5166666666666667,0.9,0.4494163424124514,0.5972222222222222,0.9166666666666666,0.3276595744680851,0.03896103896103896,0.11392405063291139,0.13559322033898305,0.14035087719298245,0.047619047619047616,0.15384615384615385,0.015625,0.6666666666666666,0.6666666666666666,,0.7894736842105263,0.29545454545454547,0.7727272727272727,0.2711864406779661,0.7857142857142857,0.2857142857142857,0.45,0.2777777777777778,0.21875,0.2553191489361702,0.3333333333333333,0.4444444444444444,0.8571428571428571,0.9090909090909091,0.7777777777777778,0.75,0.06349206349206349,92.05226748654881,0.625,17.06451612903226,14.239043824701195,16.278225806451612,13.92430278884462,0.251063829787234,0.6610169491525424,0.7647058823529411,0.717948717948718,0.2425531914893617,0.3684210526315789,0.42857142857142855,0.5714285714285714,0.17872340425531916,0.23809523809523808,0.25,0.6,0.05531914893617021,0.07692307692307693,0.09090909090909091,1.0,0.2723404255319149,0.265625,0.2698412698412698,0.47058823529411764,0.43333333333333335,0.6923076923076923,0.2222222222222222,0.03333333333333333,,,0.2,0.16666666666666666,1.0,,,,,0.2,1.0,0.5787234042553191,0.265625,0.48965340425531917,0.4994239130434783,0.4588,0.10116731517509728,0.1348314606741573,0.02531645569620253,0.18376068376068377,0.05128205128205128,8.924050632911392,25.53116883116883,0.028225806451612902,1.0,,,,,,,1610612744,2018,2017-18,True
201142-201939-202691-203110-2738,1610612744,"Kevin Durant, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Durant, Curry, Thompson, Green, Iguodala",201142-201939-202691-203110-2738,GSW,7049.0,41,117.0,-12.0,261.0,258.0,173.0,133.0,25.0,519,43.0,56.0,7.0,11.0,28.0,34.0,24.0,56.0,12.0,32.0,6.0,15.0,,1.0,4.0,9.0,22.0,54.0,1.0,2.0,17.0,39.0,79.0,144.0,28.0,69.0,70.0,312.0,324.0,9.0,17.0,1.0,3.0,4.0,25.0,50.0,90.0,21.0,48.0,50.0,213.0,76.0,82.0,60.0,24.0,8.0,52.0,21.0,14.0,2.0,38.0,20.0,58.0,14.0,6.0,23.0,12.0,3.0,136.0,7.0,19.0,1.0,48.0,37.0,4.0,89.0,27.0,116.0,3.0,15.0,9.0,6.0,17.0,5.0,11.0,20.0,1.0,6.0,,3.0,37.0,5.0,26.0,21.0,1.0,55.0,2.0,1.0,2.0,55.0,1.0,2.0,2.0,82.0,5.0,,1.0,28.0,,15.0,4.0,,,3.0,,1.0,4.0,4.0,,2.0,,287.0,213.0,173.0,0.4810126582278481,0.5066666666666667,0.7142857142857143,0.4057971014492754,0.3333333333333333,0.4375,0.39705882352941174,0.5486111111111112,0.5294117647058824,0.5555555555555556,0.568075117370892,0.525,0.5905797101449275,0.6195219123505976,0.5681818181818182,0.6347305389221557,0.323943661971831,0.028985507246376812,0.09722222222222222,0.08928571428571429,0.14285714285714285,0.03125,0.06666666666666667,0.018518518518518517,0.4594594594594595,0.8,0.14285714285714285,0.8409090909090909,0.30158730158730157,0.7741935483870968,0.18421052631578946,0.8018867924528302,0.25742574257425743,0.3076923076923077,0.34375,0.2222222222222222,0.13333333333333333,0.375,0.7857142857142857,0.75,1.0,0.7678571428571429,0.8333333333333334,0.03488372093023256,106.02354943963682,1.0,14.28352490421456,12.872093023255815,13.942528735632184,12.449612403100776,0.26291079812206575,0.7678571428571429,0.8431372549019608,0.5348837209302325,0.26291079812206575,0.42857142857142855,0.5,0.5,0.15023474178403756,0.375,0.3870967741935484,0.25,0.07042253521126761,0.4,0.42857142857142855,1.0,0.2535211267605634,0.4074074074074074,0.41509433962264153,0.6363636363636364,0.55,0.6363636363636364,0.2857142857142857,0.05,,,0.1,0.5,,0.2463768115942029,0.8235294117647058,0.06521739130434782,0.4444444444444444,0.2826086956521739,0.4358974358974359,0.5868544600938967,0.40384615384615385,0.48901745283018877,0.5568138888888889,0.4858343065693431,0.11864406779661017,0.16766467065868262,,0.08012820512820513,0.6826923076923077,8.014583333333341,25.81304347826087,0.6628352490421456,14.0,1.0,1.0,1.0,15.0,,,1610612744,2018,2017-18,True
201142-201580-201939-202691-203110,1610612744,"Kevin Durant, JaVale McGee, Stephen Curry, Klay Thompson, Draymond Green","Durant, McGee, Curry, Thompson, Green",201142-201580-201939-202691-203110,GSW,5912.0,13,99.0,-46.0,207.0,204.0,9.0,7.0,27.0,411,29.0,51.0,7.0,15.0,1.0,1.0,10.0,37.0,9.0,26.0,7.0,21.0,1.0,4.0,,,18.0,58.0,2.0,5.0,2.0,3.0,48.0,114.0,25.0,79.0,30.0,201.0,247.0,8.0,20.0,3.0,9.0,3.0,28.0,2.0,6.0,2.0,3.0,3.0,13.0,58.0,38.0,66.0,9.0,14.0,58.0,18.0,12.0,2.0,29.0,22.0,51.0,15.0,7.0,18.0,5.0,6.0,124.0,14.0,19.0,1.0,23.0,36.0,1.0,60.0,34.0,94.0,7.0,25.0,19.0,6.0,17.0,6.0,10.0,15.0,2.0,7.0,1.0,1.0,32.0,3.0,1.0,14.0,1.0,31.0,,3.0,3.0,36.0,1.0,4.0,,38.0,2.0,,2.0,16.0,1.0,2.0,5.0,,,3.0,,2.0,5.0,2.0,,,,173.0,13.0,9.0,0.6041666666666666,0.7073170731707317,0.88,0.31645569620253167,0.3333333333333333,0.6666666666666666,0.31645569620253167,0.42105263157894735,0.4,0.3333333333333333,0.4430051813471503,0.43103448275862066,0.5555555555555556,0.47619047619047616,0.45161290322580644,0.5909090909090909,0.40932642487046633,0.02531645569620253,0.10526315789473684,0.1568627450980392,0.08108108108108109,0.038461538461538464,,0.034482758620689655,0.53125,1.0,0.2,0.8181818181818182,0.2878787878787879,0.8214285714285714,0.2641509433962264,0.8194444444444444,0.2773109243697479,0.3181818181818182,0.2962962962962963,0.23529411764705882,0.28205128205128205,0.21428571428571427,0.8,0.7857142857142857,0.8666666666666667,0.8095238095238095,0.8571428571428571,0.06666666666666667,100.10825439783491,0.4,16.21256038647343,12.529411764705882,15.541062801932368,12.303921568627452,0.26424870466321243,0.5686274509803921,0.6744186046511628,0.6206896551724138,0.19170984455958548,0.2702702702702703,0.29411764705882354,0.5,0.13471502590673576,0.34615384615384615,0.36,0.6666666666666666,0.10880829015544041,0.3333333333333333,0.3333333333333333,1.0,0.3005181347150259,0.3103448275862069,0.32142857142857145,0.8333333333333334,0.5172413793103449,0.4666666666666667,0.14285714285714285,0.13793103448275862,0.25,1.0,0.1724137931034483,0.4,1.0,0.1111111111111111,1.0,,,0.3333333333333333,0.6666666666666666,0.6735751295336787,0.3103448275862069,0.5129049479166666,0.5473105263157895,0.4878875,0.08173076923076923,0.125,0.0125,0.13930348258706468,0.06467661691542288,7.655263157894736,25.535443037974684,0.043478260869565216,,,,,1.0,1.0,,1610612744,2018,2017-18,True
1626188-201142-201580-202691-203110,1610612744,"Quinn Cook, Kevin Durant, JaVale McGee, Klay Thompson, Draymond Green","Cook, Durant, McGee, Thompson, Green",1626188-201142-201580-202691-203110,GSW,4287.0,8,71.0,18.0,145.0,144.0,9.0,7.0,14.0,289,31.0,46.0,7.0,9.0,3.0,5.0,16.0,28.0,8.0,13.0,2.0,6.0,1.0,2.0,,,11.0,37.0,,1.0,,1.0,55.0,87.0,13.0,43.0,19.0,168.0,150.0,9.0,12.0,1.0,3.0,1.0,22.0,5.0,7.0,,1.0,2.0,12.0,62.0,48.0,27.0,12.0,10.0,37.0,11.0,6.0,2.0,31.0,9.0,40.0,7.0,2.0,18.0,9.0,4.0,89.0,6.0,11.0,,26.0,31.0,,57.0,17.0,74.0,2.0,10.0,4.0,6.0,13.0,3.0,7.0,10.0,,6.0,1.0,4.0,23.0,1.0,2.0,11.0,1.0,24.0,,1.0,,19.0,,,1.0,27.0,4.0,,2.0,13.0,1.0,,3.0,,,1.0,,2.0,3.0,1.0,,,,146.0,12.0,9.0,0.5636363636363636,0.62,0.6923076923076923,0.3023255813953488,0.3333333333333333,,0.3023255813953488,0.632183908045977,0.75,0.7142857142857143,0.573076923076923,0.7,0.625,0.5964285714285714,0.6875,0.6666666666666666,0.33076923076923076,0.046511627906976744,0.06896551724137931,0.06521739130434782,0.10714285714285714,,,0.05405405405405406,0.5652173913043478,,,0.6595744680851063,0.34375,0.8387096774193549,0.2,0.7307692307692307,0.27419354838709675,0.5333333333333333,0.16666666666666666,0.2,0.15384615384615385,0.5,0.5294117647058824,0.6363636363636364,0.7894736842105263,0.8,1.0,0.037037037037037035,97.07487753673898,0.3333333333333333,15.172413793103448,14.493055555555555,14.779310344827586,13.82638888888889,0.35384615384615387,0.6739130434782609,0.7209302325581395,0.5806451612903226,0.2153846153846154,0.5714285714285714,0.64,0.5625,0.1,0.6153846153846154,0.6153846153846154,0.5,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.2846153846153846,0.2972972972972973,0.3142857142857143,0.6363636363636364,0.6,0.7777777777777778,0.14285714285714285,0.13333333333333333,0.5,1.0,0.06666666666666667,,,0.625,0.6,,,0.125,,0.6846153846153846,0.2972972972972973,0.5235053846153847,0.5702849999999999,0.554575,0.1,0.13541666666666666,0.022727272727272728,0.13095238095238096,0.07142857142857142,6.010344827586207,25.53488372093023,0.06206896551724138,1.0,,,,,1.0,1.0,1610612744,2018,2017-18,True
201939-202691-203110-2585-2738,1610612744,"Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia, Andre Iguodala","Curry, Thompson, Green, Pachulia, Iguodala",201939-202691-203110-2585-2738,GSW,3653.0,7,61.0,-17.0,126.0,124.0,3.0,11.0,17.0,250,23.0,31.0,7.0,8.0,,,13.0,30.0,6.0,20.0,2.0,11.0,,1.0,,1.0,9.0,28.0,,,,,42.0,81.0,11.0,39.0,8.0,125.0,142.0,9.0,13.0,,1.0,,18.0,1.0,1.0,,1.0,2.0,4.0,52.0,32.0,24.0,9.0,14.0,28.0,9.0,6.0,1.0,26.0,8.0,34.0,6.0,2.0,14.0,8.0,4.0,76.0,2.0,17.0,,14.0,24.0,3.0,41.0,19.0,60.0,1.0,13.0,11.0,2.0,12.0,3.0,9.0,9.0,1.0,3.0,,,21.0,4.0,,11.0,1.0,21.0,2.0,1.0,1.0,16.0,1.0,1.0,,13.0,3.0,,,7.0,,1.0,5.0,,,4.0,1.0,,5.0,4.0,1.0,,,107.0,4.0,3.0,0.6190476190476191,0.7428571428571429,0.7272727272727273,0.28205128205128205,,,0.28205128205128205,0.5185185185185185,0.6923076923076923,1.0,0.4875,0.6428571428571429,0.5,0.5,0.6428571428571429,0.6666666666666666,0.325,0.02564102564102564,0.07407407407407407,0.12903225806451613,0.06666666666666667,,,0.03571428571428571,0.5714285714285714,0.75,,0.7741935483870968,0.4358974358974359,0.6363636363636364,0.07407407407407407,0.7169811320754716,0.2878787878787879,0.625,0.35294117647058826,0.42857142857142855,0.1111111111111111,,0.8461538461538461,0.7777777777777778,0.6666666666666666,0.5555555555555556,1.0,0.01694915254237288,98.54913769504518,0.8,16.46031746031746,12.733870967741936,15.666666666666666,12.153225806451612,0.25833333333333336,0.7419354838709677,0.8518518518518519,0.6086956521739131,0.25,0.43333333333333335,0.4642857142857143,0.6153846153846154,0.16666666666666666,0.3,0.3,0.6666666666666666,0.09166666666666666,0.18181818181818182,0.18181818181818182,1.0,0.23333333333333334,0.32142857142857145,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.875,0.2857142857142857,0.07142857142857142,,,,,,,,0.5,,,,0.5833333333333334,0.32142857142857145,0.5138279166666667,0.5876916666666666,0.489575,0.056451612903225805,0.08235294117647059,,0.144,0.032,8.287654320987654,25.594871794871796,0.023809523809523808,1.0,,,,1.0,,,1610612744,2018,2017-18,True
201156-202691-203110-2561-2733,1610612744,"Nick Young, Klay Thompson, Draymond Green, David West, Shaun Livingston","Young, Thompson, Green, West, Livingston",201156-202691-203110-2561-2733,GSW,3497.0,16,58.0,-8.0,107.0,109.0,,,14.0,216,24.0,40.0,3.0,8.0,,,8.0,19.0,3.0,10.0,3.0,9.0,,,,,9.0,30.0,1.0,4.0,,,35.0,69.0,12.0,39.0,14.0,120.0,128.0,4.0,11.0,1.0,4.0,1.0,12.0,,,,,,,40.0,30.0,30.0,6.0,4.0,30.0,9.0,11.0,4.0,20.0,10.0,30.0,8.0,2.0,16.0,4.0,,70.0,6.0,12.0,,11.0,22.0,3.0,36.0,18.0,54.0,,6.0,4.0,2.0,4.0,2.0,2.0,5.0,,2.0,1.0,,9.0,1.0,,7.0,2.0,18.0,,1.0,1.0,29.0,1.0,2.0,,24.0,3.0,,,12.0,1.0,,3.0,,,2.0,,1.0,3.0,2.0,,,,108.0,,,0.5714285714285714,0.6060606060606061,0.8333333333333334,0.3076923076923077,0.25,,0.3076923076923077,0.5072463768115942,0.36363636363636365,,0.49074074074074076,0.36666666666666664,,0.5084745762711864,0.35294117647058826,,0.3611111111111111,0.10256410256410256,0.15942028985507245,0.175,0.15789473684210525,0.1,0.1111111111111111,0.1,0.4444444444444444,1.0,,0.7586206896551724,0.36363636363636365,0.6875,0.2222222222222222,0.7333333333333333,0.3,0.4,0.5454545454545454,,0.23809523809523808,0.16666666666666666,0.5714285714285714,0.7272727272727273,0.9090909090909091,0.6666666666666666,1.0,,88.94480983700315,0.6666666666666666,18.364485981308412,14.055045871559633,17.626168224299064,13.788990825688073,0.37037037037037035,0.6,0.7272727272727273,0.6666666666666666,0.17592592592592593,0.42105263157894735,0.5,0.5,0.09259259259259259,0.3,0.3333333333333333,,0.08333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.2777777777777778,0.3,0.3333333333333333,0.8888888888888888,0.5333333333333333,0.375,0.3333333333333333,,,,0.26666666666666666,0.25,1.0,,,,,,,0.7314814814814815,0.3,0.5048925925925927,0.4770454545454545,,0.11016949152542373,0.15384615384615385,0.025,0.1,,6.057971014492754,25.358974358974358,,,,,,,1.0,,1610612744,2018,2017-18,True
201156-202691-203110-2561-2738,1610612744,"Nick Young, Klay Thompson, Draymond Green, David West, Andre Iguodala","Young, Thompson, Green, West, Iguodala",201156-202691-203110-2561-2738,GSW,3165.0,14,53.0,8.0,101.0,101.0,,,8.0,202,13.0,21.0,2.0,4.0,,,6.0,26.0,5.0,13.0,1.0,7.0,,,,,12.0,25.0,,,,,24.0,60.0,13.0,32.0,18.0,105.0,97.0,5.0,7.0,,,2.0,12.0,,,,,,,28.0,20.0,36.0,3.0,,25.0,12.0,7.0,2.0,14.0,12.0,26.0,11.0,1.0,10.0,1.0,3.0,64.0,3.0,6.0,,17.0,20.0,,37.0,9.0,46.0,,11.0,9.0,2.0,4.0,2.0,3.0,5.0,,1.0,,,9.0,1.0,,7.0,,20.0,1.0,4.0,1.0,18.0,1.0,2.0,,23.0,2.0,,1.0,12.0,,,3.0,,,3.0,,,3.0,1.0,,,,93.0,,,0.5833333333333334,0.5833333333333334,0.9230769230769231,0.40625,,,0.40625,0.4,0.7142857142857143,,0.47282608695652173,0.7142857142857143,,0.5098039215686274,0.75,,0.34782608695652173,0.0625,0.11666666666666667,0.14285714285714285,0.07692307692307693,0.15384615384615385,,0.08,0.4444444444444444,,,0.8,0.16666666666666666,0.7083333333333334,0.15789473684210525,0.7551020408163265,0.16363636363636364,0.125,0.2,0.125,0.15384615384615385,0.16666666666666666,0.5,0.75,0.9333333333333333,0.7272727272727273,0.5,,91.90521327014218,0.3333333333333333,17.08910891089109,14.247524752475247,16.584158415841586,13.237623762376238,0.22826086956521738,0.6190476190476191,0.7222222222222222,0.7692307692307693,0.2826086956521739,0.23076923076923078,0.25,0.16666666666666666,0.14130434782608695,0.38461538461538464,0.45454545454545453,0.6,0.07608695652173914,0.14285714285714285,0.14285714285714285,1.0,0.2717391304347826,0.48,0.5217391304347826,0.9166666666666666,0.5714285714285714,0.5,1.0,,,,,,,,,,,,,0.5760869565217391,0.48,0.4798690217391304,0.45133333333333336,,0.11764705882352941,0.17142857142857143,,0.11428571428571428,,8.758333333333333,25.728125,,,,,,,,,1610612744,2018,2017-18,True
1627775-1628395-201142-202691-203110,1610612744,"Patrick McCaw, Jordan Bell, Kevin Durant, Klay Thompson, Draymond Green","McCaw, Bell, Durant, Thompson, Green",1627775-1628395-201142-202691-203110,GSW,3087.0,5,51.0,-7.0,102.0,103.0,7.0,14.0,16.0,205,16.0,31.0,5.0,10.0,1.0,1.0,4.0,21.0,2.0,6.0,4.0,10.0,2.0,3.0,1.0,1.0,8.0,26.0,,1.0,,1.0,22.0,58.0,12.0,36.0,19.0,99.0,106.0,5.0,14.0,2.0,4.0,2.0,18.0,2.0,3.0,1.0,2.0,3.0,10.0,30.0,14.0,24.0,12.0,6.0,26.0,8.0,12.0,3.0,15.0,8.0,23.0,5.0,3.0,10.0,3.0,2.0,54.0,5.0,17.0,,22.0,15.0,4.0,41.0,22.0,63.0,6.0,10.0,7.0,3.0,14.0,3.0,10.0,6.0,2.0,4.0,,1.0,20.0,2.0,1.0,9.0,,21.0,,2.0,,17.0,2.0,1.0,,24.0,,,2.0,10.0,,1.0,3.0,1.0,1.0,3.0,,,4.0,3.0,,,,81.0,10.0,7.0,0.6818181818181818,0.7894736842105263,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3793103448275862,0.35714285714285715,0.6666666666666666,0.425531914893617,0.4444444444444444,0.7,0.4666666666666667,0.47368421052631576,0.7142857142857143,0.3829787234042553,0.08333333333333333,0.20689655172413793,0.1935483870967742,0.2857142857142857,,0.1,0.07692307692307693,0.7,1.0,,0.7894736842105263,0.4722222222222222,0.7586206896551724,0.20833333333333334,0.7708333333333334,0.36666666666666664,0.5333333333333333,0.47058823529411764,0.25,0.2222222222222222,0.16666666666666666,0.75,0.75,0.8571428571428571,0.7272727272727273,0.8571428571428571,0.13333333333333333,95.6268221574344,0.75,15.784313725490197,14.339805825242719,14.852941176470589,13.854368932038835,0.32978723404255317,0.5161290322580645,0.64,0.625,0.22340425531914893,0.19047619047619047,0.26666666666666666,0.75,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.10638297872340426,0.4,0.4444444444444444,0.75,0.2765957446808511,0.3076923076923077,0.3333333333333333,0.625,0.5555555555555556,0.5,0.4,0.16666666666666666,0.6666666666666666,0.5,0.05555555555555555,,,0.2,1.0,0.2,1.0,0.2,,0.7127659574468085,0.3076923076923077,0.5124968085106383,0.5733233333333333,0.5232300000000001,0.09615384615384616,0.14705882352941177,,0.18181818181818182,0.10101010101010101,5.968965517241379,25.394444444444446,0.06862745098039216,4.0,,,,1.0,,,1610612744,2018,2017-18,True
