EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyFtPoints,NonShootingFoulsDrawn,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PenaltyCorner3FGA,SecondChanceArc3FGA,PtsUnassisted3s,Charge Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Loose Ball Fouls,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFtPoints,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,BlockedLongMidRange,BlockingFoulsDrawn,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626209-201167-202687-203613-203901,1610612753,"Mario Hezonja, Arron Afflalo, Bismack Biyombo, Jonathon Simmons, Elfrid Payton","Hezonja, Afflalo, Biyombo, Simmons, Payton",1626209-201167-202687-203613-203901,ORL,177.0,2,3.0,7.0,8.0,6.0,,2.0,15.0,3.0,5.0,1.0,2.0,4.0,,1.0,,,1.0,1.0,3.0,6.0,,2.0,2.0,8.0,10.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,,2.0,,1.0,,,,1.0,,2.0,1.0,,2.0,,2.0,2.0,4.0,1.0,,1.0,,,,,,,3.0,,5.0,1.0,1.0,,,,,6.0,5.0,6.0,,,,,0.5,0.5,0.4,0.375,0.5,0.2857142857142857,0.4,0.5,0.2777777777777778,0.25,,,,,,0.3333333333333333,1.0,1.0,0.4,,1.0,,,1.0,122.03389830508473,,13.857142857142858,10.0,13.571428571428571,10.0,0.625,0.6,0.6,0.125,,,,0.125,,,,1.0,0.5,0.5714285714285714,0.14285714285714285,0.875,,0.5900375,0.5326,0.5882142857142857,0.125,0.16666666666666666,0.25,0.625,2.533333333333333,23.8,0.8571428571428571,-2.0,,1.0,,,,,,,0.125,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.5,,,0.5,,,,,0.3333333333333333,,,,2.0,0.5,,,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,,,0.14285714285714285,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201167-202696-202714-203613,1610612753,"Mario Hezonja, Arron Afflalo, Nikola Vucevic, Shelvin Mack, Jonathon Simmons","Hezonja, Afflalo, Vucevic, Mack, Simmons",1626209-201167-202696-202714-203613,ORL,57.0,1,1.0,2.0,3.0,,,,5.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,3.0,5.0,,,,,,,,,3.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,126.31578947368422,,8.5,13.333333333333334,8.5,13.333333333333334,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.54255,,,,,,,,26.3,,-2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201167-202696-203613-203901,1610612753,"Mario Hezonja, Arron Afflalo, Nikola Vucevic, Jonathon Simmons, Elfrid Payton","Hezonja, Afflalo, Vucevic, Simmons, Payton",1626209-201167-202696-203613-203901,ORL,667.0,1,11.0,22.0,21.0,7.0,,3.0,43.0,2.0,5.0,,,2.0,2.0,5.0,4.0,3.0,4.0,1.0,7.0,14.0,5.0,7.0,4.0,33.0,29.0,1.0,1.0,2.0,1.0,3.0,3.0,9.0,4.0,15.0,,,4.0,3.0,1.0,5.0,10.0,3.0,25.0,3.0,,1.0,4.0,5.0,3.0,8.0,2.0,2.0,,1.0,,2.0,2.0,,2.0,7.0,,5.0,1.0,2.0,,,,,31.0,9.0,7.0,,1.0,0.7142857142857143,0.7142857142857143,0.5,1.0,0.3333333333333333,0.6904761904761905,0.5,0.6666666666666666,0.717391304347826,0.5,0.6428571428571429,0.3333333333333333,0.07142857142857142,0.2,,,0.8,0.42857142857142855,1.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,,92.8335832083958,,16.59090909090909,14.380952380952381,16.363636363636363,14.142857142857142,0.23809523809523808,0.4,0.5,0.23809523809523808,0.4,0.4,0.19047619047619047,0.19047619047619047,0.75,0.75,1.0,,,0.3333333333333333,0.16666666666666666,0.5714285714285714,0.75,0.4913666666666667,0.5083,0.5292416666666667,0.09090909090909091,0.13333333333333333,0.06060606060606061,0.2727272727272727,9.928571428571429,24.17142857142857,0.3181818181818182,4.0,2.0,3.0,,1.0,,1.0,2.0,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.5,,,10.0,5.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,0.7142857142857143,0.7142857142857143,0.5,,,,,,,0.5,0.5,,,1.0,0.5,1.0,2.0,0.6666666666666666,1.0,3.0,3.0,0.75,0.75,1.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,0.3333333333333333,,1.0,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201167-202714-203095-203920,1610612753,"Mario Hezonja, Arron Afflalo, Shelvin Mack, Evan Fournier, Khem Birch","Hezonja, Afflalo, Mack, Fournier, Birch",1626209-201167-202714-203095-203920,ORL,385.0,3,6.0,13.0,14.0,7.0,2.0,,27.0,3.0,3.0,,,1.0,,,2.0,,2.0,1.0,3.0,5.0,,2.0,3.0,9.0,22.0,,,,1.0,3.0,1.0,3.0,2.0,,,,2.0,,1.0,,2.0,,4.0,,,1.0,1.0,3.0,,3.0,,,,1.0,1.0,4.0,2.0,3.0,3.0,3.0,,4.0,,1.0,,,,,9.0,3.0,7.0,,,,,0.6,,0.3333333333333333,0.42857142857142855,,0.25,0.5,,0.3,0.2857142857142857,0.2,,,,0.3333333333333333,,1.0,0.5,,,,,0.5,,100.98701298701299,,16.307692307692307,12.357142857142858,16.307692307692307,11.357142857142858,0.42857142857142855,1.0,1.0,,,,0.2857142857142857,0.2857142857142857,,,,,,0.25,0.25,0.7142857142857143,,0.4660357142857143,,0.4164,0.125,0.16666666666666666,,0.3333333333333333,9.48,25.75,0.5384615384615384,-13.0,,,,,,,,,,,,,,,,4.0,2.0,2.0,,,1.0,,3.0,,2.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.75,1.0,,,,,,0.6666666666666666,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201167-202714-203613-203920,1610612753,"Mario Hezonja, Arron Afflalo, Shelvin Mack, Jonathon Simmons, Khem Birch","Hezonja, Afflalo, Mack, Simmons, Birch",1626209-201167-202714-203613-203920,ORL,339.0,2,6.0,12.0,12.0,,,,24.0,3.0,5.0,,1.0,,,,4.0,2.0,3.0,,5.0,9.0,2.0,3.0,,16.0,13.0,,1.0,,,,,,2.0,6.0,,,3.0,2.0,,2.0,6.0,2.0,14.0,2.0,,1.0,3.0,4.0,2.0,6.0,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,16.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,,,0.6666666666666666,,,0.6666666666666666,,,0.25,,,,,1.0,0.5,1.0,1.0,0.4,0.5,,1.0,,1.0,101.94690265486724,1.0,13.833333333333334,14.416666666666666,13.833333333333334,14.416666666666666,0.4166666666666667,0.6,0.6,,,,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.4993125,0.6705,,,,,,9.355555555555556,25.53333333333333,,3.0,,,,,,,,,,,,,,,,8.0,4.0,3.0,,,,,2.0,,,2.0,,,,,,0.8,0.8,1.0,,,0.5,,1.0,,1.0,,,,,,,,,,2.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Speights, Biyombo, Fournier",1626209-201571-201578-202687-203095,ORL,7.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-202687-203613,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Bismack Biyombo, Jonathon Simmons","Hezonja, Augustin, Speights, Biyombo, Simmons",1626209-201571-201578-202687-203613,ORL,28.0,1,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,102.85714285714286,1.0,2.0,26.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-202696-203082,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Nikola Vucevic, Terrence Ross","Hezonja, Augustin, Speights, Vucevic, Ross",1626209-201571-201578-202696-203082,ORL,24.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,60.0,1.0,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-202714-203095,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Shelvin Mack, Evan Fournier","Hezonja, Augustin, Speights, Mack, Fournier",1626209-201571-201578-202714-203095,ORL,392.0,4,7.0,14.0,15.0,13.0,,2.0,29.0,3.0,4.0,,,4.0,,,6.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,14.0,20.0,1.0,1.0,3.0,5.0,9.0,1.0,13.0,2.0,3.0,,,1.0,1.0,,1.0,5.0,1.0,11.0,1.0,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,1.0,,2.0,,1.0,,,,,11.0,13.0,13.0,,1.0,1.0,1.0,0.5,1.0,0.5555555555555556,0.5909090909090909,1.0,0.65,0.5833333333333334,0.75,0.65,0.09090909090909091,,,,,1.0,0.25,1.0,1.0,0.25,,,,,1.0,106.53061224489797,,13.5,13.533333333333333,12.5,13.533333333333333,0.36363636363636365,0.75,0.75,,,,0.5454545454545454,0.09090909090909091,1.0,1.0,1.0,,,0.4,0.1,0.45454545454545453,1.0,0.49671363636363636,0.3664,0.508225,0.08333333333333333,0.09090909090909091,0.21428571428571427,0.9285714285714286,11.540000000000001,26.6,0.9285714285714286,-6.0,,,,,,,,,,,,,,,,8.0,4.0,2.0,,,,,2.0,,2.0,,,,,,,0.8,0.8,0.6666666666666666,,,0.3333333333333333,,1.0,,0.6666666666666666,,,,3.0,0.75,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-202714-203613,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Shelvin Mack, Jonathon Simmons","Hezonja, Augustin, Speights, Mack, Simmons",1626209-201571-201578-202714-203613,ORL,476.0,3,8.0,12.0,12.0,10.0,7.0,1.0,24.0,,2.0,,1.0,2.0,2.0,4.0,4.0,,3.0,2.0,5.0,10.0,,4.0,,10.0,21.0,,2.0,,4.0,9.0,3.0,8.0,8.0,,,,3.0,,2.0,,1.0,,2.0,3.0,,2.0,1.0,4.0,3.0,7.0,,,,1.0,,1.0,1.0,3.0,4.0,1.0,,,,,,,,,10.0,8.0,10.0,,,,,0.5,,0.4444444444444444,0.35714285714285715,,0.3333333333333333,0.35714285714285715,,0.3333333333333333,0.2857142857142857,0.2,1.0,,,0.5,0.6,1.0,0.75,0.3333333333333333,0.5,1.0,,,1.0,72.60504201680672,,18.666666666666668,21.0,17.583333333333332,19.166666666666668,0.14285714285714285,,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.21428571428571427,,,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,0.42857142857142855,,0.45112500000000005,0.5145333333333334,0.45789166666666664,,,,0.8,11.25,25.175,0.8333333333333334,-11.0,,1.0,,,,1.0,,,0.07142857142857142,,,,,,,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,0.2,0.2,,1.0,,,,0.5,0.14285714285714285,,0.5,,,,,,,,,3.0,,0.75,0.75,,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203082-203095,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Terrence Ross, Evan Fournier","Hezonja, Augustin, Speights, Ross, Fournier",1626209-201571-201578-203082-203095,ORL,31.0,1,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,0.5,46.4516129032258,,,30.0,,23.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203095-203613,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Evan Fournier, Jonathon Simmons","Hezonja, Augustin, Speights, Fournier, Simmons",1626209-201571-201578-203095-203613,ORL,36.0,3,1.0,3.0,4.0,1.0,2.0,,7.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,7.0,3.0,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,2.0,,,,,,,7.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.25,,,1.1666666666666667,,1.0,0.5,,,,,,,,,,,,,,,280.0,,4.666666666666667,5.5,4.666666666666667,5.25,,,,,,,0.5,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.509275,,,,,,0.2857142857142857,14.9,25.0,0.3333333333333333,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203095-203901,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Evan Fournier, Elfrid Payton","Hezonja, Augustin, Speights, Fournier, Payton",1626209-201571-201578-203095-203901,ORL,82.0,2,1.0,5.0,5.0,2.0,,1.0,10.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,4.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,3.0,,6.0,,1.0,,,,,4.0,,,,,,,1.0,,,1.0,,,0.5,,0.25,,,,,,1.0,,,0.5,,,,,1.0,,175.60975609756096,,6.8,9.6,6.2,9.6,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3334,,,0.5,0.5,,0.25,4.2,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203095-203932,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Evan Fournier, Aaron Gordon","Hezonja, Augustin, Speights, Fournier, Gordon",1626209-201571-201578-203095-203932,ORL,596.0,3,10.0,19.0,20.0,6.0,9.0,4.0,39.0,8.0,12.0,2.0,5.0,4.0,2.0,2.0,2.0,,4.0,1.0,11.0,16.0,,5.0,4.0,26.0,24.0,2.0,5.0,4.0,5.0,5.0,1.0,10.0,10.0,,,1.0,3.0,,,,6.0,,12.0,3.0,,3.0,4.0,7.0,5.0,12.0,1.0,1.0,,1.0,,2.0,1.0,3.0,5.0,6.0,,5.0,1.0,3.0,1.0,,1.0,1.0,22.0,10.0,6.0,1.0,,,,0.6875,0.4,1.0,0.5238095238095238,0.3333333333333333,0.8333333333333334,0.5652173913043478,0.3333333333333333,0.8333333333333334,0.23809523809523808,,,,,1.0,0.6,0.75,0.875,0.5555555555555556,0.75,,1.0,,0.6666666666666666,94.22818791946308,1.0,15.421052631578947,15.15,13.368421052631579,14.2,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.09523809523809523,1.0,1.0,0.09523809523809523,0.19047619047619047,,,,0.8333333333333334,0.4,0.6666666666666666,0.16666666666666666,0.8095238095238095,,0.5639025,0.5340583333333333,0.56812,0.13043478260869565,0.16666666666666666,0.15384615384615385,0.38461538461538464,4.13125,33.62,0.3157894736842105,2.0,,1.0,,,,1.0,,,0.047619047619047616,,,,,,,12.0,6.0,4.0,2.0,2.0,,1.0,1.0,,1.0,,,1.0,,,1.0,0.5454545454545454,0.5454545454545454,0.5,,0.5,,0.6666666666666666,1.0,0.1111111111111111,0.5,1.0,1.0,,4.0,1.0,,,,,1.0,,0.5,0.5,,,,,,1.0,,1.0,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203613-203901,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Jonathon Simmons, Elfrid Payton","Hezonja, Augustin, Speights, Simmons, Payton",1626209-201571-201578-203613-203901,ORL,204.0,1,3.0,7.0,7.0,6.0,7.0,1.0,14.0,3.0,4.0,1.0,1.0,4.0,,1.0,1.0,,,,3.0,6.0,1.0,1.0,1.0,10.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,10.0,2.0,3.0,2.0,,,,,1.0,3.0,,7.0,1.0,,4.0,1.0,5.0,1.0,6.0,,,,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,8.0,10.0,6.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,0.6428571428571429,1.0,0.75,0.7142857142857143,1.0,0.8333333333333334,0.14285714285714285,,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,,,1.0,1.0,98.82352941176471,,16.857142857142858,12.285714285714286,16.857142857142858,12.285714285714286,0.5714285714285714,0.75,0.75,0.14285714285714285,,,0.14285714285714285,,,,,1.0,1.0,0.6666666666666666,,0.7142857142857143,,0.5227571428571428,0.636,0.5428833333333333,0.14285714285714285,0.16666666666666666,0.2,1.0,5.633333333333333,23.6,0.8571428571428571,6.0,1.0,1.0,,,,,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,4.0,2.0,2.0,,,,,,1.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,0.6666666666666666,,,,3.0,0.75,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-201578-203613-203932,1610612753,"Mario Hezonja, D.J. Augustin, Marreese Speights, Jonathon Simmons, Aaron Gordon","Hezonja, Augustin, Speights, Simmons, Gordon",1626209-201571-201578-203613-203932,ORL,9.0,1,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
1626209-201571-202687-202714-203095,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Shelvin Mack, Evan Fournier","Hezonja, Augustin, Biyombo, Mack, Fournier",1626209-201571-202687-202714-203095,ORL,71.0,2,1.0,2.0,4.0,,3.0,1.0,6.0,,2.0,,1.0,,,,,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,0.5,,1.0,0.3333333333333333,0.5,,1.0,,,121.69014084507042,,10.5,12.5,10.5,12.0,0.6666666666666666,,,,,,,0.3333333333333333,,,,1.0,,,,1.0,,0.6095,0.6843,,,,,,1.45,26.4,,-1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2018,2017-18,True
