EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyAtRimFGM,PenaltyFtPoints,FTDefRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffAtRimReboundPct,PenaltyAtRimAccuracy,FTOffRebounds,Offensive Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefCorner3ReboundPct,Corner3FGA,Corner3Frequency,LongMidRangeFGM,LongMidRangeAssists,BadPassSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,Travels,LostBallOutOfBoundsTurnovers,Corner3FGM,Corner3Assists,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGA,SecondChanceFtPoints,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,Charge Fouls,Charge Fouls Drawn,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,BlockingFouls,OffensiveGoaltends,StepOutOfBoundsTurnovers,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1627767-201950-202734-203076-203546,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Ian Clark","Diallo, Holiday, Moore, Davis, Clark",1627767-201950-202734-203076-203546,NOP,333.0,4,6.0,-6.0,13.0,13.0,6.0,,1.0,26.0,3.0,3.0,,,2.0,1.0,2.0,,,1.0,,,4.0,5.0,,1.0,,8.0,14.0,,,,3.0,4.0,,,6.0,2.0,6.0,,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,3.0,5.0,,5.0,,1.0,1.0,3.0,2.0,3.0,4.0,,7.0,2.0,1.0,5.0,,,,,,,1.0,,1.0,1.0,1.0,8.0,6.0,6.0,0.25,0.25,,,,,0.8,,0.75,0.6666666666666666,,0.75,0.6666666666666666,,0.75,0.16666666666666666,,,0.42857142857142855,1.0,,,1.0,,,,,1.0,1.0,1.0,,112.43243243243244,1.0,12.0,13.615384615384615,11.076923076923077,13.615384615384615,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,,,,0.5,,,0.6666666666666666,,0.567425,,0.534925,,,,,0.75,5.08,26.0,0.46153846153846156,2.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-202734-203076-2749,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Jameer Nelson","Diallo, Holiday, Moore, Davis, Nelson",1627767-201950-202734-203076-2749,NOP,120.0,1,2.0,2.0,4.0,5.0,4.0,5.0,,9.0,1.0,1.0,,,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,6.0,,,,1.0,1.0,2.0,2.0,8.0,,2.0,6.0,,,2.0,2.0,,,2.0,2.0,2.0,,,6.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,8.0,8.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.3333333333333333,,1.3333333333333333,1.3333333333333333,,1.3333333333333333,0.6666666666666666,,,,1.0,,,1.0,,,,,,,1.0,,108.0,,12.0,14.4,12.0,14.4,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.5703166666666667,,0.5703166666666667,,,,,1.0,2.5,24.75,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-202734-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Darius Miller, Ian Clark","Diallo, Holiday, Moore, Miller, Clark",1627767-201950-202734-203121-203546,NOP,415.0,2,7.0,-4.0,13.0,13.0,,,1.0,26.0,2.0,3.0,,,,,2.0,1.0,,3.0,,,3.0,6.0,1.0,6.0,3.0,12.0,16.0,,,3.0,,,,,,4.0,2.0,3.0,,,3.0,,2.0,2.0,1.0,3.0,,2.0,,7.0,,1.0,5.0,5.0,1.0,6.0,,1.0,,,,,,,,,1.0,1.0,5.0,,4.0,,2.0,,1.0,,1.0,1.0,1.0,9.0,,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,0.16666666666666666,0.5,,,0.375,1.5,,0.42857142857142855,1.5,,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.125,,,,1.0,1.0,,,90.21686746987952,1.0,19.076923076923077,12.846153846153847,18.384615384615383,12.846153846153847,0.25,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,0.08333333333333333,0.25,,,,,,,,,0.75,,0.5233833333333333,0.50535,,0.14285714285714285,0.25,,0.25,,5.933333333333334,24.066666666666666,,,,,,,,,,,1.0,,,,,,,,3.0,0.25,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-202734-203121-2731,1610612740,"Cheick Diallo, Jrue Holiday, E'Twaun Moore, Darius Miller, Emeka Okafor","Diallo, Holiday, Moore, Miller, Okafor",1627767-201950-202734-203121-2731,NOP,82.0,1,1.0,2.0,2.0,3.0,2.0,,,5.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,3.0,,,,1.0,1.0,1.0,1.0,5.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,5.0,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,1.0,,87.80487804878048,,9.0,21.333333333333332,9.0,17.333333333333332,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,0.60765,,0.60765,,,,,1.0,1.0,26.4,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203076-203121-203524,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Solomon Hill","Diallo, Holiday, Davis, Miller, Hill",1627767-201950-203076-203121-203524,NOP,293.0,3,5.0,-8.0,9.0,9.0,3.0,,2.0,18.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,,1.0,3.0,9.0,1.0,3.0,,9.0,17.0,1.0,3.0,2.0,,3.0,,1.0,,2.0,4.0,3.0,,,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,,3.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,7.0,,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.375,0.3333333333333333,,0.375,0.3333333333333333,,0.25,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.5,,0.3333333333333333,0.375,,0.5,,1.0,,,,88.46416382252559,,19.666666666666668,12.88888888888889,18.22222222222222,11.88888888888889,0.25,0.3333333333333333,1.0,1.0,0.08333333333333333,1.0,1.0,,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.25,,0.5,0.3333333333333333,0.46286249999999995,0.42186666666666667,0.49575,,,,0.2222222222222222,,10.722222222222221,27.2,0.3333333333333333,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,1610612740,2018,2017-18,True
1627767-201950-203076-203121-203546,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Ian Clark","Diallo, Holiday, Davis, Miller, Clark",1627767-201950-203076-203121-203546,NOP,517.0,3,9.0,-3.0,17.0,15.0,5.0,4.0,2.0,32.0,3.0,6.0,,1.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,4.0,9.0,3.0,8.0,2.0,19.0,22.0,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,4.0,4.0,9.0,,,7.0,3.0,,2.0,3.0,5.0,3.0,1.0,1.0,13.0,,2.0,5.0,6.0,2.0,8.0,,1.0,1.0,,,,,,,,4.0,6.0,3.0,,4.0,,1.0,,,,,,,18.0,6.0,5.0,0.5,0.5,1.0,0.375,1.0,0.375,0.4444444444444444,,0.3333333333333333,0.5,,0.625,0.5,0.25,0.6,0.47058823529411764,,,,0.625,0.4,,0.6,0.2,,0.5,,,0.8,0.5,,89.12959381044487,,16.470588235294116,15.8,16.294117647058822,15.2,0.35294117647058826,0.5,0.5,0.3333333333333333,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,0.4117647058823529,0.42857142857142855,0.42857142857142855,1.0,1.0,,0.5,0.25,1.0,0.8235294117647058,0.42857142857142855,0.5038264705882353,0.4651,0.5000125,0.05555555555555555,0.1,,0.05263157894736842,0.3157894736842105,6.199999999999999,25.6625,0.29411764705882354,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.5,,,,,,,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612740,2018,2017-18,True
1627767-201950-203076-203121-2749,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Darius Miller, Jameer Nelson","Diallo, Holiday, Davis, Miller, Nelson",1627767-201950-203076-203121-2749,NOP,60.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,2.0,,,,2.0,4.0,,,,1.0,2.0,,,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,1.0,,,,,,,,,,,,,144.0,,15.0,5.0,15.0,5.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,,,0.5,,0.41035,,0.41035,,,,,1.0,4.45,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203076-203524-203546,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Solomon Hill, Ian Clark","Diallo, Holiday, Davis, Hill, Clark",1627767-201950-203076-203524-203546,NOP,236.0,1,4.0,5.0,9.0,9.0,,9.0,,18.0,1.0,2.0,,,,,,,2.0,4.0,,,1.0,2.0,4.0,7.0,,14.0,9.0,,,,,,,,,,2.0,9.0,,,4.0,2.0,1.0,,3.0,3.0,1.0,,,9.0,,,1.0,3.0,,3.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,14.0,,,,,0.75,0.5714285714285714,,0.5714285714285714,0.5,,,0.7777777777777778,,,0.7777777777777778,,,0.7777777777777778,0.5,0.5,,1.0,,,1.0,,,,,1.0,,,,109.83050847457628,,16.77777777777778,9.444444444444445,16.77777777777778,9.444444444444445,0.2222222222222222,0.5,1.0,,,,,,,0.4444444444444444,0.5,0.5,0.5,,,,,,1.0,0.5,0.5418722222222222,,,,,,,,2.25,25.342857142857145,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,3.0,0.3333333333333333,,,1.0,,,,3.0,,,2.0,2.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203076-203546-2749,1610612740,"Cheick Diallo, Jrue Holiday, Anthony Davis, Ian Clark, Jameer Nelson","Diallo, Holiday, Davis, Clark, Nelson",1627767-201950-203076-203546-2749,NOP,196.0,1,3.0,-2.0,8.0,7.0,8.0,7.0,1.0,15.0,,,,,,2.0,2.0,,,1.0,,1.0,2.0,2.0,,1.0,3.0,7.0,9.0,,,,2.0,2.0,,1.0,7.0,,4.0,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,2.0,2.0,,4.0,,2.0,,,,,,,7.0,7.0,8.0,,,,,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.7,,0.7,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,110.20408163265306,,11.5,14.857142857142858,11.5,14.857142857142858,,,,,0.6666666666666666,1.0,1.0,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3333333333333333,,0.41206666666666664,,0.41206666666666664,0.4,0.5,,,1.0,10.05,26.7,1.0,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203121-203524-203546,1610612740,"Cheick Diallo, Jrue Holiday, Darius Miller, Solomon Hill, Ian Clark","Diallo, Holiday, Miller, Hill, Clark",1627767-201950-203121-203524-203546,NOP,370.0,3,6.0,-9.0,12.0,15.0,2.0,6.0,1.0,27.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,2.0,,,4.0,8.0,,2.0,1.0,9.0,18.0,1.0,1.0,2.0,1.0,1.0,,,2.0,2.0,6.0,,2.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,1.0,4.0,6.0,1.0,7.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,5.0,,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,7.0,2.0,2.0,0.25,0.3333333333333333,,,,,0.5,1.0,1.0,0.4,1.0,1.0,0.4090909090909091,1.0,1.0,0.2,,,0.5,0.8,0.25,,0.7142857142857143,0.16666666666666666,,,,0.5,1.0,1.0,,105.08108108108108,1.0,13.916666666666666,13.533333333333333,13.75,11.866666666666667,0.3,0.6666666666666666,0.6666666666666666,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,,,,1.0,1.0,1.0,,,0.5,,0.492235,0.6871,0.4669,0.18181818181818182,0.2222222222222222,,0.2222222222222222,0.2222222222222222,8.4125,25.7,0.16666666666666666,1.0,0.5,0.5,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203121-203546-2731,1610612740,"Cheick Diallo, Jrue Holiday, Darius Miller, Ian Clark, Emeka Okafor","Diallo, Holiday, Miller, Clark, Okafor",1627767-201950-203121-203546-2731,NOP,268.0,1,4.0,6.0,9.0,7.0,1.0,,1.0,16.0,1.0,2.0,1.0,1.0,,,,4.0,2.0,2.0,,,4.0,6.0,3.0,3.0,,17.0,11.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,8.0,6.0,2.0,,2.0,2.0,,,2.0,2.0,1.0,,,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,15.0,2.0,1.0,,,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,1.0,0.3333333333333333,,,0.5,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,85.97014925373134,,15.88888888888889,17.857142857142858,15.666666666666666,17.857142857142858,0.2222222222222222,0.5,0.5,,,,,,0.4444444444444444,0.2222222222222222,1.0,1.0,0.5,1.0,1.0,,,,0.5555555555555556,1.0,0.4958777777777778,0.7164,0.2793,,,,0.11764705882352941,0.11764705882352941,14.1,25.166666666666668,0.1111111111111111,,,,,,,,,,1.0,,,,,,,,1.0,0.1111111111111111,3.0,,1.0,0.75,0.75,,3.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203121-2749-2754,1610612740,"Cheick Diallo, Jrue Holiday, Darius Miller, Jameer Nelson, Tony Allen","Diallo, Holiday, Miller, Nelson, Allen",1627767-201950-203121-2749-2754,NOP,81.0,2,1.0,,4.0,4.0,3.0,1.0,1.0,8.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,3.0,3.0,,,,1.0,1.0,,1.0,3.0,2.0,,,,,1.0,,,1.0,,1.0,,,,2.0,,1.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,3.0,3.0,3.0,1.0,1.0,,,,,0.5,,1.0,0.3333333333333333,,0.5,0.5,,0.75,0.3333333333333333,,,0.5,,1.0,,1.0,0.5,1.0,,,,,,0.5,142.2222222222222,,13.5,6.75,9.25,6.25,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,0.3333333333333333,,0.38084999999999997,,0.368975,0.3333333333333333,0.5,,,1.0,14.55,27.4,0.75,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201950-203524-203546-203580,1610612740,"Cheick Diallo, Jrue Holiday, Solomon Hill, Ian Clark, Larry Drew II","Diallo, Holiday, Hill, Clark, Drew II",1627767-201950-203524-203546-203580,NOP,91.0,1,2.0,4.0,3.0,3.0,,3.0,,6.0,2.0,2.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,1.0,,94.94505494505495,,15.333333333333334,15.0,15.333333333333334,15.0,0.6666666666666666,1.0,1.0,0.5,,,,,,0.3333333333333333,,,,,,,,,1.0,,0.6934666666666667,,,,,,,,0.65,26.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201967-202734-203076-2749,1610612740,"Cheick Diallo, Dante Cunningham, E'Twaun Moore, Anthony Davis, Jameer Nelson","Diallo, Cunningham, Moore, Davis, Nelson",1627767-201967-202734-203076-2749,NOP,169.0,1,3.0,-1.0,6.0,5.0,,5.0,1.0,11.0,1.0,1.0,,,,2.0,3.0,,,2.0,,,3.0,4.0,,2.0,2.0,8.0,9.0,1.0,1.0,2.0,,,,,,2.0,4.0,,,,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,2.0,,1.0,,,,,,,6.0,,,0.3333333333333333,0.3333333333333333,,,,,0.75,1.0,,0.5,1.0,,0.5714285714285714,1.0,,0.3333333333333333,0.25,,,,1.0,,,0.3333333333333333,1.0,,,,,,,93.72781065088756,,16.833333333333332,13.6,16.166666666666668,13.6,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,1.0,0.5,,0.3333333333333333,,,,,,,,,0.5,,0.4625083333333333,0.3722,,0.14285714285714285,0.2,,0.25,,5.95,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201967-202734-203546-2749,1610612740,"Cheick Diallo, Dante Cunningham, E'Twaun Moore, Ian Clark, Jameer Nelson","Diallo, Cunningham, Moore, Clark, Nelson",1627767-201967-202734-203546-2749,NOP,130.0,1,2.0,3.0,6.0,5.0,6.0,,2.0,11.0,2.0,5.0,,1.0,5.0,,,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,8.0,5.0,,1.0,3.0,2.0,5.0,1.0,1.0,8.0,4.0,,3.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,,,2.0,2.0,,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,5.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,,0.4,0.5833333333333334,0.75,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.16666666666666666,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,,,,,121.84615384615385,,11.666666666666666,12.0,10.666666666666666,10.8,0.8333333333333334,0.4,0.4,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,0.5961333333333333,0.63355,0.5961333333333333,0.16666666666666666,0.2,,0.375,1.0,1.56,25.1,1.0,,,,2.0,1.0,,,,,0.6666666666666666,0.4,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1610612740,2018,2017-18,True
1627767-201967-202734-2749-2754,1610612740,"Cheick Diallo, Dante Cunningham, E'Twaun Moore, Jameer Nelson, Tony Allen","Diallo, Cunningham, Moore, Nelson, Allen",1627767-201967-202734-2749-2754,NOP,18.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,160.0,,14.0,4.0,14.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,0.3535,,0.3535,,,,,1.0,20.6,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
