EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeAssists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGA,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,BadPassTurnovers,Offensive Fouls Drawn,BlockedAtRim,BlockedShortMidRange,DefCorner3ReboundPct,OffThreePtRebounds,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,TwoPtShootingFoulsDrawnPct,DefensiveGoaltends,Charge Fouls Drawn,HeaveAttempts,Defensive 3 Seconds Violations,team_id,year,season,team_vs
200765-201950-202703-203076-203121,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Anthony Davis, Darius Miller","Rondo, Holiday, Mirotic, Davis, Miller",200765-201950-202703-203076-203121,NOP,401.0,3,7.0,3.0,14,14,2.0,28,6.0,1.0,3.0,4.0,9.0,15.0,8.0,,,4.0,5.0,1.0,11.0,3.0,8.0,8.0,1.0,1.0,3.0,1.0,,1.0,1.0,15.0,1.0,1.0,0.4444444444444444,0.5833333333333334,0.625,,,1.0,0.8888888888888888,1.0,,100.54862842892767,1.0,13.357142857142858,15.285714285714286,13.357142857142858,14.857142857142858,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5792,2.5999999999999996,,1.0,1.0,,,2.0,3.0,1.0,12.0,,,,,,3.0,1.0,1.0,1.0,,,2.0,3.0,1.0,,,,0.5,0.6666666666666666,,0.6666666666666666,,,0.25,0.08333333333333333,1.0,1.0,,,,1.0,,0.08333333333333333,,,23.766666666666666,,3.0,3.0,5.0,1.0,,2.0,0.5,0.8333333333333334,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,,,0.1111111111111111,,,,,1610612740,2018,2017-18,False
200765-201950-202703-203076-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Anthony Davis, Ian Clark","Rondo, Holiday, Mirotic, Davis, Clark",200765-201950-202703-203076-203546,NOP,1043.0,7,17.0,-13.0,36,36,19.0,72,18.0,1.0,5.0,10.0,27.0,33.0,12.0,8.0,1.0,6.0,9.0,,21.0,11.0,15.0,23.0,1.0,,9.0,2.0,,2.0,1.0,25.0,0.6,0.75,0.37037037037037035,0.4142857142857143,0.44594594594594594,0.037037037037037035,0.05555555555555555,0.7333333333333333,0.75,0.42857142857142855,1.0,99.40556088207096,0.5,15.0,13.972222222222221,14.38888888888889,13.444444444444445,0.5142857142857142,0.14285714285714285,0.2,0.2,,0.7428571428571429,0.5319185714285714,5.403703703703704,8.0,2.0,5.0,,1.0,3.0,8.0,4.0,46.0,8.0,1.0,3.0,4.0,13.0,9.0,5.0,2.0,3.0,2.0,1.0,4.0,7.0,4.0,,13.0,8.0,1.0,0.375,0.3333333333333333,0.375,0.4090909090909091,0.5,0.22857142857142856,0.14285714285714285,0.4,0.4,1.0,0.09090909090909091,,0.4,0.5666863636363636,,,0.3939393939393939,24.975,0.2222222222222222,8.0,6.0,4.0,3.0,1.0,7.0,0.42857142857142855,0.8,1.0,0.4444444444444444,0.47058823529411764,0.75,6.0,4.0,4.0,7.0,8.0,3.0,6.0,8.0,4.0,1.0,,1.0,0.5714285714285714,0.375,0.5714285714285714,0.5714285714285714,0.35294117647058826,0.36363636363636365,,1.0,0.11428571428571428,0.58562,0.24242424242424243,8.0,1.0,,,2.0,,0.25,0.25,,0.7272727272727273,6.0,2.0,0.5,0.09523809523809523,0.8571428571428571,2.0,,2.0,,,2.0,,0.4,,3.0,3.0,1.0,3.0,,,1.0,2.0,,,,,,,4.0,,1.0,,2.0,,,,,,,,,,2.0,,,,2.0,,,,,,,0.4,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,,,,,,,0.375,0.18181818181818182,0.5,,1.0,,,,1610612740,2018,2017-18,False
200765-201950-202703-203121-203524,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Darius Miller, Solomon Hill","Rondo, Holiday, Mirotic, Miller, Hill",200765-201950-202703-203121-203524,NOP,240.0,1,4.0,-1.0,8,8,,16,3.0,,1.0,3.0,4.0,9.0,2.0,4.0,,1.0,2.0,,5.0,2.0,3.0,3.0,,,2.0,,,,,9.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6428571428571429,,,1.0,1.0,1.0,,96.0,,14.0,16.0,14.0,16.0,0.42857142857142855,0.14285714285714285,,,,0.8571428571428571,0.5648,4.475,,1.0,3.0,,,1.0,3.0,,10.0,,,,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,25.5,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-201950-202703-203121-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Darius Miller, Ian Clark","Rondo, Holiday, Mirotic, Miller, Clark",200765-201950-202703-203121-203546,NOP,22.0,1,,1.0,1,1,,2,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.5,,,,,,,130.9090909090909,,6.0,16.0,6.0,16.0,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-201950-202703-203524-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Solomon Hill, Ian Clark","Rondo, Holiday, Mirotic, Hill, Clark",200765-201950-202703-203524-203546,NOP,86.0,1,1.0,-1.0,5,4,4.0,9,1.0,,,1.0,1.0,5.0,2.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,5.0,1.0,1.0,1.0,0.5,0.625,,,,1.0,,,150.69767441860466,,7.0,12.75,7.0,12.75,0.5,,,,,1.0,0.594625,1.8,4.0,,1.0,,1.0,,1.0,3.0,6.0,1.0,,1.0,3.0,5.0,,1.0,,,,,,2.0,4.0,,5.0,4.0,,,,,0.5,0.625,0.5,0.5,,,,0.5,,,0.594625,0.3333333333333333,,1.0,25.4,0.8,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,1610612740,2018,2017-18,False
200765-201950-202734-203076-203121,1610612740,"Rajon Rondo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Darius Miller","Rondo, Holiday, Moore, Davis, Miller",200765-201950-202734-203076-203121,NOP,173.0,4,3.0,-7.0,6,6,3.0,12,,,1.0,1.0,4.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,,0.25,0.25,0.25,,,1.0,0.5,,1.0,99.88439306358381,,15.333333333333334,13.5,15.333333333333334,13.0,,0.25,,,,,0.40075000000000005,15.375,3.0,,,,,,,,9.0,2.0,,,,,,,,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,0.4227,,,,,0.5,,,,1.0,,2.0,0.5,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,0.75,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612740,2018,2017-18,False
200765-201950-202734-203076-203524,1610612740,"Rajon Rondo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Solomon Hill","Rondo, Holiday, Moore, Davis, Hill",200765-201950-202734-203076-203524,NOP,314.0,3,5.0,11.0,12,10,,22,2.0,,1.0,2.0,3.0,21.0,4.0,,,2.0,7.0,,19.0,1.0,4.0,4.0,,,2.0,,,,,18.0,1.0,1.0,0.6666666666666666,0.95,0.9545454545454546,,,0.5,0.8,0.5,,100.89171974522293,,12.75,16.1,11.833333333333334,16.0,0.2,0.1,,,,0.9,0.57351,4.3999999999999995,,4.0,5.0,,,5.0,7.0,2.0,10.0,,,,,,15.0,5.0,4.0,5.0,4.0,,1.0,1.0,2.0,,,,1.0,0.7142857142857143,,0.7142857142857143,,,0.7,0.5,0.8,0.8,1.0,,,0.8,,0.09090909090909091,,,24.75714285714286,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,1.5,1.5,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.2,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,,,,0.25,,,,,1610612740,2018,2017-18,False
200765-201950-203076-203121-203546,1610612740,"Rajon Rondo, Jrue Holiday, Anthony Davis, Darius Miller, Ian Clark","Rondo, Holiday, Davis, Miller, Clark",200765-201950-203076-203121-203546,NOP,52.0,2,1.0,-3.0,2,2,2.0,4,,,,,1.0,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,110.76923076923076,,12.5,13.5,12.5,13.5,,,,,,0.5,0.380375,16.6,1.0,,1.0,,1.0,,1.0,,3.0,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,0.5,0.5,,,,1.0,,,0.35625,,,,25.5,0.5,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-201950-203076-203524-203546,1610612740,"Rajon Rondo, Jrue Holiday, Anthony Davis, Solomon Hill, Ian Clark","Rondo, Holiday, Davis, Hill, Clark",200765-201950-203076-203524-203546,NOP,152.0,2,3.0,-9.0,6,7,7.0,13,,,3.0,1.0,4.0,2.0,,2.0,1.0,,,,,,2.0,2.0,,,3.0,,,,,2.0,,,0.25,0.2,0.2,0.25,,,1.0,,,123.15789473684211,,14.333333333333334,9.428571428571429,14.333333333333334,9.428571428571429,,0.6,,,,0.2,0.44033,12.325,,,1.0,,,,1.0,,11.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,26.7,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-202703-202734-203076-203121,1610612740,"Rajon Rondo, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Darius Miller","Rondo, Mirotic, Moore, Davis, Miller",200765-202703-202734-203076-203121,NOP,255.0,3,4.0,-5.0,9,9,,18,1.0,1.0,4.0,2.0,7.0,5.0,4.0,,,2.0,2.0,1.0,4.0,,3.0,3.0,1.0,,2.0,,,,,5.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.35714285714285715,,,,0.5,,,101.6470588235294,,16.88888888888889,11.444444444444445,16.88888888888889,10.777777777777779,0.14285714285714285,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,0.4136,11.457142857142857,,,,,,,,1.0,10.0,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,1610612740,2018,2017-18,False
200765-202703-202734-203076-203546,1610612740,"Rajon Rondo, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Ian Clark","Rondo, Mirotic, Moore, Davis, Clark",200765-202703-202734-203076-203546,NOP,451.0,3,8.0,5.0,15,17,7.0,32,5.0,1.0,1.0,7.0,8.0,23.0,12.0,2.0,,6.0,6.0,1.0,12.0,5.0,8.0,8.0,,,2.0,,,,,23.0,0.8571428571428571,0.8571428571428571,0.875,0.7692307692307693,0.8214285714285714,,,0.8333333333333334,0.7777777777777778,0.6666666666666666,1.0,102.1729490022173,,14.066666666666666,14.117647058823529,14.066666666666666,13.176470588235293,0.38461538461538464,0.07692307692307693,1.0,1.0,1.0,0.7692307692307693,0.48031666666666667,6.9625,6.0,2.0,5.0,2.0,5.0,2.0,5.0,3.0,18.0,1.0,2.0,5.0,2.0,10.0,,4.0,2.0,,,,1.0,2.0,3.0,,10.0,6.0,,0.4,0.4,0.5,0.6666666666666666,0.7142857142857143,0.38461538461538464,0.38461538461538464,0.4,0.4,,0.8333333333333334,0.4,0.5,0.46773999999999993,0.07692307692307693,,0.43478260869565216,30.4,0.4,5.0,4.0,2.0,,,2.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8,,2.0,,,,1.0,,,2.0,,,,,1.0,,,,,,1.0,0.15384615384615385,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.125,,,1.0,,1610612740,2018,2017-18,False
200765-202703-203076-203121-203546,1610612740,"Rajon Rondo, Nikola Mirotic, Anthony Davis, Darius Miller, Ian Clark","Rondo, Mirotic, Davis, Miller, Clark",200765-202703-203076-203121-203546,NOP,210.0,2,4.0,-1.0,9,8,,17,2.0,1.0,1.0,2.0,5.0,7.0,4.0,,1.0,2.0,3.0,1.0,7.0,,2.0,2.0,1.0,,2.0,,,1.0,1.0,7.0,1.0,1.0,0.4,0.5,0.5,0.2,0.5,,1.0,,,116.57142857142857,1.0,14.444444444444445,10.0,14.444444444444445,10.0,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.4680785714285714,10.24,,1.0,1.0,,,1.0,2.0,,8.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,0.5,,0.5,,,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,,,1.0,,,,,24.7,,1.0,1.0,2.0,1.0,,2.0,0.5,1.0,1.0,0.5,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-202703-203121-203524-203546,1610612740,"Rajon Rondo, Nikola Mirotic, Darius Miller, Solomon Hill, Ian Clark","Rondo, Mirotic, Miller, Hill, Clark",200765-202703-203121-203524-203546,NOP,411.0,3,7.0,1.0,13,13,,26,4.0,1.0,5.0,5.0,11.0,18.0,8.0,2.0,2.0,4.0,6.0,1.0,14.0,3.0,4.0,8.0,1.0,1.0,3.0,,,,,11.0,0.8,1.0,0.45454545454545453,0.5,0.53125,0.18181818181818182,,1.0,1.0,,1.0,91.09489051094891,,17.692307692307693,13.923076923076923,16.53846153846154,13.923076923076923,0.25,0.3125,0.2,0.25,1.0,0.5625,0.491459375,8.090909090909092,,2.0,3.0,,,2.0,5.0,2.0,17.0,,,,,,6.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,,,,1.0,0.4,,0.4,,,0.3125,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,,0.0625,,,24.7,,3.0,2.0,1.0,,,1.0,,1.0,1.0,0.75,0.75,0.6666666666666666,3.0,2.0,2.0,2.0,7.0,,2.0,4.0,1.0,,,,1.0,,0.875,0.875,0.3333333333333333,0.4444444444444444,,1.0,0.125,0.589,0.3888888888888889,,1.0,1.0,,,,0.5,1.0,1.0,,2.0,1.0,0.25,0.14285714285714285,0.5,,,,,,2.0,0.5,0.6666666666666666,,2.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.5,,0.2,,,,1.0,1.0,0.125,,,,1.0,0.5,0.25,,,0.25,1.0,1.0,,,,0.09090909090909091,,,,,1610612740,2018,2017-18,False
200765-202734-203076-203121-203524,1610612740,"Rajon Rondo, E'Twaun Moore, Anthony Davis, Darius Miller, Solomon Hill","Rondo, Moore, Davis, Miller, Hill",200765-202734-203076-203121-203524,NOP,164.0,1,3.0,1.0,5,5,1.0,10,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,1.0,,2.0,,2.0,3.0,1.0,,2.0,,,,,4.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,,,87.80487804878048,,21.6,11.2,16.4,11.2,0.16666666666666666,0.3333333333333333,0.5,0.5,,0.5,0.49295,7.15,1.0,,1.0,,1.0,,2.0,,3.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,,,0.40504999999999997,,,,24.6,0.2,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,1.0,,0.16666666666666666,0.49065,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.5,,,1.0,,,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,,1610612740,2018,2017-18,False
200765-202734-203076-203524-203546,1610612740,"Rajon Rondo, E'Twaun Moore, Anthony Davis, Solomon Hill, Ian Clark","Rondo, Moore, Davis, Hill, Clark",200765-202734-203076-203524-203546,NOP,187.0,3,3.0,-9.0,3,4,,7,1.0,,,1.0,2.0,2.0,,2.0,,,,,,,,1.0,,,2.0,,,,,2.0,,,0.5,0.25,0.25,,,,,,,53.903743315508024,,29.333333333333332,24.75,29.333333333333332,22.75,0.25,,,,,0.75,0.5192375,7.75,,,2.0,,,,2.0,,11.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,24.85,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,False
200765-203076-203121-203524-203546,1610612740,"Rajon Rondo, Anthony Davis, Darius Miller, Solomon Hill, Ian Clark","Rondo, Davis, Miller, Hill, Clark",200765-203076-203121-203524-203546,NOP,1185.0,6,20.0,1.0,42,43,12.0,85,8.0,1.0,3.0,7.0,17.0,47.0,10.0,4.0,1.0,5.0,12.0,1.0,31.0,3.0,11.0,12.0,7.0,7.0,8.0,,,,,45.0,0.7142857142857143,0.8333333333333334,0.4117647058823529,0.6551724137931034,0.6911764705882353,0.058823529411764705,,0.5,0.75,0.5,1.0,103.29113924050633,,14.738095238095237,13.162790697674419,14.5,13.023255813953488,0.27586206896551724,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.6896551724137931,0.5111275862068966,8.535294117647059,9.0,6.0,9.0,2.0,2.0,8.0,12.0,9.0,46.0,2.0,3.0,3.0,6.0,19.0,21.0,9.0,6.0,7.0,5.0,,4.0,10.0,10.0,,19.0,9.0,0.875,0.6666666666666666,1.0,0.6666666666666666,1.3,1.1875,0.41379310344827586,0.3103448275862069,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4,1.0,0.6666666666666666,0.48377,0.06451612903225806,,0.40425531914893614,25.291666666666668,0.21428571428571427,4.0,2.0,6.0,7.0,1.0,9.0,0.7777777777777778,1.0,1.0,0.5,0.5,0.5,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.1,0.07142857142857142,,,0.20689655172413793,0.6521,0.0425531914893617,1.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.4,1.0,0.2,1.0,,,,1.0,6.0,,,,1.0,,0.16666666666666666,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,3.0,2.0,,2.0,,1.0,,1.0,,,,,,,2.0,3.0,,,,3.0,,,,,,,0.25,,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,1.0,0.2,1.0,0.10526315789473684,,,,,1610612740,2018,2017-18,False
