EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,Steals,BadPassSteals,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SelfOReb,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,PenaltyAtRimFGM,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,AtRimAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,Offensive Fouls,Blocked3s,BlockedArc3,Charge Fouls,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockingFouls,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,3SecondViolations,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,team_id,year,season,team_vs
1626172-1626188-202691-2733-2738,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Shaun Livingston, Andre Iguodala","Looney, Cook, Thompson, Livingston, Iguodala",1626172-1626188-202691-2733-2738,GSW,78.0,2,1.0,2.0,2.0,2.0,,4.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,,1.0,,1.0,,,,1.0,,73.84615384615384,17.0,22.0,17.0,22.0,,0.5,1.0,1.0,1.0,,,0.5,0.499975,,12.8,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1627775-201142-201156-2733,1610612744,"Kevon Looney, Patrick McCaw, Kevin Durant, Nick Young, Shaun Livingston","Looney, McCaw, Durant, Young, Livingston",1626172-1627775-201142-201156-2733,GSW,58.0,1,1.0,2.0,2.0,2.0,,4.0,2.0,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,99.3103448275862,10.5,18.5,10.5,18.0,1.0,,,,,,,1.0,0.5274,,2.05,,2.0,2.0,,,2.0,2.0,2.0,4.0,,,,4.0,2.0,1.0,1.0,1.0,,,,,0.5274,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201156-201939,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Nick Young, Stephen Curry","Looney, Bell, Durant, Young, Curry",1626172-1628395-201142-201156-201939,GSW,90.0,1,2.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,,,,1.0,2.0,1.0,4.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,1.0,0.5,0.5,,,,,80.0,15.333333333333334,22.0,15.333333333333334,21.5,0.6666666666666666,,,,,,1.0,1.0,0.5977666666666667,,1.4,23.9,3.0,,,,2.0,1.0,2.0,4.0,,1.0,1.0,4.0,3.0,0.5,0.3333333333333333,0.5,,,,,0.5977666666666667,1.0,1.0,2.0,,1.0,,,,0.6666666666666666,,,1.0,,1.0,,2.0,,2.0,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,0.5,,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,0.25,0.3333333333333333,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201156-2733,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Nick Young, Shaun Livingston","Looney, Bell, Durant, Young, Livingston",1626172-1628395-201142-201156-2733,GSW,320.0,3,5.0,-1.0,10.0,9.0,1.0,19.0,3.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,4.0,1.0,5.0,4.0,,8.0,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.5,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,,0.5,0.25,0.5,,0.75,,85.5,13.6,20.444444444444443,13.6,16.555555555555557,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,1.0,0.5714285714285714,0.40682142857142856,0.3427,5.05,26.4,8.0,3.0,,,11.0,2.0,5.0,7.0,,2.0,2.0,7.0,8.0,0.4,0.3333333333333333,0.3888888888888889,,,,,0.384175,0.7,0.8,2.0,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,,,,,,4.0,,3.0,,1.0,,,,7.0,1.0,1.0,,1.0,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,3.0,,,0.3333333333333333,0.375,2.0,1.0,4.0,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201939-202691,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Klay Thompson","Looney, Bell, Durant, Curry, Thompson",1626172-1628395-201142-201939-202691,GSW,271.0,3,5.0,-1.0,9.0,7.0,,16.0,6.0,,,1.0,,5.0,7.0,,12.0,,4.0,,2.0,2.0,,4.0,,,1.0,,1.0,,1.0,2.0,,12.0,0.4,0.4,0.7142857142857143,0.7142857142857143,0.8571428571428571,,,,1.0,,0.5,,,,,,85.01845018450184,15.555555555555555,18.714285714285715,15.555555555555555,15.714285714285714,0.8571428571428571,0.14285714285714285,,,,,,0.8571428571428571,0.5342714285714286,,2.6714285714285713,,,4.0,,,13.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,0.2857142857142857,0.2857142857142857,5.0,,6.0,,,2.0,,,2.0,,2.0,,,2.0,,,,,,1.0,0.8333333333333334,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-201939-2733,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Shaun Livingston","Looney, Bell, Durant, Curry, Livingston",1626172-1628395-201142-201939-2733,GSW,58.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,74.48275862068965,37.0,10.5,37.0,10.5,1.0,,,,,,,1.0,0.3637,,3.5,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201142-203110-2733,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Draymond Green, Shaun Livingston","Looney, Bell, Durant, Green, Livingston",1626172-1628395-201142-203110-2733,GSW,20.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,20.0,,20.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201156-201939-203110,1610612744,"Kevon Looney, Jordan Bell, Nick Young, Stephen Curry, Draymond Green","Looney, Bell, Young, Curry, Green",1626172-1628395-201156-201939-203110,GSW,1.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201156-201939-2733,1610612744,"Kevon Looney, Jordan Bell, Nick Young, Stephen Curry, Shaun Livingston","Looney, Bell, Young, Curry, Livingston",1626172-1628395-201156-201939-2733,GSW,96.0,1,2.0,2.0,3.0,2.0,,5.0,,,1.0,1.0,,1.0,2.0,,4.0,,,,,,,,,,,,,,,1.0,,4.0,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,75.0,13.0,28.5,13.0,17.5,,0.5,1.0,1.0,,,,,0.39965,,14.1,,3.0,,,1.0,2.0,1.0,2.0,4.0,,,1.0,4.0,3.0,0.5,0.5,0.6666666666666666,0.5,,,,0.39965,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201156-203110-2733,1610612744,"Kevon Looney, Jordan Bell, Nick Young, Draymond Green, Shaun Livingston","Looney, Bell, Young, Green, Livingston",1626172-1628395-201156-203110-2733,GSW,4.0,1,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-1628395-201939-202691-2733,1610612744,"Kevon Looney, Jordan Bell, Stephen Curry, Klay Thompson, Shaun Livingston","Looney, Bell, Curry, Thompson, Livingston",1626172-1628395-201939-202691-2733,GSW,69.0,1,1.0,-2.0,2.0,3.0,,5.0,1.0,,,1.0,,1.0,2.0,,2.0,,2.0,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,0.5,0.5,0.5,,1.0,,,,1.0,,,,1.0,,104.34782608695653,12.5,14.666666666666666,12.5,14.666666666666666,0.5,0.5,,,,,,0.5,0.47615,,6.2,,2.0,,,,4.0,1.0,2.0,2.0,,,,2.0,2.0,0.5,0.5,0.5,,,,,0.47615,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-201939-202691,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Stephen Curry, Klay Thompson","Looney, Durant, Young, Curry, Thompson",1626172-201142-201156-201939-202691,GSW,141.0,1,2.0,2.0,6.0,6.0,,12.0,4.0,,,,1.0,3.0,5.0,1.0,9.0,,4.0,1.0,2.0,2.0,,4.0,,,1.0,1.0,2.0,,2.0,,,9.0,0.6666666666666666,0.6666666666666666,0.6,0.75,0.75,0.16666666666666666,1.0,,1.0,,1.0,,,,,1.0,122.5531914893617,10.666666666666666,12.833333333333334,10.666666666666666,12.833333333333334,0.6666666666666666,,,,,0.16666666666666666,,0.8333333333333334,0.5471083333333333,,4.62,26.3,6.0,6.0,,1.0,7.0,3.0,5.0,9.0,,,1.0,9.0,6.0,0.6,0.75,0.75,0.16666666666666666,,,,0.5471083333333333,1.0,1.0,4.0,1.0,1.0,1.0,,,0.6666666666666666,0.16666666666666666,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.25,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,3.0,3.0,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,,0.75,1.0,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-201939-203110,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Stephen Curry, Draymond Green","Looney, Durant, Young, Curry, Green",1626172-201142-201156-201939-203110,GSW,133.0,3,2.0,3.0,5.0,5.0,2.0,10.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,8.0,1.0,,4.0,,,,,2.0,1.0,,1.0,2.0,3.0,5.0,1.0,,6.0,,,0.6666666666666666,0.4375,0.5,0.625,1.0,1.0,,0.5,1.0,0.6,,0.3333333333333333,,,108.27067669172932,18.4,8.2,16.8,8.2,0.25,0.125,1.0,1.0,,0.5,0.5,0.875,0.5351625,0.6892,2.3666666666666667,25.54,,,,,5.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,0.2,,0.2,,,1.0,,,0.125,,,,,,1.0,,1.0,,1.0,,1.0,0.25,0.25,,,0.25,,1.0,1.0,,,0.125,0.3333333333333333,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,1.0,2.0,2.0,,1.0,0.5,0.5,1.0,1.0,0.25,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-201939-2738,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Stephen Curry, Andre Iguodala","Looney, Durant, Young, Curry, Iguodala",1626172-201142-201156-201939-2738,GSW,199.0,2,3.0,-1.0,7.0,6.0,1.0,13.0,2.0,,,,1.0,2.0,3.0,2.0,9.0,,,1.0,,1.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,9.0,,,0.6666666666666666,0.7,0.75,0.4,,1.0,1.0,,1.0,0.5,,,,,94.07035175879396,15.428571428571429,15.166666666666666,14.714285714285714,15.166666666666666,0.4,,,,,0.2,,0.8,0.46491,0.56355,7.3999999999999995,25.15,,1.0,1.0,1.0,10.0,,,,,,1.0,,,,,,0.2,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,2.0,,,3.0,,1.0,1.0,,2.0,,,,,,,1.0,0.5,,0.5,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,0.25,1.0,,4.0,,,,,1.0,,,1.0,,1.0,2.0,,,,0.5,,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-202691-2733,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Klay Thompson, Shaun Livingston","Looney, Durant, Young, Thompson, Livingston",1626172-201142-201156-202691-2733,GSW,41.0,2,1.0,,2.0,1.0,,3.0,,,,,2.0,,,2.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,105.36585365853658,9.0,23.0,9.0,23.0,,,,,,1.0,,1.0,0.342,,,40.95,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,0.342,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-203110-2733,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Draymond Green, Shaun Livingston","Looney, Durant, Young, Green, Livingston",1626172-201142-201156-203110-2733,GSW,14.0,1,,3.0,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,3.0,,,,,1.5,,,,,,,,,,,,102.85714285714286,13.0,,13.0,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,3.0,1.0,,,1.5,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-2561-2733,1610612744,"Kevon Looney, Kevin Durant, Nick Young, David West, Shaun Livingston","Looney, Durant, Young, West, Livingston",1626172-201142-201156-2561-2733,GSW,214.0,2,4.0,-4.0,8.0,9.0,,17.0,1.0,,1.0,3.0,2.0,3.0,6.0,2.0,9.0,,4.0,2.0,2.0,2.0,1.0,4.0,,,,1.0,2.0,,2.0,1.0,,9.0,0.6666666666666666,0.6666666666666666,0.5,0.5625,0.5625,0.25,0.5,,,,0.5,,,,,,114.39252336448598,16.75,8.88888888888889,16.75,8.88888888888889,0.125,0.375,0.3333333333333333,0.5,1.0,0.25,,0.375,0.44401875,,10.766666666666666,29.35,8.0,8.0,1.0,2.0,13.0,3.0,6.0,9.0,1.0,,3.0,9.0,8.0,0.5,0.5625,0.5625,0.25,0.5,0.5,1.0,0.44401875,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,0.125,0.25,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,0.5,0.5,0.5,0.16666666666666666,,0.5,,,,,,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,0.5,0.5,,0.5,0.5,,,,2.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201156-2733-2738,1610612744,"Kevon Looney, Kevin Durant, Nick Young, Shaun Livingston, Andre Iguodala","Looney, Durant, Young, Livingston, Iguodala",1626172-201142-201156-2733-2738,GSW,424.0,3,7.0,-8.0,16.0,16.0,1.0,32.0,3.0,,,2.0,4.0,2.0,5.0,5.0,12.0,1.0,,4.0,,1.0,,3.0,1.0,,3.0,2.0,5.0,1.0,6.0,5.0,,12.0,,,0.4,0.35,0.5,0.5,0.5,,0.75,0.5,0.625,0.2,,1.0,1.0,,108.67924528301887,12.625,13.875,12.4375,13.3125,0.3,0.2,,,,0.4,,0.8,0.47221,,5.04,27.26,10.0,14.0,,,20.0,1.0,3.0,9.0,,,3.0,9.0,10.0,0.3333333333333333,0.4166666666666667,0.5625,,,,,0.49630833333333335,0.75,0.625,2.0,3.0,3.0,1.0,1.0,,0.3333333333333333,0.5,,1.0,,,1.0,5.0,1.0,4.0,3.0,1.0,1.0,,,6.0,1.0,,,,,1.0,1.0,0.2,0.3333333333333333,0.2,0.2,0.3333333333333333,0.5,,,0.1,,,,,,1.0,1.0,1.0,1.0,,,,0.25,0.25,1.0,0.3333333333333333,0.25,,2.0,3.0,3.0,,0.2727272727272727,0.5,2.0,1.0,4.0,,,,,2.0,,2.0,3.0,,,5.0,,3.0,,0.4,,0.75,0.6666666666666666,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
1626172-201142-201580-202691-2738,1610612744,"Kevon Looney, Kevin Durant, JaVale McGee, Klay Thompson, Andre Iguodala","Looney, Durant, McGee, Thompson, Iguodala",1626172-201142-201580-202691-2738,GSW,347.0,1,6.0,2.0,13.0,12.0,1.0,25.0,3.0,1.0,1.0,1.0,4.0,5.0,8.0,5.0,14.0,1.0,2.0,4.0,1.0,2.0,,5.0,1.0,,3.0,1.0,4.0,1.0,5.0,2.0,,12.0,0.2,0.25,0.625,0.5,0.5384615384615384,0.38461538461538464,0.25,,1.0,0.25,0.5714285714285714,0.14285714285714285,,0.3333333333333333,,,103.7463976945245,12.384615384615385,15.5,12.384615384615385,14.666666666666666,0.23076923076923078,0.07692307692307693,1.0,1.0,,0.3076923076923077,1.0,0.6153846153846154,0.5091807692307693,,11.2375,25.98,,,1.0,4.0,12.0,,,,,,2.0,,,,,,0.3076923076923077,0.25,0.3333333333333333,,,,,,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,,1.0,0.2,,0.2,0.125,,0.5,,,0.07692307692307693,,,,,,1.0,,1.0,1.0,,,,0.25,0.25,1.0,,0.25,,1.0,1.0,,,0.07692307692307693,0.125,3.0,,8.0,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,0.14285714285714285,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,True
