EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,OffAtRimReboundPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,HeaveAttempts,LongMidRangePctBlocked,team_id,year,season,team_vs
1626220-1628378-202324-203109-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Raul Neto","O'Neale, Mitchell, Favors, Crowder, Neto",1626220-1628378-202324-203109-203526,UTA,168.0,1,3.0,7.0,6.0,6.0,,12.0,4.0,,,3.0,4.0,9.0,2.0,,9.0,0.75,0.75,0.75,102.85714285714286,12.5,15.5,10.833333333333334,15.5,0.6666666666666666,,,,1.0,0.513425,2.275,6.0,2.0,3.0,4.0,5.0,,,,,,1.0,1.0,1.0,1.0,,,6.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,2.0,1.0,2.0,,,,4.0,3.0,2.0,1.0,,2.0,2.0,2.0,4.0,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,,,,,1.0,0.5,,1.0,,0.75,0.75,0.6666666666666666,,,,,0.3333333333333333,0.5,0.5,,,0.5,,,26.65,3.0,4.0,,,2.0,,,,3.0,4.0,2.0,,9.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,9.0,,,0.75,0.75,0.75,1.0,,,,,1.0,,,,,,,,,,0.6666666666666666,0.75,0.3333333333333333,0.513425,,,1.0,,,,1.0,1.0,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202324-203109-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Dante Exum","O'Neale, Mitchell, Favors, Crowder, Exum",1626220-1628378-202324-203109-203957,UTA,529.0,3,9.0,3.0,18.0,18.0,12.0,36.0,9.0,2.0,3.0,8.0,13.0,23.0,10.0,2.0,19.0,0.6153846153846154,0.5588235294117647,0.6052631578947368,97.99621928166351,12.444444444444445,16.944444444444443,12.055555555555555,15.0,0.5294117647058824,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.7647058823529411,0.5557382352941176,5.923076923076923,17.0,20.0,5.0,6.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,17.0,0.5,0.625,0.5454545454545454,1.0,0.9444444444444444,3.0,6.0,1.0,2.0,,1.0,,1.0,4.0,1.0,4.0,2.0,3.0,4.0,6.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,6.0,2.0,,3.0,1.0,,,0.375,0.5,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.23529411764705882,0.07692307692307693,0.1111111111111111,,,0.4,0.375,1.0,0.5,0.5,0.6666666666666666,0.75,0.3333333333333333,0.058823529411764705,,,,0.23529411764705882,0.25,0.25,0.6666666666666666,0.5,0.25,0.63045,0.17391304347826086,24.925,5.0,8.0,,,4.0,4.0,,,7.0,12.0,4.0,4.0,21.0,,4.0,,,,1.0,1.0,1.0,,1.0,,,,,4.0,1.0,1.0,,,,,,21.0,,,0.5833333333333334,0.53125,0.5833333333333334,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,0.5,0.625,0.25,0.554803125,0.05555555555555555,0.07142857142857142,0.9130434782608695,,,,1.0,1.0,,0.25,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202324-203109-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jae Crowder, Joe Ingles","O'Neale, Mitchell, Favors, Crowder, Ingles",1626220-1628378-202324-203109-204060,UTA,524.0,3,9.0,-5.0,20.0,17.0,2.0,37.0,5.0,,,4.0,10.0,17.0,8.0,4.0,15.0,0.4,0.34375,0.4473684210526316,101.67938931297711,13.65,14.764705882352942,13.65,13.764705882352942,0.3125,,,,0.6875,0.53565625,3.8299999999999996,10.0,22.0,2.0,7.0,9.0,,,2.0,,2.0,1.0,,3.0,1.0,,3.0,10.0,0.6666666666666666,0.6666666666666666,0.875,1.0,0.5,2.0,2.0,1.0,1.0,2.0,5.0,3.0,,3.0,1.0,6.0,1.0,2.0,2.0,,,3.0,,,,1.0,,3.0,2.0,,2.0,,,,,,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.375,,,,,0.3333333333333333,0.18181818181818182,0.3333333333333333,,1.0,0.4,0.4,,0.3125,0.4,0.4,0.1875,0.1875,,,0.5,1.0,,0.5882,0.11764705882352941,24.233333333333334,2.0,3.0,1.0,,2.0,6.0,,,3.0,6.0,2.0,5.0,11.0,3.0,2.0,1.0,,1.0,,,5.0,,,,,,,7.0,4.0,,,,,,,11.0,,1.0,0.5,0.375,0.5,1.0,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.375,0.6666666666666666,0.25,0.54423125,0.21052631578947367,0.3076923076923077,0.6470588235294118,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202324-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Favors, Gobert, Ingles",1626220-1628378-202324-203497-204060,UTA,1755.0,6,29.0,8.0,53.0,56.0,1.0,109.0,15.0,,3.0,18.0,31.0,71.0,8.0,9.0,69.0,0.5806451612903226,0.6176470588235294,0.6388888888888888,89.43589743589743,15.754716981132075,16.428571428571427,15.11320754716981,16.035714285714285,0.29411764705882354,0.058823529411764705,,,0.6862745098039216,0.5218696078431373,6.370967741935484,1.0,63.0,10.0,16.0,22.0,8.0,8.0,4.0,2.0,3.0,2.0,,6.0,,3.0,5.0,1.0,0.6666666666666666,0.625,0.6956521739130435,0.75,0.018867924528301886,5.0,11.0,1.0,3.0,7.0,13.0,8.0,5.0,12.0,9.0,20.0,1.0,5.0,2.0,28.0,6.0,12.0,5.0,3.0,14.0,21.0,10.0,49.0,5.0,,6.0,,2.0,,0.7777777777777778,0.7777777777777778,0.45,0.45,0.2,0.16666666666666666,0.16666666666666666,0.39215686274509803,0.0967741935483871,0.13333333333333333,0.07692307692307693,,0.38461538461538464,0.25,0.5,0.5,0.6666666666666666,0.7333333333333333,0.8461538461538461,0.9090909090909091,0.2549019607843137,0.5384615384615384,0.5833333333333334,0.1568627450980392,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5877166666666667,0.028169014084507043,24.755000000000003,,,4.0,,1.0,8.0,1.0,,,,1.0,1.0,1.0,21.0,,7.0,3.0,4.0,,1.0,6.0,1.0,,1.0,,1.0,,9.0,2.0,,6.0,4.0,2.0,6.0,4.0,1.0,,0.7777777777777778,,,0.25,0.8571428571428571,0.09090909090909091,,0.14285714285714285,,0.75,1.0,0.047619047619047616,0.6666666666666666,,0.5,0.5,1.0,0.6,,,,1.0,0.4464,0.05555555555555555,0.06060606060606061,0.014084507042253521,4.0,0.5714285714285714,,,,,,,,0.5,,,,1.0,2.0,1.0,1.0,0.16666666666666666,0.047619047619047616,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202327-203109-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Ekpe Udoh, Jae Crowder, Joe Ingles","O'Neale, Mitchell, Udoh, Crowder, Ingles",1626220-1628378-202327-203109-204060,UTA,164.0,1,3.0,6.0,6.0,6.0,6.0,12.0,4.0,,,2.0,4.0,10.0,2.0,,7.0,0.5,0.8333333333333334,0.8333333333333334,105.36585365853658,11.166666666666666,16.166666666666668,10.666666666666666,16.166666666666668,0.6666666666666666,,,,1.0,0.5788583333333334,2.05,6.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,2.0,2.0,2.0,2.0,,,3.0,2.0,,2.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,,1.0,,,1.0,0.5,0.5,1.0,1.0,,1.5,1.5,0.3333333333333333,0.25,0.25,,,0.5,0.5,,1.0,,0.5,0.6666666666666666,0.5,,,,,0.3333333333333333,1.0,1.0,,,1.0,0.55695,0.3,25.55,2.0,4.0,,1.0,2.0,,1.0,,2.0,4.0,2.0,,10.0,6.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,10.0,,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,,,,,1.0,,,,,,,,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5788583333333334,,,1.0,,,,2.0,2.0,,1.0,,1.0,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202692-203109-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Alec Burks, Jae Crowder, Rudy Gobert","O'Neale, Mitchell, Burks, Crowder, Gobert",1626220-1628378-202692-203109-203497,UTA,889.0,3,15.0,-4.0,29.0,29.0,9.0,58.0,9.0,2.0,6.0,7.0,21.0,29.0,8.0,8.0,22.0,0.3333333333333333,0.4107142857142857,0.453125,93.9482564679415,16.20689655172414,14.448275862068966,15.137931034482758,14.275862068965518,0.32142857142857145,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.48465892857142856,7.871428571428572,13.0,33.0,4.0,13.0,18.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,7.0,13.0,0.3333333333333333,1.0,1.0,1.0,0.4482758620689655,5.0,4.0,1.0,2.0,1.0,6.0,3.0,2.0,4.0,3.0,7.0,1.0,3.0,7.0,6.0,6.0,4.0,2.0,2.0,3.0,4.0,3.0,9.0,5.0,1.0,5.0,,,1.0,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.625,0.7,0.25,0.09523809523809523,0.1111111111111111,0.16666666666666666,0.5,0.38461538461538464,0.29411764705882354,0.5,1.0,1.0,0.4444444444444444,0.5,0.75,0.21428571428571427,0.16666666666666666,0.2,0.10714285714285714,0.14285714285714285,0.5,0.5,0.5,0.5,0.5,0.5118875,0.2413793103448276,25.02857142857143,1.0,3.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,8.0,4.0,3.0,12.0,3.0,2.0,1.0,,1.0,,,8.0,,1.0,,,,,8.0,4.0,,1.0,1.0,,1.0,1.0,12.0,,0.3333333333333333,0.375,0.375,0.42857142857142855,1.0,,0.25,,,1.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4573666666666667,0.125,0.16,0.41379310344827586,,,2.0,1.0,1.0,,0.25,0.16666666666666666,0.5,0.4,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202692-203497-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Alec Burks, Rudy Gobert, Raul Neto","O'Neale, Mitchell, Burks, Gobert, Neto",1626220-1628378-202692-203497-203526,UTA,135.0,1,2.0,6.0,5.0,4.0,4.0,9.0,,1.0,1.0,1.0,1.0,13.0,2.0,1.0,10.0,1.0,1.1,1.0833333333333333,96.0,14.4,15.75,13.8,15.75,,0.2,1.0,1.0,0.8,0.46602,15.2,5.0,7.0,,1.0,2.0,,,,,,,,,,,,5.0,,,0.5,,1.0,1.0,,,,,,,3.0,4.0,3.0,4.0,,,3.0,,3.0,4.0,3.0,,,2.0,,6.0,,,1.0,,,,,,0.75,0.75,,1.5,1.5,0.8,,,,,,1.0,,,,,,,,,,,0.8,0.75,0.75,,,0.75,,0.23076923076923078,26.425,,,,1.0,4.0,2.0,1.0,,1.0,1.0,4.0,2.0,13.0,6.0,,2.0,2.0,,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,13.0,1.0,0.6666666666666666,1.0,1.1,1.0833333333333333,0.5,1.0,,1.0,,0.5,,,,,,,,0.6666666666666666,1.0,,,0.8,0.46602,,,1.0,,,,3.0,3.0,,0.75,,0.75,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-202692-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Alec Burks, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Burks, Gobert, Ingles",1626220-1628378-202692-203497-204060,UTA,516.0,2,9.0,-9.0,16.0,19.0,8.0,35.0,4.0,1.0,2.0,5.0,10.0,12.0,8.0,4.0,10.0,0.5,0.3333333333333333,0.375,97.67441860465117,16.375,13.368421052631579,16.0625,13.105263157894736,0.26666666666666666,0.13333333333333333,0.5,0.5,0.6,0.4954466666666667,6.970000000000001,1.0,21.0,4.0,5.0,7.0,3.0,1.0,,2.0,,2.0,,2.0,,1.0,4.0,1.0,,0.8,0.7142857142857143,,0.0625,1.0,1.0,,,3.0,4.0,2.0,,3.0,,5.0,1.0,1.0,2.0,2.0,,3.0,,1.0,1.0,1.0,,2.0,2.0,,2.0,,,1.0,0.2,0.2,,,1.0,1.0,1.0,0.3333333333333333,0.1,,0.25,,0.4,0.2,1.0,1.0,0.75,0.25,0.25,,0.26666666666666666,0.75,1.0,0.13333333333333333,0.2,,,,,,0.4136,0.16666666666666666,25.1,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,2.0,,,,1.0,3.0,1.0,1.0,3.0,,3.0,3.0,3.0,2.0,1.0,,,,1.0,0.5,,,,,,0.5,,1.0,,,,,,,,,,,0.06666666666666667,0.1,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-203109-203497-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Jae Crowder, Rudy Gobert, Raul Neto","O'Neale, Mitchell, Crowder, Gobert, Neto",1626220-1628378-203109-203497-203526,UTA,225.0,2,4.0,-4.0,9.0,8.0,,17.0,3.0,,,2.0,4.0,4.0,,1.0,4.0,0.5,0.2857142857142857,0.2857142857142857,108.8,15.222222222222221,11.0,12.0,10.75,0.42857142857142855,,,,0.8571428571428571,0.4699642857142857,3.525,4.0,8.0,1.0,1.0,1.0,3.0,3.0,2.0,,2.0,,,2.0,1.0,1.0,3.0,4.0,1.0,0.5,0.25,,0.4444444444444444,1.0,2.0,,1.0,,1.0,,,3.0,,3.0,,1.0,,4.0,,3.0,,1.0,2.0,2.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,0.42857142857142855,0.25,0.3333333333333333,,,,,,1.0,,0.6666666666666666,1.0,1.0,0.14285714285714285,,,,0.42857142857142855,,,1.0,,,,,25.53333333333333,1.0,1.0,,,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.4847666666666666,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-203109-203497-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Jae Crowder, Rudy Gobert, Dante Exum","O'Neale, Mitchell, Crowder, Gobert, Exum",1626220-1628378-203109-203497-203957,UTA,409.0,4,7.0,7.0,13.0,14.0,6.0,27.0,2.0,2.0,2.0,4.0,5.0,11.0,4.0,2.0,11.0,0.8,0.5,0.5,95.06112469437653,15.307692307692308,15.0,15.307692307692308,15.0,0.18181818181818182,0.18181818181818182,1.0,1.0,0.7272727272727273,0.5501090909090909,10.1,,4.0,6.0,9.0,9.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,,0.5,0.8571428571428571,0.9,,,,2.0,,,,1.0,2.0,1.0,4.0,1.0,6.0,,,,4.0,,4.0,1.0,,2.0,3.0,2.0,7.0,,,,,,,0.5,0.5,0.16666666666666666,0.16666666666666666,,,,0.5454545454545454,,,,,,,,0.8,1.0,1.0,1.0,1.0,0.09090909090909091,,,0.18181818181818182,0.36363636363636365,0.25,0.25,,,0.25,,,24.7,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,3.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-203109-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Jae Crowder, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Crowder, Gobert, Ingles",1626220-1628378-203109-203497-204060,UTA,2082.0,7,35.0,7.0,71.0,72.0,19.0,143.0,18.0,5.0,9.0,23.0,47.0,70.0,38.0,14.0,58.0,0.48936170212765956,0.4383561643835616,0.4605263157894737,98.90489913544668,15.084507042253522,14.041666666666666,14.23943661971831,13.180555555555555,0.2465753424657534,0.1232876712328767,0.5555555555555556,0.5555555555555556,0.6027397260273972,0.4860479452054794,8.436170212765957,16.0,63.0,16.0,32.0,45.0,8.0,5.0,4.0,,3.0,3.0,,7.0,3.0,8.0,15.0,16.0,0.5714285714285714,0.9411764705882353,0.9393939393939394,,0.22535211267605634,11.0,9.0,2.0,3.0,9.0,20.0,7.0,3.0,19.0,6.0,26.0,3.0,7.0,12.0,8.0,,19.0,3.0,4.0,4.0,10.0,2.0,26.0,9.0,1.0,13.0,1.0,,1.0,0.17391304347826086,0.19047619047619047,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.5,0.5,0.3561643835616438,0.0851063829787234,0.1111111111111111,0.1,1.0,0.375,0.29545454545454547,0.36363636363636365,1.0,1.0,0.5,0.5625,0.2222222222222222,0.273972602739726,0.45,0.5,0.0958904109589041,0.2602739726027397,0.15789473684210525,0.15789473684210525,0.25,0.6666666666666666,0.15789473684210525,0.4284375,0.17142857142857143,24.873076923076926,4.0,6.0,3.0,4.0,1.0,6.0,5.0,,6.0,11.0,2.0,1.0,19.0,18.0,4.0,6.0,3.0,3.0,1.0,4.0,15.0,1.0,3.0,1.0,1.0,1.0,,7.0,4.0,,3.0,1.0,2.0,3.0,3.0,19.0,,1.0,0.5454545454545454,0.6923076923076923,0.7307692307692307,0.9375,0.2,,0.125,0.5,0.9090909090909091,1.0,0.025,1.0,0.2,0.42857142857142855,0.42857142857142855,1.0,1.0,0.3333333333333333,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.5233076923076923,0.05263157894736842,0.08,0.2714285714285714,1.0,0.1111111111111111,1.0,1.0,2.0,,1.0,0.07692307692307693,1.0,0.5555555555555556,,1.0,,1.0,,,,0.08333333333333333,,1.0,2.0,0.4,0.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1610612762,2018,2017-18,True
1626220-1628378-203497-203526-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Rudy Gobert, Raul Neto, Joe Ingles","O'Neale, Mitchell, Gobert, Neto, Ingles",1626220-1628378-203497-203526-204060,UTA,50.0,1,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,2.0,2.0,2.0,,,0.5,0.5,0.5,57.599999999999994,26.0,24.0,25.0,24.0,0.5,,,,0.5,0.4162,4.85,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.5,,,,,,,1.0,1.0,,0.463,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1626220-1628378-203497-203957-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Rudy Gobert, Dante Exum, Joe Ingles","O'Neale, Mitchell, Gobert, Exum, Ingles",1626220-1628378-203497-203957-204060,UTA,40.0,1,1.0,3.0,2.0,1.0,,3.0,,,1.0,,1.0,3.0,,,3.0,,0.75,0.75,108.0,8.5,23.0,8.5,23.0,,0.5,,,0.5,0.464275,14.4,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,1.0,,,25.3,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1610612762,2018,2017-18,True
1626220-201937-201973-202324-204060,1610612762,"Royce O'Neale, Ricky Rubio, Jonas Jerebko, Derrick Favors, Joe Ingles","O'Neale, Rubio, Jerebko, Favors, Ingles",1626220-201937-201973-202324-204060,UTA,41.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,105.36585365853658,10.0,15.5,10.0,15.5,1.0,,,,1.0,0.5516,1.9,,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
