EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,LostBallSteals,SecondChanceAtRimFrequency,SecondChanceCorner3FGA,OffTwoPtRebounds,Travels,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,BlockingFouls,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,SecondChancePointsPct,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,FTOffRebounds,Offensive Fouls,BlockingFoulsDrawn,OffFTReboundPct,Charge Fouls Drawn,SecondChanceAtRimFGM,Corner3FGM,SecondChanceFG2M,PtsPutbacks,Corner3Assists,SecondChanceFg2Pct,SecondChanceEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,HeaveMakes,HeaveAttempts,team_id,year,season,team_vs
1626167-201152-201954-202709-202711,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Cory Joseph, Bojan Bogdanovic","Turner, Young, Collison, Joseph, Bogdanovic",1626167-201152-201954-202709-202711,IND,339.0,1,6.0,7.0,8.0,11.0,1.0,,19,1.0,2.0,2.0,2.0,3.0,3.0,,,3.0,5.0,3.0,3.0,15.0,8.0,,,,,6.0,3.0,3.0,3.0,,2.0,2.0,2.0,,,6.0,,5.0,6.0,6.0,,,,,,,4.0,1.0,,,,15.0,,1.0,,,0.6666666666666666,1.0,,1.0,0.6,0.9375,,0.9375,,0.375,,1.0,,1.0,1.0,1.0,,,80.7079646017699,14.375,20.363636363636363,14.375,20.363636363636363,0.25,0.5,0.5,,0.25,1.0,1.0,,0.375,1.0,1.0,0.6666666666666666,,,0.625,1.0,0.54826875,0.833,,,,9.440000000000001,26.333333333333332,0.125,,,1.0,,1.0,,,,,,,1.0,6.0,,,,1.0,,,,,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,0.125,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201152-201954-202709-203506,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Cory Joseph, Victor Oladipo","Turner, Young, Collison, Joseph, Oladipo",1626167-201152-201954-202709-203506,IND,22.0,1,,6.0,2.0,,2.0,,2,,,,,1.0,2.0,1.0,2.0,,,2.0,3.0,6.0,,2.0,3.0,6.0,,,6.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,6.0,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,130.9090909090909,10.5,,10.0,,,,,,,,,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.5,1.0,0.5,0.51515,0.51515,,,1.0,,26.666666666666668,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,,1.0,,,,3.0,,,,,,1.5,0.5,,,,,,,,,,,1.0,,,,,1.5,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201152-201954-202711-203506,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Victor Oladipo","Turner, Young, Collison, Bogdanovic, Oladipo",1626167-201152-201954-202711-203506,IND,7644.0,11,127.0,-27.0,247.0,242.0,34.0,28.0,489,34.0,46.0,5.0,25.0,22.0,73.0,1.0,11.0,45.0,105.0,31.0,104.0,228.0,255.0,2.0,13.0,24.0,34.0,72.0,21.0,73.0,22.0,17.0,24.0,41.0,17.0,15.0,,106.0,31.0,51.0,88.0,122.0,21.0,13.0,29.0,14.0,47.0,4.0,65.0,61.0,54.0,,1.0,197.0,24.0,34.0,0.37777777777777777,0.40476190476190477,0.7741935483870968,0.2980769230769231,0.15384615384615385,0.2980769230769231,0.42857142857142855,0.43779904306220097,0.2692307692307692,0.4851063829787234,0.35294117647058826,0.49760765550239233,0.6170212765957447,0.75,0.7948717948717948,0.7663551401869159,0.5,0.8636363636363636,0.8709677419354839,0.5,92.1193092621664,16.526315789473685,14.71900826446281,15.79757085020243,14.314049586776859,0.22009569377990432,0.7391304347826086,0.7906976744186046,0.4411764705882353,0.11961722488038277,0.2,0.2,,0.3492822966507177,0.3013698630136986,0.3013698630136986,0.7727272727272727,0.4230769230769231,0.09090909090909091,0.7177033492822966,0.3013698630136986,0.5222620192307693,0.46419400000000005,0.0881057268722467,0.009523809523809525,0.10526315789473684,7.874285714285714,25.677884615384617,0.13765182186234817,28.0,3.0,4.0,6.0,34.0,31.0,2.0,11.0,45.0,16.0,4.0,13.0,56.0,8.0,2.0,19.0,6.0,34.0,18.0,15.0,1.0,27.0,3.0,8.0,2.0,19.0,10.0,5.0,11.0,4.0,0.3076923076923077,0.0761904761904762,0.06521739130434782,0.8571428571428571,0.2714285714285714,0.26153846153846155,0.36363636363636365,0.16267942583732056,0.17647058823529413,0.20689655172413793,0.3333333333333333,0.14832535885167464,0.4583333333333333,0.15384615384615385,0.75,0.07692307692307693,0.1557377049180328,7.0,8.0,8.0,0.2916666666666667,5.0,15.0,,0.25,0.3333333333333333,0.20833333333333334,0.5839269230769231,3.0,8.0,31.0,10.0,7.0,3.0,8.0,7.0,0.5344827586206896,0.13596491228070176,4.0,7.0,0.78125,0.6363636363636364,,4.0,4.0,,2.0,4.0,9.0,4.0,6.0,7.0,0.5,0.4791666666666667,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.5714285714285714,2.0,1.0,5.0,0.3125,0.22916666666666666,0.4,0.5,3.0,2.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,0.14705882352941177,0.17857142857142858,0.3,0.01639344262295082,0.25,1.0,0.2727272727272727,0.6666666666666666,,,,,1610612754,2018,2017-18,True
1626167-201152-201954-202711-203922,1610612754,"Myles Turner, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Glenn Robinson III","Turner, Young, Collison, Bogdanovic, Robinson III",1626167-201152-201954-202711-203922,IND,86.0,1,1.0,4.0,3.0,4.0,3.0,4.0,7,2.0,2.0,,,,,,,2.0,2.0,,,6.0,2.0,,,6.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,6.0,6.0,3.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,117.20930232558139,9.666666666666666,14.25,9.666666666666666,14.25,1.0,1.0,1.0,0.5,,,,,,,,,,,1.0,,0.7593,0.7593,0.3333333333333333,,1.0,1.1,,1.0,,2.0,2.0,,,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201152-202362-202709-202711,1610612754,"Myles Turner, Thaddeus Young, Lance Stephenson, Cory Joseph, Bojan Bogdanovic","Turner, Young, Stephenson, Joseph, Bogdanovic",1626167-201152-202362-202709-202711,IND,75.0,1,1.0,-1.0,1.0,2.0,,,3,,,1.0,2.0,,,,,1.0,2.0,,,2.0,3.0,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,0.5,0.5,,0.5,,,,1.0,,1.0,,,,,57.6,40.0,17.5,38.0,17.5,,,,,1.0,0.5,0.5,1.0,,,,,,,,,0.40805,,,,,17.55,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201152-202362-202709-203506,1610612754,"Myles Turner, Thaddeus Young, Lance Stephenson, Cory Joseph, Victor Oladipo","Turner, Young, Stephenson, Joseph, Oladipo",1626167-201152-202362-202709-203506,IND,384.0,3,6.0,8.0,11.0,10.0,4.0,,21,6.0,6.0,1.0,1.0,1.0,2.0,,,7.0,8.0,1.0,2.0,17.0,9.0,,,6.0,6.0,,3.0,2.0,1.0,3.0,,3.0,,3.0,,6.0,2.0,3.0,5.0,5.0,1.0,1.0,,,,,1.0,4.0,4.0,,,17.0,6.0,4.0,0.42857142857142855,0.42857142857142855,,0.5,,0.5,0.875,0.85,0.75,0.7083333333333334,0.6,0.2,,0.75,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,78.75,16.181818181818183,20.6,16.181818181818183,20.6,0.6,1.0,1.0,0.5,0.1,1.0,1.0,,0.2,0.5,0.5,,,,0.8,0.5,0.51905,0.469825,0.16666666666666666,,0.35294117647058826,5.475,26.25,0.36363636363636365,,3.0,3.0,,1.0,,,,,,3.0,4.0,8.0,,,,,,,,,,,,,2.0,,,,,0.75,,,,,,,0.1,,,,,,0.75,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201152-202709-202711-203506,1610612754,"Myles Turner, Thaddeus Young, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Young, Joseph, Bogdanovic, Oladipo",1626167-201152-202709-202711-203506,IND,1.0,1,,2.0,1.0,,1.0,,1,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201954-202344-202362-202709,1610612754,"Myles Turner, Darren Collison, Trevor Booker, Lance Stephenson, Cory Joseph","Turner, Collison, Booker, Stephenson, Joseph",1626167-201954-202344-202362-202709,IND,66.0,1,1.0,-1.0,3.0,2.0,3.0,2.0,5,,,,,,,,,,,,1.0,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,2.0,2.0,3.0,,,,,,,,,,0.25,0.25,1.0,,1.0,,1.0,,1.0,,,109.09090909090908,10.333333333333334,17.5,10.333333333333334,17.5,,,,,,,,,,,,,,,1.0,,0.52395,0.52395,,,1.0,,23.6,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612754,2018,2017-18,True
1626167-201954-202362-202711-203506,1610612754,"Myles Turner, Darren Collison, Lance Stephenson, Bojan Bogdanovic, Victor Oladipo","Turner, Collison, Stephenson, Bogdanovic, Oladipo",1626167-201954-202362-202711-203506,IND,17.0,2,,-2.0,1.0,3.0,1.0,2.0,4,,,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,,,1.0,1.0,,,1.0,,338.8235294117647,2.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-201954-202709-202711-203506,1610612754,"Myles Turner, Darren Collison, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Collison, Joseph, Bogdanovic, Oladipo",1626167-201954-202709-202711-203506,IND,26.0,2,,-1.0,,1.0,,1.0,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1626167-202362-202709-202711-203506,1610612754,"Myles Turner, Lance Stephenson, Cory Joseph, Bojan Bogdanovic, Victor Oladipo","Turner, Stephenson, Joseph, Bogdanovic, Oladipo",1626167-202362-202709-202711-203506,IND,67.0,1,1.0,-3.0,1.0,2.0,,,3,,,,,,,,,1.0,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,64.4776119402985,39.0,14.0,39.0,14.0,,,,,,,,,,,,,,,,,0.4195,,,,,7.1,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201152-201954-202362-202709,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Lance Stephenson, Cory Joseph","Sabonis, Young, Collison, Stephenson, Joseph",1627734-201152-201954-202362-202709,IND,13.0,1,,,1.0,,,,1,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,13.0,,,,1.0,,,,,,,,,,,,,,1.0,,0.5111,,,,,2.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201152-201954-202362-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Lance Stephenson, Victor Oladipo","Sabonis, Young, Collison, Stephenson, Oladipo",1627734-201152-201954-202362-203506,IND,682.0,5,11.0,7.0,21.0,19.0,8.0,1.0,40,6.0,10.0,1.0,1.0,2.0,5.0,,,7.0,11.0,2.0,7.0,26.0,19.0,,,10.0,8.0,6.0,,5.0,2.0,4.0,2.0,6.0,2.0,4.0,,14.0,4.0,5.0,9.0,12.0,,,2.0,1.0,3.0,3.0,4.0,6.0,7.0,,,21.0,10.0,8.0,0.5714285714285714,0.6666666666666666,1.0,0.2857142857142857,,0.2857142857142857,0.6363636363636364,0.5555555555555556,1.0,0.6190476190476191,1.0,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.8,0.8181818181818182,0.6666666666666666,1.0,0.6666666666666666,1.0,84.4574780058651,16.714285714285715,17.42105263157895,15.095238095238095,17.105263157894736,0.5555555555555556,0.6,0.75,0.6666666666666666,0.05555555555555555,1.0,1.0,,0.2777777777777778,0.4,0.4,1.0,,,0.9444444444444444,0.4,0.5973972222222222,0.5950333333333333,0.15,,0.38461538461538464,2.9909090909090907,25.87142857142857,0.38095238095238093,4.0,2.0,2.0,,,2.0,,,6.0,,3.0,3.0,6.0,2.0,,1.0,,3.0,1.0,1.0,,,1.0,,1.0,3.0,,,,,1.0,0.18181818181818182,0.2,,0.2,0.3333333333333333,0.5,,,,,0.1111111111111111,,0.6666666666666666,1.0,,0.23076923076923078,3.0,3.0,,1.0,,2.0,,0.5,0.5,,0.6949,,3.0,5.0,4.0,,,1.0,1.0,0.625,0.19230769230769232,,,1.0,,,,,,,1.0,,1.0,2.0,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,1610612754,2018,2017-18,True
1627734-201152-201954-202709-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Cory Joseph, Victor Oladipo","Sabonis, Young, Collison, Joseph, Oladipo",1627734-201152-201954-202709-203506,IND,2.0,1,,1.0,1.0,,1.0,,1,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201152-201954-202711-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Darren Collison, Bojan Bogdanovic, Victor Oladipo","Sabonis, Young, Collison, Bogdanovic, Oladipo",1627734-201152-201954-202711-203506,IND,1191.0,4,20.0,9.0,39.0,41.0,28.0,24.0,80,3.0,7.0,,3.0,7.0,12.0,5.0,7.0,4.0,13.0,9.0,15.0,53.0,44.0,6.0,9.0,37.0,6.0,24.0,3.0,12.0,7.0,3.0,8.0,11.0,6.0,2.0,,30.0,6.0,7.0,15.0,21.0,4.0,,2.0,,5.0,4.0,6.0,11.0,23.0,,,51.0,37.0,28.0,0.75,1.0,0.8888888888888888,0.6,0.6666666666666666,0.6,0.3076923076923077,0.625,0.6111111111111112,0.6794871794871795,0.6851851851851852,0.5357142857142857,0.4,0.5833333333333334,0.75,0.65,0.3333333333333333,0.75,0.7142857142857143,1.0,96.72544080604533,15.384615384615385,14.414634146341463,14.666666666666666,14.195121951219512,0.25,0.42857142857142855,0.5,0.6666666666666666,0.10714285714285714,,,,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.3888888888888889,0.7142857142857143,0.7857142857142857,0.5833333333333334,0.5114696428571428,0.5042555555555555,0.125,,0.6981132075471698,6.861538461538462,25.64,0.717948717948718,5.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,18.0,1.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,,2.0,,1.0,,4.0,4.0,1.0,4.0,2.0,0.2222222222222222,0.07692307692307693,0.14285714285714285,1.0,0.3333333333333333,0.4,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.10714285714285714,0.25,0.2777777777777778,0.4,0.1111111111111111,0.23529411764705882,3.0,3.0,4.0,0.75,,4.0,2.0,0.4444444444444444,0.5,,0.6584,,,2.0,15.0,1.0,,7.0,7.0,0.25,0.03773584905660377,3.0,1.0,0.6,0.25,,1.0,,,,1.0,2.0,1.0,2.0,2.0,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,1.0,,,0.2,,0.5,,1.0,,,1.0,,,,,,1.0,,0.07142857142857142,,,,,1.0,,,,1610612754,2018,2017-18,True
1627734-201152-202362-202709-202711,1610612754,"Domantas Sabonis, Thaddeus Young, Lance Stephenson, Cory Joseph, Bojan Bogdanovic","Sabonis, Young, Stephenson, Joseph, Bogdanovic",1627734-201152-202362-202709-202711,IND,135.0,2,2.0,-2.0,5.0,5.0,1.0,,10,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,8.0,1.0,1.0,3.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,1.5,0.75,1.5,0.25,1.0,,1.0,1.0,,,1.0,,106.66666666666667,14.0,13.0,14.0,13.0,0.5,0.5,0.5,,0.25,,,,0.25,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5809875,0.55035,0.25,,0.5,8.299999999999999,26.5,0.2,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2018,2017-18,True
1627734-201152-202362-202709-203506,1610612754,"Domantas Sabonis, Thaddeus Young, Lance Stephenson, Cory Joseph, Victor Oladipo","Sabonis, Young, Stephenson, Joseph, Oladipo",1627734-201152-202362-202709-203506,IND,1329.0,8,22.0,6.0,40.0,42.0,21.0,11.0,82,4.0,6.0,3.0,5.0,3.0,9.0,2.0,6.0,10.0,19.0,3.0,10.0,51.0,45.0,2.0,7.0,31.0,4.0,3.0,6.0,9.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,4.0,12.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,8.0,15.0,25.0,,1.0,51.0,31.0,21.0,0.2,0.2,0.3333333333333333,0.3,0.2857142857142857,0.3,0.5263157894736842,0.5,0.6,0.625,0.7142857142857143,0.3448275862068966,0.6666666666666666,0.5714285714285714,0.7,0.6470588235294118,,1.0,0.8,0.6,88.84875846501129,17.9,14.595238095238095,17.825,13.142857142857142,0.20689655172413793,0.6666666666666666,1.0,0.25,0.1724137931034483,0.6,0.6,0.3333333333333333,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.5517241379310345,0.3333333333333333,0.4582396551724138,0.48178666666666664,0.2,0.09090909090909091,0.6078431372549019,8.984210526315788,25.44,0.525,1.0,1.0,2.0,3.0,8.0,1.0,1.0,,22.0,,6.0,8.0,16.0,2.0,,,1.0,1.0,1.0,1.0,,5.0,1.0,,1.0,6.0,2.0,,2.0,1.0,0.75,0.10526315789473684,0.3333333333333333,0.5,,0.0625,,0.27586206896551724,0.375,0.375,,0.034482758620689655,,0.13333333333333333,0.5,0.06666666666666667,0.25,1.0,1.0,,1.0,,1.0,,0.1111111111111111,,,0.4983,,,,13.0,,1.0,5.0,4.0,,,2.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,1.0,,,,1610612754,2018,2017-18,True
