EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,FTDefRebounds,Blocked2s,BlockedShortMidRange,Blocks,DefFTReboundPct,PenaltyArc3Frequency,Corner3FGA,PenaltyCorner3FGA,DefShortMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,ShootingFouls,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,AtRimAssists,AtRimPctAssisted,Corner3FGM,Fg2aBlocked,Steals,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,SelfOReb,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Corner3Assists,Travels,Loose Ball Fouls,Defensive 3 Seconds Violations,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,ShortMidRangeAssists,Charge Fouls,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,PenaltyArc3Accuracy,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,Fg3aBlocked,BlockingFouls,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveAttempts,BlockingFoulsDrawn,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,team_id,year,season,team_vs
101107-1628407-202689-203087-203469,1610612766,"Marvin Williams, Dwayne Bacon, Kemba Walker, Jeremy Lamb, Cody Zeller","Williams, Bacon, Walker, Lamb, Zeller",101107-1628407-202689-203087-203469,CHA,69.0,2,1.0,-1.0,3.0,4.0,,7.0,,1.0,,,,,1.0,2.0,2.0,3.0,,,,,,1.0,2.0,2.0,1.0,,,,1.0,,2.0,2.0,,1.0,2.0,,,,,,,0.5,,1.0,1.0,1.0,1.0,146.08695652173915,10.0,9.75,10.0,9.75,1.0,,,,,,1.0,0.5178,,0.5,0.5,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-1628407-202689-203087-2730,1610612766,"Marvin Williams, Dwayne Bacon, Kemba Walker, Jeremy Lamb, Dwight Howard","Williams, Bacon, Walker, Lamb, Howard",101107-1628407-202689-203087-2730,CHA,7397.0,20,123.0,-53.0,246.0,247.0,37.0,493.0,31.0,52.0,2.0,5.0,53.0,80.0,164.0,19.0,257.0,310.0,7.0,17.0,4.0,27.0,90.0,41.0,80.0,112.0,15.0,3.0,7.0,11.0,26.0,8.0,32.0,23.0,5.0,11.0,239.0,27.0,37.0,0.4878048780487805,0.4117647058823529,0.48770491803278687,0.3709677419354839,0.5099206349206349,0.4090909090909091,0.5769230769230769,0.5857142857142857,0.6285714285714286,0.8148148148148148,95.97404353116129,15.048780487804878,14.959514170040485,14.146341463414634,14.676113360323887,0.21311475409836064,0.5961538461538461,0.62,0.21721311475409835,0.16129032258064516,0.4,0.5409836065573771,0.4957111570247934,0.48208666666666666,0.04780876494023904,0.06470588235294118,0.10505836575875487,9.996951219512194,0.15040650406504066,65.0,28.0,7.0,9.0,59.0,9.0,21.0,18.0,12.0,25.0,32.0,59.0,6.0,0.42857142857142855,0.2903225806451613,0.2903225806451613,0.2976190476190476,0.23703703703703705,0.2857142857142857,0.24180327868852458,0.2903225806451613,0.7777777777777778,0.5020359999999999,0.07003891050583658,63.0,80.0,62.0,7.0,,3.0,1.0,0.32786885245901637,0.13725490196078433,0.16666666666666666,0.2581967213114754,25.825,13.0,14.0,14.0,10.0,2.0,10.0,1.0,0.41935483870967744,17.0,1.0,0.5333333333333333,0.06967213114754098,0.03225806451612903,1.0,35.0,25.0,24.0,18.0,8.0,26.0,10.0,,70.0,69.0,9.0,18.0,35.0,23.0,58.0,15.0,12.0,139.0,25.0,1.0,8.0,2.0,1.0,0.4375,0.47297297297297297,0.8846153846153846,0.325,0.3291139240506329,0.7142857142857143,,0.39285714285714285,0.7142857142857143,0.4716981132075472,0.5434782608695652,0.4067796610169492,0.4067796610169492,0.5,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.25806451612903225,0.2903225806451613,15.0,0.4838709677419355,8.0,9.0,20.0,11.0,0.054878048780487805,0.038461538461538464,0.47058823529411764,0.47058823529411764,5.0,0.1320754716981132,0.35714285714285715,0.03968253968253968,8.0,,1.0,,0.23809523809523808,0.7142857142857143,1.0,1.0,1.0,1.0,3.0,0.21428571428571427,1.0,2.0,8.0,,1.0,0.32,0.15384615384615385,7.0,5.0,0.5,,,9.0,,,,,,1.0,1.0,0.012345679012345678,2.0,,0.06451612903225806,0.14285714285714285,,,,,,,,,,1.0,1.0,,,,,,,1610612766,2018,2017-18,True
101107-1628407-202689-203469-2730,1610612766,"Marvin Williams, Dwayne Bacon, Kemba Walker, Cody Zeller, Dwight Howard","Williams, Bacon, Walker, Zeller, Howard",101107-1628407-202689-203469-2730,CHA,101.0,1,2.0,,3.0,2.0,,5.0,,1.0,,,,1.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,,,0.5,,0.5,,0.5,,,,0.5,,71.2871287128713,17.0,25.0,17.0,24.5,0.5,,,,,,0.5,0.40255,,,,,11.6,,,,,,1.0,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-1628407-203077-203487-2730,1610612766,"Marvin Williams, Dwayne Bacon, Michael Kidd-Gilchrist, Michael Carter-Williams, Dwight Howard","Williams, Bacon, Kidd-Gilchrist, Carter-Williams, Howard",101107-1628407-203077-203487-2730,CHA,23.0,1,,-3.0,,2.0,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.21739130434781,,11.5,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-1628407-203087-203469-203487,1610612766,"Marvin Williams, Dwayne Bacon, Jeremy Lamb, Cody Zeller, Michael Carter-Williams","Williams, Bacon, Lamb, Zeller, Carter-Williams",101107-1628407-203087-203469-203487,CHA,91.0,1,2.0,6.0,3.0,2.0,,5.0,,,,,1.0,,1.0,,6.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,6.0,,,,,1.0,,1.0,,,1.0,1.0,,79.12087912087912,18.666666666666668,17.5,18.666666666666668,17.5,,,,0.3333333333333333,,,0.6666666666666666,0.4882166666666667,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,0.6666666666666666,,,0.3333333333333333,24.65,,,,,,,,,1.0,,,0.3333333333333333,,,,,,1.0,,2.0,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,,0.5,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203077-203087,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Michael Kidd-Gilchrist, Jeremy Lamb","Williams, Batum, Walker, Kidd-Gilchrist, Lamb",101107-201587-202689-203077-203087,CHA,2.0,1,,3.0,1.0,,1.0,1.0,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,3.0,3.0,1.0,,,1.5,1.5,1.5,1.5,,,,,720.0,2.0,,2.0,,,,,,,,1.0,0.28455,0.28455,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,24.5,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203077-203469,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Michael Kidd-Gilchrist, Cody Zeller","Williams, Batum, Walker, Kidd-Gilchrist, Zeller",101107-201587-202689-203077-203469,CHA,1048.0,8,17.0,-8.0,37.0,38.0,8.0,75.0,3.0,3.0,1.0,1.0,6.0,6.0,14.0,2.0,38.0,46.0,1.0,2.0,2.0,7.0,4.0,9.0,15.0,17.0,2.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,,,38.0,7.0,8.0,0.42857142857142855,0.5,0.5806451612903226,0.625,0.59375,0.7,0.3333333333333333,0.9,0.8235294117647058,0.6666666666666666,103.05343511450383,15.891891891891891,12.105263157894736,15.27027027027027,11.605263157894736,0.0967741935483871,1.0,1.0,0.1935483870967742,0.25,1.0,0.6451612903225806,0.5001806451612903,0.5019875,0.03225806451612903,,0.18421052631578946,11.678571428571429,0.21621621621621623,8.0,2.0,,,5.0,,1.0,,,,2.0,9.0,,,,,,0.11764705882352941,,0.16129032258064516,,,,,11.0,17.0,11.0,2.0,1.0,2.0,,0.5483870967741935,0.2222222222222222,0.14285714285714285,0.3548387096774194,25.105882352941176,2.0,2.0,1.0,2.0,,2.0,1.0,0.5,6.0,,1.0,0.1935483870967742,,,5.0,2.0,1.0,4.0,,8.0,,,8.0,18.0,6.0,4.0,4.0,6.0,10.0,2.0,1.0,26.0,5.0,,,,,0.6666666666666666,0.6666666666666666,0.75,0.47058823529411764,0.47058823529411764,0.7142857142857143,0.5,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.2,0.2,1.0,0.36363636363636365,0.36363636363636365,0.5,,0.36363636363636365,2.0,0.6666666666666666,4.0,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,,0.058823529411764705,4.0,,2.0,,,,1.0,1.0,1.0,,1.0,0.5,,1.0,1.0,,,0.5,0.5,2.0,2.0,1.0,,,1.0,,,,,,1.0,,0.058823529411764705,,,,,,,,,,,,,1.0,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203077-203948,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Michael Kidd-Gilchrist, Johnny O'Bryant III","Williams, Batum, Walker, Kidd-Gilchrist, O'Bryant III",101107-201587-202689-203077-203948,CHA,176.0,1,3.0,-3.0,7.0,6.0,3.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,7.0,10.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,,1.0,,2.0,2.0,,1.0,2.0,,,2.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.5,,1.0,0.5,1.0,106.36363636363637,12.714285714285714,14.5,12.428571428571429,13.166666666666666,0.4,0.5,0.5,0.2,0.6666666666666666,0.5,0.8,0.52171,0.5207666666666667,,,0.5714285714285714,2.6999999999999997,0.42857142857142855,3.0,2.0,1.0,1.0,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,,1.0,1.25,1.25,0.5,0.3333333333333333,,,0.5,1.0,0.5751,0.7142857142857143,2.0,2.0,2.0,,,1.0,,0.4,,,0.4,26.45,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203077-2730,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Michael Kidd-Gilchrist, Dwight Howard","Williams, Batum, Walker, Kidd-Gilchrist, Howard",101107-201587-202689-203077-2730,CHA,61968.0,75,1033.0,-59.0,2121.0,2113.0,258.0,4234.0,366.0,574.0,46.0,67.0,425.0,683.0,1378.0,258.0,2302.0,2361.0,77.0,151.0,61.0,290.0,674.0,460.0,795.0,1040.0,157.0,34.0,115.0,125.0,282.0,37.0,309.0,328.0,30.0,137.0,2057.0,278.0,251.0,0.49564586357039186,0.5099337748344371,0.5208970438328236,0.5134529147982063,0.5444814462416746,0.560077519379845,0.5567375886524822,0.7142857142857143,0.7443991853360489,0.8130841121495327,98.38884585592564,14.80952380952381,14.461429247515381,14.300801508722301,14.026029342167535,0.29255861365953106,0.6376306620209059,0.7290836653386454,0.2166156982670744,0.3004484304932735,0.6865671641791045,0.5902140672782875,0.5066510969387765,0.4984364253393665,0.06801736613603473,0.09225589225589226,0.1259774109470026,8.489259796806966,0.12164073550212164,434.0,211.0,52.0,104.0,379.0,82.0,162.0,245.0,90.0,175.0,245.0,448.0,33.0,0.5061728395061729,0.533816425120773,0.5520361990950227,0.2539912917271408,0.23173076923076924,0.13675213675213677,0.19317023445463813,0.5024154589371981,0.5,0.542242546583851,0.10642919200695047,475.0,584.0,473.0,66.0,19.0,23.0,6.0,0.2976554536187564,0.18803418803418803,0.1780821917808219,0.2420998980632008,25.609075342465754,64.0,72.0,64.0,102.0,27.0,106.0,0.9142857142857143,0.28699551569506726,109.0,8.0,0.7213930348258707,0.05555555555555555,0.03587443946188341,9.0,261.0,177.0,140.0,177.0,33.0,226.0,45.0,24.0,692.0,609.0,69.0,177.0,346.0,203.0,549.0,157.0,76.0,1301.0,271.0,15.0,42.0,23.0,17.0,0.5065885797950219,0.542319749216301,0.8982300884955752,0.386986301369863,0.38831615120274915,0.8017751479289941,0.23728813559322035,0.6157205240174672,0.8181818181818182,0.4164705882352941,0.4609375,0.36939313984168864,0.37735849056603776,0.5428571428571428,0.3726315789473684,0.37420718816067655,0.8870056497175142,0.15942028985507245,0.37420718816067655,192.0,0.5245901639344263,49.0,121.0,153.0,102.0,0.08780841799709724,0.1254355400696864,0.44954128440366975,0.44954128440366975,18.0,0.09647058823529411,0.31048387096774194,0.01956521739130435,46.0,13.0,12.0,4.0,0.3188405797101449,0.7115384615384616,0.9387755102040817,29.0,19.0,4.0,25.0,0.3472222222222222,0.5,21.0,78.0,9.0,27.0,0.4406779661016949,0.328125,69.0,67.0,0.6320754716981132,14.0,19.0,51.0,4.0,4.0,0.4222222222222222,0.42424242424242425,0.9285714285714286,4.0,6.0,0.006802721088435374,12.0,1.0,0.057971014492753624,0.11538461538461539,2.0,4.0,,0.003424657534246575,0.004210526315789474,5.0,0.4166666666666667,0.6,,2.0,2.0,4.0,8.0,1.0,4.0,0.021108179419525065,0.13793103448275862,1610612766,2018,2017-18,True
101107-201587-202689-203087-203469,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Jeremy Lamb, Cody Zeller","Williams, Batum, Walker, Lamb, Zeller",101107-201587-202689-203087-203469,CHA,122.0,2,2.0,-1.0,4.0,4.0,3.0,8.0,1.0,2.0,1.0,1.0,,1.0,2.0,,5.0,6.0,1.0,1.0,,5.0,,1.0,1.0,2.0,,,,,,,2.0,,,,2.0,5.0,3.0,0.5,1.0,0.4166666666666667,0.625,0.4166666666666667,0.625,,1.0,1.0,,94.42622950819673,18.0,12.5,16.25,12.5,0.3333333333333333,0.5,0.5,,0.25,1.0,1.0,0.5078400000000001,0.5120666666666667,,,1.0,2.2,0.75,3.0,1.0,,,,,,3.0,,,1.0,1.0,,,1.5,1.5,,0.3333333333333333,,,,,0.47205,0.6,4.0,4.0,3.0,1.0,,,,0.6666666666666666,0.5,0.5,0.6666666666666666,29.85,3.0,3.0,,1.0,,1.0,,0.75,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,3.0,1.0,1.0,,1.0,,,2.0,,,,1.0,,1.0,1.0,,0.25,0.3333333333333333,,,1.0,,,,,,,0.25,0.25,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203087-203948,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Jeremy Lamb, Johnny O'Bryant III","Williams, Batum, Walker, Lamb, O'Bryant III",101107-201587-202689-203087-203948,CHA,58.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,1.0,3.0,,1.0,2.0,,,,,,,0.5,,,,,,74.48275862068965,14.0,22.0,14.0,20.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-202689-203087-2730,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Jeremy Lamb, Dwight Howard","Williams, Batum, Walker, Lamb, Howard",101107-201587-202689-203087-2730,CHA,4077.0,38,68.0,4.0,139.0,145.0,30.0,284.0,22.0,34.0,4.0,4.0,24.0,39.0,76.0,18.0,144.0,140.0,7.0,14.0,9.0,38.0,30.0,38.0,53.0,70.0,7.0,2.0,5.0,15.0,22.0,4.0,24.0,30.0,2.0,11.0,122.0,36.0,28.0,0.5131578947368421,0.5,0.5121951219512195,0.46774193548387094,0.5257352941176471,0.5135135135135135,0.3181818181818182,0.7307692307692307,0.7352941176470589,0.8333333333333334,100.30905077262693,14.33093525179856,14.379310344827585,13.697841726618705,13.83448275862069,0.2764227642276423,0.6470588235294118,0.7857142857142857,0.1951219512195122,0.12903225806451613,1.0,0.6585365853658537,0.5107577235772358,0.48553870967741936,0.08333333333333333,0.12941176470588237,0.2638888888888889,8.028947368421052,0.2158273381294964,60.0,16.0,6.0,6.0,18.0,8.0,9.0,22.0,6.0,11.0,17.0,35.0,5.0,0.8888888888888888,0.5714285714285714,0.6111111111111112,0.3142857142857143,0.24242424242424243,0.3,0.14634146341463414,0.42857142857142855,1.0,0.534905,0.1527777777777778,39.0,47.0,39.0,5.0,2.0,3.0,,0.3821138211382114,0.16129032258064516,0.15384615384615385,0.3170731707317073,25.47446808510638,15.0,17.0,3.0,8.0,,9.0,1.0,0.4838709677419355,8.0,2.0,0.9166666666666666,0.06504065040650407,0.06451612903225806,,14.0,10.0,7.0,13.0,4.0,16.0,5.0,6.0,48.0,30.0,18.0,13.0,24.0,10.0,34.0,7.0,2.0,78.0,12.0,4.0,2.0,2.0,2.0,0.6153846153846154,0.6666666666666666,0.625,0.3404255319148936,0.3404255319148936,0.75,0.2,0.6071428571428571,0.7142857142857143,0.4166666666666667,0.43478260869565216,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.3333333333333333,0.3611111111111111,0.5384615384615384,0.2857142857142857,0.3333333333333333,14.0,0.6363636363636364,3.0,7.0,14.0,7.0,0.09210526315789473,0.17647058823529413,0.375,0.375,2.0,0.041666666666666664,0.23076923076923078,0.03571428571428571,3.0,1.0,3.0,,0.4166666666666667,1.0,1.0,4.0,2.0,,5.0,0.29411764705882354,,5.0,8.0,2.0,2.0,0.8,0.3333333333333333,8.0,6.0,0.6666666666666666,,,7.0,1.0,1.0,,,,,,,1.0,,0.07142857142857142,0.3333333333333333,3.0,,,0.06382978723404255,0.07692307692307693,,,,,,,1.0,,,,,0.2,1610612766,2018,2017-18,True
101107-201587-202689-203487-2730,1610612766,"Marvin Williams, Nicolas Batum, Kemba Walker, Michael Carter-Williams, Dwight Howard","Williams, Batum, Walker, Carter-Williams, Howard",101107-201587-202689-203487-2730,CHA,297.0,3,5.0,1.0,10.0,10.0,5.0,20.0,1.0,1.0,1.0,1.0,,2.0,3.0,,10.0,9.0,2.0,3.0,,4.0,,4.0,6.0,6.0,2.0,,2.0,,2.0,2.0,,,,,10.0,4.0,5.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5,0.5555555555555556,0.5,1.0,0.8,0.625,1.0,96.96969696969697,13.5,16.2,13.5,15.9,0.1111111111111111,1.0,1.0,,0.25,1.0,0.7777777777777778,0.5276833333333334,0.5164125,,,0.4,12.6,0.5,8.0,,,,2.0,,,,,,,6.0,1.0,,,,,,,0.2222222222222222,,,,,6.0,6.0,6.0,,,,,0.6666666666666666,,,0.6666666666666666,26.25,1.0,1.0,1.0,,,,1.0,0.25,,,,,,,3.0,,1.0,2.0,,2.0,,,4.0,6.0,,2.0,2.0,2.0,4.0,2.0,1.0,10.0,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
101107-201587-203077-203469-203487,1610612766,"Marvin Williams, Nicolas Batum, Michael Kidd-Gilchrist, Cody Zeller, Michael Carter-Williams","Williams, Batum, Kidd-Gilchrist, Zeller, Carter-Williams",101107-201587-203077-203469-203487,CHA,397.0,3,7.0,6.0,16.0,12.0,4.0,28.0,2.0,3.0,1.0,1.0,3.0,6.0,8.0,1.0,22.0,16.0,3.0,3.0,,6.0,6.0,2.0,2.0,4.0,,2.0,,3.0,3.0,,3.0,1.0,1.0,1.0,16.0,6.0,4.0,0.75,1.0,0.75,0.75,0.7857142857142857,0.75,,0.5,0.4,,101.56171284634762,12.875,15.916666666666666,12.6875,15.25,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.25,1.0,0.6428571428571429,0.4842642857142857,0.4286375,0.07142857142857142,0.125,0.2727272727272727,8.75,0.25,4.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,5.0,2.0,1.0,1.25,1.5,0.5,0.5,,0.14285714285714285,0.5,1.0,0.6296,0.2727272727272727,3.0,6.0,3.0,1.0,,1.0,,0.42857142857142855,0.5,,0.21428571428571427,24.21666666666667,1.0,1.0,,,,,,0.25,3.0,,0.5,0.21428571428571427,,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,9.0,,2.0,3.0,3.0,6.0,2.0,1.0,15.0,,,,2.0,,0.5,0.6,1.0,0.5,0.5,,0.5,0.5,,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.25,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,0.3333333333333333,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2018,2017-18,True
