EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Steals,LostBallSteals,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,BadPassSteals,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceTurnovers,AtRimPctBlocked,OffensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangeAssists,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,Technical Free Throw Trips,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101109-201566-202331-202335-203924,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Patrick Patterson, Jerami Grant","Felton, Westbrook, George, Patterson, Grant",101109-201566-202331-202335-203924,OKC,2389.0,29,40.0,,74.0,75.0,7.0,5.0,4.0,149.0,19.0,27.0,1.0,3.0,5.0,8.0,3.0,7.0,2.0,10.0,17.0,2.0,27.0,42.0,8.0,27.0,10.0,88.0,88.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,32.0,21.0,2.0,16.0,4.0,7.0,18.0,2.0,43.0,5.0,12.0,,21.0,7.0,28.0,5.0,12.0,12.0,13.0,6.0,5.0,4.0,5.0,1.0,85.0,5.0,7.0,0.875,0.2962962962962963,0.3076923076923077,0.6428571428571429,0.3333333333333333,0.5,0.5652173913043478,0.16666666666666666,0.2,0.5878378378378378,0.25,0.35714285714285715,0.391304347826087,0.09523809523809523,0.25,0.14285714285714285,,0.48,0.3333333333333333,0.5833333333333334,0.21212121212121213,0.5,0.5454545454545454,0.14285714285714285,0.7142857142857143,89.81163666806194,0.2,15.5,16.56,15.054054054054054,15.853333333333333,0.391304347826087,0.7037037037037037,0.7307692307692307,0.11594202898550725,0.625,0.8333333333333334,0.10144927536231885,0.42857142857142855,0.5,0.14492753623188406,0.2,0.2,1.0,0.2463768115942029,0.5,0.3333333333333333,0.4,0.782608695652174,0.5326426470588236,0.59426,0.457375,0.0821917808219178,0.13043478260869565,0.03409090909090909,0.056818181818181816,5.921428571428571,25.833333333333332,0.0945945945945946,2.0,6.0,3.0,,0.1111111111111111,0.1,9.0,0.8181818181818182,0.8181818181818182,3.0,3.0,5.0,2.0,8.0,0.625,0.10344827586206896,,2.0,,3.0,2.0,3.0,,0.3333333333333333,,0.3333333333333333,,,22.0,11.0,2.0,,0.4074074074074074,0.4230769230769231,0.4,3.0,1.0,,,1.0,0.2,1.0,0.037037037037037035,,,,6.0,,,3.0,6.0,5.0,8.0,1.0,,,,,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,0.375,,1.0,,1.0,1.0,,,0.125,0.3333333333333333,0.16666666666666666,,,,2.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-202335-203962,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Patrick Patterson, Josh Huestis","Felton, Westbrook, George, Patterson, Huestis",101109-201566-202331-202335-203962,OKC,60.0,1,1.0,2.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,0.5,,0.5,,,,,1.0,96.0,,9.5,20.5,9.5,20.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.8082,,,,,,,0.4,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-202335-2546,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Patrick Patterson, Carmelo Anthony","Felton, Westbrook, George, Patterson, Anthony",101109-201566-202331-202335-2546,OKC,460.0,6,8.0,-3.0,17.0,17.0,1.0,2.0,,34.0,1.0,1.0,,,1.0,4.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,7.0,3.0,7.0,,15.0,18.0,,,,,,1.0,,,6.0,6.0,,6.0,2.0,2.0,2.0,1.0,6.0,,3.0,1.0,6.0,,6.0,3.0,6.0,1.0,,,1.0,,1.0,,15.0,,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,,,0.5357142857142857,,,0.5357142857142857,,,0.5,0.2857142857142857,0.5,,1.0,0.75,,0.625,,,,0.75,,106.43478260869564,,11.117647058823529,15.941176470588236,11.117647058823529,15.588235294117647,0.07142857142857142,1.0,1.0,0.2857142857142857,0.25,0.5,0.14285714285714285,0.5,0.5,0.07142857142857142,1.0,1.0,1.0,0.42857142857142855,,,1.0,0.5714285714285714,0.4941714285714286,,0.39585,,,,,9.228571428571428,24.942857142857143,0.058823529411764705,,2.0,2.0,,,,2.0,0.5,0.3333333333333333,,,2.0,1.0,3.0,0.6666666666666666,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,3.0,2.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203460-203924,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Andre Roberson, Jerami Grant","Felton, Westbrook, George, Roberson, Grant",101109-201566-202331-203460-203924,OKC,5.0,1,,-3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,864.0,,,2.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203500-203924,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Steven Adams, Jerami Grant","Felton, Westbrook, George, Adams, Grant",101109-201566-202331-203500-203924,OKC,1050.0,7,18.0,6.0,38.0,35.0,21.0,8.0,10.0,73.0,7.0,15.0,3.0,6.0,3.0,5.0,1.0,4.0,1.0,1.0,10.0,6.0,11.0,24.0,5.0,11.0,11.0,48.0,42.0,4.0,7.0,11.0,7.0,15.0,6.0,6.0,29.0,12.0,9.0,4.0,10.0,4.0,3.0,8.0,1.0,19.0,8.0,4.0,,10.0,11.0,21.0,2.0,5.0,13.0,18.0,6.0,1.0,1.0,1.0,,37.0,29.0,21.0,0.6,0.45454545454545453,0.45454545454545453,0.4583333333333333,0.5714285714285714,0.4666666666666667,0.5285714285714286,0.5,0.5476190476190477,0.5581395348837209,0.6111111111111112,0.5576923076923077,0.3142857142857143,0.16666666666666666,,0.25,,0.5714285714285714,0.6153846153846154,0.7142857142857143,0.47368421052631576,0.625,0.5,1.0,,100.11428571428571,,13.0,15.885714285714286,11.578947368421053,14.6,0.42857142857142855,0.4666666666666667,0.5833333333333334,0.14285714285714285,0.6,0.6,0.11428571428571428,0.25,0.3333333333333333,0.02857142857142857,1.0,1.0,1.0,0.2857142857142857,0.75,0.5,0.2857142857142857,0.7428571428571429,0.5537157142857142,0.6557214285714286,0.5706761904761904,0.17073170731707318,0.20689655172413793,0.22916666666666666,0.6041666666666666,5.729166666666667,25.372727272727275,0.5526315789473685,1.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,6.0,0.8571428571428571,1.0,1.0,2.0,5.0,4.0,6.0,0.8333333333333334,0.13333333333333333,,,,1.0,,1.0,,0.5,0.75,,,,10.0,5.0,1.0,,0.45454545454545453,0.5555555555555556,0.3333333333333333,1.0,2.0,1.0,1.0,,,2.0,0.2,,4.0,11.0,4.0,3.0,3.0,6.0,4.0,2.0,4.0,,1.0,,1.0,0.5,0.5714285714285714,0.4,0.4,0.5,0.5238095238095238,0.36363636363636365,0.5,0.4,0.08333333333333333,,,1.0,,1.0,0.6666666666666666,,,0.125,,,,1.0,,,,,2.0,,,,,2.0,,1.0,,2.0,,,0.6666666666666666,,3.0,0.3333333333333333,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203500-203962,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Steven Adams, Josh Huestis","Felton, Westbrook, George, Adams, Huestis",101109-201566-202331-203500-203962,OKC,507.0,2,8.0,2.0,15.0,17.0,,,,32.0,1.0,1.0,,,1.0,5.0,,2.0,1.0,1.0,5.0,,2.0,8.0,3.0,6.0,1.0,14.0,12.0,,,,,,,,,2.0,6.0,,5.0,,2.0,3.0,1.0,8.0,,2.0,1.0,8.0,,8.0,1.0,1.0,2.0,2.0,1.0,,,,,14.0,,,0.6666666666666666,0.5,0.5,0.25,,,0.4642857142857143,,,0.4666666666666667,,,0.42857142857142855,,,,1.0,0.5,,0.7777777777777778,,,1.0,,,90.88757396449705,,13.266666666666667,18.11764705882353,13.266666666666667,17.823529411764707,0.07142857142857142,1.0,1.0,0.35714285714285715,0.2,0.2,0.14285714285714285,,,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,,,,0.5,0.5057642857142858,,,0.06666666666666667,0.1111111111111111,,,11.725,25.016666666666666,,,4.0,2.0,,,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,0.5,0.5,,,,,,,,,,,,,2.0,,,3.0,2.0,1.0,1.0,,,,,,1.0,0.4,0.4,0.5,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203500-2546,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Steven Adams, Carmelo Anthony","Felton, Westbrook, George, Adams, Anthony",101109-201566-202331-203500-2546,OKC,3405.0,31,57.0,20.0,113.0,110.0,31.0,40.0,14.0,223.0,22.0,29.0,7.0,9.0,5.0,11.0,6.0,20.0,5.0,9.0,35.0,14.0,33.0,60.0,15.0,44.0,23.0,134.0,114.0,8.0,11.0,19.0,6.0,8.0,18.0,9.0,39.0,46.0,39.0,10.0,35.0,4.0,13.0,23.0,5.0,59.0,8.0,16.0,2.0,38.0,18.0,56.0,9.0,36.0,22.0,26.0,11.0,1.0,1.0,1.0,1.0,115.0,39.0,31.0,0.8666666666666667,0.3409090909090909,0.3409090909090909,0.55,0.7272727272727273,0.75,0.5336538461538461,0.5,0.5769230769230769,0.59375,0.5588235294117647,0.6333333333333333,0.4230769230769231,0.06666666666666667,0.18181818181818182,,1.0,0.6666666666666666,0.2962962962962963,0.8,0.32142857142857145,0.42857142857142855,0.75,0.5,0.75,94.30837004405286,1.0,13.451327433628318,17.136363636363637,12.699115044247788,16.663636363636364,0.27884615384615385,0.7586206896551724,0.8148148148148148,0.10576923076923077,0.45454545454545453,0.5555555555555556,0.19230769230769232,0.3,0.3,0.08653846153846154,0.5555555555555556,0.5555555555555556,1.0,0.33653846153846156,0.5625,0.7777777777777778,0.5384615384615384,0.7019230769230769,0.5078850961538461,0.47419,0.505948076923077,0.11818181818181818,0.171875,0.1417910447761194,0.291044776119403,8.209999999999999,25.49545454545455,0.2743362831858407,10.0,9.0,7.0,2.0,0.3448275862068966,0.24,20.0,0.9523809523809523,0.9333333333333333,2.0,3.0,5.0,2.0,18.0,0.2777777777777778,0.058823529411764705,,,,5.0,,13.0,,0.16666666666666666,1.0,,,,20.0,10.0,2.0,3.0,0.30303030303030304,0.35714285714285715,0.4,3.0,6.0,3.0,2.0,4.0,0.15384615384615385,,0.06896551724137931,,5.0,5.0,10.0,4.0,6.0,6.0,10.0,8.0,8.0,2.0,2.0,,2.0,0.3333333333333333,0.36363636363636365,0.2857142857142857,0.29411764705882354,0.8,0.19230769230769232,1.0,0.2857142857142857,0.2857142857142857,0.043478260869565216,,,5.0,,1.0,0.2857142857142857,1.0,,0.3125,,,1.0,7.0,,1.0,2.0,1.0,,1.0,1.0,5.0,,2.0,,,,2.0,0.022727272727272728,,,0.5,3.0,0.14285714285714285,,,1.0,0.02857142857142857,,,1610612760,2018,2017-18,False
101109-201566-202331-203518-203924,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Alex Abrines, Jerami Grant","Felton, Westbrook, George, Abrines, Grant",101109-201566-202331-203518-203924,OKC,15.0,3,,3.0,3.0,1.0,3.0,1.0,,4.0,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,2.0,,,,1.0,1.0,2.0,,5.0,2.0,3.0,,1.0,,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,5.0,5.0,3.0,1.0,0.5,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,,384.0,,4.0,3.0,4.0,3.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,1.0,0.658275,,0.658275,,,,1.0,0.5,32.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,0.5,,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203518-2546,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Alex Abrines, Carmelo Anthony","Felton, Westbrook, George, Abrines, Anthony",101109-201566-202331-203518-2546,OKC,1.0,1,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,1440.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203924-2546,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Jerami Grant, Carmelo Anthony","Felton, Westbrook, George, Grant, Anthony",101109-201566-202331-203924-2546,OKC,854.0,12,14.0,-3.0,30.0,28.0,9.0,18.0,5.0,58.0,7.0,11.0,3.0,6.0,,2.0,2.0,3.0,1.0,6.0,8.0,4.0,9.0,16.0,3.0,14.0,10.0,37.0,40.0,3.0,6.0,8.0,2.0,4.0,4.0,2.0,6.0,12.0,3.0,4.0,8.0,2.0,1.0,4.0,1.0,9.0,4.0,3.0,,6.0,9.0,15.0,5.0,9.0,9.0,11.0,4.0,2.0,1.0,2.0,1.0,29.0,6.0,9.0,0.3333333333333333,0.21428571428571427,0.21428571428571427,0.5625,0.5,0.5,0.45,0.42857142857142855,0.25,0.5285714285714286,0.5,0.3333333333333333,0.4666666666666667,0.125,0.5,,,0.42857142857142855,0.5714285714285714,0.5454545454545454,0.5,0.5,0.5,0.25,1.0,97.79859484777518,0.5,14.366666666666667,15.107142857142858,13.133333333333333,14.535714285714286,0.36666666666666664,0.6363636363636364,0.7,0.06666666666666667,,,0.1,0.6666666666666666,0.6666666666666666,0.2,0.16666666666666666,0.16666666666666666,1.0,0.26666666666666666,0.8571428571428571,0.5,0.5,0.8333333333333334,0.515065,0.5427375,0.49105624999999997,0.11764705882352941,0.2,0.21621621621621623,0.16216216216216217,5.2875,24.385714285714283,0.3,5.0,2.0,2.0,1.0,0.45454545454545453,0.3333333333333333,3.0,0.75,0.75,,1.0,2.0,2.0,3.0,0.6666666666666666,0.0625,,,,1.0,,1.0,,0.5,,,,,6.0,3.0,,,0.3333333333333333,0.42857142857142855,,,1.0,,,,,,0.09090909090909091,,2.0,2.0,2.0,,,6.0,2.0,,2.0,,1.0,,,,0.2857142857142857,0.25,0.25,,0.25,1.0,,0.25,,,,1.0,1.0,,1.0,0.6,0.5,0.14285714285714285,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-203924-2555,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Jerami Grant, Nick Collison","Felton, Westbrook, George, Grant, Collison",101109-201566-202331-203924-2555,OKC,105.0,2,2.0,1.0,5.0,2.0,3.0,,,7.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,4.0,1.0,4.0,3.0,,,,,,3.0,,,,3.0,,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,,,4.0,,3.0,1.0,0.25,0.25,,,,0.3,,,0.3333333333333333,,,0.8,,,,,,,,,,,,,96.0,,14.0,17.5,14.0,17.5,,,,,,,0.2,,,0.4,0.5,0.5,1.0,0.4,,,0.6666666666666666,0.8,0.50424,,0.5192,,,,,14.3,24.3,0.6,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202331-2546-2555,1610612760,"Raymond Felton, Russell Westbrook, Paul George, Carmelo Anthony, Nick Collison","Felton, Westbrook, George, Anthony, Collison",101109-201566-202331-2546-2555,OKC,135.0,2,2.0,-4.0,4.0,4.0,3.0,,1.0,8.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,2.0,4.0,8.0,1.0,1.0,3.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,,,,1.0,1.0,3.0,,,,1.0,1.0,,0.3333333333333333,1.0,,0.5,1.5,0.25,0.6666666666666666,,,,,1.0,,1.0,0.5,,,,1.0,85.33333333333333,,13.25,20.5,12.0,20.5,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.5178166666666667,,0.58395,0.3333333333333333,1.0,0.75,0.25,15.1,25.25,0.75,1.0,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202335-202713-203924,1610612760,"Raymond Felton, Russell Westbrook, Patrick Patterson, Kyle Singler, Jerami Grant","Felton, Westbrook, Patterson, Singler, Grant",101109-201566-202335-202713-203924,OKC,96.0,1,2.0,-2.0,3.0,3.0,,,,6.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,1.0,,,,,1.0,90.0,,18.0,14.0,18.0,14.0,0.5,,,,,,,,,0.5,,,,,,,,1.0,0.54965,,,,,,,1.6,23.8,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202335-203460-203500,1610612760,"Raymond Felton, Russell Westbrook, Patrick Patterson, Andre Roberson, Steven Adams","Felton, Westbrook, Patterson, Roberson, Adams",101109-201566-202335-203460-203500,OKC,136.0,2,2.0,4.0,6.0,5.0,4.0,,3.0,11.0,2.0,3.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,4.0,7.0,,1.0,2.0,10.0,6.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,6.0,,,,,,1.0,,2.0,2.0,,,,4.0,4.0,1.0,2.0,4.0,4.0,1.0,,,,,7.0,5.0,4.0,,,,0.5714285714285714,0.3333333333333333,0.4,0.5,0.3333333333333333,0.3333333333333333,0.5,0.375,0.35714285714285715,0.125,,,,,,0.6666666666666666,,0.75,,,,,116.47058823529412,,13.833333333333334,10.6,9.5,10.6,0.375,0.6666666666666666,0.6666666666666666,0.125,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.125,,,,,0.3333333333333333,,,0.5,0.56283125,0.46576666666666666,0.5570583333333333,0.1111111111111111,0.125,0.3,0.5,8.6,23.1,0.6666666666666666,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,0.25,0.25,1.0,,,,,1.0,0.16666666666666666,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,1610612760,2018,2017-18,False
101109-201566-202335-203460-203924,1610612760,"Raymond Felton, Russell Westbrook, Patrick Patterson, Andre Roberson, Jerami Grant","Felton, Westbrook, Patterson, Roberson, Grant",101109-201566-202335-203460-203924,OKC,497.0,6,8.0,-2.0,14.0,16.0,2.0,3.0,1.0,30.0,3.0,5.0,,,,1.0,1.0,2.0,,2.0,3.0,,4.0,8.0,1.0,5.0,1.0,12.0,14.0,,,,,,1.0,,,6.0,,,3.0,1.0,,1.0,,2.0,1.0,6.0,,7.0,1.0,8.0,,3.0,7.0,2.0,1.0,,,,,12.0,,2.0,,0.2,0.2,0.5,,,0.4230769230769231,,,0.42857142857142855,,,0.38461538461538464,0.125,,,,0.75,0.25,0.7,0.125,,,1.0,1.0,86.92152917505031,,15.785714285714286,17.25,14.857142857142858,16.1875,0.38461538461538464,0.6,0.75,0.07692307692307693,,,0.15384615384615385,0.5,0.5,0.15384615384615385,,,,0.23076923076923078,,,,0.7692307692307693,0.559073076923077,0.522,0.5619,0.07142857142857142,0.1111111111111111,,,6.3625,24.68,0.14285714285714285,,1.0,,,,,1.0,0.5,0.5,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,,,0.25,0.25,,,1.0,1.0,,1.0,1.0,,0.2,,,,1.0,,,3.0,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2018,2017-18,False
