EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,LostBallSteals,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,DeadBallTurnovers,Offensive Fouls,AtRimPctBlocked,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3FGA,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceArc3FGA,SecondChanceFG3A,Clear Path Fouls,SecondChanceArc3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,SecondChanceFtPoints,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockingFouls,SecondChanceArc3FGM,Charge Fouls,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,BlockedLongMidRange,team_id,year,season,team_vs
101133-1626162-1626191-201975-203107,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Chris McCullough, Jodie Meeks, Tomas Satoransky","Mahinmi, Oubre Jr., McCullough, Meeks, Satoransky",101133-1626162-1626191-201975-203107,WAS,349.0,1,6.0,-1.0,12.0,13.0,7.0,11.0,4.0,25.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,8.0,2.0,9.0,13.0,14.0,2.0,4.0,4.0,2.0,6.0,1.0,6.0,10.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,11.0,1.0,5.0,9.0,10.0,7.0,1.0,0.25,0.5,0.3333333333333333,0.2,0.5,0.2857142857142857,0.4,0.5,0.45,0.2,0.125,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,0.2857142857142857,103.15186246418338,15.166666666666666,12.846153846153847,14.75,12.307692307692308,0.4,0.5,0.5,0.3,0.1,0.2,0.75,0.6666666666666666,0.5714285714285714,0.5,0.14285714285714285,0.6,0.4838,0.60425,0.5039357142857143,0.3333333333333333,0.38461538461538464,0.3076923076923077,0.7692307692307693,5.625,29.8,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-1626191-203078-203107,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Chris McCullough, Bradley Beal, Tomas Satoransky","Mahinmi, Oubre Jr., McCullough, Beal, Satoransky",101133-1626162-1626191-203078-203107,WAS,170.0,1,3.0,1.0,5.0,5.0,5.0,,,10.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,2.0,3.0,2.0,,7.0,6.0,,,,2.0,3.0,2.0,,7.0,,,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,3.0,,,,,7.0,7.0,5.0,,0.6666666666666666,,0.6666666666666666,0.7,,0.7,0.7,,0.7,0.4,,,,0.5,,,0.3333333333333333,,,,,,,,84.70588235294117,10.4,23.6,10.4,23.2,0.2,1.0,1.0,0.4,,0.4,,,0.2,1.0,0.4,0.6,0.51151,,0.51151,,,,1.0,8.9,26.15,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201160-201975-202322,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Jason Smith, Jodie Meeks, John Wall","Mahinmi, Oubre Jr., Smith, Meeks, Wall",101133-1626162-201160-201975-202322,WAS,26.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201160-201975-203107,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Jason Smith, Jodie Meeks, Tomas Satoransky","Mahinmi, Oubre Jr., Smith, Meeks, Satoransky",101133-1626162-201160-201975-203107,WAS,276.0,1,5.0,4.0,9.0,8.0,,,1.0,17.0,,1.0,,1.0,,,,5.0,2.0,,4.0,6.0,2.0,2.0,10.0,6.0,,1.0,,,,,,,8.0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,2.0,,1.0,10.0,,,,0.6666666666666666,,,0.5,,,0.5555555555555556,,,0.25,0.16666666666666666,,,0.3333333333333333,0.5,1.0,0.6,0.25,,,1.0,1.0,1.0,0.3333333333333333,88.69565217391305,12.444444444444445,20.5,12.333333333333334,20.375,0.125,,,,0.625,0.25,1.0,,,,,0.375,0.4618125,0.4916,,0.1111111111111111,0.14285714285714285,,,15.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201160-201975-204025,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Jason Smith, Jodie Meeks, Tim Frazier","Mahinmi, Oubre Jr., Smith, Meeks, Frazier",101133-1626162-201160-201975-204025,WAS,220.0,1,4.0,-3.0,7.0,8.0,,,,15.0,,1.0,,,,,,1.0,4.0,,1.0,2.0,4.0,2.0,7.0,10.0,,,,,,,,,,,4.0,,,,2.0,2.0,,2.0,,2.0,1.0,,,,1.0,2.0,2.0,2.0,,1.0,7.0,,,,0.5,,,0.4166666666666667,,,0.5,,,0.6666666666666666,,,,0.5,,,0.5,,,,,,,,98.18181818181819,12.857142857142858,16.25,12.857142857142858,15.5,0.16666666666666666,,,,0.16666666666666666,0.6666666666666666,,,,,,0.8333333333333334,0.5387583333333333,,,0.14285714285714285,0.3333333333333333,,,10.6,26.125,,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,5.0,1.0,,1.0,1.0,1.0,0.25,,0.25,1.0,,,,,0.25,0.25,1.0,,0.25,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201160-203078-203107,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Jason Smith, Bradley Beal, Tomas Satoransky","Mahinmi, Oubre Jr., Smith, Beal, Satoransky",101133-1626162-201160-203078-203107,WAS,1.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201160-203490-204025,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Jason Smith, Otto Porter Jr., Tim Frazier","Mahinmi, Oubre Jr., Smith, Porter Jr., Frazier",101133-1626162-201160-203490-204025,WAS,99.0,1,2.0,,2.0,2.0,,,,4.0,,,,,,,,1.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,58.18181818181819,25.0,24.5,25.0,24.5,,,,,1.0,,,,,,,,0.3832,,,,,,,19.4,,,,,,,,2.0,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201196-201975-202693,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Ramon Sessions, Jodie Meeks, Markieff Morris","Mahinmi, Oubre Jr., Sessions, Meeks, Morris",101133-1626162-201196-201975-202693,WAS,124.0,2,2.0,-3.0,4.0,4.0,1.0,,2.0,8.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,4.0,1.0,,2.0,5.0,1.0,2.0,2.0,,1.0,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,0.25,0.5,,0.2,0.5,,0.2,0.5,,0.2,,,,,,1.0,1.0,0.25,,,,,1.0,,92.9032258064516,17.5,13.5,15.25,13.5,0.2,1.0,1.0,0.4,0.2,,0.5,1.0,,,,0.4,0.526,0.4014,0.4306,,,1.0,,8.5,22.6,0.25,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201196-201975-203118,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Ramon Sessions, Jodie Meeks, Mike Scott","Mahinmi, Oubre Jr., Sessions, Meeks, Scott",101133-1626162-201196-201975-203118,WAS,3425.0,10,57.0,-28.0,113.0,112.0,15.0,15.0,19.0,225.0,22.0,46.0,8.0,15.0,3.0,5.0,28.0,8.0,17.0,3.0,35.0,82.0,19.0,18.0,109.0,137.0,8.0,20.0,16.0,5.0,8.0,4.0,,10.0,22.0,14.0,17.0,10.0,17.0,17.0,24.0,45.0,21.0,66.0,3.0,6.0,3.0,11.0,8.0,22.0,12.0,25.0,28.0,26.0,,15.0,93.0,10.0,15.0,,0.4268292682926829,0.4,0.625,0.4504950495049505,0.4,0.4166666666666667,0.48660714285714285,0.4,0.4166666666666667,0.18811881188118812,0.12195121951219512,,0.5,0.6153846153846154,0.3695652173913043,0.9444444444444444,0.7192982456140351,0.3508771929824561,0.391304347826087,0.35294117647058826,0.3333333333333333,0.7692307692307693,1.0,0.06382978723404255,94.5985401459854,15.0,15.446428571428571,14.168141592920353,14.669642857142858,0.45544554455445546,0.4782608695652174,0.55,0.27722772277227725,0.07920792079207921,0.16831683168316833,0.75,0.5333333333333333,0.4166666666666667,0.6,0.25,0.6435643564356436,0.49681732673267326,0.5166368421052632,0.4974375,0.13392857142857142,0.16129032258064516,0.14678899082568808,0.09174311926605505,5.75,25.526315789473685,0.13274336283185842,11.0,7.0,,7.0,,48.0,18.0,7.0,24.0,6.0,30.0,6.0,12.0,10.0,66.0,3.0,1.0,0.6857142857142857,0.8571428571428571,0.8571428571428571,0.3684210526315789,,0.3684210526315789,0.6666666666666666,0.5454545454545454,0.39285714285714285,0.4583333333333333,0.9090909090909091,0.4117647058823529,0.4117647058823529,0.8571428571428571,,0.4117647058823529,2.0,11.0,4.0,0.13043478260869565,0.9285714285714286,0.25,0.25,2.0,4.0,3.0,1.0,4.0,1.0,0.25,1.0,2.0,3.0,0.2727272727272727,,0.019801980198019802,,1.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,0.14285714285714285,0.8,0.25,0.3,0.47058823529411764,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
101133-1626162-201196-202693-203078,1610612764,"Ian Mahinmi, Kelly Oubre Jr., Ramon Sessions, Markieff Morris, Bradley Beal","Mahinmi, Oubre Jr., Sessions, Morris, Beal",101133-1626162-201196-202693-203078,WAS,664.0,7,11.0,-12.0,19.0,21.0,1.0,4.0,3.0,40.0,3.0,7.0,2.0,2.0,,1.0,6.0,,2.0,,3.0,13.0,5.0,,6.0,18.0,2.0,4.0,4.0,,1.0,,,,4.0,2.0,2.0,5.0,5.0,5.0,4.0,9.0,5.0,14.0,,3.0,2.0,2.0,1.0,6.0,,2.0,1.0,,,,2.0,,1.0,,0.23076923076923078,0.5,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.2777777777777778,0.38461538461538464,,0.3333333333333333,1.0,0.5555555555555556,1.0,1.0,0.38461538461538464,0.25,0.8,,1.0,,,86.74698795180723,19.31578947368421,14.142857142857142,17.68421052631579,14.142857142857142,0.3888888888888889,0.42857142857142855,0.6,0.3333333333333333,,0.1111111111111111,0.5,1.0,1.0,,,0.6666666666666666,0.4774055555555555,0.544775,0.432,,,0.6666666666666666,,4.953846153846154,24.68,0.05263157894736842,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,1.0,,0.3333333333333333,0.5,,,,,,0.3333333333333333,,,,,,,,,,4.0,,0.2857142857142857,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,0.16666666666666666,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.5,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,False
