EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,PenaltyFtPoints,PenaltyPoints,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,DefTwoPtRebounds,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,LongMidRangeFGM,PtsUnassisted2s,Steals,LostBallSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,DefShortMidRangeReboundPct,LongMidRangePctAssisted,PenaltyFG2A,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyShotQualityAvg,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,PenaltyTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,PenaltyFg3Pct,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,BlockingFouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Technical Free Throw Trips,BlockedArc3,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
101181-201567-203918-2544-2747,1610612739,"Jose Calderon, Kevin Love, Rodney Hood, LeBron James, JR Smith","Calderon, Love, Hood, James, Smith",101181-201567-203918-2544-2747,CLE,20.0,1,,-2.0,1.0,1.0,,2,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,15.0,5.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-201567-2544-2594-2747,1610612739,"Jose Calderon, Kevin Love, LeBron James, Kyle Korver, JR Smith","Calderon, Love, James, Korver, Smith",101181-201567-2544-2594-2747,CLE,2627.0,5,44.0,-13.0,81.0,81.0,12.0,162,15.0,5.0,8.0,12.0,8.0,27.0,31.0,12.0,39.0,72.0,85.0,5.0,3.0,27.0,8.0,4.0,5.0,8.0,26.0,14.0,40.0,8.0,16.0,1.0,20.0,2.0,2.0,1.0,2.0,66.0,0.3076923076923077,0.3076923076923077,0.37142857142857144,0.45,0.5571428571428572,0.12903225806451613,0.06666666666666667,,0.8,0.18518518518518517,0.7142857142857143,0.26,0.15789473684210525,0.875,88.80091358964599,17.246913580246915,15.185185185185185,16.34567901234568,15.074074074074074,0.21428571428571427,0.11428571428571428,0.17142857142857143,0.38571428571428573,0.2962962962962963,0.2962962962962963,0.5,0.7714285714285715,0.2962962962962963,0.5366964285714286,7.896774193548388,25.402564102564103,5.0,6.0,20.0,4.0,10.0,21.0,10.0,10.0,5.0,0.7142857142857143,0.12658227848101267,0.25,0.1388888888888889,0.06172839506172839,,8.0,8.0,8.0,4.0,15.0,,41.0,1.0,8.0,5.0,14.0,0.5,0.6666666666666666,0.25806451612903225,0.5714285714285714,1.0,0.5,0.11428571428571428,,,,8.0,,3.0,,5.0,6.0,33.0,11.0,8.0,4.0,17.0,3.0,6.0,1.0,3.0,1.0,,,1.0,0.9166666666666666,,0.2,0.2727272727272727,0.68,0.8181818181818182,1.0,,0.5333333333333333,0.5714285714285714,0.5,1.0,0.3,,,0.08333333333333333,,8.0,8.0,3.0,,,,0.45454545454545453,,3.0,2.0,1.0,1.0,1.0,0.5563,2.0,2.0,0.4,,,2.0,,,0.6,0.4,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,0.375,1.0,0.34782608695652173,0.42857142857142855,0.25,0.375,0.25,0.043478260869565216,0.3333333333333333,0.3333333333333333,0.75,0.4,0.2,1.0,0.5988625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-202684-203918-2544-2747,1610612739,"Jose Calderon, Tristan Thompson, Rodney Hood, LeBron James, JR Smith","Calderon, Thompson, Hood, James, Smith",101181-202684-203918-2544-2747,CLE,25.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,,25.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
101181-202684-2544-2594-2747,1610612739,"Jose Calderon, Tristan Thompson, LeBron James, Kyle Korver, JR Smith","Calderon, Thompson, James, Korver, Smith",101181-202684-2544-2594-2747,CLE,448.0,2,7.0,7.0,15.0,15.0,1.0,30,4.0,1.0,1.0,3.0,2.0,4.0,8.0,2.0,7.0,21.0,14.0,1.0,,4.0,2.0,,1.0,3.0,8.0,1.0,9.0,1.0,3.0,1.0,5.0,,1.0,1.0,2.0,18.0,0.2857142857142857,0.2857142857142857,0.6,0.65625,0.4666666666666667,,,,0.75,0.2,0.6666666666666666,0.14285714285714285,,1.0,96.42857142857143,13.866666666666667,16.0,13.866666666666667,14.133333333333333,0.26666666666666666,0.06666666666666667,0.2,0.26666666666666666,0.5,0.5,1.0,0.7333333333333333,0.5,0.5362533333333332,5.5,25.957142857142856,,,3.0,,,4.0,1.0,,,,0.125,0.125,,,1.0,3.0,6.0,4.0,2.0,4.0,1.0,10.0,,,,,0.3333333333333333,0.4,0.75,,,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,4.0,,,,,3.0,6.0,2.0,2.0,1.0,5.0,,,,,,,1.0,,1.0,,1.0,1.5,0.625,0.6666666666666666,1.0,0.5,1.0,1.0,0.25,1.0,,,,0.14285714285714285,1.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-203918-2544,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Rodney Hood, LeBron James","Nance Jr., Osman, Green, Hood, James",1626204-1626224-201145-203918-2544,CLE,4.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-1626224-201145-2544-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, LeBron James, JR Smith","Nance Jr., Osman, Green, James, Smith",1626204-1626224-201145-2544-2747,CLE,8.0,1,,,1.0,1.0,,2,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,360.0,3.0,5.0,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-201588-203903,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Jordan Clarkson","Nance Jr., Green, Love, Hill, Clarkson",1626204-201145-201567-201588-203903,CLE,160.0,1,3.0,2.0,4.0,5.0,1.0,9,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,7.0,5.0,1.0,,1.0,1.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,1.0,,,,,7.0,0.5,0.5,0.625,0.7,0.5,,,,1.0,1.0,0.75,0.5,,1.0,81.0,16.5,18.8,13.25,18.6,0.25,,0.25,0.25,1.0,1.0,1.0,0.75,1.0,0.4963875,8.05,23.85,,,2.0,,,2.0,1.0,,,,0.2,0.3333333333333333,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,,,,,1.0,1.0,0.5,,,1.0,0.25,1.0,1.0,1.0,,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-201588-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, LeBron James","Nance Jr., Green, Love, Hill, James",1626204-201145-201567-201588-2544,CLE,157.0,1,3.0,,5.0,4.0,1.0,9,2.0,1.0,,,1.0,2.0,2.0,1.0,2.0,7.0,7.0,1.0,,2.0,1.0,,,,2.0,1.0,3.0,3.0,3.0,,1.0,,,,,5.0,0.5,0.5,0.625,0.7,0.5,,,,,,1.0,0.5,,,82.54777070063695,18.6,16.0,18.2,15.25,0.5,,,0.5,0.5,0.5,1.0,1.0,0.5,0.578025,1.4,25.8,,,2.0,,,2.0,1.0,,,,0.2,0.3333333333333333,,,,,1.0,,,1.0,,3.0,,1.0,,1.0,,,0.5,1.0,,,,,,,1.0,,,,,2.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,,1.0,,,,0.2857142857142857,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,0.7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-201588-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Kyle Korver","Nance Jr., Green, Love, Hill, Korver",1626204-201145-201567-201588-2594,CLE,614.0,4,10.0,-2.0,20.0,21.0,2.0,41,3.0,,5.0,3.0,2.0,5.0,8.0,3.0,8.0,20.0,22.0,1.0,,5.0,2.0,,2.0,4.0,8.0,2.0,10.0,2.0,3.0,,3.0,,,,,18.0,0.375,0.375,0.59375,0.5882352941176471,0.5,,,,1.0,0.4,0.8888888888888888,0.25,0.6666666666666666,1.0,96.15635179153095,17.1,12.952380952380953,16.9,12.904761904761905,0.1875,0.3125,0.1875,0.3125,0.4,0.4,,0.6875,0.4,0.4976625,11.825,25.2125,7.0,5.0,1.0,1.0,6.0,2.0,,6.0,7.0,0.6,,,0.3,0.35,,,5.0,2.0,1.0,4.0,,11.0,,3.0,2.0,4.0,0.2,0.2,0.625,0.75,,,,,,,3.0,,,,,2.0,9.0,3.0,2.0,1.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,0.8,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,0.1,2.0,8.0,2.0,1.0,0.4,0.4,,0.5,,1.0,,1.0,,1.0,0.536775,1.0,3.0,0.25,1.0,1.0,1.0,1.0,1.0,0.625,0.25,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-201588-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, JR Smith","Nance Jr., Green, Love, Hill, Smith",1626204-201145-201567-201588-2747,CLE,27.0,1,,,1.0,1.0,,2,,,1.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,106.66666666666666,17.0,10.0,17.0,10.0,,1.0,,,,,,,,0.4097,15.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203903-203918,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Rodney Hood","Nance Jr., Green, Love, Clarkson, Hood",1626204-201145-201567-203903-203918,CLE,1304.0,4,22.0,-4.0,35.0,36.0,5.0,71,6.0,1.0,13.0,1.0,2.0,7.0,28.0,3.0,8.0,45.0,49.0,3.0,3.0,7.0,2.0,1.0,1.0,4.0,13.0,5.0,18.0,4.0,5.0,1.0,6.0,,,,,38.0,0.375,0.375,0.5972222222222222,0.6081081081081081,0.2222222222222222,0.03571428571428571,,,0.6666666666666666,0.25,0.7857142857142857,0.3333333333333333,0.25,0.6666666666666666,78.40490797546012,18.8,17.944444444444443,17.857142857142858,16.944444444444443,0.16666666666666666,0.3611111111111111,0.027777777777777776,0.19444444444444445,0.2857142857142857,0.2857142857142857,0.25,0.3888888888888889,0.2857142857142857,0.4638527777777777,11.75,25.45,,2.0,2.0,,,2.0,1.0,,,,0.02702702702702703,0.034482758620689655,,,4.0,9.0,17.0,16.0,8.0,10.0,2.0,22.0,2.0,1.0,1.0,4.0,0.47058823529411764,0.5,0.6071428571428571,0.25,1.0,0.6666666666666666,0.25,0.4444444444444444,0.5,0.5,6.0,,,1.0,1.0,7.0,6.0,2.0,2.0,3.0,7.0,,3.0,2.0,1.0,,,,,0.6666666666666666,1.0,0.875,0.875,0.875,1.0,1.0,,1.0,1.0,0.5,1.0,,,,0.15555555555555556,7.0,18.0,1.0,,0.5384615384615384,0.5384615384615384,3.0,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,2.0,,4.0,,,1.0,,,,,,,0.6666666666666666,0.1111111111111111,,0.36363636363636365,,0.4,0.3333333333333333,,,1.0,1.0,,1.0,0.25,,0.4745333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203903-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, LeBron James","Nance Jr., Green, Love, Clarkson, James",1626204-201145-201567-203903-2544,CLE,366.0,2,6.0,3.0,10.0,11.0,1.0,21,4.0,1.0,1.0,,1.0,2.0,7.0,1.0,2.0,12.0,9.0,1.0,3.0,2.0,1.0,,,2.0,3.0,1.0,4.0,,1.0,,3.0,,,,,12.0,0.5,0.5,0.6111111111111112,0.5454545454545454,0.2222222222222222,,,,1.0,,0.6,0.25,,1.0,82.62295081967214,17.5,17.363636363636363,17.4,17.181818181818183,0.4444444444444444,0.1111111111111111,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5,0.5335555555555556,6.0,26.25,,,1.0,,,4.0,1.0,,,,0.1,0.125,,,,2.0,4.0,4.0,2.0,2.0,,4.0,,1.0,,1.0,0.5,0.5,0.5714285714285714,1.0,,1.0,0.2222222222222222,,,,3.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.5,,,0.75,0.75,0.6666666666666666,,,,,,1.0,4.0,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,0.6761,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203903-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Kyle Korver","Nance Jr., Green, Love, Clarkson, Korver",1626204-201145-201567-203903-2594,CLE,130.0,2,2.0,1.0,5.0,4.0,,9,,,,1.0,,1.0,2.0,,2.0,3.0,2.0,,,1.0,,1.0,,,3.0,,3.0,,,,1.0,,1.0,1.0,1.0,3.0,,,0.25,0.3,0.5,0.5,,,,,1.0,,,,99.6923076923077,13.4,15.75,13.4,15.75,,,0.25,0.25,,,,0.5,,0.3955,8.2,24.25,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,0.75,0.2,0.3333333333333333,1.0,0.4,1.0,2.0,1.0,,,,,,,,,1.0,,,0.5,,,,0.5,0.5,1.0,,,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,0.4091,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203903-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, JR Smith","Nance Jr., Green, Love, Clarkson, Smith",1626204-201145-201567-203903-2747,CLE,142.0,2,2.0,,5.0,4.0,,9,,,1.0,,1.0,2.0,2.0,1.0,2.0,5.0,5.0,,3.0,2.0,1.0,,,,2.0,,2.0,,,,1.0,,1.0,,1.0,5.0,0.5,0.5,0.625,0.625,0.5,,,,,,0.6666666666666666,,,,91.26760563380282,15.2,16.5,15.2,16.5,,0.25,,0.5,0.5,0.5,,0.5,0.5,0.43115,14.5,26.05,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,0.5,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, LeBron James","Nance Jr., Green, Love, Hood, James",1626204-201145-201567-203918-2544,CLE,259.0,4,4.0,-12.0,7.0,7.0,,14,,,2.0,,,,3.0,,,4.0,16.0,,,,,,,,1.0,,1.0,2.0,3.0,,4.0,,,,,4.0,,,0.3333333333333333,0.5,,,,,,,0.25,,,,77.83783783783784,17.714285714285715,19.285714285714285,17.714285714285715,16.285714285714285,,0.6666666666666666,,,,,,,,0.39116666666666666,13.333333333333334,,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.5,0.25,0.25,0.5,0.42857142857142855,,1.0,1.0,,,,,,,2.0,2.0,3.0,,,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,1.0,2.0,,,0.5,0.5,,0.5,,1.0,1.0,,,,0.4145,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-203918-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, Kyle Korver","Nance Jr., Green, Love, Hood, Korver",1626204-201145-201567-203918-2594,CLE,38.0,1,1.0,,1.0,1.0,1.0,2,3.0,3.0,,,,1.0,4.0,,1.0,,,3.0,,1.0,,2.0,1.0,,,4.0,4.0,,,,,,,,,,,,,,0.2,0.5,0.3333333333333333,,,1.0,,0.8,1.0,,75.78947368421053,30.0,8.0,11.0,8.0,0.6,,,0.2,,,0.75,0.8,,0.47237,3.7,26.9,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,4.0,,,,,0.47237,1.0,1.0,0.2,,,3.0,,,,0.6,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,0.75,0.6666666666666666,1.0,,,,,,,,,,0.43861666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, Kyle Korver","Nance Jr., Green, Love, James, Korver",1626204-201145-201567-2544-2594,CLE,128.0,2,2.0,2.0,5.0,5.0,,10,1.0,,1.0,,,,3.0,,,2.0,,,,,,,,3.0,4.0,,4.0,,,,1.0,,,,,2.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,1.0,,,1.0,112.5,13.0,12.6,13.0,12.6,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,0.4619333333333333,8.633333333333333,,3.0,3.0,,,2.0,,,2.0,3.0,1.0,,,1.0,0.6,,1.0,1.0,,,,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,0.6213,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
1626204-201145-201567-2544-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, JR Smith","Nance Jr., Green, Love, James, Smith",1626204-201145-201567-2544-2747,CLE,192.0,2,3.0,-7.0,8.0,7.0,2.0,15,1.0,1.0,1.0,,,1.0,5.0,,1.0,4.0,11.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,4.0,,,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2,1.0,,1.0,,1.0,0.2,,1.0,112.5,14.375,11.0,10.5,11.0,0.16666666666666666,0.16666666666666666,,0.16666666666666666,,,0.5,0.3333333333333333,,0.4653083333333334,8.84,27.3,8.0,2.0,2.0,2.0,4.0,2.0,,4.0,8.0,0.2857142857142857,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,0.2,1.0,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,1.0,,1.0,0.4653083333333334,1.0,1.0,0.16666666666666666,2.0,,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.25,,0.5,,,,,,,,,,0.5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,False
