EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,FG3M,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,Charge Fouls Drawn,HeaveAttempts,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,AtRimPctBlocked,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,Offensive Fouls,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedArc3,SecondChanceCorner3Frequency,OffensiveGoaltends,Travels,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1626172-1626188-1628395-201142-202691,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Kevin Durant, Klay Thompson","Looney, Cook, Bell, Durant, Thompson",1626172-1626188-1628395-201142-202691,GSW,79.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,72.9113924050633,19.0,20.5,19.0,18.0,0.5,0.5,0.5,0.49415,20.1,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-1628395-201142-2733,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Kevin Durant, Shaun Livingston","Looney, Cook, Bell, Durant, Livingston",1626172-1626188-1628395-201142-2733,GSW,38.0,1,1.0,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,75.78947368421053,21.0,17.0,21.0,17.0,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-201142-201156-201939,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Nick Young, Stephen Curry","Looney, Cook, Durant, Young, Curry",1626172-1626188-201142-201156-201939,GSW,85.0,1,1.0,2.0,2.0,2.0,4.0,,,1.0,,,1.0,2.0,2.0,,,,0.3333333333333333,0.5,0.3333333333333333,67.76470588235294,23.5,19.0,23.5,18.0,,,1.0,0.8308,0.4,,,2.0,,2.0,,,1.0,,,2.0,,,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-201142-202691-203110,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Klay Thompson, Draymond Green","Looney, Cook, Durant, Thompson, Green",1626172-1626188-201142-202691-203110,GSW,255.0,3,4.0,-1.0,7.0,8.0,15.0,1.0,1.0,8.0,1.0,8.0,3.0,4.0,7.0,2.0,,0.1111111111111111,0.75,0.8,0.5,84.70588235294117,19.285714285714285,15.0,17.428571428571427,14.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4771055555555555,7.2375,23.1,,4.0,2.0,7.0,,,2.0,2.0,1.0,7.0,,,0.35,,0.1,0.1111111111111111,,,,3.0,1.0,,,1.0,,3.0,1.0,,,,,,0.125,0.2777777777777778,,1.0,1.0,0.3333333333333333,,,,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.25,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,1.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5346333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-201142-202691-2738,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Klay Thompson, Andre Iguodala","Looney, Cook, Durant, Thompson, Iguodala",1626172-1626188-201142-202691-2738,GSW,101.0,1,2.0,2.0,4.0,3.0,7.0,2.0,,4.0,,3.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,99.8019801980198,14.0,15.0,13.75,15.0,0.5,,0.5,0.497525,9.625,,4.0,3.0,3.0,5.0,3.0,5.0,1.0,3.0,,,5.0,4.0,0.5,0.5,0.2,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,0.25,0.25,,,,0.5,0.5,0.5,,2.0,1.0,,,,,1.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,1.0,,,,,,,1.0,0.6713,1.0,1.0,2.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,0.25,1.0,0.25,1.25,0.5,1.0,0.5,0.5,0.497525,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-201142-203110-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Draymond Green, Shaun Livingston","Looney, Cook, Durant, Green, Livingston",1626172-1626188-201142-203110-2733,GSW,284.0,6,5.0,9.0,10.0,11.0,21.0,3.0,,9.0,1.0,8.0,6.0,7.0,8.0,4.0,,0.1,0.8571428571428571,0.875,0.75,106.47887323943662,14.0,13.090909090909092,14.0,13.0,0.3,,0.5,0.48013000000000006,8.68888888888889,26.1,6.0,2.0,2.0,17.0,2.0,11.0,1.0,2.0,,17.0,11.0,6.0,0.7727272727272727,0.7857142857142857,,,0.6470588235294118,0.6,3.0,4.0,6.0,10.0,5.0,6.0,3.0,13.0,1.0,,,,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.75,,1.0,1.0,0.4,0.75,0.75,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,1.0,0.2,0.6666666666666666,0.6666666666666666,,,,1.0,0.5387,,1.0,2.0,,,,3.0,5.0,,,,,0.6,,0.75,,,,0.3333333333333333,0.5,0.47433333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.1,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-201142-2561-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, David West, Shaun Livingston","Looney, Cook, Durant, West, Livingston",1626172-1626188-201142-2561-2733,GSW,1655.0,9,28.0,17.0,59.0,58.0,117.0,14.0,4.0,34.0,14.0,59.0,18.0,24.0,32.0,7.0,1.0,0.2916666666666667,0.8571428571428571,0.8518518518518519,1.0,101.80060422960726,12.966101694915254,15.344827586206897,12.338983050847459,14.862068965517242,0.2916666666666667,0.08333333333333333,0.5208333333333334,0.48733541666666663,10.632352941176471,25.75,43.0,18.0,25.0,76.0,19.0,56.0,18.0,28.0,6.0,63.0,56.0,43.0,0.6229508196721312,0.6222222222222222,0.11538461538461539,0.15789473684210525,0.7368421052631579,0.7288135593220338,9.0,11.0,24.0,28.0,14.0,14.0,7.0,28.0,5.0,4.0,2.0,6.0,0.5833333333333334,0.6363636363636364,0.7058823529411765,0.53125,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.22916666666666666,0.8181818181818182,0.8181818181818182,0.7777777777777778,8.0,2.0,9.0,9.0,,1.0,5.0,20.0,,,,,1.0,8.0,,4.0,3.0,,3.0,2.0,3.0,,0.07142857142857142,0.07142857142857142,,,0.1,0.34782608695652173,0.5,,0.9,0.75,,0.6666666666666666,0.1875,0.6428571428571429,0.6428571428571429,,,,0.4,0.41495,2.0,8.0,10.0,4.0,5.0,13.0,17.0,25.0,4.0,,3.0,0.8,0.68,0.8,0.5285714285714286,0.8125,,1.0,0.2857142857142857,0.8,0.49296571428571423,,0.17105263157894737,6.0,1.0,10.0,1.0,10.0,1.0,10.0,10.0,1.0,,3.0,4.0,2.0,9.0,9.0,0.1,0.6666666666666666,0.6666666666666666,0.5,0.4444444444444444,0.20833333333333334,0.1,0.1,,0.2857142857142857,0.1,0.1,3.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.5384615384615384,0.5555555555555556,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-202691-203110-2733,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Draymond Green, Shaun Livingston","Looney, Cook, Thompson, Green, Livingston",1626172-1626188-202691-203110-2733,GSW,140.0,1,2.0,6.0,6.0,6.0,12.0,1.0,,3.0,2.0,2.0,1.0,2.0,2.0,,,0.4,1.0,1.0,1.0,123.42857142857142,9.5,13.833333333333334,9.5,13.833333333333334,0.2,,0.8,0.49587000000000003,9.1,27.35,,,2.0,8.0,,,2.0,2.0,1.0,8.0,,,0.6666666666666666,,0.16666666666666666,0.25,,,2.0,2.0,3.0,6.0,3.0,3.0,2.0,6.0,1.0,,,,1.0,1.0,1.0,0.6,,1.0,,0.4,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,1.0,,,,,,,,1.0,0.4,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-202691-203110-2738,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, Draymond Green, Andre Iguodala","Looney, Cook, Thompson, Green, Iguodala",1626172-1626188-202691-203110-2738,GSW,75.0,1,1.0,2.0,2.0,3.0,5.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,,,1.0,1.0,,96.0,8.5,19.333333333333332,8.5,19.333333333333332,1.0,,,0.3971,20.8,,,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
1626172-1626188-202691-2561-2733,1610612744,"Kevon Looney, Quinn Cook, Klay Thompson, David West, Shaun Livingston","Looney, Cook, Thompson, West, Livingston",1626172-1626188-202691-2561-2733,GSW,62.0,2,1.0,-3.0,2.0,4.0,6.0,,,,3.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,139.3548387096774,13.5,8.75,13.5,6.0,,,1.0,0.6084,,47.63333333333333,2.0,4.0,,3.0,,3.0,,,,3.0,3.0,2.0,0.5,0.5,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.6084,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2018,2017-18,False
