EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,HeaveAttempts,FTOffRebounds,OffFTReboundPct,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1627749-200746-201980-201988-203937,1610612759,"Dejounte Murray, LaMarcus Aldridge, Danny Green, Patty Mills, Kyle Anderson","Murray, Aldridge, Green, Mills, Anderson",1627749-200746-201980-201988-203937,SAS,10740.0,28,179.0,-29.0,344.0,335.0,19.0,21.0,39.0,679.0,60.0,106.0,13.0,25.0,2.0,5.0,29.0,81.0,17.0,32.0,6.0,29.0,1.0,4.0,1.0,2.0,19.0,67.0,2.0,1.0,4.0,106.0,219.0,25.0,96.0,45.0,332.0,361.0,15.0,30.0,1.0,6.0,6.0,39.0,3.0,8.0,2.0,6.0,4.0,16.0,112.0,100.0,60.0,15.0,14.0,67.0,19.0,30.0,56.0,20.0,76.0,14.0,6.0,33.0,15.0,8.0,172.0,10.0,34.0,43.0,82.0,5.0,130.0,44.0,174.0,8.0,30.0,20.0,10.0,34.0,7.0,19.0,18.0,2.0,15.0,3.0,52.0,4.0,5.0,20.0,2.0,56.0,5.0,58.0,3.0,4.0,1.0,2.0,58.0,7.0,2.0,28.0,1.0,2.0,14.0,1.0,1.0,6.0,1.0,7.0,15.0,8.0,1.0,1.0,293.0,16.0,19.0,2.0,2.0,0.5283018867924528,0.5656565656565656,0.8,0.2604166666666667,0.16666666666666666,0.3333333333333333,0.2604166666666667,0.4840182648401826,0.5,0.375,0.45555555555555555,0.4583333333333333,0.42857142857142855,0.4882005899705015,0.4875,0.47058823529411764,0.3047619047619048,0.136986301369863,0.16037735849056603,0.14814814814814814,0.03125,0.6538461538461539,0.8333333333333334,0.6949152542372882,0.30357142857142855,0.6825396825396826,0.14084507042253522,0.6906077348066298,0.24043715846994534,0.4,0.2692307692307692,0.13333333333333333,0.16666666666666666,0.08695652173913043,0.6785714285714286,0.6551724137931034,0.78125,0.725,0.6086956521739131,0.05228758169934641,91.0391061452514,0.5333333333333333,14.869186046511627,16.791044776119403,14.398255813953488,16.02686567164179,0.33650793650793653,0.5660377358490566,0.6741573033707865,0.55,0.2571428571428571,0.35802469135802467,0.42028985507246375,0.5172413793103449,0.10158730158730159,0.53125,0.5483870967741935,0.47058823529411764,0.09206349206349207,0.20689655172413793,0.20689655172413793,1.0,0.2126984126984127,0.2835820895522388,0.2835820895522388,0.7368421052631579,0.6944444444444444,0.52,0.15384615384615385,0.1111111111111111,0.25,1.0,0.05555555555555555,0.35714285714285715,0.4,0.14285714285714285,0.5,0.2857142857142857,0.25,0.6412698412698413,0.2835820895522388,0.5214560317460318,0.5908564516129032,0.4860571428571428,0.08605341246290801,0.11666666666666667,0.010309278350515464,0.11746987951807229,0.04819277108433735,6.576712328767123,25.171875,0.055232558139534885,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,True
200746-201980-201988-203937-2200,1610612759,"LaMarcus Aldridge, Danny Green, Patty Mills, Kyle Anderson, Pau Gasol","Aldridge, Green, Mills, Anderson, Gasol",200746-201980-201988-203937-2200,SAS,9049.0,17,151.0,-28.0,285.0,287.0,5.0,12.0,39.0,572.0,49.0,86.0,11.0,19.0,1.0,1.0,17.0,56.0,20.0,56.0,8.0,19.0,1.0,3.0,,,21.0,67.0,6.0,1.0,2.0,86.0,198.0,29.0,86.0,28.0,287.0,315.0,15.0,31.0,4.0,9.0,6.0,48.0,2.0,2.0,1.0,2.0,,7.0,90.0,82.0,75.0,12.0,12.0,67.0,21.0,22.0,45.0,25.0,70.0,17.0,8.0,26.0,9.0,10.0,165.0,10.0,38.0,47.0,72.0,,119.0,48.0,167.0,4.0,14.0,12.0,2.0,19.0,2.0,11.0,17.0,2.0,8.0,2.0,36.0,2.0,2.0,21.0,1.0,49.0,5.0,35.0,,3.0,2.0,,37.0,5.0,2.0,20.0,,,9.0,,,6.0,,3.0,9.0,7.0,,,239.0,7.0,5.0,,,0.5232558139534884,0.5625,0.8620689655172413,0.3372093023255814,0.4444444444444444,0.5,0.3372093023255814,0.43434343434343436,0.4838709677419355,1.0,0.45598591549295775,0.525,0.875,0.4765886287625418,0.5454545454545454,0.875,0.3028169014084507,0.1111111111111111,0.19767441860465115,0.08928571428571429,,0.5277777777777778,,0.75,0.3392857142857143,0.8103448275862069,0.17857142857142858,0.7727272727272727,0.2857142857142857,0.5405405405405406,0.28205128205128205,0.19444444444444445,0.21739130434782608,,0.7916666666666666,0.7931034482758621,0.6976744186046512,0.813953488372093,0.8,0.0273972602739726,91.02442258813129,0.7777777777777778,15.596491228070175,16.041811846689896,14.782456140350877,15.35540069686411,0.3028169014084507,0.5697674418604651,0.7101449275362319,0.5306122448979592,0.19718309859154928,0.30357142857142855,0.3333333333333333,0.5294117647058824,0.19718309859154928,0.35714285714285715,0.35714285714285715,0.5,0.06690140845070422,0.42105263157894735,0.42105263157894735,1.0,0.23591549295774647,0.31343283582089554,0.31343283582089554,0.8095238095238095,0.475,0.5789473684210527,,0.075,0.3333333333333333,1.0,0.15,0.25,1.0,,,0.5,0.5,0.6056338028169014,0.31343283582089554,0.5173355633802817,0.5430391891891891,0.558075,0.06688963210702341,0.09389671361502347,,0.1672473867595819,0.024390243902439025,8.284848484848485,25.087209302325583,0.017543859649122806,3.0,1.0,3.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,1610612759,2018,2017-18,True
1627749-200746-201980-203937-2200,1610612759,"Dejounte Murray, LaMarcus Aldridge, Danny Green, Kyle Anderson, Pau Gasol","Murray, Aldridge, Green, Anderson, Gasol",1627749-200746-201980-203937-2200,SAS,8877.0,18,148.0,21.0,287.0,287.0,,21.0,19.0,574.0,39.0,68.0,1.0,5.0,,,23.0,46.0,21.0,52.0,7.0,23.0,1.0,3.0,,,31.0,74.0,4.0,,,83.0,166.0,38.0,97.0,30.0,310.0,289.0,3.0,12.0,4.0,7.0,,18.0,,,,,,,68.0,98.0,102.0,12.0,2.0,74.0,31.0,18.0,34.0,34.0,68.0,28.0,6.0,19.0,5.0,10.0,170.0,4.0,15.0,24.0,71.0,9.0,104.0,19.0,123.0,2.0,31.0,22.0,9.0,19.0,4.0,12.0,9.0,2.0,7.0,1.0,28.0,,,25.0,,53.0,1.0,32.0,3.0,1.0,2.0,1.0,38.0,2.0,,17.0,2.0,,12.0,,,9.0,,3.0,12.0,9.0,,1.0,292.0,,,4.0,,0.40963855421686746,0.4146341463414634,0.8947368421052632,0.3917525773195876,0.5714285714285714,,0.3917525773195876,0.5,0.25,,0.532319391634981,0.47368421052631576,,0.5535714285714286,0.47368421052631576,,0.3688212927756654,0.10843373493975904,0.23529411764705882,0.043478260869565216,,0.6785714285714286,1.0,0.7029702970297029,0.18072289156626506,0.75,0.06896551724137931,0.7142857142857143,0.1347517730496454,0.27586206896551724,0.21739130434782608,0.06451612903225806,0.06976744186046512,0.06666666666666667,0.6,0.6842105263157895,0.8181818181818182,0.7777777777777778,0.6,0.01680672268907563,93.11253801960122,0.75,14.313588850174217,16.61672473867596,13.996515679442508,15.975609756097562,0.2585551330798479,0.5735294117647058,0.75,0.48717948717948717,0.17490494296577946,0.5,0.5227272727272727,0.21739130434782608,0.19771863117870722,0.40384615384615385,0.40384615384615385,0.47619047619047616,0.08745247148288973,0.30434782608695654,0.3181818181818182,0.8571428571428571,0.2813688212927757,0.4189189189189189,0.43661971830985913,0.9032258064516129,0.2631578947368421,0.2,,0.15789473684210525,0.3333333333333333,1.0,0.21052631578947367,,,,,,,0.6273764258555133,0.4189189189189189,0.5113541825095057,0.5856250000000001,,0.06785714285714285,0.09392265193370165,0.020202020202020204,0.05806451612903226,,8.997590361445784,25.018556701030924,,3.0,,4.0,1.0,,0.75,1.0,4.0,0.041237113402061855,0.043478260869565216,0.04054054054054054,,,,,,,,1610612759,2018,2017-18,True
1627749-200746-201988-203937-2200,1610612759,"Dejounte Murray, LaMarcus Aldridge, Patty Mills, Kyle Anderson, Pau Gasol","Murray, Aldridge, Mills, Anderson, Gasol",1627749-200746-201988-203937-2200,SAS,5395.0,11,90.0,-22.0,179.0,179.0,8.0,29.0,18.0,358.0,36.0,57.0,5.0,6.0,2.0,3.0,12.0,27.0,6.0,24.0,2.0,8.0,,,,,17.0,33.0,5.0,,,54.0,108.0,19.0,41.0,21.0,186.0,208.0,8.0,10.0,2.0,5.0,,22.0,2.0,4.0,,,3.0,7.0,70.0,38.0,48.0,9.0,8.0,33.0,17.0,11.0,35.0,16.0,51.0,14.0,2.0,21.0,10.0,4.0,118.0,3.0,14.0,15.0,50.0,4.0,69.0,17.0,86.0,3.0,7.0,5.0,2.0,19.0,5.0,11.0,16.0,,8.0,4.0,35.0,3.0,3.0,16.0,1.0,35.0,3.0,24.0,1.0,1.0,,,28.0,1.0,,10.0,3.0,1.0,8.0,,,1.0,1.0,6.0,8.0,5.0,,,164.0,7.0,8.0,4.0,1.0,0.6481481481481481,0.7,0.8421052631578947,0.4634146341463415,0.4,,0.4634146341463415,0.5,0.8,0.5,0.5536912751677853,0.7333333333333333,0.5,0.577639751552795,0.7333333333333333,0.5833333333333334,0.2751677852348993,0.10185185185185185,0.14035087719298245,0.1111111111111111,,0.5428571428571428,1.0,0.7692307692307693,0.25925925925925924,0.8333333333333334,0.13636363636363635,0.7831325301204819,0.2236842105263158,0.23809523809523808,0.4,0.16666666666666666,,0.5,0.7142857142857143,0.6896551724137931,0.9090909090909091,0.7857142857142857,1.0,0.046875,95.55514365152919,0.625,14.446927374301676,15.692737430167599,13.860335195530727,15.35754189944134,0.3825503355704698,0.631578947368421,0.7346938775510204,0.5833333333333334,0.18120805369127516,0.4444444444444444,0.5,0.8333333333333334,0.1610738255033557,0.25,0.25,0.6666666666666666,0.053691275167785234,0.25,0.25,1.0,0.2214765100671141,0.5151515151515151,0.53125,0.8235294117647058,0.4,0.8333333333333334,,,,,0.3333333333333333,0.75,0.6666666666666666,,,,,0.6577181208053692,0.5151515151515151,0.5196583892617449,0.5730041666666666,0.45535,0.08125,0.08547008547008547,0.06976744186046512,0.11827956989247312,0.03763440860215054,7.010185185185185,25.200000000000003,0.0446927374301676,2.0,1.0,2.0,,,0.4,1.0,1.0,0.024390243902439025,,0.030303030303030304,1.0,,,,,,,1610612759,2018,2017-18,True
200746-201980-203937-2200-2225,1610612759,"LaMarcus Aldridge, Danny Green, Kyle Anderson, Pau Gasol, Tony Parker","Aldridge, Green, Anderson, Gasol, Parker",200746-201980-203937-2200-2225,SAS,4624.0,7,77.0,-43.0,141.0,141.0,2.0,,16.0,282.0,16.0,29.0,4.0,9.0,,1.0,13.0,40.0,10.0,30.0,4.0,9.0,2.0,2.0,,,10.0,23.0,4.0,,,39.0,99.0,14.0,32.0,15.0,135.0,178.0,5.0,12.0,4.0,6.0,1.0,23.0,,2.0,,,,,34.0,44.0,39.0,3.0,6.0,23.0,10.0,6.0,17.0,13.0,30.0,10.0,3.0,6.0,8.0,3.0,73.0,4.0,18.0,11.0,36.0,3.0,50.0,22.0,72.0,2.0,9.0,5.0,4.0,14.0,3.0,12.0,10.0,3.0,2.0,1.0,24.0,1.0,,15.0,2.0,27.0,,18.0,,4.0,,,21.0,1.0,,8.0,2.0,,4.0,2.0,2.0,1.0,,3.0,6.0,4.0,,,112.0,,2.0,,,0.4358974358974359,0.4722222222222222,0.9285714285714286,0.4375,0.6666666666666666,,0.4375,0.3939393939393939,0.4166666666666667,,0.4580152671755725,0.6111111111111112,,0.48214285714285715,0.6052631578947368,,0.24427480916030533,0.06060606060606061,0.10344827586206896,0.075,,0.5833333333333334,1.0,0.72,0.3,0.9166666666666666,0.2222222222222222,0.7580645161290323,0.28205128205128205,0.3076923076923077,0.25925925925925924,0.35,0.3076923076923077,,0.625,0.6470588235294118,0.8,0.875,1.0,0.027777777777777776,87.82006920415225,0.6666666666666666,16.141843971631207,16.652482269503547,15.404255319148936,16.120567375886523,0.22137404580152673,0.5517241379310345,0.6153846153846154,0.375,0.3053435114503817,0.325,0.35135135135135137,0.6153846153846154,0.22900763358778625,0.3333333333333333,0.3333333333333333,0.3,0.06870229007633588,0.4444444444444444,0.4444444444444444,0.75,0.17557251908396945,0.43478260869565216,0.43478260869565216,1.0,0.5,0.4444444444444444,0.25,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,,,,,,0.46564885496183206,0.43478260869565216,0.4923790076335878,0.5855366666666666,0.5262,0.07142857142857142,0.07547169811320754,0.058823529411764705,0.17037037037037037,,9.5,25.309375,0.014184397163120567,2.0,1.0,2.0,,1.0,0.5,1.0,,,,,,1.0,,,,,,1610612759,2018,2017-18,True
1627749-200746-201988-202722-203937,1610612759,"Dejounte Murray, LaMarcus Aldridge, Patty Mills, Davis Bertans, Kyle Anderson","Murray, Aldridge, Mills, Bertans, Anderson",1627749-200746-201988-202722-203937,SAS,3454.0,16,58.0,-22.0,112.0,114.0,1.0,20.0,12.0,226.0,18.0,38.0,1.0,6.0,,1.0,8.0,20.0,6.0,23.0,1.0,6.0,,1.0,,,8.0,25.0,3.0,,,32.0,81.0,9.0,31.0,9.0,100.0,122.0,1.0,8.0,2.0,4.0,3.0,11.0,,1.0,,,,,38.0,26.0,21.0,6.0,2.0,25.0,8.0,6.0,19.0,7.0,26.0,6.0,1.0,13.0,3.0,3.0,59.0,2.0,15.0,18.0,29.0,3.0,50.0,17.0,67.0,4.0,8.0,6.0,2.0,9.0,2.0,7.0,4.0,1.0,2.0,,13.0,3.0,,11.0,2.0,24.0,1.0,15.0,,2.0,,,10.0,1.0,,4.0,1.0,,8.0,,,5.0,,3.0,8.0,5.0,,,89.0,,1.0,2.0,,0.59375,0.6129032258064516,0.7777777777777778,0.2903225806451613,0.5,,0.2903225806451613,0.3950617283950617,0.125,,0.40625,0.3333333333333333,,0.43103448275862066,0.4230769230769231,,0.2767857142857143,0.07407407407407407,0.15789473684210525,,,0.6923076923076923,1.0,0.6590909090909091,0.30612244897959184,0.9473684210526315,0.09090909090909091,0.746031746031746,0.23943661971830985,0.5,0.25,0.11764705882352941,0.058823529411764705,0.2,0.5333333333333333,0.7222222222222222,0.7272727272727273,0.9444444444444444,1.0,0.06153846153846154,94.22119281991893,0.625,14.928571428571429,15.631578947368421,14.419642857142858,15.06140350877193,0.3392857142857143,0.47368421052631576,0.5625,0.7222222222222222,0.17857142857142858,0.4,0.4,0.375,0.20535714285714285,0.2608695652173913,0.2608695652173913,0.5,0.05357142857142857,0.16666666666666666,0.16666666666666666,1.0,0.22321428571428573,0.32,0.32,0.75,0.5,0.16666666666666666,,0.08333333333333333,,,0.25,1.0,,,,,,0.6160714285714286,0.32,0.5063410714285714,0.585685,0.5017,0.04310344827586207,0.047619047619047616,0.03125,0.11,,8.595061728395061,25.532258064516128,0.008928571428571428,2.0,,2.0,,,0.6666666666666666,0.5,,,,,,,,,,,,1610612759,2018,2017-18,True
200746-201980-202695-2200-2225,1610612759,"LaMarcus Aldridge, Danny Green, Kawhi Leonard, Pau Gasol, Tony Parker","Aldridge, Green, Leonard, Gasol, Parker",200746-201980-202695-2200-2225,SAS,3226.0,6,54.0,6.0,106.0,107.0,,,6.0,213.0,16.0,26.0,3.0,5.0,,,7.0,20.0,3.0,14.0,2.0,8.0,1.0,1.0,,,9.0,28.0,1.0,,,26.0,60.0,11.0,36.0,14.0,99.0,93.0,3.0,5.0,1.0,2.0,,9.0,,,,,,,34.0,18.0,24.0,9.0,6.0,28.0,9.0,4.0,17.0,8.0,25.0,7.0,1.0,11.0,4.0,2.0,58.0,2.0,7.0,19.0,29.0,,48.0,9.0,57.0,1.0,14.0,10.0,4.0,10.0,1.0,6.0,3.0,,4.0,,13.0,,,4.0,,9.0,,15.0,1.0,,1.0,2.0,15.0,,,6.0,1.0,,2.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,90.0,,,,,0.6538461538461539,0.7391304347826086,0.7272727272727273,0.3055555555555556,0.5,,0.3055555555555556,0.43333333333333335,0.6,,0.4427083333333333,0.6428571428571429,,0.48058252427184467,0.6428571428571429,,0.375,0.06666666666666667,0.11538461538461539,0.05,,0.7692307692307693,,0.8285714285714286,0.20588235294117646,0.9047619047619048,0.08333333333333333,0.8571428571428571,0.15517241379310345,0.2,0.23076923076923078,0.18181818181818182,0.1111111111111111,,0.75,0.75,1.0,0.9285714285714286,0.8571428571428571,0.018518518518518517,95.07749535027898,0.5,13.858490566037736,16.42056074766355,13.726415094339623,16.065420560747665,0.2708333333333333,0.6153846153846154,0.6956521739130435,0.6875,0.20833333333333334,0.35,0.3684210526315789,0.5714285714285714,0.14583333333333334,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.08333333333333333,0.25,0.25,0.5,0.2916666666666667,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.7142857142857143,0.6,,0.14285714285714285,1.0,,0.14285714285714285,,,,,,,0.6458333333333334,0.32142857142857145,0.5352625,0.58658,,0.06796116504854369,0.09090909090909091,0.02702702702702703,0.09090909090909091,,7.738333333333333,25.108333333333334,,,,,,,,,,,,,,,,,,,,1610612759,2018,2017-18,True
1627749-1627854-200746-203937-2200,1610612759,"Dejounte Murray, Bryn Forbes, LaMarcus Aldridge, Kyle Anderson, Pau Gasol","Murray, Forbes, Aldridge, Anderson, Gasol",1627749-1627854-200746-203937-2200,SAS,2985.0,7,50.0,-7.0,94.0,94.0,,11.0,9.0,188.0,12.0,26.0,1.0,3.0,,,8.0,16.0,10.0,19.0,,5.0,,,,,7.0,19.0,1.0,,,30.0,61.0,7.0,24.0,8.0,89.0,96.0,3.0,6.0,1.0,1.0,2.0,11.0,,,,,,,18.0,42.0,21.0,,,19.0,7.0,8.0,9.0,7.0,16.0,7.0,,6.0,2.0,1.0,39.0,1.0,9.0,4.0,32.0,3.0,39.0,10.0,49.0,1.0,7.0,6.0,1.0,5.0,3.0,3.0,9.0,,2.0,2.0,14.0,1.0,,8.0,,19.0,1.0,9.0,,,1.0,,13.0,1.0,2.0,6.0,,,9.0,,,5.0,1.0,3.0,9.0,4.0,,,78.0,,,,,0.3,0.3,1.0,0.2916666666666667,1.0,,0.2916666666666667,0.4918032786885246,0.5,,0.4764705882352941,0.6428571428571429,,0.4888888888888889,0.6111111111111112,,0.2823529411764706,0.13114754098360656,0.23076923076923078,0.125,,0.35714285714285715,1.0,0.7619047619047619,0.2903225806451613,0.5714285714285714,0.058823529411764705,0.7346938775510204,0.20833333333333334,0.2857142857142857,0.375,0.2222222222222222,,0.2,0.5,0.9285714285714286,0.8571428571428571,0.3333333333333333,0.75,0.025,90.69346733668341,0.4444444444444444,15.106382978723405,16.648936170212767,14.691489361702128,15.936170212765957,0.3058823529411765,0.46153846153846156,0.6,0.5,0.18823529411764706,0.5,0.5714285714285714,0.25,0.2235294117647059,0.5263157894736842,0.5263157894736842,0.1,0.058823529411764705,,,,0.2235294117647059,0.3684210526315789,0.3684210526315789,1.0,0.42857142857142855,0.3333333333333333,,,,,0.14285714285714285,,,,,,,0.5882352941176471,0.3684210526315789,0.4938282352941177,0.43501666666666666,,0.06666666666666667,0.09090909090909091,,0.12359550561797752,,8.550819672131148,25.116666666666664,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1610612759,2018,2017-18,True
1627854-1938-200752-2200-2225,1610612759,"Bryn Forbes, Manu Ginobili, Rudy Gay, Pau Gasol, Tony Parker","Forbes, Ginobili, Gay, Gasol, Parker",1627854-1938-200752-2200-2225,SAS,2601.0,14,43.0,-26.0,89.0,91.0,29.0,8.0,9.0,180.0,12.0,18.0,,,2.0,5.0,10.0,21.0,4.0,18.0,,1.0,,,,,6.0,18.0,,3.0,9.0,26.0,57.0,6.0,19.0,19.0,89.0,115.0,2.0,3.0,,,7.0,11.0,5.0,16.0,3.0,9.0,5.0,24.0,26.0,26.0,9.0,9.0,,16.0,6.0,3.0,13.0,3.0,16.0,3.0,,7.0,5.0,1.0,35.0,3.0,7.0,5.0,18.0,3.0,26.0,10.0,36.0,,6.0,3.0,3.0,6.0,1.0,5.0,5.0,,1.0,1.0,11.0,1.0,3.0,10.0,1.0,16.0,1.0,22.0,1.0,1.0,,,25.0,1.0,,12.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,78.0,24.0,29.0,1.0,1.0,0.5,0.5,0.5,0.3157894736842105,,0.3333333333333333,0.35294117647058826,0.45614035087719296,0.6666666666666666,0.3125,0.4605263157894737,0.6666666666666666,0.38,0.5056818181818182,0.6875,0.41379310344827586,0.25,0.05263157894736842,0.16666666666666666,,,0.5454545454545454,1.0,0.75,0.23333333333333334,1.0,0.2727272727272727,0.7931034482758621,0.24390243902439024,0.5,0.09090909090909091,0.23076923076923078,0.3,,0.3333333333333333,0.875,0.9,1.0,1.0,,99.65397923875432,1.0,14.853932584269662,14.054945054945055,14.280898876404494,13.758241758241759,0.23684210526315788,0.6666666666666666,0.8,0.5833333333333334,0.27631578947368424,0.47619047619047616,0.47619047619047616,0.5,0.23684210526315788,0.2222222222222222,0.2222222222222222,0.25,0.013157894736842105,,,,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,0.2,0.4,,,0.36,0.3333333333333333,0.4868421052631579,0.375,0.4742851351351351,0.43226666666666663,0.4519130434782609,0.13793103448275862,0.17647058823529413,,0.12359550561797752,0.2696629213483146,9.738596491228071,27.44736842105263,0.3258426966292135,,,2.0,1.0,,,,,,,,,,2.0,,,,,1610612759,2018,2017-18,True
