EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,SelfOReb,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,BadPassSteals,Travels,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LongMidRangeFGM,HeaveAttempts,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffCorner3ReboundPct,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,SecondChanceCorner3FGA,Fg3aBlocked,FTDefRebounds,BlockingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Charge Fouls,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
101181-201567-203918-2544-2747,1610612739,"Jose Calderon, Kevin Love, Rodney Hood, LeBron James, JR Smith","Calderon, Love, Hood, James, Smith",101181-201567-203918-2544-2747,CLE,20.0,1,,2.0,1.0,1.0,,2,1.0,1.0,,,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,144.0,,5.0,15.0,5.0,15.0,1.0,1.0,1.0,,,,1.0,0.6017,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-201567-2544-2594-2747,1610612739,"Jose Calderon, Kevin Love, LeBron James, Kyle Korver, JR Smith","Calderon, Love, James, Korver, Smith",101181-201567-2544-2594-2747,CLE,2627.0,5,44.0,13.0,81.0,81.0,7.0,162,23.0,34.0,14.0,13.0,,27.0,52.0,17.0,10.0,85.0,72.0,,20.0,13.0,2.0,2.0,8.0,22.0,15.0,37.0,10.0,47.0,9.0,17.0,20.0,2.0,16.0,1.0,14.0,8.0,4.0,1.0,,4.0,3.0,73.0,0.5192307692307693,0.5434782608695652,0.5743243243243243,0.2463768115942029,0.038461538461538464,0.07142857142857142,0.6521739130434783,0.32,0.8148148148148148,0.2,0.74,0.2857142857142857,0.5454545454545454,0.125,0.5714285714285714,0.625,0.75,88.80091358964599,0.75,15.185185185185185,17.246913580246915,15.074074074074074,16.34567901234568,0.4927536231884058,0.6764705882352942,0.696969696969697,0.2028985507246377,0.18840579710144928,,0.7391304347826086,0.5559985507246377,0.5764,0.1095890410958904,0.14285714285714285,4.617307692307692,25.61176470588235,6.0,5.0,2.0,2.0,5.0,,1.0,7.0,2.0,2.0,,1.0,7.0,34.0,3.0,5.0,17.0,23.0,15.0,52.0,10.0,7.0,6.0,0.6296296296296297,0.7083333333333334,0.4117647058823529,,0.4117647058823529,1.0,0.6666666666666666,0.7,0.6521739130434783,0.38461538461538464,0.38461538461538464,0.6666666666666666,1.0,0.3333333333333333,,0.38461538461538464,0.63555,0.08235294117647059,0.07407407407407407,4.0,4.0,4.0,,5.0,6.0,12.0,6.0,2.0,8.0,5.0,0.8333333333333334,0.8333333333333334,0.75,0.18181818181818182,0.75,0.8421052631578947,0.06060606060606061,0.057971014492753624,0.6666666666666666,1.0,,0.1411764705882353,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,,0.21428571428571427,0.23076923076923078,0.057971014492753624,8.0,3.0,0.47058823529411764,1.0,,,0.25,0.25,2.0,2.0,1.0,0.029411764705882353,0.5,2.0,2.0,18.0,6.0,4.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,3.0,1.0,0.8571428571428571,0.3333333333333333,1.0,0.5,0.5,1.0,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-202684-203918-2544-2747,1610612739,"Jose Calderon, Tristan Thompson, Rodney Hood, LeBron James, JR Smith","Calderon, Thompson, Hood, James, Smith",101181-202684-203918-2544-2747,CLE,25.0,1,,,1.0,,1.0,1,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,57.599999999999994,,25.0,,19.0,,,,,1.0,,,,0.4041,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
101181-202684-2544-2594-2747,1610612739,"Jose Calderon, Tristan Thompson, LeBron James, Kyle Korver, JR Smith","Calderon, Thompson, James, Korver, Smith",101181-202684-2544-2594-2747,CLE,448.0,2,7.0,-7.0,15.0,15.0,3.0,30,2.0,5.0,3.0,1.0,,3.0,11.0,6.0,2.0,14.0,21.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,7.0,4.0,11.0,1.0,1.0,5.0,,3.0,1.0,2.0,1.0,,,,,,10.0,0.2727272727272727,0.35294117647058826,0.3888888888888889,0.35294117647058826,0.09090909090909091,0.3333333333333333,1.0,0.375,0.8,0.25,0.8571428571428571,0.3333333333333333,1.0,,,,0.6666666666666666,96.42857142857143,,16.0,13.866666666666667,14.133333333333333,13.866666666666667,0.29411764705882354,0.4,0.4,0.17647058823529413,0.058823529411764705,,0.6470588235294118,0.5439441176470589,0.5617,0.05555555555555555,0.08333333333333333,8.136363636363637,23.849999999999998,,,,,,,,2.0,,,,,,4.0,,,2.0,4.0,1.0,10.0,2.0,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,,,,,,1.0,2.0,5.0,,1.0,3.0,4.0,,,,,0.3333333333333333,0.25,0.4,0.3333333333333333,1.0,1.0,,0.29411764705882354,0.5,0.5,,0.2857142857142857,1.0,3.0,,,,,,,,0.3333333333333333,0.5,0.17647058823529413,,,,,,,,,,,,,0.3333333333333333,2.0,2.0,6.0,2.0,,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,0.4,0.5,1.0,,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-203918-2544,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, Rodney Hood, LeBron James","Nance Jr., Osman, Green, Hood, James",1626204-1626224-201145-203918-2544,CLE,4.0,1,,,1.0,,,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,0.2566,,,,20.1,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2566,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-1626224-201145-2544-2747,1610612739,"Larry Nance Jr., Cedi Osman, Jeff Green, LeBron James, JR Smith","Nance Jr., Osman, Green, James, Smith",1626204-1626224-201145-2544-2747,CLE,8.0,1,,,1.0,1.0,1.0,2,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,360.0,,5.0,3.0,,3.0,,,,,1.0,1.0,1.0,0.45645,0.45645,,,,25.9,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.45645,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-203903,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Jordan Clarkson","Nance Jr., Green, Love, Hill, Clarkson",1626204-201145-201567-201588-203903,CLE,160.0,1,3.0,-2.0,5.0,4.0,1.0,9,2.0,3.0,,1.0,,2.0,4.0,2.0,1.0,5.0,7.0,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,5.0,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,,,1.0,0.5,,,0.5,0.25,,,1.0,,,81.0,,18.8,16.5,18.6,13.25,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,0.8333333333333334,0.6024666666666666,0.7177,0.16666666666666666,0.25,4.45,25.5,,,,,,,,,,,,,,4.0,,,2.0,2.0,2.0,4.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,0.16666666666666666,1.0,,,,,1.0,,,,,,,,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, LeBron James","Nance Jr., Green, Love, Hill, James",1626204-201145-201567-201588-2544,CLE,157.0,1,3.0,,4.0,5.0,1.0,9,2.0,3.0,,,,2.0,4.0,,3.0,7.0,7.0,,4.0,,,,,1.0,,1.0,1.0,2.0,,,1.0,,3.0,,5.0,3.0,,,,,,5.0,0.5,0.5,0.5833333333333334,,,,,,1.0,,0.5,,,,,,,82.54777070063695,,16.0,18.6,15.25,18.2,0.75,0.6666666666666666,0.6666666666666666,,,,0.75,0.486525,0.3892,0.5,0.5,5.725,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,0.2857142857142857,,1.0,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Kyle Korver","Nance Jr., Green, Love, Hill, Korver",1626204-201145-201567-201588-2594,CLE,614.0,4,10.0,2.0,21.0,20.0,1.0,41,5.0,7.0,3.0,6.0,,6.0,11.0,6.0,4.0,22.0,20.0,,6.0,6.0,,,1.0,3.0,3.0,7.0,1.0,8.0,1.0,3.0,3.0,,3.0,,5.0,2.0,,,,,,22.0,0.5454545454545454,0.5294117647058824,0.5789473684210527,0.35294117647058826,,,1.0,0.2,0.6,,0.75,0.1111111111111111,0.5,,,1.0,1.0,96.15635179153095,,12.952380952380953,17.1,12.904761904761905,16.9,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.17647058823529413,0.35294117647058826,,0.7647058823529411,0.5421882352941176,0.7269,0.1111111111111111,0.16666666666666666,4.9363636363636365,26.25,5.0,7.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,3.0,6.0,,2.0,3.0,5.0,3.0,12.0,,3.0,5.0,0.5,0.5,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.375,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.3333333333333333,0.5771333333333334,0.13636363636363635,0.23809523809523808,,1.0,,,,1.0,,,,3.0,2.0,,,,,,0.3333333333333333,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.058823529411764705,2.0,1.0,0.6666666666666666,,,,,,1.0,1.0,1.0,,,,,6.0,2.0,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, JR Smith","Nance Jr., Green, Love, Hill, Smith",1626204-201145-201567-201588-2747,CLE,27.0,1,,,1.0,1.0,,2,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,106.66666666666666,,10.0,17.0,10.0,17.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-203918,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Rodney Hood","Nance Jr., Green, Love, Clarkson, Hood",1626204-201145-201567-203903-203918,CLE,1304.0,4,22.0,4.0,36.0,35.0,3.0,71,8.0,11.0,6.0,7.0,,15.0,23.0,12.0,4.0,49.0,45.0,2.0,18.0,7.0,,2.0,1.0,3.0,7.0,10.0,3.0,13.0,1.0,2.0,6.0,,5.0,1.0,6.0,4.0,1.0,,,1.0,,44.0,0.6521739130434783,0.6428571428571429,0.6621621621621622,0.34285714285714286,,,0.6363636363636364,0.125,0.75,0.3333333333333333,0.6666666666666666,0.21428571428571427,0.5,0.3333333333333333,,0.6666666666666666,,78.40490797546012,,17.944444444444443,18.8,16.944444444444443,17.857142857142858,0.3142857142857143,0.7272727272727273,0.7272727272727273,0.17142857142857143,0.2,,0.6571428571428571,0.49345441176470595,0.58685,0.10810810810810811,0.16,8.08695652173913,26.34166666666667,2.0,,,,3.0,,1.0,5.0,,1.0,,1.0,,12.0,3.0,3.0,6.0,10.0,4.0,24.0,1.0,,2.0,0.4,0.42857142857142855,0.4166666666666667,,0.4166666666666667,,,,0.5,0.42857142857142855,0.42857142857142855,,,0.5,,0.42857142857142855,0.3921,,0.05555555555555555,1.0,2.0,5.0,,1.0,2.0,5.0,2.0,,1.0,1.0,0.5,0.625,0.625,,0.6,0.75,,0.14285714285714285,0.5,0.5,,0.10204081632653061,4.0,6.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.17142857142857143,1.0,,0.5,3.0,,,0.5,0.5,1.0,,,,0.3333333333333333,2.0,,12.0,4.0,2.0,2.0,2.0,,,1.0,,,,2.0,1.0,,0.8,0.5,,0.4,0.4,1.0,0.6666666666666666,,,2.0,,,,,,,0.5,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, LeBron James","Nance Jr., Green, Love, Clarkson, James",1626204-201145-201567-203903-2544,CLE,366.0,2,6.0,-3.0,11.0,10.0,2.0,21,3.0,5.0,,2.0,,3.0,6.0,3.0,,9.0,12.0,,4.0,2.0,,,2.0,1.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,,1.0,,,,,,,,,5.0,0.5,0.5,0.5,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,1.0,,0.75,0.4,,,1.0,,,82.62295081967214,,17.363636363636363,17.5,17.181818181818183,17.4,0.5555555555555556,0.6,0.6,,0.2222222222222222,,0.8888888888888888,0.5577388888888889,0.62385,,,4.366666666666666,25.166666666666668,,,,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,2.0,1.0,5.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,,,,,0.5,,,,2.0,2.0,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.2,0.1111111111111111,1.0,1.0,,0.4444444444444444,,1.0,,1.0,,,,,,,,0.1111111111111111,3.0,,0.75,,,1.0,,,1.0,,,,,,,3.0,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Kyle Korver","Nance Jr., Green, Love, Clarkson, Korver",1626204-201145-201567-203903-2594,CLE,130.0,2,2.0,-1.0,4.0,5.0,,9,1.0,2.0,2.0,,,1.0,4.0,,,2.0,3.0,,,,1.0,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,0.25,0.25,0.25,,0.25,0.5,1.0,,1.0,,1.0,,,,,,1.0,99.6923076923077,1.0,15.75,13.4,15.75,13.4,0.5,0.5,0.5,0.5,,,0.5,0.4243,,,,4.15,,3.0,2.0,,1.0,,,,,,3.0,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,,,0.3333333333333333,,,,,0.3769,,0.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, JR Smith","Nance Jr., Green, Love, Clarkson, Smith",1626204-201145-201567-203903-2747,CLE,142.0,2,2.0,,4.0,5.0,,9,1.0,2.0,1.0,,,1.0,4.0,1.0,,5.0,5.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,5.0,0.25,0.5,0.5,0.2,0.25,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,,,1.0,,91.26760563380282,,16.5,15.2,16.5,15.2,0.4,0.5,1.0,0.2,,,0.6,0.51714,,,,8.275,22.8,,,,,,,,1.0,,,,,,,,,,1.0,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,0.2,,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,0.5,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, LeBron James","Nance Jr., Green, Love, Hood, James",1626204-201145-201567-203918-2544,CLE,259.0,4,4.0,12.0,7.0,7.0,1.0,14,1.0,2.0,4.0,3.0,2.0,3.0,6.0,3.0,4.0,16.0,4.0,2.0,2.0,3.0,,1.0,2.0,,2.0,2.0,3.0,5.0,,,4.0,,3.0,,5.0,2.0,,,,,,13.0,0.5,0.6666666666666666,0.7272727272727273,0.3333333333333333,,,1.0,0.6666666666666666,,1.0,1.0,0.75,0.5,1.0,,1.0,,77.83783783783784,,19.285714285714285,17.714285714285715,16.285714285714285,17.714285714285715,0.2222222222222222,0.5,0.5,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5159111111111111,0.5781,0.2,0.2857142857142857,5.983333333333333,25.900000000000002,3.0,3.0,,1.0,2.0,1.0,2.0,2.0,,3.0,1.0,2.0,5.0,4.0,,2.0,2.0,4.0,1.0,10.0,1.0,5.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,0.3,0.4166666666666667,1.0,0.6666666666666666,0.6666666666666666,0.2,,0.4,0.5,0.6666666666666666,0.50344,0.3125,0.42857142857142855,,1.0,,,,1.0,3.0,,1.0,2.0,2.0,,0.5,0.5,1.0,1.0,,0.25,,0.3333333333333333,,,0.1875,2.0,,2.0,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,1.0,,,,,,,1.0,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,1.0,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203918-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, Kyle Korver","Nance Jr., Green, Love, Hood, Korver",1626204-201145-201567-203918-2594,CLE,38.0,1,1.0,,1.0,1.0,,2,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,0.25,,,,0.2,,,,0.3333333333333333,,,75.78947368421053,0.5,8.0,30.0,8.0,11.0,,,,1.0,,,,0.2817,,,,6.9,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, Kyle Korver","Nance Jr., Green, Love, James, Korver",1626204-201145-201567-2544-2594,CLE,128.0,2,2.0,-2.0,5.0,5.0,,10,,,1.0,3.0,,,1.0,3.0,,,2.0,,,3.0,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.75,,,1.0,,,,1.0,,,,,1.0,,112.5,,12.6,13.0,12.6,13.0,,,,0.25,0.75,,0.75,0.49425,,,,13.8,26.46666666666667,3.0,3.0,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.6666666666666666,,,0.47825,,0.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
