EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyFtPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SelfOReb,Offensive Fouls Drawn,OffAtRimReboundPct,SelfORebPct,Travels,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,BlockedLongMidRange,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1626204-1627936-1628404-201572-203903,1610612747,"Larry Nance Jr., Alex Caruso, Josh Hart, Brook Lopez, Jordan Clarkson","Nance Jr., Caruso, Hart, Lopez, Clarkson",1626204-1627936-1628404-201572-203903,LAL,198.0,1,3.0,4.0,7.0,7.0,,6.0,,14.0,2.0,2.0,,,1.0,1.0,,,,,,,1.0,,3.0,3.0,,1.0,,6.0,2.0,,,,,,,,,,4.0,2.0,,,1.0,,2.0,,2.0,,1.0,,4.0,,,2.0,4.0,6.0,,6.0,,,,2.0,2.0,1.0,,3.0,,,,,1.0,2.0,,1.0,6.0,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,0.75,,,0.6,,,0.25,,,0.6666666666666666,1.0,,1.0,,1.0,,,,,,1.0,,1.0,101.81818181818183,9.285714285714286,19.0,9.285714285714286,19.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.25,,,,,,0.75,0.617475,,,0.2,0.25,,,3.6333333333333333,27.6,,,,,,,,,,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1627936-201147-201572-203903,1610612747,"Larry Nance Jr., Alex Caruso, Corey Brewer, Brook Lopez, Jordan Clarkson","Nance Jr., Caruso, Brewer, Lopez, Clarkson",1626204-1627936-201147-201572-203903,LAL,478.0,1,8.0,10.0,16.0,16.0,2.0,,2.0,32.0,6.0,7.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,5.0,,9.0,12.0,,5.0,,18.0,8.0,1.0,2.0,,2.0,2.0,2.0,,1.0,4.0,8.0,10.0,,,5.0,,4.0,,4.0,,,1.0,8.0,2.0,,3.0,6.0,9.0,2.0,11.0,3.0,3.0,,,,,,,,,1.0,,2.0,1.0,,1.0,16.0,4.0,2.0,0.4444444444444444,0.4444444444444444,,,,,0.75,0.5,1.0,0.5294117647058824,0.5,0.6666666666666666,0.5294117647058824,0.5,0.6666666666666666,0.29411764705882354,,,,1.0,,1.0,0.4,1.0,0.25,,,0.4,,,1.0,1.0,96.40167364016736,12.3125,17.5625,10.9375,17.5625,0.4117647058823529,0.8571428571428571,0.8571428571428571,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.11764705882352941,0.5,0.5,1.0,,,,,0.29411764705882354,1.0,0.5,,,,0.7058823529411765,0.5363117647058824,,0.45154999999999995,0.058823529411764705,0.08333333333333333,0.1111111111111111,0.2222222222222222,5.933333333333334,26.1,0.125,1.0,1.0,,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1627936-201147-203505-203903,1610612747,"Larry Nance Jr., Alex Caruso, Corey Brewer, Vander Blue, Jordan Clarkson","Nance Jr., Caruso, Brewer, Blue, Clarkson",1626204-1627936-201147-203505-203903,LAL,178.0,1,3.0,-3.0,6.0,6.0,4.0,,1.0,12.0,2.0,2.0,,,,2.0,,,,,,,1.0,,2.0,4.0,,1.0,,4.0,7.0,,,,,2.0,3.0,,,4.0,2.0,2.0,,,1.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,2.0,2.0,1.0,,,,1.0,,,,4.0,4.0,4.0,0.5,0.5,,,,,0.5,,0.6666666666666666,0.4,,0.6666666666666666,0.4,,0.6666666666666666,0.2,,,1.0,1.0,0.5,,,1.0,0.3333333333333333,0.5,,,,,,,97.07865168539325,13.666666666666666,16.0,13.5,16.0,0.4,1.0,1.0,0.4,,,,,,,,,,,,0.2,,,,,,0.6,0.55557,,0.6172333333333333,,,,1.0,6.325,25.2,0.6666666666666666,2.0,2.0,,,,,,,,1.0,,,,,,1.0,,0.5,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1627936-201147-203898-203944,1610612747,"Larry Nance Jr., Alex Caruso, Corey Brewer, Tyler Ennis, Julius Randle","Nance Jr., Caruso, Brewer, Ennis, Randle",1626204-1627936-201147-203898-203944,LAL,412.0,1,7.0,-8.0,13.0,14.0,,,1.0,27.0,5.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,7.0,9.0,,1.0,,14.0,22.0,,1.0,,,,,,,,10.0,4.0,,,1.0,1.0,5.0,,5.0,,,1.0,10.0,,1.0,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,,3.0,5.0,1.0,,,,,14.0,,,0.7142857142857143,0.7142857142857143,,,,,0.7777777777777778,,,0.7,,,0.7,,,0.1,0.1111111111111111,,0.75,,0.5,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,94.36893203883496,15.846153846153847,14.714285714285714,14.846153846153847,14.714285714285714,0.7,0.7142857142857143,0.8333333333333334,0.1,1.0,1.0,,0.1,1.0,1.0,1.0,,,,,0.1,1.0,,,,,0.8,0.531605,0.7679,,,,,,3.855555555555556,25.6,,,,,,,,,,,4.0,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1627936-201147-203903-203944,1610612747,"Larry Nance Jr., Alex Caruso, Corey Brewer, Jordan Clarkson, Julius Randle","Nance Jr., Caruso, Brewer, Clarkson, Randle",1626204-1627936-201147-203903-203944,LAL,777.0,1,13.0,13.0,23.0,23.0,3.0,12.0,2.0,46.0,7.0,9.0,,,,,4.0,7.0,,2.0,,,4.0,,11.0,16.0,2.0,6.0,4.0,32.0,19.0,1.0,1.0,,3.0,2.0,2.0,,1.0,4.0,16.0,6.0,6.0,,4.0,1.0,8.0,2.0,10.0,,,3.0,22.0,2.0,1.0,3.0,7.0,11.0,3.0,14.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,8.0,,4.0,5.0,1.0,2.0,29.0,4.0,3.0,0.7272727272727273,0.7272727272727273,1.0,0.3333333333333333,,0.3333333333333333,0.6875,1.0,1.0,0.6363636363636364,1.0,0.6666666666666666,0.6458333333333334,0.75,0.6666666666666666,0.2727272727272727,0.0625,,0.5,1.0,0.2,1.0,0.5,1.0,0.3333333333333333,,,0.5,0.5,1.0,1.0,1.0,85.25096525096525,15.478260869565217,18.304347826086957,14.869565217391305,18.304347826086957,0.4090909090909091,0.7777777777777778,0.875,,,,,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.75,0.09090909090909091,,,,0.18181818181818182,,,,,,0.6818181818181818,0.4757909090909091,,0.51825,0.08333333333333333,0.1111111111111111,0.09375,0.125,8.575,25.21666666666667,0.13043478260869565,2.0,2.0,2.0,,,1.0,,2.0,2.0,5.0,,,,,,1.0,,0.7142857142857143,0.5,0.6666666666666666,1.0,,,0.6666666666666666,1.0,0.3333333333333333,,0.5,,1.0,,,,,,,,,,0.1111111111111111,1.0,,,,1.0,0.5,,,,,,1.0,,,1.0,0.16666666666666666,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1627936-203484-203903-203944,1610612747,"Larry Nance Jr., Alex Caruso, Kentavious Caldwell-Pope, Jordan Clarkson, Julius Randle","Nance Jr., Caruso, Caldwell-Pope, Clarkson, Randle",1626204-1627936-203484-203903-203944,LAL,113.0,1,2.0,,3.0,3.0,3.0,,1.0,6.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,3.0,,1.0,,4.0,4.0,1.0,1.0,,2.0,2.0,3.0,,1.0,4.0,,4.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,2.0,4.0,3.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,0.25,,,,,1.0,1.0,,1.0,0.5,1.0,,,,,,1.0,76.46017699115045,21.0,16.666666666666668,18.666666666666668,16.666666666666668,0.5,1.0,1.0,0.25,,,,,,,,,,,,0.25,1.0,1.0,,,,0.75,0.5582,0.6082,0.5582,,,0.5,1.0,3.6999999999999997,25.8,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-1628404-203484,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Josh Hart, Kentavious Caldwell-Pope","Nance Jr., Ball, Kuzma, Hart, Caldwell-Pope",1626204-1628366-1628398-1628404-203484,LAL,748.0,5,12.0,7.0,25.0,25.0,4.0,7.0,4.0,50.0,3.0,6.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,6.0,1.0,9.0,16.0,3.0,8.0,6.0,33.0,26.0,2.0,3.0,1.0,7.0,,,1.0,3.0,5.0,8.0,10.0,9.0,2.0,6.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,17.0,1.0,2.0,2.0,5.0,7.0,3.0,10.0,3.0,3.0,,,,1.0,,1.0,,1.0,4.0,,5.0,8.0,,3.0,26.0,5.0,4.0,0.4444444444444444,0.5,1.0,0.375,0.3333333333333333,0.375,0.5625,0.6666666666666666,,0.5625,0.875,0.5,0.6111111111111112,0.875,0.625,0.3333333333333333,0.0625,,,0.625,0.2857142857142857,0.6666666666666666,0.25,0.6363636363636364,0.2727272727272727,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,1.0,0.6666666666666666,96.2566844919786,13.32,16.6,12.52,16.0,0.25,0.5,0.6,0.20833333333333334,0.8,0.8,0.5,0.20833333333333334,0.4,0.4,0.5,0.08333333333333333,0.5,0.5,1.0,0.25,0.25,1.0,0.25,0.6666666666666666,0.5,0.5833333333333334,0.48675208333333336,0.4476,0.45705,0.14814814814814814,0.16666666666666666,0.21212121212121213,0.15151515151515152,8.6,24.8875,0.16,,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,2.0,,1.0,,,,,1.0,,,,0.16666666666666666,,,,,1.0,0.3333333333333333,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-1628404-203903,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Josh Hart, Jordan Clarkson","Nance Jr., Ball, Kuzma, Hart, Clarkson",1626204-1628366-1628398-1628404-203903,LAL,1626.0,5,27.0,17.0,56.0,57.0,,1.0,5.0,113.0,15.0,20.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,5.0,,,17.0,1.0,19.0,28.0,7.0,22.0,4.0,63.0,46.0,2.0,4.0,1.0,7.0,,,,,,22.0,16.0,18.0,2.0,17.0,,11.0,6.0,17.0,2.0,1.0,,40.0,3.0,2.0,9.0,14.0,23.0,5.0,28.0,9.0,9.0,,5.0,2.0,4.0,3.0,9.0,,4.0,16.0,2.0,7.0,5.0,,3.0,56.0,,,0.5789473684210527,0.6111111111111112,0.8571428571428571,0.3181818181818182,,0.3181818181818182,0.6785714285714286,0.5,,0.59,0.7,,0.6057692307692307,0.7,,0.44,,,0.5555555555555556,0.7368421052631579,0.2222222222222222,0.75,0.2,0.7419354838709677,0.20833333333333334,,0.3333333333333333,0.25,,0.8333333333333334,0.6,0.6666666666666666,100.07380073800738,12.035714285714286,16.70175438596491,11.946428571428571,15.964912280701755,0.4,0.75,0.75,0.08,0.75,0.75,0.3333333333333333,0.08,0.25,0.25,,0.1,0.4,0.4,1.0,0.34,0.8,0.5,0.2,,,0.84,0.553027,0.64385,,0.057692307692307696,0.1,0.1111111111111111,,4.935714285714285,24.854545454545452,,,,5.0,1.0,,,1.0,5.0,4.0,10.0,3.0,3.0,3.0,2.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.29411764705882354,0.8,1.0,1.0,,,,,0.29411764705882354,,,1.0,1.0,2.0,,,1.0,,,,,,1.0,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-201147-201572,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Corey Brewer, Brook Lopez","Nance Jr., Ball, Kuzma, Brewer, Lopez",1626204-1628366-1628398-201147-201572,LAL,1.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-201147-203484,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Corey Brewer, Kentavious Caldwell-Pope","Nance Jr., Ball, Kuzma, Brewer, Caldwell-Pope",1626204-1628366-1628398-201147-203484,LAL,74.0,2,1.0,-3.0,4.0,3.0,1.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,1.0,2.0,,2.0,,2.0,5.0,1.0,1.0,,2.0,,,,1.0,,,2.0,,2.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,0.5,1.0,,0.25,1.0,,0.25,1.0,,0.5,,,,,1.0,,,,0.3333333333333333,,,,,,,,136.2162162162162,12.25,8.333333333333334,12.25,8.333333333333334,0.5,0.5,0.5,,,,,,,,,,,,,0.5,1.0,1.0,,,,1.0,0.5594375,0.6627,0.5448,,,1.0,,1.35,26.05,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-201147-203903,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Corey Brewer, Jordan Clarkson","Nance Jr., Ball, Kuzma, Brewer, Clarkson",1626204-1628366-1628398-201147-203903,LAL,620.0,4,10.0,4.0,24.0,23.0,12.0,6.0,1.0,47.0,5.0,9.0,,,,1.0,2.0,2.0,1.0,3.0,,1.0,5.0,,7.0,12.0,2.0,8.0,6.0,26.0,22.0,,1.0,,1.0,6.0,9.0,,2.0,16.0,8.0,6.0,3.0,,5.0,1.0,4.0,1.0,5.0,1.0,,1.0,11.0,1.0,1.0,5.0,4.0,11.0,2.0,13.0,1.0,1.0,,,,1.0,,1.0,,3.0,4.0,,6.0,12.0,1.0,4.0,25.0,16.0,12.0,0.5714285714285714,0.5714285714285714,0.5,0.25,,0.25,0.5833333333333334,,0.6666666666666666,0.5,,0.5454545454545454,0.52,0.25,0.5714285714285714,0.4,0.08333333333333333,,,0.8,0.2,1.0,0.16666666666666666,0.9,0.18181818181818182,1.0,,,0.5,,1.0,1.0,109.16129032258064,11.666666666666666,14.782608695652174,11.583333333333334,14.652173913043478,0.45,0.5555555555555556,0.625,0.05,,,,0.1,1.0,1.0,0.5,0.15,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,0.09090909090909091,,0.85,0.563675,,0.5585090909090908,0.17391304347826086,0.26666666666666666,0.038461538461538464,0.6153846153846154,5.75,25.15,0.5,4.0,6.0,1.0,,,1.0,,1.0,,3.0,1.0,,1.0,,,1.0,,0.6,0.2,0.2,,,,0.5454545454545454,0.6666666666666666,0.09090909090909091,,0.2,4.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,2.0,0.1111111111111111,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-201572-203484,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Brook Lopez, Kentavious Caldwell-Pope","Nance Jr., Ball, Kuzma, Lopez, Caldwell-Pope",1626204-1628366-1628398-201572-203484,LAL,25.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,57.599999999999994,17.0,,17.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5208,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628398-203484-203903,1610612747,"Larry Nance Jr., Lonzo Ball, Kyle Kuzma, Kentavious Caldwell-Pope, Jordan Clarkson","Nance Jr., Ball, Kuzma, Caldwell-Pope, Clarkson",1626204-1628366-1628398-203484-203903,LAL,450.0,2,8.0,11.0,14.0,13.0,1.0,7.0,2.0,27.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,,1.0,1.0,,6.0,9.0,1.0,4.0,2.0,17.0,6.0,1.0,1.0,,2.0,,,,1.0,,10.0,2.0,3.0,,1.0,,5.0,1.0,6.0,,,1.0,13.0,1.0,1.0,5.0,2.0,7.0,2.0,9.0,2.0,2.0,,,,2.0,,2.0,,,1.0,,3.0,3.0,,2.0,15.0,,1.0,0.8333333333333334,0.8333333333333334,1.0,0.25,,0.25,0.6666666666666666,1.0,,0.5769230769230769,1.0,,0.6071428571428571,1.0,,0.3076923076923077,,,,1.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.875,0.3333333333333333,1.0,,,0.3333333333333333,,1.0,0.8,86.4,14.214285714285714,19.307692307692307,13.142857142857142,17.153846153846153,0.38461538461538464,0.8,0.8,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,,,,0.07692307692307693,1.0,1.0,,1.0,,0.6923076923076923,0.4875653846153846,,0.5811,0.14285714285714285,0.2,0.11764705882352941,,7.199999999999999,23.375,0.07142857142857142,,,1.0,,,,,1.0,1.0,4.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628404-201147-203903,1610612747,"Larry Nance Jr., Lonzo Ball, Josh Hart, Corey Brewer, Jordan Clarkson","Nance Jr., Ball, Hart, Brewer, Clarkson",1626204-1628366-1628404-201147-203903,LAL,39.0,2,1.0,-2.0,,2.0,,2.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,73.84615384615384,,18.5,,7.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,0.312,,0.312,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628404-201572-203484,1610612747,"Larry Nance Jr., Lonzo Ball, Josh Hart, Brook Lopez, Kentavious Caldwell-Pope","Nance Jr., Ball, Hart, Lopez, Caldwell-Pope",1626204-1628366-1628404-201572-203484,LAL,103.0,2,2.0,-1.0,4.0,3.0,2.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,2.0,3.0,,,1.0,5.0,6.0,1.0,1.0,,2.0,1.0,2.0,,,2.0,2.0,2.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,1.0,2.0,,1.0,3.0,2.0,2.0,0.5,1.0,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.625,1.0,0.5,,,,,0.5,1.0,,,0.5,1.0,,,,,,,,97.86407766990291,10.0,21.0,10.0,19.333333333333332,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,,,,0.6666666666666666,0.5718333333333333,0.7142,0.6448,0.25,0.25,0.4,0.4,6.533333333333334,,0.5,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
1626204-1628366-1628404-203484-203944,1610612747,"Larry Nance Jr., Lonzo Ball, Josh Hart, Kentavious Caldwell-Pope, Julius Randle","Nance Jr., Ball, Hart, Caldwell-Pope, Randle",1626204-1628366-1628404-203484-203944,LAL,138.0,1,2.0,10.0,5.0,5.0,3.0,,,10.0,3.0,3.0,,,1.0,1.0,,,,,,,,,4.0,4.0,,,2.0,10.0,,,,,,3.0,3.0,,,6.0,8.0,,,,,,4.0,,4.0,,1.0,,8.0,,,1.0,2.0,4.0,,4.0,,,,,,,,,,,,,2.0,2.0,,1.0,10.0,6.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,104.34782608695653,9.6,18.0,9.6,18.0,0.75,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,0.75,0.537,,0.5455666666666666,0.2,0.2,,0.6,2.5,,0.6,2.0,2.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,0.6666666666666666,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2018,2017-18,False
