EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SelfOReb,SelfORebPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,Offensive Fouls Drawn,Corner3FGM,Corner3Assists,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls Drawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,Technical Free Throw Trips,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,BlockedArc3,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockingFouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626169-201229-202340-202397-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Ish Smith, Andre Drummond","Johnson, Tolliver, Bradley, Smith, Drummond",1626169-201229-202340-202397-203083,DET,619.0,12,10.0,-6.0,24.0,23.0,2.0,47.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,15.0,6.0,1.0,14.0,20.0,1.0,1.0,5.0,6.0,4.0,3.0,4.0,2.0,1.0,,9.0,2.0,4.0,10.0,3.0,13.0,4.0,2.0,2.0,1.0,4.0,6.0,5.0,5.0,,1.0,9.0,0.6,0.6,0.3333333333333333,1.0,0.30952380952380953,1.25,0.30434782608695654,1.25,0.2857142857142857,0.5,0.4444444444444444,0.2,0.6153846153846154,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,109.33764135702747,12.416666666666666,13.956521739130435,11.958333333333334,12.391304347826088,0.23809523809523808,0.4,1.0,1.0,0.23809523809523808,0.4,0.5,0.5,0.23809523809523808,0.2,0.2,,0.047619047619047616,0.5238095238095238,0.49037857142857144,0.8366,0.045454545454545456,0.0625,0.35714285714285715,9.673333333333334,26.599999999999998,4.0,1.0,5.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,,1.0,4.0,,4.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.6,1.0,1.0,,0.25,,1.0,1.0,0.5,0.23809523809523808,0.2,0.2,1.0,0.2,7.0,1.0,1.0,,,1.0,1.0,,4.0,5.0,1.0,,8.0,1.0,2.0,,1.0,4.0,8.0,7.0,1.0,1.0,0.8,0.6666666666666666,0.5714285714285714,0.2,0.25,,0.5,,0.16666666666666666,,0.16666666666666666,0.45117499999999994,0.5714285714285714,0.2916666666666667,,,1.0,0.5,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,,1.0,0.2,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202340-202397-203961,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Ish Smith, Eric Moreland","Johnson, Tolliver, Bradley, Smith, Moreland",1626169-201229-202340-202397-203961,DET,154.0,2,3.0,-7.0,6.0,5.0,,11.0,,,,2.0,1.0,1.0,,1.0,3.0,1.0,,2.0,9.0,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,,,0.3333333333333333,,0.25,,0.25,,0.25,0.5,,,,,,,,102.85714285714285,16.166666666666668,11.4,16.166666666666668,8.2,,,,,0.5,,,,0.25,1.0,1.0,,,0.25,0.4404125,,,,,12.066666666666668,25.7,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202340-202699-202704,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Tobias Harris, Reggie Jackson","Johnson, Tolliver, Bradley, Harris, Jackson",1626169-201229-202340-202699-202704,DET,117.0,1,2.0,5.0,4.0,3.0,1.0,7.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,2.0,3.0,10.0,5.0,,,3.0,4.0,,2.0,3.0,1.0,,1.0,7.0,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,3.0,,,7.0,1.0,1.0,1.0,,0.875,1.5,0.9,1.5,0.5,,1.0,,1.0,1.0,,,,86.15384615384616,12.5,22.333333333333332,10.5,22.333333333333332,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,0.5,0.75,0.541525,0.5499,,,0.3,11.6,23.1,,,,1.0,3.0,,,,1.0,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,1.0,,,,,,,,,4.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,3.0,10.0,1.0,,,1.0,,10.0,4.0,,1.0,1.0,1.1666666666666667,1.125,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.5293333333333333,1.0,1.0,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202340-202704-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Reggie Jackson, Andre Drummond","Johnson, Tolliver, Bradley, Jackson, Drummond",1626169-201229-202340-202704-203083,DET,663.0,10,11.0,-5.0,24.0,24.0,1.0,48.0,3.0,9.0,,,1.0,3.0,,4.0,12.0,7.0,2.0,16.0,21.0,,2.0,,6.0,2.0,3.0,5.0,2.0,,1.0,12.0,2.0,6.0,8.0,2.0,10.0,4.0,3.0,5.0,2.0,6.0,7.0,4.0,5.0,1.0,2.0,16.0,0.75,0.75,0.3333333333333333,,0.3684210526315789,,0.38095238095238093,,0.3684210526315789,0.8333333333333334,0.5454545454545454,0.25,0.6153846153846154,0.16666666666666666,,,0.5,104.25339366515837,14.041666666666666,13.583333333333334,13.708333333333334,12.291666666666666,0.47368421052631576,0.3333333333333333,0.5,0.6666666666666666,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,0.8421052631578947,0.5078583333333333,0.5215,0.1,0.15384615384615385,,5.95,28.099999999999998,9.0,2.0,7.0,2.0,6.0,6.0,2.0,3.0,2.0,2.0,2.0,,,1.0,3.0,1.0,3.0,,1.0,0.2857142857142857,0.3333333333333333,0.25,0.3333333333333333,,1.0,0.16666666666666666,0.5,1.0,1.0,,,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,12.0,1.0,4.0,,,3.0,,,2.0,4.0,3.0,2.0,6.0,,1.0,1.0,1.0,2.0,6.0,12.0,1.0,1.0,0.5,0.2857142857142857,0.3333333333333333,,,,0.5,,0.5714285714285714,,0.42857142857142855,0.5296666666666666,0.375,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,3.0,4.0,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202340-202704-203961,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Reggie Jackson, Eric Moreland","Johnson, Tolliver, Bradley, Jackson, Moreland",1626169-201229-202340-202704-203961,DET,125.0,2,2.0,8.0,4.0,5.0,,9.0,,,1.0,1.0,,,2.0,1.0,1.0,3.0,,8.0,,,,,2.0,,1.0,2.0,,1.0,,5.0,,2.0,2.0,,2.0,1.0,,,,,2.0,,,,,8.0,1.0,1.0,1.0,,1.0,,1.0,,0.75,,0.6666666666666666,,0.6666666666666666,,,1.0,0.5,103.67999999999999,8.0,18.6,8.0,18.2,,,,,0.25,1.0,1.0,1.0,,,,,0.5,0.75,0.548725,,,,,5.4,24.733333333333334,3.0,,1.0,2.0,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,0.25,,,,,2.0,,,,2.0,,,,,,2.0,,6.0,,1.0,1.0,,,6.0,2.0,,,,1.5,1.5,,,,,,,1.0,,0.636075,0.75,0.5,,,,,,2.0,1.0,,1.0,1.0,0.5,,2.0,1.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202340-202779-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Avery Bradley, Dwight Buycks, Andre Drummond","Johnson, Tolliver, Bradley, Buycks, Drummond",1626169-201229-202340-202779-203083,DET,137.0,1,2.0,-4.0,6.0,6.0,1.0,12.0,,2.0,,1.0,,,,,3.0,1.0,,,4.0,,,,,,,,,,,,1.0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,0.25,0.3333333333333333,,0.3333333333333333,1.0,0.25,,,,126.13138686131387,14.5,8.333333333333334,13.5,8.333333333333334,0.5,,,,0.25,,,,,,,,,0.75,0.5264,,,,,3.1999999999999997,25.6,,,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,0.3333333333333333,0.5,1.0,1.0,0.5,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-202699-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Tobias Harris, Andre Drummond","Johnson, Tolliver, Smith, Harris, Drummond",1626169-201229-202397-202699-203083,DET,202.0,2,3.0,-2.0,6.0,6.0,,12.0,1.0,1.0,,,,,,1.0,1.0,4.0,,5.0,7.0,,,,,2.0,,1.0,,,,3.0,,1.0,2.0,,2.0,,,,,1.0,4.0,,,,,5.0,,,1.0,,0.5,,0.5,,0.8,,0.5,,0.6666666666666666,,,,0.5,85.54455445544555,15.666666666666666,18.0,15.666666666666666,18.0,0.2,1.0,1.0,,,,,,,,,,,1.0,0.49951999999999996,,,,,2.8,25.8,,1.0,4.0,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.25,0.25,,,,1.0,,,,,1.0,,0.8,0.25,0.25,1.0,0.25,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.558,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-202720-204038,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Jon Leuer, Langston Galloway","Johnson, Tolliver, Smith, Leuer, Galloway",1626169-201229-202397-202720-204038,DET,65.0,1,1.0,-2.0,2.0,2.0,1.0,4.0,,2.0,,1.0,,,,,3.0,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,88.61538461538463,9.5,23.0,9.5,23.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5945333333333334,0.6948,,,,3.3000000000000003,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-203083-203493,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Andre Drummond, Reggie Bullock","Johnson, Tolliver, Smith, Drummond, Bullock",1626169-201229-202397-203083-203493,DET,4136.0,21,69.0,7.0,142.0,145.0,11.0,287.0,21.0,29.0,9.0,23.0,13.0,28.0,11.0,43.0,80.0,46.0,27.0,170.0,163.0,7.0,12.0,16.0,34.0,52.0,17.0,36.0,10.0,3.0,4.0,91.0,10.0,29.0,51.0,14.0,65.0,9.0,6.0,14.0,9.0,17.0,20.0,33.0,31.0,3.0,12.0,154.0,0.3953488372093023,0.425,0.5375,0.5833333333333334,0.5674603174603174,0.5833333333333334,0.6115107913669064,0.6153846153846154,0.36507936507936506,0.8235294117647058,0.7435897435897436,0.2702702702702703,0.75,0.21875,0.14285714285714285,0.6666666666666666,0.75,99.92263056092843,14.774647887323944,14.055172413793104,14.415492957746478,13.551724137931034,0.23015873015873015,0.7241379310344828,0.75,0.47619047619047616,0.18253968253968253,0.391304347826087,0.45,0.3333333333333333,0.2222222222222222,0.4642857142857143,0.4642857142857143,0.3076923076923077,0.0873015873015873,0.5952380952380952,0.5065630952380952,0.5636333333333333,0.10218978102189781,0.1348314606741573,0.09411764705882353,8.866249999999999,25.46521739130435,48.0,14.0,35.0,19.0,57.0,35.0,14.0,4.0,19.0,14.0,16.0,6.0,1.0,11.0,6.0,2.0,7.0,5.0,1.0,0.41304347826086957,0.41304347826086957,0.05,0.034482758620689655,1.0,0.7619047619047619,0.5,0.26666666666666666,0.875,0.75,0.8,0.7142857142857143,0.2777777777777778,0.4,0.4,1.0,0.4,44.0,8.0,6.0,,1.0,17.0,,2.0,7.0,16.0,18.0,16.0,57.0,4.0,3.0,,2.0,3.0,57.0,44.0,4.0,2.0,0.4375,0.6029411764705882,0.6785714285714286,0.14814814814814814,0.09523809523809523,0.3333333333333333,0.6666666666666666,,0.17647058823529413,0.029411764705882353,0.5,0.5062441176470588,0.3352941176470588,0.30985915492957744,2.0,0.03389830508474576,,,4.0,5.0,5.0,,0.45454545454545453,0.5,1.0,9.0,9.0,0.5,0.5294117647058824,5.0,3.0,,,,,6.0,,3.0,2.0,5.0,3.0,2.0,,0.13043478260869565,,0.625,0.2,,0.5,,1.0,,,2.0,0.041666666666666664,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,0.021739130434782608,0.09090909090909091,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-203083-203516,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Andre Drummond, James Ennis III","Johnson, Tolliver, Smith, Drummond, Ennis III",1626169-201229-202397-203083-203516,DET,11.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-203083-204038,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Andre Drummond, Langston Galloway","Johnson, Tolliver, Smith, Drummond, Galloway",1626169-201229-202397-203083-204038,DET,767.0,8,13.0,-13.0,23.0,23.0,2.0,46.0,4.0,5.0,1.0,2.0,1.0,6.0,,6.0,13.0,6.0,2.0,17.0,30.0,,2.0,,8.0,4.0,4.0,5.0,4.0,,,11.0,,3.0,9.0,2.0,11.0,1.0,1.0,4.0,1.0,7.0,11.0,5.0,3.0,1.0,2.0,17.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,,0.39473684210526316,,0.425,,0.3157894736842105,0.5714285714285714,0.75,,0.6153846153846154,0.18181818181818182,,,1.0,86.36245110821382,16.565217391304348,16.782608695652176,15.130434782608695,14.434782608695652,0.2631578947368421,0.8,0.8,1.0,0.10526315789473684,0.5,1.0,,0.3157894736842105,0.16666666666666666,0.16666666666666666,,,0.5789473684210527,0.48900833333333327,,0.1,0.14285714285714285,,9.715384615384615,32.18333333333333,2.0,1.0,6.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.07692307692307693,,0.5,0.5555555555555556,,,1.0,0.5714285714285714,0.5,1.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.2,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,0.25,0.5,0.5,,,,,,,0.3477,0.058823529411764705,0.043478260869565216,1.0,0.1,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,3.0,,,,0.5,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-203493-203961,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Reggie Bullock, Eric Moreland","Johnson, Tolliver, Smith, Bullock, Moreland",1626169-201229-202397-203493-203961,DET,348.0,5,6.0,5.0,13.0,12.0,1.0,25.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,4.0,4.0,2.0,14.0,9.0,,1.0,,2.0,4.0,1.0,2.0,1.0,,,5.0,,3.0,5.0,,5.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,,1.0,14.0,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.7,,0.5,0.3333333333333333,1.0,,1.0,,,,1.0,103.44827586206897,12.692307692307692,15.25,11.384615384615385,14.333333333333334,0.25,1.0,1.0,0.5,0.125,1.0,1.0,,0.125,,,,0.125,0.75,0.49336875,0.3408,0.1111111111111111,0.2,,8.35,25.975,8.0,1.0,3.0,2.0,3.0,3.0,1.0,,1.0,,2.0,,,1.0,,,,,0.5,0.5,0.5,,,,1.0,,,1.0,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,,0.3333333333333333,12.0,,2.0,,1.0,3.0,,,3.0,4.0,4.0,1.0,13.0,,,,1.0,,13.0,12.0,,1.0,0.75,0.75,0.7222222222222222,,,,,,0.25,0.125,0.375,0.49336875,0.9285714285714286,0.9230769230769231,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,,2.0,1.0,,,3.0,,,2.0,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202397-203961-204038,1610612765,"Stanley Johnson, Anthony Tolliver, Ish Smith, Eric Moreland, Langston Galloway","Johnson, Tolliver, Smith, Moreland, Galloway",1626169-201229-202397-203961-204038,DET,1915.0,9,32.0,-25.0,61.0,61.0,9.0,122.0,11.0,21.0,1.0,6.0,2.0,9.0,4.0,14.0,36.0,19.0,8.0,51.0,76.0,5.0,5.0,14.0,14.0,14.0,7.0,12.0,7.0,,,29.0,7.0,10.0,20.0,12.0,32.0,4.0,2.0,6.0,5.0,9.0,10.0,18.0,16.0,,5.0,37.0,0.5,0.5384615384615384,0.3888888888888889,1.0,0.39090909090909093,0.8125,0.40476190476190477,0.7777777777777778,0.34545454545454546,0.6666666666666666,0.7142857142857143,0.3181818181818182,0.7037037037037037,0.3055555555555556,0.2,0.5,1.0,91.73890339425587,16.9672131147541,14.426229508196721,16.18032786885246,13.59016393442623,0.38181818181818183,0.5238095238095238,0.5789473684210527,0.6363636363636364,0.10909090909090909,0.16666666666666666,0.25,,0.16363636363636364,0.2222222222222222,0.2222222222222222,,0.07272727272727272,0.7272727272727273,0.4969890909090909,0.65345,0.08333333333333333,0.12195121951219512,0.27450980392156865,6.922222222222222,26.410526315789475,8.0,4.0,15.0,5.0,15.0,15.0,4.0,4.0,5.0,4.0,9.0,1.0,2.0,3.0,1.0,,1.0,,1.0,0.2631578947368421,0.2631578947368421,0.1111111111111111,0.09523809523809523,1.0,0.6923076923076923,0.3,0.42857142857142855,0.75,0.8181818181818182,,,0.2727272727272727,0.26666666666666666,0.26666666666666666,1.0,0.26666666666666666,21.0,5.0,6.0,,,3.0,3.0,1.0,5.0,10.0,3.0,5.0,18.0,4.0,2.0,1.0,3.0,1.0,18.0,21.0,,3.0,0.5,0.5,0.5,0.2857142857142857,0.36363636363636365,,0.625,,0.46153846153846156,,0.23076923076923078,0.40115384615384614,0.35294117647058826,0.3442622950819672,1.0,0.03125,3.0,0.375,,1.0,1.0,3.0,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,5.0,3.0,,1.0,1.0,,2.0,,3.0,1.0,1.0,4.0,,0.3333333333333333,0.3333333333333333,,1.0,0.4,0.3333333333333333,0.5,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,0.25,,,,,,,,,,,,1610612765,2018,2017-18,True
1626169-201229-202699-202704-203083,1610612765,"Stanley Johnson, Anthony Tolliver, Tobias Harris, Reggie Jackson, Andre Drummond","Johnson, Tolliver, Harris, Jackson, Drummond",1626169-201229-202699-202704-203083,DET,330.0,2,6.0,5.0,12.0,10.0,1.0,22.0,1.0,1.0,2.0,2.0,1.0,3.0,,4.0,6.0,2.0,5.0,13.0,8.0,1.0,1.0,2.0,,8.0,,,,,,,,1.0,5.0,1.0,6.0,,,,,2.0,1.0,4.0,6.0,,1.0,11.0,,,0.6666666666666666,1.0,0.5,1.0,0.5909090909090909,1.0,0.25,,0.5,,0.625,,,,,96.0,13.166666666666666,17.2,12.666666666666666,16.4,0.125,1.0,1.0,,0.25,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,,,0.375,0.42892142857142856,0.4574,0.1111111111111111,0.14285714285714285,0.15384615384615385,11.966666666666667,38.4,,,2.0,,,2.0,,,,,4.0,,,1.0,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,0.5,,0.25,,,,,10.0,,1.0,,,2.0,,,4.0,6.0,2.0,3.0,11.0,,,,2.0,,11.0,10.0,,2.0,0.6666666666666666,0.5,0.55,,,,,,0.125,,0.25,0.42892142857142856,0.8461538461538461,0.8333333333333334,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1610612765,2018,2017-18,True
