EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,BadPassTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Steals,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted2s,DefThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,ShortMidRangeFGM,ShortMidRangeAssists,OffTwoPtRebounds,BadPassSteals,Offensive Fouls,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGM,BlockedLongMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200765-201950-202703-203076-203121,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Anthony Davis, Darius Miller","Rondo, Holiday, Mirotic, Davis, Miller",200765-201950-202703-203076-203121,NOP,401.0,3,7.0,-3.0,14,14,2.0,1.0,28,3.0,,1.0,6.0,,5.0,7.0,15.0,1.0,,6.0,1.0,1.0,5.0,6.0,1.0,7.0,1.0,,,1.0,1.0,,,3.0,,,,,2.0,0.5833333333333334,0.2,,1.0,1.0,0.16666666666666666,1.0,0.1111111111111111,,1.0,100.54862842892767,,15.285714285714286,13.357142857142858,14.857142857142858,13.357142857142858,0.25,0.08333333333333333,0.5,,,0.8333333333333334,0.5292833333333333,0.4615,6.5200000000000005,25.485714285714288,0.14285714285714285,,1.0,,1.0,,2.0,1.0,5.0,12.0,1.0,,3.0,5.0,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,3.0,5.0,1.0,12.0,5.0,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.4,1.0,0.2916666666666667,1.0,0.42857142857142855,1.25,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.4166666666666667,1.0,,,,1.0,,,,,,,,0.08333333333333333,,,,0.40905,,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,0.08333333333333333,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.125,,,,1610612740,2018,2017-18,True
200765-201950-202703-203076-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Anthony Davis, Ian Clark","Rondo, Holiday, Mirotic, Davis, Clark",200765-201950-202703-203076-203546,NOP,1043.0,7,17.0,13.0,36,36,19.0,4.0,72,13.0,6.0,7.0,7.0,4.0,26.0,10.0,33.0,12.0,7.0,7.0,2.0,1.0,11.0,14.0,5.0,19.0,1.0,,,,1.0,,1.0,9.0,1.0,1.0,1.0,,19.0,0.2777777777777778,0.07692307692307693,,1.0,0.6470588235294118,0.2,0.6363636363636364,0.25,,0.6,99.40556088207096,,13.972222222222221,15.0,13.444444444444445,14.38888888888889,0.3611111111111111,0.19444444444444445,0.19444444444444445,0.3157894736842105,0.21052631578947367,0.6388888888888888,0.5260708333333334,0.5347026315789474,8.042307692307691,24.82,0.5277777777777778,8.0,6.0,2.0,3.0,3.0,11.0,5.0,9.0,46.0,2.0,5.0,5.0,24.0,6.0,9.0,6.0,3.0,3.0,3.0,6.0,1.0,2.0,15.0,1.0,,7.0,10.0,4.0,39.0,24.0,0.2727272727272727,0.3,0.6,0.5,0.7142857142857143,0.5,0.4230769230769231,0.16666666666666666,0.5138888888888888,0.5,0.575,0.5454545454545454,0.5,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.10526315789473684,0.14285714285714285,0.5217391304347826,3.0,1.0,1.0,3.0,6.0,1.0,3.0,7.0,1.0,0.3333333333333333,0.625,0.7,0.16666666666666666,0.75,0.3333333333333333,,0.6550666666666667,0.15217391304347827,3.0,3.0,,,1.0,1.0,16.0,3.0,2.0,2.0,1.0,0.6,1.0,1.0,0.08333333333333333,,,,0.15789473684210525,,1.0,3.0,,4.0,2.0,,0.15384615384615385,,0.26666666666666666,0.5714285714285714,0.5,0.5,,2.0,,0.2857142857142857,0.2857142857142857,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,2.0,,,,,,,,0.05555555555555555,0.5,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,0.6666666666666666,,,,,1610612740,2018,2017-18,True
200765-201950-202703-203121-203524,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Darius Miller, Solomon Hill","Rondo, Holiday, Mirotic, Miller, Hill",200765-201950-202703-203121-203524,NOP,240.0,1,4.0,1.0,8,8,,,16,4.0,,,2.0,,5.0,2.0,9.0,,,2.0,,,1.0,3.0,,3.0,,,,,,,,2.0,,,,,,0.2857142857142857,,,,1.0,,1.0,,,,96.0,,16.0,14.0,16.0,14.0,0.5714285714285714,,0.2857142857142857,,,0.8571428571428571,0.5433714285714285,,3.6799999999999997,26.3,,,3.0,,1.0,,3.0,1.0,1.0,10.0,,,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,2.0,1.0,10.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.6,,0.6428571428571429,,0.625,,1.0,0.75,0.75,0.3333333333333333,0.5,0.5,1.0,,,0.5,0.125,0.16666666666666666,,1.0,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,4.0,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-201950-202703-203121-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Darius Miller, Ian Clark","Rondo, Holiday, Mirotic, Miller, Clark",200765-201950-202703-203121-203546,NOP,22.0,1,,-1.0,1,1,,,2,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,16.0,6.0,16.0,6.0,,1.0,,,,,0.402,,20.1,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-201950-202703-203524-203546,1610612740,"Rajon Rondo, Jrue Holiday, Nikola Mirotic, Solomon Hill, Ian Clark","Rondo, Holiday, Mirotic, Hill, Clark",200765-201950-202703-203524-203546,NOP,86.0,1,1.0,1.0,4,5,4.0,,9,3.0,3.0,,,,3.0,1.0,5.0,3.0,1.0,,,,,3.0,,3.0,,,,,,,,,,,,,4.0,0.25,,,,,,1.0,,,,150.69767441860466,,12.75,7.0,12.75,7.0,0.75,,,0.75,,1.0,0.5564625,0.5564625,1.8,22.6,1.0,4.0,3.0,3.0,,,3.0,,,6.0,3.0,,,6.0,6.0,,,,3.0,,3.0,,3.0,6.0,,1.0,2.0,,,6.0,6.0,1.0,1.0,,,,,1.0,1.0,0.75,0.75,0.75,0.75,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-201950-202734-203076-203121,1610612740,"Rajon Rondo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Darius Miller","Rondo, Holiday, Moore, Davis, Miller",200765-201950-202734-203076-203121,NOP,173.0,4,3.0,7.0,6,6,3.0,1.0,12,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,,1.0,3.0,3.0,1.0,4.0,,,1.0,,1.0,,,1.0,,,,,3.0,0.6,,,,1.0,1.0,1.0,0.5,1.0,,99.88439306358381,,13.5,15.333333333333334,13.0,15.333333333333334,0.2,0.2,0.6,0.3333333333333333,0.6666666666666666,0.8,0.43777,0.40273333333333333,8.9,25.166666666666668,0.5,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,,5.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,,2.0,1.0,,6.0,5.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.8,0.8333333333333334,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,0.2,,0.5555555555555556,1.0,,,,,,,3.0,,,1.5,1.5,,,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,1610612740,2018,2017-18,True
200765-201950-202734-203076-203524,1610612740,"Rajon Rondo, Jrue Holiday, E'Twaun Moore, Anthony Davis, Solomon Hill","Rondo, Holiday, Moore, Davis, Hill",200765-201950-202734-203076-203524,NOP,314.0,3,5.0,-11.0,10,12,,1.0,22,2.0,,1.0,5.0,,3.0,5.0,21.0,,,5.0,,,1.0,3.0,1.0,4.0,,1.0,2.0,,2.0,,,2.0,,,,,,0.625,,,,1.0,,1.0,0.2,,,100.89171974522293,,16.1,12.75,16.0,11.833333333333334,0.25,0.125,0.625,,,0.875,0.5570875,,6.566666666666666,25.56,,,,,2.0,,1.0,2.0,2.0,10.0,,,,,,6.0,,2.0,,2.0,2.0,2.0,,6.0,,1.0,1.0,2.0,1.0,10.0,,,,1.0,0.4,,0.4,0.3333333333333333,,0.5,,0.5555555555555556,,1.0,,,,0.4,0.4,1.0,,,0.4,0.1111111111111111,0.25,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,0.6893,,,,,,,,2.0,2.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,0.5,0.5,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-201950-203076-203121-203546,1610612740,"Rajon Rondo, Jrue Holiday, Anthony Davis, Darius Miller, Ian Clark","Rondo, Holiday, Davis, Miller, Clark",200765-201950-203076-203121-203546,NOP,52.0,2,1.0,3.0,2,2,2.0,,4,,,,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,0.5,,,,110.76923076923076,,13.5,12.5,13.5,12.5,,,,,,1.0,0.5535,0.5535,,22.6,1.0,1.0,,,,,,,3.0,3.0,,,3.0,3.0,,,,,,,,,,,,,,3.0,,3.0,3.0,,,,,,,,,,,0.75,0.75,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1610612740,2018,2017-18,True
200765-201950-203076-203524-203546,1610612740,"Rajon Rondo, Jrue Holiday, Anthony Davis, Solomon Hill, Ian Clark","Rondo, Holiday, Davis, Hill, Clark",200765-201950-203076-203524-203546,NOP,152.0,2,3.0,9.0,7,6,7.0,,13,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,3.0,4.0,,4.0,,,,,,,,3.0,1.0,,1.0,1.0,7.0,0.5,,,,1.0,,1.0,,,,123.15789473684211,1.0,9.428571428571429,14.333333333333334,9.428571428571429,14.333333333333334,0.5,,0.5,0.5,0.5,1.0,0.5190125,0.5190125,1.9,26.95,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,4.0,11.0,2.0,1.0,4.0,11.0,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,,,6.0,1.0,11.0,11.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.875,0.875,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.2,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202703-202734-203076-203121,1610612740,"Rajon Rondo, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Darius Miller","Rondo, Mirotic, Moore, Davis, Miller",200765-202703-202734-203076-203121,NOP,255.0,3,4.0,5.0,9,9,,3.0,18,4.0,,1.0,3.0,,6.0,4.0,5.0,,,3.0,,1.0,5.0,5.0,3.0,8.0,1.0,,,,1.0,,,2.0,,,,,,0.4,,,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,,101.6470588235294,,11.444444444444445,16.88888888888889,10.777777777777779,16.88888888888889,0.4,0.1,0.3,,,0.8,0.5212049999999999,,5.983333333333333,25.475,,,3.0,,,,4.0,,2.0,10.0,,,,,4.0,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,,0.5,0.6666666666666666,,,,,0.6666666666666666,,0.4,,0.45454545454545453,,1.0,0.75,0.75,0.6666666666666666,,,,,,,0.09090909090909091,0.14285714285714285,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,,1.0,1.0,1.0,0.1,0.6666666666666666,1.0,0.5,0.6004,0.6,1.0,,,,,,4.0,,,,,,,,0.1,,,,,,1.0,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202703-202734-203076-203546,1610612740,"Rajon Rondo, Nikola Mirotic, E'Twaun Moore, Anthony Davis, Ian Clark","Rondo, Mirotic, Moore, Davis, Clark",200765-202703-202734-203076-203546,NOP,451.0,3,8.0,-5.0,17,15,7.0,3.0,32,6.0,4.0,5.0,4.0,2.0,13.0,4.0,23.0,5.0,2.0,4.0,,1.0,1.0,2.0,2.0,4.0,,,,,,,,2.0,,,,,7.0,0.23529411764705882,,,,1.0,0.3333333333333333,1.0,0.2222222222222222,0.3333333333333333,,102.1729490022173,,14.117647058823529,14.066666666666666,13.176470588235293,14.066666666666666,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.5714285714285714,0.2857142857142857,0.5882352941176471,0.50395,0.5422,8.653846153846153,25.9,0.4117647058823529,6.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,18.0,3.0,1.0,1.0,10.0,4.0,,3.0,1.0,2.0,,2.0,,,4.0,,1.0,2.0,2.0,1.0,15.0,10.0,0.2857142857142857,0.3333333333333333,,0.25,0.5,0.25,0.5384615384615384,0.6,0.5,0.6428571428571429,0.5,0.625,,0.5,0.5,,0.25,0.25,,0.5,0.5,0.25,0.05555555555555555,0.07142857142857142,0.5555555555555556,,,1.0,2.0,2.0,1.0,2.0,3.0,,0.5,0.5,0.5,0.11764705882352941,1.0,0.5,,0.7112,0.16666666666666666,,,,,,,10.0,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,,3.0,,0.6,0.6,,,,,1.0,2.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,0.1111111111111111,0.6666666666666666,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202703-203076-203121-203546,1610612740,"Rajon Rondo, Nikola Mirotic, Anthony Davis, Darius Miller, Ian Clark","Rondo, Mirotic, Davis, Miller, Clark",200765-202703-203076-203121-203546,NOP,210.0,2,4.0,1.0,8,9,,,17,2.0,,1.0,2.0,,3.0,2.0,7.0,,,2.0,,,3.0,4.0,,4.0,1.0,,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,,0.4,,,0.5,1.0,,1.0,,,1.0,116.57142857142857,1.0,10.0,14.444444444444445,10.0,14.444444444444445,0.4,0.2,0.4,,,0.8,0.5039100000000001,,8.766666666666667,25.2,,,2.0,,,,3.0,,2.0,8.0,,,,,6.0,,,,3.0,,3.0,,2.0,6.0,1.0,,2.0,2.0,1.0,8.0,,1.0,1.0,,,,,1.0,,0.6,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,0.5,,0.5,,,,1.0,,1.0,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202703-203121-203524-203546,1610612740,"Rajon Rondo, Nikola Mirotic, Darius Miller, Solomon Hill, Ian Clark","Rondo, Mirotic, Miller, Hill, Clark",200765-202703-203121-203524-203546,NOP,411.0,3,7.0,-1.0,13,13,,,26,4.0,,4.0,2.0,,9.0,2.0,18.0,,,2.0,,,4.0,5.0,,5.0,1.0,,,1.0,1.0,,,3.0,2.0,,2.0,2.0,,0.18181818181818182,,,1.0,0.6666666666666666,,0.5555555555555556,,,,91.09489051094891,1.0,13.923076923076923,17.692307692307693,13.923076923076923,16.53846153846154,0.36363636363636365,0.36363636363636365,0.18181818181818182,,,0.5454545454545454,0.46651363636363635,,9.422222222222222,25.5,,,4.0,,1.0,,6.0,1.0,2.0,17.0,,,,,10.0,3.0,,1.0,5.0,1.0,6.0,1.0,3.0,13.0,,1.0,2.0,2.0,1.0,17.0,,0.8333333333333334,0.8333333333333334,1.0,0.5,,0.5,0.6666666666666666,,0.6818181818181818,,0.7083333333333334,,0.75,1.0,1.0,0.75,0.5,0.5,1.0,,,0.5,0.08333333333333333,0.1,,,,,,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,2.0,1.0,,,,0.3333333333333333,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,0.5,0.5,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202734-203076-203121-203524,1610612740,"Rajon Rondo, E'Twaun Moore, Anthony Davis, Darius Miller, Solomon Hill","Rondo, Moore, Davis, Miller, Hill",200765-202734-203076-203121-203524,NOP,164.0,1,3.0,-1.0,5,5,1.0,,10,,,1.0,1.0,,1.0,2.0,4.0,,,1.0,,,,2.0,,2.0,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,0.6666666666666666,,,1.0,,,0.6666666666666666,,,,87.80487804878048,1.0,11.2,21.6,11.2,16.4,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.5167166666666666,,16.5,24.6,0.2,1.0,,,,,1.0,,1.0,3.0,,,,,2.0,,,,1.0,,1.0,,,2.0,1.0,,,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,,0.3333333333333333,,0.375,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-202734-203076-203524-203546,1610612740,"Rajon Rondo, E'Twaun Moore, Anthony Davis, Solomon Hill, Ian Clark","Rondo, Moore, Davis, Hill, Clark",200765-202734-203076-203524-203546,NOP,187.0,3,3.0,9.0,4,3,,1.0,7,5.0,,,1.0,,5.0,1.0,2.0,,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,2.0,,,,,,0.16666666666666666,,,,1.0,,0.6666666666666666,1.0,,,53.903743315508024,,24.75,29.333333333333332,22.75,29.333333333333332,0.8333333333333334,,0.16666666666666666,,,1.0,0.5495249999999999,,1.7,24.4,,,4.0,,1.0,,4.0,1.0,,11.0,,,,,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,,1.0,1.0,1.0,9.0,,0.5,0.6666666666666666,1.0,1.0,,1.0,0.8,,0.9166666666666666,,0.9166666666666666,,,0.8,0.8,0.5,1.0,1.0,1.0,,,1.0,0.16666666666666666,0.2,,,,1.0,2.0,,1.0,2.0,2.0,,0.5,0.5,0.5,,1.0,0.5,,0.5263,0.18181818181818182,,,,,,,4.0,1.0,,,,0.5,,0.5,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2018,2017-18,True
200765-203076-203121-203524-203546,1610612740,"Rajon Rondo, Anthony Davis, Darius Miller, Solomon Hill, Ian Clark","Rondo, Davis, Miller, Hill, Clark",200765-203076-203121-203524-203546,NOP,1185.0,6,20.0,-1.0,43,42,12.0,3.0,85,12.0,4.0,5.0,5.0,2.0,22.0,8.0,47.0,6.0,2.0,5.0,,,9.0,13.0,3.0,16.0,7.0,2.0,4.0,7.0,11.0,,3.0,8.0,1.0,,1.0,1.0,12.0,0.26666666666666666,,,0.6363636363636364,0.9,,0.9285714285714286,0.25,,0.75,103.29113924050633,1.0,13.162790697674419,14.738095238095237,13.023255813953488,14.5,0.4,0.16666666666666666,0.16666666666666666,0.5,0.25,0.6666666666666666,0.519955,0.51578125,6.609090909090909,25.0,0.27906976744186046,9.0,8.0,3.0,2.0,1.0,16.0,2.0,8.0,46.0,5.0,1.0,3.0,16.0,14.0,6.0,,2.0,7.0,2.0,9.0,2.0,5.0,20.0,,2.0,10.0,9.0,4.0,42.0,16.0,0.4375,0.4375,1.0,0.25,0.5,0.25,0.7272727272727273,0.8333333333333334,0.6333333333333333,0.8125,0.6764705882352942,0.8888888888888888,1.0,0.6666666666666666,0.6666666666666666,0.625,0.4,0.4,1.0,0.75,0.5,0.4,0.12121212121212122,0.16,0.34782608695652173,7.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,,0.5,0.5,0.6666666666666666,0.16666666666666666,1.0,0.5,1.0,0.46675,0.08695652173913043,3.0,,,,,,18.0,4.0,1.0,1.0,,1.0,,1.0,0.1,,,,,1.0,1.0,4.0,1.0,3.0,6.0,,,,0.5,0.5,0.8,0.8,0.25,4.0,1.0,0.8,0.8,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,3.0,,,,,1.0,,1.0,,0.25,,,,,,,,,,,,1610612740,2018,2017-18,True
