EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,FG2M,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SelfOReb,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,SecondChanceTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,FTOffRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101161-1627732-1627789-200755-204456,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, JJ Redick, T.J. McConnell","Johnson, Simmons, Luwawu-Cabarrot, Redick, McConnell",101161-1627732-1627789-200755-204456,PHI,335.0,5,6.0,2.0,11.0,12.0,2.0,23.0,7.0,3.0,1.0,13.0,1.0,12.0,1.0,,1.0,1.0,4.0,10.0,,,,,,,3.0,,3.0,6.0,3.0,2.0,0.07142857142857142,,,,0.2,0.5,0.2857142857142857,,,98.86567164179105,15.181818181818182,14.0,13.090909090909092,12.583333333333334,0.5,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.5342607142857143,0.17647058823529413,0.1875,6.6461538461538465,26.2,0.18181818181818182,3.0,3.0,5.0,14.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,7.0,6.0,6.0,9.0,2.0,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.32142857142857145,0.4117647058823529,0.5,,0.6,0.6,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4397,0.14285714285714285,7.0,4.0,,,3.0,,1.0,,1.0,5.0,,,3.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,0.5,,,,,0.21428571428571427,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,5.0,,,,2.0,,,,,1.0,,,,,,,,1.0,,0.4166666666666667,,1.0,0.5,,,,,,,0.16666666666666666,0.5736416666666667,0.35714285714285715,4.0,,3.0,,,,,0.3,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,0.4166666666666667,,,,,,,1.0,1.0,,0.2,0.25,,1.0,1.0,,,,1.0,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-201573-202344,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Jerryd Bayless, Trevor Booker","Johnson, Simmons, Luwawu-Cabarrot, Bayless, Booker",101161-1627732-1627789-201573-202344,PHI,87.0,2,1.0,3.0,2.0,1.0,,3.0,,,2.0,,3.0,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,49.6551724137931,28.0,31.0,21.0,31.0,,,0.6666666666666666,1.0,0.53675,,,,24.766666666666666,,,,,3.0,,,,,,,1.0,,3.0,,1.0,,,,,,0.5,0.5,,,,0.5,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,3.0,,1.0,,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.5,,1.0,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,1.5,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-201573-203496,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Jerryd Bayless, Robert Covington","Johnson, Simmons, Luwawu-Cabarrot, Bayless, Covington",101161-1627732-1627789-201573-203496,PHI,815.0,5,14.0,-9.0,32.0,30.0,10.0,62.0,4.0,12.0,5.0,17.0,7.0,36.0,5.0,2.0,3.0,6.0,9.0,12.0,2.0,1.0,6.0,,8.0,2.0,3.0,,5.0,8.0,3.0,10.0,0.2916666666666667,0.11764705882352941,,0.25,0.5,0.75,0.5625,0.3333333333333333,,109.54601226993864,12.78125,13.533333333333333,12.53125,12.333333333333334,0.16666666666666666,0.5,0.20833333333333334,0.4583333333333333,0.4490304347826087,0.1111111111111111,0.15,7.288235294117648,26.728571428571428,0.3125,2.0,9.0,6.0,27.0,4.0,2.0,13.0,8.0,10.0,4.0,5.0,1.0,11.0,2.0,3.0,24.0,13.0,0.4444444444444444,0.4444444444444444,0.5294117647058824,0.4375,0.48214285714285715,0.7222222222222222,0.16666666666666666,0.25,0.23076923076923078,0.2,0.5,0.5,0.5,0.4276785714285714,0.48148148148148145,4.0,4.0,7.0,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,,1.0,,1.0,,1.0,0.14285714285714285,0.14285714285714285,1.0,0.6875,0.2,0.3333333333333333,0.6,0.5,1.0,,0.5833333333333334,0.7,0.42857142857142855,0.041666666666666664,,,0.08333333333333333,0.2,0.2,1.0,0.375,0.2,,,1.0,,1.0,1.0,3.0,,,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,0.5,,,0.5,,,,,,0.5,,0.4002,0.1111111111111111,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,0.25,,,0.3333333333333333,,1.0,,,,,0.5,,,,0.125,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-201573-203967,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Jerryd Bayless, Dario Saric","Johnson, Simmons, Luwawu-Cabarrot, Bayless, Saric",101161-1627732-1627789-201573-203967,PHI,544.0,8,9.0,15.0,19.0,17.0,,36.0,4.0,2.0,6.0,8.0,9.0,18.0,6.0,1.0,1.0,6.0,7.0,8.0,,1.0,1.0,,1.0,,4.0,,3.0,5.0,2.0,,0.5294117647058824,0.125,,,1.0,1.0,1.0,1.0,,95.29411764705883,13.052631578947368,17.41176470588235,11.947368421052632,17.41176470588235,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.7647058823529411,0.5376735294117648,0.1111111111111111,0.2222222222222222,8.175,25.477777777777778,,4.0,7.0,4.0,33.0,,1.0,1.0,8.0,6.0,4.0,9.0,3.0,23.0,,1.0,33.0,1.0,0.5714285714285714,0.5714285714285714,0.875,0.8529411764705882,0.868421052631579,0.5,0.5,,,,1.0,1.0,0.75,,0.030303030303030304,7.0,1.0,1.0,2.0,2.0,3.0,4.0,,5.0,,,,15.0,4.0,5.0,4.0,,,2.0,1.0,,1.0,,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,0.11764705882352941,1.0,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.4107,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-201573-204456,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Jerryd Bayless, T.J. McConnell","Johnson, Simmons, Luwawu-Cabarrot, Bayless, McConnell",101161-1627732-1627789-201573-204456,PHI,307.0,4,5.0,-8.0,9.0,11.0,8.0,20.0,2.0,1.0,2.0,4.0,4.0,12.0,2.0,,2.0,1.0,4.0,6.0,2.0,,,,2.0,2.0,5.0,1.0,3.0,2.0,1.0,8.0,0.5,,,1.0,0.5,0.6666666666666666,0.6,,0.6666666666666666,93.81107491856679,17.11111111111111,13.909090909090908,15.666666666666666,13.909090909090908,0.25,0.125,0.25,0.75,0.55930625,0.1111111111111111,0.2,5.5,25.325,0.8888888888888888,1.0,1.0,2.0,4.0,3.0,2.0,2.0,,2.0,,,,,1.0,2.0,4.0,2.0,,,0.25,0.125,0.2222222222222222,0.125,,0.3333333333333333,0.2857142857142857,1.0,0.5,0.5,,0.5417071428571428,0.5,3.0,1.0,,,1.0,2.0,,2.0,,1.0,,4.0,,,,,,1.0,,,,,,,,,,,,,0.25,,,1.0,,,,,,0.125,,,0.25,,,,0.2857142857142857,,,,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,0.5,,,,,,0.5,0.53025,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,2.0,,,1.0,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-202344-203496,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Trevor Booker, Robert Covington","Johnson, Simmons, Luwawu-Cabarrot, Booker, Covington",101161-1627732-1627789-202344-203496,PHI,120.0,5,2.0,4.0,4.0,4.0,2.0,8.0,2.0,,,2.0,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,3.0,,2.0,0.3333333333333333,0.5,0.5,,1.0,1.0,1.0,,,96.0,13.0,17.0,11.25,17.0,0.6666666666666666,,,1.0,0.5380833333333334,0.25,,2.2,23.3,0.5,1.0,1.0,3.0,8.0,2.0,,2.0,,2.0,,1.0,,3.0,,,8.0,2.0,,,0.5,0.8333333333333334,1.0,0.5,,,,,0.5,1.0,,0.5123,0.25,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,0.5,0.5,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3481,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-202344-204456,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Trevor Booker, T.J. McConnell","Johnson, Simmons, Luwawu-Cabarrot, Booker, McConnell",101161-1627732-1627789-202344-204456,PHI,60.0,1,1.0,2.0,2.0,3.0,,5.0,,,,1.0,1.0,,,,1.0,2.0,3.0,3.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,0.5,,,1.0,1.0,1.0,1.0,,,120.0,10.0,13.333333333333334,10.0,13.333333333333334,,,,0.5,0.5548,0.5,1.0,16.5,22.2,,,1.0,,2.0,,,,2.0,,1.0,1.0,,2.0,,,2.0,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-203496-203917,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Robert Covington, Nik Stauskas","Johnson, Simmons, Luwawu-Cabarrot, Covington, Stauskas",101161-1627732-1627789-203496-203917,PHI,95.0,1,2.0,1.0,4.0,4.0,,8.0,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,1.0,,,,,,,,0.5,,,1.0,1.0,1.0,1.0,,,121.26315789473685,13.25,10.5,12.75,10.5,,0.5,0.5,0.5,0.503825,,,9.4,25.05,,,,,3.0,,,,,,,1.0,,3.0,,1.0,3.0,,,,,0.375,0.375,,,,0.3333333333333333,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.5,0.5,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-203496-203967,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Robert Covington, Dario Saric","Johnson, Simmons, Luwawu-Cabarrot, Covington, Saric",101161-1627732-1627789-203496-203967,PHI,1784.0,12,30.0,,58.0,54.0,,112.0,15.0,5.0,19.0,29.0,24.0,67.0,19.0,3.0,11.0,4.0,15.0,22.0,3.0,,7.0,,10.0,,15.0,,13.0,9.0,5.0,,0.4528301886792453,0.10344827586206896,0.13333333333333333,0.3,0.4444444444444444,0.7857142857142857,0.6521739130434783,0.3333333333333333,0.5,90.40358744394618,16.482758620689655,15.333333333333334,15.689655172413794,14.5,0.2830188679245283,0.09433962264150944,0.3584905660377358,0.7358490566037735,0.5308216981132076,0.08928571428571429,0.15625,7.631034482758621,25.604166666666668,,12.0,17.0,9.0,67.0,,,,20.0,14.0,10.0,18.0,10.0,44.0,4.0,7.0,62.0,,0.5882352941176471,0.625,0.5862068965517241,0.5471698113207547,0.5892857142857143,,0.2,0.3333333333333333,0.25925925925925924,0.5,0.8,0.9230769230769231,0.8333333333333334,,,23.0,6.0,1.0,4.0,9.0,5.0,7.0,,8.0,2.0,,,24.0,7.0,8.0,7.0,,3.0,4.0,3.0,,3.0,3.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,,0.2,0.16666666666666666,0.4,1.0,0.9,0.6666666666666666,0.2,0.25,,0.16981132075471697,0.4444444444444444,0.4444444444444444,0.09433962264150944,0.3684210526315789,0.3684210526315789,1.0,,0.3684210526315789,,1.0,1.0,2.0,3.0,,5.0,,1.0,,,1.0,3.0,,2.0,8.0,,,2.0,,1.0,2.0,,,,0.5,,,0.3333333333333333,0.3333333333333333,,0.2,0.2,1.0,0.2,0.4,0.43071666666666664,0.07462686567164178,1.0,,,,1.0,,,,0.2,,,,,2.0,1.0,,0.2,,,,,1.0,,1.0,0.3333333333333333,0.5,,,,,,,1.0,1.0,2.0,0.5,1.0,,1.0,0.5,,,2.0,1.0,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-203496-204456,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Robert Covington, T.J. McConnell","Johnson, Simmons, Luwawu-Cabarrot, Covington, McConnell",101161-1627732-1627789-203496-204456,PHI,1089.0,5,18.0,-19.0,39.0,41.0,19.0,80.0,11.0,1.0,10.0,15.0,11.0,46.0,10.0,,5.0,5.0,12.0,14.0,6.0,,6.0,1.0,12.0,7.0,6.0,,8.0,7.0,4.0,19.0,0.4230769230769231,,,0.5,0.5,0.8333333333333334,0.625,,1.0,105.78512396694215,15.923076923076923,11.414634146341463,15.666666666666666,10.951219512195122,0.4230769230769231,0.038461538461538464,0.38461538461538464,0.8461538461538461,0.5199865384615385,0.13793103448275862,0.2222222222222222,5.180000000000001,25.863636363636363,0.48717948717948717,7.0,8.0,5.0,27.0,4.0,4.0,9.0,6.0,10.0,3.0,3.0,3.0,6.0,1.0,2.0,23.0,9.0,0.375,0.42857142857142855,0.5333333333333333,0.4230769230769231,0.46551724137931033,0.375,,0.14285714285714285,0.0625,,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.49256,0.3333333333333333,5.0,3.0,1.0,,3.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,,2.0,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,0.18181818181818182,0.18181818181818182,0.25,0.25,,,0.5,0.75,0.8,1.0,1.0,1.0,,0.11538461538461539,,,0.038461538461538464,0.2,0.2,,0.5,0.2,,,,,,,4.0,6.0,,,2.0,,5.0,,1.0,3.0,,,,,1.0,1.0,,,,1.0,,0.6666666666666666,0.25,,,,,,,,0.68535,0.14814814814814814,2.0,1.0,1.0,1.0,,,,0.0625,1.0,0.1,1.0,1.0,1.0,1.0,,0.16666666666666666,,1.0,0.2,,1.0,,1.0,,,1.0,0.5,,,0.1,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-203917-203967,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Nik Stauskas, Dario Saric","Johnson, Simmons, Luwawu-Cabarrot, Stauskas, Saric",101161-1627732-1627789-203917-203967,PHI,74.0,1,1.0,-1.0,3.0,3.0,,6.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,0.5,,,,1.0,,1.0,,,116.75675675675676,12.0,12.666666666666666,12.0,12.666666666666666,,0.5,0.5,0.5,0.465075,,,7.0,24.9,,,1.0,,2.0,,,,,2.0,,,,,,,2.0,,,,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1627789-203967-204456,1610612755,"Amir Johnson, Ben Simmons, Timothe Luwawu-Cabarrot, Dario Saric, T.J. McConnell","Johnson, Simmons, Luwawu-Cabarrot, Saric, McConnell",101161-1627732-1627789-203967-204456,PHI,402.0,4,7.0,11.0,16.0,15.0,,31.0,4.0,1.0,4.0,9.0,4.0,8.0,4.0,1.0,2.0,6.0,9.0,9.0,1.0,,1.0,,2.0,,,,2.0,2.0,1.0,,0.3076923076923077,0.1111111111111111,,0.5,0.8571428571428571,1.0,0.8888888888888888,1.0,1.0,111.04477611940298,11.0,15.066666666666666,11.0,14.6,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5710923076923077,0.07142857142857142,0.1,8.211111111111112,26.125,,3.0,7.0,2.0,19.0,,,,4.0,10.0,2.0,3.0,1.0,7.0,,,19.0,,0.2857142857142857,0.2857142857142857,0.7777777777777778,0.6538461538461539,0.6785714285714286,,1.0,,,,0.75,0.75,0.3333333333333333,,,3.0,,,4.0,4.0,,1.0,,1.0,,,,3.0,1.0,1.0,1.0,,,2.0,,,2.0,1.0,2.0,2.0,1.0,0.25,0.25,,,,,1.0,0.5,1.0,1.0,,,,0.3076923076923077,1.0,1.0,,0.25,0.25,1.0,,0.25,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1628365-200755-201573,1610612755,"Amir Johnson, Ben Simmons, Markelle Fultz, JJ Redick, Jerryd Bayless","Johnson, Simmons, Fultz, Redick, Bayless",101161-1627732-1628365-200755-201573,PHI,196.0,1,3.0,-2.0,8.0,7.0,,15.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,3.0,,2.0,,1.0,2.0,1.0,,0.5,,,0.3333333333333333,,1.0,1.0,,,110.20408163265306,14.875,11.0,14.875,11.0,0.25,0.25,0.25,0.75,0.4984625,0.2,0.3333333333333333,4.15,24.1,,1.0,2.0,2.0,6.0,,,,2.0,2.0,1.0,1.0,,2.0,,,6.0,,0.5,0.5,1.0,0.5,0.6,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1628365-200755-203496,1610612755,"Amir Johnson, Ben Simmons, Markelle Fultz, JJ Redick, Robert Covington","Johnson, Simmons, Fultz, Redick, Covington",101161-1627732-1628365-200755-203496,PHI,246.0,3,4.0,-1.0,9.0,7.0,,16.0,1.0,3.0,2.0,6.0,2.0,6.0,2.0,,,4.0,4.0,5.0,,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,,0.25,,,,1.0,,1.0,1.0,,93.65853658536587,16.22222222222222,14.285714285714286,13.333333333333334,14.285714285714286,0.125,0.375,0.25,0.375,0.46273125,0.1111111111111111,0.14285714285714285,11.6,25.35,,,2.0,1.0,5.0,,,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,,0.5,0.5,0.3333333333333333,0.25,0.2777777777777778,,,0.25,0.16666666666666666,,,,,,,,2.0,2.0,,2.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,1.0,,,,,,,,0.39305,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,1610612755,2018,2017-18,True
101161-1627732-1628365-200755-203967,1610612755,"Amir Johnson, Ben Simmons, Markelle Fultz, JJ Redick, Dario Saric","Johnson, Simmons, Fultz, Redick, Saric",101161-1627732-1628365-200755-203967,PHI,275.0,2,5.0,-8.0,8.0,8.0,4.0,16.0,1.0,3.0,3.0,5.0,3.0,14.0,3.0,,,1.0,1.0,1.0,,,,,,,3.0,,1.0,,,4.0,0.375,,,,0.5,,0.25,,,83.78181818181818,14.75,19.625,14.75,15.875,0.125,0.375,0.375,0.5,0.45290625,,,10.64,26.366666666666664,0.5,1.0,3.0,,6.0,4.0,,4.0,2.0,4.0,1.0,1.0,1.0,2.0,,,6.0,4.0,0.3333333333333333,0.3333333333333333,0.6,0.375,0.375,0.5,,,,,1.0,1.0,1.0,0.3975,0.6666666666666666,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,,,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612755,2018,2017-18,True
