EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGA,FG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGA,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyDefPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,FG3APct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Technical Free Throw Trips,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted2s,PtsUnassisted3s,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,BlockingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedLongMidRange,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,Charge Fouls,ShortMidRangePctAssisted,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockingFouls,BlockedShortMidRange,LongMidRangeAssists,LongMidRangePctAssisted,Offensive Fouls,LongMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,3SecondViolations,OffensiveGoaltends,HeaveAttempts,Travels,BlockedCorner3,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
101127-202498-203124-203926-204001,1610612752,"Jarrett Jack, Lance Thomas, Kyle O'Quinn, Doug McDermott, Kristaps Porzingis","Jack, Thomas, O'Quinn, McDermott, Porzingis",101127-202498-203124-203926-204001,NYK,38.0,1,1.0,1.0,2.0,,,,1.0,75.78947368421053,20.0,20.0,,0.38265,0.38265,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,18.0,18.0,,,,1.0,-2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
101127-202498-203501-203926-204001,1610612752,"Jarrett Jack, Lance Thomas, Tim Hardaway Jr., Doug McDermott, Kristaps Porzingis","Jack, Thomas, Hardaway Jr., McDermott, Porzingis",101127-202498-203501-203926-204001,NYK,15.0,1,,,1.0,,,,,96.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,-2.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
101127-202683-203501-203926-204001,1610612752,"Jarrett Jack, Enes Kanter, Tim Hardaway Jr., Doug McDermott, Kristaps Porzingis","Jack, Kanter, Hardaway Jr., McDermott, Porzingis",101127-202683-203501-203926-204001,NYK,1267.0,11,49.0,13.0,95.0,10.0,30.0,4.0,13.0,107.9715864246251,12.020408163265307,12.020408163265307,0.24390243902439024,0.5271670731707316,0.59231,9.196666666666667,0.2653061224489796,21.0,46.0,14.0,3.0,6.0,1.0,4.0,17.0,19.0,4.0,3.0,10.0,1.0,0.03333333333333333,0.07142857142857142,,0.5714285714285714,0.6538461538461539,0.6666666666666666,14.73913043478261,14.021739130434783,0.34146341463414637,0.14634146341463414,0.3,0.6097560975609756,9.0,2.0,,11.0,55.0,46.0,,9.0,18.0,,2.0,3.0,3.0,4.0,,2.0,10.0,13.0,2.0,3.0,1.0,3.0,51.0,18.0,2.0,0.5851063829787234,0.6,0.75,,0.1,,,,0.32727272727272727,18.0,10.0,6.0,11.0,6.0,10.0,13.0,0.2682926829268293,0.6842105263157895,0.75,0.24390243902439024,0.6,26.08181818181818,12.0,2.0,2.0,1.0,19.0,2.0,3.0,1.0,18.0,3.0,2.0,9.0,1.0,10.0,1.0,4.0,21.0,,2.0,0.47368421052631576,0.47368421052631576,0.5,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.6333333333333333,0.75,0.5365853658536586,0.45,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.9230769230769231,0.3333333333333333,0.2,0.2,0.5,0.6666666666666666,0.16666666666666666,0.2,2.0,1.0,,20.0,3.0,1.0,,,1.0,5.0,0.625,0.3333333333333333,0.3333333333333333,0.024390243902439025,,0.1111111111111111,0.14705882352941177,,,4.0,,,,,1.0,,,0.07272727272727272,,,,,,5.0,,,1.0,4.0,1.0,1.0,,0.5,0.5,,,,,,4.0,,,,,,,,,,,1.0,2.0,0.2222222222222222,0.25,,,,,,,,,,,,,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,,1.0,,,,,1610612752,2018,2017-18,True
101127-203124-203501-203926-204001,1610612752,"Jarrett Jack, Kyle O'Quinn, Tim Hardaway Jr., Doug McDermott, Kristaps Porzingis","Jack, O'Quinn, Hardaway Jr., McDermott, Porzingis",101127-203124-203501-203926-204001,NYK,681.0,8,23.0,11.0,46.0,4.0,15.0,6.0,11.0,97.26872246696036,15.73913043478261,14.73913043478261,0.17391304347826086,0.5075260869565217,0.57845,7.006666666666667,0.4782608695652174,11.0,23.0,8.0,5.0,3.0,2.0,2.0,10.0,14.0,,,3.0,,0.13333333333333333,0.25,,0.6666666666666666,0.6428571428571429,0.6666666666666666,13.869565217391305,12.869565217391305,0.34782608695652173,0.13043478260869565,0.45454545454545453,0.6956521739130435,-8.0,3.0,2.0,1.0,24.0,32.0,2.0,,7.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,,3.0,3.0,3.0,21.0,7.0,,0.5,0.3181818181818182,1.0,0.125,0.3076923076923077,,0.6666666666666666,0.3805,0.2916666666666667,5.0,6.0,4.0,8.0,5.0,6.0,7.0,0.34782608695652173,0.6363636363636364,1.0,0.2608695652173913,0.36363636363636365,24.7,1.0,1.0,2.0,1.0,7.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0,,10.0,1.0,,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.375,0.2,0.375,0.4666666666666667,0.3333333333333333,0.5,0.3181818181818182,0.3333333333333333,,0.125,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.5,0.2,0.25,0.3333333333333333,3.0,2.0,1.0,10.0,3.0,,1.0,,,,1.0,1.0,1.0,0.08695652173913043,0.09090909090909091,,,,,3.0,,,,0.5,0.5,,,0.125,1.0,1.0,0.5,0.5,1.0,3.0,1.0,,,,1.0,2.0,1.0,0.75,0.75,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,3.0,0.6,0.5,,,,2.0,,0.6666666666666666,,1.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-1628436-1628439,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Luke Kornet, Isaiah Hicks","Mudiay, Williams, Ntilikina, Kornet, Hicks",1626144-1627786-1628373-1628436-1628439,NYK,97.0,1,4.0,,7.0,,2.0,,,103.91752577319588,9.5,9.5,,0.4953125,,2.8,,2.0,3.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,19.666666666666668,19.666666666666668,0.5,,,1.0,7.0,,,,7.0,,,,,,,,,,,,1.0,,,,,,7.0,,,0.875,,,,,,,,,,1.0,,2.0,,1.0,2.0,0.5,1.0,1.0,0.25,,24.15,2.0,,1.0,,2.0,1.0,,,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,,1.0,1.0,1.0,0.5,,0.5,1.0,,0.875,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-1628436-202683,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Luke Kornet, Enes Kanter","Mudiay, Williams, Ntilikina, Kornet, Kanter",1626144-1627786-1628373-1628436-202683,NYK,323.0,1,11.0,,22.0,5.0,10.0,,,98.08049535603715,16.454545454545453,15.727272727272727,0.45454545454545453,0.42331818181818187,,13.34,,5.0,11.0,2.0,,3.0,1.0,2.0,4.0,6.0,1.0,,3.0,,0.1,,,0.6666666666666666,0.8,0.6666666666666666,12.909090909090908,11.909090909090908,0.18181818181818182,0.2727272727272727,,0.2727272727272727,-1.0,2.0,1.0,1.0,8.0,9.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,6.0,,,0.3333333333333333,,1.0,0.25,0.25,0.5,0.5,0.4368,,,1.0,,1.0,,1.0,2.0,0.09090909090909091,1.0,1.0,0.09090909090909091,,25.9,,,1.0,,2.0,1.0,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,0.5,1.0,1.0,1.0,,1.0,0.2,,0.3181818181818182,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.08333333333333333,0.09090909090909091,,1.0,2.0,2.0,,0.5,0.5,0.5,,,0.25,,,,,,1.0,,,,1.0,,,,0.2,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.2,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-1628436-203501,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Luke Kornet, Tim Hardaway Jr.","Mudiay, Williams, Ntilikina, Kornet, Hardaway Jr.",1626144-1627786-1628373-1628436-203501,NYK,47.0,1,1.0,1.0,3.0,,2.0,2.0,1.0,91.91489361702128,9.0,6.0,,0.649,0.649,1.4,1.0,1.0,2.0,2.0,2.0,,,,2.0,3.0,,,,,,,,,1.0,,19.0,19.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,,0.5,0.5,,1.0,1.0,,1.0,0.6952,1.0,2.0,,,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,,0.5,0.5,,,,,0.5,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-201563-202683,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Michael Beasley, Enes Kanter","Mudiay, Williams, Ntilikina, Beasley, Kanter",1626144-1627786-1628373-201563-202683,NYK,458.0,2,18.0,,38.0,2.0,10.0,,,119.47598253275109,11.944444444444445,11.833333333333334,0.13333333333333333,0.47123333333333334,,6.87,,8.0,20.0,5.0,,3.0,1.0,,5.0,6.0,2.0,2.0,5.0,,0.1,,0.3333333333333333,,0.6,,12.15,11.8,0.3333333333333333,0.2,,0.6666666666666666,-10.0,1.0,1.0,2.0,15.0,25.0,1.0,,,1.0,1.0,1.0,1.0,3.0,,4.0,6.0,4.0,,1.0,,1.0,15.0,,,0.4411764705882353,,0.3333333333333333,0.2,0.1111111111111111,,1.0,0.4365,,10.0,5.0,,5.0,,5.0,3.0,0.3333333333333333,0.6,1.0,0.3333333333333333,,25.46,3.0,,1.0,,5.0,1.0,,,10.0,,1.0,5.0,,5.0,,3.0,10.0,,,1.0,1.0,,0.2,,0.2,0.5,,0.43333333333333335,,1.0,,0.6,0.6,1.0,0.2,0.2,,,,0.2,2.0,,,,3.0,,,,,2.0,0.3333333333333333,0.6666666666666666,1.0,,,0.11764705882352941,0.16666666666666666,,,,,,,,,0.5,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-201563-203124,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Michael Beasley, Kyle O'Quinn","Mudiay, Williams, Ntilikina, Beasley, O'Quinn",1626144-1627786-1628373-201563-203124,NYK,87.0,2,4.0,2.0,7.0,,2.0,1.0,2.0,115.86206896551724,12.0,11.5,,0.5187375,0.55655,2.45,0.5,1.0,3.0,2.0,1.0,,,,1.0,2.0,,,1.0,,,,,,1.0,,13.0,13.0,0.5,,0.5,1.0,4.0,1.0,1.0,1.0,8.0,4.0,1.0,,5.0,,1.0,,,,,2.0,2.0,2.0,,,,,6.0,5.0,,0.8,1.25,,,1.0,,1.0,,0.625,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,0.25,0.5,24.65,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,0.5,1.0,0.5,1.0,1.0,0.875,1.25,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,1.0,1.0,,,0.25,,0.2,0.3333333333333333,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-202498-203124,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Lance Thomas, Kyle O'Quinn","Mudiay, Williams, Ntilikina, Thomas, O'Quinn",1626144-1627786-1628373-202498-203124,NYK,28.0,1,1.0,1.0,2.0,,1.0,1.0,1.0,102.85714285714286,17.0,17.0,,0.5176,0.5176,1.8,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,11.0,11.0,1.0,,1.0,1.0,2.0,,,,2.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628373-202683-203501,1610612752,"Emmanuel Mudiay, Troy Williams, Frank Ntilikina, Enes Kanter, Tim Hardaway Jr.","Mudiay, Williams, Ntilikina, Kanter, Hardaway Jr.",1626144-1627786-1628373-202683-203501,NYK,28.0,1,,,1.0,,,,,51.42857142857143,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,0.5,,28.0,27.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628422-1628436-202498,1610612752,"Emmanuel Mudiay, Troy Williams, Damyean Dotson, Luke Kornet, Lance Thomas","Mudiay, Williams, Dotson, Kornet, Thomas",1626144-1627786-1628422-1628436-202498,NYK,119.0,1,4.0,,8.0,,2.0,,,96.80672268907563,15.0,14.5,,0.5730625,,1.4,,2.0,4.0,2.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,14.75,14.75,0.5,,,1.0,5.0,1.0,1.0,,5.0,,1.0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,,1.0,3.0,,,0.5,,,1.0,0.5,,1.0,0.6848,,,2.0,,2.0,,2.0,1.0,0.5,1.0,,0.5,,25.0,1.0,,1.0,,1.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,0.5,,0.5,0.5,,0.625,,,1.0,0.5,0.5,,0.5,0.5,1.0,,,0.5,,,,2.0,,,,,,1.0,1.0,,,,,0.2,0.3333333333333333,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628422-201563-202683,1610612752,"Emmanuel Mudiay, Troy Williams, Damyean Dotson, Michael Beasley, Enes Kanter","Mudiay, Williams, Dotson, Beasley, Kanter",1626144-1627786-1628422-201563-202683,NYK,116.0,1,3.0,,6.0,1.0,3.0,,,74.48275862068965,22.666666666666668,22.666666666666668,0.25,0.4988125,,7.933333333333334,,2.0,3.0,1.0,,1.0,,1.0,1.0,3.0,,,1.0,,,,,0.5,0.5,0.5,16.0,16.0,0.25,0.25,,0.5,,2.0,1.0,2.0,4.0,4.0,1.0,,,1.0,2.0,,,,,,,2.0,,,,,,,,0.4,,,0.5,0.6666666666666666,1.0,1.0,0.6889,,,,,1.0,,,,0.25,,,,,22.8,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,1.0,1.0,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,0.25,,0.2,0.25,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628436-201563-201584,1610612752,"Emmanuel Mudiay, Troy Williams, Luke Kornet, Michael Beasley, Courtney Lee","Mudiay, Williams, Kornet, Beasley, Lee",1626144-1627786-1628436-201563-201584,NYK,296.0,1,11.0,7.0,22.0,1.0,4.0,2.0,7.0,107.02702702702702,13.909090909090908,13.454545454545455,0.125,0.563825,0.5488666666666667,6.775,0.6363636363636364,5.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,,,1.0,,0.25,0.5,,1.0,1.0,,13.0,13.0,0.25,0.125,0.16666666666666666,0.75,-11.0,1.0,,2.0,9.0,20.0,,,7.0,,1.0,3.0,1.0,3.0,2.0,,,2.0,,,,,9.0,7.0,,0.5,0.5833333333333334,1.0,,0.2,,,,0.7777777777777778,,3.0,3.0,4.0,4.0,3.0,2.0,0.5,1.0,1.0,0.375,0.5,25.125,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,1.0,1.0,0.25,0.25,0.25,0.5,1.0,0.4375,0.5833333333333334,,,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,1.0,,,1.0,,1.0,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628436-201563-203501,1610612752,"Emmanuel Mudiay, Troy Williams, Luke Kornet, Michael Beasley, Tim Hardaway Jr.","Mudiay, Williams, Kornet, Beasley, Hardaway Jr.",1626144-1627786-1628436-201563-203501,NYK,1.0,1,,,1.0,,,,,1440.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,-1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628436-201563-203504,1610612752,"Emmanuel Mudiay, Troy Williams, Luke Kornet, Michael Beasley, Trey Burke","Mudiay, Williams, Kornet, Beasley, Burke",1626144-1627786-1628436-201563-203504,NYK,216.0,1,7.0,1.0,15.0,,3.0,,1.0,100.0,15.857142857142858,15.857142857142858,,0.5830599999999999,0.53535,5.133333333333334,0.14285714285714285,4.0,8.0,2.0,,1.0,,1.0,3.0,3.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,13.125,13.125,0.4,0.2,,0.8,2.0,,,3.0,7.0,5.0,,1.0,1.0,,,1.0,1.0,1.0,,,,6.0,,,,,7.0,1.0,,0.4375,0.25,1.0,,,,,,0.14285714285714285,,1.0,1.0,2.0,1.0,1.0,2.0,0.4,1.0,,0.2,1.0,25.4,2.0,,,,2.0,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,0.5,0.5,,,,,0.6666666666666666,,0.4,,1.0,,1.0,1.0,0.5,,,,,,,,1.0,,2.0,,1.0,,,,3.0,1.0,,,0.2,,0.375,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
1626144-1627786-1628436-201584-202498,1610612752,"Emmanuel Mudiay, Troy Williams, Luke Kornet, Courtney Lee, Lance Thomas","Mudiay, Williams, Kornet, Lee, Thomas",1626144-1627786-1628436-201584-202498,NYK,455.0,2,15.0,3.0,29.0,3.0,14.0,2.0,3.0,91.78021978021978,12.0,11.8,0.2,0.5357333333333333,0.40230000000000005,7.192857142857143,0.2,8.0,14.0,8.0,,3.0,1.0,2.0,4.0,7.0,2.0,2.0,5.0,,0.07142857142857142,,0.3333333333333333,1.0,1.0,1.0,19.642857142857142,19.642857142857142,0.5333333333333333,0.2,,0.6,7.0,3.0,2.0,3.0,21.0,14.0,3.0,,2.0,2.0,3.0,,,1.0,,,2.0,5.0,,,,,17.0,2.0,,0.6176470588235294,0.25,,0.5,0.4,1.0,0.6666666666666666,0.5306333333333334,0.09523809523809523,,1.0,1.0,1.0,1.0,1.0,2.0,0.06666666666666667,1.0,1.0,0.06666666666666667,0.3333333333333333,24.5,6.0,,,,9.0,,1.0,,10.0,,,5.0,,5.0,,2.0,10.0,,,0.5555555555555556,0.7142857142857143,,,,,0.6428571428571429,0.5,0.6,0.3333333333333333,,,0.75,0.75,0.3333333333333333,,,,,,,1.0,,,8.0,,,,,1.0,3.0,,0.3333333333333333,0.5,,,0.17647058823529413,0.1875,2.0,2.0,4.0,4.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.19047619047619047,,,,,,2.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1610612752,2018,2017-18,True
