EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Fouls,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,Points,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,DefLongMidRangeReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,Charge Fouls Drawn,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Blocked2s,BlockedAtRim,Blocks,PenaltyAtRimFGM,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffArc3ReboundPct,SecondChanceArc3Frequency,Offensive Fouls Drawn,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,SecondChanceAtRimPctAssisted,BlockedLongMidRange,3SecondViolations,HeaveAttempts,DefensiveGoaltends,StepOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1626220-1628378-200757-201937-201973,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Ricky Rubio, Jonas Jerebko","O'Neale, Mitchell, Sefolosha, Rubio, Jerebko",1626220-1628378-200757-201937-201973,UTA,81.0,1,1.0,-2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,71.1111111111111,24.0,16.5,16.0,16.5,0.5,0.5,0.5,0.5524,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201937-202324,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Ricky Rubio, Derrick Favors","O'Neale, Mitchell, Sefolosha, Rubio, Favors",1626220-1628378-200757-201937-202324,UTA,152.0,3,3.0,,6.0,6.0,6.0,,12.0,,,,9.0,,1.0,2.0,,2.0,,,,2.0,,,,1.0,1.0,,,,,113.6842105263158,14.0,11.333333333333334,14.0,11.333333333333334,,,1.0,0.60705,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,1.0,4.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.125,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60705,0.6666666666666666,1.0,0.7777777777777778,23.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201937-202327,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Ricky Rubio, Ekpe Udoh","O'Neale, Mitchell, Sefolosha, Rubio, Udoh",1626220-1628378-200757-201937-202327,UTA,220.0,2,4.0,-3.0,7.0,7.0,3.0,1.0,14.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,,2.0,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,,91.63636363636364,15.0,16.428571428571427,13.285714285714286,16.428571428571427,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.48399166666666665,7.15,5.0,,1.0,,1.0,,2.0,,,,2.0,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,5.0,,,,,,,,,,0.3333333333333333,1.0,,,,0.16666666666666666,,,,0.3333333333333333,,0.5475166666666667,,,,23.45,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201937-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Ricky Rubio, Rudy Gobert","O'Neale, Mitchell, Sefolosha, Rubio, Gobert",1626220-1628378-200757-201937-203497,UTA,27.0,1,,-3.0,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,53.33333333333333,,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201973-202692,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Jonas Jerebko, Alec Burks","O'Neale, Mitchell, Sefolosha, Jerebko, Burks",1626220-1628378-200757-201973-202692,UTA,47.0,1,1.0,-1.0,2.0,2.0,,,4.0,,,,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,122.55319148936171,10.0,13.5,10.0,13.5,,,1.0,0.52935,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,0.25,,1.0,,1.0,,,,,,,,,,0.5,1.0,,27.8,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201973-203918,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Jonas Jerebko, Rodney Hood","O'Neale, Mitchell, Sefolosha, Jerebko, Hood",1626220-1628378-200757-201973-203918,UTA,208.0,1,3.0,-2.0,6.0,6.0,,3.0,12.0,7.0,1.0,9.0,9.0,4.0,,2.0,5.0,7.0,3.0,,,,,1.0,0.5714285714285714,,1.0,0.625,0.6,,0.375,83.07692307692308,18.666666666666668,16.0,17.5,16.0,0.6363636363636364,0.09090909090909091,0.8181818181818182,0.6156272727272727,3.9444444444444446,,1.0,2.0,,,1.0,2.0,,7.0,,,,,3.0,1.0,1.0,1.0,3.0,2.0,,,,,2.0,,,,,5.0,,,,1.0,0.5,,0.5,0.3181818181818182,,0.3181818181818182,,0.18181818181818182,,1.0,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,23.0,,,,,5.0,,,,,,,1.0,,,,,,,0.6554,,2.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.2222222222222222,0.2,0.2,0.2,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.09090909090909091,1.0,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-201973-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Jonas Jerebko, Joe Ingles","O'Neale, Mitchell, Sefolosha, Jerebko, Ingles",1626220-1628378-200757-201973-204060,UTA,58.0,2,1.0,1.0,2.0,2.0,1.0,,4.0,,,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,0.5,,,,,99.3103448275862,12.5,16.5,12.5,15.0,,,1.0,0.54345,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,3.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,3.0,,,,1.0,1.0,,1.0,1.5,,1.5,,1.0,,0.5,0.5,,1.0,1.0,1.0,1.0,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-202324-202692,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Derrick Favors, Alec Burks","O'Neale, Mitchell, Sefolosha, Favors, Burks",1626220-1628378-200757-202324-202692,UTA,344.0,3,6.0,-5.0,14.0,13.0,5.0,1.0,27.0,6.0,2.0,10.0,9.0,1.0,2.0,6.0,1.0,7.0,,2.0,,4.0,,2.0,0.125,1.0,1.0,0.1111111111111111,0.25,1.0,,113.02325581395348,13.571428571428571,11.846153846153847,13.571428571428571,11.846153846153847,0.5454545454545454,0.18181818181818182,0.6363636363636364,0.4972090909090909,6.409999999999999,5.0,,,,,,1.0,,4.0,,1.0,,2.0,,,1.0,,2.0,4.0,2.0,2.0,,1.0,,,,,,2.0,2.0,5.0,,,,,,0.18181818181818182,0.25,0.18181818181818182,0.25,0.09090909090909091,0.5,1.0,1.0,,,,,,,,0.5303,,,0.5,25.0,0.35714285714285715,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,,0.5,0.09090909090909091,0.5,0.25,0.6731,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,0.2,1.0,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.18181818181818182,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-202324-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Derrick Favors, Raul Neto","O'Neale, Mitchell, Sefolosha, Favors, Neto",1626220-1628378-200757-202324-203526,UTA,47.0,1,1.0,2.0,2.0,1.0,,,3.0,,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,,,91.91489361702128,7.5,32.0,7.5,32.0,,,,0.4075,20.4,,,,,,,,,2.0,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
1626220-1628378-200757-202324-203918,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Derrick Favors, Rodney Hood","O'Neale, Mitchell, Sefolosha, Favors, Hood",1626220-1628378-200757-202324-203918,UTA,175.0,3,3.0,7.0,5.0,4.0,,2.0,9.0,3.0,1.0,4.0,3.0,2.0,,3.0,2.0,5.0,1.0,,,1.0,,1.0,1.0,,0.6666666666666666,1.0,1.0,,0.5,74.05714285714286,17.2,22.25,15.0,21.25,0.5,0.16666666666666666,0.8333333333333334,0.5291416666666667,3.9,1.0,,,,,2.0,2.0,,10.0,,,,,3.0,1.0,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,6.0,,1.0,,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,25.0,0.2,,2.0,,3.0,,2.0,,,,,1.0,,,,0.3333333333333333,,,0.5604,1.0,2.0,2.0,2.0,,2.0,2.0,4.0,4.0,4.0,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,0.4,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,False
