EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,OffThreePtRebounds,DefTwoPtRebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ShortMidRangeAssists,FTDefRebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,FtPoints,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,LongMidRangeAssists,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg2Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BlockingFouls,LongMidRangePctBlocked,Corner3FGA,PenaltyCorner3FGA,PenaltyFtPoints,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallTurnovers,3SecondViolations,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101141-200771-203138-203496-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Hollis Thompson, Robert Covington, Dario Saric","Ilyasova, Rodriguez, Thompson, Covington, Saric",101141-200771-203138-203496-203967,PHI,90.0,3,2.0,3.0,5.0,4.0,,9.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,2.0,5.0,2.0,,,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,2.0,,,2.0,,2.0,1.0,,5.0,1.0,1.0,,0.5,,0.5,1.0,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,,1.0,,,,144.0,9.6,10.5,9.6,10.5,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.5,0.5,,,,,1.0,0.5,0.6182,,,2.7,24.5,2.0,,,,,1.0,2.0,1.0,,,,,0.7206,0.4,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,2.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.4,,,3.0,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203138-203917-203954,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Hollis Thompson, Nik Stauskas, Joel Embiid","Ilyasova, Rodriguez, Thompson, Stauskas, Embiid",101141-200771-203138-203917-203954,PHI,45.0,1,1.0,-5.0,2.0,2.0,,4.0,,,,1.0,,,,,,1.0,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,128.0,13.0,9.5,13.0,9.5,,,,,,0.5,,,,,,,,0.5,,0.47735,,,21.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203138-203917-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Hollis Thompson, Nik Stauskas, Dario Saric","Ilyasova, Rodriguez, Thompson, Stauskas, Saric",101141-200771-203138-203917-203967,PHI,358.0,4,6.0,-4.0,14.0,12.0,1.0,26.0,2.0,3.0,,4.0,1.0,5.0,,,4.0,7.0,1.0,5.0,12.0,16.0,,,,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,3.0,1.0,4.0,1.0,1.0,12.0,0.25,0.25,1.0,0.2,,0.2,0.5714285714285714,0.4583333333333333,,0.46153846153846156,,0.4166666666666667,0.14285714285714285,0.3333333333333333,,,1.0,0.14285714285714285,,,104.58100558659217,15.571428571428571,11.666666666666666,14.857142857142858,10.333333333333334,0.25,0.6666666666666666,1.0,0.5,,0.3333333333333333,0.4166666666666667,0.2,0.2,1.0,,,,0.6666666666666666,0.2,0.5000166666666667,0.3906,,11.028571428571428,25.56,,8.0,,,1.0,3.0,,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,6.0,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,0.5,,,,0.07692307692307693,0.125,1.0,,,2.0,,1.0,,,1.0,,,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203457-203496-203917,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Nerlens Noel, Robert Covington, Nik Stauskas","Ilyasova, Rodriguez, Noel, Covington, Stauskas",101141-200771-203457-203496-203917,PHI,944.0,5,16.0,-4.0,33.0,35.0,,68.0,5.0,9.0,3.0,5.0,2.0,7.0,,,10.0,17.0,2.0,7.0,30.0,34.0,,,,14.0,3.0,7.0,2.0,1.0,7.0,1.0,8.0,1.0,4.0,17.0,,4.0,10.0,,10.0,7.0,2.0,30.0,0.7,0.7,0.5,0.2857142857142857,,0.2857142857142857,0.5882352941176471,0.5416666666666666,,0.5769230769230769,,0.2916666666666667,0.058823529411764705,0.1111111111111111,,0.8,0.6153846153846154,,,1.0,103.72881355932203,13.787878787878787,13.971428571428572,13.787878787878787,13.0,0.375,0.5555555555555556,0.625,0.8,0.125,0.20833333333333334,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.5,,,,0.6666666666666666,0.2857142857142857,0.54155,,,7.017647058823529,25.25714285714286,,9.0,,,,4.0,,0.5,,,,,,,5.0,2.0,1.0,2.0,,,2.0,,,,6.0,2.0,2.0,3.0,,7.0,3.0,8.0,8.0,,,,,,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,4.0,,3.0,,,4.0,,2.0,,6.0,4.0,1.0,2.0,1.0,,,0.5714285714285714,0.75,,1.0,0.15384615384615385,0.21052631578947367,0.3333333333333333,,,3.0,,,1.0,,1.0,1.0,,0.6,0.6,0.3333333333333333,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203457-203917-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Nerlens Noel, Nik Stauskas, Dario Saric","Ilyasova, Rodriguez, Noel, Stauskas, Saric",101141-200771-203457-203917-203967,PHI,164.0,1,3.0,3.0,5.0,6.0,,11.0,2.0,2.0,,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,8.0,5.0,,,,4.0,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,2.0,7.0,,,3.0,,3.0,,,8.0,1.0,1.0,1.0,0.5,,0.5,0.6666666666666666,0.7,,0.7,,0.4,,,,,0.75,,,,96.58536585365853,13.0,16.5,13.0,16.5,0.4,1.0,1.0,1.0,,0.2,0.4,0.5,0.5,1.0,,,,0.8,0.5,0.65232,,,6.8999999999999995,25.45,,,,,,3.0,,0.75,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203496-203917-203954,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Nik Stauskas, Joel Embiid","Ilyasova, Rodriguez, Covington, Stauskas, Embiid",101141-200771-203496-203917-203954,PHI,875.0,7,15.0,1.0,29.0,28.0,5.0,57.0,2.0,7.0,5.0,2.0,2.0,11.0,,1.0,5.0,14.0,4.0,14.0,24.0,23.0,1.0,2.0,3.0,4.0,12.0,11.0,2.0,3.0,2.0,4.0,6.0,2.0,,16.0,2.0,2.0,15.0,5.0,20.0,2.0,2.0,21.0,0.4,0.4,1.0,0.2857142857142857,0.5,0.2857142857142857,0.35714285714285715,0.39285714285714285,0.375,0.4,0.3,0.5,0.21428571428571427,0.42857142857142855,0.2222222222222222,0.6666666666666666,0.7,0.2631578947368421,0.2,0.5,93.80571428571429,14.241379310344827,16.5,13.586206896551724,15.892857142857142,0.25,0.2857142857142857,0.5,,0.17857142857142858,0.07142857142857142,0.39285714285714285,0.18181818181818182,0.18181818181818182,1.0,0.25,,,0.75,0.18181818181818182,0.5056999999999999,0.58185,0.125,6.285714285714286,25.271428571428572,10.0,4.0,5.0,5.0,3.0,12.0,10.0,0.7058823529411765,0.3,0.3333333333333333,1.0,0.625,0.46799375,0.3448275862068966,,7.0,6.0,7.0,1.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,2.0,,5.0,3.0,6.0,7.0,,6.0,0.3333333333333333,0.3125,0.3333333333333333,1.0,1.0,0.6,0.6,0.6666666666666666,0.375,0.3333333333333333,0.25,2.0,,,,,3.0,,3.0,,5.0,2.0,1.0,4.0,,,,0.6,0.4,,0.5714285714285714,0.06896551724137931,0.13333333333333333,0.8,,1.0,,,2.0,,3.0,,,,,,,0.25,,,,3.0,,1.0,,,,,,,0.10714285714285714,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,,,,0.5,2.0,2.0,,,,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203496-203917-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Nik Stauskas, Dario Saric","Ilyasova, Rodriguez, Covington, Stauskas, Saric",101141-200771-203496-203917-203967,PHI,105.0,2,2.0,-2.0,3.0,4.0,1.0,7.0,,2.0,,,,1.0,,,,2.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.5,,1.0,0.3333333333333333,0.5,,96.0,17.333333333333332,13.25,17.0,13.25,0.6666666666666666,,,,,,0.3333333333333333,,,,,,,1.0,,0.5054666666666666,0.5098,,1.65,25.4,,3.0,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203496-203917-204456,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Nik Stauskas, T.J. McConnell","Ilyasova, Rodriguez, Covington, Stauskas, McConnell",101141-200771-203496-203917-204456,PHI,22.0,1,,-1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,130.9090909090909,17.0,5.0,17.0,5.0,,,,,,,1.0,,,,,,,1.0,,0.5418,,,,24.7,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,0.5418,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203496-203954-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Joel Embiid, Dario Saric","Ilyasova, Rodriguez, Covington, Embiid, Saric",101141-200771-203496-203954-203967,PHI,587.0,6,10.0,6.0,21.0,21.0,3.0,42.0,4.0,6.0,3.0,1.0,4.0,7.0,,1.0,6.0,10.0,4.0,7.0,28.0,22.0,,1.0,4.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,4.0,6.0,3.0,9.0,3.0,1.0,24.0,0.3333333333333333,0.4,0.25,0.5714285714285714,,0.5714285714285714,0.6,0.7058823529411765,0.5,0.7368421052631579,0.5,0.4117647058823529,0.1,0.16666666666666666,0.5,0.8,0.75,0.5,0.5,0.8,103.03236797274276,10.761904761904763,17.19047619047619,9.80952380952381,16.952380952380953,0.35294117647058826,0.6666666666666666,0.8,0.25,0.17647058823529413,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.25,0.25,,,0.7647058823529411,0.5714285714285714,0.4934529411764706,0.38661666666666666,0.14285714285714285,5.57,25.471428571428568,13.0,18.0,6.0,6.0,1.0,2.0,13.0,0.6666666666666666,0.5,0.5,,0.6,0.487375,0.6190476190476191,2.0,,,,2.0,2.0,1.0,3.0,4.0,18.0,8.0,,,4.0,,5.0,2.0,6.0,4.0,,18.0,0.75,0.75,0.75,,,0.3333333333333333,0.3333333333333333,,0.2,1.0,0.6428571428571429,4.0,,9.0,1.0,,1.0,3.0,1.0,1.0,5.0,1.0,,,2.0,0.14285714285714285,0.14285714285714285,0.2,0.6666666666666666,,,0.058823529411764705,0.1,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,,,,,3.0,2.0,,,,,,,,,,1.0,2.0,2.0,3.0,3.0,0.5,0.5,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-200771-203917-203954-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Nik Stauskas, Joel Embiid, Dario Saric","Ilyasova, Rodriguez, Stauskas, Embiid, Saric",101141-200771-203917-203954-203967,PHI,262.0,3,4.0,4.0,9.0,7.0,3.0,16.0,1.0,3.0,,4.0,1.0,2.0,,,3.0,7.0,1.0,2.0,12.0,8.0,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,2.0,,2.0,3.0,5.0,,,9.0,0.3333333333333333,0.5,1.0,0.5,,0.5,0.42857142857142855,0.5,0.3333333333333333,0.5454545454545454,0.375,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.5,,0.6666666666666666,0.6,1.0,,87.93893129770993,11.555555555555555,22.571428571428573,8.555555555555555,22.0,0.3333333333333333,0.3333333333333333,0.5,,,0.4444444444444444,0.2222222222222222,0.5,0.5,1.0,,,,0.5555555555555556,0.5,0.48848888888888886,0.5429,0.25,12.057142857142859,25.45,1.0,4.0,,,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.5,,,0.1111111111111111,,,,,,,,,,2.0,4.0,,,1.0,,1.0,1.0,4.0,2.0,,2.0,,,1.0,,,,,,,,0.16666666666666666,3.0,1.0,,,,,,,,4.0,1.0,,,2.0,,,,,,,0.1,0.125,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-201573-203496-203917-203954,1610612755,"Ersan Ilyasova, Jerryd Bayless, Robert Covington, Nik Stauskas, Joel Embiid","Ilyasova, Bayless, Covington, Stauskas, Embiid",101141-201573-203496-203917-203954,PHI,399.0,3,7.0,9.0,12.0,12.0,1.0,24.0,2.0,2.0,1.0,2.0,1.0,2.0,,,2.0,5.0,3.0,4.0,15.0,6.0,,,,,6.0,2.0,1.0,1.0,,2.0,2.0,,,6.0,1.0,2.0,6.0,2.0,8.0,2.0,1.0,15.0,,,0.6666666666666666,0.75,,0.75,0.4,0.7222222222222222,,0.6818181818181818,,0.4444444444444444,0.2,,0.3333333333333333,1.0,0.8571428571428571,0.5,,1.0,86.61654135338345,14.416666666666666,18.833333333333332,14.166666666666666,18.666666666666668,0.2222222222222222,1.0,1.0,,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5,0.5,,,,,0.6666666666666666,0.5,0.4575833333333333,,,8.580000000000002,24.725,5.0,8.0,,2.0,1.0,4.0,5.0,0.8,1.0,1.0,1.0,,0.6082500000000001,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,9.0,4.0,,,2.0,,3.0,,2.0,4.0,,9.0,1.0,1.3333333333333333,1.125,,1.0,,,,0.3333333333333333,1.0,0.6,2.0,,3.0,,,1.0,1.0,,,4.0,2.0,,,1.0,,,0.3333333333333333,1.0,,,0.18181818181818182,0.2857142857142857,0.5,,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,0.2222222222222222,0.6666666666666666,,1.0,,,,,2.0,1.0,,1.0,,,0.5,2.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,1610612755,2017,2016-17,False
101141-201573-203496-203917-203967,1610612755,"Ersan Ilyasova, Jerryd Bayless, Robert Covington, Nik Stauskas, Dario Saric","Ilyasova, Bayless, Covington, Stauskas, Saric",101141-201573-203496-203917-203967,PHI,242.0,1,4.0,,9.0,9.0,1.0,18.0,,,1.0,,2.0,4.0,,,,1.0,2.0,4.0,7.0,7.0,,,,,6.0,4.0,2.0,,,2.0,2.0,2.0,,6.0,1.0,3.0,5.0,1.0,6.0,,,7.0,,,1.0,0.5,,0.5,,0.6,,0.5833333333333334,,0.8,,,1.0,1.0,0.7142857142857143,0.3333333333333333,,1.0,107.10743801652893,11.222222222222221,15.666666666666666,11.11111111111111,15.333333333333334,,,,,0.2,,0.8,0.5,0.5,1.0,,,,0.8,0.5,0.52491,,,11.5,26.8,9.0,9.0,4.0,4.0,,2.0,9.0,0.5,,,1.0,0.8,0.52491,1.0,,1.0,1.0,1.0,,,,,1.0,7.0,,,,2.0,,4.0,1.0,4.0,1.0,,7.0,,0.6,0.5833333333333334,,1.0,,,,,,1.0,1.0,,,,1.0,2.0,,1.0,,2.0,1.0,,,1.0,,,0.5,,0.3333333333333333,,0.16666666666666666,0.5,0.5,,,,,,,4.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,0.5,0.5,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-201573-203917-203967-204456,1610612755,"Ersan Ilyasova, Jerryd Bayless, Nik Stauskas, Dario Saric, T.J. McConnell","Ilyasova, Bayless, Stauskas, Saric, McConnell",101141-201573-203917-203967-204456,PHI,30.0,1,,2.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,96.0,4.0,26.0,4.0,26.0,,,,,1.0,,,,,,,,,,,0.2517,,,10.6,,1.0,1.0,,,,,1.0,,,,,,0.2517,1.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-201945-203138-203457-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Nerlens Noel, T.J. McConnell","Ilyasova, Henderson, Thompson, Noel, McConnell",101141-201945-203138-203457-204456,PHI,68.0,1,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,2.0,3.0,,,4.0,2.0,,,2.0,4.0,,,,,2.0,,2.0,,1.0,4.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,1.0,,,1.0,,,63.529411764705884,21.5,25.0,16.0,25.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,,0.5285666666666667,0.7452,0.5,7.433333333333334,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612755,2017,2016-17,False
101141-201945-203138-203496-203967,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Robert Covington, Dario Saric","Ilyasova, Henderson, Thompson, Covington, Saric",101141-201945-203138-203496-203967,PHI,14.0,1,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,1.0,,,205.71428571428572,9.0,5.0,9.0,5.0,,,,,,,,,,,,,,1.0,,0.3861,,1.0,,23.5,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,0.3861,1.0,,,,,,,,,,2.0,,,,,,,,2.0,1.0,,2.0,,,0.5,,,,,,,,1.0,2.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
101141-201945-203138-203954-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Joel Embiid, T.J. McConnell","Ilyasova, Henderson, Thompson, Embiid, McConnell",101141-201945-203138-203954-204456,PHI,156.0,2,3.0,2.0,4.0,5.0,,9.0,1.0,1.0,,1.0,,2.0,,,2.0,2.0,,2.0,6.0,4.0,,,,2.0,,2.0,,,1.0,,1.0,,,2.0,,2.0,3.0,,3.0,,,6.0,0.5,0.5,,,,,1.0,0.5,,0.5,,0.5,,,,0.6666666666666666,0.6666666666666666,,,0.5,83.07692307692308,17.0,17.6,17.0,16.4,0.25,1.0,1.0,,,0.25,0.5,,,,,,,0.75,,0.4979625,,,9.1,25.55,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,False
