EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,NonShootingPenaltyNonTakeFouls,PenaltyFG2A,PenaltyShotQualityAvg,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SelfOReb,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,DefensiveGoaltends,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,Travels,Defensive 3 Seconds Violations,HeaveAttempts,Arc3PctBlocked,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1626159-201609-202337-203079-203186,1610612748,"Justise Winslow, Goran Dragic, Luke Babbitt, Dion Waiters, Willie Reed","Winslow, Dragic, Babbitt, Waiters, Reed",1626159-201609-202337-203079-203186,MIA,164.0,1,3.0,3.0,5.0,5.0,,1.0,10.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,3.0,,,1.0,3.0,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,3.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,0.5,1.5,0.5,1.5,0.4,,,,,,1.0,0.5,1.0,,1.0,0.3333333333333333,,,1.0,,,,1.0,,1.0,,87.80487804878048,,15.8,17.0,15.0,17.0,0.2,1.0,1.0,1.0,0.2,,,,0.2,,,,,,,,0.4,0.5,0.5,1.0,,,,1.0,0.6,0.5,0.50998,0.6066,0.16666666666666666,0.25,0.5,11.433333333333332,24.7,,3.0,0.50998,,,4.0,1.0,1.0,1.0,,5.0,,,,5.0,4.0,,0.3333333333333333,0.5,0.5,,0.2,1.0,0.8333333333333334,0.8,,,1.0,2.0,1.0,2.0,0.5,,0.4,0.5,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202337-203079-204020,1610612748,"Justise Winslow, Goran Dragic, Luke Babbitt, Dion Waiters, Tyler Johnson","Winslow, Dragic, Babbitt, Waiters, Johnson",1626159-201609-202337-203079-204020,MIA,10.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,144.0,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202337-203079-2617,1610612748,"Justise Winslow, Goran Dragic, Luke Babbitt, Dion Waiters, Udonis Haslem","Winslow, Dragic, Babbitt, Waiters, Haslem",1626159-201609-202337-203079-2617,MIA,354.0,1,6.0,,11.0,13.0,6.0,3.0,24.0,2.0,4.0,1.0,3.0,,2.0,1.0,2.0,,3.0,2.0,,3.0,,3.0,8.0,,6.0,3.0,9.0,9.0,1.0,3.0,2.0,3.0,,6.0,,,,2.0,,,,,,,,,,,,2.0,3.0,4.0,3.0,,7.0,5.0,12.0,1.0,1.0,,2.0,2.0,,,2.0,,,1.0,,2.0,,3.0,1.0,1.0,1.0,,,,,6.0,,,,,,0.375,0.3333333333333333,0.21428571428571427,0.2,0.3,0.3,0.42857142857142855,,,,1.0,,1.0,0.6,0.6666666666666666,0.4,0.7777777777777778,0.5,0.5,1.0,,0.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,97.62711864406779,,17.363636363636363,12.538461538461538,13.454545454545455,11.153846153846153,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.14285714285714285,0.5,0.5,,0.21428571428571427,,,,0.21428571428571427,,,,0.6,0.3333333333333333,0.4,,0.7142857142857143,,0.5052576923076922,0.583775,0.07142857142857142,0.125,0.3333333333333333,7.2875,29.083333333333332,,4.0,0.4889071428571428,,,5.0,1.0,2.0,2.0,3.0,7.0,,,1.0,7.0,5.0,1.0,0.5,0.25,0.3888888888888889,,0.25,0.5,0.7777777777777778,0.45454545454545453,,2.0,,2.0,,4.0,,0.25,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202337-203186-203585,1610612748,"Justise Winslow, Goran Dragic, Luke Babbitt, Willie Reed, Rodney McGruder","Winslow, Dragic, Babbitt, Reed, McGruder",1626159-201609-202337-203186-203585,MIA,110.0,1,2.0,-4.0,3.0,4.0,4.0,,7.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,2.0,2.0,,1.0,,4.0,8.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,,,,1.0,,0.5,,,,,,,,,,,1.0,91.63636363636364,,15.0,16.25,15.0,16.25,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.47236666666666666,,,,,6.25,25.3,1.0,2.0,0.47236666666666666,,,3.0,1.0,1.0,2.0,,4.0,,,,4.0,3.0,,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202337-204020-2617,1610612748,"Justise Winslow, Goran Dragic, Luke Babbitt, Tyler Johnson, Udonis Haslem","Winslow, Dragic, Babbitt, Johnson, Haslem",1626159-201609-202337-204020-2617,MIA,49.0,1,1.0,4.0,2.0,1.0,,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,0.5,0.5,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,88.16326530612245,,14.0,21.0,14.0,21.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,,0.6311,,,,,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202355-202682-204020,1610612748,"Justise Winslow, Goran Dragic, Hassan Whiteside, Derrick Williams, Tyler Johnson","Winslow, Dragic, Whiteside, Williams, Johnson",1626159-201609-202355-202682-204020,MIA,275.0,1,5.0,-8.0,9.0,9.0,9.0,2.0,18.0,,1.0,,,1.0,3.0,,2.0,,,,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,6.0,14.0,,1.0,1.0,,,2.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,2.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,3.0,,2.0,,3.0,1.0,2.0,,,,,,6.0,,,1.0,0.5,0.5,0.16666666666666666,,0.3125,,0.3333333333333333,,0.25,,,,0.5,1.0,,0.4,,,,0.3333333333333333,,0.5,0.5,,,,,,,,94.25454545454546,,15.11111111111111,15.444444444444445,13.88888888888889,15.444444444444445,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,,0.25,0.5,0.5,1.0,,,,0.5,0.375,0.5,0.456825,0.483425,0.2222222222222222,0.2857142857142857,,9.116666666666667,26.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202355-203079-204020,1610612748,"Justise Winslow, Goran Dragic, Hassan Whiteside, Dion Waiters, Tyler Johnson","Winslow, Dragic, Whiteside, Waiters, Johnson",1626159-201609-202355-203079-204020,MIA,1754.0,10,29.0,-10.0,53.0,56.0,25.0,6.0,109.0,5.0,15.0,,4.0,7.0,11.0,7.0,11.0,1.0,1.0,,3.0,12.0,1.0,19.0,37.0,4.0,13.0,7.0,57.0,67.0,1.0,6.0,1.0,2.0,12.0,26.0,12.0,,,12.0,3.0,3.0,6.0,4.0,10.0,3.0,1.0,2.0,1.0,3.0,24.0,2.0,6.0,5.0,12.0,4.0,21.0,8.0,29.0,5.0,4.0,1.0,4.0,2.0,3.0,2.0,7.0,6.0,1.0,14.0,,10.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,55.0,0.3157894736842105,0.3157894736842105,1.0,0.3076923076923077,0.3076923076923077,0.5135135135135135,0.16666666666666666,0.5,0.14285714285714285,0.5277777777777778,0.14285714285714285,0.26,0.08108108108108109,0.2,,0.5714285714285714,1.0,0.75,0.3333333333333333,0.8333333333333334,0.25,0.7727272727272727,0.3076923076923077,0.3,0.75,,0.25,,0.4,0.75,1.0,0.8,1.0,89.48688711516533,1.0,17.39622641509434,14.857142857142858,16.30188679245283,14.339285714285714,0.3,0.3333333333333333,0.4166666666666667,0.4,0.22,0.6363636363636364,0.6363636363636364,0.14285714285714285,0.22,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.02,1.0,1.0,1.0,0.24,0.25,0.2727272727272727,1.0,0.5714285714285714,,,0.14285714285714285,0.56,0.25,0.460366,0.506875,0.057692307692307696,0.07692307692307693,0.03508771929824561,8.805405405405407,25.37692307692308,1.0,15.0,0.4235869565217391,,,32.0,1.0,3.0,12.0,6.0,39.0,,,6.0,39.0,32.0,2.0,0.8,0.717391304347826,0.7222222222222222,,0.13043478260869565,0.3333333333333333,0.6842105263157895,0.6037735849056604,,1.0,2.0,7.0,3.0,8.0,0.375,0.043478260869565216,0.30434782608695654,0.2857142857142857,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,0.07692307692307693,,,,,,,0.08333333333333333,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-202355-203585-204020,1610612748,"Justise Winslow, Goran Dragic, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Winslow, Dragic, Whiteside, McGruder, Johnson",1626159-201609-202355-203585-204020,MIA,494.0,2,8.0,1.0,18.0,17.0,5.0,3.0,35.0,2.0,7.0,1.0,1.0,4.0,5.0,1.0,2.0,,2.0,,1.0,1.0,1.0,7.0,14.0,1.0,3.0,2.0,19.0,18.0,1.0,2.0,1.0,5.0,6.0,8.0,,3.0,,1.0,1.0,3.0,3.0,,3.0,,,2.0,,1.0,6.0,,2.0,1.0,3.0,1.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,3.0,,4.0,,2.0,,1.0,,,,,,14.0,0.42857142857142855,0.42857142857142855,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.8333333333333334,0.5277777777777778,0.8333333333333334,0.17647058823529413,0.21428571428571427,0.2857142857142857,,0.5,1.0,0.6,0.2857142857142857,0.5,,0.5714285714285714,0.2222222222222222,0.4,,,,,,1.0,0.6666666666666666,0.5,,102.02429149797572,,13.38888888888889,14.882352941176471,12.277777777777779,14.470588235294118,0.4117647058823529,0.2857142857142857,0.4,1.0,0.29411764705882354,0.8,1.0,,0.11764705882352941,0.5,0.5,1.0,0.11764705882352941,,,,0.058823529411764705,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,0.5882352941176471,1.0,0.5256088235294117,0.4656166666666666,0.05555555555555555,0.06666666666666667,0.2631578947368421,6.764285714285714,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,0.2,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-203079-203186-204020,1610612748,"Justise Winslow, Goran Dragic, Dion Waiters, Willie Reed, Tyler Johnson","Winslow, Dragic, Waiters, Reed, Johnson",1626159-201609-203079-203186-204020,MIA,183.0,2,3.0,2.0,6.0,6.0,6.0,2.0,12.0,,2.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,6.0,,1.0,1.0,3.0,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,3.0,,4.0,,1.0,1.0,,,,,5.0,,,1.0,1.0,1.0,0.3333333333333333,,0.625,0.75,0.6666666666666666,0.75,0.25,,,,1.0,,,0.5,1.0,,0.5,0.5,0.5,,,,,,,,1.0,,94.42622950819673,,12.833333333333334,17.666666666666668,11.5,16.5,0.5,,,,,,,,0.25,1.0,1.0,,,,,,0.25,1.0,1.0,1.0,0.5,,,0.5,0.75,1.0,0.5285124999999999,0.567575,0.2,0.25,0.375,6.8,24.7,,2.0,0.57915,,,2.0,,2.0,,1.0,1.0,,,,1.0,2.0,1.0,,,0.16666666666666666,,1.0,,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,0.5,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-203079-203585-204020,1610612748,"Justise Winslow, Goran Dragic, Dion Waiters, Rodney McGruder, Tyler Johnson","Winslow, Dragic, Waiters, McGruder, Johnson",1626159-201609-203079-203585-204020,MIA,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-203079-204020-2617,1610612748,"Justise Winslow, Goran Dragic, Dion Waiters, Tyler Johnson, Udonis Haslem","Winslow, Dragic, Waiters, Johnson, Haslem",1626159-201609-203079-204020-2617,MIA,26.0,1,,5.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,3.0,5.0,,1.0,1.0,,3.0,,2.0,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,1.0,0.5,1.0,0.8333333333333334,1.5,0.5,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,166.15384615384616,,6.5,13.0,6.0,13.0,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,1.0,,0.59655,,0.5,1.0,0.6,1.2,23.9,,1.0,0.59655,,,2.0,1.0,1.0,1.0,3.0,5.0,,,,5.0,2.0,1.0,1.0,0.5,0.8333333333333334,,0.5,1.0,1.0,1.0,,1.0,,,,1.0,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201609-203585-204020-2617,1610612748,"Justise Winslow, Goran Dragic, Rodney McGruder, Tyler Johnson, Udonis Haslem","Winslow, Dragic, McGruder, Johnson, Haslem",1626159-201609-203585-204020-2617,MIA,90.0,1,2.0,3.0,2.0,3.0,,,5.0,,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,,3.0,,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,0.5,0.5,,,0.75,,0.75,,1.0,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,80.0,,15.5,19.666666666666668,15.5,16.0,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,0.5,0.5592,,,,,,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201949-201961-202355-204020,1610612748,"Justise Winslow, James Johnson, Wayne Ellington, Hassan Whiteside, Tyler Johnson","Winslow, Johnson, Ellington, Whiteside, Johnson",1626159-201949-201961-202355-204020,MIA,125.0,1,2.0,3.0,4.0,4.0,,1.0,8.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,,1.0,2.0,2.0,2.0,,8.0,5.0,1.0,1.0,,2.0,,2.0,6.0,,2.0,2.0,2.0,,,2.0,2.0,2.0,,,,,6.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,6.0,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,92.16,,14.25,17.0,14.0,17.0,0.5,0.5,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5393,0.4635,,,0.25,1.75,24.95,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201949-201961-203186-204020,1610612748,"Justise Winslow, James Johnson, Wayne Ellington, Willie Reed, Tyler Johnson","Winslow, Johnson, Ellington, Reed, Johnson",1626159-201949-201961-203186-204020,MIA,113.0,1,2.0,-2.0,4.0,4.0,,,8.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,2.0,3.0,,1.0,,4.0,6.0,,,,,4.0,,,,,1.0,,1.0,2.0,,2.0,,,1.0,1.0,,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,4.0,1.0,1.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,0.3333333333333333,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,101.94690265486726,,14.0,14.25,14.0,14.25,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.25,,,,,,,,0.5,,0.496,,0.25,0.3333333333333333,,7.366666666666667,25.3,,1.0,0.42875,,,2.0,,,,,,,,,,2.0,,,,,,,,,0.5,,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201949-202355-203079-204020,1610612748,"Justise Winslow, James Johnson, Hassan Whiteside, Dion Waiters, Tyler Johnson","Winslow, Johnson, Whiteside, Waiters, Johnson",1626159-201949-202355-203079-204020,MIA,206.0,3,3.0,8.0,7.0,7.0,,2.0,14.0,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,4.0,7.0,,,4.0,12.0,4.0,1.0,1.0,,4.0,6.0,2.0,,,,,,,3.0,,3.0,,,1.0,,2.0,6.0,,2.0,,3.0,,3.0,2.0,5.0,,,,,,,,,,,,,3.0,,4.0,,2.0,,,,,,8.0,0.75,0.75,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.6666666666666666,1.0,,,,,,,0.75,0.6666666666666666,,,0.75,0.6666666666666666,1.0,0.5,,,,1.0,0.5,1.0,,,97.86407766990291,,12.285714285714286,17.142857142857142,11.571428571428571,16.857142857142858,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,,,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.42857142857142855,,0.4980857142857143,0.5331,0.2222222222222222,0.2222222222222222,0.3333333333333333,8.657142857142857,,,1.0,0.6154,,,2.0,1.0,1.0,1.0,2.0,4.0,,,,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.2857142857142857,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612748,2017,2016-17,True
1626159-201949-202355-203585-204020,1610612748,"Justise Winslow, James Johnson, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Winslow, Johnson, Whiteside, McGruder, Johnson",1626159-201949-202355-203585-204020,MIA,812.0,5,14.0,10.0,27.0,25.0,7.0,3.0,52.0,2.0,8.0,,,4.0,7.0,3.0,4.0,1.0,1.0,,1.0,2.0,,9.0,19.0,2.0,3.0,10.0,34.0,24.0,1.0,1.0,,4.0,4.0,14.0,6.0,,,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,,2.0,3.0,9.0,1.0,13.0,2.0,15.0,1.0,1.0,,1.0,1.0,1.0,,2.0,3.0,,7.0,,8.0,,12.0,2.0,7.0,,,,,,30.0,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.6666666666666666,0.47368421052631576,1.0,0.5454545454545454,1.0,0.6296296296296297,1.0,0.13636363636363635,0.10526315789473684,0.25,,0.5,1.0,0.8181818181818182,0.2,1.0,,0.8571428571428571,0.18181818181818182,0.16666666666666666,0.3333333333333333,,,,1.0,0.75,0.75,1.0,,92.21674876847291,,14.814814814814815,16.48,14.481481481481481,15.88,0.36363636363636365,0.25,0.3333333333333333,0.5,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.25,0.18181818181818182,0.75,0.75,,0.045454545454545456,1.0,1.0,1.0,0.09090909090909091,0.5,0.5,1.0,,,,,0.5,0.5,0.4871318181818182,0.3823,0.25925925925925924,0.2916666666666667,0.11764705882352941,8.126315789473685,24.666666666666668,1.0,4.0,0.44329,,,8.0,,,3.0,4.0,13.0,,,1.0,13.0,8.0,,0.75,0.9,0.9285714285714286,,,,0.38235294117647056,0.2962962962962963,,,1.0,1.0,1.0,1.0,1.0,,0.2,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,True
