EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShootingFouls,BlockingFouls,Fouls,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,HeaveAttempts,PenaltyDefPoss,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,FTDefRebounds,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsPutbacks,NonShootingPenaltyNonTakeFoulsDrawn,Charge Fouls,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffShortMidRangeReboundPct,SelfOReb,SelfORebPct,SecondChanceTurnovers,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,DefensiveGoaltends,ShortMidRangePctBlocked,Charge Fouls Drawn,3SecondViolations,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101112-101114-201567-202681-202697,1610612739,"Channing Frye, Deron Williams, Kevin Love, Kyrie Irving, Iman Shumpert","Frye, Williams, Love, Irving, Shumpert",101112-101114-201567-202681-202697,CLE,114.0,1,2.0,4.0,4.0,4.0,1.0,8,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,0.75,1.0,0.75,0.6,1.0,0.6,0.6,1.0,0.6,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,101.05263157894737,12.0,16.5,11.25,16.5,0.6,0.6666666666666666,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.6,0.6666666666666666,0.2,0.8,0.49047999999999997,0.49047999999999997,0.3333333333333333,1.0,3.45,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-202681-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, Kyrie Irving, JR Smith","Frye, Williams, Love, Irving, Smith",101112-101114-201567-202681-2747,CLE,36.0,1,1.0,1.0,1.0,,,2,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,80.0,16.0,20.0,16.0,20.0,,,,,,,1.0,,,,,,1.0,0.5244,,,,,24.8,,-2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-2544-2594,1610612739,"Channing Frye, Deron Williams, Kevin Love, LeBron James, Kyle Korver","Frye, Williams, Love, James, Korver",101112-101114-201567-2544-2594,CLE,563.0,2,9.0,17.0,17.0,,1.0,34,4.0,5.0,,1.0,,,2.0,2.0,4.0,,6.0,7.0,8.0,29.0,23.0,,1.0,,,,,,6.0,4.0,,1.0,4.0,5.0,1.0,6.0,29.0,,,0.8571428571428571,,,0.8,,,0.8529411764705882,,,0.5333333333333333,,,0.4444444444444444,0.25,0.5,0.2,0.5,,86.96269982238012,16.705882352941178,16.41176470588235,15.823529411764707,14.823529411764707,0.3333333333333333,0.8,0.8,0.13333333333333333,1.0,1.0,0.26666666666666666,1.0,,,,,0.8666666666666667,0.5651266666666667,,,,3.442857142857143,24.425,,6.0,1.0,,3.0,2.0,4.0,2.0,4.0,5.0,6.0,12.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.2857142857142857,1.0,1.0,0.5,0.5,0.26666666666666666,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.17647058823529413,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-2544-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, LeBron James, JR Smith","Frye, Williams, Love, James, Smith",101112-101114-201567-2544-2747,CLE,74.0,1,1.0,3.0,4.0,,,7,,,,,,,1.0,1.0,,,1.0,1.0,1.0,5.0,6.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,5.0,,,1.0,,,1.25,,,1.25,,,0.5,,,1.0,,1.0,,,,136.2162162162162,8.666666666666666,12.0,8.666666666666666,12.0,,,,0.5,1.0,1.0,,,,,,,0.5,0.50385,,,,7.2,24.0,,-1.0,,,,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202681-202697-2594,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Iman Shumpert, Kyle Korver","Frye, Williams, Irving, Shumpert, Korver",101112-101114-202681-202697-2594,CLE,123.0,1,2.0,5.0,5.0,,,10,,3.0,,,,,,,,,,3.0,,1.0,7.0,,,,,,,,,,2.0,,1.0,2.0,,2.0,1.0,,,,,,,,,0.125,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,1.0,117.07317073170732,12.0,12.6,12.0,12.6,1.0,,,,,,,,,,,,1.0,0.48066666666666663,,,,2.566666666666667,,,-6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.25,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202684-202697-2544,1610612739,"Channing Frye, Deron Williams, Tristan Thompson, Iman Shumpert, LeBron James","Frye, Williams, Thompson, Shumpert, James",101112-101114-202684-202697-2544,CLE,6.0,1,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202684-202697-2594,1610612739,"Channing Frye, Deron Williams, Tristan Thompson, Iman Shumpert, Kyle Korver","Frye, Williams, Thompson, Shumpert, Korver",101112-101114-202684-202697-2594,CLE,25.0,1,,,1.0,,,1,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,57.599999999999994,,24.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202684-2544-2747,1610612739,"Channing Frye, Deron Williams, Tristan Thompson, LeBron James, JR Smith","Frye, Williams, Thompson, James, Smith",101112-101114-202684-2544-2747,CLE,111.0,1,2.0,4.0,4.0,4.0,1.0,8,,,,,,,,,2.0,2.0,,,3.0,7.0,2.0,,,1.0,,,3.0,7.0,,2.0,,1.0,1.0,2.0,1.0,3.0,6.0,7.0,4.0,,,,1.0,,1.0,0.7,0.5,0.7,1.0,,,1.0,1.0,0.5,1.0,1.0,,103.78378378378378,10.5,17.25,10.5,17.25,,,,,,,0.6666666666666666,,,,,0.6666666666666666,1.0,0.5006,0.5006,0.14285714285714285,1.0,,27.366666666666664,1.0,5.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,3.0,,,,,,1.0,3.0,4.0,,2.0,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,0.5,0.4,1.0,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202697-2544-2594,1610612739,"Channing Frye, Deron Williams, Iman Shumpert, LeBron James, Kyle Korver","Frye, Williams, Shumpert, James, Korver",101112-101114-202697-2544-2594,CLE,2127.0,7,35.0,69.0,68.0,8.0,5.0,137,12.0,21.0,2.0,2.0,2.0,2.0,1.0,3.0,21.0,3.0,17.0,31.0,29.0,93.0,99.0,2.0,2.0,10.0,2.0,2.0,3.0,13.0,20.0,21.0,5.0,1.0,9.0,22.0,5.0,27.0,83.0,12.0,7.0,0.5483870967741935,1.0,1.0,0.6083333333333333,1.0,0.7,0.6549295774647887,1.0,0.8125,0.48333333333333334,0.16129032258064516,0.23809523809523808,0.6923076923076923,0.0625,0.7692307692307693,0.16666666666666666,,0.6,92.75035260930888,15.0,16.058823529411764,14.507246376811594,14.911764705882353,0.35,0.5714285714285714,0.75,0.05,0.3333333333333333,0.3333333333333333,0.35,0.4,1.0,0.4,1.0,0.6,0.8333333333333334,0.53948,0.55881,0.10752688172043011,0.13978494623655913,6.070967741935484,25.348275862068967,0.11594202898550725,-6.0,9.0,1.0,15.0,4.0,8.0,9.0,13.0,20.0,14.0,24.0,9.0,7.0,8.0,15.0,6.0,2.0,4.0,,38.0,11.0,4.0,2.0,3.0,5.0,1.0,18.0,26.0,2.0,10.0,3.0,1.0,1.0,3.0,2.0,0.4117647058823529,0.4117647058823529,0.6153846153846154,0.4482758620689655,0.4482758620689655,0.8461538461538461,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,,0.13333333333333333,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.17142857142857143,0.2564102564102564,2.0,1.0,0.4,,,,4.0,,,1.0,,1.0,6.0,15.0,2.0,,0.3333333333333333,1.0,,,0.3333333333333333,4.0,7.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.2857142857142857,0.4444444444444444,0.25,0.3333333333333333,0.11666666666666667,0.5714285714285714,0.5714285714285714,0.75,0.5,0.6,0.6666666666666666,1.0,0.46776,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-2210-2544-2594,1610612739,"Channing Frye, Deron Williams, Richard Jefferson, LeBron James, Kyle Korver","Frye, Williams, Jefferson, James, Korver",101112-101114-2210-2544-2594,CLE,664.0,3,11.0,21.0,21.0,5.0,1.0,42,4.0,6.0,,,1.0,2.0,1.0,3.0,5.0,1.0,8.0,12.0,6.0,24.0,27.0,,,,2.0,3.0,1.0,7.0,4.0,5.0,,1.0,2.0,5.0,1.0,6.0,24.0,7.0,5.0,0.6666666666666666,,0.6666666666666666,0.5277777777777778,,0.5,0.5714285714285714,,0.7,0.3333333333333333,,,0.6666666666666666,0.2,0.7142857142857143,0.1111111111111111,0.25,,91.08433734939759,16.857142857142858,14.761904761904763,16.333333333333332,13.80952380952381,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2777777777777778,,,0.5,0.5,0.25,0.6666666666666666,0.5168083333333333,0.4679375,,0.2916666666666667,8.0,25.016666666666666,0.23809523809523808,-3.0,1.0,,5.0,,1.0,1.0,1.0,5.0,12.0,3.0,1.0,6.0,1.0,7.0,1.0,,3.0,1.0,15.0,3.0,2.0,1.0,,1.0,,6.0,8.0,1.0,3.0,,,,,,0.75,0.75,1.0,0.16666666666666666,0.16666666666666666,0.75,,1.0,0.6666666666666666,,0.75,1.0,0.05555555555555555,,,,0.2,0.2,1.0,0.2,0.19047619047619047,0.21428571428571427,1.0,1.0,1.0,,1.0,,5.0,,,,,,3.0,,,2.0,,,,,,3.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
