EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyTurnovers,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,HeaveAttempts,OffArc3ReboundPct,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls,PtsPutbacks,BlockedShortMidRange,AtRimPctBlocked,OffAtRimReboundPct,Travels,Offensive Fouls Drawn,SelfOReb,SecondChanceTurnovers,BlockedLongMidRange,SelfORebPct,Technical Free Throw Trips,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,Charge Fouls Drawn,team_id,year,season,team_vs
1627775-201142-202691-203546-2561,1610612744,"Patrick McCaw, Kevin Durant, Klay Thompson, Ian Clark, David West","McCaw, Durant, Thompson, Clark, West",1627775-201142-202691-203546-2561,GSW,96.0,1,2.0,-1.0,3.0,3.0,,,6.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,5.0,6.0,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,,,,,1.0,2.0,,5.0,,,1.0,1.0,,,1.0,1.25,,,1.25,,,0.5,,,,,,,,,,,90.0,14.666666666666666,17.333333333333332,14.666666666666666,17.333333333333332,,,,,,0.5,1.0,1.0,1.0,,,,,,1.0,1.0,0.6119,,,,,0.4,24.9,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201142-202691-2561-2738,1610612744,"Patrick McCaw, Kevin Durant, Klay Thompson, David West, Andre Iguodala","McCaw, Durant, Thompson, West, Iguodala",1627775-201142-202691-2561-2738,GSW,107.0,1,2.0,-4.0,4.0,4.0,,2.0,8.0,1.0,,2.0,,,,,,,3.0,,2.0,,4.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.4,1.0,0.3333333333333333,,1.0,0.4,,,,1.0,,107.66355140186916,20.25,6.5,17.0,6.5,0.2,0.4,,,,,,,,,,,,,0.4,,0.46261,0.3843,,,,11.366666666666667,23.7,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,,0.5,0.5,0.5,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201142-203110-2733-2738,1610612744,"Patrick McCaw, Kevin Durant, Draymond Green, Shaun Livingston, Andre Iguodala","McCaw, Durant, Green, Livingston, Iguodala",1627775-201142-203110-2733-2738,GSW,23.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201142-2440-2733-2738,1610612744,"Patrick McCaw, Kevin Durant, Matt Barnes, Shaun Livingston, Andre Iguodala","McCaw, Durant, Barnes, Livingston, Iguodala",1627775-201142-2440-2733-2738,GSW,5.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201580-201939-202691-203110,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Klay Thompson, Draymond Green","McCaw, McGee, Curry, Thompson, Green",1627775-201580-201939-202691-203110,GSW,230.0,1,4.0,5.0,8.0,8.0,,1.0,16.0,,,,,,1.0,1.0,,,6.0,1.0,1.0,12.0,7.0,,,2.0,,,,3.0,1.0,1.0,1.0,4.0,1.0,,9.0,2.0,2.0,3.0,5.0,2.0,7.0,,,2.0,10.0,,,1.0,1.0,,,1.0,0.7857142857142857,0.5,,0.8571428571428571,0.5,,0.14285714285714285,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,,1.0,1.0,,0.6666666666666666,100.17391304347825,14.875,13.875,14.625,13.375,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,0.8571428571428571,1.0,0.5414142857142857,0.4829,,0.16666666666666666,,2.466666666666667,27.0,,,,4.0,5.0,1.0,1.0,,,,1.0,,4.0,1.0,1.0,2.0,,,,,6.0,2.0,,1.0,3.0,3.0,,,,,,,3.0,,1.0,,2.0,3.0,,,1.0,1.0,,1.0,,2.0,1.0,2.0,2.0,0.75,1.0,0.6666666666666666,0.5,,0.16666666666666666,,1.0,,,1.0,,,1.0,0.7142857142857143,0.8,1.0,0.75,0.14285714285714285,,,,,,0.5,1.0,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,2.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201580-201939-202691-2738,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Klay Thompson, Andre Iguodala","McCaw, McGee, Curry, Thompson, Iguodala",1627775-201580-201939-202691-2738,GSW,456.0,2,8.0,11.0,18.0,17.0,5.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,,11.0,3.0,5.0,25.0,14.0,,,,1.0,2.0,7.0,3.0,4.0,2.0,1.0,6.0,,1.0,13.0,1.0,3.0,3.0,6.0,1.0,7.0,,1.0,5.0,25.0,7.0,5.0,0.3333333333333333,0.6,,0.5,0.6,0.71875,,0.5833333333333334,0.6944444444444444,,0.5833333333333334,0.3125,0.42857142857142855,0.25,1.0,0.6,0.16666666666666666,,0.25,,1.0,1.0,110.52631578947368,12.722222222222221,13.352941176470589,12.666666666666666,12.588235294117647,0.0625,0.0625,1.0,1.0,1.0,0.25,0.5,0.5,,,,,0.16666666666666666,1.0,0.875,0.5,0.567525,0.465,0.6286416666666667,,0.28,3.3363636363636364,26.76,0.2777777777777778,2.0,,6.0,9.0,,1.0,2.0,4.0,1.0,1.0,,7.0,2.0,,1.0,,2.0,4.0,,10.0,4.0,6.0,,5.0,4.0,1.0,,,3.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,,6.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,,0.5,,,0.5,,,,,1.0,0.5,0.5625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0625,1.0,1.0,1.0,,,1.0,,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201580-201939-203110-2733,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Draymond Green, Shaun Livingston","McCaw, McGee, Curry, Green, Livingston",1627775-201580-201939-203110-2733,GSW,90.0,1,2.0,-2.0,3.0,4.0,,,7.0,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,4.0,4.0,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,1.0,1.0,,,112.0,13.0,12.75,13.0,10.0,,,,,,0.5,,,,,,,,,1.0,,0.511575,,,,,2.8,25.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201580-201939-203110-2738,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Draymond Green, Andre Iguodala","McCaw, McGee, Curry, Green, Iguodala",1627775-201580-201939-203110-2738,GSW,129.0,1,2.0,6.0,6.0,4.0,4.0,1.0,10.0,1.0,,,,,1.0,1.0,,,4.0,1.0,1.0,8.0,2.0,,,,1.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,2.0,1.0,2.0,3.0,2.0,5.0,,,3.0,8.0,7.0,4.0,1.0,1.0,,1.0,1.0,0.5,,0.625,0.5714285714285714,,0.7,0.2,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,1.0,,0.5,1.0,111.62790697674419,12.0,14.25,11.166666666666666,11.25,0.2,,,,,0.2,1.0,1.0,1.0,,,,,,0.8,1.0,0.55034,0.5439,0.605475,,0.875,5.025,24.7,0.6666666666666666,,,1.0,3.0,,1.0,1.0,2.0,,,,1.0,3.0,,1.0,,1.0,3.0,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,5.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,0.25,,0.3333333333333333,,,1.0,,,,,,0.5,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.5,0.5,0.3333333333333333,0.4,,1.0,1.0,0.25,1.0,1.0,,,,,,1.0,,,1.0,,,,,0.5,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-202691-203110-2561,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, David West","McCaw, Curry, Thompson, Green, West",1627775-201939-202691-203110-2561,GSW,23.0,1,,-1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,,0.5,,,,1.0,,,125.21739130434781,13.0,10.0,13.0,6.0,,,,,,,,,,,,,,,,,0.3984,,,,,5.2,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-202691-203110-2585,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia","McCaw, Curry, Thompson, Green, Pachulia",1627775-201939-202691-203110-2585,GSW,1206.0,2,20.0,3.0,43.0,43.0,,7.0,86.0,6.0,1.0,2.0,,,5.0,16.0,,1.0,21.0,6.0,18.0,43.0,40.0,,2.0,4.0,,,,15.0,16.0,5.0,5.0,9.0,4.0,1.0,23.0,5.0,9.0,7.0,16.0,7.0,23.0,2.0,6.0,6.0,39.0,,,0.8333333333333334,0.3333333333333333,,,0.3333333333333333,0.46153846153846156,0.2,,0.5119047619047619,0.3333333333333333,,0.46153846153846156,0.6363636363636364,0.4166666666666667,0.9,0.7619047619047619,0.2916666666666667,,0.25,0.75,1.0,0.8888888888888888,102.6865671641791,12.837209302325581,15.209302325581396,12.116279069767442,14.720930232558139,0.15384615384615385,0.05128205128205128,0.5,0.5,1.0,0.41025641025641024,0.3125,0.3125,0.8,0.2,,,,,0.717948717948718,0.3125,0.5255935897435897,0.5487599999999999,,0.09302325581395349,,7.766666666666667,25.688888888888886,,,,5.0,10.0,1.0,2.0,,,2.0,5.0,2.0,9.0,7.0,1.0,3.0,2.0,,,,8.0,10.0,3.0,4.0,4.0,3.0,1.0,2.0,,6.0,5.0,1.0,4.0,2.0,4.0,4.0,,8.0,1.0,,8.0,2.0,,5.0,,5.0,3.0,6.0,3.0,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.3333333333333333,,0.19047619047619047,,0.5,,0.16666666666666666,0.6666666666666666,,1.0,0.5,0.2564102564102564,0.5,0.8333333333333334,0.6,0.1282051282051282,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,,,0.11904761904761904,0.20833333333333334,,,,,,,,,,,0.18181818181818182,,1.0,1.0,,1.0,,2.0,0.4,0.6,,,,1.0,,,,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-202691-203110-2738,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","McCaw, Curry, Thompson, Green, Iguodala",1627775-201939-202691-203110-2738,GSW,547.0,2,9.0,-9.0,19.0,21.0,6.0,3.0,40.0,2.0,1.0,2.0,,,1.0,8.0,1.0,2.0,9.0,2.0,10.0,16.0,25.0,1.0,2.0,3.0,1.0,5.0,9.0,3.0,8.0,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,4.0,7.0,4.0,11.0,2.0,5.0,4.0,13.0,5.0,4.0,0.5,0.2,0.5,0.2,0.2,0.21052631578947367,0.375,0.35714285714285715,0.34782608695652173,0.375,0.5,0.5263157894736842,0.5714285714285714,0.125,0.75,0.6363636363636364,0.26666666666666666,,0.5,0.6,,0.6666666666666666,105.3016453382084,15.0,12.476190476190476,13.526315789473685,11.0,0.10526315789473684,0.10526315789473684,0.5,0.5,1.0,0.42105263157894735,0.125,0.125,,0.5,0.5,,,,0.7368421052631579,0.125,0.4838684210526316,0.4615,0.4225714285714286,0.1875,0.5625,8.244444444444445,25.610000000000003,0.3157894736842105,12.0,2.0,,4.0,,1.0,,1.0,1.0,3.0,,1.0,8.0,,2.0,,1.0,2.0,4.0,,2.0,3.0,1.0,,,,3.0,,1.0,,1.0,,,,,,,1.0,,8.0,,,2.0,,1.0,1.0,1.0,1.0,,,0.1111111111111111,,0.5,0.1111111111111111,,,,0.42857142857142855,,,1.0,1.0,0.21052631578947367,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,,,0.25,,0.14285714285714285,,0.09523809523809523,0.18181818181818182,,1.0,5.0,0.7142857142857143,0.2,,,,,,0.5,2.0,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-202691-2585-2738,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Zaza Pachulia, Andre Iguodala","McCaw, Curry, Thompson, Pachulia, Iguodala",1627775-201939-202691-2585-2738,GSW,109.0,2,2.0,2.0,4.0,5.0,,,9.0,1.0,,,,,,1.0,,,3.0,,1.0,4.0,2.0,,,,,,,,1.0,,,2.0,,,4.0,,,4.0,4.0,,4.0,,,1.0,4.0,,,,,,,,0.5,,,0.5,,,0.25,0.8,,,0.8,,,0.75,,1.0,,118.89908256880734,10.5,13.4,10.5,10.8,0.25,,,,,0.25,,,,,,,,,0.75,,0.5338625,,,,,7.633333333333333,26.7,,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-203110-2733-2738,1610612744,"Patrick McCaw, Stephen Curry, Draymond Green, Shaun Livingston, Andre Iguodala","McCaw, Curry, Green, Livingston, Iguodala",1627775-201939-203110-2733-2738,GSW,564.0,3,9.0,8.0,22.0,22.0,22.0,3.0,44.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,12.0,2.0,5.0,26.0,18.0,1.0,1.0,5.0,2.0,5.0,26.0,3.0,3.0,1.0,1.0,4.0,,1.0,9.0,3.0,,7.0,8.0,3.0,11.0,1.0,3.0,7.0,21.0,26.0,22.0,0.5,0.4,1.0,0.4,0.4,0.5294117647058824,0.8333333333333334,0.5625,0.6190476190476191,0.8333333333333334,0.65,0.29411764705882354,0.7,0.5,,0.5833333333333334,0.3333333333333333,1.0,0.75,0.6666666666666666,0.6666666666666666,,112.34042553191489,12.0,13.636363636363637,11.045454545454545,12.909090909090908,0.11764705882352941,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,0.125,0.5,0.7058823529411765,0.3333333333333333,0.5384823529411764,0.47478333333333333,0.5475375,0.19230769230769232,1.0,5.966666666666666,25.18,1.0,19.0,2.0,4.0,7.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,6.0,8.0,1.0,2.0,,6.0,11.0,8.0,6.0,6.0,3.0,1.0,3.0,3.0,,,1.0,3.0,3.0,,1.0,,1.0,1.0,,2.0,,,10.0,1.0,,1.0,1.0,,,,,0.5,0.6,0.5,0.5,0.5454545454545454,0.08333333333333333,,0.5,1.0,,,,,,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.75,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.6666666666666666,0.5,0.4375,0.5714285714285714,0.1111111111111111,0.08333333333333333,0.16666666666666666,1.0,3.0,0.1875,0.3333333333333333,2.0,,,,,,3.0,,,3.0,,2.0,,0.14285714285714285,0.6666666666666666,,1.0,2.0,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-203546-2561-2738,1610612744,"Patrick McCaw, Stephen Curry, Ian Clark, David West, Andre Iguodala","McCaw, Curry, Clark, West, Iguodala",1627775-201939-203546-2561-2738,GSW,303.0,2,5.0,2.0,9.0,10.0,,,19.0,1.0,,1.0,,,1.0,1.0,,,7.0,1.0,2.0,16.0,14.0,,,,,,,,1.0,1.0,,4.0,,,8.0,,1.0,2.0,3.0,,3.0,1.0,2.0,1.0,16.0,,,,0.5,,,0.5,0.8333333333333334,,,0.8888888888888888,,,0.2222222222222222,0.4,,0.5,0.42857142857142855,,,,0.3333333333333333,1.0,1.0,90.2970297029703,13.333333333333334,18.3,13.333333333333334,15.3,0.1111111111111111,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,,,,,,,0.7777777777777778,1.0,0.5449277777777778,,,,,4.771428571428571,24.15,,3.0,,4.0,5.0,,,,,1.0,1.0,1.0,6.0,1.0,,,,,,,8.0,4.0,3.0,,4.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.8571428571428571,,,,,,,,,,,,0.5555555555555556,0.8,0.8,0.75,0.1111111111111111,1.0,1.0,,1.0,1.0,,,,,0.1111111111111111,0.14285714285714285,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-203949-2440-2733,1610612744,"Patrick McCaw, Stephen Curry, James Michael McAdoo, Matt Barnes, Shaun Livingston","McCaw, Curry, Michael McAdoo, Barnes, Livingston",1627775-201939-203949-2440-2733,GSW,19.0,1,,-1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-201939-2440-2733-2738,1610612744,"Patrick McCaw, Stephen Curry, Matt Barnes, Shaun Livingston, Andre Iguodala","McCaw, Curry, Barnes, Livingston, Iguodala",1627775-201939-2440-2733-2738,GSW,64.0,1,1.0,-5.0,3.0,3.0,3.0,,6.0,1.0,,,,,,,,,2.0,,,2.0,7.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,2.0,2.0,3.0,,,,,,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,135.0,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,0.5,,,,,,,,,,,,,,,,0.3369,,0.3369,,1.0,13.45,,1.0,3.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,,,1.0,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,False
1627775-202691-203110-2561-2738,1610612744,"Patrick McCaw, Klay Thompson, Draymond Green, David West, Andre Iguodala","McCaw, Thompson, Green, West, Iguodala",1627775-202691-203110-2561-2738,GSW,198.0,1,3.0,3.0,6.0,7.0,,2.0,13.0,2.0,1.0,1.0,,,1.0,4.0,,2.0,3.0,2.0,5.0,8.0,5.0,,2.0,2.0,,,,6.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,3.0,4.0,3.0,7.0,,,,6.0,,,1.0,0.4,,,0.4,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.625,1.0,0.5,1.0,1.0,0.6,0.5,1.0,1.0,,1.0,94.54545454545455,14.0,16.285714285714285,10.333333333333334,16.285714285714285,0.25,0.125,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,0.6666666666666666,,,,,0.75,0.25,0.48603125,0.5076833333333334,,0.25,,12.200000000000001,25.22,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,0.6666666666666666,,,,,0.125,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.2,0.25,,,,,,,,,,,,,,1610612744,2017,2016-17,False
