EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,Corner3FGM,Corner3Assists,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,DeadBallTurnovers,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,DefAtRimReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,BlockedAtRim,ShortMidRangePctBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,DefFTReboundPct,LongMidRangePctBlocked,Loose Ball Fouls,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,SecondChanceArc3FGA,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,PenaltyCorner3FGM,Technical Free Throw Trips,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,DefensiveGoaltends,Charge Fouls Drawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Charge Fouls,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
1627775-201142-202691-203546-2561,1610612744,"Patrick McCaw, Kevin Durant, Klay Thompson, Ian Clark, David West","McCaw, Durant, Thompson, Clark, West",1627775-201142-202691-203546-2561,GSW,96.0,1,2.0,1.0,3.0,3.0,,,6.0,2.0,,,,,,2.0,2.0,,2.0,6.0,5.0,,,,,,,,,,,,,,2.0,3.0,1.0,6.0,,,1.0,1.0,1.0,,,,,,,,90.0,17.333333333333332,14.666666666666666,17.333333333333332,14.666666666666666,1.0,,,,,,,,1.0,0.7565,,0.5,0.5,0.7,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201142-202691-2561-2738,1610612744,"Patrick McCaw, Kevin Durant, Klay Thompson, David West, Andre Iguodala","McCaw, Durant, Thompson, West, Iguodala",1627775-201142-202691-2561-2738,GSW,107.0,1,2.0,4.0,4.0,4.0,,,8.0,2.0,,,,1.0,,2.0,3.0,,,4.0,,,4.0,,2.0,2.0,,4.0,,1.0,3.0,,3.0,,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.5,0.6,,,,107.66355140186916,6.5,20.25,6.5,17.0,0.6666666666666666,,0.3333333333333333,,,,,,0.6666666666666666,0.7571666666666667,,,,6.533333333333334,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,0.5,1.0,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201142-203110-2733-2738,1610612744,"Patrick McCaw, Kevin Durant, Draymond Green, Shaun Livingston, Andre Iguodala","McCaw, Durant, Green, Livingston, Iguodala",1627775-201142-203110-2733-2738,GSW,23.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,62.60869565217391,23.0,,23.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201142-2440-2733-2738,1610612744,"Patrick McCaw, Kevin Durant, Matt Barnes, Shaun Livingston, Andre Iguodala","McCaw, Durant, Barnes, Livingston, Iguodala",1627775-201142-2440-2733-2738,GSW,5.0,1,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,1.0,,,,,,,0.2857,,,,15.4,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201580-201939-202691-203110,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Klay Thompson, Draymond Green","McCaw, McGee, Curry, Thompson, Green",1627775-201580-201939-202691-203110,GSW,230.0,1,4.0,-5.0,8.0,8.0,,1.0,16.0,2.0,,3.0,,,4.0,2.0,5.0,4.0,,7.0,12.0,1.0,,4.0,,,,,,,,1.0,1.0,2.0,,,,7.0,,,0.4,0.3888888888888889,0.3888888888888889,0.4444444444444444,,,,0.16666666666666666,,,100.17391304347825,13.875,14.875,13.375,14.625,0.2222222222222222,0.3333333333333333,,,,,0.4444444444444444,,0.6666666666666666,0.524,,,,7.06,26.25,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,4.0,,1.0,2.0,,,,,1.0,,,3.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,,,0.25,0.25,,,,,,0.4,0.5,,,0.3333333333333333,,,,,,,,,0.5,1.0,,0.3333333333333333,0.5,,,0.25,0.25,,,,,0.25,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201580-201939-202691-2738,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Klay Thompson, Andre Iguodala","McCaw, McGee, Curry, Thompson, Iguodala",1627775-201580-201939-202691-2738,GSW,456.0,2,8.0,-11.0,17.0,18.0,5.0,4.0,35.0,6.0,1.0,2.0,1.0,3.0,4.0,4.0,11.0,5.0,,14.0,25.0,3.0,2.0,4.0,1.0,2.0,,5.0,4.0,2.0,6.0,4.0,10.0,5.0,1.0,,,12.0,0.25,0.3333333333333333,0.36363636363636365,0.4375,0.4375,0.3125,0.5714285714285714,1.0,0.8333333333333334,0.4,1.0,1.0,110.52631578947368,13.352941176470589,12.722222222222221,12.588235294117647,12.666666666666666,0.375,0.125,0.1875,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.6875,0.51776875,0.5590333333333334,,,7.681818181818182,25.660000000000004,2.0,,,,,2.0,,,,0.11764705882352941,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,6.0,3.0,2.0,2.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,,3.0,1.0,2.0,5.0,3.0,,,,,,,,0.5,0.4,0.4,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.6,0.75,,0.75,,,,1.0,,,,0.3333333333333333,0.5,,0.5,0.5,1.0,0.0625,0.5,0.5,0.5,1.0,0.5,,0.5,0.51265,,0.14285714285714285,2.0,,,1.0,1.0,0.5,,,,,,,,2.0,,,,,,,3.0,,,,,0.6666666666666666,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201580-201939-203110-2733,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Draymond Green, Shaun Livingston","McCaw, McGee, Curry, Green, Livingston",1627775-201580-201939-203110-2733,GSW,90.0,1,2.0,2.0,4.0,3.0,,1.0,7.0,3.0,,2.0,,,,1.0,5.0,,,2.0,,1.0,2.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.2,0.2,,,1.0,1.0,,,1.0,112.0,12.75,13.0,10.0,13.0,0.6,0.4,,,,,,,0.6,0.4332,0.4344,0.2,0.2,7.08,,4.0,,2.0,,2.0,4.0,,0.2,1.0,1.0,1.0,,1.0,3.0,,,,,,,1.0,5.0,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,,0.2,,0.2,0.3333333333333333,,1.0,,,,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,0.6,0.3333333333333333,,0.4332,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201580-201939-203110-2738,1610612744,"Patrick McCaw, JaVale McGee, Stephen Curry, Draymond Green, Andre Iguodala","McCaw, McGee, Curry, Green, Iguodala",1627775-201580-201939-203110-2738,GSW,129.0,1,2.0,-6.0,4.0,6.0,4.0,1.0,10.0,1.0,,,1.0,3.0,1.0,1.0,4.0,1.0,,2.0,8.0,1.0,,1.0,,,,,1.0,,3.0,1.0,4.0,3.0,,,,2.0,,,0.25,0.2,0.2,0.2,0.3333333333333333,,0.3333333333333333,0.25,,,111.62790697674419,14.25,12.0,11.25,11.166666666666666,0.2,,0.6,0.3333333333333333,0.5,,0.2,,0.4,0.49244000000000004,0.362,,,13.775,26.5,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,2.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-202691-203110-2561,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, David West","McCaw, Curry, Thompson, Green, West",1627775-201939-202691-203110-2561,GSW,23.0,1,,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,,1.0,2.0,,2.0,,,,,0.3333333333333333,,0.5,,1.0,0.5,,,125.21739130434781,10.0,13.0,6.0,13.0,0.5,0.5,,,,,,,0.5,0.44285,0.3388,,,7.25,,1.0,2.0,2.0,1.0,2.0,1.0,,0.3333333333333333,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.5,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,0.44285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-202691-203110-2585,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, Zaza Pachulia","McCaw, Curry, Thompson, Green, Pachulia",1627775-201939-202691-203110-2585,GSW,1206.0,2,20.0,-3.0,43.0,43.0,,3.0,86.0,7.0,3.0,11.0,1.0,4.0,13.0,11.0,22.0,15.0,3.0,40.0,43.0,4.0,6.0,13.0,3.0,7.0,,18.0,4.0,10.0,18.0,5.0,23.0,6.0,6.0,4.0,2.0,38.0,0.2727272727272727,0.2727272727272727,0.5,0.5,0.5128205128205128,0.40540540540540543,0.36363636363636365,0.8333333333333334,0.7083333333333334,0.23809523809523808,0.25,0.8181818181818182,102.6865671641791,15.209302325581396,12.837209302325581,14.720930232558139,12.116279069767442,0.1891891891891892,0.2972972972972973,0.10810810810810811,0.25,0.25,,0.35135135135135137,0.75,0.5945945945945946,0.5018135135135136,0.58925,0.05128205128205128,0.08333333333333333,7.845454545454545,25.446666666666665,,,,,,,,,,,3.0,1.0,,,7.0,2.0,4.0,5.0,1.0,2.0,,,16.0,12.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,7.0,,4.0,4.0,,6.0,5.0,1.0,10.0,5.0,,1.0,,4.0,,4.0,1.0,0.8,0.3333333333333333,0.3333333333333333,0.25,,0.25,,0.25,0.22727272727272727,0.42857142857142855,0.6,0.5833333333333334,0.1,0.75,,,0.3333333333333333,1.0,1.0,,0.25,0.42857142857142855,0.75,0.3333333333333333,0.6363636363636364,0.7777777777777778,0.2857142857142857,0.05405405405405406,0.3076923076923077,0.3333333333333333,0.75,0.3333333333333333,,,0.3076923076923077,,,0.05,,,,,,,1.0,1.0,0.1111111111111111,0.5,0.5,1.0,,4.0,,,,,,,3.0,1.0,,0.06666666666666667,0.07692307692307693,0.4,,,,1.0,,4.0,0.18181818181818182,1.0,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-202691-203110-2738,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","McCaw, Curry, Thompson, Green, Iguodala",1627775-201939-202691-203110-2738,GSW,547.0,2,9.0,9.0,21.0,19.0,6.0,4.0,40.0,7.0,1.0,5.0,,,5.0,5.0,12.0,6.0,9.0,25.0,16.0,4.0,4.0,5.0,2.0,4.0,,10.0,3.0,4.0,11.0,4.0,15.0,4.0,5.0,9.0,1.0,23.0,0.4,0.5,0.4166666666666667,0.4444444444444444,0.5681818181818182,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.7333333333333333,0.36363636363636365,0.4,0.5,105.3016453382084,12.476190476190476,15.0,11.0,13.526315789473685,0.3888888888888889,0.2777777777777778,,,,,0.2777777777777778,0.25,0.7222222222222222,0.5315861111111111,0.4824333333333333,0.1,0.07692307692307693,4.5,26.900000000000002,12.0,9.0,16.0,2.0,16.0,12.0,2.0,0.6666666666666666,0.64,0.5714285714285714,5.0,1.0,2.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,,1.0,7.0,1.0,,,,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.4375,0.25,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.875,0.25,0.5,,,1.0,1.0,1.0,0.1,,0.7142857142857143,0.8333333333333334,0.4,,,,0.05555555555555555,0.4,0.4,1.0,1.0,0.375,0.6666666666666666,0.4,0.51100625,0.14285714285714285,0.08,2.0,,,4.0,4.0,0.5,,,0.3333333333333333,,,,,2.0,,1.0,,,,,,,,,,0.75,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-202691-2585-2738,1610612744,"Patrick McCaw, Stephen Curry, Klay Thompson, Zaza Pachulia, Andre Iguodala","McCaw, Curry, Thompson, Pachulia, Iguodala",1627775-201939-202691-2585-2738,GSW,109.0,2,2.0,-2.0,5.0,4.0,,1.0,9.0,5.0,2.0,,,1.0,,1.0,6.0,,,2.0,4.0,2.0,,,,,,,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.2,1.0,1.0,0.2,,1.0,118.89908256880734,13.4,10.5,10.8,10.5,0.8333333333333334,,0.16666666666666666,,,,,1.0,0.8333333333333334,0.6037666666666667,0.6967,,,3.6,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,1.0,,0.25,,,,,,,,0.2,0.2,,,,,,,,,0.5,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-203110-2733-2738,1610612744,"Patrick McCaw, Stephen Curry, Draymond Green, Shaun Livingston, Andre Iguodala","McCaw, Curry, Green, Livingston, Iguodala",1627775-201939-203110-2733-2738,GSW,564.0,3,9.0,-8.0,22.0,22.0,22.0,4.0,44.0,8.0,4.0,3.0,1.0,4.0,2.0,5.0,15.0,3.0,5.0,18.0,26.0,5.0,4.0,2.0,2.0,3.0,1.0,7.0,3.0,3.0,7.0,5.0,12.0,7.0,3.0,7.0,,14.0,0.4,0.6666666666666666,0.3333333333333333,0.3611111111111111,0.42857142857142855,0.16666666666666666,0.3,1.0,0.6666666666666666,0.4166666666666667,0.3333333333333333,1.0,112.34042553191489,13.636363636363637,12.0,12.909090909090908,11.045454545454545,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,0.1111111111111111,0.8,0.6111111111111112,0.45128333333333337,0.4534,0.05263157894736842,,7.013333333333334,26.066666666666666,19.0,5.0,18.0,2.0,18.0,19.0,2.0,0.5625,1.0,0.8636363636363636,4.0,2.0,4.0,7.0,,1.0,1.0,1.0,2.0,4.0,5.0,11.0,6.0,3.0,1.0,,1.0,1.0,1.0,,2.0,3.0,,1.0,1.0,,3.0,3.0,,6.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.45454545454545453,0.4,0.5,0.4,,,0.5,0.5,1.0,0.25,0.3333333333333333,1.0,1.0,,1.0,,1.0,0.5,0.5,0.25,,,,0.05555555555555555,0.5,0.5,1.0,0.5,0.5384615384615384,0.5714285714285714,0.5,0.46115,0.25,0.2222222222222222,4.0,,,2.0,2.0,0.15384615384615385,,,1.0,,,,,3.0,,6.0,,,,,,,3.0,,,0.3333333333333333,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-203546-2561-2738,1610612744,"Patrick McCaw, Stephen Curry, Ian Clark, David West, Andre Iguodala","McCaw, Curry, Clark, West, Iguodala",1627775-201939-203546-2561-2738,GSW,303.0,2,5.0,-2.0,10.0,9.0,,3.0,19.0,3.0,,4.0,,1.0,2.0,3.0,8.0,4.0,2.0,14.0,16.0,2.0,4.0,2.0,2.0,3.0,,7.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,2.0,1.0,9.0,0.6666666666666666,0.6666666666666666,0.375,0.5,0.5384615384615384,0.3333333333333333,0.6,1.0,1.0,0.5714285714285714,0.6666666666666666,,90.2970297029703,18.3,13.333333333333334,15.3,13.333333333333334,0.25,0.3333333333333333,0.08333333333333333,,,,0.16666666666666666,,0.5833333333333334,0.48735,0.4763,0.07692307692307693,0.1111111111111111,5.5875,24.025,3.0,,5.0,,5.0,3.0,,0.8333333333333334,0.35714285714285715,0.3,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,0.5,0.5,0.5,,1.0,0.375,0.8333333333333334,0.5,0.125,,,1.0,0.5,1.0,,1.0,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,,,0.3333333333333333,1.0,0.5,0.5736666666666667,,0.35714285714285715,,,,2.0,2.0,0.6666666666666666,1.0,1.0,,0.5,0.5,1.0,,1.0,,,,2.0,,2.0,3.0,,,,,1.0,0.5,,2.0,,,,0.25,,1.0,,,,,,1.0,1.0,,0.5,0.5,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-203949-2440-2733,1610612744,"Patrick McCaw, Stephen Curry, James Michael McAdoo, Matt Barnes, Shaun Livingston","McCaw, Curry, Michael McAdoo, Barnes, Livingston",1627775-201939-203949-2440-2733,GSW,19.0,1,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,0.5,,,,,,,,75.78947368421053,19.0,,19.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-201939-2440-2733-2738,1610612744,"Patrick McCaw, Stephen Curry, Matt Barnes, Shaun Livingston, Andre Iguodala","McCaw, Curry, Barnes, Livingston, Iguodala",1627775-201939-2440-2733-2738,GSW,64.0,1,1.0,5.0,3.0,3.0,3.0,,6.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,,,1.0,,1.0,,3.0,,,,,,,1.0,2.0,,7.0,,,1.0,1.25,1.1666666666666667,0.5,,,,,,,135.0,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,,,0.5,1.0,1.0,,0.5,,0.5,0.415925,,,,20.6,26.6,3.0,2.0,7.0,1.0,7.0,3.0,1.0,1.1666666666666667,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.25,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.415925,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
1627775-202691-203110-2561-2738,1610612744,"Patrick McCaw, Klay Thompson, Draymond Green, David West, Andre Iguodala","McCaw, Thompson, Green, West, Iguodala",1627775-202691-203110-2561-2738,GSW,198.0,1,3.0,-3.0,7.0,6.0,,,13.0,1.0,,3.0,,,2.0,1.0,4.0,2.0,,5.0,8.0,,,2.0,,,,,,1.0,2.0,,2.0,,,,,5.0,,,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,,0.3333333333333333,0.4,,,0.3333333333333333,94.54545454545455,16.285714285714285,14.0,16.285714285714285,10.333333333333334,0.16666666666666666,0.5,,,,,0.3333333333333333,,0.5,0.47209166666666663,,,,6.325,25.45,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,0.5,0.5,,,,,,,,1.0,0.5,,,,,,0.5,,,,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2017,2016-17,True
