EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,BlockingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FoulsDrawn,Charge Fouls Drawn,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,AtRimFGM,SecondChanceAtRimFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PtsAssisted2s,TwoPtAssists,Corner3Assists,LongMidRangeAssists,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,OffThreePtRebounds,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimAssists,SecondChanceTurnovers,Offensive Fouls,Blocked3s,BlockedCorner3,Blocks,NonShootingPenaltyNonTakeFouls,AtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,BlockingFoulsDrawn,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,PtsUnassisted3s,FTDefRebounds,Travels,Charge Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,PenaltyFtPoints,PenaltyTurnovers,Loose Ball Fouls,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
101123-101161-1627759-201143-202340,1610612738,"Gerald Green, Amir Johnson, Jaylen Brown, Al Horford, Avery Bradley","Green, Johnson, Brown, Horford, Bradley",101123-101161-1627759-201143-202340,BOS,107.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.375,0.375,0.375,0.375,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,94.2056074766355,15.0,15.5,13.333333333333334,15.5,0.5,0.25,0.25,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.75,1.0,0.462225,0.5551,0.462225,1.0,5.633333333333333,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-101161-1627759-203109-203935,1610612738,"Gerald Green, Amir Johnson, Jaylen Brown, Jae Crowder, Marcus Smart","Green, Johnson, Brown, Crowder, Smart",101123-101161-1627759-203109-203935,BOS,77.0,1,1.0,-3.0,3.0,3.0,3.0,,,6.0,1.0,,1.0,,,,,,1.0,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,0.5,,1.0,1.0,,,,112.2077922077922,11.333333333333334,14.333333333333334,11.333333333333334,14.333333333333334,0.5,,,,,,,0.5,,,1.0,,0.5537,,0.5537,,1.8,23.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-101161-201973-202738-203935,1610612738,"Gerald Green, Amir Johnson, Jonas Jerebko, Isaiah Thomas, Marcus Smart","Green, Johnson, Jerebko, Thomas, Smart",101123-101161-201973-202738-203935,BOS,61.0,1,1.0,-4.0,2.0,2.0,,,1.0,4.0,1.0,,,2.0,,,,,3.0,,,,4.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,94.42622950819673,23.0,7.5,18.0,7.5,0.3333333333333333,0.6666666666666666,,,,,,,,,0.3333333333333333,,0.48056666666666664,0.3987,,,6.966666666666666,,,,,,,,,,2.0,0.6666666666666666,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-1627759-201143-202340,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Al Horford, Avery Bradley","Green, Rozier, Brown, Horford, Bradley",101123-1626179-1627759-201143-202340,BOS,150.0,1,2.0,,7.0,6.0,,6.0,1.0,13.0,3.0,1.0,,1.0,1.0,2.0,,,4.0,1.0,2.0,10.0,10.0,1.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,8.0,,,1.0,0.5,,0.5,0.75,,0.8333333333333334,,0.3333333333333333,1.0,1.0,1.0,0.5,,,124.8,11.285714285714286,11.833333333333334,11.285714285714286,11.833333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,,,,0.8333333333333334,0.5,0.5352916666666666,0.4373,,,3.05,25.55,,,,1.0,,1.0,,,,,,,1.0,3.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.16666666666666666,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-1627759-203109-203482,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Jae Crowder, Kelly Olynyk","Green, Rozier, Brown, Crowder, Olynyk",101123-1626179-1627759-203109-203482,BOS,192.0,1,3.0,-2.0,6.0,6.0,,,1.0,12.0,,,,1.0,,1.0,,,4.0,1.0,2.0,5.0,7.0,1.0,,,,,3.0,1.0,,1.0,2.0,,5.0,1.0,2.0,3.0,1.0,4.0,,,2.0,3.0,,,1.0,0.5,,0.5,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,,,90.0,17.5,14.5,16.166666666666668,14.5,,0.16666666666666666,0.16666666666666666,,,,,,,,0.3333333333333333,,0.45915833333333333,0.3936,,,15.825,24.3,,1.0,,,,1.0,0.16666666666666666,,,,,,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,0.25,1.0,1.0,1.0,1.0,,,,,,,0.4,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-202340-203109,1610612738,"Gerald Green, Terry Rozier, Al Horford, Avery Bradley, Jae Crowder","Green, Rozier, Horford, Bradley, Crowder",101123-1626179-201143-202340-203109,BOS,181.0,3,3.0,3.0,6.0,5.0,,1.0,1.0,11.0,1.0,1.0,,2.0,,1.0,,,3.0,,2.0,7.0,4.0,1.0,,,,,,1.0,,,1.0,,2.0,,,3.0,1.0,4.0,,,1.0,5.0,,,,,,,0.6,,0.5833333333333334,,0.4,,,1.0,0.5,,,87.51381215469614,16.166666666666668,16.8,16.166666666666668,16.8,0.2,0.4,0.2,,,,1.0,,,,0.6,,0.5383899999999999,,,,6.566666666666666,24.2,,1.0,,1.0,,,0.2,,,,,,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,,,,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,1.0,1.0,0.16666666666666666,0.25,0.2857142857142857,,,,2.0,1.0,,,3.0,0.3333333333333333,0.5,1.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-203109-203935,1610612738,"Gerald Green, Terry Rozier, Al Horford, Jae Crowder, Marcus Smart","Green, Rozier, Horford, Crowder, Smart",101123-1626179-201143-203109-203935,BOS,90.0,1,2.0,-1.0,2.0,3.0,,3.0,1.0,5.0,1.0,,,,,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,0.5,,0.5,,0.5,,0.5,0.5,1.0,,1.0,80.0,21.5,15.666666666666666,19.5,15.333333333333334,0.5,,,,,,,,,,1.0,,0.509075,,,,2.3,23.4,,1.0,,1.0,1.0,,0.5,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-203482-203935,1610612738,"Gerald Green, Terry Rozier, Al Horford, Kelly Olynyk, Marcus Smart","Green, Rozier, Horford, Olynyk, Smart",101123-1626179-201143-203482-203935,BOS,43.0,1,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.97674418604652,21.0,22.0,21.0,22.0,,,,,,,,,,,,,0.3851,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201973-202738-203482,1610612738,"Gerald Green, Terry Rozier, Jonas Jerebko, Isaiah Thomas, Kelly Olynyk","Green, Rozier, Jerebko, Thomas, Olynyk",101123-1626179-201973-202738-203482,BOS,40.0,1,1.0,-3.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,72.0,17.0,23.0,17.0,15.0,,,,,,,,,,,,,0.3723,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201973-203482-203935,1610612738,"Gerald Green, Terry Rozier, Jonas Jerebko, Kelly Olynyk, Marcus Smart","Green, Rozier, Jerebko, Olynyk, Smart",101123-1626179-201973-203482-203935,BOS,757.0,4,13.0,2.0,23.0,24.0,,,1.0,47.0,6.0,,,3.0,4.0,7.0,,,12.0,5.0,8.0,25.0,23.0,,,,,,15.0,7.0,4.0,5.0,9.0,4.0,23.0,,3.0,11.0,1.0,12.0,2.0,,4.0,22.0,,,1.0,0.625,,0.625,0.625,,0.625,,0.4,,0.75,0.8461538461538461,0.1,,1.0,89.40554821664465,16.869565217391305,15.375,16.73913043478261,14.916666666666666,0.3,0.15,0.35,0.5714285714285714,0.5714285714285714,1.0,,,,,0.7,0.5714285714285714,0.5081225,,,,7.041666666666667,24.9125,,1.0,,5.0,,,0.05,,,,,,,3.0,,5.0,,,3.0,2.0,,,1.0,,4.0,1.0,4.0,1.0,1.0,1.0,0.4166666666666667,,1.5,1.5,1.0,,0.5,0.5,,0.05,0.08333333333333333,0.12,1.0,3.0,1.0,8.0,4.0,1.0,1.0,8.0,0.8,0.8,0.8888888888888888,,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,,,0.3333333333333333,,0.8,1.0,0.3333333333333333,0.3333333333333333,,3.0,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
