EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,StepOutOfBoundsTurnovers,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChancePointsPct,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctAssisted,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,BlockingFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Charge Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,3SecondViolations,ShortMidRangePctBlocked,SecondChanceTurnovers,BlockedLongMidRange,OffensiveGoaltends,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,HeaveAttempts,HeaveMakes,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626168-1627762-202692-203526-203957,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Raul Neto, Dante Exum","Lyles, Bolomboy, Burks, Neto, Exum",1626168-1627762-202692-203526-203957,UTA,495.0,1,8.0,7.0,17.0,18.0,6.0,3.0,2.0,35.0,5.0,10.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,10.0,2.0,4.0,6.0,22.0,15.0,2.0,1.0,3.0,2.0,4.0,4.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,2.0,1.0,6.0,1.0,8.0,2.0,10.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,7.0,1.0,6.0,1.0,1.0,6.0,2.0,3.0,1.0,22.0,4.0,6.0,1.0,0.4,0.4,1.0,0.5,0.5,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.6875,0.5,0.2857142857142857,0.2,0.2,0.6666666666666666,1.0,0.75,0.4,1.0,0.7777777777777778,0.2857142857142857,0.4,0.75,1.0,0.6666666666666666,1.0,0.2,101.81818181818181,13.235294117647058,15.0,12.411764705882353,13.88888888888889,0.7142857142857143,0.5,0.625,0.4,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5837,0.48535,0.4921,0.2,0.2727272727272727,0.18181818181818182,1.3699999999999999,23.7,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-1627762-202692-203526-204060,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Raul Neto, Joe Ingles","Lyles, Bolomboy, Burks, Neto, Ingles",1626168-1627762-202692-203526-204060,UTA,189.0,1,3.0,-1.0,6.0,7.0,2.0,3.0,,13.0,,1.0,,,,,1.0,,,1.0,3.0,,1.0,1.0,3.0,4.0,,1.0,1.0,1.0,3.0,2.0,,,,,,1.0,,1.0,,,,2.0,,2.0,2.0,,4.0,,4.0,,,,,,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,3.0,3.0,2.0,,1.0,1.0,,,,0.3333333333333333,1.0,0.25,1.0,0.3,0.75,0.25,,,,,0.5,,1.0,0.6666666666666666,,,1.0,,,1.0,,99.04761904761905,14.333333333333334,14.714285714285714,14.333333333333334,14.0,0.25,,,,0.25,,,,,,,,,,,0.5,,0.56325,,0.3917,0.2,0.25,1.0,10.9,22.3,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-1627762-202692-203957-204060,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Dante Exum, Joe Ingles","Lyles, Bolomboy, Burks, Exum, Ingles",1626168-1627762-202692-203957-204060,UTA,87.0,1,1.0,1.0,3.0,3.0,2.0,1.0,,6.0,1.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,6.0,5.0,,2.0,2.0,1.0,5.0,,4.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,2.0,,,3.0,1.0,2.0,,6.0,5.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.25,,,,,,1.0,,,1.0,,,1.0,,,,,99.3103448275862,12.333333333333334,16.666666666666668,12.333333333333334,16.666666666666668,0.5,1.0,1.0,,,,,,,,,,,0.5,1.0,0.5,,0.4606,,0.4606,0.6666666666666666,0.6666666666666666,0.8333333333333334,3.05,,0.6666666666666666,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202330-202692,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Alec Burks","Lyles, Hill, Favors, Hayward, Burks",1626168-201588-202324-202330-202692,UTA,263.0,1,4.0,10.0,9.0,8.0,,,1.0,17.0,,,,,,,3.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,14.0,4.0,1.0,,,,,2.0,4.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,2.0,4.0,1.0,7.0,1.0,8.0,,,,,,1.0,,,1.0,,2.0,,2.0,,4.0,,,6.0,,3.0,,12.0,,,,0.3333333333333333,0.3333333333333333,,0.25,0.25,1.0,,0.6428571428571429,,0.7,,0.5714285714285714,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,1.0,1.0,1.0,,93.07984790874524,15.0,16.0,14.333333333333334,16.0,,,,,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,,,,,0.5714285714285714,1.0,0.5088142857142858,,,0.3,0.5,,13.566666666666668,23.375,,1.0,1.0,1.0,,,0.14285714285714285,1.0,1.0,1.0,2.0,2.0,0.2857142857142857,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202330-203918,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Rodney Hood","Lyles, Hill, Favors, Hayward, Hood",1626168-201588-202324-202330-203918,UTA,84.0,1,1.0,2.0,3.0,3.0,,,,6.0,,,,,,,,,,1.0,2.0,,,2.0,4.0,2.0,,,,,,2.0,,,,,,1.0,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,1.0,,4.0,,,,1.0,1.0,,,,0.5,,0.5,,0.6666666666666666,,,,,,,1.0,,,1.0,,,1.0,,,,,102.85714285714286,11.0,17.0,11.0,17.0,,,,,,,,,,,,,,,,,,0.4189,,,0.3333333333333333,0.3333333333333333,,18.3,,,1.0,2.0,1.0,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202330-203957,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Dante Exum","Lyles, Hill, Favors, Hayward, Exum",1626168-201588-202324-202330-203957,UTA,33.0,1,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,43.63636363636363,,17.0,,17.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.5822,,,1.0,1.0,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202330-204060,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Joe Ingles","Lyles, Hill, Favors, Hayward, Ingles",1626168-201588-202324-202330-204060,UTA,256.0,2,4.0,-1.0,11.0,9.0,3.0,5.0,,20.0,1.0,2.0,,,,,,1.0,3.0,4.0,6.0,1.0,3.0,5.0,16.0,17.0,,1.0,2.0,,2.0,4.0,4.0,3.0,3.0,1.0,,2.0,1.0,3.0,1.0,,,7.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,2.0,,3.0,,,5.0,1.0,3.0,,16.0,2.0,3.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6111111111111112,0.3333333333333333,0.7272727272727273,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,112.5,13.0,12.555555555555555,13.0,12.555555555555555,0.2222222222222222,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.5555555555555556,0.3333333333333333,0.51725,,0.4068,0.2727272727272727,0.375,0.125,9.9,25.099999999999998,0.2727272727272727,1.0,2.0,,,,0.2222222222222222,0.5,0.5,,2.0,2.0,0.2222222222222222,1.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202330-2207,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Joe Johnson","Lyles, Hill, Favors, Hayward, Johnson",1626168-201588-202324-202330-2207,UTA,123.0,1,2.0,,3.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,,2.0,,2.0,,,,,,,,,,2.0,,1.0,,1.0,4.0,5.0,,,,,,,,,,,1.0,,1.0,,2.0,,,4.0,,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2857142857142857,0.2857142857142857,0.4,,,,,1.0,1.0,,1.0,0.75,,,1.0,,,,70.2439024390244,24.333333333333332,16.666666666666668,12.333333333333334,16.666666666666668,0.2,1.0,1.0,,,,,,0.4,,,,0.3333333333333333,0.2,1.0,0.6,,0.43257,0.4578,0.43257,0.16666666666666666,0.25,1.0,6.566666666666666,24.4,1.0,,,,,,,,,,,2.0,0.4,,,1.0,3.0,,1.0,,0.5,0.3333333333333333,0.375,0.5,,0.75,2.0,2.0,,,,,0.4,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202692-204060,1610612762,"Trey Lyles, George Hill, Derrick Favors, Alec Burks, Joe Ingles","Lyles, Hill, Favors, Burks, Ingles",1626168-201588-202324-202692-204060,UTA,289.0,2,5.0,-7.0,9.0,9.0,,3.0,,18.0,,1.0,,,,1.0,1.0,,,1.0,5.0,1.0,1.0,,5.0,12.0,,,,,,,2.0,3.0,,,1.0,,1.0,1.0,,1.0,,3.0,,3.0,,1.0,4.0,,4.0,,,,,2.0,1.0,,,3.0,,1.0,,1.0,,1.0,,,,,,,5.0,,,,,,1.0,1.0,1.0,0.2,,0.4166666666666667,,0.4166666666666667,,0.16666666666666666,0.2,1.0,0.6666666666666666,1.0,,,0.75,0.5,,,,,,0.6666666666666666,,89.6885813148789,19.0,13.11111111111111,19.0,12.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,0.5064833333333333,,,,,,13.959999999999999,22.7,,1.0,3.0,,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,1.0,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-201588-202324-202692-2207,1610612762,"Trey Lyles, George Hill, Derrick Favors, Alec Burks, Joe Johnson","Lyles, Hill, Favors, Burks, Johnson",1626168-201588-202324-202692-2207,UTA,2076.0,10,35.0,-9.0,65.0,68.0,24.0,18.0,7.0,133.0,12.0,21.0,4.0,3.0,4.0,2.0,4.0,1.0,8.0,21.0,44.0,3.0,12.0,7.0,58.0,67.0,5.0,5.0,15.0,2.0,15.0,18.0,24.0,9.0,8.0,1.0,2.0,9.0,3.0,12.0,1.0,2.0,5.0,27.0,6.0,10.0,19.0,2.0,31.0,7.0,38.0,2.0,5.0,3.0,2.0,5.0,4.0,,2.0,9.0,4.0,5.0,3.0,10.0,,12.0,,,12.0,,6.0,,51.0,15.0,24.0,,0.42857142857142855,0.47368421052631576,1.0,0.25,0.25,0.4772727272727273,0.3333333333333333,0.45535714285714285,0.34210526315789475,0.46774193548387094,0.35714285714285715,0.21428571428571427,0.045454545454545456,0.09523809523809523,0.5555555555555556,1.0,0.8636363636363636,0.2727272727272727,0.7142857142857143,0.8055555555555556,0.23333333333333334,0.1111111111111111,0.75,0.8571428571428571,1.0,0.75,0.07142857142857142,92.25433526011561,16.29230769230769,14.955882352941176,15.646153846153846,14.411764705882353,0.375,0.5714285714285714,0.631578947368421,0.4166666666666667,0.07142857142857142,0.5,0.5,1.0,0.14285714285714285,0.125,0.125,1.0,0.6666666666666666,0.21052631578947367,0.75,0.5892857142857143,0.125,0.47116160714285715,0.48977000000000004,0.39790000000000003,0.0967741935483871,0.12,0.25862068965517243,7.709090909090909,24.400000000000002,0.36923076923076925,5.0,14.0,2.0,,0.5,0.25,0.35714285714285715,0.35714285714285715,0.4,4.0,9.0,0.16071428571428573,0.4444444444444444,0.4444444444444444,2.0,7.0,,1.0,2.0,0.4,0.5833333333333334,0.5833333333333334,0.125,,0.1206896551724138,3.0,4.0,2.0,,,0.5,0.15789473684210525,2.0,,1.0,,4.0,,,,0.4,0.16666666666666666,0.5,,3.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.25,0.375,1.0,0.16666666666666666,1.0,1.0,0.05263157894736842,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
