EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,SecondChanceFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Charge Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,DefensiveGoaltends,PenaltyDefPoss,PtsUnassisted3s,OffThreePtRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,Travels,SecondChanceArc3Accuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Blocked3s,BlockedCorner3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
1626145-1627739-201956-203498-203940,1610612750,"Tyus Jones, Kris Dunn, Omri Casspi, Shabazz Muhammad, Adreian Payne","Jones, Dunn, Casspi, Muhammad, Payne",1626145-1627739-201956-203498-203940,MIN,356.0,1,6.0,3.0,13.0,12.0,,25.0,3.0,,,,,1.0,8.0,,1.0,4.0,14.0,11.0,,,,,1.0,,,3.0,,,6.0,,1.0,4.0,,4.0,,2.0,,2.0,2.0,3.0,4.0,2.0,14.0,,,,0.5555555555555556,0.6363636363636364,,0.1111111111111111,,1.0,0.75,,,,,101.12359550561797,14.461538461538462,14.0,14.461538461538462,13.833333333333334,0.3333333333333333,,,,,0.1111111111111111,,,,,0.4444444444444444,,0.5187444444444445,,0.18181818181818182,0.2,,9.925,24.7,2.0,,2.0,2.0,1.0,3.0,5.0,,6.0,4.0,,,3.0,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,1.0,,1.0,1.0,1.0,0.6,0.6,0.625,,,,,,1.0,0.6666666666666666,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202332-202357-203498,1610612750,"Tyus Jones, Kris Dunn, Cole Aldrich, Nemanja Bjelica, Shabazz Muhammad","Jones, Dunn, Aldrich, Bjelica, Muhammad",1626145-1627739-202332-202357-203498,MIN,248.0,3,4.0,2.0,7.0,8.0,2.0,15.0,3.0,2.0,,,1.0,1.0,7.0,1.0,1.0,2.0,9.0,7.0,2.0,,5.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,4.0,,4.0,4.0,8.0,,1.0,,1.0,1.0,5.0,4.0,,4.0,1.0,1.0,1.0,0.4375,0.45,0.8333333333333334,0.125,0.8,,1.0,0.8,1.0,,,87.09677419354838,18.0,15.25,16.428571428571427,15.25,0.375,,,,,0.125,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.462175,0.5247333333333334,,,0.5555555555555556,8.485714285714286,24.9,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,,4.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,0.5,0.5,0.2857142857142857,0.5,0.8333333333333334,,,,1.0,1.0,0.5,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,0.25,,,,0.25,0.5,0.5,0.5,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,2.0,,,,,,,2.0,2.0,,2.0,2.0,2.0,1.0,,,0.5,,,,,0.2222222222222222,0.2857142857142857,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202332-202357-203952,1610612750,"Tyus Jones, Kris Dunn, Cole Aldrich, Nemanja Bjelica, Andrew Wiggins","Jones, Dunn, Aldrich, Bjelica, Wiggins",1626145-1627739-202332-202357-203952,MIN,262.0,2,4.0,-3.0,10.0,9.0,1.0,19.0,1.0,,1.0,1.0,1.0,3.0,4.0,2.0,4.0,,6.0,9.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,,2.0,1.0,,,6.0,0.5,0.5,0.5,0.375,0.375,,0.5,0.3333333333333333,1.0,1.0,0.2,,,0.2,104.42748091603055,15.3,12.11111111111111,13.8,12.11111111111111,0.125,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,,,0.625,0.3333333333333333,0.46225625,0.3903,,,,13.2,26.95,,,,1.0,,2.0,,,,,,1.0,,,,2.0,1.0,,2.0,,1.0,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,0.25,1.0,,0.3333333333333333,1.0,,1.0,,,1.0,1.0,,,,0.125,,,,0.25,,,,,7.0,3.0,,,,,0.5,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,1.0,,3.0,,,3.0,2.0,,,0.75,0.75,0.5,,0.5,0.52205,0.5,0.2,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202332-203498-203940,1610612750,"Tyus Jones, Kris Dunn, Cole Aldrich, Shabazz Muhammad, Adreian Payne","Jones, Dunn, Aldrich, Muhammad, Payne",1626145-1627739-202332-203498-203940,MIN,198.0,2,3.0,-1.0,6.0,6.0,1.0,12.0,1.0,1.0,,,,2.0,2.0,,2.0,3.0,5.0,6.0,1.0,,,,2.0,,,,,,,,1.0,3.0,1.0,4.0,,,,,1.0,3.0,3.0,2.0,5.0,,,,0.25,0.5,,0.5,,0.3333333333333333,0.375,0.3333333333333333,,,,87.27272727272728,16.166666666666668,16.833333333333332,14.833333333333334,15.166666666666666,0.25,,,,,0.5,,,,1.0,0.75,,0.4080125,0.3567,0.4,0.6666666666666666,,7.15,29.3,,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,0.5,,,0.5,1.0,,,0.4,,,1.0,1.0,0.3333333333333333,,,,,0.25,1.0,1.0,,,,,,,,,1.0,,,0.5,,0.5,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202332-203498-203952,1610612750,"Tyus Jones, Kris Dunn, Cole Aldrich, Shabazz Muhammad, Andrew Wiggins","Jones, Dunn, Aldrich, Muhammad, Wiggins",1626145-1627739-202332-203498-203952,MIN,237.0,1,4.0,,8.0,9.0,1.0,17.0,1.0,,,,2.0,5.0,3.0,2.0,5.0,2.0,12.0,12.0,1.0,,2.0,6.0,4.0,2.0,2.0,4.0,2.0,,10.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,4.0,4.0,2.0,10.0,1.0,0.4,0.5,0.625,0.6,1.0,0.625,1.0,1.0,0.6666666666666666,0.5,,,,103.29113924050633,16.0,12.11111111111111,15.5,12.0,0.125,,,,,0.625,0.4,0.4,1.0,,0.75,0.5,0.44555,0.3832,0.2,0.4,0.16666666666666666,6.666666666666667,29.419999999999998,1.0,,1.0,2.0,,,2.0,1.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,1.0,0.5,1.0,,0.5,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,1.0,,2.0,3.0,3.0,,4.0,,,4.0,3.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,,0.39208,0.3333333333333333,0.375,,,,,,,,,,,,3.0,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202332-203940-203952,1610612750,"Tyus Jones, Kris Dunn, Cole Aldrich, Adreian Payne, Andrew Wiggins","Jones, Dunn, Aldrich, Payne, Wiggins",1626145-1627739-202332-203940-203952,MIN,190.0,1,3.0,7.0,7.0,7.0,,14.0,2.0,,1.0,1.0,,,4.0,1.0,1.0,2.0,13.0,6.0,,,,3.0,,,1.0,3.0,,1.0,7.0,,,2.0,,2.0,,2.0,1.0,1.0,3.0,1.0,2.0,1.0,13.0,1.0,1.0,1.0,1.1,1.0833333333333333,,0.2,,,1.0,,,,,106.10526315789474,10.714285714285714,16.428571428571427,10.714285714285714,16.428571428571427,0.4,0.2,1.0,1.0,1.0,,,,,,0.6,,0.5472699999999999,,0.16666666666666666,0.2,,5.55,23.3,2.0,,2.0,2.0,,,4.0,,4.0,4.0,,,2.0,2.0,,2.0,1.0,1.0,,,,1.0,,2.0,,,2.0,1.0,,2.0,2.0,0.5,0.5,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202357-203476-203498,1610612750,"Tyus Jones, Kris Dunn, Nemanja Bjelica, Gorgui Dieng, Shabazz Muhammad","Jones, Dunn, Bjelica, Dieng, Muhammad",1626145-1627739-202357-203476-203498,MIN,887.0,5,15.0,4.0,25.0,27.0,2.0,52.0,10.0,1.0,,1.0,2.0,5.0,19.0,2.0,6.0,,26.0,22.0,1.0,,5.0,3.0,5.0,2.0,1.0,4.0,1.0,,9.0,2.0,3.0,15.0,3.0,18.0,,2.0,1.0,1.0,5.0,6.0,,,21.0,0.5,0.3333333333333333,0.3333333333333333,0.52,0.52,1.25,0.24,0.2222222222222222,0.5,0.7894736842105263,0.23076923076923078,0.25,0.6666666666666666,,84.41939120631342,15.84,18.185185185185187,15.12,17.037037037037038,0.4,0.04,,,,0.2,0.4,0.4,0.5,0.5,0.64,0.4,0.517374,0.37695,,,0.19230769230769232,5.968421052631579,25.05,6.0,1.0,4.0,8.0,,1.0,10.0,1.0,6.0,14.0,,1.0,3.0,2.0,1.0,12.0,2.0,1.0,,,1.0,2.0,,3.0,,,2.0,1.0,1.0,2.0,2.0,0.3,0.3,0.5263157894736842,1.0,1.25,0.05263157894736842,0.1,,1.0,0.9230769230769231,0.25,1.0,0.8,1.0,0.3333333333333333,1.0,0.6,0.6666666666666666,0.3333333333333333,0.32,0.5,0.5,0.25,0.04,,,1.0,,3.0,3.0,1.0,,,0.25,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,0.5,3.0,1.0,1.0,,1.0,2.0,,,2.0,,,2.0,3.0,,0.5,0.5,0.5,0.5,1.0,,0.6274,0.07692307692307693,0.12,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202357-203476-203897,1610612750,"Tyus Jones, Kris Dunn, Nemanja Bjelica, Gorgui Dieng, Zach LaVine","Jones, Dunn, Bjelica, Dieng, LaVine",1626145-1627739-202357-203476-203897,MIN,37.0,1,1.0,3.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,1.0,2.0,,3.0,,,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,0.5,0.5,0.75,0.75,1.5,1.0,,,,1.0,,,,77.83783783783784,21.0,16.0,17.0,16.0,,,,,,1.0,0.5,0.5,1.0,,1.0,0.5,0.54105,,,,1.0,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-202357-203476-203952,1610612750,"Tyus Jones, Kris Dunn, Nemanja Bjelica, Gorgui Dieng, Andrew Wiggins","Jones, Dunn, Bjelica, Dieng, Wiggins",1626145-1627739-202357-203476-203952,MIN,262.0,4,4.0,4.0,10.0,10.0,2.0,20.0,4.0,,,1.0,,2.0,6.0,,3.0,2.0,10.0,6.0,,2.0,2.0,,2.0,,,1.0,,,2.0,1.0,2.0,4.0,2.0,6.0,,2.0,2.0,,2.0,2.0,3.0,2.0,8.0,,,,0.4444444444444444,0.5,1.0,0.3333333333333333,0.5,1.0,0.75,0.5,0.5,1.0,,109.92366412213741,12.1,14.1,11.3,13.3,0.4444444444444444,0.1111111111111111,,,,0.2222222222222222,,,,,0.7777777777777778,,0.4247722222222222,,0.2,0.2857142857142857,0.2,9.283333333333333,24.833333333333332,2.0,,,,2.0,2.0,4.0,,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,0.25,0.25,0.6666666666666666,,,0.16666666666666666,0.25,,1.0,0.5,,,0.5,,1.0,,0.5,0.6666666666666666,0.5,,,,,0.2222222222222222,1.0,1.0,,1.0,6.0,,1.0,,,0.5,,0.5,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,8.0,1.0,2.0,1.0,3.0,4.0,3.0,,6.0,1.0,,6.0,8.0,,0.75,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5,0.14285714285714285,0.4171785714285714,0.6,0.8,,,,,,,,,,,,2.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-203476-203498-203952,1610612750,"Tyus Jones, Kris Dunn, Gorgui Dieng, Shabazz Muhammad, Andrew Wiggins","Jones, Dunn, Dieng, Muhammad, Wiggins",1626145-1627739-203476-203498-203952,MIN,300.0,3,5.0,-3.0,10.0,11.0,1.0,21.0,2.0,1.0,,1.0,2.0,5.0,2.0,2.0,6.0,1.0,9.0,12.0,1.0,,2.0,,5.0,2.0,,,,,,1.0,1.0,3.0,1.0,4.0,,,,,3.0,2.0,2.0,1.0,7.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.75,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,,,100.8,10.2,18.0,9.9,15.727272727272727,0.25,0.125,,,,0.625,0.4,0.4,,1.0,1.0,0.4,0.466825,0.3851,0.1111111111111111,0.3333333333333333,0.2222222222222222,3.25,26.666666666666668,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,0.5,1.0,1.0,,,,,0.3333333333333333,,0.5,,,1.0,,0.5,0.5,,,,,,,,,1.0,,5.0,6.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,10.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,9.0,,,9.0,10.0,,0.5,0.5,0.5,0.25,0.5,0.125,0.466825,1.0,1.0,,,,,,,,,,,2.0,5.0,2.0,0.3333333333333333,0.625,0.4,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-1627739-203476-203940-203952,1610612750,"Tyus Jones, Kris Dunn, Gorgui Dieng, Adreian Payne, Andrew Wiggins","Jones, Dunn, Dieng, Payne, Wiggins",1626145-1627739-203476-203940-203952,MIN,100.0,1,2.0,-5.0,2.0,2.0,,4.0,,,,,,,1.0,,,,2.0,7.0,,,,,,,,,,,,,,1.0,,1.0,,,,,4.0,,,,2.0,,,,1.0,1.0,,,,,0.5,,,,,57.599999999999994,10.0,40.0,10.0,33.0,,,,,,,,,,,,,0.4169,,,,,9.8,,,,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,1.0,,,1.0,,3.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,0.5,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-201575-201937-202332-203498,1610612750,"Tyus Jones, Brandon Rush, Ricky Rubio, Cole Aldrich, Shabazz Muhammad","Jones, Rush, Rubio, Aldrich, Muhammad",1626145-201575-201937-202332-203498,MIN,26.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,110.76923076923076,11.0,15.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-201575-202332-202357-203498,1610612750,"Tyus Jones, Brandon Rush, Cole Aldrich, Nemanja Bjelica, Shabazz Muhammad","Jones, Rush, Aldrich, Bjelica, Muhammad",1626145-201575-202332-202357-203498,MIN,1168.0,4,19.0,6.0,37.0,36.0,5.0,73.0,13.0,2.0,1.0,3.0,3.0,8.0,22.0,4.0,11.0,6.0,42.0,36.0,2.0,2.0,9.0,9.0,8.0,3.0,3.0,8.0,2.0,1.0,19.0,3.0,3.0,11.0,5.0,16.0,1.0,5.0,5.0,,9.0,12.0,8.0,5.0,33.0,0.75,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.5833333333333334,1.125,0.3333333333333333,0.3,0.42857142857142855,0.5263157894736842,0.3125,0.5,0.6666666666666666,0.0625,90.00000000000001,15.702702702702704,16.305555555555557,15.027027027027026,14.88888888888889,0.3939393939393939,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.24242424242424243,0.375,0.375,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.375,0.5613272727272728,0.735825,0.1388888888888889,0.2,0.21428571428571427,6.05,24.29090909090909,11.0,2.0,1.0,4.0,,5.0,12.0,2.0,10.0,14.0,2.0,,5.0,4.0,1.0,7.0,3.0,3.0,5.0,,,8.0,1.0,3.0,,2.0,1.0,1.0,,1.0,1.0,0.4166666666666667,0.45454545454545453,0.5454545454545454,1.0,1.1666666666666667,,,,0.375,0.5833333333333334,0.3333333333333333,0.5,0.6,1.0,0.25,1.0,0.8461538461538461,0.8461538461538461,0.36363636363636365,0.12121212121212122,0.25,0.25,1.0,0.15151515151515152,,,1.0,1.0,2.0,3.0,2.0,,,0.3333333333333333,0.2,0.25,,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612750,2017,2016-17,True
1626145-201575-202357-203476-203498,1610612750,"Tyus Jones, Brandon Rush, Nemanja Bjelica, Gorgui Dieng, Shabazz Muhammad","Jones, Rush, Bjelica, Dieng, Muhammad",1626145-201575-202357-203476-203498,MIN,197.0,2,3.0,5.0,6.0,6.0,2.0,12.0,5.0,3.0,,1.0,,1.0,7.0,,2.0,,6.0,1.0,4.0,,4.0,,1.0,,,,,,,3.0,,4.0,4.0,8.0,1.0,1.0,1.0,,3.0,,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.75,,0.75,0.6666666666666666,0.6666666666666666,,0.2,87.71573604060914,16.166666666666668,16.666666666666668,14.833333333333334,16.0,0.5555555555555556,0.1111111111111111,,,,0.1111111111111111,,,,0.75,0.7777777777777778,,0.5038111111111111,0.46773333333333333,,,0.6666666666666666,2.6285714285714286,23.6,2.0,2.0,1.0,2.0,,,3.0,2.0,,6.0,4.0,1.0,,,,3.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,0.42857142857142855,0.5,0.5,0.14285714285714285,0.2,,,0.75,1.0,,,0.75,,,0.4,0.5,,0.2222222222222222,0.5,0.5,,,,,0.6666666666666666,,,,1.0,,,0.5,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-201575-202357-203476-203952,1610612750,"Tyus Jones, Brandon Rush, Nemanja Bjelica, Gorgui Dieng, Andrew Wiggins","Jones, Rush, Bjelica, Dieng, Wiggins",1626145-201575-202357-203476-203952,MIN,59.0,1,1.0,-1.0,3.0,3.0,,6.0,1.0,,,,,2.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,,1.0,1.0,,,,,146.4406779661017,14.0,5.666666666666667,14.0,5.666666666666667,0.3333333333333333,,,,,0.6666666666666666,,,,,1.0,,0.5207,,,,,0.9,38.4,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,2.0,,,1.0,,,2.0,,,,,,,,0.3981,,0.6666666666666666,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
1626145-201937-202357-203476-203498,1610612750,"Tyus Jones, Ricky Rubio, Nemanja Bjelica, Gorgui Dieng, Shabazz Muhammad","Jones, Rubio, Bjelica, Dieng, Muhammad",1626145-201937-202357-203476-203498,MIN,541.0,5,9.0,-4.0,17.0,16.0,1.0,33.0,3.0,1.0,,,1.0,4.0,11.0,1.0,4.0,2.0,13.0,17.0,1.0,,,,4.0,1.0,,2.0,,,4.0,,,4.0,1.0,5.0,,1.0,,1.0,2.0,2.0,2.0,2.0,13.0,,0.25,0.25,0.36666666666666664,0.43333333333333335,,0.26666666666666666,,,0.8,0.1,,,,87.83733826247689,17.294117647058822,15.4375,17.11764705882353,14.5,0.2,,,,,0.26666666666666666,0.25,0.25,,1.0,0.4666666666666667,0.25,0.4923266666666667,,0.13333333333333333,0.18181818181818182,,10.9,24.725,2.0,,1.0,3.0,1.0,5.0,4.0,,4.0,4.0,,,2.0,2.0,,4.0,3.0,3.0,,,,3.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.36363636363636365,,,,,,1.0,0.8,,0.5,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.2,0.2,,,,3.0,1.0,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,4.0,1.0,,2.0,1.0,,2.0,6.0,,0.25,0.2,0.2,,,,0.41900000000000004,0.15384615384615385,0.35294117647058826,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,True
