EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,Corner3PctBlocked,HeaveAttempts,BlockedShortMidRange,OffCorner3ReboundPct,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
101133-202322-202693-203107-203490,1610612764,"Ian Mahinmi, John Wall, Markieff Morris, Tomas Satoransky, Otto Porter Jr.","Mahinmi, Wall, Morris, Satoransky, Porter Jr.",101133-202322-202693-203107-203490,WAS,24.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,60.0,24.0,,24.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202322-202711-203078-203107,1610612764,"Ian Mahinmi, John Wall, Bojan Bogdanovic, Bradley Beal, Tomas Satoransky","Mahinmi, Wall, Bogdanovic, Beal, Satoransky",101133-202322-202711-203078-203107,WAS,111.0,1,2.0,-6.0,3.0,3.0,3.0,6.0,,,,,,,3.0,,,,3.0,,6.0,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,77.83783783783784,21.333333333333332,15.666666666666666,21.333333333333332,15.666666666666666,,,,,,,,,,,,1.0,1.0,0.4844,,27.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202322-202711-203078-203490,1610612764,"Ian Mahinmi, John Wall, Bojan Bogdanovic, Bradley Beal, Otto Porter Jr.","Mahinmi, Wall, Bogdanovic, Beal, Porter Jr.",101133-202322-202711-203078-203490,WAS,926.0,11,15.0,-7.0,30.0,31.0,13.0,61.0,4.0,6.0,2.0,5.0,1.0,1.0,10.0,7.0,14.0,4.0,11.0,30.0,37.0,8.0,6.0,9.0,10.0,1.0,4.0,3.0,7.0,1.0,1.0,17.0,6.0,11.0,13.0,1.0,,3.0,1.0,5.0,4.0,7.0,5.0,27.0,0.5714285714285714,0.5714285714285714,0.75,0.36363636363636365,0.36363636363636365,0.5,0.52,0.5357142857142857,0.44,0.07142857142857142,0.16666666666666666,0.6,0.5454545454545454,0.6,1.0,94.85961123110151,15.933333333333334,14.451612903225806,15.1,14.290322580645162,0.24,0.6666666666666666,0.8,0.2,0.4,0.4,0.5,0.04,1.0,1.0,1.0,0.4,0.68,0.5214139999999999,8.842857142857143,26.036363636363635,14.0,2.0,,,2.0,2.0,1.0,3.0,,,3.0,1.0,2.0,3.0,4.0,,,1.0,2.0,,3.0,4.0,7.0,,3.0,1.0,9.0,3.0,,3.0,2.0,3.0,,,2.0,,3.0,2.0,2.0,,1.0,,2.0,2.0,2.0,,,,4.0,,2.0,,,,,6.0,,,3.0,,,,,,,,,,9.0,14.0,2.0,,0.5,,,0.5714285714285714,0.75,0.4,0.75,0.4090909090909091,,1.0,,0.2857142857142857,0.75,,0.14285714285714285,,0.5,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,0.75,0.12,0.3333333333333333,0.3333333333333333,,0.3,0.3333333333333333,0.6666666666666666,,,,1.0,0.5,,0.2,1.0,,,0.3,0.3,0.544725,0.497825,0.10714285714285714,0.17647058823529413,0.1,0.3,0.4666666666666667,,,,,,,,1.0,1.0,0.09090909090909091,0.1,1.0,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202322-202711-203107-203490,1610612764,"Ian Mahinmi, John Wall, Bojan Bogdanovic, Tomas Satoransky, Otto Porter Jr.","Mahinmi, Wall, Bogdanovic, Satoransky, Porter Jr.",101133-202322-202711-203107-203490,WAS,8.0,1,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,540.0,4.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202322-203078-203094-203490,1610612764,"Ian Mahinmi, John Wall, Bradley Beal, Andrew Nicholson, Otto Porter Jr.","Mahinmi, Wall, Beal, Nicholson, Porter Jr.",101133-202322-203078-203094-203490,WAS,131.0,1,2.0,2.0,5.0,4.0,,9.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,,2.0,3.0,2.0,,,1.0,1.0,,,3.0,2.0,3.0,3.0,,,,,,1.0,2.0,,5.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6,,,,0.6666666666666666,0.75,,98.93129770992367,9.0,21.5,9.0,21.25,,,,0.2,1.0,1.0,,0.2,,,,0.4,0.6,0.51789,16.05,24.433333333333334,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.6666666666666666,1.0,,,,,0.2,,,,0.5,0.5,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202693-202711-203078-203107,1610612764,"Ian Mahinmi, Markieff Morris, Bojan Bogdanovic, Bradley Beal, Tomas Satoransky","Mahinmi, Morris, Bogdanovic, Beal, Satoransky",101133-202693-202711-203078-203107,WAS,249.0,2,4.0,1.0,8.0,8.0,,16.0,2.0,3.0,1.0,1.0,,1.0,,3.0,5.0,,1.0,10.0,9.0,4.0,2.0,,,,2.0,,2.0,,1.0,4.0,2.0,2.0,3.0,1.0,,1.0,,2.0,,1.0,5.0,10.0,0.6666666666666666,0.6666666666666666,,,,0.6,0.5,0.7142857142857143,0.16666666666666666,,,0.5,1.0,1.0,,92.5301204819277,15.625,15.5,15.25,15.5,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,0.6666666666666666,0.5092249999999999,6.4799999999999995,23.5,,1.0,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,4.0,2.0,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,1.0,,,,1.0,1.0,,,,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2017,2016-17,True
101133-202711-203078-203107-203490,1610612764,"Ian Mahinmi, Bojan Bogdanovic, Bradley Beal, Tomas Satoransky, Otto Porter Jr.","Mahinmi, Bogdanovic, Beal, Satoransky, Porter Jr.",101133-202711-203078-203107-203490,WAS,250.0,1,4.0,-6.0,6.0,8.0,3.0,14.0,2.0,3.0,1.0,1.0,,,2.0,3.0,5.0,,2.0,7.0,13.0,2.0,4.0,,2.0,,1.0,,1.0,,,2.0,2.0,3.0,7.0,,,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.5,,,,0.6,0.42857142857142855,0.4375,0.2857142857142857,,,0.5,1.0,0.6666666666666666,1.0,80.64,22.666666666666668,14.25,21.333333333333332,13.625,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,1.0,,,,,,0.2857142857142857,0.7142857142857143,0.5835571428571429,6.1,29.15,3.0,3.0,2.0,2.0,,,,1.0,,,,,,1.0,1.0,2.0,3.0,,,,4.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,2.0,2.0,,,1.0,4.0,,,,1.0,,,,,1.0,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,3.0,,1.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.25,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.5,0.14285714285714285,,,,,,,0.6666666666666666,1.0,0.5,,,,,,,,1.0,,0.6669,0.32835,,,0.5714285714285714,0.14285714285714285,0.5,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101133-203078-203094-203107-203490,1610612764,"Ian Mahinmi, Bradley Beal, Andrew Nicholson, Tomas Satoransky, Otto Porter Jr.","Mahinmi, Beal, Nicholson, Satoransky, Porter Jr.",101133-203078-203094-203107-203490,WAS,143.0,1,2.0,1.0,5.0,6.0,1.0,11.0,2.0,2.0,1.0,1.0,,,1.0,3.0,3.0,,1.0,6.0,5.0,6.0,,,1.0,,3.0,,3.0,,1.0,6.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,,,,1.0,0.75,0.75,0.25,,,1.0,1.0,1.0,1.0,110.76923076923077,10.0,15.5,10.0,15.5,0.5,1.0,1.0,0.25,1.0,1.0,1.0,,,,,0.25,0.75,0.64605,5.433333333333334,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201160-202322,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Jason Smith, John Wall","Gortat, Oubre Jr., Mac, Smith, Wall",101162-1626162-1627815-201160-202322,WAS,288.0,2,5.0,-10.0,8.0,9.0,3.0,17.0,1.0,2.0,,,,1.0,4.0,1.0,3.0,,5.0,2.0,12.0,,2.0,,4.0,,,,,,,,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,0.3333333333333333,0.125,0.125,0.625,,,1.0,0.5,0.4,0.5,85.0,14.75,18.88888888888889,14.75,18.0,0.25,0.5,0.5,,,,,0.125,,,,0.5,0.875,0.50755625,4.333333333333333,26.72,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,0.5,,,0.14285714285714285,1.0,,,,1.0,,,,,,,0.125,,,,,,,1.0,1.0,,,,,,,,,,,0.6461,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201160-203504,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Jason Smith, Trey Burke","Gortat, Oubre Jr., Mac, Smith, Burke",101162-1626162-1627815-201160-203504,WAS,221.0,1,4.0,9.0,8.0,6.0,,14.0,,,1.0,2.0,,,1.0,2.0,3.0,1.0,1.0,13.0,4.0,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,5.0,2.0,3.0,3.0,1.0,,,,,,2.0,5.0,13.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.875,0.8125,0.25,,,,0.5,0.6,,91.22171945701358,13.625,18.666666666666668,13.625,18.333333333333332,,,,0.5,0.5,0.5,1.0,,,,,0.25,0.25,0.4354125,13.966666666666667,26.4,4.0,,,,,,1.0,1.0,,,1.0,,,1.0,6.0,,,,,,,1.0,1.0,1.0,1.0,3.0,8.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,8.0,,,3.0,1.0,,,,,,,,,8.0,4.0,,1.0,,1.0,,1.0,,1.25,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,0.25,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,,0.481875,0.42857142857142855,0.5,,0.6153846153846154,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201943-203107,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Brandon Jennings, Tomas Satoransky","Gortat, Oubre Jr., Mac, Jennings, Satoransky",101162-1626162-1627815-201943-203107,WAS,447.0,1,7.0,6.0,15.0,15.0,,30.0,4.0,7.0,1.0,2.0,,,4.0,6.0,11.0,2.0,4.0,19.0,13.0,2.0,10.0,6.0,4.0,,1.0,2.0,3.0,,,8.0,3.0,7.0,9.0,1.0,,,,2.0,,,1.0,17.0,0.16666666666666666,0.2,1.0,0.5,0.5,0.5454545454545454,0.6,0.6333333333333333,0.26666666666666666,,,,1.0,1.0,1.0,96.64429530201342,15.4,14.4,14.733333333333333,14.4,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.13333333333333333,0.5,0.5,,,,,,0.26666666666666666,0.7333333333333333,0.5764533333333334,5.418181818181818,24.9,,2.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,4.0,,2.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.2,1.0,0.5,0.2857142857142857,0.3333333333333333,,,0.5,1.0,,1.0,1.0,,,0.25,0.13333333333333333,0.5,0.5,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,0.4722,,0.06666666666666667,0.09090909090909091,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201943-203504,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Brandon Jennings, Trey Burke","Gortat, Oubre Jr., Mac, Jennings, Burke",101162-1626162-1627815-201943-203504,WAS,205.0,1,3.0,-3.0,6.0,6.0,1.0,12.0,2.0,2.0,1.0,1.0,,,1.0,3.0,5.0,,1.0,6.0,9.0,,6.0,,1.0,,,,,,,,1.0,3.0,4.0,,,,,1.0,1.0,1.0,,4.0,,,,,,0.6,0.5,0.5,0.16666666666666666,,,,1.0,1.0,1.0,84.29268292682927,18.333333333333332,15.833333333333334,18.0,15.833333333333334,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,0.5,0.43580833333333335,6.720000000000001,24.9,6.0,1.0,1.0,1.0,2.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,,,,2.0,3.0,5.0,,1.0,,6.0,,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,1.0,0.6,1.0,0.5,1.0,0.5,,1.0,,0.5,1.0,,0.3333333333333333,,0.5,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.16666666666666666,,0.4646,0.43580833333333335,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201977-202322,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Marcus Thornton, John Wall","Gortat, Oubre Jr., Mac, Thornton, Wall",101162-1626162-1627815-201977-202322,WAS,219.0,2,4.0,10.0,8.0,7.0,,15.0,1.0,1.0,1.0,2.0,,,3.0,3.0,4.0,3.0,3.0,17.0,7.0,2.0,4.0,6.0,3.0,,1.0,2.0,3.0,,,8.0,2.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,17.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,1.0714285714285714,1.0625,0.42857142857142855,,,,1.0,1.0,1.0,98.63013698630137,14.0,15.285714285714286,14.0,15.285714285714286,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,0.42857142857142855,0.5714285714285714,0.47467857142857145,10.825,25.46666666666667,3.0,,,,1.0,1.0,1.0,1.0,,,3.0,,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,7.0,3.0,,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,7.0,3.0,,1.0,,1.0,,1.0,,1.25,,1.1666666666666667,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,0.14285714285714285,1.0,1.0,,1.0,1.0,0.6666666666666666,,,,,,,0.5,1.0,,,0.5,1.0,,0.5182,,,,0.4117647058823529,0.375,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-201977-203504,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, Marcus Thornton, Trey Burke","Gortat, Oubre Jr., Mac, Thornton, Burke",101162-1626162-1627815-201977-203504,WAS,108.0,2,2.0,2.0,4.0,2.0,1.0,6.0,,,1.0,2.0,,,2.0,1.0,2.0,,2.0,4.0,2.0,,2.0,,2.0,,,,,,,,,1.0,2.0,,,,,,,,1.0,4.0,,,,,,0.5,0.25,0.4,0.5,,,,,1.0,,80.0,17.75,18.5,14.5,18.5,,,,0.5,0.5,0.5,,,,,,0.5,0.5,0.397025,16.6,25.05,,1.0,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.4731,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-202322-202693,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, John Wall, Markieff Morris","Gortat, Oubre Jr., Mac, Wall, Morris",101162-1626162-1627815-202322-202693,WAS,27.0,1,,-3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666666,4.0,23.0,4.0,23.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-202322-203078,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, John Wall, Bradley Beal","Gortat, Oubre Jr., Mac, Wall, Beal",101162-1626162-1627815-202322-203078,WAS,147.0,1,2.0,-3.0,4.0,5.0,,9.0,2.0,2.0,,1.0,,,,2.0,3.0,,,4.0,7.0,2.0,2.0,,,,1.0,,1.0,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,1.0,4.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,88.16326530612244,20.5,13.0,20.5,11.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5698666666666666,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2017,2016-17,True
101162-1626162-1627815-202322-203490,1610612764,"Marcin Gortat, Kelly Oubre Jr., Sheldon Mac, John Wall, Otto Porter Jr.","Gortat, Oubre Jr., Mac, Wall, Porter Jr.",101162-1626162-1627815-202322-203490,WAS,374.0,3,6.0,-1.0,15.0,15.0,3.0,30.0,3.0,6.0,1.0,3.0,,,4.0,4.0,9.0,1.0,4.0,16.0,17.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,,,5.0,1.0,2.0,3.0,5.0,1.0,,,2.0,,1.0,4.0,16.0,0.25,0.25,1.0,0.25,0.3333333333333333,0.4444444444444444,0.4230769230769231,0.5,0.3076923076923077,0.1111111111111111,0.16666666666666666,,1.0,1.0,1.0,115.50802139037432,12.666666666666666,12.266666666666667,12.266666666666667,12.266666666666667,0.46153846153846156,0.5,0.6,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,0.3076923076923077,0.7692307692307693,0.5915833333333333,6.611111111111111,30.575,5.0,1.0,,1.0,,3.0,,,,,1.0,,,1.0,5.0,,1.0,,,,,1.0,5.0,,1.0,2.0,4.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,4.0,,2.0,,,1.0,,,,1.0,,,,,,7.0,1.0,,3.0,1.0,,,,,,,,,4.0,5.0,,1.0,,,,0.2,,0.16666666666666666,,0.25,,,,0.2,1.0,,0.14285714285714285,,,0.5,,,,,1.0,,,0.3333333333333333,,,,,0.25,0.25,1.0,1.0,,,,,,0.5,,,,0.16666666666666666,0.3333333333333333,0.6557,0.51852,0.2,0.2727272727272727,,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612764,2017,2016-17,True
