EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,LongMidRangeFGM,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGA,SecondChanceCorner3FGA,OffThreePtRebounds,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,LongMidRangeAssists,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceFtPoints,PenaltyCorner3FGA,Fg3aBlocked,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,Travels,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Charge Fouls,BlockingFouls,StepOutOfBoundsTurnovers,HeaveMakes,Technical Free Throw Trips,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1627774-202323-203459-203468-203486,1610612757,"Jake Layman, Evan Turner, Allen Crabbe, CJ McCollum, Mason Plumlee","Layman, Turner, Crabbe, McCollum, Plumlee",1627774-202323-203459-203468-203486,POR,55.0,1,1.0,2.0,3.0,2.0,,5.0,,,,,1.0,,1.0,1.0,2.0,,5.0,3.0,,,,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,5.0,,,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,1.0,,,1.0,,,,,130.9090909090909,,7.666666666666667,16.0,7.666666666666667,16.0,,,,,,0.3333333333333333,,,0.6666666666666666,0.39825,,,,22.1,35.3,3.0,,,1.0,1.0,1.0,2.0,,5.0,1.0,,,,,5.0,3.0,1.0,0.8333333333333334,0.8333333333333334,,,,0.3333333333333333,0.39825,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,0.5,1.0,,,,,,0.3333333333333333,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,1.0,,,,,0.3333333333333333,,1.0,,0.5,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-202334-203081-203459,1610612757,"Jake Layman, Al-Farouq Aminu, Ed Davis, Damian Lillard, Allen Crabbe","Layman, Aminu, Davis, Lillard, Crabbe",1627774-202329-202334-203081-203459,POR,290.0,1,5.0,-5.0,10.0,10.0,1.0,20.0,,1.0,,2.0,,,1.0,6.0,1.0,,2.0,7.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,,,,,,,,2.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,1.0,0.75,0.2,0.6666666666666666,0.7142857142857143,0.16666666666666666,1.0,0.5,1.0,99.3103448275862,,13.7,15.3,13.4,15.0,0.14285714285714285,,,,0.2857142857142857,,,,0.2857142857142857,0.4359285714285714,0.645,,,13.9,23.2,10.0,8.0,,,1.0,6.0,1.0,,2.0,,,,3.0,4.0,2.0,10.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,,,0.4359285714285714,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,0.42857142857142855,,,,,,1.0,1.0,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.14285714285714285,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,0.14285714285714285,,,,,,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-202334-203459-203468,1610612757,"Jake Layman, Al-Farouq Aminu, Ed Davis, Allen Crabbe, CJ McCollum","Layman, Aminu, Davis, Crabbe, McCollum",1627774-202329-202334-203459-203468,POR,268.0,1,4.0,,8.0,8.0,,16.0,3.0,3.0,,1.0,2.0,,3.0,6.0,2.0,,9.0,9.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,,3.0,,,,2.0,2.0,1.0,,,1.0,,,1.0,,9.0,0.3333333333333333,0.3333333333333333,0.5,0.5625,0.5625,0.25,,,0.6666666666666666,,0.5,0.6,,,,0.5,85.97014925373134,,17.25,16.25,17.25,15.875,0.375,1.0,1.0,0.3333333333333333,0.125,0.25,,,0.625,0.44899375,,,,8.066666666666666,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,4.0,3.0,,1.0,,,,,,,0.5,0.5,,,,,0.6666666666666666,0.25,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-203081-203086-203459,1610612757,"Jake Layman, Al-Farouq Aminu, Damian Lillard, Meyers Leonard, Allen Crabbe","Layman, Aminu, Lillard, Leonard, Crabbe",1627774-202329-203081-203086-203459,POR,24.0,1,,2.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,0.5,0.5,0.5,,,,,,,,,,,120.0,,12.0,,12.0,,0.5,1.0,1.0,,,,,,1.0,0.6934,,,,0.4,22.5,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,2.0,2.0,1.0,0.5,0.5,,,,,0.6934,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-203081-203459-203486,1610612757,"Jake Layman, Al-Farouq Aminu, Damian Lillard, Allen Crabbe, Mason Plumlee","Layman, Aminu, Lillard, Crabbe, Plumlee",1627774-202329-203081-203459-203486,POR,90.0,2,2.0,1.0,3.0,4.0,,7.0,3.0,3.0,,,,,3.0,3.0,,1.0,7.0,6.0,,,2.0,,1.0,1.0,1.0,2.0,,2.0,,,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,7.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.1666666666666667,,,,,,1.0,1.0,,,,1.0,112.0,,14.333333333333334,11.75,14.333333333333334,11.75,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,0.6263,,0.3333333333333333,0.3333333333333333,2.0,,3.0,,,,3.0,3.0,,1.0,7.0,,,,,,7.0,3.0,1.0,1.0,1.1666666666666667,,,,,0.6263,1.0,1.0,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-203081-203459-203943,1610612757,"Jake Layman, Al-Farouq Aminu, Damian Lillard, Allen Crabbe, Noah Vonleh","Layman, Aminu, Lillard, Crabbe, Vonleh",1627774-202329-203081-203459-203943,POR,17.0,1,,3.0,1.0,,,1.0,,,,,,,,,1.0,,3.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.5,1.5,1.0,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,1.0,0.42225,,,,,23.2,1.0,,,,,,1.0,,3.0,,,,,,3.0,1.0,,1.5,1.5,,,,,0.42225,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-203459-203468-203943,1610612757,"Jake Layman, Al-Farouq Aminu, Allen Crabbe, CJ McCollum, Noah Vonleh","Layman, Aminu, Crabbe, McCollum, Vonleh",1627774-202329-203459-203468-203943,POR,23.0,1,,,,,,,,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,0.3016,0.4038,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202329-203459-203486-203943,1610612757,"Jake Layman, Al-Farouq Aminu, Allen Crabbe, Mason Plumlee, Noah Vonleh","Layman, Aminu, Crabbe, Plumlee, Vonleh",1627774-202329-203459-203486-203943,POR,1.0,1,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1440.0,,1.0,,,,,,,,,1.0,,1.0,1.0,0.2385,0.2385,,,,25.5,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,0.2385,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202334-203081-203086-203459,1610612757,"Jake Layman, Ed Davis, Damian Lillard, Meyers Leonard, Allen Crabbe","Layman, Davis, Lillard, Leonard, Crabbe",1627774-202334-203081-203086-203459,POR,17.0,1,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,1.0,,,1.0,,,,84.70588235294117,,14.0,,13.0,,0.5,1.0,1.0,,0.5,,1.0,,0.5,0.49145,0.5651,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202334-203086-203459-203468,1610612757,"Jake Layman, Ed Davis, Meyers Leonard, Allen Crabbe, CJ McCollum","Layman, Davis, Leonard, Crabbe, McCollum",1627774-202334-203086-203459-203468,POR,307.0,1,5.0,8.0,10.0,11.0,,21.0,1.0,1.0,,2.0,1.0,,3.0,6.0,1.0,6.0,15.0,7.0,,,2.0,1.0,1.0,2.0,,5.0,,,2.0,1.0,3.0,,3.0,,,,1.0,1.0,6.0,7.0,2.0,,,,,,15.0,0.3333333333333333,0.3333333333333333,0.5,0.6428571428571429,0.75,0.14285714285714285,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,98.50162866449512,,14.5,14.727272727272727,14.5,14.636363636363637,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.14285714285714285,,,0.2857142857142857,0.464,,0.3,0.25,13.116666666666667,25.8,2.0,3.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,2.0,,,0.25,1.0,1.0,0.5,,0.3917,0.06666666666666667,0.2,,3.0,1.0,1.0,,,4.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,0.42857142857142855,1.0,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612757,2017,2016-17,True
1627774-202334-203090-203459-203468,1610612757,"Jake Layman, Ed Davis, Maurice Harkless, Allen Crabbe, CJ McCollum","Layman, Davis, Harkless, Crabbe, McCollum",1627774-202334-203090-203459-203468,POR,207.0,1,3.0,7.0,7.0,7.0,,14.0,3.0,4.0,,,1.0,,3.0,4.0,1.0,3.0,12.0,5.0,,,2.0,1.0,1.0,2.0,1.0,5.0,,1.0,3.0,,4.0,,4.0,,,1.0,,,2.0,3.0,2.0,,,,,,12.0,0.3333333333333333,0.3333333333333333,0.75,0.9,1.0,0.2,,,0.6,,1.0,0.6666666666666666,,,0.5,1.0,97.39130434782608,,12.0,17.571428571428573,12.0,15.428571428571429,0.8,0.75,1.0,0.3333333333333333,,0.2,,,1.0,0.56647,,0.3333333333333333,0.4,2.125,24.2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,4.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,0.25,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-202334-203459-203468-203943,1610612757,"Jake Layman, Ed Davis, Allen Crabbe, CJ McCollum, Noah Vonleh","Layman, Davis, Crabbe, McCollum, Vonleh",1627774-202334-203459-203468-203943,POR,87.0,1,1.0,-1.0,3.0,3.0,1.0,6.0,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,2.0,2.0,4.0,1.0,,,,,,2.0,,,,,0.25,0.5,,,,1.0,,,0.5,,,,99.3103448275862,,15.0,14.0,11.666666666666666,12.666666666666666,,,,,,0.5,,1.0,0.5,0.459575,0.53385,0.3333333333333333,0.5,21.2,25.5,3.0,3.0,,1.0,,1.0,1.0,2.0,2.0,,,,,,2.0,3.0,,,0.25,,,,0.5,0.459575,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203081-203086-203459-203943,1610612757,"Jake Layman, Damian Lillard, Meyers Leonard, Allen Crabbe, Noah Vonleh","Layman, Lillard, Leonard, Crabbe, Vonleh",1627774-203081-203086-203459-203943,POR,13.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,,13.0,,13.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203081-203086-203468-203486,1610612757,"Jake Layman, Damian Lillard, Meyers Leonard, CJ McCollum, Mason Plumlee","Layman, Lillard, Leonard, McCollum, Plumlee",1627774-203081-203086-203468-203486,POR,43.0,1,1.0,-3.0,1.0,2.0,,3.0,,,,,,,,,,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,,,,,3.0,,,,,0.75,,,,,,,,,,,,100.46511627906976,,20.0,11.5,20.0,8.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203081-203090-203459-203486,1610612757,"Jake Layman, Damian Lillard, Maurice Harkless, Allen Crabbe, Mason Plumlee","Layman, Lillard, Harkless, Crabbe, Plumlee",1627774-203081-203090-203459-203486,POR,5.0,1,,-3.0,,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203081-203459-203486-203943,1610612757,"Jake Layman, Damian Lillard, Allen Crabbe, Mason Plumlee, Noah Vonleh","Layman, Lillard, Crabbe, Plumlee, Vonleh",1627774-203081-203459-203486-203943,POR,101.0,1,2.0,2.0,6.0,5.0,,11.0,,1.0,,1.0,2.0,,,2.0,2.0,4.0,7.0,5.0,,,,2.0,,1.0,,3.0,,1.0,,1.0,2.0,,2.0,,,,2.0,2.0,2.0,4.0,2.0,,,,,,7.0,,,,0.375,0.5833333333333334,0.5,,1.0,,,1.0,0.5,,,,1.0,156.83168316831683,,8.166666666666666,10.4,8.166666666666666,9.6,0.25,,,,0.25,0.5,,,0.75,0.5813625,,0.3333333333333333,0.5,3.85,25.95,6.0,4.0,,2.0,,2.0,2.0,4.0,7.0,,,,,,7.0,6.0,,0.375,0.5833333333333334,,,,0.5,0.5813625,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,,,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203090-203459-203468-203486,1610612757,"Jake Layman, Maurice Harkless, Allen Crabbe, CJ McCollum, Mason Plumlee","Layman, Harkless, Crabbe, McCollum, Plumlee",1627774-203090-203459-203468-203486,POR,20.0,1,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,,,2.0,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,1.0,1.0,,1.0,1.0,1.0,,,144.0,,8.0,12.0,8.0,12.0,1.0,0.5,0.5,,,,1.0,,1.0,0.5496,0.5544,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
1627774-203090-203459-203468-203994,1610612757,"Jake Layman, Maurice Harkless, Allen Crabbe, CJ McCollum, Jusuf Nurkic","Layman, Harkless, Crabbe, McCollum, Nurkic",1627774-203090-203459-203468-203994,POR,17.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,169.41176470588235,,4.0,13.0,4.0,13.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,True
202323-202329-202334-203081-203090,1610612757,"Evan Turner, Al-Farouq Aminu, Ed Davis, Damian Lillard, Maurice Harkless","Turner, Aminu, Davis, Lillard, Harkless",202323-202329-202334-203081-203090,POR,97.0,1,2.0,-3.0,2.0,3.0,,5.0,,,,,,,,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,0.5,,,,,1.0,1.0,,,,,74.22680412371133,,27.5,14.0,27.5,14.0,,,,,,,,,0.5,0.460875,,,,21.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612757,2017,2016-17,True
202323-202329-202334-203081-203459,1610612757,"Evan Turner, Al-Farouq Aminu, Ed Davis, Damian Lillard, Allen Crabbe","Turner, Aminu, Davis, Lillard, Crabbe",202323-202329-202334-203081-203459,POR,1409.0,11,23.0,-1.0,47.0,47.0,4.0,94.0,9.0,15.0,2.0,9.0,9.0,,15.0,33.0,9.0,13.0,52.0,53.0,3.0,,14.0,9.0,7.0,9.0,4.0,20.0,5.0,4.0,13.0,,17.0,5.0,22.0,2.0,2.0,4.0,11.0,16.0,10.0,14.0,4.0,2.0,2.0,,2.0,1.0,48.0,0.4666666666666667,0.4666666666666667,0.45454545454545453,0.4642857142857143,0.53125,0.21428571428571427,0.5,,0.7647058823529411,0.2777777777777778,0.5,0.68,0.20833333333333334,0.16666666666666666,0.5714285714285714,0.6,96.06813342796309,0.5,15.23404255319149,14.74468085106383,14.893617021276595,13.680851063829786,0.35714285714285715,0.6,0.6428571428571429,0.4444444444444444,0.21428571428571427,0.21428571428571427,0.6666666666666666,,0.5714285714285714,0.4926511904761905,0.46576666666666666,0.10638297872340426,0.10810810810810811,8.075757575757576,25.055555555555557,13.0,4.0,3.0,2.0,6.0,10.0,2.0,6.0,18.0,,1.0,1.0,2.0,1.0,18.0,13.0,0.6,0.5,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.48091666666666666,0.34615384615384615,0.2765957446808511,1.0,9.0,3.0,3.0,1.0,4.0,16.0,3.0,,3.0,2.0,1.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.07692307692307693,3.0,1.0,0.030303030303030304,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,,1.0,,0.1,4.0,5.0,,2.0,1.0,,1.0,1.0,,,,,1.0,0.06666666666666667,0.043478260869565216,0.6666666666666666,,,0.4166666666666667,0.8,6.0,2.0,2.0,0.6666666666666666,,0.6666666666666666,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1610612757,2017,2016-17,True
