EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,BlockingFouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceArc3FGM,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,BlockingFoulsDrawn,Clear Path Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101139-1626167-201166-201952-202331,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Jeff Teague, Paul George","Miles, Turner, Brooks, Teague, George",101139-1626167-201166-201952-202331,IND,41.0,1,1.0,2.0,1.0,2.0,,3.0,,,,,,1.0,1.0,2.0,,,,,2.0,,,,2.0,,2.0,,,,,2.0,1.0,,1.0,,1.0,,,,0.6666666666666666,,,,,105.36585365853658,15.0,13.0,15.0,11.0,,,,,,,,0.3696,,,6.7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202331-202338,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Paul George, Kevin Seraphin","Miles, Turner, Brooks, George, Seraphin",101139-1626167-201166-202331-202338,IND,16.0,1,,3.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,1.0,,,,,3.0,1.0,,1.0,,1.5,,,,1.0,,,,,180.0,7.0,9.0,7.0,9.0,,,,1.0,,,,0.3965,,,21.7,,,,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202331-202362,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Paul George, Lance Stephenson","Miles, Turner, Brooks, George, Stephenson",101139-1626167-201166-202331-202362,IND,394.0,3,7.0,-6.0,11.0,11.0,2.0,22.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,10.0,16.0,1.0,1.0,2.0,2.0,,1.0,,1.0,2.0,3.0,1.0,1.0,3.0,3.0,8.0,0.4,1.0,0.4166666666666667,0.5,0.4166666666666667,0.5,,0.3333333333333333,0.25,0.25,,,,80.40609137055837,15.909090909090908,19.90909090909091,14.727272727272727,18.363636363636363,0.16666666666666666,0.5,1.0,0.08333333333333333,0.5,1.0,0.75,0.5255666666666666,0.644,0.2,6.5,,1.0,2.0,,1.0,2.0,1.0,5.0,1.0,2.0,7.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,2.0,1.0,,,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.2,0.5,,1.0,0.3333333333333333,1.0,,,0.5,,0.5,,0.16666666666666666,0.5,0.5,,,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.2,0.2,1.0,0.5,0.2,24.62857142857143,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,0.08333333333333333,0.2,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202331-202730,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Paul George, Lavoy Allen","Miles, Turner, Brooks, George, Allen",101139-1626167-201166-202331-202730,IND,586.0,6,10.0,-6.0,18.0,20.0,3.0,38.0,2.0,4.0,,,3.0,4.0,10.0,15.0,21.0,,,1.0,6.0,,2.0,4.0,6.0,3.0,9.0,3.0,3.0,5.0,8.0,14.0,0.4,,0.36666666666666664,,0.4166666666666667,0.25,0.6666666666666666,0.3333333333333333,0.75,0.3,1.0,,1.0,93.37883959044368,15.61111111111111,15.25,15.0,15.1,0.26666666666666666,0.5,0.5,0.2,,,0.6,0.5273800000000001,,0.06666666666666667,9.3,5.0,1.0,3.0,1.0,,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,1.0,,3.0,,6.0,,2.0,2.0,,,2.0,,,,0.25,0.25,1.0,0.2,0.2,0.3333333333333333,,,,0.3333333333333333,1.0,,,0.5,1.0,,,0.5,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,,,,0.26666666666666666,0.25,0.25,1.0,1.0,0.25,25.46,8.0,,4.0,,2.0,6.0,1.0,5.0,,1.0,,,,,1.0,2.0,1.0,,1.0,2.0,,,,,6.0,2.0,1.0,2.0,5.0,8.0,1.0,,0.3333333333333333,0.2857142857142857,0.3125,,,,0.25,,,,,,0.5204928571428572,0.11764705882352941,0.16666666666666666,0.3333333333333333,0.4444444444444444,,,,1.0,1.0,,1.0,,,,,0.14285714285714285,,1.0,3.0,,1.0,,,0.42857142857142855,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202331-203922,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Paul George, Glenn Robinson III","Miles, Turner, Brooks, George, Robinson III",101139-1626167-201166-202331-203922,IND,13.0,1,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,0.3835,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3835,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202338-203922,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Kevin Seraphin, Glenn Robinson III","Miles, Turner, Brooks, Seraphin, Robinson III",101139-1626167-201166-202338-203922,IND,31.0,1,1.0,5.0,2.0,1.0,,3.0,1.0,1.0,,,,1.0,1.0,5.0,,,,,2.0,,,,1.0,,1.0,,,,,5.0,1.0,,1.25,,1.25,,,,1.0,,,,,139.3548387096774,8.0,15.0,8.0,15.0,0.5,1.0,1.0,,,,1.0,0.364075,,,2.8,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,,1.0,26.0,2.0,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,1.0,1.25,1.25,,,,,,,,,,0.364075,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202362-202730,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Lance Stephenson, Lavoy Allen","Miles, Turner, Brooks, Stephenson, Allen",101139-1626167-201166-202362-202730,IND,170.0,1,3.0,-3.0,4.0,4.0,,8.0,,,,,1.0,,3.0,2.0,5.0,,,,,,1.0,1.0,2.0,1.0,3.0,,,,2.0,2.0,,,,,0.2,,1.0,0.3333333333333333,1.0,0.25,,1.0,,67.76470588235294,24.0,18.5,24.0,18.5,,,,0.25,,,0.25,0.4225875,,,9.166666666666666,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,1.0,,0.5,,,1.0,,,0.5,,,,,0.25,,,,,,,,,,23.6,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201166-202730-203922,1610612754,"CJ Miles, Myles Turner, Aaron Brooks, Lavoy Allen, Glenn Robinson III","Miles, Turner, Brooks, Allen, Robinson III",101139-1626167-201166-202730-203922,IND,454.0,4,8.0,-16.0,15.0,14.0,5.0,29.0,,,,,4.0,,7.0,3.0,19.0,,1.0,3.0,,,2.0,1.0,5.0,4.0,9.0,,,2.0,3.0,,,,0.11538461538461539,0.5,0.11538461538461539,0.5,0.3333333333333333,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.25,1.0,,91.98237885462555,16.666666666666668,14.571428571428571,13.466666666666667,13.285714285714286,,,,0.3076923076923077,,,0.46153846153846156,0.4464153846153846,0.45344999999999996,1.0,14.200000000000001,,,3.0,,,1.0,1.0,5.0,2.0,1.0,6.0,2.0,,3.0,5.0,1.0,2.0,,1.0,1.0,1.0,,,3.0,4.0,4.0,1.0,5.0,,1.0,,,,,,1.0,1.0,,,,,1.0,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.2857142857142857,,0.6666666666666666,0.8,1.0,,0.3333333333333333,,1.0,1.0,1.0,,0.23076923076923078,,,,,0.07692307692307693,,,,0.38461538461538464,0.2,0.2,1.0,0.6666666666666666,0.2,25.55,,1.0,,1.0,,,,,,2.0,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,0.5,,,,,,,0.4,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202331-202338,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Paul George, Kevin Seraphin","Miles, Turner, Teague, George, Seraphin",101139-1626167-201952-202331-202338,IND,850.0,5,14.0,-1.0,29.0,28.0,5.0,57.0,4.0,5.0,,,7.0,10.0,21.0,25.0,26.0,1.0,2.0,3.0,10.0,,2.0,6.0,12.0,4.0,16.0,5.0,3.0,4.0,6.0,22.0,0.47619047619047616,0.5,0.38333333333333336,0.3333333333333333,0.4032258064516129,0.375,0.5454545454545454,0.18181818181818182,0.7058823529411765,0.2222222222222222,0.25,0.5,0.5714285714285714,96.56470588235294,14.620689655172415,15.214285714285714,13.206896551724139,13.535714285714286,0.16666666666666666,0.8,0.8,0.23333333333333334,,,0.4666666666666667,0.45048,0.477925,0.12,10.109523809523811,15.0,3.0,9.0,3.0,,2.0,1.0,7.0,1.0,1.0,9.0,1.0,10.0,3.0,7.0,1.0,1.0,5.0,1.0,6.0,1.0,,2.0,13.0,6.0,2.0,1.0,3.0,,3.0,,1.0,2.0,1.0,,2.0,1.0,,2.0,0.5,0.5,1.0,0.1111111111111111,0.1111111111111111,0.3,0.047619047619047616,,0.1111111111111111,0.6666666666666666,1.0,,0.16666666666666666,0.5,1.0,1.0,0.5,0.5,0.3,0.3333333333333333,0.375,0.42857142857142855,0.42857142857142855,0.06666666666666667,,,,0.23333333333333334,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.14285714285714285,26.255555555555556,17.0,,2.0,,6.0,14.0,,15.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,1.0,3.0,,1.0,,,3.0,2.0,,1.0,15.0,17.0,,,0.42857142857142855,0.4166666666666667,0.4166666666666667,,,,0.2857142857142857,0.2,,0.3333333333333333,,,0.4367277777777778,0.06451612903225806,0.09090909090909091,0.6,0.5862068965517241,,,1.0,3.0,1.0,1.0,4.0,0.25,,,,0.16666666666666666,0.3333333333333333,2.0,3.0,2.0,,,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,1.0,,,1.0,,,,,,0.5,,0.05555555555555555,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202331-202362,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Paul George, Lance Stephenson","Miles, Turner, Teague, George, Stephenson",101139-1626167-201952-202331-202362,IND,459.0,5,8.0,7.0,15.0,14.0,1.0,29.0,2.0,2.0,,,5.0,5.0,9.0,16.0,9.0,,,1.0,10.0,,,3.0,6.0,,6.0,2.0,2.0,1.0,2.0,15.0,0.5555555555555556,,0.5,,0.5333333333333333,0.5,0.75,,0.8571428571428571,,,,1.0,90.98039215686273,15.133333333333333,16.571428571428573,14.133333333333333,16.5,0.15384615384615385,1.0,1.0,0.38461538461538464,,,0.46153846153846156,0.509723076923077,,0.0625,12.711111111111112,3.0,1.0,2.0,2.0,1.0,3.0,,1.0,,1.0,4.0,,,3.0,1.0,,,,1.0,1.0,,1.0,,3.0,3.0,,,1.0,,4.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,0.25,0.25,0.3076923076923077,,,,,1.0,,,1.0,1.0,1.0,,,0.15384615384615385,0.5,0.5,0.4,0.4,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,,,,,,24.1,1.0,,3.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,4.0,2.0,,,3.0,1.0,,,,1.5,1.5,,,,,,,,,,0.4992,0.13333333333333333,0.18181818181818182,0.1875,0.06666666666666667,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202331-202730,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Paul George, Lavoy Allen","Miles, Turner, Teague, George, Allen",101139-1626167-201952-202331-202730,IND,6173.0,21,103.0,,206.0,206.0,22.0,412.0,33.0,49.0,6.0,6.0,41.0,63.0,118.0,227.0,227.0,8.0,15.0,25.0,44.0,8.0,15.0,40.0,74.0,26.0,100.0,20.0,14.0,23.0,43.0,202.0,0.5338983050847458,0.5333333333333333,0.5169491525423728,0.5238095238095238,0.5736040609137056,0.5681818181818182,0.6896551724137931,0.2727272727272727,0.7340425531914894,0.2736842105263158,0.21739130434782608,0.7222222222222222,0.7142857142857143,96.10886116960958,15.184466019417476,14.781553398058252,14.451456310679612,14.12621359223301,0.2768361581920904,0.673469387755102,0.825,0.23163841807909605,0.2857142857142857,1.0,0.6101694915254238,0.49778685714285714,0.5341625,0.11013215859030837,8.71864406779661,35.0,12.0,28.0,18.0,11.0,24.0,8.0,35.0,2.0,19.0,59.0,6.0,82.0,51.0,35.0,8.0,11.0,41.0,17.0,58.0,7.0,10.0,16.0,133.0,29.0,20.0,14.0,35.0,2.0,40.0,2.0,3.0,11.0,8.0,,11.0,6.0,,2.0,0.6507936507936508,0.6949152542372882,0.8947368421052632,0.3220338983050847,0.3220338983050847,0.3333333333333333,0.09322033898305085,0.1836734693877551,0.07142857142857142,0.5714285714285714,0.8055555555555556,0.4375,0.1875,0.631578947368421,0.72,1.0,0.5454545454545454,0.48484848484848486,0.15819209039548024,0.42857142857142855,0.46153846153846156,0.43902439024390244,0.43902439024390244,0.13559322033898305,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.1977401129943503,0.22857142857142856,0.22857142857142856,0.875,0.09523809523809523,0.22857142857142856,25.21186440677966,34.0,1.0,44.0,2.0,14.0,22.0,8.0,48.0,17.0,11.0,,5.0,1.0,6.0,8.0,15.0,6.0,,2.0,4.0,1.0,3.0,3.0,2.0,49.0,21.0,2.0,3.0,48.0,34.0,2.0,0.3333333333333333,0.6363636363636364,0.6896551724137931,0.7272727272727273,,1.0,,0.275,0.25925925925925924,0.011904761904761904,0.9444444444444444,0.5,1.0,0.5279051724137931,0.11794871794871795,0.15671641791044777,0.21145374449339208,0.1650485436893204,1.0,4.0,1.0,4.0,3.0,4.0,7.0,0.5714285714285714,0.19047619047619047,0.25,1.0,0.13793103448275862,0.25,10.0,12.0,8.0,1.0,2.0,0.6666666666666666,0.41379310344827586,0.8333333333333334,5.0,2.0,,3.0,3.0,6.0,,,,,0.3076923076923077,0.16666666666666666,0.10344827586206896,1.0,2.0,,0.03278688524590164,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202331-203922,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Paul George, Glenn Robinson III","Miles, Turner, Teague, George, Robinson III",101139-1626167-201952-202331-203922,IND,1511.0,21,25.0,33.0,53.0,44.0,4.0,97.0,6.0,9.0,1.0,1.0,11.0,14.0,25.0,64.0,31.0,2.0,2.0,8.0,14.0,2.0,1.0,15.0,26.0,2.0,28.0,3.0,2.0,5.0,9.0,56.0,0.56,1.0,0.5897435897435898,1.1666666666666667,0.6530612244897959,1.0,0.8333333333333334,0.125,0.8333333333333334,0.13333333333333333,,1.0,0.8888888888888888,92.44209133024486,13.528301886792454,18.045454545454547,13.0,16.59090909090909,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.3333333333333333,1.0,0.5897435897435898,0.4413249999999999,0.442575,0.125,10.463999999999999,13.0,2.0,5.0,6.0,1.0,2.0,5.0,12.0,1.0,6.0,14.0,1.0,14.0,15.0,12.0,5.0,1.0,7.0,5.0,12.0,4.0,1.0,3.0,29.0,10.0,4.0,2.0,7.0,,14.0,,1.0,1.0,,,1.0,1.0,,,0.5,0.5384615384615384,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.358974358974359,0.04,,0.2,0.5714285714285714,0.8333333333333334,,0.5,0.7142857142857143,0.75,1.0,1.0,0.5,0.1282051282051282,0.4,0.5,0.5454545454545454,0.5454545454545454,0.05128205128205128,0.5,0.5,1.0,0.3076923076923077,0.4166666666666667,0.45454545454545453,0.8,0.3333333333333333,0.4166666666666667,26.735714285714284,25.0,1.0,18.0,1.0,4.0,10.0,15.0,29.0,3.0,1.0,,1.0,,1.0,1.0,3.0,2.0,,1.0,4.0,,,,,21.0,6.0,5.0,1.0,29.0,25.0,4.0,1.0,0.4,0.4666666666666667,0.6304347826086957,,1.0,,0.14285714285714285,0.16666666666666666,,0.5,1.0,,0.40073928571428574,0.13636363636363635,0.2,0.453125,0.4716981132075472,,,2.0,5.0,1.0,2.0,5.0,0.4,,,,0.3333333333333333,0.4,1.0,2.0,1.0,1.0,,0.5,0.13333333333333333,0.5,1.0,,,,,3.0,,,,,,,,,,,,,1.0,0.07142857142857142,0.08333333333333333,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202338-203922,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Kevin Seraphin, Glenn Robinson III","Miles, Turner, Teague, Seraphin, Robinson III",101139-1626167-201952-202338-203922,IND,200.0,3,3.0,-9.0,6.0,9.0,,15.0,1.0,1.0,,,2.0,2.0,4.0,4.0,13.0,,,,2.0,,,1.0,2.0,,2.0,,,2.0,2.0,4.0,0.5,,0.4,,0.4,,1.0,,1.0,,,1.0,,108.0,15.333333333333334,12.0,15.333333333333334,11.0,0.2,1.0,1.0,0.4,,,0.4,0.43433,,,10.425,5.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,0.5,0.5,,,,0.2,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.2,,,0.5,0.5,,,,,0.2,,,,,,25.3,3.0,,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,3.0,,,0.5,0.5,0.5,,,,,,,,,,0.3752,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-1626167-201952-202730-203922,1610612754,"CJ Miles, Myles Turner, Jeff Teague, Lavoy Allen, Glenn Robinson III","Miles, Turner, Teague, Allen, Robinson III",101139-1626167-201952-202730-203922,IND,534.0,5,9.0,-3.0,18.0,17.0,2.0,35.0,1.0,4.0,1.0,1.0,3.0,5.0,12.0,19.0,22.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,7.0,3.0,10.0,1.0,,1.0,3.0,16.0,0.4166666666666667,1.0,0.43333333333333335,1.0,0.5277777777777778,0.75,0.8333333333333334,0.5,0.7,0.375,,1.0,,94.3820224719101,14.055555555555555,16.529411764705884,14.055555555555555,15.882352941176471,0.26666666666666666,0.25,0.25,0.2,1.0,1.0,0.4666666666666667,0.4233833333333334,0.5031,0.15789473684210525,8.566666666666668,4.0,1.0,5.0,3.0,,1.0,1.0,2.0,,1.0,3.0,,6.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,,,9.0,2.0,,,3.0,,4.0,,,2.0,1.0,,2.0,2.0,1.0,,0.6,0.75,1.0,0.3333333333333333,0.3333333333333333,0.2,0.08333333333333333,,0.2,,0.5,0.3333333333333333,0.6666666666666666,0.8,0.5,,1.0,,0.3333333333333333,0.2,0.25,1.0,1.0,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,,0.5,24.599999999999998,15.0,,6.0,,4.0,8.0,5.0,16.0,3.0,,,,,1.0,1.0,3.0,,,,3.0,,1.0,,,8.0,2.0,1.0,1.0,16.0,15.0,,,0.5,0.55,0.6666666666666666,,,,,,,1.0,,,0.411325,0.17647058823529413,0.15384615384615385,0.8421052631578947,0.8333333333333334,,,1.0,2.0,1.0,1.0,2.0,0.5,,,,0.2,0.5,,2.0,,1.0,,,0.2,,1.0,,,,,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,1610612754,2017,2016-17,False
