EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,BadPassOutOfBoundsTurnovers,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,Corner3Assists,BadPassTurnovers,2pt And 1 Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,BlockingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeAssists,Offensive Fouls Drawn,AtRimPctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,SecondChanceTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SelfORebPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceArc3FGA,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,SecondChanceArc3Frequency,HeaveAttempts,OffCorner3ReboundPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Technical Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
101135-1627879-1938-202695-203473,1610612759,"David Lee, Nicolas Laprovittola, Manu Ginobili, Kawhi Leonard, Dewayne Dedmon","Lee, Laprovittola, Ginobili, Leonard, Dedmon",101135-1627879-1938-202695-203473,SAS,239.0,2,4.0,-8.0,7.0,8.0,15.0,1.0,1.0,1.0,5.0,3.0,5.0,13.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,1.0,2.0,,4.0,4.0,,4.0,1.0,1.0,0.2,0.16666666666666666,0.3125,0.3333333333333333,0.5,1.0,90.3765690376569,17.142857142857142,14.875,17.142857142857142,11.5,0.16666666666666666,1.0,1.0,1.0,0.5130833333333333,,,9.64,,,1.0,3.0,,,,1.0,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,0.5,,,,,0.3333333333333333,,24.7,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.5,,,,,0.25,1.0,,0.2,0.3333333333333333,,1.0,,,,,,,0.2,,1.0,,,,0.16666666666666666,,,,2.0,,,,,,,,,1.0,,,3.0,,3.0,2.0,,,,0.5,,,,,,,,0.3936,0.6,0.2857142857142857,,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-1938-202722-203613,1610612759,"David Lee, Nicolas Laprovittola, Manu Ginobili, Davis Bertans, Jonathon Simmons","Lee, Laprovittola, Ginobili, Bertans, Simmons",101135-1627879-1938-202722-203613,SAS,116.0,1,2.0,-1.0,4.0,3.0,7.0,,,,1.0,1.0,4.0,5.0,,,1.0,,3.0,,,,,,,,,3.0,2.0,1.0,4.0,,,,0.5,0.5,,,,86.89655172413794,19.0,13.333333333333334,19.0,13.333333333333334,,,,,0.5071,0.25,0.5,9.9,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,0.5,0.5,0.6666666666666666,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-1938-203473-203613,1610612759,"David Lee, Nicolas Laprovittola, Manu Ginobili, Dewayne Dedmon, Jonathon Simmons","Lee, Laprovittola, Ginobili, Dedmon, Simmons",101135-1627879-1938-203473-203613,SAS,323.0,2,5.0,2.0,11.0,10.0,21.0,,,4.0,6.0,2.0,13.0,11.0,2.0,1.0,2.0,,5.0,2.0,5.0,6.0,2.0,2.0,1.0,5.0,,1.0,2.0,1.0,11.0,0.25,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.65,0.4,0.5555555555555556,,93.62229102167181,11.363636363636363,19.8,11.363636363636363,17.3,,,,,0.5341055555555555,0.1,0.14285714285714285,3.533333333333333,,4.0,5.0,1.0,,2.0,1.0,3.0,3.0,2.0,,1.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.8,1.0,0.25,0.1111111111111111,0.2222222222222222,,,,0.8888888888888888,,24.7,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,6.0,1.0,1.0,,3.0,,1.0,,,,,1.0,1.0,1.0,0.16666666666666666,,,,,0.75,1.0,0.3333333333333333,,1.0,0.5,,,1.0,1.0,,,0.15384615384615385,1.0,1.0,1.0,,,0.1111111111111111,1.0,1.0,1.0,2.0,8.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,2.0,,2.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,,,0.6666666666666666,,0.5069666666666667,0.15384615384615385,0.18181818181818182,,,0.2,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-1938-203613-203937,1610612759,"David Lee, Nicolas Laprovittola, Manu Ginobili, Jonathon Simmons, Kyle Anderson","Lee, Laprovittola, Ginobili, Simmons, Anderson",101135-1627879-1938-203613-203937,SAS,70.0,1,1.0,2.0,3.0,2.0,5.0,,,,1.0,2.0,5.0,3.0,,,1.0,,3.0,1.0,1.0,2.0,,,,,,1.0,2.0,,3.0,,,,0.5,0.625,1.0,1.0,,102.85714285714285,16.0,11.0,16.0,11.0,,,,,0.47325,,,13.2,,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,0.5,0.5,0.6666666666666666,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,24.75,,,,,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,0.5,,1.0,,,,,,,,0.4,,,,,,,,,,3.0,2.0,,,,,1.0,2.0,,1.0,1.0,2.0,5.0,,5.0,3.0,0.5,,0.5,0.625,1.0,,,,,0.6666666666666666,0.5,0.47325,1.0,1.0,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-200746-201980-203613,1610612759,"David Lee, Nicolas Laprovittola, LaMarcus Aldridge, Danny Green, Jonathon Simmons","Lee, Laprovittola, Aldridge, Green, Simmons",101135-1627879-200746-201980-203613,SAS,141.0,1,2.0,2.0,3.0,3.0,6.0,,1.0,1.0,3.0,,2.0,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,61.27659574468085,24.0,23.0,24.0,23.0,0.3333333333333333,,,,0.36143333333333333,,,11.133333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-200746-202695-203937,1610612759,"David Lee, Nicolas Laprovittola, LaMarcus Aldridge, Kawhi Leonard, Kyle Anderson","Lee, Laprovittola, Aldridge, Leonard, Anderson",101135-1627879-200746-202695-203937,SAS,92.0,1,2.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,2.0,1.0,5.0,,,1.0,1.0,1.0,,1.0,,2.0,,,3.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,,,,78.26086956521739,20.0,16.0,19.333333333333332,16.0,0.3333333333333333,1.0,1.0,1.0,0.39948333333333336,,,13.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,23.9,,,,,,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,0.3828,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-201980-202722-203613,1610612759,"David Lee, Nicolas Laprovittola, Danny Green, Davis Bertans, Jonathon Simmons","Lee, Laprovittola, Green, Bertans, Simmons",101135-1627879-201980-202722-203613,SAS,13.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,221.53846153846152,4.0,9.0,4.0,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-201980-203613-2200,1610612759,"David Lee, Nicolas Laprovittola, Danny Green, Jonathon Simmons, Pau Gasol","Lee, Laprovittola, Green, Simmons, Gasol",101135-1627879-201980-203613-2200,SAS,68.0,1,1.0,2.0,2.0,1.0,3.0,,,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,4.0,0.5,0.5,1.0,1.0,1.0,,,,63.529411764705884,20.5,27.0,20.5,27.0,,,,,0.43535,,,6.75,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,0.5,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-202695-203473-203613,1610612759,"David Lee, Nicolas Laprovittola, Kawhi Leonard, Dewayne Dedmon, Jonathon Simmons","Lee, Laprovittola, Leonard, Dedmon, Simmons",101135-1627879-202695-203473-203613,SAS,78.0,1,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,2.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,110.76923076923076,12.0,14.0,12.0,9.333333333333334,1.0,1.0,1.0,1.0,0.3999,0.5,0.5,15.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,4.0,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,0.3999,0.6666666666666666,0.6666666666666666,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-202695-203473-203937,1610612759,"David Lee, Nicolas Laprovittola, Kawhi Leonard, Dewayne Dedmon, Kyle Anderson","Lee, Laprovittola, Leonard, Dedmon, Anderson",101135-1627879-202695-203473-203937,SAS,49.0,1,1.0,-2.0,2.0,3.0,5.0,,,,,2.0,2.0,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,1.0,,1.0,,146.9387755102041,11.0,9.0,11.0,9.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-202695-203613-203937,1610612759,"David Lee, Nicolas Laprovittola, Kawhi Leonard, Jonathon Simmons, Kyle Anderson","Lee, Laprovittola, Leonard, Simmons, Anderson",101135-1627879-202695-203613-203937,SAS,100.0,1,2.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,7.0,,,1.0,1.25,1.1666666666666667,1.0,1.0,,72.0,16.333333333333332,25.5,16.333333333333332,25.5,0.5,1.0,1.0,,0.4334,0.3333333333333333,0.5,20.4,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.5,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,25.5,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-202695-203937-2200,1610612759,"David Lee, Nicolas Laprovittola, Kawhi Leonard, Kyle Anderson, Pau Gasol","Lee, Laprovittola, Leonard, Anderson, Gasol",101135-1627879-202695-203937-2200,SAS,51.0,1,1.0,-2.0,2.0,1.0,3.0,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,84.70588235294117,16.5,18.0,16.5,18.0,,,,,0.4432,,,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-202722-203473-203613,1610612759,"David Lee, Nicolas Laprovittola, Davis Bertans, Dewayne Dedmon, Jonathon Simmons","Lee, Laprovittola, Bertans, Dedmon, Simmons",101135-1627879-202722-203473-203613,SAS,33.0,1,1.0,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,130.9090909090909,6.0,13.5,6.0,13.5,,,,,0.7375,,,1.5,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1627879-203473-203613-203937,1610612759,"David Lee, Nicolas Laprovittola, Dewayne Dedmon, Jonathon Simmons, Kyle Anderson","Lee, Laprovittola, Dedmon, Simmons, Anderson",101135-1627879-203473-203613-203937,SAS,341.0,2,6.0,1.0,11.0,13.0,24.0,,,3.0,7.0,2.0,8.0,7.0,4.0,2.0,2.0,,4.0,4.0,8.0,9.0,2.0,2.0,,1.0,,3.0,4.0,2.0,8.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.375,0.4,1.0,1.0,1.0,101.34897360703812,14.363636363636363,14.076923076923077,13.272727272727273,14.076923076923077,,,,,0.52041875,0.2,0.2222222222222222,3.757142857142857,1.0,2.0,4.0,3.0,,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,0.125,1.0,0.5,0.5,0.6666666666666666,1.0,0.375,0.125,,,,0.625,,25.2,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,4.0,,1.0,1.0,,,,,,,0.14285714285714285,,,,0.25,1.0,,0.2,0.5,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,4.0,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,3.0,,3.0,4.0,,0.5,0.3333333333333333,0.375,1.0,0.6666666666666666,0.5,,,0.3333333333333333,,0.5182833333333333,0.375,0.36363636363636365,,1.0,0.25,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1938-200746-201980-201988,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Patty Mills","Lee, Ginobili, Aldridge, Green, Mills",101135-1938-200746-201980-201988,SAS,170.0,3,3.0,5.0,5.0,6.0,11.0,1.0,1.0,2.0,2.0,2.0,9.0,4.0,4.0,2.0,3.0,1.0,7.0,2.0,2.0,2.0,,1.0,1.0,2.0,,2.0,2.0,1.0,9.0,1.0,1.0,1.0,1.1666666666666667,1.125,1.0,0.6666666666666666,,93.17647058823529,12.0,18.333333333333332,12.0,17.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.57905,0.25,0.3333333333333333,8.95,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,24.9,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1938-200746-201980-202695,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Kawhi Leonard","Lee, Ginobili, Aldridge, Green, Leonard",101135-1938-200746-201980-202695,SAS,167.0,2,3.0,-1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,1.0,,3.0,1.0,1.0,1.0,,1.0,,,,3.0,,,5.0,,,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,,68.98203592814372,20.5,21.25,20.5,21.25,0.3333333333333333,1.0,1.0,,0.46953333333333336,,,15.1,,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,1.0,0.5,0.5,0.6666666666666666,,,,,,,0.3333333333333333,,,,0.6666666666666666,,23.7,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1938-200746-201980-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Tony Parker","Lee, Ginobili, Aldridge, Green, Parker",101135-1938-200746-201980-2225,SAS,227.0,3,4.0,-1.0,7.0,6.0,13.0,,,2.0,2.0,3.0,10.0,11.0,2.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,,,,1.0,3.0,,10.0,0.5,0.5,1.0,0.5833333333333334,0.7142857142857143,,0.5,,82.46696035242292,19.285714285714285,15.333333333333334,19.142857142857142,14.166666666666666,,,,,0.48023333333333335,0.14285714285714285,,10.55,,,,2.0,1.0,4.0,1.0,4.0,,4.0,1.0,,,,,,,0.25,0.25,0.6666666666666666,,,,,,0.3333333333333333,0.6666666666666666,0.25,0.25,,0.6666666666666666,0.25,24.575,,,,,,,1.0,,,2.0,,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,,,,,1.0,,,1.0,,0.2,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,False
101135-1938-200746-201988-202695,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Kawhi Leonard","Lee, Ginobili, Aldridge, Mills, Leonard",101135-1938-200746-201988-202695,SAS,4901.0,34,82.0,-16.0,169.0,171.0,340.0,12.0,37.0,47.0,105.0,40.0,194.0,210.0,46.0,23.0,41.0,6.0,100.0,38.0,57.0,82.0,9.0,20.0,18.0,36.0,,35.0,51.0,21.0,158.0,0.48936170212765956,0.6052631578947368,0.44761904761904764,0.506578947368421,0.5511363636363636,0.7037037037037037,0.7285714285714285,0.7368421052631579,99.8979800040808,14.78698224852071,14.046783625730994,14.201183431952662,13.502923976608187,0.24342105263157895,0.32432432432432434,0.32432432432432434,0.5,0.5136246710526315,0.12790697674418605,0.1693548387096774,8.687619047619057,2.0,26.0,45.0,23.0,15.0,35.0,20.0,47.0,54.0,35.0,15.0,18.0,13.0,13.0,8.0,4.0,0.9,0.425531914893617,0.425531914893617,0.3092105263157895,0.6842105263157895,0.29605263157894735,0.5777777777777777,0.6666666666666666,0.5,0.1513157894736842,0.23026315789473684,0.42857142857142855,0.4411764705882353,0.8666666666666667,0.6052631578947368,0.42857142857142855,25.051063829787235,1.0,8.0,3.0,8.0,5.0,0.625,23.0,10.0,14.0,9.0,11.0,16.0,36.0,48.0,7.0,7.0,18.0,13.0,6.0,25.0,4.0,11.0,2.0,4.0,0.6875,0.7391304347826086,0.75,0.06666666666666667,0.043478260869565216,0.55,1.0,0.3103448275862069,0.8125,0.25925925925925924,0.29411764705882354,0.42857142857142855,0.25,0.8461538461538461,0.391304347826087,0.4090909090909091,0.6086956521739131,0.7142857142857143,0.1,0.5943555555555555,0.18556701030927836,5.0,12.0,5.0,9.0,2.0,0.07894736842105263,0.4166666666666667,0.4166666666666667,1.0,53.0,49.0,8.0,15.0,3.0,6.0,4.0,13.0,12.0,32.0,7.0,19.0,57.0,2.0,57.0,53.0,0.3684210526315789,0.375,0.4411764705882353,0.49137931034482757,0.6875,0.29411764705882354,0.5333333333333333,0.11764705882352941,0.5,0.2549019607843137,0.3076923076923077,0.5292794117647058,0.29381443298969073,0.3136094674556213,4.0,3.0,0.13333333333333333,0.6666666666666666,0.4444444444444444,12.0,18.0,1.0,1.0,6.0,2.0,1.0,1.0,,1.0,0.3157894736842105,0.020833333333333332,2.0,5.0,,,0.06493506493506493,0.24,2.0,7.0,6.0,0.08695652173913043,5.0,,1.0,,0.21739130434782608,,0.2857142857142857,4.0,4.0,3.0,3.0,3.0,4.0,0.5714285714285714,0.6,1.0,1.0,,1.0,1.0,0.02127659574468085,0.02857142857142857,0.5,1.0,,,,,,,,,,1610612759,2017,2016-17,False
