EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,FG3M,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyDefPoss,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefFTReboundPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockingFoulsDrawn,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,BlockedAtRim,SecondChanceArc3Frequency,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceFtPoints,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,PtsUnassisted3s,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,Offensive Fouls,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,BlockingFouls,BlockedArc3,BlockedLongMidRange,Charge Fouls Drawn,3SecondViolations,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101106-101112-202681-202682-2594,1610612739,"Andrew Bogut, Channing Frye, Kyrie Irving, Derrick Williams, Kyle Korver","Bogut, Frye, Irving, Williams, Korver",101106-101112-202681-202682-2594,CLE,36.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,80.0,22.0,14.0,22.0,14.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.62665,0.87,0.62665,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101106-101114-202682-2544-2594,1610612739,"Andrew Bogut, Deron Williams, Derrick Williams, LeBron James, Kyle Korver","Bogut, Williams, Williams, James, Korver",101106-101114-202682-2544-2594,CLE,22.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.54345,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-201567-202697-2544,1610612739,"Channing Frye, Deron Williams, Kevin Love, Iman Shumpert, LeBron James","Frye, Williams, Love, Shumpert, James",101112-101114-201567-202697-2544,CLE,220.0,1,4.0,-1.0,7.0,7.0,,2.0,14.0,1.0,5.0,1.0,3.0,,,1.0,2.0,8.0,7.0,1.0,4.0,2.0,,,,2.0,,4.0,5.0,6.0,2.0,1.0,2.0,,,0.25,0.25,,0.3181818181818182,0.25,,0.3181818181818182,0.25,,0.6666666666666666,0.625,,91.63636363636364,17.857142857142858,13.571428571428571,15.857142857142858,13.571428571428571,0.45454545454545453,0.2,1.0,0.09090909090909091,0.75,0.3333333333333333,,,0.7272727272727273,0.5044090909090909,0.4966,,0.2857142857142857,,5.4,,3.0,3.0,3.0,1.0,0.2727272727272727,0.5,0.5,0.2727272727272727,25.366666666666664,2.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-201567-202697-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, Iman Shumpert, JR Smith","Frye, Williams, Love, Shumpert, Smith",101112-101114-201567-202697-2747,CLE,1092.0,1,18.0,5.0,40.0,39.0,7.0,2.0,79.0,6.0,7.0,1.0,1.0,,,5.0,12.0,20.0,37.0,1.0,2.0,2.0,,1.0,7.0,12.0,2.0,1.0,2.0,18.0,2.0,2.0,7.0,7.0,7.0,0.6,0.5,,0.55,0.5,0.75,0.5294117647058824,0.5,0.75,0.125,0.13333333333333333,,104.17582417582418,13.275,14.384615384615385,13.05,13.974358974358974,0.23333333333333334,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.5,1.0,,,0.5666666666666667,0.5365,0.5595,0.5242125,0.05405405405405406,0.1891891891891892,7.665000000000001,0.175,3.0,10.0,3.0,1.0,0.3333333333333333,0.14285714285714285,,0.1,23.95,8.0,3.0,1.0,3.0,32.0,12.0,9.0,1.0,,6.0,3.0,9.0,1.0,3.0,21.0,10.0,16.0,,3.0,3.0,7.0,2.0,9.0,,35.0,0.5,0.5454545454545454,1.0,0.3,0.3,,,0.42857142857142855,0.8333333333333334,0.8333333333333334,1.0,,0.26666666666666666,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,7.0,3.0,2.0,7.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.8333333333333334,0.2,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.375,0.375,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.25,0.11764705882352941,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-201567-2544-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, LeBron James, JR Smith","Frye, Williams, Love, James, Smith",101112-101114-201567-2544-2747,CLE,26.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-201567-2594-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, Kyle Korver, JR Smith","Frye, Williams, Love, Korver, Smith",101112-101114-201567-2594-2747,CLE,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-202681-202682-2544,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Derrick Williams, LeBron James","Frye, Williams, Irving, Williams, James",101112-101114-202681-202682-2544,CLE,32.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,90.0,21.0,11.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-202681-202682-2747,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Derrick Williams, JR Smith","Frye, Williams, Irving, Williams, Smith",101112-101114-202681-202682-2747,CLE,272.0,2,5.0,-12.0,10.0,10.0,5.0,,20.0,,,,,,,4.0,,6.0,3.0,,,,,3.0,3.0,,,,,3.0,1.0,1.0,1.0,3.0,5.0,,,,0.16666666666666666,,0.375,0.16666666666666666,,0.375,,,,105.88235294117648,15.1,12.1,15.1,10.7,,,,0.4444444444444444,,,,,0.3333333333333333,0.427025,,0.415025,,1.0,15.083333333333334,0.5,3.0,3.0,2.0,,0.3333333333333333,,,0.3333333333333333,30.400000000000002,2.0,,1.0,1.0,15.0,,3.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,3.0,,1.0,,2.0,2.0,2.0,,3.0,,,1.0,0.3333333333333333,0.5,,,0.5,1.0,1.0,,1.0,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,9.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-202681-202684-202697,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Tristan Thompson, Iman Shumpert","Frye, Williams, Irving, Thompson, Shumpert",101112-101114-202681-202684-202697,CLE,754.0,4,13.0,-12.0,25.0,23.0,8.0,2.0,48.0,1.0,2.0,,,1.0,1.0,6.0,2.0,13.0,22.0,,1.0,,1.0,4.0,8.0,4.0,,2.0,2.0,9.0,2.0,,2.0,8.0,8.0,0.15384615384615385,,0.25,0.4782608695652174,,0.5,0.4782608695652174,,0.5,0.2,0.14285714285714285,0.3333333333333333,91.6710875331565,17.8,13.434782608695652,16.48,13.217391304347826,0.08695652173913043,0.5,1.0,0.2608695652173913,,,0.125,1.0,0.5217391304347826,0.44120652173913044,0.373375,0.43986875,,0.36363636363636365,14.061538461538463,0.32,8.0,10.0,8.0,,0.43478260869565216,,,0.34782608695652173,25.11,5.0,,4.0,6.0,34.0,,18.0,4.0,1.0,,6.0,6.0,4.0,,18.0,5.0,7.0,2.0,2.0,1.0,3.0,4.0,4.0,,22.0,,,1.0,0.6,0.6,0.07692307692307693,0.5,0.6666666666666666,0.7142857142857143,0.75,,0.5,0.21739130434782608,,,,0.5,0.5,1.0,0.5,12.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,4.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,2.0,1.0,,0.5,1.0,1.0,,1.0,0.5,1.0,,0.5,,0.2,0.2,,0.08695652173913043,1.0,1.0,1.0,0.125,1.0,0.375,,,1.0,,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
101112-101114-202681-202684-2210,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Tristan Thompson, Richard Jefferson","Frye, Williams, Irving, Thompson, Jefferson",101112-101114-202681-202684-2210,CLE,160.0,1,3.0,5.0,5.0,5.0,1.0,2.0,10.0,2.0,4.0,1.0,2.0,,,1.0,2.0,5.0,7.0,1.0,2.0,2.0,,,3.0,2.0,,2.0,2.0,4.0,1.0,,1.0,3.0,1.0,0.4,0.5,,0.5,0.5,1.5,0.5,0.5,1.5,0.6666666666666666,0.5,1.0,90.0,19.4,12.6,18.2,12.6,0.5714285714285714,0.5,0.5,0.14285714285714285,1.0,0.5,,,0.8571428571428571,0.5176214285714286,0.53445,0.5025,0.2857142857142857,0.42857142857142855,4.74,0.2,,2.0,,,0.2857142857142857,,,,23.2,,,,1.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,,5.0,1.0,2.0,1.0,,,,,,,5.0,0.5,0.5,1.0,0.5,0.5,,,,1.0,1.0,0.5,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,0.5,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,True
