EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShootingFouls,OffShortMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Charge Fouls Drawn,Loose Ball Fouls Drawn,Loose Ball Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,FTDefRebounds,Travels,Charge Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,BlockingFouls,HeaveAttempts,Blocked3s,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
1626209-201228-202687-203095-203932,1610612753,"Mario Hezonja, C.J. Watson, Bismack Biyombo, Evan Fournier, Aaron Gordon","Hezonja, Watson, Biyombo, Fournier, Gordon",1626209-201228-202687-203095-203932,ORL,67.0,1,1.0,5.0,2.0,2.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,,2.0,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,0.5,0.3333333333333333,,0.5,,,,,85.97014925373134,13.0,20.5,13.0,19.0,0.5,1.0,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.57625,,,,1.1,26.2,2.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,5.0,,,,1.0,,,,,,5.0,2.0,1.0,1.25,1.25,,,,1.0,,,,,,,,0.5,1.0,,0.5,,0.57625,1.0,1.0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201228-202696-203095-203932,1610612753,"Mario Hezonja, C.J. Watson, Nikola Vucevic, Evan Fournier, Aaron Gordon","Hezonja, Watson, Vucevic, Fournier, Gordon",1626209-201228-202696-203095-203932,ORL,174.0,2,3.0,1.0,6.0,4.0,10.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,7.0,,,,,3.0,2.0,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,8.0,0.5,1.0,1.0,1.0,,1.3333333333333333,,1.3333333333333333,,0.6666666666666666,1.0,,1.0,,,,1.0,82.75862068965517,14.333333333333334,22.0,14.0,22.0,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.5232333333333333,,,,8.5,25.05,3.0,,1.0,,,,,,,1.0,,,,1.0,,3.0,,,,,,1.0,1.0,2.0,2.0,3.0,3.0,,1.5,1.5,0.5,,,,,,,,,,,,,,1.0,,0.5931,0.375,0.5,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-201975-202696,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Jodie Meeks, Nikola Vucevic","Hezonja, Augustin, Ibaka, Meeks, Vucevic",1626209-201571-201586-201975-202696,ORL,422.0,2,7.0,6.0,15.0,14.0,29.0,5.0,6.0,,1.0,,,2.0,7.0,5.0,7.0,3.0,8.0,,19.0,13.0,,,,2.0,9.0,7.0,2.0,3.0,7.0,2.0,17.0,,2.0,5.0,1.0,6.0,3.0,3.0,1.0,,,,,,,,,19.0,1.0,0.375,0.375,0.7142857142857143,,0.6333333333333333,,0.6333333333333333,,0.5333333333333333,0.6666666666666666,,0.8333333333333334,0.14285714285714285,,1.0,1.0,98.95734597156398,14.2,14.928571428571429,14.2,13.714285714285714,0.4,0.8333333333333334,1.0,0.06666666666666667,,,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.9333333333333333,0.2857142857142857,0.6003233333333333,,,,1.6714285714285713,25.8625,5.0,,1.0,,,2.0,3.0,1.0,1.0,1.0,,2.0,4.0,2.0,,7.0,,1.0,,3.0,,1.0,,1.0,,7.0,5.0,0.5,0.5833333333333334,0.5833333333333334,1.0,,0.5,1.0,1.0,,,,0.06666666666666667,,,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.44625,0.5626583333333334,0.3684210526315789,0.3333333333333333,,1.0,,1.0,8.0,4.0,,,,,,,0.8,0.8,,,,1.0,,,1.0,,,,1.0,0.14285714285714285,0.16666666666666666,,,1.0,,,,,1.0,4.0,,,1.0,,,,,,0.8,,1.0,1.0,1.0,,,,,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Ibaka, Biyombo, Fournier",1626209-201571-201586-202687-203095,ORL,133.0,1,2.0,4.0,5.0,5.0,10.0,1.0,2.0,,,,,,2.0,1.0,2.0,,2.0,5.0,7.0,3.0,,,2.0,,,2.0,,,1.0,,2.0,1.0,2.0,4.0,1.0,5.0,,,,3.0,5.0,1.0,3.0,1.0,,1.0,1.0,5.0,,,,0.5,,0.25,,0.5833333333333334,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,,108.27067669172932,13.8,12.8,13.0,11.2,0.5,0.5,0.5,,,,,,,0.5,,,,1.0,,0.601575,0.5,0.75,0.2857142857142857,1.45,25.65,5.0,,1.0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,5.0,7.0,,,,2.0,,,,,,7.0,5.0,0.5,0.25,0.5833333333333334,,,,1.0,,,,,,,,0.5,0.5,,0.5,,0.601575,1.0,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-202687-203901,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Elfrid Payton","Hezonja, Augustin, Ibaka, Biyombo, Payton",1626209-201571-201586-202687-203901,ORL,42.0,2,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,2.0,,,,2.0,,1.0,1.0,2.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,1.0,,1.0,1.0,,,1.0,68.57142857142857,15.0,27.0,9.0,27.0,,,,0.5,1.0,1.0,0.5,,,,,,,,,0.38745,,,1.0,10.25,,1.0,,1.0,,,,,,,,,1.0,2.0,,,2.0,,1.0,,,1.0,,,,,2.0,1.0,0.5,0.5,0.5,,,1.0,,,1.0,,1.0,,,,,,,,0.3654,0.38745,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Ibaka, Biyombo, Gordon",1626209-201571-201586-202687-203932,ORL,105.0,1,2.0,10.0,4.0,4.0,8.0,2.0,2.0,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,,,,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,3.0,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,10.0,1.0,1.0,1.0,1.0,,1.125,,1.25,,0.25,1.0,,1.0,,,,1.0,109.71428571428571,6.75,19.5,6.75,19.5,0.5,1.0,1.0,0.25,1.0,1.0,,,,0.25,1.0,1.0,1.0,0.75,1.0,0.6177,0.25,0.3333333333333333,,4.966666666666667,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-202696-203912,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, CJ Wilcox","Hezonja, Augustin, Ibaka, Vucevic, Wilcox",1626209-201571-201586-202696-203912,ORL,64.0,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,2.0,,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,4.0,,,,1.0,,1.0,,1.0,,,1.0,,0.5,,,,,90.0,15.0,17.0,15.0,16.0,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,0.5,,0.5642,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201586-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Ibaka, Vucevic, Gordon",1626209-201571-201586-202696-203932,ORL,64.0,1,1.0,-4.0,2.0,2.0,4.0,,,,,,,,1.0,,,,2.0,,,4.0,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,0.5,1.0,,,90.0,22.5,9.5,22.5,9.5,,,,,,,,,,0.5,,,,1.0,,0.548325,,,,,24.9,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-202687-203082,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Terrence Ross","Hezonja, Augustin, Meeks, Biyombo, Ross",1626209-201571-201975-202687-203082,ORL,871.0,5,15.0,13.0,31.0,29.0,60.0,3.0,6.0,4.0,7.0,3.0,9.0,3.0,5.0,10.0,22.0,3.0,7.0,6.0,35.0,22.0,3.0,5.0,6.0,14.0,6.0,5.0,3.0,2.0,5.0,2.0,12.0,1.0,8.0,14.0,6.0,20.0,3.0,2.0,5.0,10.0,9.0,1.0,5.0,1.0,1.0,,1.0,29.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.45454545454545453,0.6,0.5,0.5,0.5303030303030303,0.5,0.2413793103448276,0.8,0.25,0.7777777777777778,0.375,0.5,0.3333333333333333,1.0,99.1963260619977,12.580645161290322,16.586206896551722,10.935483870967742,15.586206896551724,0.20689655172413793,0.5,1.0,0.2413793103448276,0.5714285714285714,0.6666666666666666,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.1724137931034483,0.6,0.6,0.6666666666666666,0.4482758620689655,0.6,0.47820172413793105,0.15151515151515152,0.19230769230769232,0.17142857142857143,10.35,24.87142857142857,,,6.0,1.0,1.0,,,2.0,,,,,,,,,2.0,5.0,,6.0,,2.0,1.0,4.0,,,,,,,0.5,,0.4166666666666667,0.75,0.6666666666666666,0.3333333333333333,1.0,,0.06896551724137931,0.16666666666666666,1.0,,,,,0.42491,,,,,1.0,,1.0,6.0,3.0,1.0,2.0,,1.0,,1.0,0.3,0.3333333333333333,,,1.0,0.7142857142857143,1.0,0.25,0.16666666666666666,,,,4.0,0.18181818181818182,0.5,2.0,0.3333333333333333,,,,3.0,,,1.0,1.0,1.0,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Meeks, Biyombo, Fournier",1626209-201571-201975-202687-203095,ORL,951.0,4,16.0,4.0,29.0,30.0,59.0,8.0,11.0,3.0,7.0,2.0,5.0,3.0,8.0,13.0,23.0,3.0,8.0,1.0,36.0,32.0,3.0,4.0,6.0,16.0,3.0,8.0,3.0,1.0,6.0,1.0,13.0,2.0,7.0,10.0,7.0,17.0,5.0,3.0,5.0,2.0,2.0,,1.0,,,,,30.0,0.3333333333333333,0.375,0.375,0.5652173913043478,0.75,0.5645161290322581,0.6,0.5625,0.6,0.25806451612903225,0.875,0.5,0.8333333333333334,0.5,0.5,0.6666666666666666,1.0,89.33753943217665,15.89655172413793,16.333333333333332,14.241379310344827,15.666666666666666,0.3548387096774194,0.7272727272727273,0.8,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.16129032258064516,0.4,0.4,0.25806451612903225,0.375,0.375,0.3333333333333333,0.6129032258064516,0.375,0.5166,0.03125,0.041666666666666664,0.16666666666666666,7.078260869565218,30.125,6.0,2.0,5.0,2.0,3.0,2.0,4.0,,,2.0,,3.0,7.0,2.0,,9.0,4.0,5.0,,3.0,,3.0,2.0,4.0,,9.0,6.0,0.42857142857142855,0.5,0.5,0.75,,0.5,0.75,0.6666666666666666,0.6666666666666666,,,,0.6,0.6666666666666666,0.4444444444444444,0.5,,0.2222222222222222,0.5081,0.4434125,0.25,0.20689655172413793,,1.0,,1.0,10.0,5.0,,1.0,,,,,0.38461538461538464,0.45454545454545453,,,1.0,1.0,,,0.2,,,,1.0,0.043478260869565216,0.09090909090909091,3.0,0.25,,,,6.0,,,4.0,1.0,2.0,1.0,,,1.0,,,0.5,0.5,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Meeks, Biyombo, Gordon",1626209-201571-201975-202687-203932,ORL,555.0,4,9.0,9.0,21.0,18.0,39.0,7.0,8.0,,1.0,1.0,3.0,3.0,6.0,8.0,12.0,3.0,6.0,2.0,27.0,18.0,1.0,1.0,2.0,10.0,9.0,6.0,3.0,3.0,6.0,3.0,15.0,,5.0,7.0,1.0,8.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,,1.0,25.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.6944444444444444,1.0,0.75,1.0,0.3333333333333333,1.0,,0.875,0.14285714285714285,,1.0,1.0,101.1891891891892,11.904761904761905,16.944444444444443,11.714285714285714,16.11111111111111,0.4444444444444444,0.875,0.875,0.05555555555555555,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.7777777777777778,0.5,0.5124416666666667,0.1111111111111111,0.16666666666666666,0.07407407407407407,5.908333333333334,25.183333333333334,6.0,7.0,2.0,1.0,1.0,3.0,3.0,,,1.0,,3.0,4.0,1.0,,6.0,2.0,1.0,,2.0,,2.0,,4.0,1.0,6.0,6.0,0.75,0.6,0.6,0.5,,0.25,0.6666666666666666,1.0,,,,,1.0,1.0,0.6,1.0,,0.2,0.5537,0.45483,0.2222222222222222,0.2857142857142857,,,,,6.0,3.0,,2.0,1.0,,,1.0,0.375,0.42857142857142855,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,3.0,,,2.0,1.0,,1.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-202696-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Evan Fournier","Hezonja, Augustin, Meeks, Vucevic, Fournier",1626209-201571-201975-202696-203095,ORL,156.0,1,3.0,-1.0,5.0,5.0,10.0,2.0,2.0,,,,,,3.0,2.0,2.0,,3.0,,4.0,5.0,,,,,,3.0,,,2.0,,4.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,,,1.0,,0.4,,0.4,,0.6,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,92.3076923076923,13.6,17.6,11.6,17.6,0.4,1.0,1.0,,,,,,,0.6,,,,1.0,,0.6175200000000001,0.2,0.5,,0.65,25.066666666666666,5.0,5.0,1.0,,,2.0,2.0,,,3.0,,2.0,2.0,3.0,,4.0,,,,,,1.0,,1.0,1.0,4.0,5.0,1.0,0.4,0.4,1.0,,,,,,,,,,,0.4,1.0,,0.6,0.52005,0.6175200000000001,1.0,1.0,,1.0,,1.0,4.0,2.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Meeks, Vucevic, Gordon",1626209-201571-201975-202696-203932,ORL,107.0,2,2.0,-1.0,3.0,4.0,7.0,,,2.0,2.0,,,,,2.0,2.0,,,,4.0,5.0,,,,4.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,4.0,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,1.0,94.2056074766355,22.333333333333332,10.0,22.333333333333332,10.0,,,,1.0,1.0,1.0,,,,,,,,,,0.411,,,,12.45,,2.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.4087,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-201975-203095-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Evan Fournier, Aaron Gordon","Hezonja, Augustin, Meeks, Fournier, Gordon",1626209-201571-201975-203095-203932,ORL,13.0,1,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,13.0,,13.0,,,,,,,,1.0,,,,,,,,,0.2939,,,,14.1,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2939,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-202687-202696-203082,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Terrence Ross","Hezonja, Augustin, Biyombo, Vucevic, Ross",1626209-201571-202687-202696-203082,ORL,151.0,1,3.0,6.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,,10.0,4.0,,,,,6.0,2.0,2.0,2.0,4.0,2.0,10.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,10.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,0.5,,,1.0,,,,,95.36423841059603,11.0,19.2,11.0,19.2,0.25,1.0,1.0,0.25,1.0,1.0,,,,0.5,1.0,1.0,1.0,0.75,1.0,0.557875,,,,7.5,26.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-202687-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Biyombo, Vucevic, Gordon",1626209-201571-202687-202696-203932,ORL,357.0,1,6.0,-1.0,11.0,11.0,22.0,3.0,6.0,,2.0,1.0,2.0,,3.0,4.0,10.0,,3.0,2.0,10.0,11.0,,2.0,,6.0,,3.0,,,1.0,,2.0,,1.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,10.0,,,,0.4,,0.3076923076923077,,0.35714285714285715,,0.23076923076923078,0.3333333333333333,,0.5,0.375,,,1.0,88.73949579831933,18.181818181818183,14.272727272727273,15.545454545454545,14.181818181818182,0.46153846153846156,0.5,0.75,0.15384615384615385,,,0.15384615384615385,0.5,0.5,0.23076923076923078,,,,0.6923076923076923,,0.502525,0.07142857142857142,0.09090909090909091,,6.840000000000001,26.433333333333334,,,2.0,,1.0,,,,,,,,,,,,,3.0,,1.0,,,,1.0,,,,,,,,,0.5,1.0,0.6666666666666666,,,,,0.3333333333333333,,,,,,0.4970333333333334,,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,0.25,0.25,,,,1.0,,,0.3333333333333333,,,,2.0,0.2,0.3333333333333333,1.0,0.5,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
1626209-201571-202687-203082-203901,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Terrence Ross, Elfrid Payton","Hezonja, Augustin, Biyombo, Ross, Payton",1626209-201571-202687-203082-203901,ORL,117.0,1,2.0,2.0,4.0,4.0,8.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,6.0,4.0,,,,4.0,,1.0,,,,,,,1.0,2.0,,2.0,,,2.0,1.0,2.0,,1.0,,,,,6.0,,,,1.0,,0.6666666666666666,,0.75,,0.3333333333333333,1.0,,1.0,,,,,98.46153846153847,12.0,17.25,12.0,17.25,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,0.44251666666666667,0.25,0.3333333333333333,,11.4,24.6,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,True
