EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,OffArc3ReboundPct,PenaltyArc3Frequency,PenaltyAtRimFGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,LostBallSteals,BlockingFouls,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Corner3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,HeaveAttempts,SelfOReb,BlockedLongMidRange,SelfORebPct,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,SecondChanceArc3FGA,Offensive Fouls Drawn,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,OffensiveGoaltends,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101112-202681-202684-202697-2594,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, Kyle Korver","Frye, Irving, Thompson, Shumpert, Korver",101112-202681-202684-202697-2594,CLE,397.0,3,7.0,-5.0,13.0,14.0,,27.0,19.0,1.0,1.0,2.0,2.0,0.5,97.93450881612091,15.461538461538462,14.0,13.615384615384615,13.785714285714286,2.0,2.0,1.0,3.0,1.0,1.0,4.0,6.0,14.0,2.0,1.0,3.0,1.0,,,8.0,,4.0,4.0,5.0,1.0,,,,,,,,,,12.0,0.25,0.25,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.5714285714285714,1.0,,0.16666666666666666,1.0,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,,0.6666666666666666,0.5218125,,,7.666666666666667,4.0,1.0,1.0,1.0,1.0,,2.0,5.0,2.0,6.0,,1.0,1.0,,2.0,2.0,2.0,,7.0,6.0,6.0,,5.0,2.0,,,2.0,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,7.0,4.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.7,1.0,0.7,0.5,,,,,,,0.25,0.16666666666666666,,,0.5,,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,1.0,1.0,,0.4,,0.5880799999999999,0.14285714285714285,0.5,26.433333333333334,0.3076923076923077,3.0,3.0,0.3333333333333333,0.6,2.0,1.0,,1.0,,1.0,,0.3333333333333333,0.4,0.3333333333333333,2.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-202697-2747,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, JR Smith","Frye, Irving, Thompson, Shumpert, Smith",101112-202681-202684-202697-2747,CLE,122.0,2,2.0,,4.0,3.0,2.0,7.0,3.0,,,1.0,1.0,,82.62295081967214,14.0,22.0,13.5,19.333333333333332,,1.0,,1.0,,1.0,,3.0,3.0,,,1.0,,,,3.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,0.3,0.3,,0.6666666666666666,0.6666666666666666,,1.0,0.2,,,,0.2,,,,0.2,,,,0.6,0.48361,,,8.333333333333334,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,3.0,,,,,,3.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,1.0,0.5,0.5,,,1.5,,1.5,,0.4,,0.6666666666666666,1.0,,,0.5,,0.5,,,,,0.2,0.2,1.0,1.0,1.0,,,,1.0,0.4917,,1.0,,25.15,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-202732-203895,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, DeAndre Liggins, Jordan McRae","Frye, Irving, Thompson, Liggins, McRae",101112-202681-202684-202732-203895,CLE,158.0,1,3.0,,5.0,5.0,,10.0,7.0,1.0,,1.0,2.0,1.0,91.13924050632912,15.8,15.8,15.8,12.8,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,7.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,4.0,,,,,7.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,,0.3333333333333333,0.5,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5010666666666667,0.25,,10.5,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-202732-2544,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, DeAndre Liggins, LeBron James","Frye, Irving, Thompson, Liggins, James",101112-202681-202684-202732-2544,CLE,291.0,1,5.0,-1.0,11.0,12.0,,23.0,13.0,1.0,1.0,1.0,1.0,1.0,113.81443298969073,13.636363636363637,11.75,13.636363636363637,11.75,2.0,2.0,,,,1.0,2.0,3.0,12.0,2.0,1.0,1.0,1.0,,,2.0,1.0,4.0,6.0,6.0,1.0,1.0,,,2.0,4.0,2.0,,,,12.0,0.5,0.5,0.6666666666666666,0.625,0.6,1.0,1.0,1.0,,1.0,0.25,1.0,1.0,0.5,,,,,0.125,,,,0.875,0.58439375,0.2,0.4,5.166666666666667,5.0,,,,,,2.0,5.0,2.0,5.0,2.0,,,,,2.0,3.0,,4.0,2.0,,,5.0,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,4.0,5.0,,,0.4,0.4,,0.6666666666666666,,0.5,,0.5,0.625,,,,,1.0,,,,,,1.0,,,0.625,0.4,0.4,,,,,0.4,,0.610975,,0.3333333333333333,25.4,0.45454545454545453,1.0,1.0,,0.25,2.0,,,,6.0,,,,0.5,,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-203895-2594,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Jordan McRae, Kyle Korver","Frye, Irving, Thompson, McRae, Korver",101112-202681-202684-203895-2594,CLE,141.0,1,2.0,-5.0,5.0,5.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,1.0,102.12765957446808,16.2,12.0,16.2,12.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,,,0.5,0.25,0.25,1.0,1.0,1.0,,1.0,,,,,0.25,,,,0.25,1.0,1.0,,0.5,0.3828375,,,15.35,5.0,,,,,,,2.0,,2.0,,,,,,1.0,2.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,2.0,5.0,,,,,,0.5,,0.25,,0.25,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,0.3828375,,1.0,24.35,1.0,2.0,2.0,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-2210-2544,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Richard Jefferson, LeBron James","Frye, Irving, Thompson, Jefferson, James",101112-202681-202684-2210-2544,CLE,95.0,2,2.0,-1.0,3.0,4.0,1.0,7.0,3.0,,,,,,106.10526315789474,13.333333333333334,13.75,13.333333333333334,12.5,,,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,2.0,2.0,2.0,,,,,,,,,,,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,,,,,,0.6666666666666666,0.5,1.0,1.0,,,,,0.3333333333333333,0.46258333333333335,,,8.15,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.5,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-2210-2594,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Richard Jefferson, Kyle Korver","Frye, Irving, Thompson, Jefferson, Korver",101112-202681-202684-2210-2594,CLE,512.0,5,9.0,10.0,18.0,16.0,,34.0,12.0,,,1.0,3.0,,95.625,14.444444444444445,15.75,13.61111111111111,15.6875,4.0,6.0,1.0,4.0,2.0,3.0,7.0,13.0,22.0,8.0,4.0,6.0,3.0,1.0,,14.0,1.0,6.0,7.0,9.0,,,,,2.0,2.0,1.0,2.0,1.0,2.0,20.0,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.5555555555555556,0.5789473684210527,0.8571428571428571,1.0,0.875,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.25,0.25,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.6111111111111112,0.5627222222222222,0.05263157894736842,0.07142857142857142,6.2153846153846155,7.0,2.0,1.0,1.0,,,2.0,5.0,2.0,5.0,2.0,1.0,1.0,,2.0,4.0,7.0,,8.0,6.0,6.0,2.0,5.0,2.0,,,2.0,2.0,,2.0,,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,8.0,7.0,,1.0,0.4,0.4,1.0,0.5714285714285714,1.0,0.5,1.0,0.5,0.2777777777777778,,,,,,0.3333333333333333,,0.2222222222222222,0.3333333333333333,,1.0,1.0,,0.2777777777777778,0.4,0.4,1.0,1.0,1.0,,0.4,0.623,0.5582875,0.09090909090909091,0.36363636363636365,26.1,0.3888888888888889,1.0,1.0,,0.125,4.0,,,,,,,,0.5,,2.0,,,,,,,,,2.0,,,0.5,,0.5,1.0,,,,,,0.5,,,,,1.0,,0.1111111111111111,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-2544-2594,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, LeBron James, Kyle Korver","Frye, Irving, Thompson, James, Korver",101112-202681-202684-2544-2594,CLE,481.0,5,8.0,2.0,17.0,14.0,,31.0,14.0,1.0,,2.0,2.0,0.5,92.80665280665279,16.0,14.928571428571429,14.352941176470589,13.928571428571429,6.0,6.0,1.0,4.0,,2.0,7.0,12.0,16.0,4.0,2.0,2.0,2.0,,,4.0,3.0,3.0,6.0,9.0,,,1.0,,2.0,3.0,,2.0,2.0,2.0,12.0,0.2857142857142857,0.3333333333333333,0.5833333333333334,0.4117647058823529,0.4166666666666667,0.75,0.6,0.6666666666666666,,0.5,0.35294117647058826,1.0,1.0,0.3333333333333333,0.23529411764705882,0.25,0.25,,0.11764705882352941,,,,0.6470588235294118,0.5641,,,6.016666666666667,4.0,4.0,2.0,2.0,4.0,2.0,,1.0,,5.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,10.0,,2.0,1.0,,,,,,1.0,2.0,,3.0,1.0,1.0,,,1.0,2.0,,,,1.0,3.0,4.0,1.0,,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.375,0.29411764705882354,,,,,,0.4,0.2,0.3,0.3333333333333333,,,1.0,0.23529411764705882,0.058823529411764705,,,,0.5,1.0,0.5,,0.5695333333333333,0.4724333333333333,0.25,0.1875,24.1,0.23529411764705882,,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,,1.0,,,,1.0,,,,1.0,2.0,,,,0.5,1.0,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,1610612739,2017,2016-17,False
101112-202681-202684-2544-2747,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, LeBron James, JR Smith","Frye, Irving, Thompson, James, Smith",101112-202681-202684-2544-2747,CLE,1546.0,5,26.0,-4.0,52.0,52.0,22.0,104.0,60.0,4.0,4.0,7.0,9.0,0.5714285714285714,96.86934023285899,14.942307692307692,14.788461538461538,14.038461538461538,13.711538461538462,10.0,12.0,,4.0,3.0,7.0,13.0,23.0,56.0,10.0,5.0,10.0,4.0,,1.0,25.0,3.0,15.0,20.0,25.0,2.0,2.0,,2.0,13.0,17.0,3.0,2.0,1.0,2.0,52.0,0.38461538461538464,0.38461538461538464,0.5652173913043478,0.5,0.54,0.8823529411764706,0.6,0.8181818181818182,1.0,1.0,0.2727272727272727,0.8333333333333334,0.9090909090909091,0.4,0.09090909090909091,,,,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.75,0.5621988636363636,0.10204081632653061,0.11538461538461539,7.5826086956521745,19.0,5.0,,,4.0,1.0,5.0,17.0,6.0,21.0,12.0,2.0,2.0,2.0,4.0,6.0,9.0,9.0,27.0,16.0,15.0,,17.0,5.0,1.0,,5.0,4.0,3.0,2.0,2.0,5.0,,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,27.0,19.0,1.0,0.8333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,0.5294117647058824,0.5,0.6190476190476191,0.4772727272727273,,0.043478260869565216,,,0.6666666666666666,0.2,0.2,0.2,0.25,0.3333333333333333,0.6,0.3333333333333333,0.09090909090909091,0.38636363636363635,0.29411764705882354,0.29411764705882354,0.8,,,0.25,0.29411764705882354,0.3753,0.5582735294117648,0.07142857142857142,0.48214285714285715,24.90952380952381,0.36538461538461536,7.0,8.0,0.16666666666666666,0.4117647058823529,6.0,2.0,,2.0,3.0,,,0.25,0.35294117647058826,0.2857142857142857,4.0,1.0,,,1.0,,1.0,,3.0,2.0,,0.08333333333333333,0.5,,1.0,1.0,0.25,0.25,1.0,,,0.6666666666666666,0.058823529411764705,,5.0,,,,,,2.0,0.08695652173913043,1.0,1.0,1.0,0.25,,,1.0,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-202732-2210,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, DeAndre Liggins, Richard Jefferson","Frye, Irving, Shumpert, Liggins, Jefferson",101112-202681-202697-202732-2210,CLE,175.0,2,3.0,4.0,6.0,6.0,,12.0,4.0,1.0,,2.0,1.0,0.5,98.74285714285715,15.333333333333334,13.833333333333334,15.333333333333334,12.833333333333334,1.0,2.0,,,,,1.0,2.0,8.0,,,1.0,,,,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,8.0,,,0.5,1.0,1.0,,1.0,0.6666666666666666,,1.0,0.5,0.5,0.5,,,,,,,,,,1.0,0.48265,,,2.6500000000000004,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,2.0,3.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,0.5,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,0.25,0.25,1.0,1.0,,,,,1.0,,,,,24.200000000000003,,,,,,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-202732-2399,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, DeAndre Liggins, Mike Dunleavy","Frye, Irving, Shumpert, Liggins, Dunleavy",101112-202681-202697-202732-2399,CLE,222.0,2,4.0,2.0,8.0,7.0,3.0,15.0,7.0,1.0,1.0,3.0,3.0,0.3333333333333333,97.29729729729729,16.375,13.0,16.375,12.142857142857142,,,1.0,1.0,1.0,2.0,2.0,3.0,9.0,2.0,1.0,2.0,,,1.0,5.0,2.0,1.0,4.0,4.0,,,,,2.0,2.0,1.0,,,,9.0,0.5,0.5,0.6666666666666666,0.5833333333333334,0.6428571428571429,0.25,1.0,0.5,,1.0,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,0.5,0.40488,0.14285714285714285,0.25,12.966666666666667,,,,,1.0,,,2.0,1.0,3.0,2.0,,,,,,,,,2.0,3.0,,1.0,,,,1.0,,,,1.0,,,2.0,,,,2.0,1.0,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,0.5,,,,,1.0,,,,,,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,30.666666666666668,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.5,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-202732-2544,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, DeAndre Liggins, LeBron James","Frye, Irving, Shumpert, Liggins, James",101112-202681-202697-202732-2544,CLE,253.0,2,4.0,8.0,7.0,6.0,,13.0,2.0,,,,,,73.99209486166008,17.857142857142858,21.333333333333332,16.857142857142858,18.166666666666668,1.0,3.0,,,1.0,1.0,2.0,4.0,10.0,,,2.0,,,,6.0,2.0,2.0,4.0,6.0,,,,,,,,,,,10.0,,,0.5,0.5555555555555556,0.5555555555555556,1.0,0.5,0.6666666666666666,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,0.1111111111111111,1.0,1.0,,0.8888888888888888,0.5135722222222223,,,6.125,,2.0,,1.0,1.0,,1.0,4.0,2.0,5.0,,,1.0,1.0,,,,,,4.0,6.0,,4.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,0.4,0.4,,,,,,,0.5555555555555556,,,,,,0.5,0.3333333333333333,0.4,,,,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.25,0.25,1.0,0.5,,,0.25,0.4972,,,,25.54,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.5,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-203895-2210,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Jordan McRae, Richard Jefferson","Frye, Irving, Shumpert, McRae, Jefferson",101112-202681-202697-203895-2210,CLE,240.0,2,4.0,9.0,9.0,7.0,7.0,16.0,4.0,,,1.0,1.0,,96.0,14.333333333333334,15.857142857142858,14.333333333333334,15.857142857142858,2.0,3.0,1.0,2.0,,,3.0,5.0,13.0,4.0,2.0,4.0,2.0,,,10.0,1.0,4.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,,1.0,13.0,0.6666666666666666,0.6666666666666666,0.6,0.75,0.8125,1.0,1.0,1.0,1.0,1.0,0.375,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,,,,,,0.75,0.55228125,0.125,0.2,4.12,6.0,,,,2.0,,1.0,1.0,2.0,3.0,1.0,,,,,2.0,3.0,1.0,11.0,2.0,6.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,11.0,6.0,,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,1.0,,1.1,0.375,,0.2,,,,,,,,,1.0,,0.25,0.125,1.0,1.0,1.0,,,,1.0,,0.56576,,0.8461538461538461,23.933333333333334,0.6666666666666666,1.0,2.0,,0.2,2.0,1.0,,2.0,,,,1.0,0.4,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.3333333333333333,,,1.0,1.0,0.5,0.5,1.0,,,0.5,0.2,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-203895-2594,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Jordan McRae, Kyle Korver","Frye, Irving, Shumpert, McRae, Korver",101112-202681-202697-203895-2594,CLE,90.0,1,2.0,5.0,3.0,4.0,,7.0,,1.0,,1.0,,1.0,112.0,9.0,15.75,8.0,15.75,1.0,1.0,,,,,1.0,1.0,5.0,,,,,,,,2.0,1.0,3.0,4.0,,,1.0,,1.0,3.0,,,,,5.0,,,1.0,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,1.0,0.623625,0.3333333333333333,,0.9,2.0,1.0,,,,,,1.0,,1.0,3.0,,,,,1.0,1.0,3.0,5.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,5.0,2.0,,,,,,1.0,,1.0,,1.25,0.5,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,0.6984,,1.0,24.5,0.6666666666666666,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-202681-202697-2210-2399,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Richard Jefferson, Mike Dunleavy","Frye, Irving, Shumpert, Jefferson, Dunleavy",101112-202681-202697-2210-2399,CLE,290.0,2,5.0,-2.0,8.0,9.0,,17.0,11.0,1.0,1.0,2.0,3.0,0.5,84.41379310344828,17.75,16.444444444444443,17.75,16.444444444444443,2.0,2.0,1.0,2.0,,,3.0,4.0,9.0,2.0,1.0,1.0,,1.0,,2.0,1.0,3.0,4.0,4.0,,,,,2.0,4.0,2.0,,,,9.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,0.5,0.5,0.5,1.0,,,,,0.5,0.492825,0.3333333333333333,0.3333333333333333,4.15,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
