EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,DeadBallTurnovers,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,LongMidRangeFGA,FtPoints,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTDefRebounds,LostBallTurnovers,ShootingFouls,Fouls,Charge Fouls Drawn,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,PenaltyFtPoints,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101150-1626155-201569-201583-201935,1610612745,"Lou Williams, Sam Dekker, Eric Gordon, Ryan Anderson, James Harden","Williams, Dekker, Gordon, Anderson, Harden",101150-1626155-201569-201583-201935,HOU,119.0,1,2.0,-3.0,6,6.0,6.0,1.0,12,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,145.21008403361344,12.666666666666666,7.166666666666667,10.333333333333334,7.166666666666667,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.75,0.54245,0.54245,1.0,3.4,24.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626155-201569-201583-201976,1610612745,"Lou Williams, Sam Dekker, Eric Gordon, Ryan Anderson, Patrick Beverley","Williams, Dekker, Gordon, Anderson, Beverley",101150-1626155-201569-201583-201976,HOU,289.0,1,5.0,9.0,9,9.0,,2.0,18,4.0,6.0,,,1.0,4.0,,5.0,7.0,5.0,19.0,10.0,,,,,6.0,4.0,1.0,,5.0,3.0,8.0,,,,,,,,15.0,,,0.7142857142857143,,0.7916666666666666,,0.7916666666666666,,0.4166666666666667,,,0.5,1.0,0.75,0.5,,89.6885813148789,20.11111111111111,12.0,17.88888888888889,12.0,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.3333333333333333,,,,0.9166666666666666,0.5246458333333334,,,2.8428571428571425,25.04,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.4798,0.08333333333333333,0.14285714285714285,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626155-201569-201976-203991,1610612745,"Lou Williams, Sam Dekker, Eric Gordon, Patrick Beverley, Clint Capela","Williams, Dekker, Gordon, Beverley, Capela",101150-1626155-201569-201976-203991,HOU,156.0,1,3.0,4.0,6,5.0,,2.0,11,2.0,5.0,,,,2.0,,2.0,5.0,2.0,7.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,,1.0,,,4.0,,,0.4,,0.5,,0.5,,0.2857142857142857,,1.0,1.0,1.0,0.5,1.0,,101.53846153846153,15.833333333333334,12.2,14.333333333333334,12.2,0.7142857142857143,0.4,0.6666666666666666,,0.2857142857142857,,,,1.0,0.6174285714285714,,,1.22,24.45,,,,1.0,,,,1.0,1.0,,1.0,3.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,1.0,1.0,,,,,0.5,0.5,1.0,0.5,0.5,,0.75,0.75,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.5,0.5,,,,,,,0.5,0.5,1.0,0.5,,0.5,0.4546,,,0.42857142857142855,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,0.4,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626155-201935-201976-203991,1610612745,"Lou Williams, Sam Dekker, James Harden, Patrick Beverley, Clint Capela","Williams, Dekker, Harden, Beverley, Capela",101150-1626155-201935-201976-203991,HOU,96.0,1,2.0,3.0,3,3.0,,,6,,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,,2.0,1.0,,2.0,3.0,,3.0,,,,,,,,3.0,,,1.0,,0.5,,0.5,,0.5,,1.0,,1.0,,,,90.0,20.333333333333332,11.666666666666666,20.333333333333332,11.666666666666666,,,,,0.5,,,,0.5,0.458125,,,14.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201935-201976,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Patrick Beverley","Williams, Gordon, Anderson, Harden, Beverley",101150-201569-201583-201935-201976,HOU,32.0,1,1.0,-3.0,1,2.0,,,3,,,,,,1.0,,,,1.0,3.0,6.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,1.5,,1.5,,1.0,,,,,,,,135.0,20.0,6.0,20.0,6.0,,,,,1.0,,,,1.0,0.46485,,,,24.6,,,,,,,,1.0,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201935-203991,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Clint Capela","Williams, Gordon, Anderson, Harden, Capela",101150-201569-201583-201935-203991,HOU,209.0,2,3.0,-3.0,7,7.0,,2.0,14,1.0,2.0,,,2.0,1.0,,1.0,5.0,2.0,2.0,5.0,,,,,,1.0,1.0,,3.0,1.0,4.0,,,1.0,,1.0,1.0,,2.0,,,0.2,,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,1.0,,0.5,1.0,0.16666666666666666,,,96.45933014354067,15.714285714285714,14.142857142857142,13.142857142857142,14.142857142857142,0.2857142857142857,0.5,0.5,0.2857142857142857,0.14285714285714285,,,,0.5714285714285714,0.48869999999999997,,,7.419999999999999,24.25,,5.0,,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201935-2403,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Nene","Williams, Gordon, Anderson, Harden, Nene",101150-201569-201583-201935-2403,HOU,654.0,4,11.0,-7.0,21,22.0,3.0,3.0,43,5.0,7.0,1.0,1.0,7.0,4.0,,8.0,16.0,5.0,23.0,30.0,2.0,3.0,,4.0,8.0,4.0,3.0,2.0,5.0,4.0,9.0,2.0,1.0,,,,,,21.0,4.0,3.0,0.5,0.6666666666666666,0.4523809523809524,0.6666666666666666,0.4791666666666667,0.6666666666666666,0.23809523809523808,,1.0,0.75,0.75,0.3333333333333333,0.6666666666666666,,94.6788990825688,17.571428571428573,12.954545454545455,16.19047619047619,12.227272727272727,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.19047619047619047,0.3333333333333333,1.0,,0.5714285714285714,0.5366190476190477,0.4325333333333334,0.17391304347826086,6.6875,24.380000000000003,0.14285714285714285,7.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,,,1.0,4.0,1.0,5.0,1.0,,2.0,11.0,1.0,1.0,,7.0,6.0,,3.0,0.5,0.5,1.0,0.2,0.2,0.5,0.25,0.25,0.125,0.5,,1.0,,,0.4,0.2857142857142857,0.3333333333333333,0.047619047619047616,,,,0.25,0.25,1.0,0.25,1.0,0.25,0.3647,0.125,0.15789473684210525,0.08695652173913043,,2.0,,2.0,2.0,,,0.125,0.14285714285714285,,0.5,,,1.0,2.0,4.0,1.0,0.09523809523809523,0.5,0.5,2.0,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201935-2772,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Trevor Ariza","Williams, Gordon, Anderson, Harden, Ariza",101150-201569-201583-201935-2772,HOU,1930.0,6,32.0,,62,64.0,15.0,2.0,126,17.0,22.0,5.0,6.0,10.0,4.0,1.0,30.0,41.0,9.0,73.0,73.0,9.0,12.0,1.0,21.0,30.0,4.0,2.0,6.0,21.0,2.0,23.0,5.0,3.0,5.0,2.0,12.0,,3.0,71.0,21.0,15.0,0.7317073170731707,0.75,0.69,0.8076923076923077,0.7019230769230769,0.8076923076923077,0.18,0.4166666666666667,0.46153846153846156,0.3333333333333333,0.6666666666666666,0.11764705882352941,0.3333333333333333,0.5454545454545454,94.01036269430053,15.709677419354838,14.9375,15.258064516129032,14.625,0.44,0.7727272727272727,0.7727272727272727,0.2,0.08,0.46153846153846156,0.8333333333333334,0.07692307692307693,0.62,0.542073,0.5114307692307692,0.2876712328767123,6.882926829268293,23.91111111111111,0.24193548387096775,23.0,1.0,1.0,8.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,30.0,9.0,,,1.0,15.0,3.0,18.0,1.0,2.0,10.0,39.0,,12.0,,10.0,6.0,2.0,4.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,0.8571428571428571,,0.8333333333333334,1.0,,0.5882352941176471,0.8,0.8,0.1,0.4,0.4,1.0,0.25,0.25,1.0,0.5,1.0,0.25,0.5112,0.07692307692307693,0.09302325581395349,0.0273972602739726,,,,1.0,,7.0,,,,,,,,5.0,9.0,4.0,,0.18,0.5555555555555556,0.5555555555555556,3.0,3.0,8.0,15.0,,1.0,0.3333333333333333,4.0,1.0,2.0,2.0,,,0.5,0.2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.6666666666666666,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201976-203991,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Clint Capela","Williams, Gordon, Anderson, Beverley, Capela",101150-201569-201583-201976-203991,HOU,2774.0,11,46.0,-25.0,90,91.0,,5.0,181,17.0,33.0,,,14.0,16.0,,28.0,65.0,25.0,98.0,123.0,,,,,26.0,16.0,4.0,12.0,24.0,9.0,33.0,5.0,3.0,2.0,,3.0,,,92.0,,,0.4307692307692308,,0.46111111111111114,,0.5052083333333334,,0.2777777777777778,0.6666666666666666,0.75,0.25,0.75,0.16981132075471697,0.18181818181818182,0.75,93.95818312905551,16.9,13.76923076923077,16.433333333333334,13.12087912087912,0.36666666666666664,0.5151515151515151,0.6538461538461539,0.15555555555555556,0.17777777777777778,,,,0.6444444444444445,0.5368533333333333,,,7.395384615384615,24.276,,5.0,2.0,3.0,5.0,4.0,9.0,5.0,9.0,2.0,4.0,6.0,30.0,27.0,,4.0,5.0,15.0,9.0,24.0,5.0,4.0,12.0,57.0,5.0,12.0,,15.0,15.0,2.0,7.0,0.5357142857142857,0.5769230769230769,1.0,0.36,0.36,0.5,0.3333333333333333,0.42857142857142855,0.13513513513513514,0.75,0.125,0.75,,,0.7058823529411765,0.35714285714285715,0.35714285714285715,0.1,0.4444444444444444,0.5,1.0,0.3125,0.3125,1.0,0.5,0.6666666666666666,0.3125,0.50695,0.07368421052631578,0.1,0.061224489795918366,,1.0,,2.0,7.0,1.0,,0.1076923076923077,0.21212121212121213,0.6666666666666666,0.16666666666666666,,,6.0,18.0,15.0,1.0,0.2,0.3333333333333333,0.3333333333333333,,2.0,13.0,19.0,,,0.4,2.0,1.0,2.0,1.0,,0.3333333333333333,0.4,0.16666666666666666,1.0,,,,1.0,,,2.0,6.0,5.0,6.0,5.0,,,0.8333333333333334,,0.16666666666666666,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.04,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201976-2403,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Nene","Williams, Gordon, Anderson, Beverley, Nene",101150-201569-201583-201976-2403,HOU,460.0,3,8.0,1.0,16,16.0,,1.0,32,4.0,5.0,,,3.0,3.0,,7.0,10.0,3.0,16.0,15.0,,,,,4.0,3.0,1.0,7.0,9.0,1.0,10.0,,,,,3.0,1.0,,16.0,,,0.7,,0.5384615384615384,,0.5714285714285714,,0.23076923076923078,,0.6363636363636364,0.3333333333333333,0.6153846153846154,0.16666666666666666,0.3333333333333333,0.3333333333333333,100.17391304347825,14.125,14.625,13.8125,13.25,0.38461538461538464,0.8,0.8,0.23076923076923078,0.23076923076923078,,,,0.6153846153846154,0.5046038461538461,,,5.529999999999999,24.46666666666667,,1.0,,,2.0,,,,,,,,10.0,,,,,5.0,,5.0,,,3.0,10.0,,1.0,,2.0,2.0,,1.0,0.7142857142857143,0.7142857142857143,,,,,,,,0.5,,0.5,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,0.07142857142857142,0.09090909090909091,,,,,,,3.0,,,,0.3333333333333333,,,,1.0,2.0,2.0,1.0,0.15384615384615385,0.5,0.5,1.0,,4.0,5.0,,0.5,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
