EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,PenaltyShotQualityAvg,PenaltyOffPossPct,Fg2aBlocked,LongMidRangeAssists,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG3M,PenaltyFtPoints,Steals,BadPassSteals,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3FGM,Corner3Assists,FTDefRebounds,BlockingFouls,Offensive Fouls,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockingFoulsDrawn,BlockedLongMidRange,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedCorner3,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Travels,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,FTOffRebounds,LostBallSteals,SecondChanceTurnovers,OffFTReboundPct,OffShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
101141-1627789-203457-203917-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Nerlens Noel, Nik Stauskas, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Noel, Stauskas, McConnell",101141-1627789-203457-203917-204456,PHI,275.0,4,5.0,7.0,9.0,8.0,1.0,17.0,1.0,2.0,,,,1.0,5.0,1.0,3.0,6.0,19.0,12.0,,,,2.0,,5.0,1.0,5.0,1.0,14.0,1.0,2.0,3.0,2.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,19.0,1.0,1.0,0.3333333333333333,,0.9444444444444444,,0.95,,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,,1.0,,,,89.01818181818183,15.777777777777779,16.625,14.333333333333334,16.625,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,0.5555555555555556,,,,0.8888888888888888,0.533938888888889,0.555,,7.666666666666667,24.53333333333333,1.0,1.0,1.0,1.0,0.48095,0.1111111111111111,,,1.0,,,,,,1.0,,4.0,5.0,,1.0,,12.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,,1.0,,0.8,0.8333333333333334,0.8333333333333334,,,,1.0,1.0,1.0,0.1111111111111111,0.8,0.8,1.0,,,,0.8,0.1,0.25,,,,1.0,2.0,,,,,3.0,,,,,1.0,,,,1.0,,0.5,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203457-203967-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Nerlens Noel, Dario Saric, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Noel, Saric, McConnell",101141-1627789-203457-203967-204456,PHI,162.0,1,3.0,6.0,7.0,6.0,2.0,13.0,2.0,2.0,1.0,1.0,,,3.0,2.0,2.0,3.0,11.0,5.0,1.0,1.0,4.0,4.0,,3.0,2.0,3.0,2.0,7.0,,2.0,3.0,2.0,5.0,,,2.0,,2.0,,,,7.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7857142857142857,1.0,0.6,,0.5,,0.6,1.0,,,1.0,1.0,,115.55555555555554,12.142857142857142,12.833333333333334,10.857142857142858,11.0,0.4,1.0,1.0,1.0,,,,0.6,1.0,1.0,1.0,1.0,0.53865,,0.36363636363636365,2.45,25.633333333333336,3.0,,1.0,3.0,0.58095,0.42857142857142855,,,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,1.0,4.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.36363636363636365,,,2.0,4.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,0.6666666666666666,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203496-203917-203954,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Robert Covington, Nik Stauskas, Joel Embiid","Ilyasova, Luwawu-Cabarrot, Covington, Stauskas, Embiid",101141-1627789-203496-203917-203954,PHI,140.0,1,2.0,8.0,6.0,5.0,,11.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,2.0,10.0,2.0,,,,4.0,,2.0,2.0,2.0,1.0,4.0,,1.0,3.0,,3.0,,,,,,,,,10.0,1.0,1.0,1.0,,0.875,,0.8333333333333334,,0.5,,1.0,,1.0,,,,,,,113.14285714285714,12.166666666666666,13.4,12.166666666666666,13.4,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5,,,,0.75,0.56825,,,10.4,26.8,6.0,2.0,2.0,6.0,0.56825,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,10.0,,3.0,1.0,,,2.0,,2.0,3.0,4.0,,2.0,10.0,,0.5,0.5,1.0,0.875,0.8333333333333334,1.0,1.0,1.0,,0.5,0.5,,0.25,1.0,,0.5,0.3333333333333333,0.5,1.0,,1.0,2.0,3.0,1.0,3.0,,,1.0,,,,,,,0.5,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203496-203954-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Robert Covington, Joel Embiid, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Covington, Embiid, McConnell",101141-1627789-203496-203954-204456,PHI,101.0,1,2.0,-3.0,4.0,4.0,,8.0,2.0,2.0,,,,,,2.0,3.0,,4.0,7.0,,,,4.0,,,2.0,2.0,2.0,4.0,,,,,,,1.0,,1.0,1.0,,,,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,,,,,,,,,114.05940594059406,13.25,12.0,13.25,12.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.6511,,,4.133333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203917-203954-203967,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Nik Stauskas, Joel Embiid, Dario Saric","Ilyasova, Luwawu-Cabarrot, Stauskas, Embiid, Saric",101141-1627789-203917-203954-203967,PHI,425.0,1,7.0,-3.0,13.0,13.0,1.0,26.0,1.0,3.0,1.0,1.0,,2.0,5.0,2.0,7.0,5.0,9.0,12.0,1.0,1.0,2.0,,4.0,4.0,,1.0,,3.0,1.0,5.0,6.0,1.0,7.0,,1.0,1.0,1.0,2.0,,,,7.0,,,0.2857142857142857,1.0,0.2916666666666667,1.0,0.34615384615384615,1.0,0.4166666666666667,0.5,0.7142857142857143,0.2,0.6666666666666666,0.125,0.5,,0.5,,,88.09411764705882,15.0,17.692307692307693,15.0,17.23076923076923,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,0.4166666666666667,1.0,1.0,,0.6666666666666666,0.48514545454545455,0.5902,0.2222222222222222,6.757142857142857,34.2,6.0,3.0,2.0,6.0,0.5043333333333333,0.46153846153846156,,,,,,,1.0,2.0,,,1.0,1.0,1.0,5.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,5.0,1.0,0.2,0.25,0.5,0.35714285714285715,0.35714285714285715,0.5,0.8,0.5,,0.2,0.2,1.0,0.2857142857142857,0.5,,0.25,0.07692307692307693,0.125,0.5555555555555556,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,0.2,,,0.16666666666666666,0.7142857142857143,0.2,,,,,,,,,,,,,1.0,,1.0,,,,,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203917-203954-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Nik Stauskas, Joel Embiid, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Stauskas, Embiid, McConnell",101141-1627789-203917-203954-204456,PHI,323.0,3,5.0,-9.0,12.0,14.0,1.0,26.0,1.0,2.0,,,,3.0,1.0,2.0,7.0,1.0,9.0,18.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,4.0,,2.0,,,2.0,1.0,,1.0,9.0,0.5,0.5,0.2857142857142857,,0.25,,0.4090909090909091,,0.125,1.0,0.4,,0.3333333333333333,0.16666666666666666,,,1.0,,,115.91331269349844,13.333333333333334,11.642857142857142,13.083333333333334,11.0,0.25,0.5,0.5,1.0,0.375,,,0.125,,,,0.375,0.49206875,0.3857,,10.685714285714285,24.0,,,,,,,1.0,,2.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,2.0,4.0,7.0,1.0,4.0,,,,,,,,,,,,,,,,,,,0.36363636363636365,0.4,,2.0,,,5.0,,,1.0,1.0,2.0,,,,,1.0,,,0.5,1.0,0.25,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1610612755,2017,2016-17,True
101141-1627789-203917-203967-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Nik Stauskas, Dario Saric, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Stauskas, Saric, McConnell",101141-1627789-203917-203967-204456,PHI,257.0,2,4.0,5.0,10.0,10.0,2.0,20.0,2.0,5.0,1.0,2.0,,1.0,1.0,2.0,8.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,9.0,2.0,1.0,,,1.0,2.0,2.0,2.0,4.0,0.5,1.0,0.25,0.5,0.2222222222222222,0.5,0.36363636363636365,0.6666666666666666,0.1111111111111111,1.0,0.6,0.5,0.6666666666666666,0.42857142857142855,0.6666666666666666,,,1.0,0.2857142857142857,112.06225680933852,14.1,11.6,13.9,10.9,0.5555555555555556,0.4,0.4,0.5,0.1111111111111111,,,0.1111111111111111,1.0,0.5,,0.6666666666666666,0.5200444444444444,0.53175,0.5,4.6625,25.5,2.0,2.0,1.0,2.0,0.7093,0.2,,,1.0,,,,1.0,1.0,,,,,1.0,,4.0,,,,,,3.0,,1.0,4.0,5.0,1.0,3.0,4.0,,,,1.0,1.0,1.0,0.75,0.5,0.5,,,,,1.0,1.0,,,0.2727272727272727,0.3,0.5,2.0,,,4.0,,2.0,,,1.0,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-1627789-203954-203967-204456,1610612755,"Ersan Ilyasova, Timothe Luwawu-Cabarrot, Joel Embiid, Dario Saric, T.J. McConnell","Ilyasova, Luwawu-Cabarrot, Embiid, Saric, McConnell",101141-1627789-203954-203967-204456,PHI,227.0,2,4.0,-7.0,7.0,9.0,1.0,16.0,1.0,2.0,,,1.0,1.0,2.0,2.0,4.0,2.0,7.0,14.0,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,,,2.0,,2.0,1.0,1.0,1.0,4.0,0.5,0.5,0.5,,0.5833333333333334,1.5,0.5833333333333334,1.5,0.3333333333333333,,1.0,0.5,1.0,0.3333333333333333,,,,,,101.4977973568282,13.571428571428571,14.666666666666666,12.714285714285714,14.666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,0.6666666666666666,0.4574833333333333,0.44025,0.42857142857142855,8.625,28.35,2.0,,2.0,2.0,0.49215,0.2857142857142857,1.0,,,0.25,,,,1.0,,,1.0,1.0,1.0,,2.0,3.0,,1.0,1.0,1.0,1.0,,5.0,,,,,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,,,0.5,,,0.2857142857142857,1.0,,,,,,,,3.0,,,,,1.0,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203138-203954,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Hollis Thompson, Joel Embiid","Ilyasova, Rodriguez, Henderson, Thompson, Embiid",101141-200771-201945-203138-203954,PHI,451.0,3,8.0,-9.0,14.0,13.0,3.0,27.0,2.0,3.0,,1.0,1.0,2.0,6.0,4.0,10.0,7.0,11.0,20.0,,2.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,5.0,1.0,,3.0,3.0,6.0,,,,,,1.0,1.0,1.0,8.0,0.25,0.25,0.4,,0.3235294117647059,0.5,0.3235294117647059,0.5,0.4117647058823529,,,0.16666666666666666,0.42857142857142855,0.25,,,,,,86.20842572062084,19.214285714285715,14.0,17.5,13.461538461538462,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.11764705882352941,0.5,0.5,0.35294117647058826,0.3333333333333333,,,0.5882352941176471,0.489615625,0.5683,0.2727272727272727,9.209999999999999,25.357142857142858,,5.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,3.0,,3.0,3.0,,,,,1.0,0.14285714285714285,0.14285714285714285,,,,1.0,,1.0,0.058823529411764705,0.16666666666666666,0.16666666666666666,1.0,,,,0.16666666666666666,,,,5.0,,,,,,,,2.0,1.0,,,,,,,,,0.29411764705882354,,,2.0,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,0.2,0.2,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.2,0.3333333333333333,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203457-203496,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Nerlens Noel, Robert Covington","Ilyasova, Rodriguez, Henderson, Noel, Covington",101141-200771-201945-203457-203496,PHI,410.0,7,7.0,-2.0,14.0,15.0,2.0,29.0,4.0,5.0,,,,,3.0,4.0,8.0,3.0,9.0,11.0,,,,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,2.0,9.0,,1.0,3.0,1.0,4.0,,,,9.0,0.25,0.25,0.5,,0.36363636363636365,,0.375,,0.2727272727272727,0.25,0.6,0.25,0.7,0.2857142857142857,,,0.5,,,101.85365853658537,17.428571428571427,11.066666666666666,17.071428571428573,10.466666666666667,0.45454545454545453,0.8,0.8,0.25,,,,0.2727272727272727,,,,0.7272727272727273,0.5366181818181818,,,3.85,26.3,2.0,4.0,1.0,2.0,0.6568,0.14285714285714285,,,,,,,,1.0,,,,,,,,,,,,,4.0,1.0,1.0,5.0,2.0,,1.0,,,,,,,,0.8,0.6666666666666666,0.8,,,,,1.0,,,,0.08333333333333333,0.1111111111111111,,3.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,0.2727272727272727,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,2.0,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203457-203917,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Nerlens Noel, Nik Stauskas","Ilyasova, Rodriguez, Henderson, Noel, Stauskas",101141-200771-201945-203457-203917,PHI,199.0,2,3.0,-9.0,5.0,6.0,3.0,11.0,,,,,,,2.0,1.0,2.0,3.0,5.0,14.0,1.0,1.0,5.0,,2.0,2.0,,1.0,,3.0,1.0,,,3.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,,,0.5,1.0,0.5,1.25,0.5,1.25,0.6,0.6666666666666666,,1.0,,1.0,,,,,0.3333333333333333,79.59798994974874,23.6,13.5,19.6,13.166666666666666,,,,,,,,0.4,,,,0.6,0.49027000000000004,0.45375,1.0,8.2,24.766666666666666,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.2,0.5,0.5,1.0,,,,0.5,,,,2.0,,,,,,,,,1.0,,,,,,,,,0.4,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,0.5,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203457-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Nerlens Noel, Dario Saric","Ilyasova, Rodriguez, Henderson, Noel, Saric",101141-200771-201945-203457-203967,PHI,93.0,1,2.0,-2.0,3.0,2.0,,5.0,,1.0,,,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,77.41935483870968,17.0,21.0,17.0,21.0,0.5,,,,,,,0.5,,,,1.0,0.527,,,2.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203496-203917,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Robert Covington, Nik Stauskas","Ilyasova, Rodriguez, Henderson, Covington, Stauskas",101141-200771-201945-203496-203917,PHI,47.0,1,1.0,,1.0,1.0,1.0,2.0,,,,,,,2.0,,,2.0,,,,,,,,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,61.276595744680854,27.0,20.0,20.0,20.0,,,,,,,,1.0,,,,1.0,0.3567,,,,26.65,1.0,1.0,,1.0,0.3567,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203496-203954,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Robert Covington, Joel Embiid","Ilyasova, Rodriguez, Henderson, Covington, Embiid",101141-200771-201945-203496-203954,PHI,5797.0,17,97.0,-11.0,197.0,200.0,20.0,397.0,31.0,55.0,5.0,11.0,12.0,27.0,49.0,53.0,118.0,60.0,194.0,205.0,7.0,15.0,22.0,50.0,56.0,49.0,25.0,44.0,14.0,107.0,16.0,39.0,72.0,26.0,98.0,3.0,19.0,14.0,8.0,33.0,5.0,2.0,5.0,172.0,0.4716981132075472,0.5208333333333334,0.4491525423728814,0.4666666666666667,0.4747191011235955,0.40476190476190477,0.5052083333333334,0.4583333333333333,0.33707865168539325,0.5757575757575758,0.6842105263157895,0.24615384615384617,0.7446808510638298,0.25,0.2916666666666667,0.06666666666666667,0.6111111111111112,0.8333333333333334,0.03614457831325301,98.61652578920132,15.583756345177665,13.635,14.918781725888325,12.935,0.3089887640449438,0.5636363636363636,0.7380952380952381,0.45161290322580644,0.15168539325842698,0.4444444444444444,0.46153846153846156,0.2752808988764045,0.5238095238095238,0.45454545454545453,,0.6460674157303371,0.519136797752809,0.492576923076923,0.1134020618556701,7.627966101694915,25.233333333333334,15.0,29.0,8.0,15.0,0.5821,0.07614213197969544,21.0,8.0,11.0,0.17796610169491525,0.23636363636363636,0.6666666666666666,4.0,6.0,11.0,2.0,16.0,21.0,4.0,4.0,13.0,57.0,6.0,16.0,19.0,14.0,31.0,2.0,43.0,34.0,34.0,6.0,17.0,13.0,0.9047619047619048,0.35,0.35,0.5,0.4583333333333333,0.4642857142857143,0.8378378378378378,0.6190476190476191,0.8064516129032258,0.06179775280898876,0.32653061224489793,0.32653061224489793,0.875,0.5,0.6666666666666666,0.16666666666666666,0.32653061224489793,0.08994708994708994,0.13178294573643412,0.06701030927835051,36.0,1.0,2.0,25.0,1.0,2.0,20.0,12.0,18.0,2.0,3.0,,,2.0,,0.25,0.19444444444444445,0.4,0.20224719101123595,0.16666666666666666,0.5,10.0,0.2564102564102564,0.3333333333333333,5.0,5.0,2.0,2.0,3.0,1.0,0.45454545454545453,0.45454545454545453,1.0,6.0,,10.0,3.0,2.0,1.0,,1.0,0.2777777777777778,0.3448275862068966,0.3,,1.0,5.0,1.0,6.0,5.0,1.0,1.0,5.0,3.0,0.16666666666666666,0.24242424242424243,0.23809523809523808,0.2,1.0,,10.0,,8.0,2.0,,0.3076923076923077,2.0,1.0,1.0,3.0,,,,2.0,0.037037037037037035,,,,,1.0,0.047619047619047616,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-201945-203496-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Gerald Henderson, Robert Covington, Dario Saric","Ilyasova, Rodriguez, Henderson, Covington, Saric",101141-200771-201945-203496-203967,PHI,282.0,3,5.0,2.0,10.0,11.0,,21.0,1.0,1.0,,,2.0,3.0,1.0,4.0,5.0,2.0,15.0,13.0,,,,4.0,4.0,1.0,2.0,4.0,1.0,10.0,,1.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,1.0,1.0,15.0,0.5,0.5,0.8,,1.0,,0.9375,,0.2857142857142857,0.5,0.5,,0.6666666666666666,,,,,,,107.23404255319149,13.8,13.090909090909092,13.8,12.636363636363637,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.42857142857142855,0.4871857142857143,,,12.18,24.25,,2.0,,,,,,,1.0,,,,,,1.0,,1.0,2.0,,,,6.0,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,0.75,1.0,0.75,0.14285714285714285,1.0,1.0,1.0,,,,1.0,0.125,0.16666666666666666,,1.0,,,1.0,,,,,,,,,,,,,,,0.14285714285714285,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
