EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Fg2aBlocked,FTDefRebounds,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassSteals,Assisted3sPct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,Offensive Fouls,BlockedAtRim,DefAtRimReboundPct,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,BlockingFoulsDrawn,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,SecondChanceArc3Frequency,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,HeaveAttempts,Offensive Fouls Drawn,Travels,3SecondViolations,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,BlockedCorner3,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101135-1627879-202695-203937-2200,1610612759,"David Lee, Nicolas Laprovittola, Kawhi Leonard, Kyle Anderson, Pau Gasol","Lee, Laprovittola, Leonard, Anderson, Gasol",101135-1627879-202695-203937-2200,SAS,51.0,1,1.0,2.0,1.0,2.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,84.70588235294117,18.0,16.5,18.0,16.5,,,,,1.0,1.0,1.0,,,,0.4325,,1.0,1.0,,8.2,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1627879-202722-203473-203613,1610612759,"David Lee, Nicolas Laprovittola, Davis Bertans, Dewayne Dedmon, Jonathon Simmons","Lee, Laprovittola, Bertans, Dedmon, Simmons",101135-1627879-202722-203473-203613,SAS,33.0,1,1.0,,2.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,130.9090909090909,13.5,6.0,13.5,6.0,,,,,,,,,,1.0,0.56595,,,,,,23.4,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1627879-203473-203613-203937,1610612759,"David Lee, Nicolas Laprovittola, Dewayne Dedmon, Jonathon Simmons, Kyle Anderson","Lee, Laprovittola, Dedmon, Simmons, Anderson",101135-1627879-203473-203613-203937,SAS,341.0,2,6.0,-1.0,13.0,11.0,,24.0,1.0,2.0,,,1.0,3.0,2.0,6.0,5.0,,7.0,8.0,,,4.0,3.0,,1.0,,3.0,,,3.0,6.0,,6.0,,2.0,3.0,1.0,,,,,7.0,,,0.3333333333333333,0.3181818181818182,0.3181818181818182,0.45454545454545453,0.75,,,0.8,,,,,,101.34897360703812,14.076923076923077,14.363636363636363,14.076923076923077,13.272727272727273,0.18181818181818182,0.5,1.0,,0.09090909090909091,,,0.2727272727272727,,0.6363636363636364,0.5016227272727273,,,,,10.549999999999999,24.32,1.0,3.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,1.0,,,1.0,,2.0,,0.2,0.2,0.5,0.5,,,,1.0,2.0,,0.16666666666666666,0.5,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,3.0,1.0,,,,1.0,,,,4.0,,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201980-201988,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Patty Mills","Lee, Ginobili, Aldridge, Green, Mills",101135-1938-200746-201980-201988,SAS,170.0,3,3.0,-5.0,6.0,5.0,1.0,11.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,2.0,4.0,9.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,2.0,2.0,,2.0,1.0,,4.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.25,,,1.0,,0.3333333333333333,,,,,93.17647058823529,18.333333333333332,12.0,17.666666666666668,12.0,0.25,1.0,1.0,1.0,0.25,,,,,0.5,0.517825,,0.2,0.25,,9.466666666666667,22.9,,1.0,0.25,,,,,,,1.0,1.0,2.0,1.0,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201980-202695,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Kawhi Leonard","Lee, Ginobili, Aldridge, Green, Leonard",101135-1938-200746-201980-202695,SAS,167.0,2,3.0,1.0,4.0,4.0,,8.0,1.0,1.0,,,,,3.0,4.0,,,6.0,5.0,,2.0,4.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,3.0,,,,,,6.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,,,,,1.0,,,,,,68.98203592814372,21.25,20.5,21.25,20.5,0.25,1.0,1.0,1.0,,,,,,0.25,0.44527500000000003,,,,,13.0,,2.0,3.0,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201980-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Danny Green, Tony Parker","Lee, Ginobili, Aldridge, Green, Parker",101135-1938-200746-201980-2225,SAS,227.0,3,4.0,1.0,6.0,7.0,1.0,13.0,2.0,2.0,,1.0,1.0,2.0,4.0,4.0,3.0,,11.0,10.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,5.0,1.0,,,2.0,1.0,3.0,,1.0,1.0,,,,,,9.0,0.25,0.25,1.0,0.7857142857142857,0.7857142857142857,0.42857142857142855,,,0.5,0.6666666666666666,0.5,,1.0,,,82.46696035242292,15.333333333333334,19.285714285714285,14.166666666666666,19.142857142857142,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,0.2857142857142857,,0.7142857142857143,0.5606357142857143,,,,,8.35,24.899999999999995,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.5,,,,,,,,1.0,2.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.6666666666666666,,,0.6666666666666666,,,,,0.18181818181818182,3.0,1.0,1.0,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,,,,,3.0,3.0,6.0,,,,,,6.0,3.0,,1.0,0.75,0.75,0.14285714285714285,,,,,,,0.25,1.0,0.553625,0.5454545454545454,0.5,,,,,,1.0,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201988-202695,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Kawhi Leonard","Lee, Ginobili, Aldridge, Mills, Leonard",101135-1938-200746-201988-202695,SAS,4901.0,34,82.0,16.0,171.0,169.0,18.0,340.0,36.0,55.0,10.0,9.0,28.0,28.0,61.0,115.0,38.0,31.0,210.0,194.0,14.0,64.0,58.0,27.0,32.0,49.0,20.0,115.0,3.0,16.0,40.0,64.0,19.0,83.0,3.0,22.0,35.0,36.0,,41.0,15.0,3.0,189.0,0.5245901639344263,0.5517241379310345,0.5304347826086957,0.5849673202614379,0.6183431952662722,0.24836601307189543,0.6896551724137931,0.2962962962962963,0.1875,0.7058823529411765,0.2714285714285714,0.2631578947368421,0.15384615384615385,0.76,0.04838709677419355,99.8979800040808,14.046783625730994,14.78698224852071,13.502923976608187,14.201183431952662,0.35947712418300654,0.6545454545454545,0.6923076923076923,0.5555555555555556,0.1830065359477124,0.32142857142857145,0.375,0.1830065359477124,0.5882352941176471,0.6078431372549019,0.5212263157894736,0.5657233333333334,0.10843373493975904,0.12,0.07317073170731707,7.526086956521739,25.626315789473683,16.0,32.0,0.20915032679738563,0.5,0.5161290322580645,12.0,19.0,6.0,12.0,8.0,4.0,21.0,2.0,0.5,0.5135135135135135,0.38095238095238093,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.4444444444444444,8.0,4.0,1.0,0.06956521739130435,0.05454545454545454,1.0,5.0,8.0,21.0,6.0,5.0,20.0,11.0,2.0,4.0,7.0,1.0,8.0,6.0,0.5714285714285714,0.5588235294117647,0.5833333333333334,0.14285714285714285,0.7407407407407407,0.3157894736842105,0.3125,0.75,0.75,0.5555555555555556,0.5,0.4,0.1,51.0,17.0,10.0,7.0,9.0,0.8947368421052632,0.4375,0.8333333333333334,49.0,53.0,8.0,15.0,7.0,10.0,,,1.0,3.0,14.0,29.0,58.0,7.0,2.0,13.0,6.0,2.0,58.0,49.0,0.3333333333333333,0.4827586206896552,0.5444444444444444,0.5686274509803921,0.06535947712418301,0.7,0.7,1.0,,,,0.3333333333333333,0.5333333333333333,0.5228090909090909,0.2761904761904762,0.28654970760233917,9.0,3.0,6.0,0.6842105263157895,4.0,12.0,2.0,16.0,2.0,0.3333333333333333,0.08888888888888889,0.26666666666666666,3.0,2.0,1.0,5.0,0.7142857142857143,0.17647058823529413,1.0,,1.0,5.0,7.0,0.4375,0.4166666666666667,4.0,1.0,3.0,4.0,,3.0,3.0,1.0,0.3333333333333333,1.0,2.0,0.5,0.03125,,1.0,1.0,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201988-203613,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Jonathon Simmons","Lee, Ginobili, Aldridge, Mills, Simmons",101135-1938-200746-201988-203613,SAS,2650.0,18,44.0,-9.0,94.0,96.0,10.0,190.0,14.0,23.0,3.0,5.0,14.0,20.0,26.0,53.0,21.0,15.0,82.0,91.0,4.0,30.0,22.0,20.0,15.0,19.0,10.0,42.0,2.0,9.0,21.0,33.0,11.0,44.0,,3.0,7.0,21.0,1.0,20.0,8.0,,71.0,0.5769230769230769,0.625,0.49056603773584906,0.4527027027027027,0.4880952380952381,0.28378378378378377,0.8076923076923077,0.34615384615384615,0.125,0.8421052631578947,0.2619047619047619,0.3333333333333333,0.13333333333333333,0.9,,103.24528301886794,13.606382978723405,14.28125,13.042553191489361,14.0,0.3108108108108108,0.6086956521739131,0.6666666666666666,0.7142857142857143,0.1891891891891892,0.35714285714285715,0.38461538461538464,0.2702702702702703,0.375,0.5945945945945946,0.5176756756756756,0.51801875,0.0975609756097561,0.13114754098360656,,8.033962264150944,25.547619047619047,7.0,16.0,0.21621621621621623,0.4375,0.4375,5.0,5.0,3.0,5.0,11.0,7.0,18.0,1.0,0.23809523809523808,0.23809523809523808,0.6111111111111112,0.8333333333333334,0.25,0.2631578947368421,0.25,3.0,1.0,,0.05660377358490566,0.08695652173913043,1.0,3.0,3.0,11.0,4.0,3.0,11.0,6.0,2.0,4.0,2.0,1.0,2.0,,0.75,0.5625,0.6111111111111112,0.07142857142857142,0.9166666666666666,0.5555555555555556,0.125,0.9,,0.6,1.0,0.3333333333333333,0.13414634146341464,12.0,4.0,4.0,2.0,4.0,0.8,0.2857142857142857,0.8,31.0,17.0,3.0,7.0,,1.0,,,1.0,4.0,5.0,15.0,20.0,,3.0,7.0,7.0,1.0,20.0,31.0,0.25,0.3333333333333333,0.29545454545454547,0.35714285714285715,0.013513513513513514,,,,,,,0.3181818181818182,0.42857142857142855,0.49064545454545455,0.24390243902439024,0.32978723404255317,7.0,,1.0,0.7,,7.0,2.0,7.0,,,,0.3181818181818182,4.0,,,,1.0,0.5,,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,3.0,,3.0,1.0,,2.0,2.0,1.0,0.25,1.0,,,,,,,1.0,0.047619047619047616,0.05,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201988-203937,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Kyle Anderson","Lee, Ginobili, Aldridge, Mills, Anderson",101135-1938-200746-201988-203937,SAS,533.0,4,9.0,-5.0,17.0,17.0,2.0,34.0,5.0,6.0,,,1.0,2.0,6.0,13.0,4.0,3.0,15.0,20.0,1.0,8.0,4.0,2.0,4.0,4.0,3.0,8.0,,2.0,3.0,5.0,2.0,7.0,,2.0,3.0,4.0,,4.0,2.0,,15.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.35294117647058826,0.39473684210526316,0.23529411764705882,0.75,0.2857142857142857,,0.7142857142857143,0.2222222222222222,1.0,,0.6666666666666666,,91.85741088180113,15.058823529411764,16.294117647058822,14.529411764705882,15.882352941176471,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.6,0.058823529411764705,,,0.11764705882352941,,0.5882352941176471,0.5770088235294119,0.477575,0.10526315789473684,0.13333333333333333,,9.092307692307692,24.75,1.0,6.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,,,,,,,1.0,,,,,1.0,,,,1.0,,,0.07692307692307693,,,,,,,,2.0,3.0,,,,,,,,,,1.0,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,,,1.0,3.0,,1.0,,1.0,2.0,,,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,0.11764705882352941,,,,,,,,,0.4674,,0.058823529411764705,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,0.5,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-201988-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Tony Parker","Lee, Ginobili, Aldridge, Mills, Parker",101135-1938-200746-201988-2225,SAS,76.0,1,1.0,-2.0,3.0,2.0,,5.0,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,94.73684210526316,17.333333333333332,12.0,17.333333333333332,12.0,,,,,0.5,,,,,,0.38435,,,,,16.5,,,1.0,0.5,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-202695-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Kawhi Leonard, Tony Parker","Lee, Ginobili, Aldridge, Leonard, Parker",101135-1938-200746-202695-2225,SAS,906.0,7,15.0,5.0,32.0,31.0,2.0,63.0,4.0,8.0,2.0,3.0,7.0,7.0,8.0,18.0,8.0,5.0,36.0,31.0,2.0,10.0,6.0,7.0,5.0,10.0,3.0,25.0,1.0,3.0,7.0,13.0,4.0,17.0,1.0,2.0,3.0,6.0,,7.0,3.0,,36.0,0.625,0.625,0.4444444444444444,0.5961538461538461,0.6206896551724138,0.3076923076923077,1.0,0.3,0.3333333333333333,0.9230769230769231,0.3076923076923077,0.25,0.5,1.0,0.1,100.13245033112582,13.65625,15.129032258064516,13.40625,14.96774193548387,0.3076923076923077,0.5,0.8,0.75,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.2692307692307692,1.0,0.6153846153846154,0.49307115384615385,0.5617,0.10714285714285714,0.15,,6.977777777777778,25.6875,1.0,3.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,5.0,5.0,,5.0,4.0,1.0,5.0,,0.625,0.625,0.8,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,3.0,1.0,,0.16666666666666666,0.375,1.0,,,,,2.0,5.0,4.0,1.0,3.0,,,,,,,,,0.8333333333333334,0.25,0.5,0.8,,0.6666666666666666,,,,15.0,5.0,5.0,,3.0,1.0,,1.0,15.0,9.0,2.0,4.0,,1.0,,,,,3.0,9.0,16.0,,,1.0,1.0,,16.0,15.0,,0.3333333333333333,0.5769230769230769,0.5714285714285714,0.038461538461538464,,,,,,,0.3076923076923077,0.5,0.4775692307692308,0.4444444444444444,0.46875,1.0,,,1.0,,4.0,,4.0,,,,0.3076923076923077,,1.0,,1.0,1.0,,,,,3.0,3.0,0.75,0.75,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-203613-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Jonathon Simmons, Tony Parker","Lee, Ginobili, Aldridge, Simmons, Parker",101135-1938-200746-203613-2225,SAS,449.0,4,7.0,-8.0,12.0,14.0,,26.0,1.0,2.0,,1.0,2.0,2.0,3.0,7.0,4.0,,9.0,17.0,,4.0,2.0,2.0,2.0,2.0,1.0,4.0,,,4.0,6.0,,6.0,,2.0,3.0,3.0,,,,,9.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4090909090909091,0.4090909090909091,0.36363636363636365,0.8,,,0.8333333333333334,,,,,,83.38530066815144,16.5,17.928571428571427,16.5,17.785714285714285,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,0.18181818181818182,,0.5454545454545454,0.4806909090909091,,,,,10.442857142857141,24.375,1.0,3.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1.0,,,1.0,,0.25,0.25,,1.0,0.5,0.5,0.5,,1.0,,,,1.0,,,,,,1.0,1.0,,,2.0,,2.0,1.0,,,,,1.0,,,1.0,0.5,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,2.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-200746-203937-2225,1610612759,"David Lee, Manu Ginobili, LaMarcus Aldridge, Kyle Anderson, Tony Parker","Lee, Ginobili, Aldridge, Anderson, Parker",101135-1938-200746-203937-2225,SAS,58.0,1,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,74.48275862068965,16.0,26.0,16.0,23.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.665,,0.5,0.5,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-201202-201980-201988,1610612759,"David Lee, Manu Ginobili, Joel Anthony, Danny Green, Patty Mills","Lee, Ginobili, Anthony, Green, Mills",101135-1938-201202-201980-201988,SAS,180.0,1,3.0,,6.0,7.0,1.0,13.0,1.0,4.0,1.0,,,1.0,2.0,5.0,1.0,,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,4.0,1.0,5.0,,1.0,2.0,1.0,,2.0,,,4.0,0.5,0.5,0.4,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.6,0.3333333333333333,,0.6666666666666666,0.25,0.3333333333333333,,0.5,,104.0,12.666666666666666,14.857142857142858,12.166666666666666,14.428571428571429,0.6666666666666666,0.25,0.3333333333333333,1.0,,,,0.16666666666666666,1.0,0.8333333333333334,0.56275,0.3052,,,,5.46,24.2,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,0.2,0.25,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,6.0,,1.0,4.0,,,,,,,2.0,5.0,4.0,,,,,,4.0,6.0,,0.4,0.3333333333333333,0.2857142857142857,,,,,,,,0.6666666666666666,0.25,0.56275,1.0,1.0,,,,0.6666666666666666,,1.0,,1.0,,,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-201202-201988-202695,1610612759,"David Lee, Manu Ginobili, Joel Anthony, Patty Mills, Kawhi Leonard","Lee, Ginobili, Anthony, Mills, Leonard",101135-1938-201202-201988-202695,SAS,44.0,2,1.0,-4.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,98.18181818181819,8.0,28.0,7.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
101135-1938-201980-201988-202695,1610612759,"David Lee, Manu Ginobili, Danny Green, Patty Mills, Kawhi Leonard","Lee, Ginobili, Green, Mills, Leonard",101135-1938-201980-201988-202695,SAS,235.0,3,4.0,-10.0,6.0,9.0,2.0,15.0,,,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,13.0,,2.0,,2.0,1.0,1.0,,2.0,2.0,,,2.0,2.0,4.0,,3.0,7.0,2.0,,3.0,1.0,,3.0,1.0,1.0,0.5,0.2,0.25,0.6,,,0.6666666666666666,0.3333333333333333,0.5,,0.5,,,91.91489361702128,23.333333333333332,10.555555555555555,23.0,9.666666666666666,,,,,0.2,1.0,1.0,0.4,,0.6,0.44495000000000007,,0.2,0.5,,11.75,24.633333333333336,,1.0,0.2,,,,,,,2.0,,3.0,2.0,,,0.6666666666666666,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,,0.16666666666666666,0.2,,,,,,,,,0.453525,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,1.0,,1.0,,0.5,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2017,2016-17,True
