EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,HeaveAttempts,Corner3Assists,PenaltyTurnovers,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,ThreePtShootingFoulsDrawn,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,BlockingFouls,DefCorner3ReboundPct,PtsPutbacks,NonShootingPenaltyNonTakeFouls,Offensive Fouls,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffCorner3ReboundPct,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,SelfORebPct,Travels,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,DefensiveGoaltends,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,Charge Fouls,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,BlockedArc3,3SecondViolations,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101150-1626204-1627742-203944-2736,1610612747,"Lou Williams, Larry Nance Jr., Brandon Ingram, Julius Randle, Luol Deng","Williams, Nance Jr., Ingram, Randle, Deng",101150-1626204-1627742-203944-2736,LAL,135.0,2,2.0,4.0,4.0,4.0,2.0,8.0,1.0,4.0,,6.0,2.0,,,,4.0,0.75,85.33333333333333,13.75,20.0,13.75,20.0,0.25,0.4771,,,5.875,1.0,2.0,3.0,,,1.0,,,3.0,,,1.0,1.0,2.0,,6.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.75,1.0,0.75,1.0,1.0,,,0.5,1.0,1.0,,0.6666666666666666,1.0,,,,1.0,1.0,,0.75,0.6666666666666666,0.6666666666666666,,,,,,1.0,1.0,,,,,,0.75,,0.3333333333333333,,4.0,,,,,,,,6.0,,,1.0,,6.0,4.0,,0.75,0.75,,,,,,,,0.4771,1.0,1.0,,1.0,,,,0.5317,2.0,3.0,,3.0,4.0,,,0.75,0.75,0.6666666666666666,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-1627826-201156-203903,1610612747,"Lou Williams, Larry Nance Jr., Ivica Zubac, Nick Young, Jordan Clarkson","Williams, Nance Jr., Zubac, Young, Clarkson",101150-1626204-1627826-201156-203903,LAL,229.0,2,4.0,-6.0,7.0,9.0,,16.0,1.0,1.0,3.0,6.0,12.0,2.0,4.0,1.0,6.0,0.6,100.61135371179039,16.571428571428573,12.555555555555555,16.571428571428573,12.555555555555555,0.3333333333333333,0.49851666666666666,0.25,0.5,20.9,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,0.5,0.5,,,0.5,,,0.6666666666666666,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,,23.6,4.0,,1.0,,1.0,1.0,1.0,2.0,5.0,,,1.0,,5.0,4.0,0.5,0.75,0.8333333333333334,0.3333333333333333,,,,0.5,,0.5,0.564075,0.8333333333333334,0.5714285714285714,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-1627826-203903-2736,1610612747,"Lou Williams, Larry Nance Jr., Ivica Zubac, Jordan Clarkson, Luol Deng","Williams, Nance Jr., Zubac, Clarkson, Deng",101150-1626204-1627826-203903-2736,LAL,3372.0,5,56.0,21.0,122.0,127.0,38.0,249.0,20.0,70.0,25.0,142.0,121.0,27.0,33.0,15.0,132.0,0.6194690265486725,106.33451957295374,12.926229508196721,14.133858267716535,12.336065573770492,13.740157480314961,0.2,0.5445305,0.13636363636363635,0.1875,7.261428571428572,10.0,28.0,36.0,7.0,14.0,13.0,3.0,20.0,48.0,7.0,30.0,3.0,8.0,10.0,60.0,36.0,18.0,3.0,20.0,3.0,30.0,6.0,36.0,2.0,20.0,2.0,8.0,78.0,5.0,6.0,15.0,29.0,45.0,11.0,56.0,18.0,14.0,14.0,10.0,5.0,4.0,19.0,1.0,17.0,26.0,5.0,9.0,6.0,3.0,9.0,6.0,0.625,0.6521739130434783,0.8571428571428571,0.23333333333333334,0.23333333333333334,0.6857142857142857,0.375,0.585,0.5,0.5555555555555556,0.3,0.7368421052631579,0.7631578947368421,0.2857142857142857,0.8333333333333334,0.21739130434782608,0.7857142857142857,0.25,,0.11764705882352941,0.6875,0.875,0.8461538461538461,0.6666666666666666,0.36,0.7777777777777778,0.875,0.7142857142857143,0.14,0.5,0.5,0.2857142857142857,0.65,0.6842105263157895,0.6153846153846154,0.2,0.15,0.15,0.6666666666666666,0.66,0.15,0.07042253521126761,25.46333333333333,39.0,4.0,10.0,1.0,5.0,7.0,3.0,12.0,42.0,,4.0,6.0,1.0,42.0,39.0,0.25,0.5645161290322581,0.5675675675675675,0.1,0.4,0.4,1.0,0.16129032258064516,0.2,0.22580645161290322,0.54315,0.29577464788732394,0.319672131147541,4.0,3.0,1.0,1.0,0.1111111111111111,0.53665,9.0,10.0,2.0,13.0,19.0,7.0,,0.6842105263157895,0.3225806451612903,0.9,0.2857142857142857,,5.0,0.07142857142857142,0.1111111111111111,1.0,0.8,4.0,2.0,,0.6666666666666666,2.0,4.0,0.375,0.4444444444444444,0.5,0.5,3.0,,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,0.42857142857142855,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,2.0,,,0.05,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-1897-201156-204028,1610612747,"Lou Williams, Larry Nance Jr., Metta World Peace, Nick Young, Tarik Black","Williams, Nance Jr., World Peace, Young, Black",101150-1626204-1897-201156-204028,LAL,35.0,1,1.0,2.0,2.0,1.0,,3.0,1.0,2.0,,2.0,,,,,2.0,0.5,123.42857142857142,9.5,16.0,9.5,16.0,0.5,0.54035,,,7.95,,,1.0,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,1.0,,,,1.0,,,,0.5,,,,,,,,1.0,1.0,,,,,,0.5,,,,2.0,,,,,,,,2.0,,,,,2.0,2.0,,0.5,0.5,,,,,,,,0.54035,1.0,1.0,,,,,,,,1.0,,1.0,2.0,,,0.5,0.5,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-1897-203903-204028,1610612747,"Lou Williams, Larry Nance Jr., Metta World Peace, Jordan Clarkson, Tarik Black","Williams, Nance Jr., World Peace, Clarkson, Black",101150-1626204-1897-203903-204028,LAL,50.0,1,1.0,,1.0,2.0,,3.0,,1.0,,2.0,2.0,,,,2.0,1.0,86.39999999999999,15.0,17.5,15.0,17.5,,0.9082,,,0.1,,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,0.9082,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-201156-202389-203903,1610612747,"Lou Williams, Larry Nance Jr., Nick Young, Timofey Mozgov, Jordan Clarkson","Williams, Nance Jr., Young, Mozgov, Clarkson",101150-1626204-201156-202389-203903,LAL,306.0,4,5.0,8.0,11.0,10.0,,21.0,,8.0,,15.0,7.0,,,,13.0,0.75,98.82352941176471,9.727272727272727,19.9,8.636363636363637,19.2,,0.52064,,,5.2125,1.0,2.0,3.0,4.0,5.0,,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,8.0,4.0,,3.0,2.0,1.0,4.0,,4.0,,1.0,3.0,,8.0,,,2.0,4.0,6.0,,6.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.75,1.0,0.75,1.0,1.0,0.2,,0.8,,1.0,,0.8571428571428571,,,,,0.75,1.0,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8,0.8,0.75,,,,0.2,0.5,0.5,,0.5,0.5,0.13333333333333333,25.25,2.0,,,,,,,,4.0,,,,,4.0,2.0,,1.0,1.0,,,,,,,,0.52225,0.26666666666666666,0.18181818181818182,,,,,,0.3867,1.0,1.0,,2.0,2.0,,,1.0,0.5,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-201156-203903-203944,1610612747,"Lou Williams, Larry Nance Jr., Nick Young, Jordan Clarkson, Julius Randle","Williams, Nance Jr., Young, Clarkson, Randle",101150-1626204-201156-203903-203944,LAL,520.0,3,9.0,10.0,18.0,18.0,,36.0,2.0,12.0,4.0,31.0,21.0,4.0,5.0,3.0,26.0,0.775,99.6923076923077,14.444444444444445,14.444444444444445,13.777777777777779,13.444444444444445,0.1111111111111111,0.5979444444444444,0.15,0.21428571428571427,4.833333333333333,2.0,8.0,8.0,2.0,2.0,2.0,1.0,5.0,12.0,1.0,6.0,1.0,1.0,5.0,16.0,8.0,3.0,,5.0,1.0,8.0,1.0,9.0,1.0,7.0,,1.0,19.0,2.0,,3.0,3.0,6.0,2.0,8.0,2.0,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.75,1.25,1.25,0.3333333333333333,,0.6,,1.0,0.4,0.75,0.4,,0.25,,0.5,1.0,,0.4444444444444444,1.0,1.0,0.875,0.1111111111111111,1.0,1.0,,1.0,1.0,0.5,0.2777777777777778,0.2,0.2,1.0,0.7777777777777778,0.2,0.16129032258064516,25.066666666666666,3.0,,1.0,,,3.0,1.0,3.0,6.0,,,,,6.0,3.0,0.3333333333333333,0.625,0.75,0.05555555555555555,,,,,,0.75,0.5795625,0.1935483870967742,0.16666666666666666,1.0,,1.0,1.0,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.25,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-201156-203903-204028,1610612747,"Lou Williams, Larry Nance Jr., Nick Young, Jordan Clarkson, Tarik Black","Williams, Nance Jr., Young, Clarkson, Black",101150-1626204-201156-203903-204028,LAL,399.0,2,7.0,-8.0,13.0,12.0,2.0,25.0,2.0,6.0,,7.0,15.0,4.0,,,7.0,0.25,90.22556390977444,15.538461538461538,16.416666666666668,13.307692307692308,12.25,0.14285714285714285,0.48169230769230764,,,9.65,5.0,,2.0,1.0,2.0,1.0,,7.0,2.0,1.0,8.0,,2.0,,,4.0,3.0,,7.0,,,1.0,1.0,,,,,3.0,2.0,2.0,2.0,4.0,6.0,4.0,10.0,,,2.0,2.0,,,2.0,1.0,2.0,3.0,,2.0,2.0,,2.0,,,,1.0,0.125,0.125,0.3333333333333333,,0.25,,,0.5714285714285714,1.0,0.4444444444444444,0.5,0.5,0.2857142857142857,0.46153846153846156,0.36363636363636365,,0.2857142857142857,0.3333333333333333,0.5,,,0.14285714285714285,,,,0.14285714285714285,0.5,1.0,,0.5,0.5,,0.5,,,,0.7142857142857143,,,25.525,,1.0,1.0,,,,,,,,1.0,,,,,,,,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.457375,,,,,,,,,,,,,1.0,0.16666666666666666,,,0.6666666666666666,,,,0.5,,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-201156-203903-2736,1610612747,"Lou Williams, Larry Nance Jr., Nick Young, Jordan Clarkson, Luol Deng","Williams, Nance Jr., Young, Clarkson, Deng",101150-1626204-201156-203903-2736,LAL,891.0,7,15.0,2.0,27.0,29.0,5.0,56.0,2.0,25.0,3.0,33.0,31.0,7.0,5.0,3.0,27.0,0.5,90.5050505050505,18.555555555555557,13.448275862068966,16.555555555555557,13.137931034482758,0.06451612903225806,0.6127483870967741,0.09090909090909091,0.1111111111111111,2.992,5.0,11.0,19.0,,4.0,1.0,1.0,3.0,12.0,2.0,6.0,3.0,6.0,6.0,10.0,14.0,3.0,3.0,3.0,1.0,5.0,1.0,6.0,,4.0,,1.0,13.0,2.0,7.0,5.0,3.0,8.0,9.0,17.0,3.0,3.0,3.0,3.0,,,3.0,1.0,1.0,3.0,1.0,,,,,,0.4166666666666667,0.45454545454545453,0.5,0.3333333333333333,0.3333333333333333,0.48,0.5,0.4838709677419355,0.42857142857142855,0.42857142857142855,0.1935483870967742,1.0,1.0,0.5384615384615384,0.8333333333333334,0.5,0.8888888888888888,0.5294117647058824,,0.5,,,0.8,,0.6129032258064516,0.5789473684210527,0.7857142857142857,0.36363636363636365,0.12903225806451613,,,,0.5,0.5,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.8064516129032258,0.3333333333333333,0.18181818181818182,24.53333333333333,1.0,1.0,3.0,,,,,,2.0,,1.0,,1.0,2.0,1.0,,0.5,0.5,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,,,,0.48785,0.06060606060606061,0.037037037037037035,,,1.0,1.0,0.14285714285714285,0.65114,1.0,1.0,,1.0,2.0,,,0.5,0.5,1.0,,,5.0,0.2,0.2631578947368421,,1.0,2.0,,,1.0,3.0,6.0,0.75,0.8571428571428571,0.5,0.5,,,,,,,,,,,,,2.0,,0.25,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-201156-203944-2736,1610612747,"Lou Williams, Larry Nance Jr., Nick Young, Julius Randle, Luol Deng","Williams, Nance Jr., Young, Randle, Deng",101150-1626204-201156-203944-2736,LAL,282.0,3,5.0,1.0,10.0,11.0,3.0,21.0,2.0,3.0,,13.0,12.0,,,,13.0,0.8125,107.23404255319149,13.1,13.727272727272727,13.1,13.181818181818182,0.25,0.48068125,,,16.533333333333335,,,,,1.0,2.0,3.0,5.0,2.0,3.0,5.0,,,,2.0,2.0,6.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,,,1.0,8.0,,,2.0,3.0,5.0,,5.0,1.0,,1.0,1.0,1.0,,2.0,,,2.0,,1.0,1.0,,1.0,,0.5,0.5,0.6666666666666666,0.6,0.6,0.6666666666666666,,0.8125,,,0.625,0.5,0.75,,1.0,,0.8333333333333334,,,,0.6666666666666666,,1.0,,,,,,0.125,,,,1.0,1.0,0.5,0.625,0.6,0.6,0.6666666666666666,0.625,0.6,,25.860000000000003,4.0,,,,,2.0,2.0,2.0,8.0,,,1.0,,8.0,4.0,1.0,1.3333333333333333,1.3333333333333333,,,,,,,0.6666666666666666,0.49495,0.6153846153846154,0.4,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-202389-203903-2736,1610612747,"Lou Williams, Larry Nance Jr., Timofey Mozgov, Jordan Clarkson, Luol Deng","Williams, Nance Jr., Mozgov, Clarkson, Deng",101150-1626204-202389-203903-2736,LAL,153.0,1,3.0,,4.0,4.0,,8.0,,1.0,,5.0,5.0,1.0,,,5.0,0.8333333333333334,75.29411764705883,12.75,25.5,12.75,21.5,,0.4741166666666667,,,10.9,,,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,0.8333333333333334,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-203903-203944-2736,1610612747,"Lou Williams, Larry Nance Jr., Jordan Clarkson, Julius Randle, Luol Deng","Williams, Nance Jr., Clarkson, Randle, Deng",101150-1626204-203903-203944-2736,LAL,188.0,3,3.0,1.0,8.0,8.0,,16.0,3.0,5.0,,8.0,7.0,2.0,2.0,1.0,8.0,0.5714285714285714,122.55319148936171,11.375,12.125,11.375,10.875,0.5,0.538325,0.14285714285714285,0.16666666666666666,10.86,,2.0,2.0,,,2.0,,,4.0,,1.0,,,,4.0,4.0,,,,,2.0,,2.0,,2.0,,,4.0,,,,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,0.5,0.5,,,,0.8,,0.6666666666666666,,,0.16666666666666666,1.0,0.75,,,,0.75,,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,,24.0,3.0,,1.0,,1.0,,,1.0,4.0,,,,,4.0,3.0,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,0.3333333333333333,,,0.54555,0.5,0.375,,,,,,,1.0,1.0,,2.0,2.0,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626204-203903-204028-2736,1610612747,"Lou Williams, Larry Nance Jr., Jordan Clarkson, Tarik Black, Luol Deng","Williams, Nance Jr., Clarkson, Black, Deng",101150-1626204-203903-204028-2736,LAL,616.0,5,10.0,-4.0,19.0,19.0,2.0,38.0,4.0,12.0,1.0,15.0,19.0,4.0,2.0,1.0,11.0,0.39473684210526316,88.83116883116882,16.63157894736842,15.789473684210526,15.0,14.842105263157896,0.2222222222222222,0.49335277777777775,0.05263157894736842,0.07692307692307693,8.983333333333333,3.0,6.0,6.0,1.0,2.0,,,3.0,7.0,,6.0,2.0,3.0,4.0,8.0,6.0,,,3.0,,4.0,,4.0,,4.0,,,8.0,2.0,1.0,2.0,5.0,7.0,3.0,10.0,2.0,2.0,2.0,2.0,1.0,,3.0,,2.0,6.0,,1.0,1.0,,1.0,1.0,0.5714285714285714,0.5714285714285714,,,,0.5833333333333334,0.6666666666666666,0.3888888888888889,0.5,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.2,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.2727272727272727,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,0.5,0.5,,,,,0.16666666666666666,,,,0.6666666666666666,,0.26666666666666666,24.733333333333334,,,3.0,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,1.0,,0.5375166666666666,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,2.0,2.0,,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,1.0,,,,0.25,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626273-1627742-202389-203944,1610612747,"Lou Williams, Marcelo Huertas, Brandon Ingram, Timofey Mozgov, Julius Randle","Williams, Huertas, Ingram, Mozgov, Randle",101150-1626273-1627742-202389-203944,LAL,14.0,1,,2.0,1.0,,,1.0,,,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,102.85714285714286,14.0,,14.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-1626273-1627742-202389-2736,1610612747,"Lou Williams, Marcelo Huertas, Brandon Ingram, Timofey Mozgov, Luol Deng","Williams, Huertas, Ingram, Mozgov, Deng",101150-1626273-1627742-202389-2736,LAL,316.0,2,5.0,-4.0,10.0,12.0,5.0,22.0,2.0,6.0,1.0,10.0,14.0,1.0,2.0,,8.0,0.5555555555555556,100.25316455696202,15.1,13.75,15.1,13.75,0.25,0.57756875,,,7.983333333333333,1.0,3.0,4.0,,,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,,,2.0,,,1.0,,,,,,,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,1.0,0.5625,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,1.0,,0.8,0.25,,,,,1.0,,0.5,0.75,0.75,0.3333333333333333,,,,,,,,0.25,0.5,0.5,1.0,0.75,0.5,0.2,25.2,8.0,,,,,2.0,1.0,2.0,8.0,,,1.0,,8.0,8.0,0.5,0.5,0.5,,,,,,,0.2857142857142857,0.5358214285714286,0.8,0.8,1.0,,,,,0.8507,2.0,3.0,1.0,2.0,5.0,1.0,,0.4,0.42857142857142855,0.6666666666666666,0.5,,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
