EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,FoulsDrawn,DefFTReboundPct,SecondChanceOffPoss,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,HeaveAttempts,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101114-1626147-202083-203112-203939,1610612742,"Deron Williams, Justin Anderson, Wesley Matthews, Quincy Acy, Dwight Powell","Williams, Anderson, Matthews, Acy, Powell",101114-1626147-202083-203112-203939,DAL,43.0,1,1.0,3.0,2.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,4.0,1.0,2.0,1.0,,2.0,2.0,,,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,133.95348837209303,7.0,14.5,7.0,14.5,1.0,1.0,1.0,,,,,1.0,0.64,1.6,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626147-202083-203939-2734,1610612742,"Deron Williams, Justin Anderson, Wesley Matthews, Dwight Powell, Devin Harris","Williams, Anderson, Matthews, Powell, Harris",101114-1626147-202083-203939-2734,DAL,34.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,0.5,0.5,0.5,,,1.0,1.0,,,,127.05882352941177,10.0,14.0,6.0,14.0,0.5,1.0,1.0,0.5,,,,0.5,0.66055,5.75,2.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,3.0,2.0,,,1.0,,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,0.5,0.5,0.5,,1.0,1.0,,,,,,0.5,1.0,,,,0.66055,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,0.8989,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626147-203084-203112-203939,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Quincy Acy, Dwight Powell","Williams, Anderson, Barnes, Acy, Powell",101114-1626147-203084-203112-203939,DAL,21.0,1,,,2.0,1.0,3.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,205.71428571428572,5.5,10.0,5.5,10.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626147-203084-203552-203939,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Seth Curry, Dwight Powell","Williams, Anderson, Barnes, Curry, Powell",101114-1626147-203084-203552-203939,DAL,1489.0,8,25.0,19.0,46.0,46.0,92.0,9.0,17.0,7.0,3.0,7.0,16.0,31.0,59.0,40.0,16.0,3.0,14.0,19.0,26.0,4.0,1.0,3.0,7.0,3.0,4.0,2.0,,2.0,51.0,0.5161290322580645,0.5681818181818182,0.6145833333333334,0.5714285714285714,0.8235294117647058,1.0,0.85,0.8,1.0,1.0,88.97246474143721,15.956521739130435,16.41304347826087,15.630434782608695,16.26086956521739,0.38636363636363635,0.5294117647058824,0.6,0.1590909090909091,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.6818181818181818,0.5004488636363637,7.538709677419354,6.0,2.0,,1.0,1.0,3.0,,1.0,10.0,1.0,6.0,13.0,1.0,3.0,1.0,2.0,9.0,16.0,15.0,10.0,8.0,5.0,13.0,1.0,6.0,31.0,9.0,6.0,0.5,0.5333333333333333,0.8333333333333334,0.46153846153846156,0.5,0.46153846153846156,0.3333333333333333,0.5,0.6428571428571429,0.29545454545454547,1.0,0.6666666666666666,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.22727272727272727,0.2,,0.2,,0.2,0.48206,0.15254237288135594,24.823076923076922,0.13043478260869565,2.0,9.0,1.0,6.0,4.0,5.0,1.0,9.0,4.0,3.0,5.0,2.0,4.0,1.0,1.0,5.0,7.0,6.0,3.0,3.0,,,,1.0,1.0,10.0,2.0,,6.0,,1.0,,,0.06451612903225806,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.25,0.3333333333333333,0.5,0.5,0.8,1.0,0.5,0.125,0.17142857142857143,,,1.0,1.0,,,,3.0,5.0,,,,3.0,5.0,,,8.0,2.0,2.0,,3.0,3.0,,,,,,,,2.0,,0.6,0.6,0.6666666666666666,,0.3333333333333333,,0.5,0.15789473684210525,1.0,1.0,0.6,0.6666666666666666,,,,,0.47259999999999996,0.13559322033898305,1.0,,2.0,1.0,,1.0,,0.25,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626147-203084-203939-2734,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Dwight Powell, Devin Harris","Williams, Anderson, Barnes, Powell, Harris",101114-1626147-203084-203939-2734,DAL,718.0,3,12.0,-12.0,21.0,26.0,47.0,2.0,3.0,3.0,2.0,4.0,4.0,10.0,19.0,31.0,6.0,4.0,5.0,9.0,10.0,2.0,,2.0,3.0,3.0,5.0,3.0,,3.0,19.0,0.4,0.5,0.5277777777777778,0.6666666666666666,0.7142857142857143,1.0,0.8181818181818182,,1.0,1.0,94.26183844011142,15.476190476190476,15.115384615384615,14.80952380952381,13.846153846153847,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.2857142857142857,0.5,0.5,0.5,0.5039714285714286,10.76,7.0,8.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,2.0,4.0,2.0,5.0,1.0,1.0,9.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,,8.0,9.0,7.0,0.25,0.25,1.0,0.5,1.0,0.5,0.4,0.5833333333333334,0.6428571428571429,0.2857142857142857,1.0,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.5,0.6666666666666666,0.16666666666666666,1.0,,0.5651333333333334,0.47368421052631576,24.05,0.3333333333333333,,6.0,,1.0,,,,5.0,2.0,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,8.0,,,4.0,,3.0,,,,,,,,0.6666666666666666,,,,0.5,,,,,,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,0.4404,,,,,,1.0,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626147-203112-203552-203939,1610612742,"Deron Williams, Justin Anderson, Quincy Acy, Seth Curry, Dwight Powell","Williams, Anderson, Acy, Curry, Powell",101114-1626147-203112-203552-203939,DAL,38.0,1,1.0,,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,75.78947368421053,16.0,22.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1626780-1627827-203939,1610612742,"Deron Williams, Salah Mejri, Jonathan Gibson, Dorian Finney-Smith, Dwight Powell","Williams, Mejri, Gibson, Finney-Smith, Powell",101114-1626257-1626780-1627827-203939,DAL,36.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,80.0,10.0,26.0,10.0,26.0,,,,,1.0,1.0,1.0,,0.4257,17.0,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1626780-202083-203084,1610612742,"Deron Williams, Salah Mejri, Jonathan Gibson, Wesley Matthews, Harrison Barnes","Williams, Mejri, Gibson, Matthews, Barnes",101114-1626257-1626780-202083-203084,DAL,31.0,1,1.0,-2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,92.9032258064516,12.0,19.0,12.0,19.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627812-1717-203552,1610612742,"Deron Williams, Salah Mejri, Yogi Ferrell, Dirk Nowitzki, Seth Curry","Williams, Mejri, Ferrell, Nowitzki, Curry",101114-1626257-1627812-1717-203552,DAL,116.0,1,2.0,4.0,4.0,3.0,7.0,,,1.0,2.0,2.0,3.0,3.0,8.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,6.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,86.89655172413794,11.0,24.0,8.5,24.0,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,0.4231666666666667,15.366666666666667,,,,,,,,,,,,,,,,,,4.0,,,2.0,,2.0,,,4.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,0.25,0.25,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4006,0.25,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627812-202083-203084,1610612742,"Deron Williams, Salah Mejri, Yogi Ferrell, Wesley Matthews, Harrison Barnes","Williams, Mejri, Ferrell, Matthews, Barnes",101114-1626257-1627812-202083-203084,DAL,409.0,1,7.0,,12.0,13.0,25.0,2.0,2.0,3.0,,4.0,2.0,9.0,11.0,11.0,,1.0,2.0,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,11.0,0.2222222222222222,0.45454545454545453,0.45454545454545453,1.0,1.0,0.3333333333333333,0.6,,1.0,,88.0195599022005,15.666666666666666,17.0,15.666666666666666,15.153846153846153,0.18181818181818182,1.0,1.0,0.2727272727272727,0.36363636363636365,,,0.36363636363636365,0.45466818181818186,11.788888888888888,,10.0,,,,,,,2.0,,2.0,2.0,,,,,,4.0,6.0,2.0,2.0,2.0,4.0,,2.0,10.0,,,1.0,1.0,1.0,1.0,,1.0,,,,0.18181818181818182,0.3333333333333333,1.0,,,,,0.18181818181818182,,,,,,,,24.95,,1.0,2.0,1.0,,,2.0,,1.0,,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,2.0,,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-1717-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Dirk Nowitzki, Seth Curry","Williams, Mejri, Finney-Smith, Nowitzki, Curry",101114-1626257-1627827-1717-203552,DAL,32.0,1,1.0,3.0,1.0,2.0,3.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,3.0,,1.5,1.5,,1.0,,1.0,,,,135.0,17.0,7.5,17.0,7.5,,,,,,,,1.0,0.46275,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,1.0,,,,,1.0,0.46275,1.0,26.3,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-1717-2734,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Dirk Nowitzki, Devin Harris","Williams, Mejri, Finney-Smith, Nowitzki, Harris",101114-1626257-1627827-1717-2734,DAL,185.0,2,3.0,2.0,5.0,7.0,12.0,,,4.0,,1.0,3.0,5.0,9.0,7.0,6.0,2.0,2.0,4.0,5.0,,,,,1.0,2.0,1.0,,1.0,9.0,0.6,0.75,0.75,,1.0,1.0,1.0,,1.0,1.0,93.4054054054054,15.4,15.428571428571429,15.4,15.428571428571429,,,,0.6666666666666666,0.16666666666666666,,,0.16666666666666666,0.430825,9.14,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,3.0,,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,,,,0.16666666666666666,1.0,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,24.4,,,1.0,,,3.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,0.2,,0.5,0.5,,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-200826-203084,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, J.J. Barea, Harrison Barnes","Williams, Mejri, Finney-Smith, Barea, Barnes",101114-1626257-1627827-200826-203084,DAL,62.0,1,1.0,,1.0,2.0,3.0,,1.0,,,,,1.0,,,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,69.6774193548387,28.0,17.0,28.0,17.0,1.0,,,,,,,1.0,0.6617,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-202083-203084,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Harrison Barnes","Williams, Mejri, Finney-Smith, Matthews, Barnes",101114-1626257-1627827-202083-203084,DAL,8020.0,17,134.0,3.0,238.0,246.0,484.0,30.0,45.0,48.0,12.0,36.0,59.0,129.0,238.0,235.0,68.0,45.0,58.0,108.0,132.0,26.0,15.0,11.0,47.0,20.0,49.0,6.0,1.0,6.0,216.0,0.4573643410852713,0.49742268041237114,0.5414746543778802,0.5531914893617021,0.8169014084507042,0.7627118644067796,0.7923076923076923,0.7916666666666666,0.868421052631579,0.7692307692307693,86.90274314214464,15.655462184873949,17.45528455284553,15.012605042016807,16.6869918699187,0.23195876288659795,0.6666666666666666,0.7894736842105263,0.24742268041237114,0.18556701030927836,0.3333333333333333,0.3333333333333333,0.5670103092783505,0.5125958762886598,8.668992248062015,12.0,14.0,1.0,1.0,4.0,15.0,,,50.0,4.0,25.0,65.0,2.0,4.0,1.0,4.0,10.0,50.0,54.0,50.0,25.0,18.0,43.0,4.0,14.0,104.0,10.0,12.0,0.423728813559322,0.45454545454545453,0.72,0.38461538461538464,0.25,0.38461538461538464,0.5,0.4375,0.5555555555555556,0.33505154639175255,0.7608695652173914,0.4666666666666667,0.07731958762886598,0.26666666666666666,0.26666666666666666,1.0,0.25773195876288657,0.125,1.0,,,0.5,0.48959375,0.04201680672268908,24.533846153846156,0.05042016806722689,5.0,54.0,1.0,19.0,17.0,21.0,1.0,45.0,3.0,21.0,21.0,10.0,14.0,5.0,6.0,18.0,24.0,19.0,15.0,21.0,1.0,2.0,6.0,4.0,8.0,56.0,4.0,4.0,24.0,2.0,3.0,5.0,,0.07751937984496124,0.15555555555555556,0.2571428571428571,0.20909090909090908,0.4,0.6666666666666666,0.3541666666666667,0.37777777777777777,0.29411764705882354,0.5,0.42,0.42,0.6666666666666666,0.25,0.42,0.12037037037037036,0.1610738255033557,0.029850746268656716,,1.0,2.0,,,0.2903225806451613,6.0,8.0,,2.0,5.0,7.0,14.0,2.0,7.0,22.0,8.0,5.0,1.0,3.0,4.0,9.0,4.0,2.0,1.0,,,,4.0,0.2857142857142857,0.5,0.47619047619047616,0.4772727272727273,0.25,0.125,0.125,0.09090909090909091,0.03,0.6666666666666666,0.38095238095238093,0.75,0.16666666666666666,0.09523809523809523,,,0.23809523809523808,0.5342882352941176,0.09243697478991597,2.0,2.0,2.0,,4.0,1.0,0.0625,0.13793103448275862,0.4,1.0,1.0,1.0,,1.0,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-202083-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Seth Curry","Williams, Mejri, Finney-Smith, Matthews, Curry",101114-1626257-1627827-202083-203552,DAL,481.0,4,8.0,-1.0,16.0,13.0,29.0,3.0,6.0,3.0,,3.0,4.0,12.0,19.0,20.0,6.0,4.0,1.0,5.0,9.0,1.0,1.0,,2.0,,1.0,,,,15.0,0.3333333333333333,0.4666666666666667,0.5,0.5,1.0,1.0,1.0,1.0,,1.0,86.81912681912681,15.0625,18.46153846153846,14.125,18.46153846153846,0.4,0.5,0.6,0.2,0.2,,,0.6,0.5160233333333334,7.175,,,,,,1.0,,,2.0,,2.0,3.0,,,,,,2.0,6.0,2.0,1.0,2.0,3.0,,1.0,8.0,,,0.25,0.5,1.0,0.6666666666666666,,0.6666666666666666,,,,0.2,1.0,0.3333333333333333,0.06666666666666667,,,,0.13333333333333333,,,,,,,,24.400000000000002,,,5.0,,3.0,1.0,2.0,,5.0,,,2.0,1.0,2.0,,,3.0,4.0,,,1.0,,,,,1.0,8.0,,,4.0,,,,,0.08333333333333333,0.16666666666666666,0.375,0.4444444444444444,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,1.0,0.21052631578947367,0.25,,,,,,,1.0,2.0,3.0,,,,2.0,4.0,,,4.0,4.0,1.0,,1.0,,,,,,,,,,,0.5,0.5,0.5,,1.0,,1.0,0.125,,0.75,0.6666666666666666,,,,,,0.5052,0.21052631578947367,,,,,1.0,,,,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-202083-2734,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Devin Harris","Williams, Mejri, Finney-Smith, Matthews, Harris",101114-1626257-1627827-202083-2734,DAL,141.0,3,2.0,3.0,3.0,4.0,7.0,,,,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,2.0,3.0,,,,,,,,,1.0,5.0,0.5,0.625,0.625,,,1.0,1.0,,,1.0,71.48936170212765,22.666666666666668,18.25,19.666666666666668,18.25,,,,,0.5,0.5,0.5,0.5,0.4824875,15.9,,,,,,,,,2.0,,1.0,2.0,,,,,,,3.0,2.0,,1.0,1.0,,,3.0,,,,,1.0,0.5,,0.5,,,,0.5,1.0,,,,,,0.5,,,,,,,,24.55,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612742,2017,2016-17,True
101114-1626257-1627827-203084-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Harrison Barnes, Seth Curry","Williams, Mejri, Finney-Smith, Barnes, Curry",101114-1626257-1627827-203084-203552,DAL,501.0,4,8.0,-4.0,15.0,16.0,31.0,2.0,3.0,1.0,2.0,4.0,5.0,8.0,12.0,16.0,8.0,2.0,2.0,4.0,5.0,2.0,2.0,,4.0,1.0,4.0,1.0,,1.0,10.0,0.625,0.45454545454545453,0.5,0.5,1.0,0.4,0.5714285714285714,1.0,,0.6666666666666666,89.10179640718563,13.533333333333333,18.625,12.866666666666667,17.3125,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.36363636363636365,0.5,0.5,0.5454545454545454,0.48301363636363637,10.975,,,,,,,,,3.0,,,3.0,,,,,,2.0,,3.0,1.0,,1.0,,,2.0,,,0.2,0.25,,,,,,,,0.2727272727272727,,,,,,,0.2727272727272727,,,,,,,,24.933333333333334,,,3.0,,2.0,1.0,,,2.0,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,,2.0,,,1.0,,1.0,,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,,0.5,,,,,,0.08333333333333333,0.1111111111111111,,,,,,,,1.0,1.0,,,,1.0,2.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,,0.5,0.5,0.5,,,,,,1.0,0.5,1.0,,,,,,0.4405,0.16666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,,1610612742,2017,2016-17,True
