EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceFtPoints,PtsUnassisted2s,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,ShootingFouls,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,PenaltyDefPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,PenaltyTurnovers,OffShortMidRangeReboundPct,NonShootingPenaltyNonTakeFouls,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTDefRebounds,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffAtRimReboundPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,Charge Fouls,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,2pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,BlockingFouls,Clear Path Fouls,BlockedShortMidRange,OffCorner3ReboundPct,BlockingFoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveMakes,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
101108-200755-201578-201933-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Blake Griffin, Jamal Crawford","Paul, Redick, Speights, Griffin, Crawford",101108-200755-201578-201933-2037,LAC,297.0,7,5.0,7.0,14.0,21.0,2.0,8.0,21.0,1.0,2.0,1.0,6.0,0.5,101.81818181818181,12.285714285714286,15.071428571428571,11.571428571428571,14.857142857142858,0.125,0.14285714285714285,-13.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,,1.0,2.0,3.0,6.0,8.0,6.0,1.0,3.0,3.0,1.0,6.0,2.0,4.0,6.0,,,,,,2.0,,8.0,6.0,1.0,1.0,0.5,,0.5,0.42857142857142855,,0.42857142857142855,0.5,0.5,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,0.4884,0.5436,0.4884,0.25,1.0,7.516666666666667,24.3,0.8571428571428571,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,,,2.0,0.5,0.6666666666666666,0.6666666666666666,,0.5,0.6666666666666666,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,2.0,3.0,,,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-202325-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Wesley Johnson, Jamal Crawford","Paul, Redick, Speights, Johnson, Crawford",101108-200755-201578-202325-2037,LAC,368.0,2,6.0,13.0,12.0,25.0,4.0,19.0,11.0,6.0,4.0,2.0,16.0,0.6785714285714286,97.82608695652173,13.846153846153847,15.666666666666666,12.76923076923077,15.666666666666666,0.15384615384615385,0.2222222222222222,8.0,10.0,1.0,3.0,4.0,5.0,3.0,6.0,9.0,4.0,1.0,2.0,3.0,4.0,6.0,13.0,6.0,3.0,3.0,4.0,1.0,9.0,2.0,7.0,9.0,,,,,,,,13.0,10.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5769230769230769,0.5,0.6111111111111112,0.75,0.65,0.3076923076923077,1.0,1.0,1.0,0.23076923076923078,0.38461538461538464,0.8,0.8,0.25,0.23076923076923078,0.38461538461538464,0.44128076923076925,0.4083,0.4524111111111111,0.15789473684210525,0.6842105263157895,13.944444444444445,25.775,0.7692307692307693,1.0,1.0,1.0,6.0,1.0,1.0,5.0,2.0,,,,0.3333333333333333,1.0,0.3333333333333333,,,1.0,,0.07692307692307693,1.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.5,,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,1.0,,,,,,1.0,,,1.0,0.3333333333333333,,,,,0.3333333333333333,0.5,,,0.07692307692307693,,,,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.1111111111111111,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-203085-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Austin Rivers, Jamal Crawford","Paul, Redick, Speights, Rivers, Crawford",101108-200755-201578-203085-2037,LAC,25.0,1,,,1.0,1.0,,,,,,,,,57.599999999999994,,25.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-201933,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin","Paul, Redick, Jordan, Mbah a Moute, Griffin",101108-200755-201599-201601-201933,LAC,48463.0,55,808.0,1584.0,1569.0,3153.0,210.0,1639.0,1860.0,259.0,270.0,119.0,1461.0,0.5221153846153846,93.68631739677691,15.928661616161616,14.806883365200765,15.303030303030303,14.152963671128107,0.08111615833874107,0.10559006211180125,-221.0,223.0,176.0,286.0,124.0,366.0,312.0,464.0,1038.0,410.0,61.0,133.0,178.0,54.0,125.0,226.0,458.0,310.0,229.0,367.0,65.0,872.0,324.0,525.0,729.0,106.0,77.0,86.0,8.0,242.0,383.0,21.0,226.0,223.0,0.49353448275862066,0.5300925925925926,0.44701348747591524,0.45864661654135336,0.432,0.493439226519337,0.4696969696969697,0.47928994082840237,0.49444444444444446,0.5412621359223301,0.28314917127071826,0.7089715536105032,0.7232415902140673,0.7873303167420814,0.19751381215469613,0.2527624309392265,0.33879781420765026,0.34540389972144847,0.5241935483870968,0.2154696132596685,0.5497237569060773,0.5027254149377594,0.522541796875,0.4854880952380952,0.10860280658938377,0.13788895668090298,9.323506743737987,25.152682926829268,0.1407828282828283,221.0,386.0,23.0,470.0,114.0,151.0,149.0,204.0,14.0,14.0,165.0,0.26444833625218916,0.7563451776649747,0.24753694581280788,0.19246861924686193,0.5866666666666667,0.7302631578947368,0.01912568306010929,0.26657458563535913,0.572538860103627,0.6616766467065869,0.5158371040723982,28.0,53.0,119.0,50.0,22.0,0.4160839160839161,0.45075757575757575,0.42016806722689076,0.3136094674556213,0.5283018867924528,82.0,0.49696969696969695,299.0,127.0,167.0,414.0,126.0,138.0,100.0,2.0,6.0,45.0,2.0,47.0,0.8263473053892215,0.4073170731707317,0.4058679706601467,0.40705128205128205,0.40705128205128205,0.7874015748031497,0.4064516129032258,0.014492753623188406,21.0,44.0,0.2754491017964072,31.0,40.0,98.0,10.0,29.0,18.0,44.0,64.0,87.0,64.0,81.0,38.0,50.0,156.0,83.0,73.0,15.0,12.0,19.0,32.0,26.0,16.0,0.4090909090909091,0.07803468208092486,0.13471502590673576,0.07692307692307693,0.6446280991735537,0.2074688796680498,0.2185792349726776,0.7209302325581395,0.5531914893617021,0.06767955801104972,0.40816326530612246,0.40816326530612246,0.95,0.17159763313609466,0.3448275862068966,41.0,8.0,24.0,11.0,32.0,52.0,0.34375,0.9285714285714286,0.5,0.14545454545454545,0.3333333333333333,0.75,0.3575757575757576,1.0,3.0,8.0,8.0,15.0,3.0,7.0,0.11538461538461539,0.048484848484848485,0.375,1.0,0.08875739644970414,0.5333333333333333,29.0,30.0,4.0,0.01912568306010929,0.8444444444444444,0.1951219512195122,18.0,18.0,,11.0,0.1724137931034483,6.0,6.0,19.0,,,,1.0,4.0,2.0,2.0,5.0,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-202325,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Wesley Johnson","Paul, Redick, Jordan, Mbah a Moute, Johnson",101108-200755-201599-201601-202325,LAC,210.0,3,4.0,7.0,7.0,14.0,,8.0,11.0,,,,6.0,0.5,96.0,18.428571428571427,11.571428571428571,18.142857142857142,10.428571428571429,,,-3.0,1.0,1.0,1.0,,,2.0,1.0,5.0,3.0,1.0,2.0,2.0,,,,,2.0,,2.0,,6.0,,1.0,4.0,,,1.0,1.0,2.0,1.0,,,1.0,,,0.2,0.5,,0.5,0.5,,0.5,,0.375,,1.0,,0.125,,,,,0.25,0.875,0.52901875,0.55955,,0.25,,2.46,24.333333333333332,0.14285714285714285,1.0,4.0,,2.0,,3.0,1.0,3.0,1.0,,,0.75,1.0,0.6,,,1.0,0.25,0.5,0.25,0.3333333333333333,,,,,,,,,,,,2.0,1.0,,2.0,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,0.2,0.25,,0.5,,,,,0.125,,,,,,1.0,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-203085,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Austin Rivers","Paul, Redick, Jordan, Mbah a Moute, Rivers",101108-200755-201599-201601-203085,LAC,4764.0,8,79.0,166.0,164.0,330.0,20.0,163.0,186.0,27.0,27.0,11.0,139.0,0.5125786163522013,99.74811083123424,14.343373493975903,14.53048780487805,13.80722891566265,13.951219512195122,0.07051282051282051,0.09565217391304348,-23.0,29.0,19.0,35.0,14.0,32.0,28.0,52.0,107.0,41.0,10.0,16.0,24.0,5.0,12.0,22.0,44.0,28.0,22.0,34.0,6.0,80.0,33.0,62.0,80.0,7.0,6.0,9.0,1.0,25.0,34.0,3.0,22.0,29.0,0.4230769230769231,0.4583333333333333,0.48598130841121495,0.625,0.4166666666666667,0.4831081081081081,0.5882352941176471,0.34210526315789475,0.631578947368421,0.4583333333333333,0.27702702702702703,0.7021276595744681,0.7125,0.7,0.23648648648648649,0.21621621621621623,0.4375,0.4375,0.42857142857142855,0.1891891891891892,0.5472972972972973,0.5051496621621622,0.48004285714285716,0.4451631578947368,0.147239263803681,0.13496932515337423,9.220560747663551,24.63658536585366,0.1746987951807229,25.0,40.0,4.0,60.0,11.0,13.0,24.0,18.0,,1.0,14.0,0.23636363636363636,0.7272727272727273,0.21686746987951808,0.05555555555555555,0.6666666666666666,0.6785714285714286,,0.2702702702702703,0.625,0.7142857142857143,0.44,1.0,2.0,13.0,5.0,,0.37142857142857144,0.38235294117647056,0.38461538461538464,0.10526315789473684,0.5,9.0,0.5294117647058824,22.0,8.0,13.0,36.0,8.0,12.0,7.0,,,7.0,,7.0,0.9230769230769231,0.3170731707317073,0.3170731707317073,0.2857142857142857,0.2857142857142857,0.875,0.2857142857142857,,,6.0,0.18181818181818182,3.0,5.0,13.0,1.0,7.0,1.0,7.0,9.0,3.0,8.0,6.0,5.0,5.0,16.0,8.0,8.0,2.0,2.0,3.0,7.0,5.0,3.0,0.14285714285714285,0.056074766355140186,0.125,0.02857142857142857,0.64,0.17857142857142858,0.15,0.8333333333333334,0.7142857142857143,0.08783783783783784,0.38461538461538464,0.38461538461538464,1.0,0.3684210526315789,0.14285714285714285,6.0,,,,1.0,5.0,,1.0,0.6666666666666666,,,,0.5333333333333333,,,1.0,,,,1.0,,0.058823529411764705,,,,,1.0,3.0,1.0,,1.0,0.16666666666666666,3.0,2.0,,,0.25,,1.0,2.0,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Jamal Crawford","Paul, Redick, Jordan, Mbah a Moute, Crawford",101108-200755-201599-201601-2037,LAC,363.0,6,6.0,12.0,12.0,24.0,4.0,16.0,8.0,2.0,4.0,1.0,16.0,0.8,95.20661157024794,14.416666666666666,15.833333333333334,14.416666666666666,15.5,0.1111111111111111,0.16666666666666666,8.0,2.0,,2.0,1.0,2.0,3.0,3.0,5.0,3.0,,,,,,5.0,2.0,3.0,1.0,3.0,1.0,8.0,6.0,8.0,8.0,1.0,,,,2.0,2.0,,5.0,2.0,0.3333333333333333,0.3333333333333333,0.6,,,0.75,,1.5,,1.25,0.375,0.75,0.7777777777777778,0.8,0.25,0.25,0.5,0.5,1.0,0.375,0.5,0.44755625,,0.54825,,0.3125,11.84,25.566666666666666,0.16666666666666666,1.0,1.0,,4.0,,,1.0,,,,1.0,,1.0,,,0.5,,,0.125,1.0,1.0,,,,1.0,,,0.5,0.5,,,,,,1.0,2.0,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201933-202325,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Wesley Johnson","Paul, Redick, Jordan, Griffin, Johnson",101108-200755-201599-201933-202325,LAC,63.0,1,1.0,2.0,3.0,5.0,,3.0,4.0,,,,3.0,0.75,114.28571428571428,14.5,11.333333333333334,14.5,11.333333333333334,,,-1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,0.75,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,0.602925,,,,,2.0,24.1,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,3.0,,1.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201933-203085,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Austin Rivers","Paul, Redick, Jordan, Griffin, Rivers",101108-200755-201599-201933-203085,LAC,7374.0,24,123.0,240.0,237.0,477.0,38.0,248.0,290.0,46.0,51.0,21.0,217.0,0.5082644628099173,93.14890154597234,16.295833333333334,14.611814345991561,15.783333333333333,14.185654008438819,0.08936170212765958,0.1242603550295858,-42.0,60.0,25.0,49.0,21.0,53.0,48.0,81.0,154.0,66.0,11.0,16.0,31.0,18.0,32.0,60.0,112.0,48.0,56.0,71.0,13.0,157.0,39.0,88.0,112.0,13.0,8.0,15.0,2.0,26.0,65.0,4.0,59.0,59.0,0.691358024691358,0.7368421052631579,0.525974025974026,0.6875,0.5625,0.4772727272727273,0.6086956521739131,0.39622641509433965,0.62,0.4609375,0.3,0.6842105263157895,0.6952380952380952,0.7692307692307693,0.22272727272727272,0.2409090909090909,0.39622641509433965,0.39622641509433965,0.6190476190476191,0.21818181818181817,0.5363636363636364,0.5049545871559633,0.5490607142857142,0.48989803921568625,0.125,0.24193548387096775,9.351948051948053,25.57121212121212,0.25,41.0,52.0,3.0,50.0,30.0,12.0,34.0,24.0,5.0,,23.0,0.16666666666666666,0.7083333333333334,0.20168067226890757,0.03125,0.6,0.7222222222222222,0.044642857142857144,0.23636363636363636,0.7884615384615384,0.8723404255319149,0.7317073170731707,7.0,9.0,19.0,13.0,3.0,0.3877551020408163,0.3958333333333333,0.6842105263157895,0.16981132075471697,0.7777777777777778,7.0,0.30434782608695654,106.0,13.0,16.0,45.0,13.0,15.0,13.0,,,6.0,,6.0,0.9375,0.24242424242424243,0.24242424242424243,0.2708333333333333,0.2765957446808511,1.0,0.2708333333333333,,2.0,9.0,0.2413793103448276,22.0,3.0,18.0,1.0,16.0,2.0,21.0,18.0,3.0,10.0,6.0,2.0,12.0,11.0,8.0,3.0,3.0,2.0,7.0,4.0,4.0,6.0,0.09523809523809523,0.03896103896103896,0.09615384615384616,0.02040816326530612,0.4230769230769231,0.2553191489361702,0.3125,0.6363636363636364,0.6666666666666666,0.08181818181818182,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3018867924528302,0.0625,7.0,2.0,5.0,2.0,7.0,15.0,0.2857142857142857,1.0,1.0,0.21739130434782608,0.4,1.0,0.36363636363636365,,,2.0,1.0,5.0,,2.0,,0.08695652173913043,,,0.09433962264150944,0.2,5.0,6.0,2.0,,0.6666666666666666,0.14285714285714285,1.0,4.0,,2.0,0.13333333333333333,2.0,,3.0,1.0,0.015151515151515152,,,,,,1.0,0.020833333333333332,,,,1610612746,2017,2016-17,True
101108-200755-201599-201933-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Redick, Jordan, Griffin, Crawford",101108-200755-201599-201933-2037,LAC,8942.0,52,149.0,289.0,308.0,597.0,63.0,317.0,389.0,63.0,87.0,24.0,286.0,0.5456140350877193,96.13956609259674,14.615916955017301,15.318181818181818,14.124567474048442,14.464285714285714,0.09022556390977443,0.1276595744680851,-72.0,119.0,27.0,49.0,16.0,47.0,61.0,88.0,169.0,78.0,10.0,21.0,31.0,33.0,65.0,140.0,108.0,60.0,54.0,74.0,10.0,168.0,45.0,91.0,122.0,27.0,17.0,15.0,1.0,36.0,107.0,6.0,140.0,119.0,0.6136363636363636,0.6428571428571429,0.5207100591715976,0.47619047619047616,0.5076923076923077,0.5141700404858299,0.52,0.5151515151515151,0.5344827586206896,0.552,0.3157894736842105,0.6617647058823529,0.7017543859649122,0.6666666666666666,0.19838056680161945,0.1902834008097166,0.3404255319148936,0.3404255319148936,0.625,0.24696356275303644,0.611336032388664,0.5051595918367348,0.4859323529411764,0.49208163265306126,0.09779179810725552,0.4416403785488959,8.614792899408284,25.357692307692307,0.4117647058823529,49.0,73.0,5.0,68.0,34.0,19.0,35.0,31.0,,,50.0,0.24050632911392406,0.7608695652173914,0.234375,0.26666666666666666,0.5625,0.7428571428571429,,0.29554655870445345,0.6712328767123288,0.7101449275362319,0.6938775510204082,16.0,26.0,23.0,10.0,2.0,0.46938775510204084,0.46938775510204084,0.43478260869565216,0.26262626262626265,0.6153846153846154,14.0,0.56,165.0,21.0,26.0,60.0,21.0,20.0,15.0,,,2.0,,2.0,0.7692307692307693,0.3333333333333333,0.33766233766233766,0.3442622950819672,0.3442622950819672,0.7142857142857143,0.35,,1.0,9.0,0.2692307692307692,17.0,5.0,17.0,9.0,25.0,12.0,34.0,38.0,18.0,8.0,4.0,5.0,11.0,21.0,13.0,8.0,4.0,6.0,19.0,,2.0,18.0,0.35294117647058826,0.023668639053254437,0.0547945205479452,,0.5833333333333334,0.22448979591836735,0.24324324324324326,0.7272727272727273,1.0,0.06882591093117409,0.29411764705882354,0.29411764705882354,1.0,0.25252525252525254,0.36,8.0,1.0,2.0,2.0,4.0,11.0,0.5,0.8461538461538461,0.5714285714285714,0.08,0.5,1.0,0.17391304347826086,1.0,1.0,2.0,3.0,9.0,1.0,1.0,0.06666666666666667,0.08,0.5,1.0,0.09090909090909091,0.3333333333333333,10.0,5.0,,,0.8181818181818182,0.5,3.0,5.0,,2.0,0.16666666666666666,1.0,,8.0,,,,,1.0,,,3.0,,1.0,1.0,,1610612746,2017,2016-17,True
101108-200755-201599-202325-203085,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Wesley Johnson, Austin Rivers","Paul, Redick, Jordan, Johnson, Rivers",101108-200755-201599-202325-203085,LAC,194.0,2,3.0,6.0,7.0,13.0,,2.0,5.0,,,,2.0,0.2,96.49484536082474,18.5,11.857142857142858,18.5,10.571428571428571,,,-3.0,,,2.0,,,1.0,1.0,4.0,1.0,,,,,,,,1.0,,,,,1.0,4.0,5.0,,,1.0,1.0,2.0,,,,,,,0.25,,,0.2,,,,,0.2,1.0,0.75,1.0,0.4,,,,,0.2,0.6,0.49153,,,,,4.575,26.2,,,2.0,,2.0,,1.0,2.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.25,,,0.6666666666666666,,0.4,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1610612746,2017,2016-17,True
101108-200755-201599-202325-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Wesley Johnson, Jamal Crawford","Paul, Redick, Jordan, Johnson, Crawford",101108-200755-201599-202325-2037,LAC,257.0,6,4.0,10.0,10.0,20.0,1.0,9.0,11.0,4.0,1.0,1.0,5.0,0.5,112.06225680933852,13.4,12.3,11.8,11.7,0.1111111111111111,0.125,-2.0,3.0,3.0,3.0,,1.0,1.0,4.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,,4.0,1.0,2.0,4.0,2.0,1.0,1.0,,3.0,2.0,1.0,2.0,3.0,0.5,0.5,0.5,1.0,0.5,0.4444444444444444,0.6666666666666666,0.5,0.6666666666666666,0.5,0.1111111111111111,0.5,0.6666666666666666,,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,0.5555555555555556,0.5331555555555556,0.5567333333333333,0.64755,0.4444444444444444,0.2222222222222222,5.7,24.2,0.3,3.0,4.0,,4.0,2.0,2.0,1.0,2.0,,,,0.5,1.0,0.4,,,1.0,,0.4444444444444444,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,,,0.3333333333333333,0.5,,0.5,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,,,2.0,,2.0,,,,,,,,0.125,,0.3333333333333333,0.6666666666666666,,,0.5,,,,,,,,1.0,,1.0,,1.0,,,,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
