EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,BadPassTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
201588-202714-203497-203918-204060,1610612762,"George Hill, Shelvin Mack, Rudy Gobert, Rodney Hood, Joe Ingles","Hill, Mack, Gobert, Hood, Ingles",201588-202714-203497-203918-204060,UTA,73.0,2,1.0,2.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,118.35616438356165,,8.0,16.333333333333332,8.0,16.333333333333332,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4779,,,0.5,0.5,,,,2.6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-202714-203497-204060-2207,1610612762,"George Hill, Shelvin Mack, Rudy Gobert, Joe Ingles, Joe Johnson","Hill, Mack, Gobert, Ingles, Johnson",201588-202714-203497-204060-2207,UTA,49.0,2,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,88.16326530612245,,22.0,13.5,22.0,13.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.53115,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-202714-203918-2207-2564,1610612762,"George Hill, Shelvin Mack, Rodney Hood, Joe Johnson, Boris Diaw","Hill, Mack, Hood, Johnson, Diaw",201588-202714-203918-2207-2564,UTA,121.0,1,2.0,2.0,3.0,3.0,,,,6.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,,6.0,4.0,,,,,,,,,,,,6.0,,,1.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,6.0,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,71.40495867768595,,18.0,22.333333333333332,18.0,22.333333333333332,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.552225,,,,,,,,,24.65,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203918-203957-204060,1610612762,"George Hill, Rudy Gobert, Rodney Hood, Dante Exum, Joe Ingles","Hill, Gobert, Hood, Exum, Ingles",201588-203497-203918-203957-204060,UTA,137.0,2,2.0,3.0,5.0,4.0,,,,9.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,5.0,2.0,,,,,,,,,,2.0,,,3.0,,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,5.0,,,,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,1.0,,,0.625,,,0.625,,,0.75,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,94.59854014598541,,12.6,18.5,12.6,18.5,0.25,1.0,1.0,1.0,,,,,,,,0.25,,,,0.5,0.5,0.5,,,,,,,,,,1.0,0.5,0.5363,,,0.25,1.0,,,,1.9,24.066666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203918-203957-2207,1610612762,"George Hill, Rudy Gobert, Rodney Hood, Dante Exum, Joe Johnson","Hill, Gobert, Hood, Exum, Johnson",201588-203497-203918-203957-2207,UTA,93.0,1,2.0,1.0,3.0,3.0,,,,6.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,4.0,3.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,4.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,,,,,1.0,,92.90322580645162,,15.333333333333334,15.666666666666666,15.333333333333334,15.666666666666666,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.44375,,,0.3333333333333333,0.3333333333333333,,,,12.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203918-204060-2207,1610612762,"George Hill, Rudy Gobert, Rodney Hood, Joe Ingles, Joe Johnson","Hill, Gobert, Hood, Ingles, Johnson",201588-203497-203918-204060-2207,UTA,524.0,5,9.0,-6.0,15.0,15.0,5.0,5.0,4.0,30.0,2.0,3.0,1.0,1.0,,,3.0,4.0,,4.0,1.0,1.0,,,,3.0,,1.0,5.0,11.0,1.0,4.0,3.0,16.0,22.0,1.0,2.0,5.0,,3.0,,1.0,3.0,3.0,2.0,8.0,3.0,,,3.0,,1.0,1.0,2.0,,1.0,,,5.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,2.0,1.0,1.0,,,,2.0,6.0,1.0,2.0,3.0,,,1.0,,1.0,,1.0,,11.0,3.0,5.0,1.0,,0.2,0.2,1.0,0.25,,0.25,0.45454545454545453,0.5,,0.43333333333333335,0.8333333333333334,,0.5,0.8333333333333334,0.3,0.26666666666666666,,0.2,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,,1.0,0.3333333333333333,0.5,,,1.0,,,82.44274809160306,,17.4,17.533333333333335,15.2,16.6,0.2,0.6666666666666666,0.6666666666666666,,0.26666666666666666,0.75,0.75,0.26666666666666666,,,,0.06666666666666667,1.0,1.0,1.0,0.2,,,,0.3333333333333333,1.0,,,,,0.25,,0.4666666666666667,,0.4587366666666667,0.4994166666666667,0.4029375,0.0625,,0.2,0.3125,0.1875,9.754545454545454,24.325,0.3333333333333333,,1.0,1.0,,0.25,0.3333333333333333,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203918-204060-2564,1610612762,"George Hill, Rudy Gobert, Rodney Hood, Joe Ingles, Boris Diaw","Hill, Gobert, Hood, Ingles, Diaw",201588-203497-203918-204060-2564,UTA,183.0,1,3.0,2.0,5.0,5.0,,,,10.0,,,,,,,1.0,1.0,,,,1.0,,,,3.0,,,1.0,1.0,,4.0,2.0,4.0,2.0,,,1.0,,,,,,,,2.0,,,,3.0,,,,,,,,,,1.0,,2.0,2.0,4.0,1.0,5.0,,,,,,,,,,,2.0,4.0,,2.0,,,,,,,3.0,,,,,,,,,,,1.0,,,0.2,,,0.2857142857142857,0.5,,0.8,,1.0,,0.6666666666666666,0.25,0.8,0.25,,,0.3333333333333333,1.0,1.0,,0.5,1.0,,78.68852459016394,,17.4,19.2,17.4,18.2,,,,,0.2,1.0,1.0,,,,,0.2,,,,0.6,,,,,,,,,,,,0.8,,0.53625,,,0.2857142857142857,0.6666666666666666,,0.25,,9.8,24.9,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203957-204060-2207,1610612762,"George Hill, Rudy Gobert, Dante Exum, Joe Ingles, Joe Johnson","Hill, Gobert, Exum, Ingles, Johnson",201588-203497-203957-204060-2207,UTA,82.0,1,1.0,-5.0,3.0,3.0,,,,6.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,105.36585365853658,,18.0,9.333333333333334,18.0,9.333333333333334,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5,,0.471475,,,,,,,,19.1,26.8,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
201588-203497-203957-204060-2564,1610612762,"George Hill, Rudy Gobert, Dante Exum, Joe Ingles, Boris Diaw","Hill, Gobert, Exum, Ingles, Diaw",201588-203497-203957-204060-2564,UTA,51.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,84.70588235294117,,16.0,17.5,16.0,17.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4076,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-202714-203918-204060,1610612762,"Derrick Favors, Gordon Hayward, Shelvin Mack, Rodney Hood, Joe Ingles","Favors, Hayward, Mack, Hood, Ingles",202324-202330-202714-203918-204060,UTA,21.0,2,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,68.57142857142857,,,16.0,,16.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,51.2,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612762,2017,2016-17,True
202324-202330-202714-203918-2207,1610612762,"Derrick Favors, Gordon Hayward, Shelvin Mack, Rodney Hood, Joe Johnson","Favors, Hayward, Mack, Hood, Johnson",202324-202330-202714-203918-2207,UTA,261.0,3,4.0,2.0,10.0,9.0,6.0,4.0,,19.0,2.0,2.0,,,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,,1.0,,,,,5.0,6.0,,2.0,1.0,11.0,9.0,,,,3.0,4.0,,1.0,,6.0,,10.0,,,,,,,,,,,,,,,,2.0,2.0,5.0,,5.0,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,11.0,6.0,6.0,,,,,,,,,0.8333333333333334,,0.75,0.625,,0.6,0.6111111111111112,,0.6,0.25,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,104.82758620689656,1.0,10.0,17.88888888888889,10.0,17.88888888888889,0.25,1.0,1.0,,0.25,1.0,1.0,0.25,0.5,0.5,,0.25,,,,,,,,,,0.2,1.0,0.2,,,,0.5,,0.512475,,0.47185,0.1111111111111111,0.14285714285714285,,,0.5454545454545454,9.65,23.35,0.6,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-202714-203918-2564,1610612762,"Derrick Favors, Gordon Hayward, Shelvin Mack, Rodney Hood, Boris Diaw","Favors, Hayward, Mack, Hood, Diaw",202324-202330-202714-203918-2564,UTA,233.0,1,4.0,1.0,8.0,6.0,5.0,6.0,2.0,14.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,4.0,,1.0,2.0,3.0,,4.0,5.0,9.0,8.0,,,2.0,1.0,2.0,,1.0,5.0,7.0,4.0,,,,,4.0,,2.0,,2.0,,,2.0,,4.0,2.0,,,,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,,,3.0,5.0,,1.0,1.0,,1.0,,1.0,,7.0,7.0,5.0,,,1.0,1.0,,,,,0.6666666666666666,,0.5,0.2857142857142857,,0.3333333333333333,0.5,0.5,0.7,0.5714285714285714,1.0,,,,0.5,,0.4,,,0.5,,,,,,,86.52360515021459,,16.75,16.5,14.0,14.5,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,0.5714285714285714,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.8571428571428571,,0.5985357142857143,,0.6067166666666667,0.2222222222222222,0.25,0.2,0.2222222222222222,0.7777777777777778,4.833333333333333,26.325,0.625,1.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-202714-204060-2207,1610612762,"Derrick Favors, Gordon Hayward, Shelvin Mack, Joe Ingles, Joe Johnson","Favors, Hayward, Mack, Ingles, Johnson",202324-202330-202714-204060-2207,UTA,176.0,2,3.0,4.0,6.0,6.0,6.0,3.0,3.0,12.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,,2.0,,2.0,,2.0,3.0,4.0,,4.0,2.0,8.0,4.0,2.0,2.0,4.0,3.0,4.0,,4.0,2.0,8.0,6.0,,,,,1.0,,3.0,,3.0,,,2.0,,6.0,2.0,1.0,3.0,1.0,4.0,3.0,7.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,4.0,8.0,6.0,,1.0,1.0,1.0,,,,,0.75,1.0,0.75,0.375,0.6666666666666666,0.375,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,,1.0,1.0,,1.0,,1.0,1.0,0.25,98.18181818181819,,10.833333333333334,18.5,9.166666666666666,18.5,0.25,1.0,1.0,1.0,0.25,0.5,0.5,,,,,0.25,,,,0.25,,,,0.3333333333333333,1.0,0.25,1.0,0.25,,0.25,,0.75,,0.5906428571428571,0.63105,0.5906428571428571,,,,0.5,1.0,5.725,33.775,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612762,2017,2016-17,True
202324-202330-202714-204060-2564,1610612762,"Derrick Favors, Gordon Hayward, Shelvin Mack, Joe Ingles, Boris Diaw","Favors, Hayward, Mack, Ingles, Diaw",202324-202330-202714-204060-2564,UTA,424.0,4,7.0,2.0,12.0,14.0,3.0,4.0,,26.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,1.0,,,4.0,8.0,1.0,3.0,2.0,13.0,11.0,,,1.0,2.0,2.0,,1.0,,4.0,8.0,,3.0,,,1.0,1.0,4.0,1.0,5.0,1.0,,3.0,,11.0,,,2.0,3.0,5.0,,5.0,,3.0,3.0,,1.0,,1.0,1.0,2.0,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,12.0,4.0,3.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,1.0,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.2727272727272727,1.0,0.75,,1.0,,0.8333333333333334,,,,,0.5,1.0,1.0,1.0,,,88.30188679245283,,13.75,18.5,13.75,18.5,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,,,,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.6363636363636364,1.0,0.5782045454545455,,0.6460833333333333,0.08333333333333333,0.1111111111111111,,0.07692307692307693,0.3076923076923077,8.8,23.866666666666664,0.25,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-203526-203918-2207,1610612762,"Derrick Favors, Gordon Hayward, Raul Neto, Rodney Hood, Joe Johnson","Favors, Hayward, Neto, Hood, Johnson",202324-202330-203526-203918-2207,UTA,389.0,4,6.0,2.0,11.0,14.0,9.0,12.0,4.0,25.0,4.0,7.0,1.0,3.0,3.0,6.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,5.0,11.0,1.0,2.0,,13.0,11.0,1.0,4.0,2.0,4.0,9.0,1.0,2.0,,11.0,4.0,6.0,3.0,,,1.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,1.0,2.0,4.0,4.0,8.0,3.0,11.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,11.0,11.0,9.0,,,0.4,0.4,1.0,0.5,0.5,0.5,0.45454545454545453,0.25,0.4444444444444444,0.5,0.25,0.5,0.5,0.25,0.5,0.15384615384615385,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,0.42857142857142855,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,1.0,1.0,,92.54498714652956,,17.0,14.428571428571429,14.727272727272727,14.0,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,0.75,0.3333333333333333,0.5454545454545454,0.5,0.09090909090909091,1.0,0.09090909090909091,,0.6923076923076923,,0.48895769230769226,0.4821,0.46745909090909094,,,,0.15384615384615385,0.8461538461538461,6.218181818181819,24.45,0.8181818181818182,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-203526-203918-2564,1610612762,"Derrick Favors, Gordon Hayward, Raul Neto, Rodney Hood, Boris Diaw","Favors, Hayward, Neto, Hood, Diaw",202324-202330-203526-203918-2564,UTA,438.0,1,7.0,2.0,16.0,15.0,11.0,1.0,,31.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,4.0,5.0,2.0,2.0,3.0,6.0,4.0,5.0,2.0,20.0,18.0,,,,2.0,5.0,2.0,2.0,2.0,12.0,4.0,2.0,12.0,,,5.0,4.0,2.0,4.0,6.0,4.0,,1.0,,16.0,,,3.0,1.0,4.0,,4.0,,1.0,1.0,,1.0,,3.0,,3.0,,1.0,2.0,,1.0,,,1.0,,1.0,,20.0,12.0,11.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,0.8,0.5,,0.4,0.8181818181818182,,0.7142857142857143,0.8333333333333334,,0.75,0.45454545454545453,0.3333333333333333,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,101.91780821917808,,13.3125,15.0,13.3125,15.0,0.18181818181818182,0.5,1.0,1.0,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,,,,,,0.45454545454545453,0.8,0.8,1.0,,,0.2857142857142857,0.5,,,0.2857142857142857,1.0,0.6363636363636364,0.8,0.48803636363636366,,0.48267857142857146,0.08333333333333333,0.14285714285714285,,,0.6,9.85,27.160000000000004,0.6875,,,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,0.16666666666666666,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-203526-203957-2207,1610612762,"Derrick Favors, Gordon Hayward, Raul Neto, Dante Exum, Joe Johnson","Favors, Hayward, Neto, Exum, Johnson",202324-202330-203526-203957-2207,UTA,58.0,1,1.0,5.0,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.25,,,1.25,,,0.5,,1.0,,,,1.0,,,,,1.0,,,,,,99.3103448275862,,12.5,16.5,12.5,16.5,,,,,0.5,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.45845,,,,,,,,10.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202324-202330-203526-204060-2207,1610612762,"Derrick Favors, Gordon Hayward, Raul Neto, Joe Ingles, Joe Johnson","Favors, Hayward, Neto, Ingles, Johnson",202324-202330-203526-204060-2207,UTA,123.0,1,2.0,-2.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,2.0,4.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,2.0,,1.0,,2.0,2.0,,,,1.0,,,,,2.0,2.0,4.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,93.65853658536587,,17.25,13.5,17.25,13.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4094,,0.4094,,,,,1.0,13.5,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612762,2017,2016-17,True
