EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefCorner3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG3A,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,LongMidRangeAssists,FTOffRebounds,Charge Fouls,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,DefensiveGoaltends,3SecondViolations,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,team_id,year,season,team_vs
101150-201583-201935-203991-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Clint Capela, Trevor Ariza","Williams, Anderson, Harden, Capela, Ariza",101150-201583-201935-203991-2772,HOU,24.0,2,,-2.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,120.0,,12.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201583-201935-2403-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Nene, Trevor Ariza","Williams, Anderson, Harden, Nene, Ariza",101150-201583-201935-2403-2772,HOU,333.0,3,6.0,-2.0,12.0,15.0,27.0,,,4.0,4.0,4.0,12.0,14.0,5.0,7.0,2.0,12.0,0.5454545454545454,0.5,116.75675675675676,10.583333333333334,13.733333333333333,10.5,13.4,,,1.0,0.61936875,0.2727272727272727,0.3333333333333333,0.975,25.8,10.0,1.0,4.0,4.0,4.0,4.0,,,,,,4.0,4.0,,,,,4.0,4.0,3.0,2.0,10.0,6.0,2.0,,4.0,,,3.0,,3.0,,,3.0,,6.0,1.0,,2.0,4.0,6.0,1.0,7.0,1.0,,1.0,2.0,,1.0,,,2.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,10.0,10.0,0.75,0.75,,,,1.0,1.0,0.5,0.5714285714285714,,0.625,,,1.0,0.8,,0.6666666666666666,0.25,0.75,0.25,,,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.75,,,,,,,,0.5,,,,0.5714285714285714,1.0,,,0.6331071428571429,0.2,,0.8333333333333334,0.8333333333333334,1.0,,3.0,,,,,,1.0,,2.0,,,,,,,0.25,1.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201935-201976-203991-2772,1610612745,"Lou Williams, James Harden, Patrick Beverley, Clint Capela, Trevor Ariza","Williams, Harden, Beverley, Capela, Ariza",101150-201935-201976-203991-2772,HOU,443.0,2,7.0,-1.0,13.0,12.0,25.0,1.0,,11.0,4.0,6.0,17.0,18.0,5.0,7.0,1.0,11.0,0.4722222222222222,0.26666666666666666,81.26410835214446,16.692307692307693,18.833333333333332,14.692307692307692,18.166666666666668,0.06666666666666667,,0.8,0.5619166666666667,0.06666666666666667,0.09090909090909091,4.154545454545455,25.8,10.0,4.0,4.0,8.0,3.0,7.0,,2.0,,,1.0,4.0,4.0,1.0,4.0,2.0,6.0,3.0,10.0,2.0,6.0,15.0,4.0,4.0,,4.0,1.0,2.0,2.0,,2.0,,,2.0,,4.0,1.0,4.0,1.0,1.0,2.0,5.0,7.0,,,,,,,,,,,2.0,,1.0,,,,,,15.0,10.0,0.5,0.6666666666666666,,0.25,0.25,0.36363636363636365,0.3,0.36666666666666664,0.375,0.6,0.5,0.18181818181818182,0.25,,0.5,0.5714285714285714,0.5,0.3333333333333333,0.5,0.5,0.25,,1.0,,0.5,,0.5333333333333333,0.5,0.6666666666666666,0.5,0.13333333333333333,,,,,,,0.26666666666666666,0.25,0.25,,0.5833333333333334,0.42857142857142855,,0.25,0.5489291666666667,,0.35294117647058826,0.8823529411764706,0.7692307692307693,9.0,4.0,2.0,2.0,2.0,,,,,,,,0.5,0.5,,,1.0,0.3333333333333333,,,1.0,0.16666666666666666,0.5718333333333333,1.0,1.0,3.0,3.0,0.5,,0.5,2.0,,,,,,,0.5,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201935-201976-2403-2772,1610612745,"Lou Williams, James Harden, Patrick Beverley, Nene, Trevor Ariza","Williams, Harden, Beverley, Nene, Ariza",101150-201935-201976-2403-2772,HOU,492.0,6,8.0,6.0,16.0,17.0,33.0,1.0,2.0,3.0,9.0,10.0,23.0,17.0,6.0,12.0,4.0,20.0,0.6764705882352942,0.75,96.58536585365854,11.8125,17.823529411764707,10.625,17.705882352941178,0.08333333333333333,0.16666666666666666,0.9166666666666666,0.5523416666666666,0.35294117647058826,0.5714285714285714,5.433333333333334,25.12222222222222,8.0,3.0,1.0,2.0,,1.0,,,,1.0,3.0,7.0,2.0,3.0,1.0,,3.0,,1.0,5.0,8.0,14.0,2.0,2.0,6.0,7.0,3.0,1.0,1.0,2.0,3.0,2.0,,1.0,,8.0,4.0,,4.0,3.0,7.0,5.0,12.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,4.0,3.0,5.0,,,2.0,,,,,14.0,8.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5416666666666666,0.5,0.5,0.7,0.3333333333333333,0.5,0.75,0.75,,1.0,0.6666666666666666,0.875,0.5714285714285714,,1.0,1.0,0.5,1.0,,0.16666666666666666,0.5,1.0,1.0,,,,,,,,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,,0.16666666666666666,0.42857142857142855,0.5137916666666666,0.2,0.13043478260869565,0.6086956521739131,0.5,11.0,1.0,4.0,,,,,,2.0,1.0,1.0,1.0,,0.5,,,,0.5,1.0,,0.3333333333333333,0.6666666666666666,0.6661,2.0,2.0,,,0.4,1.0,0.5,,1.0,1.0,2.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,3.0,,0.5,0.3333333333333333,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201569-201628,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Eric Gordon, Bobby Brown","Harrell, Dekker, Brewer, Gordon, Brown",1626149-1626155-201147-201569-201628,HOU,72.0,1,1.0,,2.0,2.0,4.0,,,,1.0,,,,,,,,,1.0,80.0,14.5,21.5,14.5,16.0,,,1.0,0.4758,,,,25.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.25,,,,,0.5,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201569-201935,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Eric Gordon, James Harden","Harrell, Dekker, Brewer, Gordon, Harden",1626149-1626155-201147-201569-201935,HOU,1013.0,8,17.0,12.0,33.0,33.0,66.0,,2.0,13.0,15.0,15.0,53.0,41.0,9.0,18.0,3.0,42.0,0.7647058823529411,0.5357142857142857,93.8203356367226,13.636363636363637,17.060606060606062,12.606060606060606,16.78787878787879,,0.07142857142857142,0.9285714285714286,0.563025,0.20588235294117646,0.2,2.853846153846154,29.793333333333333,18.0,5.0,7.0,11.0,3.0,4.0,,2.0,1.0,1.0,7.0,13.0,7.0,8.0,1.0,,11.0,3.0,5.0,11.0,4.0,28.0,12.0,2.0,12.0,11.0,7.0,2.0,6.0,4.0,10.0,4.0,,6.0,,24.0,1.0,3.0,2.0,5.0,11.0,5.0,16.0,4.0,2.0,2.0,1.0,1.0,,4.0,1.0,5.0,4.0,10.0,1.0,1.0,4.0,1.0,,1.0,1.0,28.0,18.0,0.8571428571428571,1.0,0.5,0.5333333333333333,0.6153846153846154,0.5384615384615384,0.6,0.6785714285714286,0.75,1.1,0.7777777777777778,0.15384615384615385,0.18181818181818182,0.2,0.4166666666666667,0.6,0.6666666666666666,0.2,0.4666666666666667,0.4,0.75,1.0,0.2,0.6,0.6666666666666666,1.0,0.39285714285714285,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.07142857142857142,,,,0.5,0.5,,0.4642857142857143,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.25,0.75,0.0625,0.6363636363636364,0.5548035714285714,0.21052631578947367,0.20754716981132076,0.5283018867924528,0.5454545454545454,18.0,1.0,10.0,1.0,2.0,4.0,,1.0,1.0,,2.0,,1.0,1.1,,1.0,,,0.5,,0.2,0.625,0.5744875,6.0,6.0,,,0.5454545454545454,,0.6,1.0,,1.0,4.0,,,,1.0,0.2,2.0,3.0,3.0,12.0,2.0,0.75,0.6,0.6666666666666666,1.0,,,1.0,,,1.0,1.0,0.3333333333333333,,,,,2.0,,,,,,0.5,,,,,1.0,,1.0,1.0,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201569-201976,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Eric Gordon, Patrick Beverley","Harrell, Dekker, Brewer, Gordon, Beverley",1626149-1626155-201147-201569-201976,HOU,4618.0,16,77.0,23.0,149.0,147.0,296.0,9.0,9.0,85.0,62.0,20.0,177.0,154.0,32.0,31.0,17.0,146.0,0.5566037735849056,0.4217687074829932,92.2996968384582,15.342281879194632,15.863945578231293,14.375838926174497,15.272108843537415,0.061224489795918366,0.061224489795918366,0.7482993197278912,0.5099904109589042,0.10828025477707007,0.17894736842105263,5.416470588235294,25.796774193548387,18.0,22.0,30.0,48.0,4.0,5.0,11.0,28.0,4.0,1.0,19.0,53.0,44.0,23.0,14.0,2.0,31.0,7.0,14.0,9.0,,20.0,44.0,44.0,57.0,52.0,19.0,7.0,22.0,19.0,41.0,15.0,4.0,16.0,6.0,101.0,11.0,15.0,17.0,29.0,47.0,27.0,74.0,16.0,10.0,6.0,8.0,2.0,6.0,11.0,2.0,19.0,16.0,35.0,,7.0,,4.0,3.0,4.0,2.0,20.0,18.0,0.5,0.5641025641025641,0.8260869565217391,0.3709677419354839,0.3770491803278688,0.5176470588235295,0.5,0.5340136054421769,0.43478260869565216,0.6458333333333334,0.43478260869565216,0.08235294117647059,0.08333333333333333,0.42105263157894735,0.6590909090909091,0.36585365853658536,0.68,0.2972972972972973,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2,0.5625,0.7272727272727273,0.7222222222222222,0.5,0.32653061224489793,0.625,0.6818181818181818,0.5333333333333333,0.19047619047619047,0.39285714285714285,0.44,0.5454545454545454,0.4444444444444444,0.4444444444444444,1.0,0.36054421768707484,0.3584905660377358,0.36538461538461536,0.7894736842105263,0.21739130434782608,0.8,0.043478260869565216,0.36538461538461536,0.48060454545454545,,0.1751412429378531,0.11299435028248588,0.12080536912751678,26.0,9.0,8.0,10.0,10.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.7142857142857143,0.6304347826086957,0.10714285714285714,0.5,0.35294117647058826,0.3125,0.7058823529411765,0.02857142857142857,0.391304347826087,0.34782608695652173,0.51017,2.0,2.0,2.0,,0.2222222222222222,0.5714285714285714,0.25,8.0,3.0,2.0,9.0,2.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.08695652173913043,2.0,7.0,3.0,12.0,2.0,0.3333333333333333,0.30434782608695654,0.2857142857142857,5.0,2.0,3.0,,1.0,,1.0,2.0,0.16666666666666666,,0.25,,,1.0,1.0,0.016129032258064516,0.018867924528301886,,1.0,1.0,1.0,0.16666666666666666,,,1.0,,,0.5,1.0,,1.0,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201569-203898,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Eric Gordon, Tyler Ennis","Harrell, Dekker, Brewer, Gordon, Ennis",1626149-1626155-201147-201569-203898,HOU,439.0,3,7.0,2.0,14.0,16.0,30.0,2.0,1.0,8.0,4.0,4.0,15.0,13.0,3.0,4.0,2.0,13.0,0.5357142857142857,0.3333333333333333,98.40546697038725,12.928571428571429,16.125,12.214285714285714,15.3125,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.5323458333333334,0.14285714285714285,0.2,6.725,24.775,,2.0,3.0,4.0,,,,2.0,,,1.0,3.0,4.0,1.0,1.0,,2.0,,,,,,6.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,,9.0,1.0,1.0,2.0,3.0,6.0,2.0,8.0,3.0,3.0,,,,,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,0.75,0.75,1.0,0.25,0.25,0.5,,0.4583333333333333,,0.5,,0.125,,,0.75,0.25,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.2857142857142857,,,1.0,0.5,0.6666666666666666,,0.3333333333333333,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,0.13333333333333333,,,,1.0,,1.0,,1.0,,,,,,,1.0,0.5,0.5,1.0,0.5,0.5,1.0,,0.5,,0.6436,,,,,,,,1.0,1.0,,1.0,,0.5,0.5,1.0,,,1.0,,,,,0.5,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201583-201935,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Ryan Anderson, James Harden","Harrell, Dekker, Brewer, Anderson, Harden",1626149-1626155-201147-201583-201935,HOU,415.0,2,7.0,3.0,14.0,15.0,29.0,2.0,1.0,8.0,2.0,4.0,17.0,14.0,2.0,4.0,1.0,17.0,0.7083333333333334,0.2,100.62650602409639,11.857142857142858,16.6,11.857142857142858,14.6,0.2,0.1,0.6,0.54566,0.09090909090909091,0.1111111111111111,8.125,24.2,6.0,,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,5.0,1.0,,,,2.0,3.0,2.0,2.0,9.0,6.0,4.0,3.0,1.0,,,3.0,1.0,4.0,,1.0,2.0,1.0,9.0,,,2.0,3.0,5.0,,5.0,1.0,1.0,,,,,2.0,,2.0,,4.0,,,,1.0,1.0,1.0,,9.0,6.0,0.6,0.6,1.0,0.5,0.5,0.625,0.6666666666666666,0.65,0.7,,0.75,,,,0.5,,1.0,,0.625,,,,0.5,0.5,1.0,,0.4,0.75,0.75,0.6666666666666666,0.2,1.0,1.0,0.5,1.0,1.0,1.0,0.1,,,,0.6,0.6666666666666666,0.2,,0.6406,,,0.5294117647058824,0.42857142857142855,2.0,,1.0,,,,,,,,,,,,,,,,0.5,,,0.2,,,1.0,1.0,1.0,0.5,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201583-201976,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, Ryan Anderson, Patrick Beverley","Harrell, Dekker, Brewer, Anderson, Beverley",1626149-1626155-201147-201583-201976,HOU,485.0,2,8.0,,13.0,14.0,27.0,2.0,,13.0,1.0,1.0,19.0,19.0,3.0,1.0,1.0,16.0,0.6785714285714286,0.07142857142857142,80.16494845360825,14.923076923076923,20.785714285714285,14.384615384615385,19.5,0.14285714285714285,,0.6428571428571429,0.5612321428571428,0.07142857142857142,0.07692307692307693,5.861538461538462,24.7,,1.0,5.0,8.0,,,2.0,3.0,,,,1.0,9.0,,1.0,1.0,3.0,,,,,,12.0,6.0,,1.0,,1.0,6.0,,6.0,,,5.0,,12.0,,1.0,,2.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,4.0,,1.0,,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,0.6923076923076923,,0.6428571428571429,,1.5,,0.07692307692307693,0.125,,0.3333333333333333,0.25,,,0.2857142857142857,0.2,0.3333333333333333,,,0.5,,,0.5714285714285714,0.625,0.7142857142857143,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,,,0.07142857142857142,,,,,,,,,,0.15789473684210525,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,1.0,,0.7065,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201935-201976,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, James Harden, Patrick Beverley","Harrell, Dekker, Brewer, Harden, Beverley",1626149-1626155-201147-201935-201976,HOU,91.0,1,2.0,-1.0,2.0,3.0,5.0,,,2.0,,,4.0,5.0,,,,4.0,1.0,,79.12087912087912,17.0,19.0,17.0,17.666666666666668,,,0.5,0.63605,,,3.25,,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,1.0,,,,,,,0.5,,,,0.5,,,,,1.0,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201935-203909,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, James Harden, KJ McDaniels","Harrell, Dekker, Brewer, Harden, McDaniels",1626149-1626155-201147-201935-203909,HOU,330.0,2,6.0,5.0,13.0,13.0,26.0,,1.0,9.0,3.0,3.0,19.0,14.0,5.0,3.0,1.0,19.0,0.7307692307692307,0.25,113.45454545454545,12.076923076923077,13.307692307692308,11.461538461538462,13.0,,0.08333333333333333,0.9166666666666666,0.5993583333333333,0.08333333333333333,0.1111111111111111,1.4333333333333333,25.133333333333336,8.0,1.0,4.0,8.0,2.0,6.0,1.0,1.0,,1.0,2.0,2.0,5.0,2.0,3.0,,,3.0,7.0,1.0,3.0,9.0,6.0,4.0,,2.0,2.0,1.0,3.0,,3.0,,,3.0,,6.0,,3.0,,3.0,4.0,3.0,7.0,1.0,,1.0,2.0,1.0,2.0,1.0,,3.0,,3.0,,1.0,,1.0,,1.0,1.0,9.0,8.0,0.6,0.6,,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.375,,0.5,0.1111111111111111,0.125,0.6666666666666666,0.75,0.75,,,0.75,0.6,0.75,,,1.0,,1.0,0.6666666666666666,0.5,0.5714285714285714,0.75,0.08333333333333333,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,0.75,0.3333333333333333,0.125,1.0,0.58395,,,0.47368421052631576,0.6153846153846154,9.0,3.0,,,,1.0,,,,,2.0,,,,,1.0,,,0.6666666666666666,,1.0,,0.4514,,,1.0,1.0,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612745,2017,2016-17,False
1626149-1626155-201147-201935-2772,1610612745,"Montrezl Harrell, Sam Dekker, Corey Brewer, James Harden, Trevor Ariza","Harrell, Dekker, Brewer, Harden, Ariza",1626149-1626155-201147-201935-2772,HOU,701.0,2,12.0,10.0,27.0,26.0,53.0,2.0,1.0,9.0,11.0,8.0,28.0,18.0,6.0,10.0,2.0,28.0,0.5833333333333334,0.55,108.87303851640513,12.481481481481481,14.0,12.37037037037037,13.423076923076923,0.1,0.05,0.85,0.5692842105263157,0.16666666666666666,0.18181818181818182,6.455555555555556,26.58181818181818,12.0,1.0,4.0,6.0,2.0,3.0,,1.0,1.0,,3.0,10.0,4.0,4.0,,,,2.0,3.0,6.0,2.0,9.0,8.0,,9.0,10.0,3.0,,4.0,3.0,7.0,2.0,1.0,4.0,,17.0,,1.0,4.0,7.0,11.0,1.0,12.0,2.0,2.0,,4.0,,4.0,1.0,,5.0,1.0,3.0,,,2.0,1.0,,1.0,1.0,9.0,12.0,1.0,1.0,0.75,0.36363636363636365,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5,0.3888888888888889,,0.45,,,0.8,0.7777777777777778,0.2,0.8,,0.7857142857142857,0.09090909090909091,0.5,,1.0,0.75,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.05,,,,1.0,1.0,1.0,0.5,0.3,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.3,0.5914875,0.15384615384615385,,0.32142857142857145,0.4444444444444444,9.0,,6.0,,,,,,,1.0,3.0,1.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,1.0,1.0,,,0.16666666666666666,0.5,0.16666666666666666,,,,,1.0,,,,,,,,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
