EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,DefFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,FtPoints,SelfOReb,FTA,TwoPtShootingFoulsDrawn,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceCorner3FGA,AtRimAssists,BadPassSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Defensive 3 Seconds Violations,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,FTOffRebounds,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,BlockedLongMidRange,Arc3PctBlocked,OffensiveGoaltends,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626209-201571-201586-201975-202696,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Jodie Meeks, Nikola Vucevic","Hezonja, Augustin, Ibaka, Meeks, Vucevic",1626209-201571-201586-201975-202696,ORL,422.0,2,7.0,-6.0,14.0,15.0,1.0,29.0,4.0,,1.0,2.0,1.0,2.0,,1.0,4.0,5.0,8.0,1.0,4.0,13.0,19.0,,,,6.0,4.0,3.0,4.0,1.0,,3.0,1.0,4.0,1.0,,9.0,,1.0,5.0,1.0,6.0,1.0,7.0,3.0,3.0,3.0,1.0,,,1.0,13.0,0.6,0.6,1.0,0.25,0.25,0.625,,0.5416666666666666,,0.5416666666666666,,0.3333333333333333,,,,1.0,0.5,0.3333333333333333,1.0,,0.8571428571428571,0.16666666666666666,1.0,,,,1.0,1.0,98.95734597156398,14.928571428571429,14.2,13.714285714285714,14.2,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.5,,,0.3333333333333333,0.25,0.25,1.0,,0.6666666666666666,0.25,0.5050791666666666,,,7.5125,24.975,,5.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,2.0,1.0,,,,,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Ibaka, Biyombo, Fournier",1626209-201571-201586-202687-203095,ORL,133.0,1,2.0,-4.0,5.0,5.0,1.0,10.0,1.0,,,1.0,,,,1.0,3.0,,2.0,1.0,3.0,3.0,7.0,,,3.0,,,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,,2.0,,,,,3.0,3.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.3,1.5,0.3,1.5,0.6,0.5,,1.0,,1.0,,0.5,,0.6666666666666666,,,,,,,0.5,108.27067669172932,12.8,13.8,11.2,13.0,0.2,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.8,0.3333333333333333,0.4662,0.43155,1.0,4.4,25.133333333333336,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203901,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Elfrid Payton","Hezonja, Augustin, Ibaka, Biyombo, Payton",1626209-201571-201586-202687-203901,ORL,42.0,2,1.0,-2.0,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,27.0,15.0,27.0,9.0,,,,,1.0,,,,,,,,,,,,0.4026,,,15.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Ibaka, Biyombo, Gordon",1626209-201571-201586-202687-203932,ORL,105.0,1,2.0,-10.0,4.0,4.0,,8.0,1.0,,,,,2.0,,,,,3.0,,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,109.71428571428571,19.5,6.75,19.5,6.75,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,0.3333333333333333,,0.3973333333333333,,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202696-203912,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, CJ Wilcox","Hezonja, Augustin, Ibaka, Vucevic, Wilcox",1626209-201571-201586-202696-203912,ORL,64.0,1,1.0,-2.0,2.0,2.0,1.0,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,2.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,1.0,,0.5,,,,,,,90.0,17.0,15.0,16.0,15.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.47141666666666665,,1.0,4.05,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Ibaka, Vucevic, Gordon",1626209-201571-201586-202696-203932,ORL,64.0,1,1.0,4.0,2.0,2.0,,4.0,1.0,,1.0,1.0,,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,4.0,0.5,0.5,,,,1.0,,1.0,,1.0,,,,,,,,,0.5,,0.5,,,,,,,,90.0,9.5,22.5,9.5,22.5,0.5,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.4916,,,5.95,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203082,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Terrence Ross","Hezonja, Augustin, Meeks, Biyombo, Ross",1626209-201571-201975-202687-203082,ORL,871.0,5,15.0,-13.0,29.0,31.0,4.0,60.0,11.0,1.0,2.0,5.0,2.0,3.0,1.0,,7.0,9.0,19.0,,8.0,22.0,35.0,2.0,3.0,4.0,10.0,8.0,,7.0,,1.0,5.0,,5.0,,1.0,10.0,2.0,2.0,3.0,7.0,11.0,4.0,15.0,3.0,2.0,5.0,1.0,5.0,10.0,5.0,18.0,0.5555555555555556,0.625,,,,0.47368421052631576,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.375,0.6666666666666666,0.2962962962962963,0.05263157894736842,0.09090909090909091,,0.6,0.5833333333333334,0.2,0.75,0.25,0.625,0.2222222222222222,,0.6666666666666666,,,0.6666666666666666,0.5,99.1963260619977,16.586206896551722,12.580645161290322,15.586206896551724,10.935483870967742,0.4074074074074074,0.18518518518518517,0.4,0.4,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.037037037037037035,0.25925925925925924,,,,0.3333333333333333,0.7037037037037037,,0.5200925925925927,0.4276,0.18181818181818182,6.342105263157895,25.2375,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,1.0,0.2857142857142857,0.6666666666666666,,,4.0,3.0,4.0,2.0,0.3333333333333333,0.5,4.0,,4.0,2.0,,0.07142857142857142,0.1,5.0,,4.0,1.0,1.0,1.0,,,0.45454545454545453,0.5,0.8,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Meeks, Biyombo, Fournier",1626209-201571-201975-202687-203095,ORL,951.0,4,16.0,-4.0,30.0,29.0,2.0,59.0,5.0,,2.0,5.0,3.0,6.0,3.0,2.0,5.0,8.0,16.0,4.0,8.0,32.0,36.0,,,3.0,8.0,8.0,12.0,5.0,2.0,,4.0,4.0,8.0,2.0,2.0,20.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,5.0,3.0,6.0,1.0,1.0,2.0,5.0,29.0,0.5,0.5,1.0,0.5,0.5,0.5,,0.5833333333333334,1.5,0.6153846153846154,1.5,0.3333333333333333,,,,0.8333333333333334,0.5,0.125,0.5,0.25,0.5,0.16666666666666666,,0.3333333333333333,,1.0,0.75,0.5,89.33753943217665,16.333333333333332,15.89655172413793,15.666666666666666,14.241379310344827,0.20833333333333334,0.20833333333333334,0.4,0.4,0.25,0.5,0.5,0.6666666666666666,0.125,0.20833333333333334,0.4,0.4,1.0,,0.5416666666666666,0.4,0.4538520833333333,0.5262,0.09375,10.25,25.325,2.0,6.0,,1.0,3.0,1.0,3.0,2.0,3.0,2.0,,0.75,0.75,,0.5,0.47835,0.09375,0.06666666666666667,,1.0,,,,1.0,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,0.3333333333333333,,4.0,,5.0,3.0,,0.11538461538461539,0.16666666666666666,3.0,1.0,1.0,1.0,2.0,1.0,,,0.6,0.6,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Meeks, Biyombo, Gordon",1626209-201571-201975-202687-203932,ORL,555.0,4,9.0,-9.0,18.0,21.0,1.0,39.0,4.0,,,4.0,2.0,3.0,,2.0,7.0,6.0,11.0,2.0,7.0,18.0,27.0,,1.0,,4.0,8.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,1.0,,3.0,3.0,6.0,1.0,7.0,3.0,3.0,3.0,,2.0,2.0,2.0,18.0,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,0.4,0.5454545454545454,,0.5,,0.5,,0.3888888888888889,0.09090909090909091,,,1.0,0.75,,1.0,0.3333333333333333,0.8571428571428571,0.125,,,,,1.0,1.0,101.1891891891892,16.944444444444443,11.904761904761905,16.11111111111111,11.714285714285714,0.2222222222222222,0.2222222222222222,,,0.16666666666666666,0.6666666666666666,1.0,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,,0.6111111111111112,0.4,0.47874375,0.3636,,8.172727272727274,32.3,7.0,6.0,1.0,2.0,5.0,,2.0,,5.0,7.0,0.5,0.5,0.5,,,0.45246000000000003,0.2777777777777778,0.3888888888888889,,,3.0,2.0,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,4.0,,2.0,2.0,,,,,1.0,1.0,0.5,,1.0,3.0,1.0,3.0,0.3333333333333333,0.6,0.3333333333333333,,,,,,,1.0,1.0,,,0.2,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202696-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Evan Fournier","Hezonja, Augustin, Meeks, Vucevic, Fournier",1626209-201571-201975-202696-203095,ORL,156.0,1,3.0,1.0,5.0,5.0,,10.0,,,,2.0,,,1.0,,,,2.0,1.0,1.0,5.0,4.0,,,,,,3.0,,,,,1.0,1.0,,,3.0,,,2.0,,3.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,5.0,,,1.0,1.0,1.0,,,0.5,,0.625,,0.3333333333333333,,,,1.0,,,0.6666666666666666,,0.6666666666666666,,,,,,,0.6666666666666666,92.3076923076923,17.6,13.6,17.6,11.6,,0.6666666666666666,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4136333333333333,,,8.35,22.5,5.0,5.0,,2.0,5.0,,1.0,,5.0,5.0,,0.5,0.625,,,0.4136333333333333,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,2.0,1.0,,0.25,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Meeks, Vucevic, Gordon",1626209-201571-201975-202696-203932,ORL,107.0,2,2.0,1.0,4.0,3.0,,7.0,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,1.0,,,1.0,,5.0,,,1.0,1.0,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,,,,,,,,,,,,,,,94.2056074766355,10.0,22.333333333333332,10.0,22.333333333333332,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,1.0,0.6283333333333333,,,10.15,26.5,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-203095-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Evan Fournier, Aaron Gordon","Hezonja, Augustin, Meeks, Fournier, Gordon",1626209-201571-201975-203095-203932,ORL,13.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-202696-203082,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Terrence Ross","Hezonja, Augustin, Biyombo, Vucevic, Ross",1626209-201571-202687-202696-203082,ORL,151.0,1,3.0,-6.0,5.0,5.0,,10.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,4.0,10.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,4.0,,,,,,1.0,,0.5,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,95.36423841059603,19.2,11.0,19.2,11.0,0.5,,,,,,,,,0.5,,,,,1.0,,0.4482,,,3.8,29.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,1.0,,0.3333333333333333,0.5,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Biyombo, Vucevic, Gordon",1626209-201571-202687-202696-203932,ORL,357.0,1,6.0,1.0,11.0,11.0,2.0,22.0,5.0,2.0,,1.0,,1.0,,1.0,2.0,4.0,7.0,1.0,2.0,11.0,10.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,7.0,,2.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,3.0,,1.0,2.0,2.0,7.0,0.5,1.0,1.0,0.5,0.5,0.5714285714285714,1.0,0.6111111111111112,1.0,0.55,1.0,0.2222222222222222,0.14285714285714285,0.2,,0.6666666666666666,0.5,0.6666666666666666,1.0,,0.625,0.5,1.0,1.0,,,0.5,1.0,88.73949579831933,14.272727272727273,18.181818181818183,14.181818181818182,15.545454545454545,0.5555555555555556,0.1111111111111111,,,0.1111111111111111,,,,,0.2222222222222222,0.5,0.5,1.0,1.0,0.7777777777777778,0.5,0.5746,0.61795,0.36363636363636365,4.8428571428571425,25.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,2.0,2.0,,0.3333333333333333,,,,2.0,1.0,,0.1,0.125,4.0,,2.0,,,,,,0.8,1.0,0.5,,,,,,,,,,,,,,2.0,,,4.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-203082-203901,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Terrence Ross, Elfrid Payton","Hezonja, Augustin, Biyombo, Ross, Payton",1626209-201571-202687-203082-203901,ORL,117.0,1,2.0,-2.0,4.0,4.0,,8.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,4.0,6.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,2.0,4.0,,,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,,,,,,,1.0,,1.0,,,,,,,1.0,98.46153846153847,17.25,12.0,17.25,12.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,0.6666666666666666,,0.46806666666666663,,,10.05,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-203082-203932,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Terrence Ross, Aaron Gordon","Hezonja, Augustin, Biyombo, Ross, Gordon",1626209-201571-202687-203082-203932,ORL,511.0,4,9.0,2.0,18.0,18.0,,36.0,4.0,,1.0,2.0,2.0,4.0,,1.0,4.0,6.0,10.0,1.0,4.0,17.0,15.0,,,,2.0,10.0,3.0,4.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,3.0,1.0,5.0,,5.0,2.0,2.0,3.0,,3.0,3.0,3.0,17.0,0.16666666666666666,0.16666666666666666,1.0,0.25,0.25,0.6,,0.5357142857142857,,0.5666666666666667,,0.2857142857142857,,,,0.6666666666666666,0.5,,1.0,,0.8,,,,,,,1.0,101.44814090019568,14.722222222222221,13.666666666666666,14.722222222222221,13.333333333333334,0.2857142857142857,0.14285714285714285,0.5,0.5,0.2857142857142857,0.5,0.5,,,0.2857142857142857,0.25,0.25,1.0,,0.5714285714285714,0.25,0.50635,,,9.4,24.875,7.0,5.0,2.0,4.0,6.0,,4.0,2.0,6.0,7.0,0.5,0.4,0.5,1.0,,0.4746,0.35294117647058826,0.3888888888888889,,,,,1.0,1.0,,1.0,1.0,,0.5,,,,,,,,,2.0,,2.0,,,,,3.0,,1.0,2.0,,,,,0.75,0.75,0.3333333333333333,,,1.0,,1.0,,0.2,,,,,,,,2.0,2.0,,,0.4,1.0,,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-203095-203932,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Evan Fournier, Aaron Gordon","Hezonja, Augustin, Biyombo, Fournier, Gordon",1626209-201571-202687-203095-203932,ORL,274.0,4,5.0,-4.0,10.0,11.0,1.0,21.0,4.0,,1.0,2.0,,1.0,,,2.0,4.0,7.0,,2.0,8.0,12.0,1.0,1.0,2.0,2.0,6.0,,2.0,,,1.0,,1.0,,,2.0,,1.0,,4.0,4.0,1.0,5.0,,,,,,2.0,1.0,6.0,0.25,0.25,,,,0.5714285714285714,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,0.2222222222222222,,,,,0.8,0.3333333333333333,,,0.5714285714285714,0.2,,1.0,,,0.6666666666666666,,110.36496350364965,12.5,13.545454545454545,12.2,13.454545454545455,0.4444444444444444,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,,0.2222222222222222,,,,,0.6666666666666666,,0.5916,0.434,0.25,5.128571428571428,25.15,2.0,2.0,,,,,1.0,,,2.0,,,,,,0.53145,,0.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,1.0,1.0,,,,,0.75,0.75,0.3333333333333333,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
