EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3A,PtsPutbacks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,2pt And 1 Free Throw Trips,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,ShortMidRangeAssists,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,BlockingFouls,DefFTReboundPct,Fg2aBlocked,OffThreePtRebounds,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,SelfOReb,Charge Fouls Drawn,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Technical Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,BlockedShortMidRange,HeaveAttempts,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveMakes,3SecondViolations,Arc3PctBlocked,DefensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626168-1627762-202692-203526-203957,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Raul Neto, Dante Exum","Lyles, Bolomboy, Burks, Neto, Exum",1626168-1627762-202692-203526-203957,UTA,495.0,1,8.0,-7.0,18.0,17.0,3.0,6.0,2.0,35.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,11.0,1.0,9.0,15.0,22.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,6.0,1.0,1.0,7.0,1.0,12.0,5.0,1.0,2.0,2.0,2.0,1.0,13.0,3.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.25,0.4166666666666667,1.0,0.3,0.08333333333333333,0.75,0.6,0.25,1.0,0.7142857142857143,0.2222222222222222,0.25,0.3333333333333333,0.6,1.0,1.0,101.81818181818181,0.5,15.0,13.235294117647058,13.88888888888889,12.411764705882353,0.4166666666666667,0.2,0.2,1.0,0.08333333333333333,0.4166666666666667,0.4,0.4,0.5,0.08333333333333333,0.5,0.5,0.5153125,0.5426,0.29411764705882354,0.3125,0.13333333333333333,0.2,9.39090909090909,24.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-1627762-202692-203526-204060,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Raul Neto, Joe Ingles","Lyles, Bolomboy, Burks, Neto, Ingles",1626168-1627762-202692-203526-204060,UTA,189.0,1,3.0,1.0,7.0,6.0,3.0,2.0,2.0,13.0,2.0,4.0,2.0,,,2.0,2.0,2.0,6.0,3.0,,4.0,3.0,,4.0,3.0,,2.0,,4.0,2.0,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,3.0,,,,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.25,0.3333333333333333,,1.0,0.5,1.0,1.0,0.3333333333333333,,1.0,1.0,,1.0,99.04761904761905,,14.714285714285714,14.333333333333334,14.0,14.333333333333334,0.4444444444444444,0.5,0.5,,,0.2222222222222222,,,,0.2222222222222222,0.5,0.7777777777777778,0.43696111111111113,0.309125,,,1.0,0.5,6.716666666666666,26.53333333333333,0.42857142857142855,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.25,1.0,0.1111111111111111,1.0,1.0,0.5,0.25,0.44075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-1627762-202692-203957-204060,1610612762,"Trey Lyles, Joel Bolomboy, Alec Burks, Dante Exum, Joe Ingles","Lyles, Bolomboy, Burks, Exum, Ingles",1626168-1627762-202692-203957-204060,UTA,87.0,1,1.0,-1.0,3.0,3.0,1.0,2.0,,6.0,,1.0,1.0,,,,,,1.0,1.0,2.0,5.0,6.0,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,2.0,1.0,,,,,,5.0,,1.0,,,,,0.75,0.8333333333333334,,,0.5,,,,,,,,,,,,99.3103448275862,,16.666666666666668,12.333333333333334,16.666666666666668,12.333333333333334,0.5,,,,,,,,,,1.0,1.0,0.62305,0.6992,0.3333333333333333,0.5,,,0.7,22.9,0.3333333333333333,,,,1.0,,,,,,,,,,,,0.5,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202330-202692,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Alec Burks","Lyles, Hill, Favors, Hayward, Burks",1626168-201588-202324-202330-202692,UTA,263.0,1,4.0,-10.0,8.0,9.0,,,,17.0,1.0,1.0,,2.0,,2.0,2.0,1.0,5.0,2.0,2.0,4.0,14.0,,,,,,2.0,,2.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,3.0,4.0,,,2.0,,3.0,2.0,,,,,,4.0,,,,1.0,1.0,0.2,0.14285714285714285,0.25,,,0.2857142857142857,,,,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,93.07984790874524,,16.0,15.0,16.0,14.333333333333334,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,,,,0.2857142857142857,,0.42857142857142855,0.45526428571428573,,0.25,0.3333333333333333,,,11.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202330-203918,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Rodney Hood","Lyles, Hill, Favors, Hayward, Hood",1626168-201588-202324-202330-203918,UTA,84.0,1,1.0,-2.0,3.0,3.0,,,,6.0,1.0,2.0,,,,,,1.0,2.0,,,2.0,4.0,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,0.5,0.5,0.5,,,,1.0,1.0,,,1.0,,,,,,,102.85714285714286,,17.0,11.0,17.0,11.0,1.0,0.5,0.5,1.0,,,,,,,,1.0,0.80665,,,,,,0.15,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202330-203957,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Dante Exum","Lyles, Hill, Favors, Hayward, Exum",1626168-201588-202324-202330-203957,UTA,33.0,1,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,43.63636363636363,,17.0,,17.0,,,,,,1.0,,,,,,,,0.4017,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202330-204060,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Joe Ingles","Lyles, Hill, Favors, Hayward, Ingles",1626168-201588-202324-202330-204060,UTA,256.0,2,4.0,1.0,9.0,11.0,5.0,3.0,,20.0,2.0,2.0,,3.0,,,,5.0,5.0,1.0,4.0,17.0,16.0,,,1.0,4.0,9.0,6.0,4.0,,3.0,4.0,2.0,,9.0,,2.0,2.0,4.0,,4.0,,,1.0,,,1.0,1.0,,3.0,3.0,,,2.0,,4.0,1.0,1.0,,,,,17.0,9.0,5.0,,0.6,0.6,1.0,1.0833333333333333,1.0625,,1.125,0.16666666666666666,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,112.5,,12.555555555555555,13.0,12.555555555555555,13.0,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,0.5,0.5451083333333333,0.421775,0.14285714285714285,0.16666666666666666,,0.5294117647058824,5.16,24.1,0.5555555555555556,,,,1.0,,,,1.0,1.0,,,1.0,,1.25,1.0,0.16666666666666666,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202330-2207,1610612762,"Trey Lyles, George Hill, Derrick Favors, Gordon Hayward, Joe Johnson","Lyles, Hill, Favors, Hayward, Johnson",1626168-201588-202324-202330-2207,UTA,123.0,1,2.0,,3.0,3.0,3.0,3.0,,6.0,,,,1.0,1.0,1.0,,1.0,2.0,,2.0,4.0,4.0,,,2.0,2.0,4.0,2.0,,,1.0,1.0,,1.0,2.0,,1.0,,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,,2.0,1.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,,,,0.5,0.25,,,,,0.5,,70.2439024390244,,16.666666666666668,24.333333333333332,16.666666666666668,12.333333333333334,,,,,0.5,0.5,1.0,1.0,1.0,,,,0.3826,0.3826,0.3333333333333333,0.3333333333333333,,1.0,14.6,,1.0,,,,,,,,1.0,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202692-204060,1610612762,"Trey Lyles, George Hill, Derrick Favors, Alec Burks, Joe Ingles","Lyles, Hill, Favors, Burks, Ingles",1626168-201588-202324-202692-204060,UTA,289.0,2,5.0,7.0,9.0,9.0,3.0,,2.0,18.0,4.0,6.0,2.0,1.0,1.0,1.0,3.0,6.0,8.0,4.0,,12.0,5.0,,4.0,2.0,,4.0,6.0,6.0,3.0,3.0,3.0,3.0,,6.0,2.0,,4.0,4.0,3.0,7.0,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,4.0,3.0,,0.5,0.6,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,1.0,,1.0,0.5,1.0,,1.0,,,89.6885813148789,1.0,13.11111111111111,19.0,12.0,19.0,0.5,0.6666666666666666,1.0,0.75,0.08333333333333333,0.08333333333333333,1.0,1.0,,0.25,0.6666666666666666,0.8333333333333334,0.5348958333333333,0.6934833333333333,0.08333333333333333,0.125,0.3333333333333333,0.3333333333333333,4.7125,24.45,0.3333333333333333,2.0,3.0,2.0,1.0,,2.0,3.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,1.0,0.6666666666666666,1.0,,0.5405,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,,,1.0,,2.0,1.0,2.0,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
1626168-201588-202324-202692-2207,1610612762,"Trey Lyles, George Hill, Derrick Favors, Alec Burks, Joe Johnson","Lyles, Hill, Favors, Burks, Johnson",1626168-201588-202324-202692-2207,UTA,2076.0,10,35.0,9.0,68.0,65.0,18.0,24.0,5.0,133.0,11.0,19.0,5.0,12.0,6.0,13.0,18.0,22.0,44.0,20.0,8.0,67.0,58.0,,2.0,12.0,2.0,16.0,26.0,18.0,18.0,13.0,17.0,7.0,3.0,38.0,3.0,7.0,16.0,25.0,7.0,32.0,5.0,2.0,5.0,3.0,,2.0,5.0,,6.0,12.0,,,10.0,3.0,9.0,5.0,,2.0,2.0,2.0,1.0,65.0,16.0,18.0,,0.5909090909090909,0.5909090909090909,0.5,0.4609375,0.49264705882352944,0.16666666666666666,0.4444444444444444,0.3125,1.0,0.7272727272727273,0.13636363636363635,0.875,0.7666666666666667,0.19444444444444445,0.25,,0.8888888888888888,0.8333333333333334,1.0,92.25433526011561,0.5,14.955882352941176,16.29230769230769,14.411764705882353,15.646153846153846,0.296875,0.5789473684210527,0.6875,0.6363636363636364,0.1875,0.203125,0.46153846153846156,0.46153846153846156,0.5,0.28125,0.29411764705882354,0.609375,0.5100921875,0.5122941176470588,0.07352941176470588,0.10416666666666667,0.029850746268656716,0.23880597014925373,8.477272727272727,24.765,0.2647058823529412,,3.0,1.0,2.0,4.0,1.0,5.0,4.0,5.0,,0.2,0.3333333333333333,0.16666666666666666,0.4117647058823529,0.625,0.03125,0.5,,0.2,0.23529411764705882,0.4826,,5.0,12.0,4.0,,0.8,0.25,0.25,,,,1.0,5.0,0.4166666666666667,0.5,,1.0,2.0,3.0,1.0,,,0.4,0.6,0.058823529411764705,,2.0,,1.0,5.0,4.0,3.0,0.11363636363636363,0.15789473684210525,0.2857142857142857,0.25,0.6,,5.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.5,0.06451612903225806,0.2777777777777778,0.2777777777777778,0.8,0.16666666666666666,0.5,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
