EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Steals,BadPassSteals,AtRimPctBlocked,LongMidRangeFGM,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3FGA,BlockingFouls,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,RecoveredBlocks,Assisted3sPct,OffAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,SecondChanceCorner3FGA,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,Technical Free Throw Trips,BlockedLongMidRange,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,LongMidRangePctBlocked,Charge Fouls Drawn,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,3SecondViolations,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1627734-201566-202683-203460-203902,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Andre Roberson, Semaj Christon","Sabonis, Westbrook, Kanter, Roberson, Christon",1627734-201566-202683-203460-203902,OKC,113.0,1,2.0,4.0,4.0,5.0,4.0,,,9.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,3.0,3.0,1.0,,9.0,5.0,,3.0,3.0,,9.0,6.0,,1.0,3.0,3.0,2.0,,6.0,,1.0,1.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1.125,1.125,1.125,1.125,0.25,0.5,1.0,,0.6666666666666666,,,,1.0,114.69026548672566,11.75,13.2,11.75,13.0,0.5,1.0,1.0,1.0,,,,,0.25,,0.25,,0.5,1.0,0.75,0.5725625,0.5725625,0.25,0.3333333333333333,1.0,7.533333333333334,24.4,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203460-203924,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Andre Roberson, Jerami Grant","Sabonis, Westbrook, Kanter, Roberson, Grant",1627734-201566-202683-203460-203924,OKC,47.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,1.0,1.0,,,,1.0,2.0,,,2.0,1.0,,,,,,2.0,,,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,1.0,,,1.0,,,,,91.91489361702128,24.0,11.5,24.0,11.5,,,,,0.5,,,,0.5,,,,,,,0.40235,,0.5,0.5,,12.7,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203460-203926,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Andre Roberson, Doug McDermott","Sabonis, Westbrook, Kanter, Roberson, McDermott",1627734-201566-202683-203460-203926,OKC,129.0,4,2.0,2.0,6.0,6.0,1.0,1.0,,12.0,,,,,,1.0,,1.0,1.0,,,1.0,2.0,4.0,4.0,2.0,,,,2.0,2.0,,,1.0,,,,,,,,3.0,4.0,,4.0,,1.0,1.0,1.0,,2.0,,4.0,2.0,,4.0,2.0,1.0,,,,,,,0.4,1.0,0.6666666666666666,1.0,,,1.0,,,,,133.95348837209303,12.666666666666666,8.833333333333334,12.666666666666666,8.833333333333334,,,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5073833333333333,,0.4,0.6666666666666666,0.5,8.9,27.65,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203506-203518,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Victor Oladipo, Alex Abrines","Sabonis, Westbrook, Kanter, Oladipo, Abrines",1627734-201566-202683-203506-203518,OKC,172.0,5,3.0,4.0,8.0,10.0,1.0,5.0,2.0,18.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,12.0,8.0,1.0,,,1.0,4.0,,2.0,1.0,,1.0,,,3.0,,1.0,2.0,3.0,2.0,5.0,1.0,3.0,,2.0,,3.0,,5.0,3.0,,9.0,4.0,1.0,,,0.3333333333333333,,0.8,1.5,0.8571428571428571,1.0,0.4,0.5,1.0,,0.6,0.5,,,,150.69767441860466,13.125,6.7,12.25,6.4,0.2,1.0,1.0,,,,,,0.4,0.2,0.2,1.0,,,0.6,0.41708999999999996,0.43605,0.42857142857142855,0.6,0.3333333333333333,13.733333333333334,24.2,0.125,,,,,,,3.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,1.5,1.5,,,0.6666666666666666,0.5,,0.6666666666666666,,1.0,,,,,0.43605,0.25,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,0.5,,,,1.0,,,,1.0,,,,1.0,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203506-203924,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Victor Oladipo, Jerami Grant","Sabonis, Westbrook, Kanter, Oladipo, Grant",1627734-201566-202683-203506-203924,OKC,361.0,7,6.0,,16.0,15.0,3.0,2.0,1.0,31.0,3.0,5.0,,,1.0,2.0,2.0,,3.0,1.0,4.0,9.0,3.0,7.0,18.0,18.0,1.0,,,5.0,5.0,6.0,2.0,3.0,3.0,4.0,3.0,,9.0,,1.0,2.0,4.0,1.0,5.0,,2.0,3.0,4.0,,5.0,,7.0,1.0,,15.0,5.0,3.0,0.75,0.75,0.4444444444444444,,0.4583333333333333,,0.6,1.25,0.25,0.2857142857142857,1.0,,0.375,0.14285714285714285,,,1.0,123.65650969529086,12.25,11.0,12.0625,9.8,0.4166666666666667,0.6,0.6,1.0,0.16666666666666666,0.5,1.0,,0.16666666666666666,,0.25,1.0,,,0.6666666666666666,0.5496833333333333,,0.14285714285714285,0.1,0.2777777777777778,6.555555555555555,25.099999999999998,0.1875,,,,,,,3.0,,,1.0,1.0,,2.0,,1.0,,1.0,2.0,2.0,2.0,1.0,,1.5,1.5,0.1111111111111111,0.5,1.0,0.2,1.0,,1.0,,,,,,0.41025,0.16666666666666666,4.0,3.0,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,0.25,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203506-203926,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Victor Oladipo, Doug McDermott","Sabonis, Westbrook, Kanter, Oladipo, McDermott",1627734-201566-202683-203506-203926,OKC,364.0,5,6.0,5.0,13.0,10.0,5.0,,1.0,23.0,4.0,5.0,3.0,3.0,1.0,4.0,,1.0,1.0,1.0,5.0,9.0,2.0,2.0,18.0,13.0,1.0,4.0,4.0,2.0,10.0,2.0,8.0,1.0,1.0,3.0,1.0,,8.0,,2.0,3.0,5.0,1.0,6.0,1.0,2.0,2.0,5.0,,5.0,,4.0,3.0,,15.0,10.0,5.0,0.2,0.2,0.5555555555555556,1.0,0.7272727272727273,1.0,0.75,1.0,0.18181818181818182,0.5,1.0,,0.625,0.25,,0.3333333333333333,,90.98901098901099,14.615384615384615,17.4,14.153846153846153,16.2,0.45454545454545453,0.8,0.8,0.25,0.36363636363636365,0.25,0.3333333333333333,,,0.09090909090909091,0.09090909090909091,1.0,0.75,1.0,0.6363636363636364,0.4863090909090909,0.508275,0.25,0.3,0.5555555555555556,4.300000000000001,24.9,0.38461538461538464,,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,1.5,1.5,0.1111111111111111,0.25,0.5,0.25,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,,,0.5772,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,6.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203518-203902,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Alex Abrines, Semaj Christon","Sabonis, Westbrook, Kanter, Abrines, Christon",1627734-201566-202683-203518-203902,OKC,24.0,1,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,60.0,,19.0,,19.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.4527,,1.0,1.0,,2.9,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203518-203924,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Alex Abrines, Jerami Grant","Sabonis, Westbrook, Kanter, Abrines, Grant",1627734-201566-202683-203518-203924,OKC,324.0,5,5.0,12.0,11.0,10.0,5.0,8.0,2.0,21.0,2.0,4.0,2.0,4.0,1.0,3.0,,,4.0,1.0,3.0,7.0,4.0,2.0,17.0,5.0,1.0,3.0,5.0,1.0,7.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,10.0,1.0,2.0,4.0,7.0,3.0,10.0,,1.0,2.0,2.0,,4.0,,5.0,3.0,,14.0,7.0,5.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6,0.6818181818181818,0.6,0.6071428571428571,0.5833333333333334,0.36363636363636365,1.0,1.0,1.0,1.0,0.6,,1.0,1.0,93.33333333333333,17.90909090909091,12.7,16.363636363636363,11.6,0.36363636363636365,0.5,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.36363636363636365,0.3333333333333333,0.8,0.5,0.7272727272727273,0.5416863636363636,0.57214,0.21428571428571427,0.3,0.4117647058823529,4.057142857142857,25.5,0.45454545454545453,,1.0,,,2.0,,3.0,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.5,0.5,,,1.0,0.5,0.5,1.0,,,0.4,0.3333333333333333,,,0.5828,0.17647058823529413,1.0,1.0,,,,,,,,,,,,,1.0,,3.0,,3.0,,3.0,3.0,0.75,,0.75,0.75,0.75,,0.75,6.0,2.0,2.0,,,,,,,1.0,0.6666666666666666,0.5,1.0,,0.6666666666666666,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203518-203926,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Alex Abrines, Doug McDermott","Sabonis, Westbrook, Kanter, Abrines, McDermott",1627734-201566-202683-203518-203926,OKC,100.0,1,2.0,2.0,4.0,3.0,4.0,2.0,,7.0,,,,,1.0,2.0,,,1.0,,1.0,2.0,1.0,,5.0,3.0,,1.0,2.0,,5.0,,2.0,1.0,,1.0,,,3.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,5.0,5.0,4.0,,,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.0,,1.0,,,,1.0,100.8,14.5,14.0,14.5,14.0,,,,,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,,,,0.3333333333333333,0.4323166666666667,0.4323166666666667,,,1.0,8.05,26.5,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203902-203924,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Semaj Christon, Jerami Grant","Sabonis, Westbrook, Kanter, Christon, Grant",1627734-201566-202683-203902-203924,OKC,11.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202683-203902-203926,1610612760,"Domantas Sabonis, Russell Westbrook, Enes Kanter, Semaj Christon, Doug McDermott","Sabonis, Westbrook, Kanter, Christon, McDermott",1627734-201566-202683-203902-203926,OKC,806.0,6,13.0,-8.0,26.0,26.0,4.0,2.0,2.0,52.0,6.0,7.0,,,5.0,7.0,2.0,1.0,3.0,,13.0,16.0,4.0,5.0,31.0,39.0,,2.0,2.0,1.0,5.0,12.0,14.0,3.0,6.0,6.0,3.0,2.0,12.0,1.0,3.0,4.0,8.0,2.0,10.0,2.0,5.0,2.0,2.0,,6.0,,7.0,4.0,,28.0,5.0,4.0,0.46153846153846156,0.46153846153846156,0.8125,1.0,0.65,0.6666666666666666,0.6739130434782609,0.625,0.2,1.0,1.0,0.25,1.0,0.2857142857142857,,1.0,1.0,92.90322580645162,17.46153846153846,13.538461538461538,16.846153846153847,13.538461538461538,0.35,0.8571428571428571,0.8571428571428571,0.5,0.35,0.7142857142857143,0.7142857142857143,0.4,0.1,0.05,0.15,,,,0.55,0.4944625,0.44648333333333334,0.17391304347826086,0.21052631578947367,0.16129032258064516,6.6875,24.9,0.15384615384615385,,,,1.0,1.0,1.0,3.0,1.0,,,1.0,,3.0,1.0,,1.0,,2.0,1.0,3.0,,1.0,1.0,0.75,,,0.6,0.3333333333333333,0.5,1.0,,1.0,,,,,,0.0967741935483871,,,,2.0,,2.0,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,0.5,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203460-203500,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Andre Roberson, Steven Adams","Sabonis, Westbrook, Singler, Roberson, Adams",1627734-201566-202713-203460-203500,OKC,297.0,2,5.0,-10.0,10.0,11.0,5.0,4.0,1.0,21.0,1.0,1.0,,,1.0,4.0,1.0,,2.0,,2.0,6.0,2.0,1.0,8.0,18.0,,,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,5.0,,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,,2.0,,2.0,1.0,,8.0,3.0,5.0,0.5,0.5,0.3333333333333333,,0.4375,0.5,0.4444444444444444,0.5,0.25,1.0,0.5,,0.6666666666666666,0.25,,1.0,,101.81818181818181,16.9,11.636363636363637,16.4,10.545454545454545,0.125,1.0,1.0,1.0,0.5,0.25,0.25,,0.125,,0.25,,,,0.375,0.40818125,0.4399166666666667,0.1111111111111111,0.14285714285714285,0.375,9.916666666666666,25.3,0.5,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,0.25,,,,0.4702,,,,,,,1.0,,,,,2.0,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203460-203506,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Andre Roberson, Victor Oladipo","Sabonis, Westbrook, Singler, Roberson, Oladipo",1627734-201566-202713-203460-203506,OKC,73.0,2,1.0,2.0,3.0,2.0,1.0,,,5.0,1.0,1.0,,,,,2.0,,,,1.0,3.0,,,2.0,,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,2.0,,1.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,,,1.0,,,,,98.63013698630138,13.333333333333334,16.5,13.333333333333334,16.5,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,,0.3333333333333333,0.49269999999999997,0.4101,,,,11.466666666666667,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203500-203506,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Steven Adams, Victor Oladipo","Sabonis, Westbrook, Singler, Adams, Oladipo",1627734-201566-202713-203500-203506,OKC,217.0,3,4.0,1.0,7.0,7.0,1.0,1.0,2.0,14.0,2.0,3.0,,,1.0,2.0,1.0,,1.0,,3.0,6.0,1.0,1.0,7.0,6.0,,1.0,1.0,,2.0,4.0,2.0,,2.0,2.0,1.0,1.0,4.0,,1.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,3.0,,1.0,,2.0,1.0,,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.42857142857142855,0.5,0.4375,0.5,0.14285714285714285,0.5,0.5,,0.5,0.3333333333333333,,0.3333333333333333,,92.90322580645162,15.857142857142858,15.142857142857142,12.714285714285714,14.428571428571429,0.42857142857142855,0.6666666666666666,1.0,0.5,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,0.14285714285714285,,,,0.5714285714285714,0.4083833333333333,0.2955,0.125,0.14285714285714285,0.2857142857142857,7.133333333333333,48.1,0.14285714285714285,2.0,2.0,,2.0,2.0,,4.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,,,0.3333333333333333,,,1.0,0.5,,1.0,1.0,,0.45575,0.5714285714285714,1.0,1.0,0.3333333333333333,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203500-203518,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Steven Adams, Alex Abrines","Sabonis, Westbrook, Singler, Adams, Abrines",1627734-201566-202713-203500-203518,OKC,80.0,1,1.0,,3.0,3.0,,,,6.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,2.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,0.5,1.0,1.0,,1.0,,,,1.0,108.0,14.666666666666666,12.0,14.666666666666666,12.0,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,1.0,0.5807,,,,,1.7,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203500-203902,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Steven Adams, Semaj Christon","Sabonis, Westbrook, Singler, Adams, Christon",1627734-201566-202713-203500-203902,OKC,29.0,1,,1.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,3.0,2.0,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,1.5,,1.5,,1.0,,,,,,,,,99.3103448275862,17.0,12.0,17.0,12.0,,,,,,,,,,,1.0,,,,1.0,0.52455,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
1627734-201566-202713-203902-203924,1610612760,"Domantas Sabonis, Russell Westbrook, Kyle Singler, Semaj Christon, Jerami Grant","Sabonis, Westbrook, Singler, Christon, Grant",1627734-201566-202713-203902-203924,OKC,258.0,1,4.0,,8.0,8.0,,,,16.0,2.0,2.0,,,2.0,2.0,,,2.0,,4.0,4.0,2.0,,8.0,8.0,,,,,,2.0,6.0,2.0,1.0,1.0,,1.0,2.0,,2.0,3.0,5.0,,5.0,1.0,2.0,,,,1.0,,,,,8.0,,,0.25,0.25,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,1.0,1.0,,1.0,,,,1.0,89.30232558139535,19.875,12.375,19.875,12.375,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,0.5,,,0.3333333333333333,,,,0.6666666666666666,0.5100166666666667,,,,,3.7,25.4,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2017,2016-17,True
