EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGA,LongMidRangeFrequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,PenaltyCorner3FGA,FtPoints,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceFtPoints,ShortMidRangeAssists,Travels,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,ShortMidRangePctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101150-201569-201583-201976-2772,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Trevor Ariza","Williams, Gordon, Anderson, Beverley, Ariza",101150-201569-201583-201976-2772,HOU,531.0,4,9.0,1.0,17.0,15,1.0,32,3.0,4.0,1.0,3.0,9.0,6.0,7.0,4.0,10.0,27.0,26.0,6.0,12.0,9.0,3.0,4.0,7.0,3.0,18.0,3.0,,4.0,5.0,1.0,1.0,,,,24.0,1.0,0.4,0.4,0.8571428571428571,0.7058823529411765,0.75,0.5882352941176471,,,0.6,0.6666666666666666,0.3333333333333333,1.0,86.77966101694916,17.176470588235293,15.933333333333334,16.823529411764707,15.8,0.23529411764705882,0.75,0.75,0.058823529411764705,0.5294117647058824,0.3333333333333333,0.3333333333333333,1.0,0.8235294117647058,0.3333333333333333,0.5221529411764706,7.242857142857143,24.8,1.0,,,1.0,,1.0,,,,1.0,,6.0,3.0,2.0,1.0,2.0,3.0,,1.0,0.5,0.5,,,,,1.0,1.0,0.6666666666666666,0.058823529411764705,,,1.0,,0.36255,,0.058823529411764705,,,,,,2.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,2.0,3.0,2.0,,1.0,1.0,,0.1111111111111111,0.25,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.5,1.5,0.16666666666666666,0.14285714285714285,,1.0,1.0,0.5,1.0,1.0,1.0,,,0.1111111111111111,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201569-201935-201976-2403,1610612745,"Lou Williams, Eric Gordon, James Harden, Patrick Beverley, Nene","Williams, Gordon, Harden, Beverley, Nene",101150-201569-201935-201976-2403,HOU,99.0,1,2.0,,3.0,4,,7,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,0.5,0.5,0.5,1.0,,,0.3333333333333333,,,101.81818181818183,9.333333333333334,17.75,9.333333333333334,8.75,0.5,1.0,1.0,,0.5,,,,1.0,,0.566425,1.8,24.6,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,,,,1.0,0.5,0.5,0.5,0.5,,,0.5,1.0,0.5,,0.566425,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201569-201935-203991-2772,1610612745,"Lou Williams, Eric Gordon, James Harden, Clint Capela, Trevor Ariza","Williams, Gordon, Harden, Capela, Ariza",101150-201569-201935-203991-2772,HOU,513.0,4,9.0,-11.0,19.0,17,7.0,36,1.0,3.0,3.0,2.0,5.0,2.0,6.0,2.0,6.0,12.0,23.0,4.0,6.0,5.0,2.0,2.0,2.0,2.0,6.0,3.0,,5.0,5.0,,,3.0,2.0,6.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.46153846153846156,0.5,0.5,,0.42857142857142855,0.5555555555555556,1.0,,101.05263157894736,11.947368421052632,16.823529411764707,11.842105263157896,14.235294117647058,0.25,0.3333333333333333,1.0,0.25,0.4166666666666667,0.4,0.4,1.0,0.75,0.4,0.5419916666666666,3.4499999999999997,24.28333333333333,2.0,,,1.0,1.0,1.0,,,1.0,1.0,5.0,,,,2.0,3.0,7.0,5.0,2.0,,,1.0,,1.5,1.25,1.0,1.0,,0.08333333333333333,,,1.0,1.0,0.44025,0.4166666666666667,0.10526315789473684,,,,,,,,,,,,,1.0,,2.0,,1.0,3.0,,,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.14285714285714285,1.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,2.0,,,2.0,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201569-201935-2403-2772,1610612745,"Lou Williams, Eric Gordon, James Harden, Nene, Trevor Ariza","Williams, Gordon, Harden, Nene, Ariza",101150-201569-201935-2403-2772,HOU,4150.0,12,69.0,23.0,145.0,151,72.0,296,39.0,61.0,17.0,10.0,36.0,48.0,85.0,11.0,40.0,177.0,154.0,50.0,15.0,35.0,10.0,5.0,28.0,5.0,61.0,33.0,6.0,59.0,76.0,12.0,7.0,9.0,7.0,15.0,156.0,0.45454545454545453,0.275,0.28205128205128205,0.5647058823529412,0.516,0.59,0.32,0.6,0.6,0.66,0.6708860759493671,0.5,0.5714285714285714,102.70843373493975,14.36551724137931,13.688741721854305,13.806896551724138,12.66225165562914,0.488,0.639344262295082,0.8125,0.136,0.288,0.2777777777777778,0.29411764705882354,0.5,0.808,0.2857142857142857,0.5483689516129032,3.834117647058824,25.627500000000005,89.0,24.0,37.0,4.0,5.0,25.0,29.0,51.0,6.0,26.0,109.0,46.0,23.0,19.0,20.0,15.0,35.0,105.0,87.0,0.4791666666666667,0.48936170212765956,0.23076923076923078,0.5686274509803921,0.4935064935064935,0.5736842105263158,0.6896551724137931,0.6785714285714286,0.48717948717948717,0.032,0.4805194805194805,0.6486486486486487,0.3246753246753247,0.2,0.5195019736842105,0.615819209039548,0.6137931034482759,4.0,1.0,5.0,2.0,0.4,7.0,0.056,1.0,,0.25,0.25,,8.0,1.0,48.0,5.0,2.0,6.0,9.0,,34.0,60.0,18.0,0.85,0.47058823529411764,0.5,0.012987012987012988,0.16083916083916083,0.1836734693877551,15.0,1.0,,1.0,1.0,1.0,4.0,21.0,1.0,3.0,17.0,,2.0,2.0,2.0,0.25,0.6071428571428571,0.65625,0.1111111111111111,0.2698412698412698,,0.14285714285714285,0.16666666666666666,1.0,0.07142857142857142,,,1.0,0.5573538461538461,0.11864406779661017,6.0,8.0,3.0,7.0,10.0,33.0,18.0,2.0,15.0,14.0,1.0,1.0,1.0,1.0,,5.0,7.0,4.0,0.7,0.17647058823529413,0.21311475409836064,0.3888888888888889,0.5,0.2222222222222222,0.2,0.125,1.0,0.021739130434782608,0.5714285714285714,0.75,0.5,0.21428571428571427,4.0,3.0,,3.0,2.0,1.0,5.0,1.0,,,0.058823529411764705,0.375,0.1111111111111111,,,3.0,1.0,1.0,2.0,1.0,1.0,0.05,0.14285714285714285,0.05555555555555555,0.3333333333333333,,,,,1610612745,2017,2016-17,False
101150-201569-201976-203991-2772,1610612745,"Lou Williams, Eric Gordon, Patrick Beverley, Clint Capela, Trevor Ariza","Williams, Gordon, Beverley, Capela, Ariza",101150-201569-201976-203991-2772,HOU,1112.0,6,19.0,5.0,38.0,36,6.0,74,7.0,16.0,5.0,4.0,8.0,11.0,25.0,6.0,10.0,48.0,43.0,12.0,9.0,8.0,4.0,3.0,8.0,1.0,19.0,10.0,,12.0,18.0,2.0,1.0,1.0,1.0,3.0,39.0,0.5,0.6,0.6,0.44,0.5714285714285714,0.5853658536585366,0.2857142857142857,0.3333333333333333,,0.5882352941176471,0.5714285714285714,0.4444444444444444,0.7142857142857143,95.8273381294964,13.31578947368421,16.833333333333332,12.31578947368421,15.722222222222221,0.45714285714285713,0.4375,0.6363636363636364,0.14285714285714285,0.22857142857142856,0.5,0.5,0.25,0.7428571428571429,0.5,0.5034571428571429,5.368,24.47,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,10.0,5.0,4.0,2.0,3.0,6.0,5.0,5.0,0.45454545454545453,0.5,0.5,0.5,0.625,0.625,0.5,0.6666666666666666,0.5714285714285714,0.05714285714285714,0.25,1.0,0.5,0.5,0.555275,0.10416666666666667,0.13157894736842105,5.0,2.0,6.0,3.0,0.5,4.0,0.11428571428571428,2.0,2.0,1.0,1.0,1.0,2.0,,8.0,1.0,,2.0,1.0,,12.0,13.0,6.0,1.0,0.4,0.4,,0.15,0.2,6.0,2.0,,,,1.0,1.0,9.0,1.0,2.0,6.0,,,1.0,3.0,1.0,0.7,0.75,0.5,0.3333333333333333,,0.5,0.5,0.5,,,,,0.42086666666666667,0.1875,1.0,3.0,1.0,2.0,4.0,,9.0,2.0,5.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,0.5,0.2,0.3125,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.5,,0.15384615384615385,0.6,0.3333333333333333,,0.2,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,1610612745,2017,2016-17,False
101150-201569-201976-2403-2772,1610612745,"Lou Williams, Eric Gordon, Patrick Beverley, Nene, Trevor Ariza","Williams, Gordon, Beverley, Nene, Ariza",101150-201569-201976-2403-2772,HOU,225.0,2,4.0,,8.0,9,6.0,17,1.0,1.0,3.0,,1.0,4.0,5.0,,1.0,11.0,11.0,6.0,,1.0,,,1.0,,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,,,,0.8,0.6666666666666666,0.7857142857142857,0.16666666666666666,1.0,,1.0,1.0,,1.0,108.8,12.625,13.777777777777779,12.625,13.777777777777779,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,,,,0.3333333333333333,,0.45235833333333336,9.26,25.1,3.0,1.0,1.0,,,,2.0,2.0,,,6.0,2.0,1.0,,2.0,2.0,2.0,6.0,3.0,0.25,0.25,,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,,,0.4931,0.5454545454545454,0.375,,,,,,1.0,0.16666666666666666,,,,,,3.0,,3.0,,,,,,3.0,3.0,1.0,,1.0,1.0,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201583-201935-201976-203991,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Clint Capela","Williams, Anderson, Harden, Beverley, Capela",101150-201583-201935-201976-203991,HOU,28.0,1,,3.0,1.0,1,,2,,,,1.0,1.0,,,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,1.5,1.5,1.0,,,,1.0,,,102.85714285714286,18.0,10.0,18.0,10.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.54795,,25.9,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201583-201935-201976-2403,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Nene","Williams, Anderson, Harden, Beverley, Nene",101150-201583-201935-201976-2403,HOU,78.0,2,1.0,,2.0,2,,4,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,1.0,0.5,0.5,0.5,,,,0.5,,,73.84615384615384,16.5,22.5,16.5,22.5,0.5,1.0,1.0,,0.5,,,,1.0,,0.574675,1.2,27.3,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,2.0,2.0,,,,1.0,0.5,0.5,1.0,1.0,,,0.5,1.0,0.5,,0.574675,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201583-201935-201976-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Trevor Ariza","Williams, Anderson, Harden, Beverley, Ariza",101150-201583-201935-201976-2772,HOU,435.0,2,7.0,,12.0,13,,25,1.0,2.0,1.0,4.0,7.0,1.0,4.0,4.0,8.0,14.0,14.0,2.0,9.0,7.0,4.0,3.0,3.0,3.0,9.0,,1.0,4.0,7.0,1.0,1.0,1.0,,3.0,6.0,0.75,0.5,0.5,0.25,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.3333333333333333,1.0,,0.5,,,82.75862068965517,20.083333333333332,14.923076923076923,17.166666666666668,14.23076923076923,0.16666666666666666,0.5,1.0,0.08333333333333333,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,0.8333333333333334,0.5714285714285714,0.5259333333333334,6.775,24.9875,,,,1.0,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,0.75,0.5,,0.08333333333333333,,,,,,,,,,,,,1.0,0.08333333333333333,,,,,,,,,,,2.0,,1.0,3.0,,,,,,,,,3.0,,,,,2.0,2.0,8.0,,1.0,3.0,,1.0,,,1.0,1.3333333333333333,1.3333333333333333,0.25,0.42857142857142855,1.0,,,,,,,,0.4899,0.5714285714285714,1.0,1.0,2.0,1.0,1.0,,3.0,,1.0,2.0,,,,,,,,,1.0,0.25,0.5,0.6666666666666666,1.0,,1.0,,1.0,,0.3333333333333333,1.0,,0.6666666666666666,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,1.0,0.5,,,,1610612745,2017,2016-17,False
101150-201583-201935-203991-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Clint Capela, Trevor Ariza","Williams, Anderson, Harden, Capela, Ariza",101150-201583-201935-203991-2772,HOU,467.0,3,8.0,-6.0,15.0,16,,31,3.0,5.0,1.0,1.0,4.0,3.0,7.0,2.0,6.0,15.0,21.0,2.0,6.0,4.0,1.0,2.0,4.0,1.0,10.0,6.0,,7.0,9.0,,,1.0,1.0,3.0,12.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.5357142857142857,0.46153846153846156,0.3333333333333333,,1.0,1.0,1.0,1.0,95.58886509635974,15.8,14.375,15.4,14.375,0.38461538461538464,0.6,0.75,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,0.8461538461538461,0.25,0.5463923076923077,5.728571428571429,25.133333333333336,9.0,,2.0,2.0,,1.0,,4.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,9.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.21428571428571427,0.3125,1.0,1.0,0.6666666666666666,0.15384615384615385,0.2857142857142857,,0.14285714285714285,,0.4991214285714286,0.3333333333333333,0.6,4.0,3.0,4.0,4.0,1.0,1.0,0.07692307692307693,1.0,1.0,0.5,0.5,1.0,,2.0,3.0,,1.0,2.0,2.0,,3.0,3.0,2.0,,,,0.2857142857142857,0.14285714285714285,0.25,2.0,,,,1.0,1.0,1.0,3.0,,1.0,2.0,,,,1.0,1.0,0.75,0.75,0.25,0.25,,,,,,,,0.5,0.5492,0.2,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,0.14285714285714285,0.2,0.25,,1.0,,0.3333333333333333,,,0.5,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1610612745,2017,2016-17,False
101150-201583-201935-2403-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Nene, Trevor Ariza","Williams, Anderson, Harden, Nene, Ariza",101150-201583-201935-2403-2772,HOU,218.0,2,4.0,,6.0,7,,13,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,2.0,,3.0,1.0,,,,,2.0,,4.0,4.0,,,,,,5.0,,0.25,0.25,0.5,0.4166666666666667,0.4166666666666667,0.6666666666666666,,,0.6666666666666666,0.8,1.0,,85.87155963302753,19.833333333333332,14.142857142857142,19.833333333333332,14.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.5367583333333333,5.35,24.525,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,,,2.0,,,2.0,3.0,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,,0.5036166666666667,0.4,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201935-201976-203991-2772,1610612745,"Lou Williams, James Harden, Patrick Beverley, Clint Capela, Trevor Ariza","Williams, Harden, Beverley, Capela, Ariza",101150-201935-201976-203991-2772,HOU,3.0,1,,-3.0,,1,,1,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,480.0,,3.0,,3.0,,,,,1.0,,,,1.0,,,,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612745,2017,2016-17,False
101150-201935-201976-2403-2772,1610612745,"Lou Williams, James Harden, Patrick Beverley, Nene, Trevor Ariza","Williams, Harden, Beverley, Nene, Ariza",101150-201935-201976-2403-2772,HOU,223.0,3,4.0,7.0,8.0,6,,14,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,11.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,,3.0,2.0,,2.0,3.0,1.0,,1.0,,1.0,8.0,0.5,0.5,0.5,0.5,0.625,0.6875,0.5,1.0,,1.0,1.0,,1.0,90.40358744394618,13.375,19.333333333333332,13.0,19.333333333333332,0.375,0.3333333333333333,0.5,0.125,0.25,0.5,0.5,,0.875,0.5,0.48913125,2.775,25.15,1.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,,,,2.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,0.7364,0.18181818181818182,0.125,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,0.125,0.25,1.0,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,1.5,1.5,,0.25,,,,,1.0,1.0,1.0,,0.4533,0.2727272727272727,,,,,,,3.0,,1.0,1.0,,,,,,1.0,,,,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
201569-201583-201935-201976-2403,1610612745,"Eric Gordon, Ryan Anderson, James Harden, Patrick Beverley, Nene","Gordon, Anderson, Harden, Beverley, Nene",201569-201583-201935-201976-2403,HOU,61.0,1,1.0,-1.0,1.0,1,,2,1.0,1.0,,,,1.0,1.0,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,47.21311475409836,27.0,34.0,27.0,34.0,1.0,1.0,1.0,,,,,,1.0,,0.4789,2.1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,False
201569-201583-201935-201976-2772,1610612745,"Eric Gordon, Ryan Anderson, James Harden, Patrick Beverley, Trevor Ariza","Gordon, Anderson, Harden, Beverley, Ariza",201569-201583-201935-201976-2772,HOU,412.0,3,7.0,2.0,15.0,12,9.0,27,2.0,2.0,,2.0,8.0,2.0,2.0,3.0,9.0,18.0,16.0,4.0,9.0,8.0,2.0,3.0,3.0,2.0,9.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,18.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5909090909090909,0.6923076923076923,0.8181818181818182,0.3333333333333333,1.0,0.4,0.5714285714285714,0.5,,94.36893203883496,15.533333333333333,14.916666666666666,15.533333333333333,13.333333333333334,0.18181818181818182,1.0,1.0,,0.7272727272727273,0.25,0.2857142857142857,1.0,1.0,0.25,0.4868454545454546,1.95,25.27777777777778,4.0,,,1.0,1.0,3.0,,,1.0,3.0,3.0,,,,2.0,2.0,5.0,3.0,4.0,,,0.3333333333333333,,0.5,0.5,1.0,1.0,,0.09090909090909091,,,1.0,0.3333333333333333,0.4785,0.16666666666666666,0.26666666666666666,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,5.0,,,2.0,2.0,,3.0,5.0,3.0,0.5,,,,0.23076923076923078,0.75,,,,,,,,,,1.0,1.0,,,1.0,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,0.1111111111111111,,0.125,,,1.0,,,1610612745,2017,2016-17,False
