EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Fouls,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceArc3FGA,Blocked3s,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Loose Ball Fouls,Offensive Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,BlockedLongMidRange,3SecondViolations,PenaltyCorner3FGA,PenaltyCorner3Frequency,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101114-1626147-202083-203112-203939,1610612742,"Deron Williams, Justin Anderson, Wesley Matthews, Quincy Acy, Dwight Powell","Williams, Anderson, Matthews, Acy, Powell",101114-1626147-202083-203112-203939,DAL,43.0,1,1.0,-3.0,2.0,2.0,,4.0,,,,,,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,0.25,1.0,,,,,,,,,,133.95348837209303,14.5,7.0,14.5,7.0,,,,,,,,1.0,0.56775,,0.5,1.0,,24.7,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,0.25,,,,,1.0,1.0,0.56775,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626147-202083-203939-2734,1610612742,"Deron Williams, Justin Anderson, Wesley Matthews, Dwight Powell, Devin Harris","Williams, Anderson, Matthews, Powell, Harris",101114-1626147-202083-203939-2734,DAL,34.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,127.05882352941177,14.0,10.0,14.0,6.0,,,,,,,,1.0,0.56925,,,,,24.6,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,0.56925,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626147-203084-203112-203939,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Quincy Acy, Dwight Powell","Williams, Anderson, Barnes, Acy, Powell",101114-1626147-203084-203112-203939,DAL,21.0,1,,,1.0,2.0,,3.0,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,205.71428571428572,10.0,5.5,10.0,5.5,1.0,1.0,1.0,,,,,,0.4457,,,,4.3,,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,0.4457,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626147-203084-203552-203939,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Seth Curry, Dwight Powell","Williams, Anderson, Barnes, Curry, Powell",101114-1626147-203084-203552-203939,DAL,1489.0,8,25.0,-19.0,46.0,46.0,3.0,92.0,,5.0,14.0,3.0,,12.0,29.0,7.0,4.0,40.0,59.0,,16.0,2.0,8.0,12.0,,28.0,3.0,10.0,14.0,3.0,17.0,4.0,1.0,3.0,4.0,6.0,3.0,38.0,0.6666666666666666,0.7272727272727273,0.41379310344827586,0.5,0.5128205128205128,0.19444444444444445,0.06896551724137931,,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.15,0.2,1.0,1.0,88.97246474143721,16.41304347826087,15.956521739130435,16.26086956521739,15.630434782608695,0.1388888888888889,,,,0.3888888888888889,0.08333333333333333,,0.4722222222222222,0.5022805555555556,0.4998,0.07692307692307693,0.09375,10.455172413793106,24.12857142857143,2.0,6.0,5.0,4.0,,1.0,2.0,,,2.0,8.0,4.0,4.0,2.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.75,0.35714285714285715,0.38461538461538464,0.1111111111111111,,0.5404,0.05,0.043478260869565216,9.0,7.0,10.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,,2.0,12.0,2.0,3.0,4.0,3.0,6.0,,,1.0,6.0,,3.0,4.0,10.0,,6.0,1.0,1.0,,,,,2.0,2.0,2.0,,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.1,0.6,,,0.6666666666666666,,,0.375,0.5,0.05555555555555555,0.2777777777777778,0.7,0.7777777777777778,0.8571428571428571,0.75,0.75,1.0,0.5,1.0,1.0,0.5,0.75,0.05,,,,1.0,0.5,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,2.0,,3.0,1.0,,,,,,,,,0.4,,,,,0.07142857142857142,,,,,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,1610612742,2017,2016-17,False
101114-1626147-203084-203939-2734,1610612742,"Deron Williams, Justin Anderson, Harrison Barnes, Dwight Powell, Devin Harris","Williams, Anderson, Barnes, Powell, Harris",101114-1626147-203084-203939-2734,DAL,718.0,3,12.0,12.0,26.0,21.0,3.0,47.0,3.0,3.0,6.0,2.0,,12.0,19.0,5.0,4.0,31.0,19.0,1.0,8.0,3.0,4.0,5.0,,11.0,2.0,6.0,10.0,2.0,12.0,2.0,,2.0,5.0,5.0,3.0,31.0,0.3333333333333333,0.3333333333333333,0.631578947368421,0.5625,0.5961538461538461,0.20833333333333334,0.15789473684210525,,1.0,0.2857142857142857,1.0,0.18181818181818182,,1.0,1.0,94.26183844011142,15.115384615384615,15.476190476190476,13.846153846153847,14.80952380952381,0.125,1.0,1.0,,0.25,0.08333333333333333,,0.625,0.5010125,0.51745,0.11538461538461539,0.14285714285714285,8.705263157894738,24.22,8.0,7.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,10.0,16.0,3.0,2.0,10.0,8.0,0.5,0.5833333333333334,0.625,1.0,1.0,0.8333333333333334,0.8333333333333334,0.125,0.16666666666666666,0.47032500000000005,0.3225806451612903,0.3076923076923077,6.0,4.0,10.0,,2.0,1.0,3.0,,1.0,,2.0,,,3.0,,,1.0,,2.0,,2.0,,2.0,,1.0,,2.0,1.0,4.0,,,,1.0,,,,,,,1.0,0.2,0.2,,,,0.3,1.0,0.6666666666666666,,0.3333333333333333,,,1.0,,,0.4166666666666667,0.4,0.5714285714285714,0.5,,,,0.6666666666666666,,0.5,0.3333333333333333,,,1.0,,,,,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,,0.4,,,,,,,1.0,0.5,,,1.0,,,,,1.0,0.16666666666666666,,,,,,1.0,,1.0,,,,,,,,,1610612742,2017,2016-17,False
101114-1626147-203112-203552-203939,1610612742,"Deron Williams, Justin Anderson, Quincy Acy, Seth Curry, Dwight Powell","Williams, Anderson, Acy, Curry, Powell",101114-1626147-203112-203552-203939,DAL,38.0,1,1.0,,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,2.0,2.0,,2.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,75.78947368421053,22.0,16.0,22.0,16.0,,,,,1.0,,,,0.3883,,,,19.1,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1626780-1627827-203939,1610612742,"Deron Williams, Salah Mejri, Jonathan Gibson, Dorian Finney-Smith, Dwight Powell","Williams, Mejri, Gibson, Finney-Smith, Powell",101114-1626257-1626780-1627827-203939,DAL,36.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,80.0,26.0,10.0,26.0,10.0,,,,,,,,1.0,0.6265,,,,0.7,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.6265,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1626780-202083-203084,1610612742,"Deron Williams, Salah Mejri, Jonathan Gibson, Wesley Matthews, Harrison Barnes","Williams, Mejri, Gibson, Matthews, Barnes",101114-1626257-1626780-202083-203084,DAL,31.0,1,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,92.9032258064516,19.0,12.0,19.0,12.0,1.0,1.0,1.0,,,,,,0.3993,,1.0,1.0,7.1,,1.0,,,,,1.0,1.0,,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,0.3993,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627812-1717-203552,1610612742,"Deron Williams, Salah Mejri, Yogi Ferrell, Dirk Nowitzki, Seth Curry","Williams, Mejri, Ferrell, Nowitzki, Curry",101114-1626257-1627812-1717-203552,DAL,116.0,1,2.0,-4.0,3.0,4.0,,7.0,1.0,1.0,2.0,,,2.0,3.0,,,4.0,8.0,,,,,,,,,,,,,,,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,86.89655172413794,24.0,11.0,24.0,8.5,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,0.40123333333333333,,,,11.799999999999999,,,,1.0,,,,,,,,4.0,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627812-202083-203084,1610612742,"Deron Williams, Salah Mejri, Yogi Ferrell, Wesley Matthews, Harrison Barnes","Williams, Mejri, Ferrell, Matthews, Barnes",101114-1626257-1627812-202083-203084,DAL,409.0,1,7.0,,13.0,12.0,2.0,25.0,,,4.0,,,5.0,7.0,3.0,1.0,11.0,11.0,,6.0,1.0,3.0,3.0,,6.0,,7.0,7.0,2.0,9.0,1.0,1.0,,1.0,2.0,1.0,7.0,0.6,0.6,0.7142857142857143,0.5,0.5,0.3,0.14285714285714285,,1.0,,1.0,0.4,,1.0,1.0,88.0195599022005,17.0,15.666666666666666,15.153846153846153,15.666666666666666,,,,,0.4,,,0.6,0.507705,,0.09090909090909091,0.125,11.071428571428571,24.633333333333336,10.0,,3.0,3.0,3.0,5.0,5.0,3.0,1.0,11.0,4.0,3.0,,11.0,10.0,1.0,0.625,0.6111111111111112,,,0.75,0.75,0.3,0.375,0.49159375,1.0,0.7692307692307693,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,4.0,,,,,,1.0,2.0,,,1.0,,1.0,3.0,4.0,3.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.25,,0.6666666666666666,,,0.6666666666666666,,,,0.3,0.6666666666666666,1.0,0.5,,,,1.0,1.0,0.25,1.0,,0.36363636363636365,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-1717-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Dirk Nowitzki, Seth Curry","Williams, Mejri, Finney-Smith, Nowitzki, Curry",101114-1626257-1627827-1717-203552,DAL,32.0,1,1.0,-3.0,2.0,1.0,,3.0,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,7.5,17.0,7.5,17.0,,,,,,,,1.0,0.2855,,,,2.2,,2.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,0.2855,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-1717-2734,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Dirk Nowitzki, Devin Harris","Williams, Mejri, Finney-Smith, Nowitzki, Harris",101114-1626257-1627827-1717-2734,DAL,185.0,2,3.0,-2.0,7.0,5.0,,12.0,,,2.0,1.0,,1.0,3.0,3.0,2.0,7.0,9.0,,2.0,1.0,1.0,2.0,,5.0,,1.0,1.0,,1.0,,,,2.0,2.0,1.0,7.0,1.0,1.0,0.3333333333333333,0.4166666666666667,0.5,0.5,0.3333333333333333,,0.5,,0.5,,,1.0,,93.4054054054054,15.428571428571429,15.4,15.428571428571429,15.4,,,,,0.3333333333333333,0.16666666666666666,,0.6666666666666666,0.5131583333333333,,0.14285714285714285,0.25,12.299999999999999,24.53333333333333,3.0,,1.0,2.0,1.0,,1.0,1.0,2.0,5.0,,2.0,,5.0,3.0,,0.75,0.8333333333333334,,,0.5,0.5,0.3333333333333333,0.5,0.469625,0.7142857142857143,0.42857142857142855,1.0,,1.0,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,,0.16666666666666666,,,,0.5,0.5,1.0,,,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-200826-203084,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, J.J. Barea, Harrison Barnes","Williams, Mejri, Finney-Smith, Barea, Barnes",101114-1626257-1627827-200826-203084,DAL,62.0,1,1.0,,2.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,69.6774193548387,17.0,28.0,17.0,28.0,,,,,,,,1.0,0.6111,,,,1.5,23.9,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-202083-203084,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Harrison Barnes","Williams, Mejri, Finney-Smith, Matthews, Barnes",101114-1626257-1627827-202083-203084,DAL,8020.0,17,134.0,-3.0,246.0,238.0,25.0,484.0,24.0,48.0,62.0,18.0,3.0,67.0,140.0,84.0,29.0,235.0,238.0,10.0,36.0,6.0,18.0,39.0,4.0,99.0,13.0,52.0,90.0,27.0,117.0,26.0,15.0,11.0,49.0,40.0,20.0,216.0,0.26865671641791045,0.27692307692307694,0.4785714285714286,0.45982142857142855,0.4852941176470588,0.375,0.04285714285714286,0.020833333333333332,0.7428571428571429,0.18309859154929578,0.7909090909090909,0.2076923076923077,0.20833333333333334,0.7096774193548387,0.875,86.90274314214464,17.45528455284553,15.655462184873949,16.6869918699187,15.012605042016807,0.21428571428571427,0.5,0.5106382978723404,0.16666666666666666,0.2767857142857143,0.08035714285714286,0.14285714285714285,0.5089285714285714,0.4871518018018018,0.4595,0.08403361344537816,0.12987012987012986,11.682857142857141,24.845238095238095,14.0,12.0,22.0,66.0,3.0,4.0,10.0,3.0,,11.0,98.0,66.0,35.0,11.0,14.0,0.4,0.4230769230769231,0.4230769230769231,0.875,0.8620689655172413,0.3548387096774194,0.36666666666666664,0.29464285714285715,0.23076923076923078,0.43466923076923075,0.04680851063829787,0.056910569105691054,54.0,21.0,30.0,3.0,3.0,2.0,3.0,19.0,24.0,5.0,11.0,3.0,19.0,63.0,4.0,19.0,21.0,16.0,9.0,14.0,3.0,1.0,19.0,,15.0,16.0,35.0,2.0,26.0,8.0,4.0,6.0,6.0,6.0,,10.0,7.0,10.0,,0.875,0.2857142857142857,0.2857142857142857,0.45454545454545453,0.38095238095238093,0.4318181818181818,0.1,0.5428571428571428,0.75,0.23728813559322035,0.3333333333333333,0.13157894736842105,0.2391304347826087,0.6,0.9090909090909091,0.008064516129032258,0.13392857142857142,0.7,0.7777777777777778,0.42857142857142855,0.2878787878787879,0.2878787878787879,0.8421052631578947,0.14285714285714285,1.0,0.23076923076923078,0.6666666666666666,0.2878787878787879,0.08085106382978724,7.0,,,7.0,0.7,0.3333333333333333,5.0,5.0,0.2777777777777778,0.2777777777777778,1.0,,2.0,2.0,9.0,,5.0,,4.0,2.0,1.0,2.0,4.0,0.2,,,,0.23076923076923078,0.22727272727272727,,,0.2857142857142857,1.0,0.03225806451612903,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,4.0,3.0,1.0,,,,,2.0,,,,2.0,,0.3333333333333333,,1.0,1.0,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-202083-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Seth Curry","Williams, Mejri, Finney-Smith, Matthews, Curry",101114-1626257-1627827-202083-203552,DAL,481.0,4,8.0,1.0,13.0,16.0,,29.0,2.0,3.0,2.0,2.0,,4.0,5.0,8.0,,20.0,19.0,,2.0,,1.0,5.0,,14.0,,5.0,5.0,,5.0,1.0,1.0,,1.0,1.0,,20.0,0.25,0.25,0.8,0.7692307692307693,0.7692307692307693,0.6153846153846154,,,0.625,,0.5555555555555556,,,,1.0,86.81912681912681,18.46153846153846,15.0625,18.46153846153846,14.125,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.15384615384615385,,0.6153846153846154,0.48478461538461537,,,,11.6,24.5,,,2.0,6.0,,,,,,,6.0,6.0,,,,,,,,,1.0,1.0,0.46153846153846156,,,,,5.0,,,,,,,3.0,4.0,,,,,12.0,,3.0,4.0,3.0,,,,,,,,,,,4.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,0.6666666666666666,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,1.0,1.0,,1.0,1.0,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-202083-2734,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Wesley Matthews, Devin Harris","Williams, Mejri, Finney-Smith, Matthews, Harris",101114-1626257-1627827-202083-2734,DAL,141.0,3,2.0,-3.0,4.0,3.0,,7.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,2.0,5.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,1.0,,0.5,,,,1.0,71.48936170212765,18.25,22.666666666666668,18.25,19.666666666666668,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,0.6666666666666666,0.45533333333333337,,,,11.4,24.05,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
101114-1626257-1627827-203084-203552,1610612742,"Deron Williams, Salah Mejri, Dorian Finney-Smith, Harrison Barnes, Seth Curry","Williams, Mejri, Finney-Smith, Barnes, Curry",101114-1626257-1627827-203084-203552,DAL,501.0,4,8.0,4.0,16.0,15.0,3.0,31.0,1.0,2.0,1.0,6.0,,3.0,5.0,8.0,1.0,16.0,12.0,,4.0,1.0,2.0,5.0,1.0,13.0,,2.0,5.0,3.0,8.0,2.0,2.0,,4.0,2.0,1.0,12.0,0.6666666666666666,0.6666666666666666,0.6,0.5769230769230769,0.5714285714285714,0.6153846153846154,0.2,,0.6666666666666666,,0.8333333333333334,0.42857142857142855,,,1.0,89.10179640718563,18.625,13.533333333333333,17.3125,12.866666666666667,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,0.46153846153846156,,0.7692307692307693,0.5673653846153847,,0.07142857142857142,0.16666666666666666,7.58,23.675,,,1.0,2.0,,,,,,,2.0,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,0.15384615384615385,,,,,3.0,1.0,2.0,,,,,,3.0,2.0,2.0,,4.0,9.0,,,3.0,,1.0,3.0,,,2.0,,1.0,3.0,5.0,,1.0,,1.0,,,,,,,,,1.0,0.375,0.375,1.0,1.0,1.0,0.5,0.4,,0.6,,,1.0,,,,0.15384615384615385,0.5,1.0,1.0,,,,,,,,,0.25,,,,,,,3.0,3.0,0.5,0.5,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2017,2016-17,False
