EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffThreePtRebounds,BadPassTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SelfOReb,Travels,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Loose Ball Fouls,LongMidRangePctBlocked,SecondChanceTurnovers,Charge Fouls,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Charge Fouls Drawn,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedLongMidRange,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1626188-201580-201980-202340-203584,1610612747,"Quinn Cook, JaVale McGee, Danny Green, Avery Bradley, Troy Daniels","Cook, McGee, Green, Bradley, Daniels",1626188-201580-201980-202340-203584,LAL,74.0,1,1.0,-4.0,3.0,2.0,,,1.0,5.0,,2.0,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,0.5,1.0,1.0,0.3333333333333333,,,,,1.0,97.29729729729729,18.333333333333332,9.5,17.0,9.5,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,0.5901666666666666,0.6921,,,,1.4,27.5,,1.0,1.0,,1.0,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-201980-202693-2544,1610612747,"Quinn Cook, JaVale McGee, Danny Green, Markieff Morris, LeBron James","Cook, McGee, Green, Morris, James",1626188-201580-201980-202693-2544,LAL,127.0,1,2.0,1.0,5.0,5.0,,,,10.0,,,,,2.0,,,1.0,2.0,,,,,,1.0,,,1.0,2.0,1.0,3.0,,5.0,4.0,,,,,,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,,5.0,,3.0,,3.0,,3.0,,,,,,,,,,,,1.0,,,,5.0,,,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,,,0.5,,,0.6,,,,,,1.0,1.0,,,,,1.0,1.0,113.38582677165354,13.2,12.2,13.2,12.2,,,,,0.4,,,,0.4,0.5,0.5,1.0,0.2,,,,,,,,,,,,,0.6,,0.52797,,,,,11.65,23.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-201980-203076-203484,1610612747,"Quinn Cook, JaVale McGee, Danny Green, Anthony Davis, Kentavious Caldwell-Pope","Cook, McGee, Green, Davis, Caldwell-Pope",1626188-201580-201980-203076-203484,LAL,65.0,1,1.0,4.0,3.0,2.0,,,,5.0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,7.0,3.0,,,,,,,,,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,2.0,,7.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.25,,,1.1666666666666667,,,0.5,,,,1.0,,,1.0,,,,,,,110.76923076923077,11.0,16.0,11.0,16.0,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.474675,,,,,13.1,27.7,,,,,,1.0,,,,,,,,1.0,,0.3333333333333333,0.5,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-201980-203076-2544,1610612747,"Quinn Cook, JaVale McGee, Danny Green, Anthony Davis, LeBron James","Cook, McGee, Green, Davis, James",1626188-201580-201980-203076-2544,LAL,335.0,1,6.0,-4.0,13.0,13.0,,,1.0,26.0,3.0,3.0,,,,,4.0,,,,,,,,3.0,,,3.0,7.0,,3.0,1.0,7.0,11.0,,,,,,,,,,2.0,4.0,,,,3.0,,,1.0,,1.0,,,1.0,2.0,1.0,5.0,2.0,7.0,1.0,8.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,,2.0,,4.0,,7.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.42857142857142855,,0.3,,,0.2916666666666667,,,0.3,,,1.0,0.6666666666666666,0.25,1.0,0.875,0.14285714285714285,,,1.0,1.0,1.0,111.76119402985076,11.76923076923077,14.0,11.76923076923077,13.23076923076923,0.3,1.0,1.0,0.3333333333333333,,0.4,,,,,,,0.3,,,,,,,,,,,,,0.6,,0.5274300000000001,,,,,10.171428571428573,26.5,,,,,1.0,2.0,1.0,,1.0,,,,,0.5,,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,1.0,1.0,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-201980-203484-2544,1610612747,"Quinn Cook, JaVale McGee, Danny Green, Kentavious Caldwell-Pope, LeBron James","Cook, McGee, Green, Caldwell-Pope, James",1626188-201580-201980-203484-2544,LAL,24.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,120.0,5.0,19.0,5.0,19.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.29385,,0.29385,,,,27.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-202340-203076-203584,1610612747,"Quinn Cook, JaVale McGee, Avery Bradley, Anthony Davis, Troy Daniels","Cook, McGee, Bradley, Davis, Daniels",1626188-201580-202340-203076-203584,LAL,11.0,1,,-4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-202693-203079-2747,1610612747,"Quinn Cook, JaVale McGee, Markieff Morris, Dion Waiters, JR Smith","Cook, McGee, Morris, Waiters, Smith",1626188-201580-202693-203079-2747,LAL,105.0,1,2.0,-6.0,3.0,4.0,,3.0,,7.0,,,,,1.0,,2.0,,,,,,,,,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,20.666666666666668,10.75,20.666666666666668,10.75,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.4071666666666667,,,,,16.066666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201580-203484-203584-2544,1610612747,"Quinn Cook, JaVale McGee, Kentavious Caldwell-Pope, Troy Daniels, LeBron James","Cook, McGee, Caldwell-Pope, Daniels, James",1626188-201580-203484-203584-2544,LAL,113.0,3,2.0,,5.0,4.0,4.0,4.0,,9.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,9.0,9.0,,,,1.0,1.0,2.0,2.0,1.0,9.0,2.0,,3.0,3.0,,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,9.0,9.0,4.0,,1.0,1.0,1.0,0.5,0.6666666666666666,,1.0,0.6666666666666666,1.0,1.0,1.0,,1.3333333333333333,0.9,,1.125,0.75,,,,,,,,,,,,,,114.69026548672566,12.4,12.75,12.4,12.75,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.5,1.0,1.0,0.5,,,,0.3333333333333333,1.0,,,0.6666666666666666,1.0,1.0,1.0,0.5585,,0.5777666666666667,,1.0,0.7,24.633333333333336,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201980-202340-203076-2544,1610612747,"Quinn Cook, Danny Green, Avery Bradley, Anthony Davis, LeBron James","Cook, Green, Bradley, Davis, James",1626188-201980-202340-203076-2544,LAL,419.0,3,7.0,2.0,17.0,17.0,14.0,17.0,1.0,34.0,6.0,7.0,4.0,5.0,1.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,7.0,8.0,2.0,5.0,7.0,27.0,25.0,,,2.0,5.0,6.0,2.0,4.0,6.0,22.0,8.0,6.0,6.0,,,3.0,1.0,,4.0,2.0,6.0,1.0,1.0,3.0,14.0,,2.0,3.0,5.0,1.0,6.0,,,1.0,,1.0,,2.0,2.0,1.0,5.0,1.0,4.0,,7.0,1.0,25.0,22.0,14.0,2.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.4,,0.5,0.4,0.875,0.8333333333333334,0.7692307692307693,,0.8,0.84375,1.0,0.8461538461538461,0.38461538461538464,,,0.5,0.75,,0.6666666666666666,0.7142857142857143,0.25,,0.6666666666666666,,0.6666666666666666,,116.84964200477327,11.058823529411764,13.588235294117647,11.058823529411764,12.647058823529411,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.5,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.8,0.2,0.5,0.2,0.5,0.9230769230769231,0.3333333333333333,0.6149884615384615,,0.6028100000000001,0.07407407407407407,0.8148148148148148,1.95,24.880000000000003,0.8235294117647058,,,1.0,1.0,3.0,2.0,1.0,2.0,,0.3333333333333333,,,1.0,,0.2,0.3,,,,1.0,,,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201980-202340-203076-2730,1610612747,"Quinn Cook, Danny Green, Avery Bradley, Anthony Davis, Dwight Howard","Cook, Green, Bradley, Davis, Howard",1626188-201980-202340-203076-2730,LAL,377.0,4,6.0,5.0,14.0,11.0,8.0,5.0,,25.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,3.0,,1.0,6.0,8.0,,3.0,2.0,14.0,9.0,,,,3.0,4.0,,1.0,2.0,8.0,8.0,4.0,,,,3.0,,,4.0,,4.0,,,3.0,8.0,,,5.0,5.0,,5.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,,2.0,1.0,14.0,8.0,8.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.75,0.75,0.5454545454545454,,0.6,0.5833333333333334,,0.6666666666666666,0.2727272727272727,,,0.5,0.8333333333333334,,,0.8333333333333334,,,0.5,,,,95.49071618037135,13.214285714285714,17.454545454545453,13.214285714285714,17.363636363636363,0.2727272727272727,1.0,1.0,1.0,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,0.2727272727272727,,,,,,,0.4,1.0,,,0.2,,0.5454545454545454,,0.5212363636363636,,0.5464800000000001,,0.5714285714285714,8.3125,25.766666666666666,0.5714285714285714,,,,,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201980-203076-203484-2544,1610612747,"Quinn Cook, Danny Green, Anthony Davis, Kentavious Caldwell-Pope, LeBron James","Cook, Green, Davis, Caldwell-Pope, James",1626188-201980-203076-203484-2544,LAL,200.0,1,3.0,-1.0,9.0,9.0,9.0,9.0,,18.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,2.0,5.0,,1.0,6.0,10.0,11.0,,,,2.0,5.0,,1.0,6.0,10.0,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,4.0,,4.0,,,,,,,,,3.0,3.0,,4.0,,7.0,2.0,10.0,10.0,9.0,,2.0,0.5,0.5,,,,,,0.4,0.4,0.3333333333333333,,0.3333333333333333,0.5555555555555556,,0.5555555555555556,0.16666666666666666,0.4,,,1.0,,1.0,1.0,,,,,1.0,,129.6,13.333333333333334,8.88888888888889,13.333333333333334,8.88888888888889,0.5,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,0.16666666666666666,,,,,,,0.5,0.3333333333333333,,,0.16666666666666666,,0.6666666666666666,,0.443425,,0.443425,,1.0,6.12,34.0,1.0,,,,,2.0,,,,0.6666666666666666,,,,1.0,,0.2857142857142857,0.3333333333333333,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201980-203076-203484-2730,1610612747,"Quinn Cook, Danny Green, Anthony Davis, Kentavious Caldwell-Pope, Dwight Howard","Cook, Green, Davis, Caldwell-Pope, Howard",1626188-201980-203076-203484-2730,LAL,764.0,8,13.0,19.0,27.0,24.0,5.0,4.0,7.0,51.0,9.0,14.0,2.0,3.0,6.0,2.0,6.0,1.0,1.0,,,,,3.0,4.0,2.0,2.0,12.0,26.0,4.0,5.0,,36.0,17.0,,,12.0,2.0,4.0,2.0,2.0,,10.0,6.0,18.0,12.0,,,4.0,3.0,1.0,3.0,4.0,7.0,3.0,1.0,3.0,18.0,8.0,5.0,10.0,15.0,9.0,24.0,2.0,2.0,1.0,,4.0,,5.0,,3.0,6.0,1.0,2.0,,,,24.0,10.0,5.0,,,0.25,0.42857142857142855,1.0,0.8,,1.0,0.8,0.46153846153846156,0.5,0.5806451612903226,0.6666666666666666,0.8333333333333334,0.5806451612903226,0.6666666666666666,0.8333333333333334,0.16129032258064516,0.038461538461538464,0.16666666666666666,0.2,0.9090909090909091,0.5714285714285714,1.0,0.9375,0.6,0.2,1.0,0.8,1.0,,96.12565445026179,13.11111111111111,17.083333333333332,11.555555555555555,16.916666666666668,0.45161290322580644,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.1935483870967742,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.03225806451612903,1.0,1.0,1.0,0.12903225806451613,0.75,0.75,1.0,,,,0.5,0.6666666666666666,,,0.3333333333333333,1.0,0.6129032258064516,0.75,0.5203290322580645,0.5800625,0.5292666666666667,0.3333333333333333,0.2777777777777778,7.084615384615384,25.6,0.18518518518518517,6.0,9.0,1.0,1.0,,3.0,3.0,3.0,,1.0,0.8,,1.0,0.6666666666666666,,,,,5.0,1.0,,6.0,,10.0,,,,1.0,,,,,3.0,0.6666666666666666,0.75,1.0,1.0,0.16666666666666666,0.2,,,0.8333333333333334,0.2,,,1.0,2.0,,0.07142857142857142,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-201980-203584-2544-2730,1610612747,"Quinn Cook, Danny Green, Troy Daniels, LeBron James, Dwight Howard","Cook, Green, Daniels, James, Howard",1626188-201980-203584-2544-2730,LAL,96.0,1,2.0,2.0,3.0,3.0,,,,6.0,2.0,2.0,,,,,1.0,,,,,,,,,,,2.0,3.0,,,1.0,5.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,5.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,,1.0,90.0,17.666666666666668,14.333333333333334,17.666666666666668,14.333333333333334,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5540333333333333,,,,,7.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-202340-203076-203484-2544,1610612747,"Quinn Cook, Avery Bradley, Anthony Davis, Kentavious Caldwell-Pope, LeBron James","Cook, Bradley, Davis, Caldwell-Pope, James",1626188-202340-203076-203484-2544,LAL,42.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,0.25,,,0.25,,,0.3333333333333333,,,,102.85714285714286,2.0,20.0,2.0,16.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5096,,0.5096,,1.0,4.2,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612747,2020,2019-20,False
1626188-202340-203076-203484-2730,1610612747,"Quinn Cook, Avery Bradley, Anthony Davis, Kentavious Caldwell-Pope, Dwight Howard","Cook, Bradley, Davis, Caldwell-Pope, Howard",1626188-202340-203076-203484-2730,LAL,88.0,1,1.0,4.0,4.0,3.0,3.0,3.0,,7.0,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,2.0,3.0,,,2.0,6.0,2.0,,,,1.0,2.0,,,1.0,3.0,2.0,2.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,,3.0,1.0,6.0,3.0,3.0,,1.0,0.5,0.5,,,,,,0.6666666666666666,0.5,0.6666666666666666,,0.5,0.75,,0.5,,,,,,,1.0,1.0,,,,,1.0,,114.54545454545455,14.0,10.666666666666666,14.0,10.666666666666666,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,0.46613333333333334,,0.4836,,0.5,11.866666666666667,,0.75,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-202340-203076-203584-2730,1610612747,"Quinn Cook, Avery Bradley, Anthony Davis, Troy Daniels, Dwight Howard","Cook, Bradley, Davis, Daniels, Howard",1626188-202340-203076-203584-2730,LAL,178.0,1,3.0,2.0,5.0,6.0,,,,11.0,2.0,2.0,,,,1.0,2.0,,,,,,,,1.0,,,3.0,4.0,,1.0,,6.0,4.0,,,,,,,,,,4.0,2.0,,,,1.0,,,2.0,,2.0,,,2.0,4.0,,2.0,2.0,4.0,,4.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,6.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.75,,0.6,,,0.6,,,0.2,,,1.0,0.6666666666666666,,1.0,0.8,,,,1.0,1.0,1.0,88.98876404494382,18.4,14.333333333333334,18.4,14.333333333333334,0.4,1.0,1.0,1.0,,0.4,0.5,0.5,,,,,0.2,,,,,,,,,,,,,0.6,,0.5518,,,,,9.1,28.0,,,,,1.0,1.0,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1610612747,2020,2019-20,False
1626188-202340-203076-2544-2730,1610612747,"Quinn Cook, Avery Bradley, Anthony Davis, LeBron James, Dwight Howard","Cook, Bradley, Davis, James, Howard",1626188-202340-203076-2544-2730,LAL,107.0,1,2.0,2.0,5.0,4.0,,,,9.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,2.0,,2.0,,4.0,,,,,,,1.0,1.0,,,1.0,,,0.75,,,0.6666666666666666,,,0.5,,,,,,0.5,0.5,,,,,,1.0,121.12149532710279,10.4,13.75,10.4,13.5,,,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.4848,,,,,17.9,25.8,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612747,2020,2019-20,False
1626188-202340-203484-2544-2730,1610612747,"Quinn Cook, Avery Bradley, Kentavious Caldwell-Pope, LeBron James, Dwight Howard","Cook, Bradley, Caldwell-Pope, James, Howard",1626188-202340-203484-2544-2730,LAL,58.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,0.5,0.5,,,,1.0,1.0,,74.48275862068965,11.0,23.5,11.0,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.54165,,,,,,26.7,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
1626188-203076-203484-203584-2544,1610612747,"Quinn Cook, Anthony Davis, Kentavious Caldwell-Pope, Troy Daniels, LeBron James","Cook, Davis, Caldwell-Pope, Daniels, James",1626188-203076-203484-203584-2544,LAL,51.0,1,1.0,-1.0,2.0,1.0,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,84.70588235294117,17.0,17.0,9.5,17.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.402,0.402,,,,17.4,,,,1.0,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,False
