EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,SecondChanceOffPoss,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,FG2A,PenaltyFG2A,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefLongMidRangeReboundPct,Corner3FGA,ShortMidRangePctBlocked,Corner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,Loose Ball Fouls,PenaltyCorner3Frequency,SecondChanceTurnovers,PenaltyCorner3FGM,PtsUnassisted3s,Offensive Fouls,PenaltyCorner3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101108-1627846-1628983-1629647-203457,1610612760,"Chris Paul, Abdel Nader, Shai Gilgeous-Alexander, Darius Bazley, Nerlens Noel","Paul, Nader, Gilgeous-Alexander, Bazley, Noel",101108-1627846-1628983-1629647-203457,OKC,53.0,1,1.0,-2.0,1,2.0,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.50943396226415,22.0,15.5,22.0,15.5,1.0,1.0,0.5517,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1627846-1628983-1629647-203500,1610612760,"Chris Paul, Abdel Nader, Shai Gilgeous-Alexander, Darius Bazley, Steven Adams","Paul, Nader, Gilgeous-Alexander, Bazley, Adams",101108-1627846-1628983-1629647-203500,OKC,78.0,1,1.0,4.0,3,2.0,5,4.0,4.0,2.0,4.0,,1.0,2.0,,1.0,,1.0,,92.3076923076923,15.333333333333334,16.0,14.0,16.0,1.0,1.0,0.516075,26.6,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,0.5,0.75,1.5,0.75,1.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1627846-1629647-203457-203471,1610612760,"Chris Paul, Abdel Nader, Darius Bazley, Nerlens Noel, Dennis Schroder","Paul, Nader, Bazley, Noel, Schroder",101108-1627846-1629647-203457-203471,OKC,56.0,1,1.0,-1.0,2,3.0,5,,,1.0,,2.0,3.0,3.0,,,1.0,1.0,1.0,128.57142857142856,6.5,14.333333333333334,6.5,14.333333333333334,,,0.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3839,20.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1627846-1629647-203471-203500,1610612760,"Chris Paul, Abdel Nader, Darius Bazley, Dennis Schroder, Steven Adams","Paul, Nader, Bazley, Schroder, Adams",101108-1627846-1629647-203471-203500,OKC,439.0,2,7.0,-14.0,12,13.0,25,4.0,4.0,23.0,4.0,2.0,4.0,6.0,,0.3076923076923077,1.0,0.6666666666666666,,82.00455580865604,20.916666666666668,14.461538461538462,19.333333333333332,13.23076923076923,0.3076923076923077,0.7692307692307693,0.47104615384615384,26.275,2.0,1.0,,,1.0,9.0,,,2.0,3.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,7.0,1.0,0.25,,0.25,0.34615384615384615,0.5,0.34615384615384615,0.5,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5,0.25,0.25,1.0,,,,0.25,0.2222222222222222,,,2.0,9.0,,,,,1.0,,2.0,2.0,,,,,,,1.0,,0.15384615384615385,,6.922222222222222,,2.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.3333333333333333,1.0,0.16666666666666666,0.25,0.46153846153846156,0.3333333333333333,0.5,1.0,0.07692307692307693,0.5,0.5,1.0,0.5,1.0,0.2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203488,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Mike Muscala","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Muscala",101108-1628390-1628983-201568-203488,OKC,56.0,1,1.0,,1,2.0,3,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,77.14285714285714,7.0,24.5,7.0,24.5,1.0,1.0,0.48375,27.4,,1.0,,,1.0,3.0,,,,3.0,1.0,1.0,1.0,1.0,3.0,,1.0,,3.0,1.0,1.0,,1.0,1.5,,1.5,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.48375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1628983-201568-203500,1610612760,"Chris Paul, Terrance Ferguson, Shai Gilgeous-Alexander, Danilo Gallinari, Steven Adams","Paul, Ferguson, Gilgeous-Alexander, Gallinari, Adams",101108-1628390-1628983-201568-203500,OKC,747.0,2,12.0,7.0,25,25.0,50,5.0,5.0,23.0,4.0,3.0,10.0,16.0,9.0,0.18518518518518517,0.75,0.7142857142857143,1.0,96.3855421686747,15.44,14.44,14.24,13.12,0.18518518518518517,0.6666666666666666,0.46856538461538466,33.1,5.0,1.0,,,1.0,30.0,,,8.0,3.0,1.0,1.0,6.0,1.0,13.0,2.0,7.0,6.0,22.0,1.0,0.2,,0.25,0.46296296296296297,0.6,0.5172413793103449,0.6666666666666666,0.7,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.75,0.2,0.2,1.0,,,,0.25,0.26666666666666666,6.0,,4.0,22.0,6.0,,,1.0,3.0,1.0,,2.0,1.0,,1.0,1.0,6.0,,0.6666666666666666,1.0,0.14814814814814814,0.48869375,6.240909090909091,0.24,8.0,13.0,3.0,3.0,5.0,2.0,11.0,3.0,5.0,10.0,12.0,,5.0,4.0,4.0,2.0,,0.45454545454545453,0.5555555555555556,0.5,0.6,,,0.6666666666666666,0.36363636363636365,0.4,0.48148148148148145,0.6153846153846154,0.6153846153846154,0.5,0.18518518518518517,0.5,0.5,0.6,1.0,,0.57115,,3.0,,3.0,6.0,6.0,,0.2222222222222222,0.3,0.5,0.3333333333333333,,0.2,2.0,3.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.07142857142857142,0.2,0.2,1.0,0.3333333333333333,0.6666666666666666,0.10714285714285714,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1629647-203457-203471,1610612760,"Chris Paul, Terrance Ferguson, Darius Bazley, Nerlens Noel, Dennis Schroder","Paul, Ferguson, Bazley, Noel, Schroder",101108-1628390-1629647-203457-203471,OKC,130.0,2,2.0,1.0,3,5.0,8,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.5,1.0,1.0,1.0,88.61538461538463,16.0,16.4,16.0,16.4,0.5,0.5,0.49156666666666665,46.2,,,,,,3.0,,,,,,,,,,,2.0,,3.0,,,,,0.25,,0.3,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,0.25,,14.7,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,0.5,,,,,,,,,,,0.25,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-1629647-203471-203500,1610612760,"Chris Paul, Terrance Ferguson, Darius Bazley, Dennis Schroder, Steven Adams","Paul, Ferguson, Bazley, Schroder, Adams",101108-1628390-1629647-203471-203500,OKC,304.0,2,5.0,3.0,12,11.0,23,4.0,5.0,9.0,4.0,1.0,8.0,9.0,2.0,0.5,0.3333333333333333,0.7777777777777778,,108.94736842105263,11.916666666666666,14.636363636363637,11.333333333333334,13.818181818181818,0.4,0.7,0.503155,25.1,1.0,2.0,,1.0,2.0,12.0,,1.0,,6.0,2.0,2.0,3.0,2.0,8.0,1.0,6.0,1.0,12.0,1.0,0.4,,0.4,0.5,,0.5454545454545454,,1.0,0.3333333333333333,0.16666666666666666,0.5,1.0,0.5,0.5,1.0,1.0,,,0.5,,,,,5.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,0.5,,,,4.04,,2.0,2.0,,,3.0,,2.0,,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.4,,0.4,,1.0,,,0.2,1.0,1.0,0.5,0.3,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,0.09090909090909091,0.16666666666666666,,1.0,0.6666666666666666,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628390-201568-203471-203500,1610612760,"Chris Paul, Terrance Ferguson, Danilo Gallinari, Dennis Schroder, Steven Adams","Paul, Ferguson, Gallinari, Schroder, Adams",101108-1628390-201568-203471-203500,OKC,107.0,1,2.0,-4.0,3,3.0,6,2.0,3.0,7.0,2.0,,,,1.0,1.0,,,,80.74766355140187,24.0,11.666666666666666,24.0,11.666666666666666,0.6666666666666666,1.0,0.5587,24.96666666666667,,1.0,,,1.0,3.0,,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,3.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
101108-1628977-1628983-1629647-203488,1610612760,"Chris Paul, Hamidou Diallo, Shai Gilgeous-Alexander, Darius Bazley, Mike Muscala","Paul, Diallo, Gilgeous-Alexander, Bazley, Muscala",101108-1628977-1628983-1629647-203488,OKC,60.0,1,1.0,2.0,2,2.0,4,,1.0,3.0,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,96.0,14.0,16.0,14.0,16.0,,1.0,0.576675,23.4,,,,,1.0,5.0,,,,3.0,,1.0,1.0,,3.0,,,,5.0,1.0,1.0,,1.0,1.25,,1.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,2.2,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,False
