EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,LongMidRangeAssists,BlockedAtRim,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGA,LostBallSteals,Charge Fouls,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,OffFTReboundPct,Loose Ball Fouls,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1627884-1628389-1629130-1629134-203482,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Kendrick Nunn, Kelly Olynyk","Jones Jr., Adebayo, Robinson, Nunn, Olynyk",1627884-1628389-1629130-1629134-203482,MIA,2777.0,5,96.0,92.0,6.0,5.0,188.0,10.0,28.0,35.0,5.0,,6.0,4.0,6.0,0.625,0.78125,0.6666666666666666,97.48649621894131,0.6666666666666666,14.59375,14.956521739130435,14.3125,14.83695652173913,0.0625,46.0,5.0,6.0,21.0,26.0,1.0,2.0,29.0,50.0,127.0,1.0,2.0,6.0,20.0,15.0,118.0,6.0,0.58,0.5,0.7034883720930233,0.625,0.7134831460674157,0.6,0.9375,1.0,1.0,0.3023255813953488,0.8076923076923077,0.875,0.5,0.5,0.7209302325581395,0.540332558139535,0.5577,0.047244094488188976,7.442,3.0,10.0,5.0,14.0,2.0,4.0,,19.0,32.0,21.0,36.0,6.0,122.0,3.0,1.0,38.0,60.0,3.0,32.0,19.0,3.0,19.0,20.0,39.0,18.0,2.0,15.0,1.0,98.0,6.0,7.0,11.0,7.0,,7.0,,15.0,2.0,12.0,21.0,4.0,15.0,,2.0,8.0,2.0,5.0,,1.0,,,0.6551724137931034,0.6551724137931034,0.9523809523809523,0.5833333333333334,0.5833333333333334,0.4186046511627907,0.06,0.07692307692307693,0.1,0.2857142857142857,0.19444444444444445,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.11627906976744186,0.3,0.3333333333333333,0.3333333333333333,0.16279069767441862,0.35714285714285715,0.35714285714285715,0.046511627906976744,0.5,0.5,1.0,0.37209302325581395,0.59375,0.59375,0.9473684210526315,,0.59375,0.5192625,0.056179775280898875,0.09433962264150944,25.702777777777776,1.0,2.0,1.0,2.0,1.0,2.0,9.0,1.0,2.0,,3.0,4.0,,0.5,0.5,0.8,0.75,0.4,0.4444444444444444,0.6,0.4,0.5,0.5,0.5,0.07086614173228346,1.0,1.0,3.0,8.0,6.0,2.0,1.0,,0.5333333333333333,1.0,0.06666666666666667,,0.5,1.0,,,2.0,3.0,2.0,2.0,0.6666666666666666,0.6,0.6666666666666666,1.0,1.0,,4.0,,,,,,,,,,,,1.0,,,0.2222222222222222,,1.0,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629134-203524,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Kendrick Nunn, Solomon Hill","Jones Jr., Adebayo, Robinson, Nunn, Hill",1627884-1628389-1629130-1629134-203524,MIA,1088.0,3,32.0,36.0,3.0,,68.0,6.0,15.0,17.0,4.0,1.0,4.0,1.0,3.0,0.5,0.6818181818181818,0.3333333333333333,90.0,0.25,15.75,16.22222222222222,15.375,15.38888888888889,0.09375,18.0,17.0,2.0,10.0,11.0,,,12.0,16.0,48.0,,,7.0,6.0,9.0,46.0,7.0,0.75,,0.75,1.5,0.75,1.1666666666666667,0.9,1.0,0.8571428571428571,0.36666666666666664,0.9090909090909091,1.0,,,0.8333333333333334,0.48813666666666666,0.490425,0.14583333333333334,3.95,2.0,5.0,,,,1.0,,7.0,13.0,7.0,14.0,3.0,31.0,,1.0,18.0,21.0,,13.0,7.0,1.0,9.0,7.0,16.0,7.0,,7.0,2.0,39.0,1.0,2.0,2.0,,,3.0,,3.0,,2.0,3.0,1.0,4.0,,,4.0,,1.0,1.0,,,1.0,0.75,0.75,1.0,0.5,0.5,0.4666666666666667,0.0625,0.09090909090909091,,0.25,0.2,0.3333333333333333,1.0,0.7,0.16666666666666666,0.4,0.4,1.0,,,,0.03333333333333333,,,,0.43333333333333335,0.5384615384615384,0.5384615384615384,1.0,,0.5384615384615384,0.4533,0.03225806451612903,0.058823529411764705,26.228571428571428,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,3.0,,1.0,0.5,0.5,0.5,,0.3333333333333333,,1.0,0.5,1.0,1.0,0.041666666666666664,,1.0,,,,,,,,,0.16666666666666666,0.2,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629216-1629639,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro","Jones Jr., Adebayo, Robinson, Vincent, Herro",1627884-1628389-1629130-1629216-1629639,MIA,115.0,1,5.0,5.0,5.0,5.0,10.0,,,,,,,,5.0,,,,125.21739130434783,,12.0,11.0,12.0,10.0,1.0,2.0,-7.0,,,1.0,,1.0,,1.0,3.0,,1.0,3.0,,,3.0,3.0,,,0.5,0.5,0.5,0.5,,,,0.3333333333333333,,,0.3333333333333333,,1.0,0.5185333333333334,0.5185333333333334,1.0,2.7,,,,,,,,1.0,2.0,1.0,2.0,,10.0,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,0.5,,,,25.5,,,1.0,2.0,,,,1.0,2.0,,,,1.0,0.5,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629216-201609,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Gabe Vincent, Goran Dragic","Jones Jr., Adebayo, Robinson, Vincent, Dragic",1627884-1628389-1629130-1629216-201609,MIA,742.0,1,25.0,25.0,9.0,,50.0,2.0,11.0,16.0,1.0,1.0,1.0,,9.0,0.6666666666666666,0.7692307692307693,,97.03504043126684,,15.12,14.56,13.92,13.76,0.36,12.0,11.0,5.0,8.0,8.0,3.0,3.0,9.0,14.0,33.0,4.0,5.0,13.0,8.0,8.0,25.0,13.0,0.6428571428571429,0.8,0.5,0.55,0.55,0.5909090909090909,0.8,1.0,0.8,0.2962962962962963,1.0,1.0,0.3,1.0,0.7777777777777778,0.5261388888888889,0.507995,0.3939393939393939,6.0,1.0,5.0,,1.0,,1.0,,3.0,12.0,3.0,13.0,6.0,22.0,3.0,2.0,10.0,9.0,,12.0,3.0,,5.0,3.0,8.0,3.0,,5.0,,19.0,2.0,5.0,4.0,2.0,,2.0,,2.0,1.0,5.0,6.0,,9.0,,,8.0,2.0,4.0,1.0,,,,0.5555555555555556,0.625,1.0,0.23076923076923078,0.23076923076923078,0.48148148148148145,,,,0.4,0.35714285714285715,0.5,0.8,0.625,0.18518518518518517,0.2,0.2,,0.037037037037037035,,,0.037037037037037035,,,,0.4444444444444444,0.25,0.25,1.0,,0.25,0.52635,0.13793103448275862,0.25,25.95384615384615,1.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,5.0,2.0,,,,0.2,0.5,0.8,0.8,,1.0,,0.2,1.0,0.5,0.2,0.24242424242424243,,3.0,1.0,,,,,,,1.0,0.3333333333333333,0.375,,,,,2.0,3.0,2.0,,0.6666666666666666,0.6,0.6666666666666666,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629639-201609,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Tyler Herro, Goran Dragic","Jones Jr., Adebayo, Robinson, Herro, Dragic",1627884-1628389-1629130-1629639-201609,MIA,1130.0,7,40.0,44.0,9.0,14.0,84.0,9.0,18.0,21.0,1.0,,1.0,1.0,9.0,0.8181818181818182,0.85,1.0,107.04424778761063,1.0,13.325,13.568181818181818,13.225,13.272727272727273,0.225,19.0,-12.0,4.0,7.0,9.0,,,10.0,19.0,43.0,1.0,3.0,10.0,8.0,8.0,38.0,10.0,0.5263157894736842,0.3333333333333333,0.6129032258064516,0.5714285714285714,0.6142857142857143,0.5555555555555556,0.8888888888888888,1.0,0.875,0.2903225806451613,0.7777777777777778,0.7777777777777778,,,0.6774193548387096,0.4687725806451613,0.4488714285714286,0.23255813953488372,7.7105263157894735,3.0,6.0,,4.0,,1.0,,6.0,11.0,6.0,12.0,5.0,55.0,,2.0,12.0,15.0,3.0,11.0,6.0,,6.0,5.0,11.0,5.0,,5.0,1.0,27.0,2.0,3.0,,,2.0,4.0,1.0,6.0,1.0,6.0,9.0,1.0,6.0,,,8.0,,3.0,1.0,,,1.0,0.6,0.75,0.8333333333333334,0.5,0.5,0.3870967741935484,,,,0.2222222222222222,0.2,,1.0,0.7142857142857143,0.1935483870967742,0.5,0.5,0.3333333333333333,0.12903225806451613,,,0.03225806451612903,,,,0.3548387096774194,0.5454545454545454,0.5454545454545454,0.8333333333333334,,0.5454545454545454,0.53435,0.08823529411764706,0.13636363636363635,26.166666666666668,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,,1.0,,0.5,1.0,1.0,0.8333333333333334,0.5,0.6,,1.0,1.0,0.5714285714285714,0.5,0.11627906976744186,1.0,1.0,1.0,2.0,,2.0,2.0,,0.3333333333333333,1.0,0.16666666666666666,0.2,,,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,1.0,0.08333333333333333,1.0,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629639-202710,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Tyler Herro, Jimmy Butler","Jones Jr., Adebayo, Robinson, Herro, Butler",1627884-1628389-1629130-1629639-202710,MIA,2090.0,12,67.0,65.0,20.0,24.0,132.0,13.0,33.0,39.0,6.0,2.0,6.0,5.0,20.0,0.7222222222222222,0.8571428571428571,0.7142857142857143,90.94736842105263,0.8333333333333334,15.746268656716419,15.923076923076923,15.014925373134329,15.446153846153846,0.29850746268656714,35.0,21.0,6.0,7.0,15.0,1.0,3.0,17.0,32.0,84.0,5.0,10.0,18.0,16.0,17.0,78.0,18.0,0.53125,0.5,0.5714285714285714,0.5714285714285714,0.6384615384615384,0.5625,1.0,1.0,1.0,0.26785714285714285,0.4666666666666667,0.6363636363636364,0.21428571428571427,0.3333333333333333,0.6964285714285714,0.5138017857142857,0.49987857142857145,0.21428571428571427,5.871875,8.0,14.0,2.0,3.0,1.0,6.0,1.0,9.0,18.0,10.0,24.0,20.0,63.0,3.0,2.0,18.0,24.0,6.0,18.0,9.0,5.0,9.0,8.0,17.0,7.0,1.0,3.0,6.0,42.0,5.0,6.0,3.0,1.0,,6.0,2.0,11.0,6.0,3.0,8.0,,18.0,1.0,,24.0,3.0,10.0,1.0,,,1.0,0.5294117647058824,0.5294117647058824,0.8,0.4166666666666667,0.4166666666666667,0.42857142857142855,0.15625,0.26666666666666666,0.07142857142857142,0.3333333333333333,0.21428571428571427,0.16666666666666666,1.0,0.42857142857142855,0.25,0.5714285714285714,0.6153846153846154,0.75,0.05357142857142857,0.6666666666666666,0.6666666666666666,0.10714285714285714,0.16666666666666666,0.16666666666666666,1.0,0.32142857142857145,0.5,0.5,0.7777777777777778,0.2,0.5,0.42651249999999996,0.1875,0.2564102564102564,25.25,,1.0,2.0,4.0,1.0,2.0,6.0,2.0,4.0,,,4.0,3.0,0.5,0.5,0.5,0.5,0.5,0.625,,0.2,,0.2857142857142857,0.5,0.07142857142857142,1.0,1.0,3.0,5.0,4.0,1.0,,1.0,0.45454545454545453,1.0,0.07692307692307693,0.125,,,,,1.0,2.0,1.0,2.0,0.3333333333333333,0.4,0.5,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,2.0,,0.08,,,,,,,,1.0,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629639-203086,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Tyler Herro, Meyers Leonard","Jones Jr., Adebayo, Robinson, Herro, Leonard",1627884-1628389-1629130-1629639-203086,MIA,182.0,1,8.0,8.0,8.0,,16.0,,,1.0,,,,,8.0,,,,126.5934065934066,,12.375,10.375,12.0,10.375,1.0,3.0,-5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,2.0,2.0,9.0,,,9.0,9.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.6428571428571429,0.6428571428571429,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,0.8333333333333334,0.5050916666666666,0.5050916666666666,1.0,9.15,,,1.0,1.0,,,,1.0,4.0,1.0,4.0,2.0,14.0,,2.0,4.0,3.0,,4.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,,,,,0.3333333333333333,,,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,0.6666666666666666,0.25,0.25,1.0,,0.25,,,,26.15,,,1.0,4.0,,,,1.0,4.0,,1.0,,,0.25,,,,,,1.0,,,0.6666666666666666,0.25,,,1.0,,1.0,1.0,,,,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629639-203109,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Tyler Herro, Jae Crowder","Jones Jr., Adebayo, Robinson, Herro, Crowder",1627884-1628389-1629130-1629639-203109,MIA,693.0,2,23.0,23.0,4.0,,46.0,5.0,8.0,9.0,1.0,,1.0,1.0,4.0,0.7142857142857143,0.7272727272727273,0.3333333333333333,95.58441558441558,1.0,14.956521739130435,15.173913043478262,14.521739130434783,14.347826086956522,0.17391304347826086,12.0,9.0,1.0,7.0,10.0,2.0,2.0,10.0,14.0,33.0,3.0,3.0,9.0,6.0,3.0,30.0,9.0,0.7142857142857143,1.0,0.6304347826086957,1.125,0.6875,1.125,0.75,1.0,1.0,0.43478260869565216,0.7,0.7,0.5,1.0,0.8260869565217391,0.531695652173913,0.5473125,0.2727272727272727,5.885714285714286,1.0,1.0,2.0,3.0,,2.0,,3.0,7.0,3.0,9.0,4.0,24.0,1.0,,14.0,6.0,3.0,7.0,3.0,,7.0,2.0,9.0,2.0,,4.0,1.0,20.0,,1.0,1.0,1.0,,,,,,2.0,5.0,,8.0,1.0,,4.0,2.0,3.0,,,,,0.7,0.7,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.391304347826087,,,,,0.1,,,0.5714285714285714,0.043478260869565216,1.0,1.0,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.08695652173913043,,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.42857142857142855,,0.125,0.2,25.033333333333335,,,1.0,1.0,,,3.0,1.0,1.0,,2.0,1.0,,1.0,,1.5,1.5,,1.0,1.0,,,0.25,1.0,0.09090909090909091,,1.0,,,,,,,,,0.16666666666666666,,0.5,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-1629639-2738,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Tyler Herro, Andre Iguodala","Jones Jr., Adebayo, Robinson, Herro, Iguodala",1627884-1628389-1629130-1629639-2738,MIA,348.0,1,11.0,12.0,6.0,,23.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,6.0,0.3333333333333333,0.6,1.0,95.17241379310344,0.5,16.181818181818183,14.166666666666666,16.181818181818183,13.75,0.5454545454545454,6.0,-2.0,,3.0,3.0,1.0,1.0,4.0,7.0,15.0,1.0,4.0,5.0,2.0,2.0,15.0,5.0,0.5714285714285714,0.25,0.7777777777777778,0.5,0.7777777777777778,0.5,1.0,,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,0.5555555555555556,0.5357777777777778,0.49653,0.3333333333333333,9.342857142857143,,1.0,1.0,3.0,,,,2.0,2.0,2.0,2.0,1.0,17.0,,,6.0,6.0,,2.0,2.0,,3.0,2.0,5.0,2.0,,3.0,,12.0,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,0.75,0.75,1.0,1.0,1.0,0.2222222222222222,,,,,,,1.0,1.0,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.2222222222222222,1.0,1.0,1.0,,1.0,,,,25.55,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.2,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-201609-202710,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Goran Dragic, Jimmy Butler","Jones Jr., Adebayo, Robinson, Dragic, Butler",1627884-1628389-1629130-201609-202710,MIA,1522.0,14,54.0,49.0,15.0,11.0,103.0,11.0,21.0,32.0,4.0,,4.0,3.0,15.0,0.7857142857142857,0.8,1.0,97.45072273324573,0.75,14.648148148148149,14.918367346938776,13.796296296296296,14.591836734693878,0.2777777777777778,25.0,17.0,10.0,7.0,13.0,,,12.0,29.0,53.0,1.0,4.0,17.0,16.0,9.0,37.0,17.0,0.41379310344827586,0.25,0.42391304347826086,0.55,0.49074074074074076,0.6071428571428571,0.8181818181818182,1.0,0.875,0.2826086956521739,0.5384615384615384,0.6363636363636364,,,0.6521739130434783,0.5191760869565217,0.50624,0.32075471698113206,6.558620689655172,5.0,11.0,,5.0,3.0,8.0,2.0,2.0,9.0,5.0,17.0,14.0,36.0,4.0,6.0,8.0,15.0,,9.0,2.0,3.0,4.0,5.0,9.0,2.0,3.0,3.0,1.0,23.0,10.0,11.0,7.0,5.0,2.0,8.0,,12.0,3.0,4.0,14.0,3.0,14.0,,2.0,18.0,2.0,9.0,1.0,,,1.0,0.3333333333333333,0.4444444444444444,1.0,0.29411764705882354,0.29411764705882354,0.3695652173913043,0.10344827586206896,0.15384615384615385,,0.5882352941176471,0.39285714285714285,0.5,0.6666666666666666,0.42857142857142855,0.2391304347826087,0.45454545454545453,0.45454545454545453,0.2,0.10869565217391304,,,0.17391304347826086,0.375,0.375,1.0,0.1956521739130435,0.2222222222222222,0.2222222222222222,1.0,0.2,0.2222222222222222,0.5048722222222222,0.16981132075471697,0.25,25.147058823529413,2.0,2.0,1.0,3.0,4.0,6.0,16.0,3.0,6.0,6.0,,4.0,3.0,0.5,0.6666666666666666,0.7,0.7272727272727273,0.8333333333333334,0.5,,0.2,1.0,0.3,0.3333333333333333,0.3018867924528302,2.0,1.0,1.0,4.0,2.0,2.0,,,0.3333333333333333,1.0,0.09090909090909091,,0.2,,2.0,0.08,1.0,2.0,2.0,,0.5,0.2,0.5,1.0,,3.0,2.0,2.0,0.3,1.0,2.0,0.5,1.0,0.6666666666666666,,,,1.0,,,1.0,0.4,,,,,,,,0.2,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-201609-203079,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Goran Dragic, Dion Waiters","Jones Jr., Adebayo, Robinson, Dragic, Waiters",1627884-1628389-1629130-201609-203079,MIA,205.0,1,7.0,7.0,,,14.0,2.0,5.0,5.0,,,,,,1.0,1.0,,98.34146341463415,,14.142857142857142,15.142857142857142,14.142857142857142,15.142857142857142,,3.0,5.0,,2.0,4.0,,,2.0,4.0,9.0,,,,2.0,3.0,9.0,,0.5,,0.5833333333333334,,0.6428571428571429,,1.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,,,1.0,0.5507666666666667,,,1.85,,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,4.0,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,,,,,2.0,2.0,,1.0,,,2.0,,1.0,,,,,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.25,0.25,,,,,1.0,0.5,,,,,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,1.0,,0.14285714285714285,0.2,25.75,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
1627884-1628389-1629130-201609-203086,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Goran Dragic, Meyers Leonard","Jones Jr., Adebayo, Robinson, Dragic, Leonard",1627884-1628389-1629130-201609-203086,MIA,56.0,2,1.0,2.0,,,3.0,,,,,,,,,,,,77.14285714285714,,34.0,11.0,34.0,3.5,,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5754,,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2020,2019-20,False
