EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fg3aBlocked,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,AtRimAssists,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,OffensiveGoaltends,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassTurnovers,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,LongMidRangeAssists,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PtsUnassisted3s,LongMidRangePctBlocked,Offensive Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,DefensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626174-1627748-1628379-1628971-1629004,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Bruce Brown, Svi Mykhailiuk","Wood, Maker, Kennard, Brown, Mykhailiuk",1626174-1627748-1628379-1628971-1629004,DET,87.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,1.0,99.3103448275862,15.333333333333334,13.666666666666666,15.333333333333334,13.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.44388333333333335,0.44388333333333335,2.7,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-1628971-201565,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Bruce Brown, Derrick Rose","Wood, Maker, Kennard, Brown, Rose",1626174-1627748-1628379-1628971-201565,DET,36.0,1,1.0,-5.0,1.0,2.0,1.0,,3.0,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,120.0,15.0,10.5,15.0,10.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-1628971-204038,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Bruce Brown, Langston Galloway","Wood, Maker, Kennard, Brown, Galloway",1626174-1627748-1628379-1628971-204038,DET,402.0,3,7.0,-2.0,14.0,14.0,7.0,9.0,28.0,3.0,,1.0,,8.0,4.0,17.0,3.0,2.0,1.0,,1.0,1.0,4.0,7.0,2.0,4.0,7.0,0.3333333333333333,,,1.0,0.5,0.75,0.5,,100.29850746268656,15.0,13.714285714285714,14.642857142857142,13.714285714285714,0.25,0.08333333333333333,,,0.5833333333333334,0.48427916666666665,0.44043,5.475,23.775,0.5,,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,15.0,1.0,3.0,2.0,2.0,1.0,2.0,9.0,4.0,2.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,9.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.7,0.5357142857142857,0.3333333333333333,0.75,0.125,0.3333333333333333,0.3333333333333333,1.0,0.6,0.42857142857142855,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.4166666666666667,0.4,0.4,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.4,0.5,0.5925333333333334,0.07692307692307693,0.1111111111111111,0.13333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-1629004-203503,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Svi Mykhailiuk, Tony Snell","Wood, Maker, Kennard, Mykhailiuk, Snell",1626174-1627748-1628379-1629004-203503,DET,53.0,1,1.0,3.0,2.0,1.0,,,3.0,4.0,,,,4.0,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,81.50943396226415,12.0,29.0,8.5,29.0,1.0,,,,1.0,0.505975,,2.575,,,,,,,1.0,2.0,1.0,2.0,,,,,,,2.0,,,4.0,1.0,2.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,0.5,0.5,,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,,,,,,,,,1.0,0.5,,,0.43555,,,0.5,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-1629004-204038,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Svi Mykhailiuk, Langston Galloway","Wood, Maker, Kennard, Mykhailiuk, Galloway",1626174-1627748-1628379-1629004-204038,DET,510.0,4,8.0,15.0,18.0,19.0,8.0,7.0,37.0,8.0,2.0,7.0,4.0,11.0,7.0,8.0,2.0,4.0,7.0,1.0,4.0,,8.0,10.0,1.0,4.0,8.0,0.3888888888888889,0.14285714285714285,0.14285714285714285,,1.0,1.0,1.0,1.0,104.47058823529412,12.61111111111111,14.894736842105264,12.444444444444445,14.894736842105264,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.4761361111111111,0.4488666666666667,6.318181818181818,27.114285714285717,0.4444444444444444,,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,7.0,2.0,3.0,23.0,2.0,2.0,4.0,1.0,2.0,3.0,11.0,2.0,12.0,6.0,1.0,1.0,2.0,3.0,,,8.0,1.0,4.0,2.0,,,,,,4.0,,5.0,2.0,,1.0,,1.0,1.0,,19.0,11.0,2.0,,0.14285714285714285,0.16666666666666666,1.0,0.2857142857142857,0.5,0.2857142857142857,0.6363636363636364,1.0,0.5,0.5555555555555556,1.0,0.6666666666666666,0.55,1.0,0.7142857142857143,0.09090909090909091,0.125,,1.0,0.25,0.25,,,1.0,,1.0,0.75,0.8571428571428571,0.05555555555555555,1.0,1.0,,,,,,0.5,1.0,,,0.4415,0.1,0.15384615384615385,0.17391304347826086,0.4782608695652174,1.0,0.16666666666666666,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,1.0,1.0,0.1111111111111111,0.2857142857142857,0.3333333333333333,1.0,0.5,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-201565-203503,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Derrick Rose, Tony Snell","Wood, Maker, Kennard, Rose, Snell",1626174-1627748-1628379-201565-203503,DET,165.0,2,3.0,-2.0,6.0,6.0,6.0,2.0,12.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,6.0,0.6666666666666666,,,,1.0,1.0,,1.0,104.72727272727273,15.0,12.5,15.0,12.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5753833333333334,0.5753833333333334,0.9,28.75,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,,2.0,4.0,,,,1.0,,2.0,4.0,2.0,,,,1.0,,1.0,,,2.0,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,4.0,4.0,,,1.0,1.0,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.25,0.5,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-201565-204038,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Derrick Rose, Langston Galloway","Wood, Maker, Kennard, Rose, Galloway",1626174-1627748-1628379-201565-204038,DET,801.0,2,13.0,-1.0,28.0,27.0,16.0,11.0,55.0,7.0,2.0,7.0,7.0,18.0,9.0,38.0,9.0,8.0,6.0,2.0,2.0,1.0,6.0,12.0,4.0,8.0,16.0,0.3333333333333333,0.2222222222222222,0.2857142857142857,1.0,0.6666666666666666,0.7142857142857143,1.0,,98.87640449438203,14.535714285714286,14.592592592592593,13.75,14.444444444444445,0.25925925925925924,0.25925925925925924,0.11764705882352941,0.4117647058823529,0.5925925925925926,0.49529423076923074,0.467746875,6.983333333333333,30.244444444444444,0.5714285714285714,1.0,4.0,6.0,4.0,4.0,6.0,,,4.0,7.0,1.0,2.0,,1.0,12.0,3.0,4.0,37.0,1.0,1.0,3.0,4.0,2.0,3.0,17.0,16.0,8.0,9.0,2.0,8.0,3.0,11.0,1.0,1.0,25.0,3.0,3.0,6.0,,2.0,,2.0,,4.0,,5.0,2.0,1.0,,,,,,34.0,17.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.375,0.6666666666666666,1.0,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.4117647058823529,0.6428571428571429,0.375,0.4444444444444444,0.1111111111111111,,0.3333333333333333,0.75,0.5,0.5454545454545454,,1.0,,,,0.8571428571428571,0.8571428571428571,0.25925925925925924,0.5714285714285714,0.8,0.25,0.07407407407407407,0.5,0.5,1.0,,,0.058823529411764705,,0.5625,0.07407407407407407,0.1111111111111111,0.08108108108108109,0.4594594594594595,5.0,0.8333333333333334,,1.0,4.0,2.0,2.0,,2.0,2.0,3.0,2.0,1.0,1.0,,,1.0,,,0.6,,0.5,1.0,0.5,0.14814814814814814,0.2857142857142857,0.4,1.0,0.5,0.2857142857142857,0.3333333333333333,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2857142857142857,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-203503-204025,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Tony Snell, Tim Frazier","Wood, Maker, Kennard, Snell, Frazier",1626174-1627748-1628379-203503-204025,DET,76.0,1,1.0,2.0,2.0,3.0,,,5.0,1.0,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,0.5,,,,,1.0,,,94.73684210526316,7.5,20.333333333333332,7.5,20.333333333333332,0.5,,,,1.0,0.53975,,2.9,24.1,,,,,,,1.0,,,,,,1.0,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628379-204025-204038,1610612765,"Christian Wood, Thon Maker, Luke Kennard, Tim Frazier, Langston Galloway","Wood, Maker, Kennard, Frazier, Galloway",1626174-1627748-1628379-204025-204038,DET,73.0,1,1.0,,2.0,2.0,,,4.0,,,,,2.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,78.9041095890411,19.0,17.5,19.0,17.5,,,,,,0.39015,,8.95,,,,,,,,,,,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,1.0,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
1626174-1627748-1628476-202688-204038,1610612765,"Christian Wood, Thon Maker, Derrick Walton Jr., Brandon Knight, Langston Galloway","Wood, Maker, Walton Jr., Knight, Galloway",1626174-1627748-1628476-202688-204038,DET,38.0,1,1.0,-3.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,75.78947368421053,18.0,20.0,18.0,20.0,,1.0,,1.0,1.0,0.5682,0.5682,,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2020,2019-20,True
