EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGA,FG3A,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,DefTwoPtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefLongMidRangeReboundPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,PenaltyFG3A,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,DefensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyFG2M,PenaltyFG3M,Loose Ball Fouls Drawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,LongMidRangeFGM,PenaltyArc3FGA,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,SelfORebPct,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,PtsPutbacks,Fg3aBlocked,Charge Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,HeaveAttempts,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
101108-1628977-1628983-203471-203500,1610612760,"Chris Paul, Hamidou Diallo, Shai Gilgeous-Alexander, Dennis Schroder, Steven Adams","Paul, Diallo, Gilgeous-Alexander, Schroder, Adams",101108-1628977-1628983-203471-203500,OKC,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628977-1629647-203457-203471,1610612760,"Chris Paul, Hamidou Diallo, Darius Bazley, Nerlens Noel, Dennis Schroder","Paul, Diallo, Bazley, Noel, Schroder",101108-1628977-1629647-203457-203471,OKC,145.0,1,2.0,5.0,4.0,5,9,,,,,,9.0,,,3.0,,9.0,1.0,2.0,2.0,,9.0,,,,1.125,1.125,1.0,0.6666666666666666,1.0,89.37931034482759,15.25,16.8,15.25,16.2,,,,,,1.0,0.5691,,2.0,4.0,4.0,,2.0,1.0,0.5,25.275,,5.0,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,2.0,2.0,1.0,3.0,,,,,9.0,,1.0,3.0,1.0,2.0,,,,,,,,,1.0,0.75,0.75,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628977-1629647-203471-203488,1610612760,"Chris Paul, Hamidou Diallo, Darius Bazley, Dennis Schroder, Mike Muscala","Paul, Diallo, Bazley, Schroder, Muscala",101108-1628977-1629647-203471-203488,OKC,29.0,1,,-1.0,1.0,1,2,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,99.3103448275862,14.0,15.0,14.0,15.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628977-1629647-203471-203500,1610612760,"Chris Paul, Hamidou Diallo, Darius Bazley, Dennis Schroder, Steven Adams","Paul, Diallo, Bazley, Schroder, Adams",101108-1628977-1629647-203471-203500,OKC,383.0,1,6.0,5.0,12.0,12,24,3.0,3.0,2.0,4.0,6.0,14.0,2.0,1.0,3.0,1.0,8.0,3.0,6.0,6.0,2.0,14.0,0.25,0.25,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.75,0.6666666666666666,0.5,90.23498694516971,13.5,18.416666666666668,13.5,17.666666666666668,0.2727272727272727,1.0,1.0,0.3333333333333333,0.18181818181818182,0.7272727272727273,0.5189909090909091,7.766666666666667,,5.0,9.0,6.0,,0.45454545454545453,,23.16,4.0,4.0,,1.0,,5.0,,3.0,1.0,,,5.0,4.0,0.8333333333333334,,,0.6,1.0,0.5637833333333333,,,0.35714285714285715,0.3333333333333333,,,,2.0,5.0,,2.0,,,,,6.0,,,2.0,,2.0,,,,,,,,,1.0,0.4,0.4,,,,,,,0.3333333333333333,1.0,,0.45454545454545453,0.4,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.5,0.5,0.09090909090909091,0.6666666666666666,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628977-201568-203457-203471,1610612760,"Chris Paul, Hamidou Diallo, Danilo Gallinari, Nerlens Noel, Dennis Schroder","Paul, Diallo, Gallinari, Noel, Schroder",101108-1628977-201568-203457-203471,OKC,28.0,1,,4.0,1.0,1,2,2.0,2.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,4.0,0.5,0.5,1.0,1.0,1.0,,,,102.85714285714286,18.0,10.0,18.0,10.0,1.0,1.0,1.0,0.5,,1.0,0.46445,2.55,,,,2.0,,,,,1.0,1.0,,2.0,,4.0,,,1.0,1.0,1.0,4.0,1.0,1.0,,,,,0.46445,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629647-1629652-203457,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Darius Bazley, Luguentz Dort, Nerlens Noel","Paul, Gilgeous-Alexander, Bazley, Dort, Noel",101108-1628983-1629647-1629652-203457,OKC,59.0,1,1.0,2.0,2.0,2,4,,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,0.5,0.5,,0.6666666666666666,,97.6271186440678,14.5,15.0,14.5,4.0,,,,,,0.5,0.46615,19.5,1.0,1.0,,,1.0,0.5,0.5,26.3,2.0,2.0,,1.0,,2.0,,2.0,,,,2.0,2.0,0.5,,,0.6666666666666666,1.0,0.46615,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.5,,,,,,,,,,1.0,,,,1.0,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629647-1629652-203500,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Darius Bazley, Luguentz Dort, Steven Adams","Paul, Gilgeous-Alexander, Bazley, Dort, Adams",101108-1628983-1629647-1629652-203500,OKC,59.0,1,1.0,3.0,1.0,2,3,,,,,,3.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,,,,1.5,1.5,0.5,0.3333333333333333,0.5,73.22033898305085,12.0,23.5,12.0,19.5,,,,,,1.0,0.63135,,,1.0,,,,1.0,,22.8,1.0,,,,,3.0,,,,,,3.0,1.0,1.5,,,,,0.63135,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,3.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629647-201568-203500,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Darius Bazley, Danilo Gallinari, Steven Adams","Paul, Gilgeous-Alexander, Bazley, Gallinari, Adams",101108-1628983-1629647-201568-203500,OKC,19.0,1,,,,1,1,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629647-203457-203471,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Darius Bazley, Nerlens Noel, Dennis Schroder","Paul, Gilgeous-Alexander, Bazley, Noel, Schroder",101108-1628983-1629647-203457-203471,OKC,621.0,5,10.0,-7.0,21.0,21,42,3.0,5.0,3.0,3.0,9.0,20.0,2.0,1.0,4.0,1.0,11.0,2.0,8.0,10.0,6.0,17.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.45454545454545453,1.0,0.8571428571428571,1.0,97.3913043478261,14.857142857142858,14.714285714285714,13.952380952380953,14.666666666666666,0.23809523809523808,0.6,0.6,0.3333333333333333,0.14285714285714285,0.8095238095238095,0.5058380952380952,5.844444444444445,7.0,12.0,27.0,4.0,7.0,0.5714285714285714,0.3333333333333333,24.90833333333333,12.0,12.0,2.0,7.0,2.0,12.0,,4.0,6.0,2.0,1.0,12.0,12.0,0.5,,,0.8,0.5,0.4838227272727273,0.045454545454545456,0.1,0.6,0.5714285714285714,2.0,,,2.0,5.0,2.0,4.0,,,,3.0,9.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,0.75,0.75,0.25,0.14285714285714285,0.4,1.0,1.0,1.0,0.23809523809523808,0.4,0.4,0.5,0.2857142857142857,0.2857142857142857,1.0,,,0.2857142857142857,0.15,1.0,2.0,,1.0,2.0,,2.0,,,,1.0,,,1.0,,3.0,,,1.0,,2.0,0.5,,,1.0,,,,,1.0,0.5,,,,1.0,2.0,4.0,,,0.047619047619047616,0.18181818181818182,,,,,,2.0,4.0,1.0,2.0,2.0,1.0,0.5,0.2857142857142857,0.45454545454545453,0.36363636363636365,0.5,0.5,,2.0,,,,,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629647-203471-203500,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Darius Bazley, Dennis Schroder, Steven Adams","Paul, Gilgeous-Alexander, Bazley, Schroder, Adams",101108-1628983-1629647-203471-203500,OKC,1153.0,5,19.0,-6.0,38.0,35,73,6.0,14.0,5.0,9.0,20.0,43.0,4.0,2.0,8.0,1.0,22.0,4.0,11.0,15.0,9.0,38.0,0.2222222222222222,0.25,0.45,0.5571428571428572,0.5675675675675675,0.5714285714285714,0.5555555555555556,0.5,91.17085862966177,15.210526315789474,16.428571428571427,14.447368421052632,15.114285714285714,0.4,0.42857142857142855,0.5,0.16666666666666666,0.14285714285714285,0.8285714285714286,0.5276914285714286,4.2299999999999995,9.0,15.0,49.0,14.0,9.0,0.42857142857142855,0.2571428571428571,24.813333333333333,4.0,7.0,4.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,3.0,4.0,0.5,0.1,,0.5454545454545454,0.6666666666666666,0.43655,0.027777777777777776,0.047619047619047616,0.06976744186046512,0.10526315789473684,4.0,1.0,1.0,4.0,6.0,3.0,7.0,1.0,1.0,,5.0,18.0,3.0,3.0,6.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,0.8571428571428571,0.4666666666666667,0.4666666666666667,1.0,0.625,0.625,0.42857142857142855,0.2222222222222222,0.6,0.25,0.75,0.6666666666666666,0.17142857142857143,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.375,0.6666666666666666,0.25,1.0,0.3333333333333333,0.11627906976744186,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,5.0,,5.0,,,,1.0,,0.3333333333333333,0.14285714285714285,0.4,1.0,0.09090909090909091,,,,0.25,,0.5,0.540675,2.0,1.0,,,0.4,0.4,0.02857142857142857,,,1.0,,1.0,,,1.0,,1.0,,1.0,,0.5,0.5,0.5,,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.1111111111111111,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629652-201568-203457,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Luguentz Dort, Danilo Gallinari, Nerlens Noel","Paul, Gilgeous-Alexander, Dort, Gallinari, Noel",101108-1628983-1629652-201568-203457,OKC,158.0,2,3.0,-2.0,5.0,5,10,2.0,3.0,,2.0,3.0,6.0,,,,,,,2.0,3.0,4.0,4.0,,,0.6666666666666666,0.4,0.5,,1.0,,91.13924050632912,12.6,19.0,12.4,19.0,0.6,0.6666666666666666,0.6666666666666666,,,1.0,0.60073,1.3333333333333333,2.0,2.0,8.0,4.0,2.0,0.4,0.4,26.2,,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,,,,,1.0,,,0.16666666666666666,0.25,,,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629652-201568-203471,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Luguentz Dort, Danilo Gallinari, Dennis Schroder","Paul, Gilgeous-Alexander, Dort, Gallinari, Schroder",101108-1628983-1629652-201568-203471,OKC,760.0,8,13.0,-11.0,28.0,27,55,5.0,6.0,7.0,6.0,13.0,24.0,4.0,2.0,4.0,1.0,10.0,5.0,7.0,11.0,8.0,20.0,0.3333333333333333,0.4,0.46153846153846156,0.42,0.4444444444444444,0.7142857142857143,0.6363636363636364,0.8,104.21052631578948,14.464285714285714,13.148148148148149,13.357142857142858,12.851851851851851,0.24,0.8333333333333334,0.8333333333333334,0.2,0.28,0.72,0.48647083333333324,5.653846153846154,10.0,12.0,35.0,8.0,8.0,0.48,0.4,28.333333333333332,,8.0,3.0,,,,2.0,2.0,5.0,4.0,2.0,,,,0.15384615384615385,0.2857142857142857,0.5,1.0,,0.07407407407407407,0.13333333333333333,,,4.0,2.0,2.0,,2.0,3.0,3.0,2.0,2.0,,4.0,6.0,3.0,2.0,2.0,2.0,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,0.6666666666666666,0.25,0.18181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.1875,0.2857142857142857,,1.0,,0.08,,,,0.3,0.3,0.6666666666666666,0.6666666666666666,1.0,0.25,0.16666666666666666,,1.0,,,1.0,1.0,,1.0,1.0,1.0,4.0,,,5.0,1.0,2.0,,1.0,,,2.0,,,0.2,,0.14285714285714285,,,,0.3333333333333333,,,0.526025,1.0,,,,0.14285714285714285,0.2,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,2.0,,,,,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629652-201568-203500,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Luguentz Dort, Danilo Gallinari, Steven Adams","Paul, Gilgeous-Alexander, Dort, Gallinari, Adams",101108-1628983-1629652-201568-203500,OKC,4412.0,9,74.0,62.0,155.0,154,309,26.0,38.0,10.0,31.0,51.0,191.0,24.0,12.0,37.0,12.0,99.0,35.0,66.0,75.0,30.0,182.0,0.3870967741935484,0.42857142857142855,0.6078431372549019,0.6472868217054264,0.6785714285714286,0.8536585365853658,0.759493670886076,0.8888888888888888,100.85222121486855,12.658064516129032,15.909090909090908,12.548387096774194,15.246753246753247,0.29457364341085274,0.6842105263157895,0.7222222222222222,0.46153846153846156,0.07751937984496124,0.8992248062015504,0.547372480620155,3.7764705882352945,60.0,78.0,129.0,38.0,60.0,0.6046511627906976,0.46511627906976744,25.5974358974359,2.0,3.0,24.0,1.0,,5.0,5.0,25.0,28.0,27.0,10.0,5.0,2.0,1.25,0.09803921568627451,0.3,0.6578947368421053,0.8181818181818182,0.53205,0.08571428571428572,0.16666666666666666,0.02617801047120419,0.012903225806451613,8.0,3.0,3.0,7.0,18.0,28.0,35.0,3.0,3.0,3.0,9.0,75.0,30.0,28.0,25.0,18.0,7.0,5.0,9.0,22.0,16.0,7.0,3.0,7.0,3.0,0.7142857142857143,0.44871794871794873,0.44871794871794873,1.0,0.75,0.8,0.11627906976744186,0.14285714285714285,0.09375,0.5,0.6923076923076923,0.42857142857142855,0.13953488372093023,0.3888888888888889,0.3888888888888889,1.0,0.4666666666666667,0.4666666666666667,0.6428571428571429,0.75,1.0,0.4666666666666667,0.04712041884816754,,1.0,,,1.0,4.0,6.0,6.0,13.0,6.0,11.0,7.0,1.0,24.0,3.0,9.0,1.0,3.0,3.0,2.0,,,0.05263157894736842,0.5416666666666666,1.0,0.2,0.08333333333333333,0.18181818181818182,,0.25,,,0.5172,3.0,3.0,1.0,1.0,0.3,0.42857142857142855,0.023255813953488372,0.5,1.0,4.0,,0.7857142857142857,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.25,0.5,1.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,,,,2.0,2.0,,4.0,0.034482758620689655,,,,6.0,,1.0,,,,,0.42857142857142855,,,,,,,2.0,,,2.0,1.0,0.025,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629652-203457-203471,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Luguentz Dort, Nerlens Noel, Dennis Schroder","Paul, Gilgeous-Alexander, Dort, Noel, Schroder",101108-1628983-1629652-203457-203471,OKC,123.0,2,2.0,-1.0,3.0,4,7,,1.0,,,1.0,4.0,,,,,,,1.0,3.0,1.0,1.0,,,,0.3,0.3333333333333333,,1.0,,81.95121951219512,28.333333333333332,9.5,22.666666666666668,9.5,0.2,,,,,1.0,0.59093,1.7,2.0,4.0,5.0,,2.0,0.8,0.4,23.775,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,0.5,1.0,,1.0,1.0,,,,0.25,,2.0,,,,2.0,1.0,1.0,,,,3.0,,3.0,1.0,,,,1.0,2.0,,,,,,,,0.25,0.25,,0.75,0.75,0.3333333333333333,0.5,1.0,,,,0.4,,,,0.5,0.5,,,,0.5,0.75,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,0.5,1.0,,,1.0,1.0,,,0.5,,0.5,0.586725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612760,2020,2019-20,True
101108-1628983-1629652-203471-203500,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Luguentz Dort, Dennis Schroder, Steven Adams","Paul, Gilgeous-Alexander, Dort, Schroder, Adams",101108-1628983-1629652-203471-203500,OKC,325.0,9,5.0,2.0,14.0,11,25,1.0,4.0,1.0,2.0,5.0,8.0,2.0,1.0,2.0,,5.0,1.0,8.0,9.0,1.0,8.0,0.5,0.5,0.4,0.3181818181818182,0.3333333333333333,0.5,0.8571428571428571,0.5,110.76923076923076,12.214285714285714,14.0,12.0,13.909090909090908,0.36363636363636365,0.25,0.25,,0.09090909090909091,0.9090909090909091,0.5089863636363636,4.2,1.0,6.0,6.0,2.0,1.0,0.5454545454545454,0.09090909090909091,24.483333333333334,2.0,6.0,1.0,,1.0,4.0,,5.0,4.0,2.0,,3.0,1.0,1.0,,,1.0,,0.56115,,,0.5,0.14285714285714285,1.0,,1.0,1.0,5.0,,1.0,,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,0.2,0.125,,1.0,1.0,0.5,0.45454545454545453,0.2,0.2,1.0,,,,1.0,,,,,,,,,,2.0,,2.0,,2.0,2.0,,4.0,,,1.0,,,,,,,0.5,1.0,,,0.25,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,1.5,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,1610612760,2020,2019-20,True
101108-1628983-201568-203457-203471,1610612760,"Chris Paul, Shai Gilgeous-Alexander, Danilo Gallinari, Nerlens Noel, Dennis Schroder","Paul, Gilgeous-Alexander, Gallinari, Noel, Schroder",101108-1628983-201568-203457-203471,OKC,479.0,4,8.0,6.0,20.0,19,39,2.0,3.0,1.0,4.0,5.0,22.0,2.0,1.0,4.0,1.0,11.0,2.0,8.0,9.0,3.0,22.0,0.25,0.25,0.8,0.7727272727272727,0.7857142857142857,1.0,1.0,1.0,117.24425887265136,11.55,13.052631578947368,11.35,13.052631578947368,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,0.8181818181818182,0.5770590909090909,4.84,2.0,6.0,16.0,6.0,2.0,0.5454545454545454,0.18181818181818182,24.016666666666666,12.0,8.0,5.0,3.0,1.0,13.0,,5.0,3.0,6.0,3.0,13.0,12.0,0.7222222222222222,,,1.0,1.0,0.51944375,0.21428571428571427,0.375,0.5909090909090909,0.6,1.0,,,3.0,4.0,,3.0,,,,,9.0,,,3.0,,3.0,1.0,1.0,2.0,2.0,,,,,1.0,0.5,0.5,,,,0.3333333333333333,0.25,0.5,1.0,1.0,,0.36363636363636365,0.75,0.75,1.0,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,4.0,2.0,,6.0,,1.0,,,,,,,,0.3333333333333333,1.0,,,,,,,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,0.09090909090909091,0.375,,,,1.0,,1.0,1.0,2.0,3.0,2.0,,0.4,1.0,0.75,0.125,1.0,0.6666666666666666,1.0,2.0,,1.0,1.0,,0.25,,1.0,2.0,3.0,,0.25,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1610612760,2020,2019-20,True
