EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,LostBallTurnovers,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,Loose Ball Fouls,ShortMidRangeFGM,ShortMidRangeAssists,ShootingFouls,Blocked3s,BlockedArc3,DefensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,2pt And 1 Free Throw Trips,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,StepOutOfBoundsTurnovers,Charge Fouls,Fg3aBlocked,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,Offensive Fouls,Technical Free Throw Trips,SecondChanceTurnovers,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,BlockedLongMidRange,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627759-1628369-1628464-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Grant Williams, Marcus Smart","Brown, Tatum, Theis, Williams, Smart",1627759-1628369-1628464-1629684-203935,BOS,375.0,4,6.0,4.0,13.0,14.0,,,27,1.0,2.0,,,2.0,4.0,6.0,,,1.0,4.0,4.0,6.0,2.0,16.0,12.0,,,,,,,,9.0,6.0,4.0,3.0,4.0,3.0,11.0,3.0,7.0,8.0,1.0,,4.0,1.0,2.0,,16.0,,,,,0.75,0.6666666666666666,,0.6666666666666666,0.25,,0.7,,0.7272727272727273,,0.6,0.75,0.8571428571428571,0.75,103.68,14.0,13.785714285714286,13.692307692307692,13.357142857142858,0.2,0.5,0.5,0.2,0.6,0.6666666666666666,0.6666666666666666,0.75,,,,,0.8,0.6666666666666666,0.518375,,,7.35,26.75,,1.0,,,,,,2.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,0.2,,1.0,,1.0,1.0,,,0.44145,0.09090909090909091,0.2,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202330-202689,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward, Kemba Walker","Brown, Tatum, Theis, Hayward, Walker",1627759-1628369-1628464-202330-202689,BOS,1486.0,7,25.0,18.0,51.0,49.0,12.0,7.0,100,11.0,19.0,3.0,8.0,7.0,6.0,16.0,1.0,2.0,22.0,34.0,8.0,18.0,3.0,71.0,53.0,5.0,12.0,1.0,2.0,3.0,16.0,18.0,21.0,16.0,6.0,7.0,20.0,5.0,47.0,10.0,16.0,23.0,5.0,1.0,12.0,4.0,4.0,2.0,67.0,16.0,12.0,,2.0,0.875,0.4444444444444444,0.5,0.4444444444444444,0.6470588235294118,0.4166666666666667,0.6538461538461539,0.4642857142857143,0.6574074074074074,0.5,0.34615384615384615,0.7692307692307693,0.7619047619047619,0.75,96.90444145356662,13.941176470588236,15.816326530612244,13.450980392156863,15.326530612244898,0.36538461538461536,0.5789473684210527,0.6470588235294118,0.1346153846153846,0.3076923076923077,0.375,0.4,0.8333333333333334,0.5714285714285714,0.375,0.14285714285714285,0.5,0.7115384615384616,0.375,0.5035913461538462,0.5067464285714286,0.22535211267605634,6.914705882352941,25.733333333333334,0.23529411764705882,3.0,2.0,6.0,2.0,7.0,4.0,26.0,4.0,2.0,13.0,6.0,5.0,6.0,,7.0,4.0,2.0,1.0,2.0,2.0,4.0,,,2.0,,2.0,1.0,0.5909090909090909,0.65,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.058823529411764705,0.10526315789473684,0.5,,0.75,0.4166666666666667,0.3181818181818182,1.0,0.75,1.0,0.5,0.5454545454545454,0.8571428571428571,0.3333333333333333,0.50385,,,0.056338028169014086,5.0,8.0,4.0,0.15384615384615385,0.625,0.625,0.8,2.0,2.0,2.0,2.0,0.2,0.2,0.6666666666666666,0.038461538461538464,1.0,1.0,1.0,,,,,1.0,,,,1.0,6.0,3.0,4.0,,,,0.8571428571428571,0.8571428571428571,0.5,,3.0,,1.0,,,1.0,2.0,0.05555555555555555,0.0625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202330-202954,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward, Brad Wanamaker","Brown, Tatum, Theis, Hayward, Wanamaker",1627759-1628369-1628464-202330-202954,BOS,45.0,1,1.0,,2.0,2.0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,128.0,5.0,17.5,5.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202330-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward, Marcus Smart","Brown, Tatum, Theis, Hayward, Smart",1627759-1628369-1628464-202330-203935,BOS,837.0,4,14.0,-3.0,25.0,26.0,3.0,2.0,51,3.0,7.0,,,5.0,1.0,6.0,1.0,2.0,6.0,13.0,2.0,11.0,10.0,28.0,31.0,,,1.0,2.0,1.0,4.0,8.0,6.0,6.0,1.0,2.0,4.0,1.0,10.0,4.0,10.0,14.0,1.0,,5.0,7.0,11.0,1.0,20.0,4.0,3.0,1.0,1.0,1.0,0.18181818181818182,0.5,0.18181818181818182,0.46153846153846156,,0.375,0.75,0.4642857142857143,0.6666666666666666,0.4583333333333333,0.8,0.6923076923076923,0.6666666666666666,87.74193548387098,15.16,17.615384615384617,14.96,17.076923076923077,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.20833333333333334,0.25,0.16666666666666666,0.16666666666666666,1.0,,,1.0,0.5,0.75,0.16666666666666666,0.5433375,0.515625,0.14285714285714285,6.2153846153846155,24.49090909090909,0.12,4.0,2.0,3.0,2.0,3.0,8.0,4.0,2.0,,2.0,1.0,3.0,5.0,1.0,4.0,1.0,,,1.0,,1.0,,4.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,0.875,,,,1.0,0.625,0.42857142857142855,0.25,,0.5714285714285714,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5881333333333333,0.14814814814814814,0.25,0.2857142857142857,,1.0,,0.041666666666666664,,,,1.0,5.0,1.0,1.0,0.1111111111111111,0.2,1.0,0.20833333333333334,0.2,0.2,1.0,0.5,,,4.0,,2.0,1.0,,1.0,3.0,1.0,2.0,,,,0.6,0.6,0.3333333333333333,1.0,,,1.0,,,,,,,0.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202689-202954,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kemba Walker, Brad Wanamaker","Brown, Tatum, Theis, Walker, Wanamaker",1627759-1628369-1628464-202689-202954,BOS,808.0,6,13.0,3.0,27.0,23.0,1.0,3.0,50,5.0,9.0,,1.0,6.0,1.0,5.0,,,9.0,18.0,1.0,8.0,4.0,25.0,22.0,,2.0,,,,,10.0,3.0,5.0,1.0,1.0,5.0,1.0,11.0,10.0,13.0,18.0,,,3.0,2.0,4.0,,21.0,,1.0,,,1.0,0.125,,0.125,0.5,,0.40384615384615385,,0.44642857142857145,,0.3076923076923077,0.8333333333333334,0.7222222222222222,0.8,89.10891089108911,15.74074074074074,16.652173913043477,14.777777777777779,16.130434782608695,0.34615384615384615,0.5555555555555556,0.7142857142857143,0.23076923076923078,0.19230769230769232,0.2,0.25,1.0,0.5,,,,0.6538461538461539,0.2,0.48751730769230767,0.38685,,6.938888888888889,25.225,0.037037037037037035,5.0,1.0,2.0,2.0,3.0,4.0,8.0,2.0,3.0,4.0,1.0,4.0,3.0,,5.0,,3.0,2.0,1.0,,4.0,,2.0,1.0,,1.0,1.0,0.4444444444444444,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.2222222222222222,0.75,,0.5,0.4444444444444444,0.3125,0.5,1.0,,1.0,0.2,0.5,0.5,0.496925,0.07142857142857142,0.1,0.16,2.0,3.0,2.0,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,,3.0,,1.0,0.14285714285714285,,0.4,0.11538461538461539,,,,,1.0,1.0,,1.0,,1.0,0.25,,2.0,1.0,2.0,,,,0.3333333333333333,0.4,0.5,,,1.0,1.0,,,1.0,1.0,0.125,0.2,0.25,,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202689-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kemba Walker, Marcus Smart","Brown, Tatum, Theis, Walker, Smart",1627759-1628369-1628464-202689-203935,BOS,14496.0,30,242.0,17.0,459.0,469.0,59.0,81.0,928,78.0,112.0,11.0,16.0,70.0,35.0,129.0,5.0,18.0,125.0,229.0,60.0,185.0,76.0,506.0,489.0,15.0,27.0,6.0,24.0,19.0,67.0,126.0,150.0,128.0,35.0,50.0,112.0,26.0,274.0,93.0,206.0,259.0,23.0,15.0,118.0,106.0,91.0,5.0,453.0,67.0,59.0,7.0,4.0,0.8333333333333334,0.32432432432432434,0.25,0.32608695652173914,0.5458515283842795,0.5555555555555556,0.5193236714975845,0.47058823529411764,0.5584988962472406,0.5403225806451613,0.4468599033816425,0.7815126050420168,0.7642585551330798,0.7835051546391752,92.18543046357617,15.39433551198257,15.842217484008529,14.925925925925926,15.14498933901919,0.27053140096618356,0.6964285714285714,0.7959183673469388,0.16908212560386474,0.3115942028985507,0.2713178294573643,0.2755905511811024,0.7428571428571429,0.3137254901960784,0.6875,0.35294117647058826,0.2777777777777778,0.717391304347826,0.2734375,0.5160577481840194,0.521763,0.1324110671936759,7.362445414847161,25.563243243243242,0.12854030501089325,47.0,17.0,21.0,20.0,26.0,53.0,124.0,28.0,25.0,62.0,43.0,31.0,108.0,5.0,53.0,8.0,31.0,20.0,35.0,2.0,66.0,7.0,44.0,20.0,6.0,21.0,10.0,0.496,0.5585585585585585,0.7692307692307693,0.6282051282051282,0.6309523809523809,0.1091703056768559,0.125,0.4696969696969697,0.7142857142857143,0.75,0.30097087378640774,0.22767857142857142,0.4186046511627907,0.8214285714285714,0.8181818181818182,0.47619047619047616,0.5512820512820513,0.5384615384615384,0.8095238095238095,0.5477620689655173,0.10267857142857142,0.1685823754789272,0.10474308300395258,21.0,47.0,9.0,0.11352657004830918,0.44680851063829785,0.45652173913043476,0.42857142857142855,25.0,56.0,24.0,20.0,0.1652892561983471,0.18888888888888888,0.6363636363636364,0.13526570048309178,0.44642857142857145,0.44642857142857145,0.96,0.11764705882352941,10.0,13.0,4.0,11.0,4.0,0.11538461538461539,0.2564102564102564,11.0,26.0,10.0,58.0,1.0,,2.0,0.37142857142857144,0.43333333333333335,0.38461538461538464,12.0,30.0,12.0,0.7727272727272727,3.0,4.0,2.0,14.0,0.010810810810810811,0.015503875968992248,0.29411764705882354,7.0,,9.0,0.14285714285714285,0.0967741935483871,1.0,3.0,1.0,6.0,2.0,3.0,1.0,2.0,6.0,3.0,7.0,9.0,2.0,1.0,0.23076923076923078,0.02127659574468085,0.5,0.030303030303030304,0.07692307692307693,0.3333333333333333,0.2,1.0,0.11764705882352941,0.16666666666666666,0.0106951871657754,,,,,1610612738,2020,2019-20,False
1627759-1628369-1628464-202954-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Brad Wanamaker, Marcus Smart","Brown, Tatum, Theis, Wanamaker, Smart",1627759-1628369-1628464-202954-203935,BOS,1022.0,7,17.0,-3.0,36.0,34.0,13.0,11.0,70,7.0,7.0,3.0,3.0,5.0,1.0,9.0,,3.0,12.0,16.0,1.0,13.0,8.0,35.0,38.0,5.0,6.0,,4.0,6.0,16.0,14.0,3.0,9.0,1.0,1.0,6.0,1.0,13.0,7.0,11.0,12.0,4.0,3.0,9.0,6.0,10.0,1.0,32.0,16.0,13.0,1.0,,1.0,0.07692307692307693,,0.07692307692307693,0.75,0.8333333333333334,0.46551724137931033,0.5,0.5151515151515151,0.5769230769230769,0.4482758620689655,1.0,0.9090909090909091,1.0,98.63013698630137,14.88888888888889,14.294117647058824,14.777777777777779,14.205882352941176,0.2413793103448276,1.0,1.0,0.1724137931034483,0.3103448275862069,0.1111111111111111,0.1111111111111111,1.0,0.3,1.0,0.3,,0.6896551724137931,0.1111111111111111,0.5102948275862069,0.50217,0.45714285714285713,8.125,25.43846153846154,0.3611111111111111,1.0,,,,,3.0,10.0,,,5.0,1.0,,3.0,1.0,1.0,1.0,2.0,,2.0,,4.0,,4.0,,,,,0.4166666666666667,0.4166666666666667,,1.5,1.5,,,0.5,1.0,0.75,,0.06666666666666667,,,1.0,,0.14285714285714285,,,,0.125,0.21052631578947367,0.08571428571428572,3.0,4.0,2.0,0.13793103448275862,0.75,0.75,0.6666666666666666,,4.0,,1.0,0.09090909090909091,0.14285714285714285,0.5,0.13793103448275862,,,,,1.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,3.0,,,,0.4,0.4,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,0.1,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-1629684-202689,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Kemba Walker","Brown, Tatum, Williams III, Williams, Walker",1627759-1628369-1629057-1629684-202689,BOS,238.0,1,4.0,2.0,8.0,8.0,8.0,1.0,16,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,5.0,,10.0,8.0,2.0,2.0,2.0,5.0,,10.0,2.0,6.0,4.0,1.0,2.0,3.0,1.0,8.0,3.0,4.0,4.0,1.0,1.0,1.0,,,,10.0,10.0,8.0,,,1.0,0.4,0.4,0.4,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,96.80672268907563,14.625,15.125,14.625,15.125,0.14285714285714285,1.0,1.0,0.14285714285714285,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,1.0,0.5714285714285714,0.25,0.8571428571428571,0.25,0.53595,0.53595,1.0,5.15,25.839999999999996,1.0,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-1629684-202954,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Brad Wanamaker","Brown, Tatum, Williams III, Williams, Wanamaker",1627759-1628369-1629057-1629684-202954,BOS,166.0,1,3.0,-3.0,6.0,6.0,,,12,1.0,2.0,,,,,1.0,,,1.0,3.0,,1.0,,2.0,5.0,,,,,,,2.0,,1.0,,,,,,3.0,4.0,4.0,,,1.0,,,,2.0,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,1.0,1.0,1.0,104.09638554216868,15.666666666666666,12.0,15.666666666666666,12.0,0.5,0.5,0.5,,0.25,,,,,,,,0.75,,0.590225,,,7.133333333333333,25.1,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,0.5,,1.0,,,,,,1.0,,,,,,,,,1.0,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Marcus Smart","Brown, Tatum, Williams III, Williams, Smart",1627759-1628369-1629057-1629684-203935,BOS,295.0,2,5.0,-1.0,10.0,10.0,,,20,2.0,3.0,,,1.0,1.0,2.0,,,2.0,4.0,1.0,6.0,,7.0,8.0,,,,,,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,,,,2.0,,,7.0,,,,,1.0,0.16666666666666666,,0.16666666666666666,0.5,,0.35,,0.35,,0.6,0.5,0.75,0.5,97.62711864406779,17.3,12.2,17.3,11.5,0.3,0.6666666666666666,1.0,0.1,0.2,0.5,0.5,1.0,,,,,0.9,0.5,0.56551,,,4.55,24.46666666666667,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,0.5,0.5,,,,0.25,0.3333333333333333,1.0,,1.0,,0.14285714285714285,,1.0,,,0.5,1.0,,,,,,,,,,,,,,4.0,,1.0,0.2,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-202330-202689,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Gordon Hayward, Kemba Walker","Brown, Tatum, Williams III, Hayward, Walker",1627759-1628369-1629057-202330-202689,BOS,421.0,2,7.0,5.0,14.0,14.0,6.0,14.0,28,4.0,4.0,1.0,1.0,2.0,2.0,4.0,,1.0,6.0,7.0,3.0,6.0,1.0,22.0,17.0,2.0,2.0,1.0,3.0,,7.0,8.0,6.0,4.0,2.0,2.0,4.0,1.0,10.0,2.0,5.0,6.0,1.0,,3.0,2.0,1.0,,20.0,7.0,6.0,1.0,,0.6666666666666666,0.5,0.3333333333333333,0.5,0.8571428571428571,1.0,0.8076923076923077,0.7,0.8461538461538461,0.7,0.46153846153846156,1.0,0.8333333333333334,1.0,95.77197149643706,13.928571428571429,16.142857142857142,13.285714285714286,16.142857142857142,0.3076923076923077,1.0,1.0,0.15384615384615385,0.3076923076923077,0.5,0.5,0.5,0.2,1.0,0.2,,0.7692307692307693,0.5,0.5080923076923077,0.46299,0.3181818181818182,7.471428571428571,26.53333333333333,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,,2.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.5,,0.75,,0.3333333333333333,,1.0,1.0,,0.25,1.0,1.0,,0.07692307692307693,0.14285714285714285,0.09090909090909091,1.0,1.0,,0.07692307692307693,1.0,1.0,,1.0,2.0,1.0,1.0,0.5,1.0,,0.15384615384615385,0.5,0.5,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.5,0.5,1.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,0.4,0.5,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-202330-202954,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Gordon Hayward, Brad Wanamaker","Brown, Tatum, Williams III, Hayward, Wanamaker",1627759-1628369-1629057-202330-202954,BOS,86.0,1,1.0,-1.0,4.0,4.0,3.0,,8,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,2.0,2.0,2.0,,,2.0,1.0,2.0,,1.0,1.0,3.0,,,,,,,,,,,0.25,0.25,1.0,1.0,1.0,1.0,133.95348837209303,9.5,12.0,9.5,12.0,,,,,1.0,,,,,,1.0,,1.0,,0.5619,0.5619,1.0,,26.3,0.75,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-202330-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Gordon Hayward, Marcus Smart","Brown, Tatum, Williams III, Hayward, Smart",1627759-1628369-1629057-202330-203935,BOS,204.0,1,3.0,7.0,6.0,5.0,,5.0,11,1.0,1.0,,,1.0,1.0,2.0,,,3.0,4.0,2.0,3.0,1.0,13.0,6.0,,,,,,,4.0,6.0,2.0,1.0,2.0,3.0,1.0,8.0,2.0,3.0,4.0,,,1.0,2.0,1.0,,11.0,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.75,,0.8571428571428571,,0.9285714285714286,,0.42857142857142855,1.0,1.0,1.0,77.64705882352942,18.166666666666668,19.0,15.833333333333334,19.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,,,0.5714285714285714,0.5,0.4976214285714286,,,11.725,24.833333333333332,,1.0,,,1.0,1.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,1.0,0.5,1.0,,,,,,,0.408,0.14285714285714285,0.25,0.15384615384615385,2.0,2.0,1.0,0.2857142857142857,1.0,1.0,0.5,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2020,2019-20,False
1627759-1628369-1629057-202689-202954,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Kemba Walker, Brad Wanamaker","Brown, Tatum, Williams III, Walker, Wanamaker",1627759-1628369-1629057-202689-202954,BOS,373.0,4,6.0,,11.0,12.0,2.0,6.0,23,1.0,1.0,,,,1.0,4.0,,,2.0,4.0,1.0,5.0,6.0,13.0,13.0,,,,1.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,4.0,8.0,8.0,,,3.0,4.0,7.0,,13.0,3.0,2.0,1.0,,1.0,0.2,,0.2,0.5,,0.3888888888888889,,0.5416666666666666,0.5,0.5555555555555556,1.0,1.0,1.0,88.79356568364611,19.727272727272727,13.0,19.727272727272727,13.0,0.1111111111111111,1.0,1.0,,0.4444444444444444,0.25,0.25,1.0,,,,,0.6666666666666666,0.25,0.4941055555555556,0.38655,0.23076923076923078,14.4,25.9,0.18181818181818182,,,,,,,2.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,2.0,,,1.0,1.0,0.5,0.5,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.25,0.3333333333333333,,1.0,3.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.16666666666666666,,,,,1610612738,2020,2019-20,False
