EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceOffPoss,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFG2M,SecondChanceFg2Pct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangeAssists,LostBallSteals,Charge Fouls,LongMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,Loose Ball Fouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,OffFTReboundPct,LongMidRangePctBlocked,OffensiveGoaltends,3SecondViolations,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
1627736-1627823-1628420-203914-203924,1610612743,"Malik Beasley, Juancho Hernangomez, Monte Morris, Gary Harris, Jerami Grant","Beasley, Hernangomez, Morris, Harris, Grant",1627736-1627823-1628420-203914-203924,DEN,104.0,1,2.0,3.0,3.0,2.0,6.0,1.0,1.0,,,1.0,,,2.0,2.0,,2.0,6.0,8.0,2.0,,,4.0,2.0,,,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,1.0,6.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,83.07692307692308,20.333333333333332,14.333333333333334,20.333333333333332,14.333333333333334,0.5,1.0,1.0,,,,,,0.5,,,0.5,0.49205,0.49205,0.3333333333333333,0.3333333333333333,0.6666666666666666,10.05,,0.6666666666666666,-2.0,3.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,0.5,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1627823-1628420-203924-203999,1610612743,"Malik Beasley, Juancho Hernangomez, Monte Morris, Jerami Grant, Nikola Jokic","Beasley, Hernangomez, Morris, Grant, Jokic",1627736-1627823-1628420-203924-203999,DEN,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1627823-1628470-203115-203999,1610612743,"Malik Beasley, Juancho Hernangomez, Torrey Craig, Will Barton, Nikola Jokic","Beasley, Hernangomez, Craig, Barton, Jokic",1627736-1627823-1628470-203115-203999,DEN,52.0,1,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,55.38461538461538,16.0,36.0,16.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1627823-1628470-203486-203999,1610612743,"Malik Beasley, Juancho Hernangomez, Torrey Craig, Mason Plumlee, Nikola Jokic","Beasley, Hernangomez, Craig, Plumlee, Jokic",1627736-1627823-1628470-203486-203999,DEN,,1,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1627823-1629008-203115-203924,1610612743,"Malik Beasley, Juancho Hernangomez, Michael Porter Jr., Will Barton, Jerami Grant","Beasley, Hernangomez, Porter Jr., Barton, Grant",1627736-1627823-1629008-203115-203924,DEN,11.0,1,,1.0,,,1.0,,,,,,1.0,,,,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,1.5,1.5,,1.0,,,,,,,,,,,130.9090909090909,10.0,,10.0,,,,,,,,,,,1.0,,1.0,0.3438,,,,,,27.1,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628420-1629008-203486,1610612743,"Malik Beasley, PJ Dozier, Monte Morris, Michael Porter Jr., Mason Plumlee","Beasley, Dozier, Morris, Porter Jr., Plumlee",1627736-1628408-1628420-1629008-203486,DEN,249.0,2,4.0,8.0,8.0,,16.0,2.0,3.0,,2.0,,3.0,,2.0,5.0,3.0,,10.0,6.0,,,,,2.0,3.0,1.0,1.0,3.0,1.0,,8.0,1.0,3.0,,4.0,5.0,1.0,2.0,,,,8.0,,,0.5,1.0,0.4,0.625,0.625,,0.375,0.2,,,1.0,0.5,0.8,1.0,1.0,,1.0,92.5301204819277,17.0,14.125,17.0,14.125,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,0.375,,0.75,0.5381625,,,,,3.84,25.0,,4.0,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,2.0,,1.0,,,,,0.25,,,,0.6504,0.2,1.0,2.0,,2.0,1.0,,,2.0,1.0,,1.0,,0.6666666666666666,,0.6666666666666666,1.0,1.0,0.3333333333333333,,0.5,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,6.0,2.0,2.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628420-1629008-203924,1610612743,"Malik Beasley, PJ Dozier, Monte Morris, Michael Porter Jr., Jerami Grant","Beasley, Dozier, Morris, Porter Jr., Grant",1627736-1628408-1628420-1629008-203924,DEN,252.0,2,4.0,9.0,10.0,3.0,19.0,2.0,4.0,,,1.0,3.0,2.0,3.0,5.0,4.0,,12.0,15.0,1.0,2.0,,5.0,4.0,3.0,,2.0,4.0,1.0,,10.0,,2.0,1.0,3.0,3.0,3.0,6.0,,,,10.0,5.0,3.0,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4444444444444444,,,1.0,1.0,,1.0,,1.0,,,108.57142857142857,15.777777777777779,11.0,14.666666666666666,11.0,0.4444444444444444,0.5,0.5,0.5,,,,,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.5138166666666666,0.47911666666666664,,,0.4166666666666667,4.58,25.55,0.3333333333333333,-3.0,6.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,1.0,,1.0,0.8333333333333334,,,1.0,1.0,0.1111111111111111,0.3333333333333333,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,0.5434,0.16666666666666666,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,,0.5,,0.5,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,,6.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.5,0.5,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628420-1629008-203999,1610612743,"Malik Beasley, PJ Dozier, Monte Morris, Michael Porter Jr., Nikola Jokic","Beasley, Dozier, Morris, Porter Jr., Jokic",1627736-1628408-1628420-1629008-203999,DEN,578.0,3,10.0,20.0,20.0,13.0,40.0,2.0,5.0,1.0,9.0,2.0,5.0,4.0,3.0,16.0,7.0,8.0,20.0,19.0,7.0,4.0,3.0,10.0,2.0,5.0,3.0,1.0,3.0,1.0,,8.0,5.0,4.0,1.0,10.0,19.0,2.0,4.0,5.0,9.0,1.0,12.0,10.0,13.0,0.3333333333333333,0.3333333333333333,0.1875,0.2608695652173913,0.37037037037037035,0.38461538461538464,0.30434782608695654,0.1875,0.4,1.0,0.8,1.0,0.9,1.0,0.5,1.0,,99.65397923875433,15.7,13.2,13.65,13.2,0.21739130434782608,0.4,0.6666666666666666,0.5,0.391304347826087,0.1111111111111111,0.125,,0.08695652173913043,0.21739130434782608,0.36363636363636365,0.5217391304347826,0.49329130434782603,0.48664090909090907,0.08,0.058823529411764705,0.5,7.262499999999999,24.87142857142857,0.65,1.0,16.0,1.0,,2.0,,2.0,4.0,,,2.0,,2.0,2.0,,,2.0,,,2.0,0.2857142857142857,0.3181818181818182,,1.0,,,0.08695652173913043,0.09090909090909091,,5.0,1.0,1.0,3.0,2.0,8.0,2.0,9.0,,,,0.4,0.5,0.25,0.125,1.0,0.4990583333333333,0.4,2.0,1.0,1.0,2.0,5.0,2.0,,1.0,7.0,2.0,2.0,1.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.375,0.4444444444444444,0.5384615384615384,1.0,0.5,0.13333333333333333,0.2,0.2,0.25,1.0,0.2,1.0,2.0,6.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,0.5,0.5,1.0,1.0,0.25,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.25,0.25,,1.0,,,1.0,,,,,,,,,,1.0,,,0.1111111111111111,0.5,,1.0,1.0,0.125,,,1.0,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628470-1629008-203924,1610612743,"Malik Beasley, PJ Dozier, Torrey Craig, Michael Porter Jr., Jerami Grant","Beasley, Dozier, Craig, Porter Jr., Grant",1627736-1628408-1628470-1629008-203924,DEN,140.0,1,2.0,4.0,3.0,,7.0,,,,,,4.0,,,,4.0,6.0,9.0,1.0,,,,,,4.0,,,1.0,,,3.0,,2.0,,2.0,4.0,1.0,3.0,4.0,7.0,2.0,5.0,,,,,,0.375,0.6428571428571429,,1.0,,,,0.6666666666666666,,0.5,,0.6666666666666666,,,72.0,16.5,24.666666666666668,13.75,19.333333333333332,,,,,,,,,,1.0,,1.0,0.5500875,,0.5,1.0,,,25.6,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,4.0,2.0,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.5193,0.4444444444444444,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.25,0.5,0.25,0.75,1.0,,,,,0.25,0.25,,0.5,0.25,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,0.25,,,,,,,1.0,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628470-1629008-203999,1610612743,"Malik Beasley, PJ Dozier, Torrey Craig, Michael Porter Jr., Nikola Jokic","Beasley, Dozier, Craig, Porter Jr., Jokic",1627736-1628408-1628470-1629008-203999,DEN,409.0,2,7.0,14.0,15.0,4.0,29.0,3.0,6.0,,1.0,2.0,4.0,3.0,4.0,9.0,5.0,3.0,20.0,9.0,1.0,3.0,,8.0,6.0,4.0,1.0,3.0,6.0,2.0,,15.0,3.0,4.0,,7.0,10.0,,,3.0,4.0,2.0,18.0,8.0,4.0,0.75,1.0,0.4444444444444444,0.6071428571428571,0.625,1.0,0.35714285714285715,0.1111111111111111,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.10268948655258,13.142857142857142,15.0,12.357142857142858,15.0,0.42857142857142855,0.5,0.5,0.6666666666666666,0.07142857142857142,,,,0.14285714285714285,0.2857142857142857,0.75,0.7857142857142857,0.5022357142857142,0.5130875,0.125,0.18181818181818182,0.4,6.133333333333334,24.56,0.2857142857142857,11.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.07142857142857142,0.25,,3.0,1.0,,1.0,,2.0,,3.0,,,,,0.42857142857142855,,,1.0,0.5002166666666666,0.1,2.0,3.0,,3.0,2.0,,,3.0,3.0,,4.0,3.0,0.6,,0.6,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,1.0,,0.75,0.75,0.6666666666666666,,0.75,,1.0,9.0,3.0,3.0,,,,,1.0,,,,,,1.0,0.3333333333333333,,,,,,1.0,0.5,2.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,1.0,,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628470-203115-203924,1610612743,"Malik Beasley, PJ Dozier, Torrey Craig, Will Barton, Jerami Grant","Beasley, Dozier, Craig, Barton, Grant",1627736-1628408-1628470-203115-203924,DEN,9.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1628470-203115-203999,1610612743,"Malik Beasley, PJ Dozier, Torrey Craig, Will Barton, Nikola Jokic","Beasley, Dozier, Craig, Barton, Jokic",1627736-1628408-1628470-203115-203999,DEN,91.0,1,2.0,3.0,2.0,,5.0,,1.0,,2.0,,,,,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,79.12087912087912,21.333333333333332,13.5,20.666666666666668,13.5,0.3333333333333333,,,,0.6666666666666666,,,,,,,0.3333333333333333,0.47736666666666666,,,,,6.3999999999999995,,,-2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-1629020-203914,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Jarred Vanderbilt, Gary Harris","Beasley, Dozier, Porter Jr., Vanderbilt, Harris",1627736-1628408-1629008-1629020-203914,DEN,46.0,1,1.0,3.0,2.0,,5.0,,,,,1.0,,,,1.0,1.0,2.0,5.0,2.0,,,,,,,,,1.0,,,3.0,,,,,,,,1.0,2.0,1.0,2.0,,,,,,0.75,0.8333333333333334,,0.5,,,,,,,,,,,156.52173913043478,9.0,9.5,8.333333333333334,9.5,,,,,,,,,0.5,,,0.5,0.51155,,0.3333333333333333,0.5,,15.7,22.3,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,1.0,,3.0,,,,,,,,,,,0.5694,0.6,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.5,1.5,,,,,,,,,,1.0,1.0,3.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-203115-203486,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Will Barton, Mason Plumlee","Beasley, Dozier, Porter Jr., Barton, Plumlee",1627736-1628408-1629008-203115-203486,DEN,157.0,1,3.0,6.0,6.0,,12.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,5.0,1.0,,9.0,4.0,,,,,4.0,1.0,,2.0,2.0,1.0,,4.0,1.0,2.0,,3.0,3.0,,,,,,9.0,,,0.6666666666666666,0.6666666666666666,0.6,0.75,0.75,,0.16666666666666666,,,,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,,110.06369426751593,10.0,16.166666666666668,10.0,16.166666666666668,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.16666666666666666,,0.5,0.46143333333333336,,,,,9.2,25.8,,5.0,6.0,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-203115-203924,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Will Barton, Jerami Grant","Beasley, Dozier, Porter Jr., Barton, Grant",1627736-1628408-1629008-203115-203924,DEN,213.0,2,4.0,6.0,8.0,5.0,14.0,,1.0,,1.0,1.0,4.0,3.0,1.0,3.0,4.0,,5.0,5.0,2.0,3.0,,5.0,2.0,4.0,1.0,1.0,2.0,,,5.0,2.0,3.0,1.0,6.0,7.0,1.0,1.0,,,,5.0,5.0,5.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.5,0.5714285714285714,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,,94.64788732394366,15.833333333333334,14.75,15.833333333333334,11.75,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,0.5714285714285714,0.6,0.7142857142857143,0.5033571428571428,0.50292,,,1.0,8.833333333333334,25.15,0.8333333333333334,,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,0.2,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,,1.0,,,0.25,,0.25,,,,,,0.25,0.25,0.25,,,0.25,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,2.0,2.0,2.0,2.0,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-203115-203999,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Will Barton, Nikola Jokic","Beasley, Dozier, Porter Jr., Barton, Jokic",1627736-1628408-1629008-203115-203999,DEN,365.0,4,6.0,15.0,13.0,,28.0,3.0,5.0,,2.0,5.0,1.0,,5.0,12.0,1.0,,13.0,15.0,,,,,8.0,1.0,3.0,4.0,5.0,3.0,,11.0,4.0,1.0,,5.0,6.0,2.0,2.0,,,,11.0,,,0.8,0.8,0.4166666666666667,0.5,0.5,,0.07692307692307693,0.25,0.4,,0.5,1.0,0.8333333333333334,,0.5,1.0,,110.46575342465754,12.666666666666666,13.461538461538462,12.6,13.307692307692308,0.38461538461538464,0.6,1.0,1.0,0.15384615384615385,,,,0.38461538461538464,0.07692307692307693,,0.46153846153846156,0.5095115384615384,,,,,9.716666666666667,26.8,,-2.0,3.0,,2.0,,,,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,0.4,0.4,,,,1.0,,,,,2.0,,1.0,,,,,0.14285714285714285,,,,0.7691,0.15384615384615385,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,0.14285714285714285,0.5,,,1.0,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,0.5,,1.0,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-203486-203924,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Mason Plumlee, Jerami Grant","Beasley, Dozier, Porter Jr., Plumlee, Grant",1627736-1628408-1629008-203486-203924,DEN,102.0,1,2.0,3.0,4.0,2.0,7.0,1.0,3.0,,,,1.0,1.0,1.0,3.0,1.0,,2.0,6.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.5,0.25,,,,1.0,,1.0,,1.0,,,98.82352941176471,17.333333333333332,12.5,16.333333333333332,12.5,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.25,0.5,1.0,0.563925,0.54465,,,1.0,1.5666666666666667,28.1,0.6666666666666666,-4.0,4.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,0.5,,1.0,1.0,,,,,,1.0,,,,,0.3333333333333333,,,1.0,0.6269,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
1627736-1628408-1629008-203486-203999,1610612743,"Malik Beasley, PJ Dozier, Michael Porter Jr., Mason Plumlee, Nikola Jokic","Beasley, Dozier, Porter Jr., Plumlee, Jokic",1627736-1628408-1629008-203486-203999,DEN,38.0,1,1.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,151.57894736842107,7.0,12.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612743,2020,2019-20,False
