EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,2pt And 1 Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,OffArc3ReboundPct,LiveBallTurnovers,BadPassTurnovers,Charge Fouls Drawn,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,LostBallSteals,Travels,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,AtRimPctBlocked,HeaveAttempts,DefCorner3ReboundPct,LongMidRangeAssists,LostBallTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctAssisted,SecondChanceTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,3SecondViolations,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1627742-1628366-1628404-1629627-202324,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Zion Williamson, Derrick Favors","Ingram, Ball, Hart, Williamson, Favors",1627742-1628366-1628404-1629627-202324,NOP,265.0,3,4.0,11.0,9.0,10.0,1.0,8.0,,19.0,5.0,6.0,,,,,,,,,,,2.0,3.0,,,,1.0,5.0,6.0,2.0,3.0,,16.0,5.0,,,,,,,,1.0,,10.0,,3.0,3.0,2.0,5.0,1.0,6.0,1.0,5.0,,13.0,,,2.0,2.0,,4.0,,4.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,16.0,,1.0,1.0,1.0,0.5,0.6666666666666666,,,0.6666666666666666,0.8333333333333334,,0.8888888888888888,,,0.8888888888888888,,,0.3333333333333333,,1.0,,0.6666666666666666,,0.8,,,,,1.0,,1.0,,103.24528301886792,1.0,12.88888888888889,14.9,12.88888888888889,14.7,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,1.0,0.6666666666666666,0.6010555555555556,,0.34575,,,,,1.3,26.266666666666666,0.1111111111111111,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629627-202734,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Zion Williamson, E'Twaun Moore","Ingram, Ball, Hart, Williamson, Moore",1627742-1628366-1628404-1629627-202734,NOP,411.0,5,7.0,3.0,14.0,16.0,3.0,,2.0,30.0,3.0,4.0,2.0,,,,2.0,,,2.0,,1.0,1.0,6.0,,,,,3.0,6.0,3.0,8.0,1.0,16.0,13.0,2.0,,,5.0,,1.0,1.0,1.0,3.0,,6.0,6.0,6.0,1.0,,2.0,2.0,,,,6.0,2.0,,3.0,3.0,1.0,7.0,2.0,9.0,,2.0,2.0,,1.0,,3.0,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,11.0,3.0,3.0,,,0.6666666666666666,0.375,,1.0,0.375,0.5,,0.5357142857142857,1.0,0.75,0.5714285714285714,1.25,0.75,0.5714285714285714,1.0,0.75,,1.0,0.5,0.8571428571428571,0.2857142857142857,,,,0.6666666666666666,,1.0,,105.1094890510949,0.5,17.571428571428573,10.3125,17.357142857142858,9.75,0.2857142857142857,0.75,1.0,,0.14285714285714285,,,,,,,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.16666666666666666,,1.0,,,,,,,0.5,,,0.8571428571428571,0.16666666666666666,0.49788928571428576,,0.5083,0.07142857142857142,0.16666666666666666,0.3125,0.1875,3.0333333333333337,25.925,0.21428571428571427,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.5,2.0,1.0,,0.6666666666666666,1.0,2.0,2.0,2.0,2.0,,,1.0,0.3333333333333333,0.5,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629637-1629638,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Jaxson Hayes, Nickeil Alexander-Walker","Ingram, Ball, Hart, Hayes, Alexander-Walker",1627742-1628366-1628404-1629637-1629638,NOP,290.0,4,5.0,-10.0,10.0,10.0,4.0,4.0,1.0,20.0,1.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,3.0,,,1.0,1.0,1.0,4.0,1.0,3.0,2.0,7.0,17.0,1.0,,,2.0,1.0,3.0,1.0,1.0,5.0,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,3.0,,,3.0,1.0,4.0,,,,,2.0,,2.0,1.0,1.0,3.0,2.0,,4.0,,2.0,,,,,5.0,5.0,4.0,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.25,0.3333333333333333,0.35714285714285715,1.0,0.625,0.3888888888888889,1.0,0.625,0.42857142857142855,,,0.3333333333333333,1.0,,1.0,0.2,1.0,,,,,1.0,,99.3103448275862,,14.3,14.7,14.3,14.7,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.5,0.5,,0.25,1.0,0.7142857142857143,0.3333333333333333,0.5211357142857143,0.5989,0.531725,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.7142857142857143,7.85,24.733333333333334,0.4,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629637-200755,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Jaxson Hayes, JJ Redick","Ingram, Ball, Hart, Hayes, Redick",1627742-1628366-1628404-1629637-200755,NOP,3293.0,19,55.0,10.0,128.0,125.0,31.0,39.0,9.0,253.0,30.0,42.0,3.0,6.0,12.0,7.0,19.0,5.0,8.0,8.0,1.0,1.0,8.0,25.0,1.0,2.0,4.0,10.0,42.0,69.0,12.0,33.0,30.0,150.0,140.0,5.0,1.0,3.0,7.0,6.0,16.0,4.0,11.0,35.0,54.0,30.0,30.0,25.0,8.0,27.0,10.0,37.0,6.0,21.0,4.0,84.0,5.0,5.0,30.0,14.0,6.0,50.0,10.0,60.0,1.0,12.0,8.0,2.0,8.0,,18.0,3.0,17.0,33.0,24.0,3.0,35.0,,12.0,4.0,1.0,4.0,2.0,143.0,35.0,31.0,0.6428571428571429,0.6585365853658537,0.8333333333333334,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.6086956521739131,0.375,0.5882352941176471,0.4375,0.4444444444444444,0.6302521008403361,0.4375,0.5303030303030303,0.3235294117647059,1.0,0.7777777777777778,0.18518518518518517,0.7692307692307693,0.23809523809523808,0.7719298245614035,0.20833333333333334,0.25,0.16666666666666666,0.25,1.0,1.0,0.7333333333333333,0.023809523809523808,110.63467962344367,0.5,13.0390625,12.992,12.7421875,12.616,0.4117647058823529,0.7142857142857143,0.7692307692307693,0.7,0.18627450980392157,0.3684210526315789,0.4375,0.5714285714285714,0.0784313725490196,0.625,0.625,0.0784313725490196,0.24509803921568626,0.32,0.32,0.75,0.375,0.125,0.25,0.5,,0.4444444444444444,0.5,0.037037037037037035,0.37037037037037035,0.4,0.7352941176470589,0.32,0.5458210784313725,0.44421666666666665,0.5346111111111111,0.11304347826086956,0.14814814814814814,0.04666666666666667,0.23333333333333334,5.4,25.145454545454545,0.2421875,11.0,,4.0,,6.0,4.0,0.5,0.5,1.0,,1.0,0.23529411764705882,10.0,5.0,,0.5555555555555556,0.3333333333333333,2.0,2.0,2.0,6.0,4.0,,0.4,0.08695652173913043,0.15789473684210525,0.6666666666666666,0.07142857142857142,,0.8888888888888888,2.0,5.0,1.0,4.0,4.0,4.0,0.4,1.0,2.0,1.0,2.0,,,0.5,0.029411764705882353,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629637-201950,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Jaxson Hayes, Jrue Holiday","Ingram, Ball, Hart, Hayes, Holiday",1627742-1628366-1628404-1629637-201950,NOP,1324.0,10,22.0,4.0,46.0,47.0,8.0,19.0,5.0,93.0,12.0,19.0,5.0,,,2.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,12.0,,,1.0,2.0,16.0,28.0,3.0,14.0,14.0,55.0,51.0,6.0,1.0,1.0,9.0,,1.0,1.0,3.0,9.0,12.0,20.0,9.0,12.0,2.0,6.0,3.0,9.0,2.0,6.0,,21.0,,8.0,7.0,9.0,1.0,17.0,8.0,25.0,5.0,2.0,1.0,,2.0,,7.0,1.0,6.0,11.0,10.0,,15.0,,4.0,3.0,2.0,3.0,2.0,46.0,9.0,8.0,0.375,0.4,1.0,0.21428571428571427,1.0,0.3333333333333333,0.21428571428571427,0.5714285714285714,,0.4880952380952381,0.5,0.375,0.5612244897959183,0.5625,0.6428571428571429,0.3333333333333333,1.0,0.75,0.6666666666666666,0.875,,0.8,0.34782608695652173,0.7142857142857143,0.6,,1.0,0.5,0.8571428571428571,0.22727272727272727,101.14803625377644,0.6666666666666666,15.565217391304348,12.936170212765957,15.043478260869565,12.659574468085106,0.4523809523809524,0.631578947368421,0.6666666666666666,0.5,0.16666666666666666,0.2857142857142857,0.2857142857142857,,0.047619047619047616,1.0,1.0,0.047619047619047616,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.7142857142857143,0.14285714285714285,,,,,,0.25,0.5,0.5,0.7857142857142857,0.16666666666666666,0.5389238095238095,0.5737071428571429,0.5415875,0.08888888888888889,0.12903225806451613,0.16363636363636364,0.16363636363636364,3.9928571428571433,25.442857142857143,0.17391304347826086,6.0,1.0,1.0,,,1.0,0.5,0.5,1.0,,,,5.0,1.0,,0.7142857142857143,0.3333333333333333,2.0,2.0,2.0,1.0,1.0,,0.3333333333333333,0.03571428571428571,,0.4,0.05263157894736842,,1.0,,4.0,,4.0,,3.0,,,,,1.0,,,0.5,,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629637-202324,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Jaxson Hayes, Derrick Favors","Ingram, Ball, Hart, Hayes, Favors",1627742-1628366-1628404-1629637-202324,NOP,36.0,2,1.0,6.0,3.0,2.0,1.0,,,5.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,1.0,2.0,,3.0,,,1.0,1.0,2.0,,1.0,,5.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,2.0,,,,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.25,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,200.0,,3.3333333333333335,13.0,3.3333333333333335,13.0,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.698825,,,,,,0.16666666666666666,1.3,23.5,0.3333333333333333,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629637-202734,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Jaxson Hayes, E'Twaun Moore","Ingram, Ball, Hart, Hayes, Moore",1627742-1628366-1628404-1629637-202734,NOP,2163.0,13,36.0,10.0,81.0,78.0,13.0,14.0,8.0,159.0,17.0,30.0,6.0,3.0,5.0,4.0,14.0,3.0,4.0,4.0,,,8.0,19.0,,2.0,2.0,2.0,24.0,48.0,9.0,23.0,19.0,94.0,84.0,9.0,,2.0,6.0,3.0,6.0,2.0,2.0,18.0,28.0,20.0,15.0,19.0,8.0,14.0,5.0,19.0,4.0,11.0,1.0,43.0,3.0,10.0,12.0,16.0,4.0,32.0,13.0,45.0,1.0,9.0,5.0,1.0,5.0,,12.0,3.0,11.0,17.0,17.0,,24.0,1.0,10.0,3.0,1.0,3.0,2.0,88.0,18.0,13.0,0.5833333333333334,0.6363636363636364,0.5555555555555556,0.391304347826087,,1.0,0.391304347826087,0.5,0.5,0.528169014084507,0.2727272727272727,0.75,0.5740740740740741,0.2727272727272727,0.8181818181818182,0.323943661971831,1.0,0.64,0.4166666666666667,0.8571428571428571,0.21428571428571427,0.717948717948718,0.34210526315789475,0.46153846153846156,0.3,0.3333333333333333,0.5,0.8571428571428571,0.9,0.03225806451612903,105.85298196948683,0.6666666666666666,13.012345679012345,14.217948717948717,12.296296296296296,13.423076923076923,0.4225352112676056,0.5666666666666667,0.7083333333333334,0.6470588235294118,0.19718309859154928,0.2857142857142857,0.3076923076923077,0.25,0.056338028169014086,0.75,0.75,0.056338028169014086,0.2676056338028169,0.42105263157894735,0.42105263157894735,0.5,0.5454545454545454,,0.18181818181818182,,,0.625,0.6,,0.25,1.0,0.7464788732394366,0.42105263157894735,0.5289845070422535,0.4849944444444445,0.4880625,0.1282051282051282,0.18181818181818182,0.06382978723404255,0.19148936170212766,4.925,25.291304347826088,0.16049382716049382,6.0,3.0,1.0,,12.0,1.0,0.25,0.25,1.0,,1.0,0.18181818181818182,7.0,3.0,,0.5833333333333334,0.5833333333333334,3.0,3.0,4.0,7.0,4.0,1.0,0.3333333333333333,0.14583333333333334,0.07142857142857142,0.5,0.2,,0.75,2.0,4.0,,3.0,1.0,3.0,0.6666666666666666,1.0,,,2.0,,1.0,0.3333333333333333,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629638-1629740,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nickeil Alexander-Walker, Nicolo Melli","Ingram, Ball, Hart, Alexander-Walker, Melli",1627742-1628366-1628404-1629638-1629740,NOP,226.0,1,4.0,-1.0,7.0,7.0,7.0,5.0,,14.0,2.0,4.0,,2.0,4.0,,,,,,,,,,,,,,2.0,4.0,,,4.0,8.0,9.0,,,,,2.0,4.0,,,8.0,4.0,,,,,2.0,,2.0,,2.0,,4.0,,,2.0,1.0,,3.0,,3.0,,,,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,,4.0,,1.0,,,,,8.0,8.0,7.0,1.0,1.0,,,,,,0.5,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,0.5,,0.6666666666666666,,0.6,,,,,,,0.5,,89.20353982300885,,13.571428571428571,18.714285714285715,13.571428571428571,15.857142857142858,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,0.46875,,0.46875,0.2,0.2,,1.0,1.925,,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.25,,,0.25,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629638-201950,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nickeil Alexander-Walker, Jrue Holiday","Ingram, Ball, Hart, Alexander-Walker, Holiday",1627742-1628366-1628404-1629638-201950,NOP,111.0,1,2.0,5.0,3.0,3.0,,,3.0,6.0,,,,,,,1.0,,,3.0,2.0,,1.0,2.0,1.0,1.0,,,,1.0,3.0,5.0,,9.0,4.0,,3.0,3.0,9.0,,,,,,,,9.0,2.0,1.0,,3.0,3.0,1.0,,,9.0,2.0,1.0,1.0,,,1.0,3.0,4.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.6,1.0,,0.6,,,0.75,1.5,,0.75,1.5,,0.8333333333333334,,,1.0,0.5,1.0,0.5,1.0,,1.0,1.0,,,0.5,0.5,77.83783783783784,,22.0,15.0,19.333333333333332,13.333333333333334,,,,,0.16666666666666666,,,,,,,0.5,0.3333333333333333,0.5,0.5,1.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,,0.8333333333333334,0.5,0.5283666666666667,0.45885,,,,1.0,,6.5,23.82,,,,2.0,,,2.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629638-202324,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nickeil Alexander-Walker, Derrick Favors","Ingram, Ball, Hart, Alexander-Walker, Favors",1627742-1628366-1628404-1629638-202324,NOP,127.0,2,2.0,-1.0,4.0,4.0,,,,8.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,2.0,4.0,,,,4.0,5.0,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,0.5,,0.5,,,0.5,,,,,1.0,,0.5,,0.6666666666666666,,,,,,,1.0,,90.70866141732283,,16.5,15.25,16.5,14.5,0.5,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.5,,0.47577500000000006,,,,,,,8.525,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629740-200755,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nicolo Melli, JJ Redick","Ingram, Ball, Hart, Melli, Redick",1627742-1628366-1628404-1629740-200755,NOP,617.0,6,10.0,3.0,23.0,23.0,20.0,5.0,4.0,46.0,9.0,16.0,4.0,8.0,14.0,2.0,4.0,,1.0,1.0,,1.0,,3.0,,,,2.0,11.0,21.0,,4.0,5.0,27.0,24.0,5.0,,,6.0,9.0,18.0,,3.0,23.0,8.0,14.0,,3.0,,4.0,,4.0,,4.0,,8.0,,6.0,7.0,4.0,,11.0,6.0,17.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,6.0,4.0,,6.0,,4.0,1.0,1.0,1.0,1.0,21.0,23.0,20.0,0.36363636363636365,0.4444444444444444,,,,,,0.5238095238095238,0.5,0.44,0.6,0.42857142857142855,0.5,0.6,0.5,0.16,,0.8,0.6,0.875,,0.8461538461538461,0.42857142857142855,0.5714285714285714,1.0,,0.5,1.0,0.8333333333333334,0.08333333333333333,107.3581847649919,1.0,12.695652173913043,14.130434782608695,12.043478260869565,12.826086956521738,0.64,0.5625,0.6,0.4444444444444444,0.16,0.5,0.5,,0.04,,,0.04,0.12,,,,0.8,,,,,0.6666666666666666,0.5714285714285714,0.047619047619047616,0.09523809523809523,,0.8,,0.558134,0.5203800000000001,0.5623309523809523,0.14814814814814814,0.17391304347826086,0.2222222222222222,0.8518518518518519,3.9285714285714284,25.3,0.8695652173913043,5.0,2.0,,,,,,,,,,,1.0,1.0,,0.5,1.0,2.0,3.0,4.0,2.0,,,0.6,0.09523809523809523,,0.5,0.0625,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629740-201950,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nicolo Melli, Jrue Holiday","Ingram, Ball, Hart, Melli, Holiday",1627742-1628366-1628404-1629740-201950,NOP,822.0,9,14.0,4.0,27.0,27.0,,5.0,5.0,54.0,6.0,12.0,3.0,,,,2.0,1.0,2.0,1.0,,,2.0,10.0,,3.0,,,7.0,16.0,3.0,11.0,4.0,27.0,23.0,3.0,,3.0,2.0,,,,,,6.0,8.0,9.0,10.0,2.0,3.0,3.0,6.0,2.0,3.0,,15.0,2.0,3.0,7.0,5.0,,12.0,5.0,17.0,,2.0,2.0,,2.0,1.0,4.0,,4.0,5.0,8.0,1.0,7.0,,4.0,,,,,25.0,,,0.42857142857142855,0.5,1.0,0.2727272727272727,,,0.2727272727272727,0.4375,,0.42592592592592593,0.16666666666666666,,0.45,0.16666666666666666,,0.4074074074074074,,0.7142857142857143,0.3333333333333333,0.7777777777777778,0.25,0.75,0.29411764705882354,0.16666666666666666,0.5,,0.5,,0.875,,94.59854014598541,,15.407407407407407,15.037037037037036,14.11111111111111,14.666666666666666,0.4444444444444444,0.5,0.6666666666666666,0.5,0.07407407407407407,,,,0.07407407407407407,0.5,0.5,0.037037037037037035,0.37037037037037035,0.2,0.2,1.0,0.5,,0.5,,,,,,,,0.8518518518518519,0.2,0.5453222222222223,0.5390875,,0.13333333333333333,0.21052631578947367,0.07407407407407407,,4.45,25.781818181818185,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,0.25,2.0,1.0,,0.5,1.0,1.0,1.0,2.0,3.0,,,0.3333333333333333,0.1875,,0.3333333333333333,0.25,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
1627742-1628366-1628404-1629740-202324,1610612740,"Brandon Ingram, Lonzo Ball, Josh Hart, Nicolo Melli, Derrick Favors","Ingram, Ball, Hart, Melli, Favors",1627742-1628366-1628404-1629740-202324,NOP,1059.0,4,18.0,5.0,37.0,38.0,6.0,4.0,2.0,75.0,8.0,14.0,,2.0,2.0,3.0,4.0,1.0,2.0,,,,5.0,11.0,1.0,1.0,2.0,3.0,12.0,20.0,5.0,11.0,9.0,48.0,43.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,12.0,14.0,10.0,9.0,11.0,5.0,7.0,3.0,10.0,3.0,6.0,1.0,23.0,,2.0,6.0,9.0,1.0,16.0,2.0,18.0,,3.0,1.0,1.0,2.0,1.0,4.0,,4.0,7.0,8.0,,10.0,,6.0,1.0,1.0,1.0,1.0,43.0,12.0,6.0,0.5833333333333334,0.5833333333333334,0.6,0.45454545454545453,1.0,0.6666666666666666,0.45454545454545453,0.6,1.0,0.6290322580645161,1.25,1.0,0.6857142857142857,1.25,1.0,0.3548387096774194,1.0,0.9,0.25,0.6666666666666666,,0.7894736842105263,0.14285714285714285,0.3333333333333333,,,1.0,0.6666666666666666,0.625,,101.9830028328612,1.0,14.324324324324325,13.921052631578947,13.972972972972974,13.263157894736842,0.45161290322580644,0.5714285714285714,0.7272727272727273,0.75,0.12903225806451613,0.75,0.75,0.3333333333333333,0.06451612903225806,0.5,0.5,,0.3548387096774194,0.45454545454545453,0.45454545454545453,0.6,,,0.5,1.0,1.0,0.4,1.0,,0.6,0.6666666666666666,0.8064516129032258,0.45454545454545453,0.5267209677419354,0.451575,0.54779,0.17142857142857143,0.25,0.10416666666666667,0.25,5.3549999999999995,25.281818181818185,0.16216216216216217,2.0,2.0,,,6.0,,,,,,,,2.0,2.0,,0.5,1.0,,1.0,,3.0,2.0,,1.0,0.15,,,0.21428571428571427,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2020,2019-20,True
