EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,OffTwoPtRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Steals,LostBallSteals,Loose Ball Fouls Drawn,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,FTDefRebounds,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Assisted3sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,Corner3Assists,SelfOReb,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Travels,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1626181-1627783-1627832-1629056-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Terence Davis, Serge Ibaka","Powell, Siakam, VanVleet, Davis, Ibaka",1626181-1627783-1627832-1629056-201586,TOR,405.0,3,7.0,6.0,16.0,13.0,5.0,9.0,29,2.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,7.0,2.0,15.0,9.0,1.0,2.0,8.0,,4.0,4.0,,2.0,,6.0,,7.0,1.0,9.0,1.0,10.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,,1.0,,,,,13.0,8.0,5.0,,,0.4,0.5,0.5416666666666666,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.5833333333333334,0.5,1.0,1.0,,1.0,0.14285714285714285,,,1.0,,1.0,103.11111111111111,,12.5625,15.692307692307692,12.5,15.692307692307692,0.16666666666666666,1.0,1.0,,0.25,0.3333333333333333,0.16666666666666666,1.0,0.75,0.5242125,0.516625,0.07692307692307693,0.16666666666666666,0.5333333333333333,6.659999999999999,25.37142857142857,0.3125,1.0,,,,2.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.13333333333333333,3.0,,,,,,1.0,0.25,,1.0,1.0,2.0,,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,0.5,0.6267,,6.0,2.0,1.0,,,,,0.6666666666666666,,,,0.5,,1.0,1.0,3.0,4.0,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,,,2.0,2.0,,,,,,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-1629744-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Matt Thomas, Serge Ibaka","Powell, Siakam, VanVleet, Thomas, Ibaka",1626181-1627783-1627832-1629744-201586,TOR,248.0,2,4.0,5.0,10.0,10.0,5.0,5.0,20,,,,,1.0,8.0,1.0,1.0,8.0,2.0,13.0,8.0,1.0,1.0,5.0,2.0,,7.0,1.0,4.0,,11.0,,2.0,3.0,5.0,,5.0,,,1.0,2.0,2.0,1.0,2.0,,1.0,,,,,13.0,5.0,5.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.4166666666666667,0.65,0.4166666666666667,0.8888888888888888,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,116.1290322580645,,10.8,14.0,10.8,14.0,,,,,0.1111111111111111,0.8888888888888888,,,0.8888888888888888,0.5205857142857143,0.4937625,0.1,0.5,0.38461538461538464,9.7,31.075,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,3.0,,,,,3.0,,0.375,0.42857142857142855,,,,0.375,0.375,,,,0.42857142857142855,,1.0,9.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.8333333333333334,,,1.0,1.0,1.0,,,,,,0.2,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-200768-201188,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Marc Gasol","Powell, Siakam, VanVleet, Lowry, Gasol",1626181-1627783-1627832-200768-201188,TOR,300.0,2,5.0,-6.0,8.0,9.0,,4.0,17,,1.0,,,1.0,4.0,1.0,3.0,6.0,3.0,5.0,11.0,,,,2.0,,4.0,1.0,1.0,,2.0,1.0,,2.0,2.0,2.0,4.0,,,,,,2.0,4.0,,2.0,,,,,5.0,,,1.0,1.0,0.3333333333333333,,0.1111111111111111,,0.22727272727272727,,0.6666666666666666,,0.6666666666666666,,0.16666666666666666,0.6666666666666666,0.25,0.25,,0.5,1.0,,81.6,,20.5,15.11111111111111,19.875,14.777777777777779,0.1111111111111111,,,,0.1111111111111111,0.4444444444444444,,,0.7777777777777778,0.5099722222222223,,0.18181818181818182,0.4,,9.733333333333333,24.833333333333332,,2.0,,1.0,,,,,1.0,,0.5,,0.1111111111111111,,,,,2.0,1.0,2.0,2.0,1.0,,,0.2222222222222222,0.5,,,,1.0,,,,,,,,,,,,,,,,,0.5,,0.672,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1627832-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Fred VanVleet, Kyle Lowry, Serge Ibaka","Powell, Siakam, VanVleet, Lowry, Ibaka",1626181-1627783-1627832-200768-201586,TOR,2010.0,8,34.0,-13.0,64.0,64.0,23.0,18.0,128,11.0,18.0,5.0,6.0,6.0,20.0,15.0,27.0,25.0,15.0,75.0,88.0,5.0,7.0,26.0,12.0,18.0,20.0,6.0,15.0,5.0,39.0,2.0,13.0,7.0,21.0,6.0,27.0,5.0,2.0,7.0,5.0,13.0,14.0,18.0,,5.0,3.0,1.0,3.0,1.0,64.0,26.0,23.0,0.4,0.42857142857142855,0.5555555555555556,0.7142857142857143,0.5769230769230769,0.6333333333333333,0.6147540983606558,0.6842105263157895,0.4807692307692308,0.7142857142857143,0.7,0.8125,0.14285714285714285,0.7692307692307693,0.19230769230769232,0.1,0.5,0.8,0.6666666666666666,0.8333333333333334,91.70149253731343,0.3333333333333333,15.578125,15.828125,14.8125,15.3125,0.34615384615384615,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.11538461538461539,0.38461538461538464,0.4,0.8333333333333334,0.8269230769230769,0.49319711538461536,0.5129166666666667,0.10344827586206896,0.15625,0.3466666666666667,6.114814814814815,25.94,0.359375,7.0,1.0,3.0,3.0,11.0,7.0,1.0,3.0,0.7857142857142857,0.25,0.3333333333333333,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.14666666666666667,5.0,,1.0,3.0,2.0,,0.75,0.09615384615384616,,3.0,4.0,9.0,1.0,10.0,4.0,5.0,3.0,2.0,9.0,1.0,0.4,0.4,0.8,0.6666666666666666,1.0,0.45,0.45,0.6666666666666666,0.75,0.16666666666666666,0.45,0.475725,3.0,27.0,9.0,8.0,,1.0,3.0,1.0,0.9,0.5,0.5,,0.8888888888888888,0.038461538461538464,1.0,1.0,7.0,8.0,1.0,1.0,,3.0,2.0,,3.0,2.0,1.0,,,,3.0,1.0,0.037037037037037035,0.05555555555555555,0.2857142857142857,,0.2,0.25,1.0,0.06666666666666667,0.4666666666666667,,1.0,2.0,3.0,,,1.0,,2.0,1.0,0.375,,1.0,0.2857142857142857,,1.0,1.0,0.04,0.2,0.3333333333333333,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-1629744-200768,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Matt Thomas, Kyle Lowry","Powell, Siakam, Anunoby, Thomas, Lowry",1626181-1627783-1628384-1629744-200768,TOR,155.0,1,3.0,3.0,5.0,5.0,,,10,,,,,1.0,2.0,1.0,2.0,3.0,,8.0,5.0,,,,,2.0,2.0,,1.0,,3.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,8.0,,,,,0.5,,0.8,,0.8,,0.6,,,0.5,,0.5,,,,,,1.0,92.9032258064516,,12.0,19.0,12.0,16.2,,,,,0.2,0.4,,,0.6,0.42422000000000004,,,,,15.35,24.3,,,1.0,1.0,,,,,,,,,0.2,1.0,1.0,,,1.0,,,1.0,,,,0.2,,,,1.0,,2.0,,,3.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,,,,0.5,,,3.0,1.0,,,1.0,,,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-200768-201188,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Kyle Lowry, Marc Gasol","Powell, Siakam, Anunoby, Lowry, Gasol",1626181-1627783-1628384-200768-201188,TOR,452.0,5,8.0,-2.0,15.0,14.0,8.0,1.0,29,2.0,3.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,2.0,12.0,14.0,2.0,3.0,9.0,4.0,,5.0,2.0,3.0,2.0,7.0,,4.0,2.0,6.0,1.0,7.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,,,,,,,12.0,9.0,8.0,1.0,1.0,0.4,0.6666666666666666,0.5,0.5,0.5454545454545454,0.5625,0.5,0.2,1.0,0.6666666666666666,,0.75,0.2,,,1.0,1.0,0.8,92.38938053097345,,14.866666666666667,16.357142857142858,14.866666666666667,15.642857142857142,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,0.5,0.2857142857142857,1.0,0.8,0.5042150000000001,0.5226928571428572,,,0.75,6.140000000000001,26.68,0.5333333333333333,,,1.0,,,2.0,,1.0,,0.5,1.0,0.1,,,,,,,,2.0,1.0,1.0,,,,,,2.0,,2.0,,,3.0,,2.0,,0.4,0.4,,,,0.4,0.4,,,,0.4,,,3.0,1.0,1.0,,1.0,,,0.5,,,,0.5,,,,4.0,4.0,,,,,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,0.5714285714285714,1.0,,1.0,1.0,,,,1.0,,1.0,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628384-200768-201586,1610612761,"Norman Powell, Pascal Siakam, OG Anunoby, Kyle Lowry, Serge Ibaka","Powell, Siakam, Anunoby, Lowry, Ibaka",1626181-1627783-1628384-200768-201586,TOR,866.0,6,14.0,5.0,28.0,28.0,13.0,19.0,56,7.0,12.0,2.0,5.0,2.0,6.0,11.0,19.0,6.0,2.0,30.0,25.0,3.0,7.0,13.0,18.0,4.0,6.0,9.0,11.0,7.0,24.0,,5.0,6.0,13.0,3.0,16.0,4.0,2.0,5.0,3.0,7.0,6.0,6.0,2.0,4.0,2.0,2.0,2.0,,30.0,13.0,13.0,0.8181818181818182,0.8181818181818182,0.5789473684210527,0.42857142857142855,0.56,0.46153846153846156,0.5555555555555556,0.4642857142857143,0.24,0.8,0.75,0.7142857142857143,,0.7333333333333333,0.16666666666666666,,0.3333333333333333,1.0,1.0,0.8,93.11778290993071,,13.928571428571429,17.0,13.785714285714286,16.571428571428573,0.48,0.5833333333333334,0.7777777777777778,1.0,0.08,0.24,0.38461538461538464,0.4,0.72,0.49555,0.4745653846153846,0.14814814814814814,0.19047619047619047,0.43333333333333335,6.852631578947368,26.516666666666666,0.4642857142857143,2.0,3.0,5.0,,,1.0,1.0,2.0,,0.25,,0.2,0.6,0.6,0.3333333333333333,,,,,3.0,1.0,,0.5,,,,,2.0,,2.0,,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,1.0,6.0,2.0,2.0,1.0,2.0,,,1.0,0.5,0.5,1.0,1.0,,,,6.0,6.0,3.0,,,2.0,1.0,,2.0,1.0,1.0,,,,,,0.15789473684210525,0.25,0.2,,,,,,0.46153846153846156,,,2.0,2.0,,2.0,,,2.0,,0.3333333333333333,,,0.3333333333333333,,,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628449-1629744-200768,1610612761,"Norman Powell, Pascal Siakam, Chris Boucher, Matt Thomas, Kyle Lowry","Powell, Siakam, Boucher, Thomas, Lowry",1626181-1627783-1628449-1629744-200768,TOR,115.0,1,2.0,,4.0,3.0,4.0,3.0,7,,1.0,,1.0,2.0,,2.0,3.0,,1.0,5.0,5.0,2.0,3.0,5.0,,4.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,5.0,5.0,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,,,,,,,,,,,,,87.65217391304347,,17.5,15.0,17.5,15.0,0.3333333333333333,,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,0.5242333333333333,0.5242333333333333,,,1.0,7.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1628449-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Chris Boucher, Kyle Lowry, Serge Ibaka","Powell, Siakam, Boucher, Lowry, Ibaka",1626181-1627783-1628449-200768-201586,TOR,71.0,2,1.0,-1.0,3.0,3.0,,,6,,,,,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,2.0,2.0,,1.0,,,,,2.0,,,,,,,,,0.25,,0.6666666666666666,,,,0.5,,0.3333333333333333,0.5,,,,,121.69014084507042,,14.666666666666666,9.0,12.666666666666666,9.0,,,,,0.3333333333333333,0.6666666666666666,,,0.6666666666666666,0.4692,,0.25,0.5,,12.3,27.3,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1629056-1629744-201188,1610612761,"Norman Powell, Pascal Siakam, Terence Davis, Matt Thomas, Marc Gasol","Powell, Siakam, Davis, Thomas, Gasol",1626181-1627783-1629056-1629744-201188,TOR,114.0,1,2.0,,5.0,4.0,5.0,4.0,9,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,3.0,2.0,7.0,7.0,1.0,2.0,7.0,,2.0,2.0,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,2.0,1.0,2.0,,,,,,,7.0,7.0,5.0,,,0.5,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,0.6,,,1.0,,1.0,,,,,,1.0,113.6842105263158,,11.2,14.5,11.2,14.5,0.2,1.0,1.0,,,0.6,0.2,1.0,0.8,0.4663625,0.4663625,,,1.0,10.45,30.53333333333333,1.0,,,1.0,,,2.0,,,,,,0.2,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,0.3333333333333333,0.5,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,3.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.6,,,1.0,1.0,,,,,2.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1629056-1629744-201586,1610612761,"Norman Powell, Pascal Siakam, Terence Davis, Matt Thomas, Serge Ibaka","Powell, Siakam, Davis, Thomas, Ibaka",1626181-1627783-1629056-1629744-201586,TOR,287.0,1,5.0,,9.0,11.0,6.0,6.0,20,2.0,3.0,2.0,3.0,3.0,3.0,5.0,7.0,3.0,,13.0,13.0,3.0,4.0,9.0,4.0,6.0,3.0,2.0,2.0,,4.0,1.0,,2.0,3.0,1.0,4.0,,,,2.0,4.0,,,,,,,,,11.0,9.0,6.0,0.4,0.5,0.7142857142857143,0.75,0.65,0.6428571428571429,0.65,0.6428571428571429,0.3,,1.0,,0.5,0.4,0.25,0.5,,,1.0,,100.34843205574913,,12.777777777777779,15.636363636363637,12.555555555555555,15.272727272727273,0.3,0.6666666666666666,0.6666666666666666,,0.3,0.3,0.42857142857142855,0.6666666666666666,0.6,0.468355,0.4945214285714286,,,0.6923076923076923,7.914285714285714,26.666666666666668,0.6666666666666666,1.0,,1.0,,2.0,,,,1.0,,,0.1,,,,0.15384615384615385,,,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3333333333333333,,3.0,,,,2.0,1.0,,,,1.0,1.0,0.6666666666666666,,,,,3.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,0.42857142857142855,,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1629056-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Terence Davis, Kyle Lowry, Serge Ibaka","Powell, Siakam, Davis, Lowry, Ibaka",1626181-1627783-1629056-200768-201586,TOR,218.0,3,4.0,10.0,9.0,8.0,1.0,,17,1.0,3.0,,,1.0,4.0,2.0,6.0,5.0,1.0,14.0,4.0,,,3.0,4.0,,4.0,2.0,5.0,1.0,13.0,,2.0,1.0,3.0,2.0,5.0,,,,,1.0,2.0,1.0,,,,,,,11.0,3.0,1.0,1.0,1.0,0.3333333333333333,,0.5909090909090909,1.5,0.5909090909090909,1.5,0.45454545454545453,,1.0,1.0,,1.0,0.4,,,1.0,,1.0,112.29357798165138,,12.0,13.75,11.333333333333334,13.75,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.36363636363636365,,,0.7272727272727273,0.4638045454545454,0.5436,,,0.21428571428571427,8.283333333333333,27.619999999999997,0.1111111111111111,2.0,1.0,2.0,,3.0,,1.0,2.0,0.75,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,0.21428571428571427,1.0,,1.0,1.0,,,,0.09090909090909091,,,1.0,2.0,1.0,3.0,,1.0,,,2.0,,0.6,0.6,,0.75,,0.5,0.5,0.5,,0.5,0.5,0.587775,,9.0,3.0,2.0,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1629744-200768-201188,1610612761,"Norman Powell, Pascal Siakam, Matt Thomas, Kyle Lowry, Marc Gasol","Powell, Siakam, Thomas, Lowry, Gasol",1626181-1627783-1629744-200768-201188,TOR,118.0,1,2.0,-3.0,4.0,4.0,,,8,1.0,1.0,,,,,1.0,2.0,2.0,,2.0,5.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.25,,0.25,,0.5,,1.0,,,1.0,,,,1.0,,,97.6271186440678,,17.5,12.0,17.5,12.0,0.25,1.0,1.0,1.0,,,,,0.75,0.560225,,,,,8.0,22.75,,,,1.0,,,,,,,,,0.25,,,,,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-1629744-200768-201586,1610612761,"Norman Powell, Pascal Siakam, Matt Thomas, Kyle Lowry, Serge Ibaka","Powell, Siakam, Thomas, Lowry, Ibaka",1626181-1627783-1629744-200768-201586,TOR,195.0,3,3.0,,6.0,4.0,1.0,,10,1.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,2.0,2.0,,,,,2.0,1.0,,,,,,2.0,,2.0,2.0,4.0,3.0,1.0,3.0,,2.0,1.0,,,,,,,,2.0,,1.0,,,0.25,,0.2,,0.2,,0.2,1.0,,1.0,,1.0,0.5,,,,,1.0,73.84615384615384,,19.833333333333332,19.0,16.333333333333332,19.0,0.4,0.5,1.0,,0.2,0.2,,,0.6,0.51641,,,,,7.675,25.3,0.16666666666666666,2.0,,1.0,,,,,2.0,,0.6666666666666666,,0.2,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.56145,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,0.25,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626181-1627783-200768-201188-201586,1610612761,"Norman Powell, Pascal Siakam, Kyle Lowry, Marc Gasol, Serge Ibaka","Powell, Siakam, Lowry, Gasol, Ibaka",1626181-1627783-200768-201188-201586,TOR,18.0,1,,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,80.0,1.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
