EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,Fg2aBlocked,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,2pt And 1 Free Throw Trips,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,Charge Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Defensive 3 Seconds Violations,PenaltyFg2Pct,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,BlockedAtRim,OffLongMidRangeReboundPct,BlockedShortMidRange,AtRimPctBlocked,LongMidRangePctBlocked,Travels,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626220-1627777-201144-203497-203903,1610612762,"Royce O'Neale, Georges Niang, Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, Niang, Conley, Gobert, Clarkson",1626220-1627777-201144-203497-203903,UTA,787.0,4,13.0,-17.0,26.0,28.0,12.0,11.0,1.0,54.0,3.0,3.0,,,4.0,7.0,2.0,2.0,1.0,3.0,,,1.0,7.0,1.0,5.0,9.0,12.0,2.0,10.0,29.0,46.0,,,1.0,1.0,3.0,2.0,6.0,9.0,8.0,10.0,6.0,,6.0,1.0,,4.0,2.0,6.0,1.0,1.0,2.0,2.0,,14.0,1.0,,2.0,5.0,,7.0,1.0,8.0,,1.0,,2.0,1.0,2.0,1.0,,4.0,,1.0,5.0,1.0,4.0,,,,,,26.0,9.0,12.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.2,1.0,0.3333333333333333,0.2222222222222222,0.75,,0.5454545454545454,1.5,0.4,0.6041666666666666,1.5,0.4090909090909091,0.45454545454545453,,,0.5,,0.7142857142857143,,0.4,0.14285714285714285,0.5833333333333334,0.1,,,0.2,,0.5,0.6666666666666666,1.0,0.5,,,98.80559085133417,,15.461538461538462,13.75,15.115384615384615,13.357142857142858,0.13636363636363635,1.0,1.0,0.6666666666666666,0.3181818181818182,0.5714285714285714,0.8,0.5,0.09090909090909091,1.0,1.0,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,,,,,,,0.5,0.2,0.5909090909090909,0.16666666666666666,0.48269761904761904,,0.4379166666666667,0.10344827586206896,0.3103448275862069,7.2250000000000005,28.410000000000004,0.46153846153846156,5.0,,2.0,1.0,6.0,3.0,0.16666666666666666,0.2857142857142857,0.13043478260869565,0.23076923076923078,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,3.0,,0.25,1.0,0.1,1.0,0.1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-1629752-201144-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Juwan Morgan, Mike Conley, Rudy Gobert","O'Neale, Mitchell, Morgan, Conley, Gobert",1626220-1628378-1629752-201144-203497,UTA,20.0,1,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,19.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-1629752-201144-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Juwan Morgan, Mike Conley, Jordan Clarkson","O'Neale, Mitchell, Morgan, Conley, Clarkson",1626220-1628378-1629752-201144-203903,UTA,100.0,1,2.0,-4.0,3.0,3.0,1.0,3.0,,6.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.25,,,,,,1.0,,,,0.5,,0.3333333333333333,,,,,,,,,1.0,,,86.39999999999999,,18.0,15.333333333333334,18.0,11.666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6511,,,,,1.2,,0.3333333333333333,1.0,,,,2.0,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-1629752-203497-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Juwan Morgan, Rudy Gobert, Jordan Clarkson","O'Neale, Mitchell, Morgan, Gobert, Clarkson",1626220-1628378-1629752-203497-203903,UTA,297.0,3,5.0,-1.0,8.0,9.0,3.0,2.0,2.0,17.0,,1.0,,,1.0,1.0,,1.0,,,,,2.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,10.0,11.0,,,1.0,1.0,3.0,1.0,2.0,4.0,,2.0,3.0,3.0,4.0,2.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,,,,,1.0,,,1.0,,,3.0,1.0,3.0,,,,,,7.0,4.0,3.0,,,,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,,0.5714285714285714,1.5,0.5,0.625,1.5,0.5,0.5714285714285714,,,,,1.0,0.5,0.4,0.5,0.5,0.5,,,0.5,,,,1.0,0.4,,,82.42424242424242,,17.875,17.11111111111111,16.5,15.11111111111111,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,0.5714285714285714,0.5,0.5,0.5,,,,,,,0.6666666666666666,0.5,0.7142857142857143,0.5,0.47271428571428575,0.5451,0.4638166666666667,0.3,0.4,7.366666666666667,25.425,0.375,2.0,,,,3.0,1.0,,,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-1629752-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Juwan Morgan, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Morgan, Gobert, Ingles",1626220-1628378-1629752-203497-204060,UTA,1398.0,6,23.0,9.0,42.0,43.0,1.0,4.0,3.0,85.0,7.0,10.0,,1.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,2.0,8.0,16.0,,,9.0,14.0,11.0,22.0,55.0,46.0,,1.0,1.0,2.0,3.0,,,2.0,12.0,6.0,21.0,12.0,16.0,8.0,,6.0,7.0,13.0,4.0,3.0,5.0,1.0,,33.0,2.0,1.0,9.0,10.0,,19.0,3.0,22.0,1.0,1.0,,3.0,2.0,4.0,1.0,,7.0,,5.0,10.0,1.0,7.0,1.0,5.0,,5.0,2.0,52.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.5,0.5,,0.5,0.6428571428571429,,0.7083333333333334,0.5,,0.7236842105263158,0.5,1.0,0.6111111111111112,,,0.42857142857142855,,0.625,0.2,0.6923076923076923,0.18181818181818182,0.6551724137931034,0.1875,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,0.6,1.0,0.06666666666666667,87.55364806866953,0.4,15.476190476190476,17.3953488372093,15.142857142857142,15.86046511627907,0.2777777777777778,0.7,0.7777777777777778,0.7142857142857143,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.027777777777777776,1.0,1.0,,0.16666666666666666,0.5,0.5,1.0,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,,0.8888888888888888,0.5,0.5306416666666667,0.7257,,0.05454545454545454,0.03636363636363636,3.8214285714285716,25.504545454545454,0.023809523809523808,4.0,,1.0,1.0,5.0,2.0,0.07142857142857142,,0.05405405405405406,0.13333333333333333,,1.0,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,3.0,,2.0,0.1,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-201144-203497-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, Mitchell, Conley, Gobert, Clarkson",1626220-1628378-201144-203497-203903,UTA,678.0,5,11.0,-14.0,19.0,23.0,9.0,12.0,2.0,42.0,3.0,4.0,,1.0,,2.0,,2.0,1.0,2.0,,,,3.0,,2.0,3.0,8.0,1.0,5.0,19.0,33.0,,1.0,,,2.0,1.0,3.0,12.0,4.0,2.0,3.0,,3.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,1.0,1.0,4.0,2.0,,6.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,1.0,5.0,1.0,8.0,1.0,,,,,17.0,12.0,9.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.3333333333333333,0.2,0.375,,0.34615384615384615,,0.625,0.5277777777777778,0.5,0.75,0.38461538461538464,,,0.3333333333333333,,0.5,0.2,1.0,0.3333333333333333,0.75,0.25,,0.5,,1.0,,,1.0,1.0,1.0,0.2,89.20353982300884,,15.421052631578947,16.73913043478261,15.157894736842104,16.391304347826086,0.3076923076923077,0.75,1.0,0.6666666666666666,0.15384615384615385,,,,0.15384615384615385,,,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,,,,1.0,,,,,,0.5,,0.6923076923076923,,0.5132461538461538,,0.511275,0.10526315789473684,0.631578947368421,6.4625,25.240000000000002,0.47368421052631576,10.0,2.0,3.0,1.0,12.0,4.0,0.375,0.5,0.26666666666666666,0.4,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,7.0,,,1.0,,1.0,,0.25,1.0,0.25,1.0,,,,3.0,3.0,,,,,0.25,0.5,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-201144-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Conley, Gobert, Ingles",1626220-1628378-201144-203497-204060,UTA,5085.0,9,85.0,22.0,157.0,160.0,35.0,26.0,15.0,317.0,30.0,51.0,3.0,7.0,7.0,24.0,2.0,11.0,5.0,13.0,,,25.0,42.0,2.0,8.0,39.0,86.0,30.0,55.0,199.0,177.0,3.0,11.0,2.0,2.0,17.0,3.0,11.0,38.0,44.0,34.0,57.0,33.0,42.0,25.0,1.0,22.0,19.0,41.0,14.0,5.0,19.0,2.0,1.0,101.0,3.0,14.0,30.0,27.0,1.0,58.0,17.0,75.0,3.0,11.0,3.0,7.0,6.0,10.0,1.0,,17.0,2.0,8.0,25.0,2.0,37.0,3.0,5.0,,6.0,4.0,182.0,35.0,33.0,2.0,0.5641025641025641,0.5789473684210527,0.6333333333333333,0.5454545454545454,1.0,0.2727272727272727,0.5454545454545454,0.45348837209302323,0.2727272727272727,0.5957446808510638,0.46153846153846156,0.5625,0.629746835443038,0.5666666666666667,0.6129032258064516,0.3900709219858156,0.01818181818181818,0.07692307692307693,0.4117647058823529,1.0,0.7297297297297297,0.2978723404255319,0.8108108108108109,0.125,0.7702702702702703,0.23943661971830985,0.42857142857142855,0.17647058823529413,,0.375,0.75,0.6363636363636364,0.8,0.7741935483870968,1.0,0.047619047619047616,89.76991150442478,0.6666666666666666,16.05095541401274,16.03125,15.554140127388536,15.575,0.3617021276595745,0.5882352941176471,0.6382978723404256,0.6333333333333333,0.1702127659574468,0.2916666666666667,0.30434782608695654,0.2857142857142857,0.07801418439716312,0.18181818181818182,0.2222222222222222,0.5,0.09219858156028368,0.38461538461538464,0.4166666666666667,1.0,0.2978723404255319,0.5952380952380952,0.5952380952380952,0.56,0.5384615384615384,0.42857142857142855,0.6666666666666666,,,,0.3333333333333333,0.25,0.75177304964539,0.5952380952380952,0.519554255319149,0.5101727272727273,0.52080625,0.08542713567839195,0.19095477386934673,5.67906976744186,25.181818181818183,0.2229299363057325,31.0,5.0,7.0,8.0,38.0,12.0,0.08139534883720931,0.041666666666666664,0.0915032679738562,0.125,2.0,2.0,0.15384615384615385,2.0,,7.0,9.0,1.0,3.0,2.0,9.0,13.0,11.0,2.0,3.0,6.0,,0.6923076923076923,1.0,0.375,0.7777777777777778,0.125,0.3333333333333333,,,3.0,5.0,3.0,0.5,3.0,0.2222222222222222,2.0,0.0784313725490196,0.18181818181818182,1.0,3.0,2.0,1.0,1.0,1.0,0.03508771929824561,,,1610612762,2020,2019-20,False
1626220-1628378-201144-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Conley, Clarkson, Ingles",1626220-1628378-201144-203903-204060,UTA,160.0,1,3.0,1.0,6.0,5.0,6.0,5.0,,11.0,1.0,2.0,,,,,,,,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,,,,,,1.0,3.0,5.0,,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,5.0,5.0,6.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,0.5,,0.5,0.6,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,99.0,,13.333333333333334,16.0,13.333333333333334,16.0,0.4,0.5,0.5,,,,,,,,,,0.2,,,,0.4,0.5,0.5,,,,,,,,0.4,0.5,1.0,0.5,0.50605,,0.50605,,1.0,1.9,24.666666666666668,1.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,2.0,,,,,,0.5,,0.4,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628378-203497-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Gobert, Clarkson, Ingles",1626220-1628378-203497-203903-204060,UTA,2727.0,9,45.0,-1.0,91.0,86.0,33.0,24.0,8.0,177.0,13.0,20.0,2.0,3.0,10.0,20.0,1.0,3.0,4.0,10.0,,2.0,9.0,25.0,2.0,11.0,24.0,43.0,13.0,35.0,102.0,103.0,4.0,5.0,,3.0,8.0,5.0,18.0,36.0,16.0,32.0,27.0,12.0,25.0,9.0,1.0,8.0,9.0,17.0,5.0,4.0,7.0,1.0,,43.0,3.0,6.0,11.0,20.0,1.0,32.0,9.0,41.0,3.0,5.0,1.0,6.0,4.0,8.0,2.0,,14.0,,4.0,16.0,5.0,19.0,1.0,3.0,,3.0,1.0,94.0,36.0,33.0,1.0,0.3333333333333333,0.38095238095238093,0.6923076923076923,0.37142857142857144,,0.2777777777777778,0.37142857142857144,0.5581395348837209,0.8,0.5576923076923077,0.5,0.4032258064516129,0.5862068965517241,0.5,0.4864864864864865,0.44871794871794873,0.02857142857142857,0.1,0.42857142857142855,1.0,0.6896551724137931,0.3157894736842105,0.9166666666666666,0.14285714285714285,0.7560975609756098,0.225,0.14285714285714285,0.4,0.13333333333333333,0.16666666666666666,0.6,0.7,0.7777777777777778,0.8888888888888888,1.0,0.08333333333333333,93.46534653465346,0.3333333333333333,15.714285714285714,15.081395348837209,15.362637362637363,14.511627906976743,0.2564102564102564,0.65,0.65,0.5384615384615384,0.2564102564102564,0.5,0.5882352941176471,0.1,0.038461538461538464,0.3333333333333333,0.3333333333333333,,0.1282051282051282,0.4,0.4444444444444444,1.0,0.32051282051282054,0.36,0.36,0.5555555555555556,0.375,0.6666666666666666,,0.25,,,0.3548387096774194,0.18181818181818182,0.7051282051282052,0.36,0.4971692307692307,0.463575,0.4907790322580645,0.0784313725490196,0.35294117647058826,6.046511627906977,25.580000000000002,0.3626373626373626,15.0,,3.0,4.0,20.0,8.0,0.06976744186046512,0.15,0.09523809523809523,0.16326530612244897,1.0,2.0,0.125,1.0,,2.0,5.0,3.0,7.0,,5.0,13.0,11.0,6.0,,3.0,,0.38461538461538464,,0.16129032258064516,0.4,0.22580645161290322,0.42857142857142855,,,2.0,3.0,3.0,,1.0,0.5,2.0,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1628396-201144-203903-204060,1610612762,"Royce O'Neale, Tony Bradley, Mike Conley, Jordan Clarkson, Joe Ingles","O'Neale, Bradley, Conley, Clarkson, Ingles",1626220-1628396-201144-203903-204060,UTA,355.0,2,6.0,-3.0,9.0,8.0,,,,17.0,1.0,2.0,,,,,,,1.0,1.0,,,,3.0,,,1.0,2.0,1.0,4.0,9.0,12.0,,,,,,,,,2.0,,3.0,,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,2.0,1.0,,3.0,,3.0,,,,,,1.0,,,1.0,,1.0,4.0,,2.0,,,,,,9.0,,,,1.0,1.0,1.0,0.25,,,0.25,0.5,,0.4166666666666667,,,0.5625,,,0.6666666666666666,,,,,0.5,,0.6666666666666666,,0.6,,,,,,1.0,,,1.0,,,68.95774647887323,,19.77777777777778,22.125,19.77777777777778,19.25,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,,,,,,,,,,,1.0,,0.5145666666666667,,,,,2.95,24.725,,4.0,,1.0,,4.0,2.0,0.5,,0.25,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1629752-201144-203497-203903,1610612762,"Royce O'Neale, Juwan Morgan, Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, Morgan, Conley, Gobert, Clarkson",1626220-1629752-201144-203497-203903,UTA,116.0,1,2.0,2.0,4.0,4.0,,,,8.0,3.0,3.0,,,,,,,,1.0,,,,,,,3.0,3.0,,1.0,6.0,4.0,,,,,,,,,6.0,,,,,,,3.0,,3.0,,,3.0,,,6.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,1.0,,,,,,1.0,,0.75,,,0.75,,,0.25,,,,,,,1.0,,0.6666666666666666,,,,,,,,,1.0,1.0,,99.3103448275862,,15.75,13.25,15.75,13.0,0.75,1.0,1.0,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,0.6537625,,,,,1.4000000000000001,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1626220-1629752-201144-203903-204060,1610612762,"Royce O'Neale, Juwan Morgan, Mike Conley, Jordan Clarkson, Joe Ingles","O'Neale, Morgan, Conley, Clarkson, Ingles",1626220-1629752-201144-203903-204060,UTA,154.0,1,3.0,2.0,5.0,5.0,5.0,5.0,,10.0,,,,,,,,,,1.0,,,1.0,3.0,1.0,3.0,,,1.0,4.0,4.0,2.0,,,,,,1.0,4.0,4.0,,,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,2.0,,,2.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,4.0,4.0,5.0,,,,1.0,0.25,,0.25,0.25,,,0.375,,0.375,0.4,,0.4,1.0,,,1.0,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,1.0,0.5,,93.5064935064935,,14.4,16.4,14.4,16.4,,,,,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.75,0.3333333333333333,1.0,0.3333333333333333,0.5509125,,0.5509125,,1.0,,25.25,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,0.25,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1610612762,2020,2019-20,False
1626220-201144-203497-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Gobert, Clarkson, Ingles",1626220-201144-203497-203903-204060,UTA,53.0,1,1.0,-1.0,1.0,2.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,0.5,0.5,,,,,,,,,,81.50943396226415,,47.0,3.0,47.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.40855,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2020,2019-20,False
1627777-1628378-1628396-1629752-203903,1610612762,"Georges Niang, Donovan Mitchell, Tony Bradley, Juwan Morgan, Jordan Clarkson","Niang, Mitchell, Bradley, Morgan, Clarkson",1627777-1628378-1628396-1629752-203903,UTA,73.0,1,1.0,3.0,3.0,2.0,,,1.0,5.0,,,,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,3.0,,,,1.0,1.0,3.0,,,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,0.5,,,0.75,1.5,,0.75,1.5,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,98.63013698630138,,12.666666666666666,17.5,12.333333333333334,17.5,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,0.5,0.547125,,,1.0,,,26.05,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1610612762,2020,2019-20,False
1627777-1628378-1628396-203903-204060,1610612762,"Georges Niang, Donovan Mitchell, Tony Bradley, Jordan Clarkson, Joe Ingles","Niang, Mitchell, Bradley, Clarkson, Ingles",1627777-1628378-1628396-203903-204060,UTA,52.0,1,1.0,5.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,5.0,5.0,2.0,,,,,,,,,,,,,,1.25,,1.25,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,83.07692307692308,,15.5,21.0,15.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,5.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1610612762,2020,2019-20,False
