EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,PtsUnassisted3s,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,Corner3Assists,DeadBallTurnovers,Turnovers,Charge Fouls,Charge Fouls Drawn,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChancePointsPct,LongMidRangeFGA,Loose Ball Fouls,LongMidRangeFrequency,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,LostBallTurnovers,Travels,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,LongMidRangeAssists,Offensive Fouls,LongMidRangePctAssisted,PenaltyArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyFtPoints,NonShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SelfOReb,SecondChanceTurnovers,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,Technical Free Throw Trips,HeaveAttempts,Offensive Fouls Drawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,team_id,year,season,team_vs
1626145-1628960-1629634-1629741-202685,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Marko Guduric, Jonas Valanciunas","Jones, Allen, Clarke, Guduric, Valanciunas",1626145-1628960-1629634-1629741-202685,MEM,225.0,1,4.0,1.0,8.0,8.0,16.0,2.0,2.0,,1.0,,1.0,2.0,3.0,1.0,3.0,9.0,8.0,4.0,,3.0,1.0,,,2.0,1.0,3.0,,2.0,,7.0,2.0,1.0,,3.0,3.0,,,,1.0,1.0,1.0,,1.0,,,9.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.6428571428571429,0.5,,,,0.25,1.0,0.5,0.5,1.0,102.4,,13.5,14.625,13.5,13.375,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,0.8333333333333334,,0.5642833333333334,4.333333333333333,23.766666666666666,2.0,,1.0,2.0,,1.0,,,0.14285714285714285,0.25,1.0,2.0,1.0,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,7.0,2.0,2.0,2.0,3.0,9.0,,,,,9.0,7.0,0.6666666666666666,0.5833333333333334,0.6428571428571429,,,0.3333333333333333,1.0,0.5642833333333334,1.0,0.875,1.0,3.0,,,,0.16666666666666666,,2.0,2.0,,1.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-1629741-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Marko Guduric, Kyle Anderson","Jones, Allen, Clarke, Guduric, Anderson",1626145-1628960-1629634-1629741-203937,MEM,931.0,4,16.0,-5.0,33.0,36.0,69.0,7.0,13.0,4.0,5.0,,4.0,13.0,22.0,1.0,8.0,34.0,39.0,10.0,16.0,3.0,4.0,,,5.0,1.0,6.0,,4.0,1.0,13.0,6.0,6.0,,12.0,17.0,2.0,,2.0,2.0,7.0,1.0,,1.0,1.0,,28.0,0.38461538461538464,0.38461538461538464,1.0,0.125,0.125,0.5909090909090909,0.48333333333333334,0.5,0.26666666666666666,,,,0.8571428571428571,1.0,0.9230769230769231,0.5,1.0,106.72395273899032,1.0,12.030303030303031,14.833333333333334,11.575757575757576,14.805555555555555,0.43333333333333335,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.16666666666666666,0.8,0.8,0.25,0.13333333333333333,,,,0.7,,0.5586633333333333,6.259090909090909,24.55,5.0,,4.0,8.0,,1.0,,,0.03225806451612903,0.043478260869565216,1.0,4.0,1.0,3.0,3.0,,,1.0,,0.13333333333333333,0.25,0.25,1.0,,,,4.0,,6.0,3.0,5.0,0.6,0.3333333333333333,0.3125,,0.17647058823529413,4.0,,0.13333333333333333,32.0,3.0,5.0,2.0,,3.0,5.0,,,2.0,0.6,0.6,0.2857142857142857,0.3333333333333333,0.25,0.5,0.5,1.0,0.6,,0.6827,21.0,4.0,9.0,8.0,15.0,21.0,,,,3.0,21.0,21.0,0.5333333333333333,0.4444444444444444,0.4772727272727273,,,0.5,0.4444444444444444,0.5634305555555555,0.6176470588235294,0.6363636363636364,1.0,3.0,,1.0,,0.05555555555555555,,2.0,5.0,3.0,1.0,,0.3333333333333333,,0.1111111111111111,3.0,,1.0,0.1875,0.6666666666666666,,,2.0,,,1.0,3.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-202685-203109,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Jonas Valanciunas, Jae Crowder","Jones, Allen, Clarke, Valanciunas, Crowder",1626145-1628960-1629634-202685-203109,MEM,80.0,1,1.0,6.0,3.0,3.0,6.0,1.0,1.0,,,,,1.0,1.0,,,6.0,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,108.0,,9.333333333333334,17.333333333333332,9.333333333333334,17.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.8231,0.6,,4.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,6.0,,,,,6.0,3.0,1.0,1.0,1.0,,,1.0,1.0,0.8231,1.0,1.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-202685-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Jonas Valanciunas, Kyle Anderson","Jones, Allen, Clarke, Valanciunas, Anderson",1626145-1628960-1629634-202685-203937,MEM,234.0,1,4.0,,8.0,7.0,15.0,2.0,3.0,,2.0,1.0,5.0,2.0,5.0,1.0,5.0,7.0,7.0,2.0,2.0,3.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,2.0,,3.0,5.0,1.0,1.0,,,,,,,,,5.0,0.5,1.0,1.0,0.2,0.2,0.4,0.35,0.35,0.5,,,,0.4,1.0,0.5,,1.0,92.3076923076923,,15.0,16.285714285714285,14.0,15.714285714285714,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,0.5,0.2,0.2,1.0,0.8,0.2,0.5345150000000001,3.2600000000000002,25.9,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,2.0,,2.0,2.0,2.0,0.5,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,,,,,1.0,2.0,,,1.0,2.0,,2.0,,0.5,0.5,,,,,,1.0,0.5,,0.56285,8.0,2.0,3.0,2.0,5.0,7.0,,,,,7.0,8.0,0.4,0.35,0.35,,,0.3,0.6666666666666666,0.5345150000000001,1.0,1.0,5.0,5.0,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-203109-203524,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Jae Crowder, Solomon Hill","Jones, Allen, Clarke, Crowder, Hill",1626145-1628960-1629634-203109-203524,MEM,153.0,2,3.0,-6.0,5.0,6.0,11.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,5.0,11.0,2.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,5.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,,,,,1.0,1.0,,,103.52941176470588,,18.0,10.5,18.0,10.5,0.4,0.5,0.5,1.0,,,,,0.4,0.5,0.5,1.0,0.8,0.5,0.4957,7.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,4.0,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,2.0,3.0,,,,,3.0,4.0,,0.375,0.375,,,0.25,,0.458925,0.6,0.8,2.0,2.0,,,,0.5,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-203109-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Jae Crowder, Kyle Anderson","Jones, Allen, Clarke, Crowder, Anderson",1626145-1628960-1629634-203109-203937,MEM,135.0,1,2.0,5.0,6.0,5.0,11.0,2.0,2.0,,1.0,,1.0,3.0,4.0,,1.0,7.0,2.0,4.0,2.0,,1.0,,,2.0,,2.0,,1.0,,4.0,1.0,2.0,,3.0,3.0,,,,1.0,2.0,1.0,,1.0,1.0,,7.0,0.6666666666666666,0.6666666666666666,,,,0.75,0.6,0.7,0.2,,,,1.0,1.0,1.0,,1.0,117.33333333333333,1.0,11.666666666666666,13.0,11.666666666666666,13.0,0.4,1.0,1.0,0.5,0.2,,,,0.2,,,,0.6,,0.50646,6.475,25.7,1.0,,1.0,1.0,1.0,1.0,,,0.2,0.25,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.2,4.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,3.0,1.0,0.5,0.5,0.25,,0.5,1.0,0.59365,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629634-203524-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Solomon Hill, Kyle Anderson","Jones, Allen, Clarke, Hill, Anderson",1626145-1628960-1629634-203524-203937,MEM,227.0,3,4.0,-1.0,8.0,8.0,16.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,7.0,8.0,2.0,2.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,2.0,,2.0,2.0,1.0,1.0,,4.0,4.0,,,,,,7.0,0.5,0.5,1.0,0.25,0.25,0.6666666666666666,0.5,0.5,0.5714285714285714,,,,1.0,,1.0,1.0,,101.4977973568282,,13.75,14.625,13.75,14.625,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.3333333333333333,0.5399928571428572,4.7,24.675,,,,,,,,,,,,1.0,,,1.0,,,,1.0,0.14285714285714285,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,2.0,3.0,7.0,,,,1.0,7.0,8.0,0.6666666666666666,0.5,0.5,,,0.14285714285714285,1.0,0.5399928571428572,1.0,1.0,3.0,4.0,,,,0.42857142857142855,,1.0,,,,,,,0.14285714285714285,,,,,,1.0,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629741-202685-203937,1610612763,"Tyus Jones, Grayson Allen, Marko Guduric, Jonas Valanciunas, Kyle Anderson","Jones, Allen, Guduric, Valanciunas, Anderson",1626145-1628960-1629741-202685-203937,MEM,507.0,3,8.0,-6.0,19.0,19.0,38.0,3.0,4.0,1.0,6.0,1.0,5.0,4.0,11.0,1.0,5.0,15.0,21.0,6.0,2.0,,4.0,1.0,,3.0,,3.0,,3.0,,6.0,6.0,1.0,,7.0,8.0,3.0,3.0,,3.0,5.0,2.0,1.0,2.0,1.0,,15.0,0.75,0.75,,0.2,0.25,0.36363636363636365,0.34375,0.39473684210526316,0.3125,,,,0.3333333333333333,1.0,0.7777777777777778,0.5,1.0,107.92899408284025,0.5,12.473684210526315,14.210526315789474,12.368421052631579,13.894736842105264,0.25,0.75,0.75,1.0,0.375,0.16666666666666666,0.16666666666666666,,0.3125,0.2,0.2,,0.5625,0.25,0.52715,7.036363636363637,28.860000000000003,4.0,3.0,4.0,6.0,,2.0,,,0.1111111111111111,0.15384615384615385,,,,2.0,3.0,,,,,,,,,1.0,,0.3333333333333333,1.0,,,1.0,1.0,,0.14285714285714285,0.1111111111111111,0.2,,1.0,,0.0625,13.0,,,,,,1.0,,,,,,,,,,,,,,0.5002,10.0,3.0,3.0,3.0,7.0,12.0,,1.0,1.0,1.0,12.0,10.0,0.42857142857142855,0.45,0.5,,,0.3,1.0,0.5410166666666667,0.8,0.5263157894736842,3.0,3.0,,,,0.3,,,3.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629741-203109-203937,1610612763,"Tyus Jones, Grayson Allen, Marko Guduric, Jae Crowder, Kyle Anderson","Jones, Allen, Guduric, Crowder, Anderson",1626145-1628960-1629741-203109-203937,MEM,6.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629741-203524-203998,1610612763,"Tyus Jones, Grayson Allen, Marko Guduric, Solomon Hill, Bruno Caboclo","Jones, Allen, Guduric, Hill, Caboclo",1626145-1628960-1629741-203524-203998,MEM,120.0,1,2.0,-4.0,4.0,4.0,8.0,,,,,,,1.0,1.0,,1.0,4.0,8.0,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,4.0,,,,,,1.0,0.5,0.6666666666666666,0.5,,,,1.0,,1.0,1.0,,96.0,,17.25,12.75,17.25,12.75,,,,,,,,,,,,,0.5,,0.5217,21.3,22.3,2.0,,1.0,2.0,,1.0,,,0.3333333333333333,0.5,,1.0,,,1.0,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.5,4.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,4.0,,,1.0,1.0,4.0,,,,1.0,4.0,4.0,1.0,0.5,0.6666666666666666,,,,,0.5217,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-1629741-203937-203998,1610612763,"Tyus Jones, Grayson Allen, Marko Guduric, Kyle Anderson, Bruno Caboclo","Jones, Allen, Guduric, Anderson, Caboclo",1626145-1628960-1629741-203937-203998,MEM,204.0,2,3.0,7.0,8.0,8.0,16.0,,1.0,,,,2.0,,1.0,,2.0,8.0,1.0,,,,2.0,,,,,,,,,,3.0,4.0,,7.0,8.0,,,,,1.0,1.0,,1.0,1.0,,6.0,,,,,,,,0.5714285714285714,0.6666666666666666,,,,1.0,0.6,0.7777777777777778,1.0,0.6666666666666666,112.94117647058823,1.0,7.75,17.75,7.75,16.875,0.3333333333333333,,,,,,,,0.6666666666666666,,,,1.0,,0.5258333333333333,2.7,25.9,8.0,,4.0,8.0,,3.0,,,0.5,0.75,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,2.0,2.0,,1.0,1.0,,0.3333333333333333,,0.25,,,,8.0,,,,,,,,,1.0,,,0.5,,0.5,,,,,,,8.0,,1.0,,1.0,8.0,1.0,,1.0,2.0,8.0,8.0,,,0.5714285714285714,1.0,1.0,0.3333333333333333,,0.5258333333333333,1.0,1.0,2.0,2.0,,,,0.6666666666666666,,,8.0,1.0,1.0,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-202685-203109-203524,1610612763,"Tyus Jones, Grayson Allen, Jonas Valanciunas, Jae Crowder, Solomon Hill","Jones, Allen, Valanciunas, Crowder, Hill",1626145-1628960-202685-203109-203524,MEM,141.0,1,2.0,-4.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,,2.0,4.0,8.0,4.0,,,2.0,,,2.0,,2.0,,1.0,1.0,4.0,,,,,1.0,,,,2.0,3.0,,,,,,4.0,1.0,1.0,,,,0.6666666666666666,0.4,0.4,0.4,,,,,,,,,102.12765957446808,,18.0,10.2,15.0,10.2,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.4,,,,0.6,,0.5184,9.0,25.1,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,0.3333333333333333,,,1.0,,0.2,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,0.56385,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-202685-203109-203937,1610612763,"Tyus Jones, Grayson Allen, Jonas Valanciunas, Jae Crowder, Kyle Anderson","Jones, Allen, Valanciunas, Crowder, Anderson",1626145-1628960-202685-203109-203937,MEM,82.0,1,1.0,2.0,4.0,3.0,7.0,2.0,2.0,,1.0,,,2.0,3.0,,,4.0,2.0,,4.0,,,,,,,,,,,,,2.0,,2.0,3.0,,,,,,,,,,,2.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,1.0,,,122.92682926829268,,9.75,14.333333333333334,9.75,14.333333333333334,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.3727666666666667,3.266666666666667,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,0.5,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-202685-203524-203937,1610612763,"Tyus Jones, Grayson Allen, Jonas Valanciunas, Solomon Hill, Kyle Anderson","Jones, Allen, Valanciunas, Hill, Anderson",1626145-1628960-202685-203524-203937,MEM,443.0,2,7.0,,15.0,15.0,30.0,3.0,4.0,3.0,5.0,1.0,3.0,6.0,11.0,1.0,3.0,19.0,19.0,8.0,4.0,3.0,3.0,1.0,,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,3.0,1.0,6.0,8.0,,,,4.0,7.0,,,,,,17.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5357142857142857,0.6,0.21428571428571427,,,0.3333333333333333,0.6,0.5,0.5555555555555556,0.6666666666666666,1.0,97.51693002257336,,15.4,14.133333333333333,14.933333333333334,12.466666666666667,0.2857142857142857,0.75,0.75,1.0,0.35714285714285715,0.6,0.6,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.4886035714285714,8.536363636363637,25.166666666666668,4.0,,2.0,4.0,1.0,2.0,,,0.13333333333333333,0.16666666666666666,,,,2.0,2.0,,,0.5,,,,,,,,,2.0,2.0,2.0,2.0,2.0,0.5,0.4,0.2857142857142857,0.5,0.10526315789473684,2.0,2.0,0.14285714285714285,5.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,0.6116,6.0,1.0,1.0,1.0,3.0,7.0,,,,1.0,7.0,6.0,0.3333333333333333,0.5,0.5833333333333334,,,0.2,1.0,0.50279,0.3684210526315789,0.4,2.0,2.0,,1.0,,0.4,,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5,0.5,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628960-203109-203524-203998,1610612763,"Tyus Jones, Grayson Allen, Jae Crowder, Solomon Hill, Bruno Caboclo","Jones, Allen, Crowder, Hill, Caboclo",1626145-1628960-203109-203524-203998,MEM,9.0,1,,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,1.5,,,,,,,,,,160.0,,9.0,,9.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.4738,2.9,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,3.0,1.0,1.0,1.0,1.5,,,1.0,1.0,0.4738,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628991-1629001-1629630-1629634,1610612763,"Tyus Jones, Jaren Jackson Jr., De'Anthony Melton, Ja Morant, Brandon Clarke","Jones, Jackson Jr., Melton, Morant, Clarke",1626145-1628991-1629001-1629630-1629634,MEM,101.0,5,2.0,-8.0,5.0,7.0,12.0,,,,,,1.0,,2.0,,1.0,3.0,11.0,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,2.0,6.0,1.0,,1.0,,,3.0,,,,,,,,0.3,0.3333333333333333,,,1.0,,1.0,0.5,,1.0,171.0891089108911,,9.4,7.714285714285714,9.4,7.714285714285714,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.408,16.8,48.5,3.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,1.0,,,0.5,,,,,,1.0,0.6,1.0,1.0,,,,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612763,2020,2019-20,True
1626145-1628991-1629001-1629630-203109,1610612763,"Tyus Jones, Jaren Jackson Jr., De'Anthony Melton, Ja Morant, Jae Crowder","Jones, Jackson Jr., Melton, Morant, Crowder",1626145-1628991-1629001-1629630-203109,MEM,16.0,1,,-2.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2020,2019-20,True
