EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,2pt And 1 Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,Blocked2s,BlockedAtRim,RecoveredBlocks,SecondChanceTsPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg2aBlocked,Charge Fouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1627863-200782-201145-201566-201569,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Russell Westbrook, Eric Gordon","House Jr., Tucker, Green, Westbrook, Gordon",1627863-200782-201145-201566-201569,HOU,719.0,4,12.0,-5.0,24.0,24,6.0,3.0,2.0,48,5.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,7.0,9.0,3.0,11.0,1.0,24.0,29.0,2.0,1.0,2.0,1.0,2.0,5.0,6.0,8.0,9.0,8.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,2.0,4.0,2.0,6.0,2.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,24.0,5.0,6.0,0.42857142857142855,0.42857142857142855,1.0,0.2727272727272727,0.5,0.2727272727272727,0.7777777777777778,0.5,0.575,0.625,0.5714285714285714,0.625,0.55,0.25,0.5,0.6666666666666666,0.25,0.6,0.2,0.2857142857142857,0.5,1.0,0.6,1.0,96.13351877607789,14.333333333333334,15.625,13.916666666666666,14.875,0.25,1.0,1.0,0.4,0.15,0.3333333333333333,0.3333333333333333,1.0,0.05,1.0,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,0.4,0.125,0.125,1.0,0.5,0.5,0.25,1.0,0.25,0.8,0.125,0.5409575,0.4717875,0.047619047619047616,0.1,0.20833333333333334,6.566666666666666,25.254545454545454,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201566-201935,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Russell Westbrook, James Harden","House Jr., Tucker, Green, Westbrook, Harden",1627863-200782-201145-201566-201935,HOU,110.0,2,2.0,3.0,4.0,3,4.0,3.0,,7,3.0,3.0,,,,,,1.0,,,1.0,,,,,3.0,3.0,,1.0,1.0,7.0,4.0,,3.0,3.0,,1.0,7.0,4.0,2.0,,,,2.0,,2.0,,,2.0,,4.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,3.0,2.0,,,,7.0,7.0,4.0,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,0.75,0.75,0.7,0.7,0.25,,,1.0,,1.0,,,,,1.0,,91.63636363636364,17.75,13.0,17.75,13.0,0.75,1.0,1.0,0.6666666666666666,,,,,,,,0.25,,,,,,,,,,0.25,,,1.0,,0.7002375,0.7002375,0.4,0.5,1.0,0.8333333333333334,22.5,1.0,3.0,3.0,1.0,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201566-203085,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Russell Westbrook, Austin Rivers","House Jr., Tucker, Green, Westbrook, Rivers",1627863-200782-201145-201566-203085,HOU,230.0,2,4.0,3.0,7.0,5,,,2.0,12,,,,,1.0,1.0,1.0,3.0,,,,1.0,3.0,1.0,,1.0,1.0,2.0,6.0,2.0,10.0,7.0,1.0,,,,,,2.0,,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,8.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.5714285714285714,,0.625,,0.8571428571428571,,1.0,,0.25,0.6666666666666666,0.25,0.5,1.0,,,,75.13043478260869,15.714285714285714,24.0,14.142857142857142,22.0,,,,,,,,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,0.8571428571428571,0.3333333333333333,0.5262785714285714,,0.125,0.5,,19.4,24.566666666666666,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.37755,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201569-201935,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Eric Gordon, James Harden","House Jr., Tucker, Green, Gordon, Harden",1627863-200782-201145-201569-201935,HOU,1616.0,10,27.0,-3.0,57.0,60,22.0,5.0,6.0,117,10.0,16.0,3.0,5.0,3.0,7.0,2.0,7.0,,1.0,2.0,3.0,12.0,1.0,5.0,16.0,28.0,5.0,19.0,17.0,64.0,67.0,1.0,7.0,12.0,2.0,7.0,32.0,10.0,22.0,12.0,11.0,3.0,5.0,4.0,9.0,3.0,1.0,4.0,1.0,22.0,5.0,13.0,5.0,21.0,8.0,29.0,5.0,2.0,3.0,5.0,1.0,2.0,4.0,,,9.0,2.0,3.0,12.0,19.0,2.0,22.0,7.0,,,3.0,56.0,30.0,21.0,0.3125,0.3333333333333333,0.8,0.2631578947368421,0.2857142857142857,0.2777777777777778,0.5714285714285714,0.5833333333333334,0.5,0.5263157894736842,0.5614035087719298,0.64,0.40425531914893614,0.5555555555555556,0.5555555555555556,0.7647058823529411,0.38461538461538464,0.6923076923076923,0.3333333333333333,0.5,0.5714285714285714,0.5,0.7333333333333333,1.0,104.25742574257426,13.280701754385966,14.316666666666666,12.578947368421053,13.45,0.3404255319148936,0.625,0.625,0.4,0.10638297872340426,0.6,0.6,0.3333333333333333,0.14893617021276595,0.42857142857142855,0.42857142857142855,0.14893617021276595,0.2857142857142857,0.3333333333333333,0.5,0.2553191489361702,0.25,0.25,1.0,,0.16666666666666666,0.10526315789473684,0.5,0.2631578947368421,0.7446808510638298,0.2727272727272727,0.5142532608695652,0.5186,0.1346153846153846,0.21212121212121213,0.5,6.942857142857143,26.831578947368424,0.38596491228070173,7.0,9.0,12.0,2.0,0.47368421052631576,0.7777777777777778,3.0,8.0,,3.0,2.0,1.0,0.5,,0.3333333333333333,,0.5081,0.125,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,0.2,0.4166666666666667,0.05263157894736842,0.14285714285714285,1.0,0.2727272727272727,0.2,0.5,0.25,0.2,0.043478260869565216,0.5,0.3333333333333333,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201569-203085,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Eric Gordon, Austin Rivers","House Jr., Tucker, Green, Gordon, Rivers",1627863-200782-201145-201569-203085,HOU,814.0,5,14.0,-11.0,24.0,26,6.0,2.0,5.0,50,2.0,6.0,1.0,2.0,3.0,5.0,,1.0,1.0,,,3.0,9.0,1.0,,6.0,13.0,3.0,10.0,2.0,23.0,34.0,2.0,2.0,3.0,,,4.0,2.0,10.0,9.0,9.0,3.0,1.0,3.0,4.0,3.0,,1.0,,11.0,3.0,6.0,5.0,12.0,5.0,17.0,,,,2.0,1.0,2.0,3.0,,,5.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,,,2.0,16.0,4.0,6.0,0.16666666666666666,0.2,1.0,0.3,,0.3,0.46153846153846156,0.6666666666666666,0.45652173913043476,0.6666666666666666,0.4791666666666667,0.6666666666666666,0.43478260869565216,0.4,1.0,0.75,0.42857142857142855,0.8461538461538461,0.35714285714285715,0.5,1.0,1.0,0.7142857142857143,1.0,88.45208845208846,19.041666666666668,13.73076923076923,17.666666666666668,12.76923076923077,0.2608695652173913,0.3333333333333333,0.4,0.5,0.08695652173913043,0.5,0.5,,0.21739130434782608,0.6,0.6,0.043478260869565216,,,,0.391304347826087,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,,,,0.6956521739130435,0.3333333333333333,0.4578413043478261,0.40443333333333337,0.041666666666666664,0.07142857142857142,0.17391304347826086,9.553846153846154,25.839999999999996,0.25,,,,,,,2.0,7.0,,2.0,,2.0,0.7,,1.0,,0.48005000000000003,0.30434782608695654,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,,,2.0,1.0,,,,,,,2.0,,,0.5,0.5,0.625,,,1.0,0.2857142857142857,0.5,,,,,0.5,0.5,1.0,1.0,,1.0,2.0,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201569-203463,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, Eric Gordon, Ben McLemore","House Jr., Tucker, Green, Gordon, McLemore",1627863-200782-201145-201569-203463,HOU,16.0,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201935-203085,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, James Harden, Austin Rivers","House Jr., Tucker, Green, Harden, Rivers",1627863-200782-201145-201935-203085,HOU,842.0,5,14.0,2.0,30.0,30,,2.0,3.0,60,,3.0,4.0,6.0,2.0,2.0,,1.0,,,,5.0,11.0,1.0,,6.0,11.0,5.0,12.0,6.0,33.0,31.0,1.0,,,,,,4.0,8.0,12.0,11.0,5.0,2.0,4.0,6.0,4.0,,,1.0,16.0,1.0,8.0,2.0,11.0,3.0,14.0,3.0,,3.0,4.0,,2.0,4.0,,,8.0,,5.0,9.0,8.0,1.0,8.0,4.0,,,1.0,30.0,,,0.3333333333333333,0.3333333333333333,0.8,0.4166666666666667,,0.4166666666666667,0.5454545454545454,,0.5869565217391305,,0.6111111111111112,,0.5217391304347826,0.5,1.0,0.8888888888888888,0.16666666666666666,0.9090909090909091,0.2727272727272727,0.2,1.0,,0.8571428571428571,1.0,102.61282660332542,13.766666666666667,14.3,13.4,13.366666666666667,0.13043478260869565,,,,0.2608695652173913,0.6666666666666666,0.8,0.25,0.08695652173913043,1.0,1.0,0.043478260869565216,,,,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.8,,0.5,,,,0.6521739130434783,0.45454545454545453,0.4840456521739131,,0.15384615384615385,0.2857142857142857,,8.236363636363636,25.933333333333334,,,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.5309,0.09090909090909091,,1.0,1.0,,,1.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,0.75,,,1.0,0.4,0.3333333333333333,0.5,,,0.1,0.5,,1.0,1.0,,1.0,2.0,0.09090909090909091,,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201935-203463,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, James Harden, Ben McLemore","House Jr., Tucker, Green, Harden, McLemore",1627863-200782-201145-201935-203463,HOU,826.0,6,14.0,-12.0,29.0,29,5.0,10.0,2.0,58,4.0,6.0,3.0,4.0,4.0,6.0,,2.0,,,,4.0,8.0,1.0,1.0,11.0,16.0,4.0,10.0,1.0,35.0,47.0,1.0,2.0,4.0,1.0,1.0,7.0,6.0,16.0,12.0,8.0,4.0,3.0,4.0,7.0,4.0,,1.0,2.0,18.0,,5.0,,5.0,,5.0,1.0,,1.0,2.0,1.0,,1.0,,,3.0,,4.0,5.0,3.0,,1.0,1.0,,,,35.0,7.0,5.0,0.2727272727272727,0.2727272727272727,1.0,0.4,1.0,0.4,0.6875,0.5,0.6538461538461539,0.7,0.6730769230769231,0.7,0.38461538461538464,0.6666666666666666,,0.625,,0.625,,,,,0.6,0.6666666666666666,101.1138014527845,14.620689655172415,13.862068965517242,14.10344827586207,13.689655172413794,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.25,0.15384615384615385,0.75,0.75,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.07692307692307693,,,,0.3076923076923077,0.5,0.5,1.0,,0.5,,,0.2,0.6153846153846154,0.5,0.5057557692307693,0.55303,0.038461538461538464,0.0625,0.2,9.1625,26.169999999999998,0.1724137931034483,1.0,2.0,,1.0,0.4,0.5,,,,,,,,,,,0.38895,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201145-201935-203496,1610612745,"Danuel House Jr., P.J. Tucker, Jeff Green, James Harden, Robert Covington","House Jr., Tucker, Green, Harden, Covington",1627863-200782-201145-201935-203496,HOU,390.0,3,6.0,5.0,12.0,12,2.0,2.0,2.0,24,,1.0,3.0,4.0,2.0,3.0,,,,,,1.0,4.0,,1.0,5.0,8.0,1.0,4.0,5.0,18.0,13.0,,1.0,1.0,,1.0,2.0,2.0,8.0,,4.0,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,4.0,5.0,2.0,7.0,,,,,,,1.0,,,1.0,,1.0,4.0,4.0,,5.0,3.0,,,,14.0,2.0,2.0,0.2,0.2,,0.25,,0.25,0.625,1.0,0.5416666666666666,0.5,0.6428571428571429,0.5,0.3333333333333333,,1.0,0.5,,0.8333333333333334,0.4,,,1.0,0.5,,88.61538461538461,14.916666666666666,17.583333333333332,14.666666666666666,17.083333333333332,0.08333333333333333,,,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,0.25,0.25,,,,,,0.5,0.4166666666666667,0.25,0.4452083333333334,0.45845,0.21428571428571427,0.3,0.1111111111111111,11.05,26.375,0.16666666666666666,,,,1.0,,,2.0,4.0,,,,,1.0,1.0,,,0.4596,0.2222222222222222,,,,,1.0,1.0,,3.0,,,,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,0.6666666666666666,1.0,,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
1627863-200782-201566-201569-201935,1610612745,"Danuel House Jr., P.J. Tucker, Russell Westbrook, Eric Gordon, James Harden","House Jr., Tucker, Westbrook, Gordon, Harden",1627863-200782-201566-201569-201935,HOU,132.0,1,2.0,-5.0,5.0,5,5.0,3.0,1.0,10,,2.0,1.0,3.0,,1.0,,,,,,,2.0,1.0,2.0,1.0,6.0,,2.0,,2.0,7.0,1.0,1.0,6.0,,2.0,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,5.0,,,,,,,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125,0.25,,,1.0,0.5,1.0,0.42857142857142855,0.5,,,1.0,,109.09090909090908,17.8,8.6,16.4,8.6,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,0.25,,,,,0.3333333333333333,,,0.25,0.5,,0.51635,0.51635,,,1.0,7.05,25.85,1.0,,2.0,,,0.25,,,,,,,,,,,,0.58045,,,2.0,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,0.4,0.5,0.5,,,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,True
