EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PtsUnassisted3s,Corner3Assists,BadPassTurnovers,Blocked2s,BlockedShortMidRange,Blocks,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
1626167-1627763-1628410-1628988-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Aaron Holiday, T.J. Warren","Turner, Brogdon, Sumner, Holiday, Warren",1626167-1627763-1628410-1628988-203933,IND,44.0,1,1.0,3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,1.0,3.0,,,,,1.0,3.0,,,,,,,,1.0,1.0,,1.0,,,3.0,3.0,1.0,,,,,,1.5,1.5,1.5,1.5,1.0,,,1.0,,1.0,,,,1.0,,98.18181818181819,18.0,13.0,18.0,13.0,,,,,,,,,,,1.0,0.5031,0.5031,1.0,,25.4,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203087-203926,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Jeremy Lamb, Doug McDermott","Turner, Brogdon, Sumner, Lamb, McDermott",1626167-1627763-1628410-203087-203926,IND,102.0,1,2.0,2.0,4.0,3.0,4.0,3.0,2.0,7.0,2.0,1.0,2.0,,,1.0,,,1.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,,1.0,2.0,,5.0,1.0,1.0,1.0,2.0,3.0,,,,5.0,4.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.4,,,1.0,1.0,1.0,1.0,,,1.0,,98.82352941176471,19.5,8.0,14.0,8.0,0.4,,,,,0.2,,0.5,0.4,,0.8,0.51131,0.51131,1.0,6.566666666666666,28.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,5.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,0.5,1.0,0.5,1.0,1.25,1.25,,1.0,,1.0,,1.0,,,1.0,,,,0.5,0.5,1.0,,,0.4,0.5,0.5,1.0,1.0,,0.5,1.0,1.0,0.5,0.4,0.5,0.5588,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203087-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Jeremy Lamb, T.J. Warren","Turner, Brogdon, Sumner, Lamb, Warren",1626167-1627763-1628410-203087-203933,IND,95.0,2,2.0,-5.0,3.0,3.0,2.0,3.0,1.0,6.0,,,,,,2.0,,,1.0,2.0,,3.0,8.0,1.0,,1.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,2.0,,1.0,1.0,0.5,,0.5,,0.75,,,,,,,,,,,,,90.94736842105263,14.666666666666666,17.0,13.333333333333334,16.333333333333332,,,,,,1.0,,,,,,0.3761,0.3712,,16.2,,0.6666666666666666,,,,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.5,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,0.381,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203200-203933,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Justin Holiday, T.J. Warren","Turner, Brogdon, Sumner, Holiday, Warren",1626167-1627763-1628410-203200-203933,IND,356.0,3,6.0,-6.0,11.0,13.0,7.0,5.0,1.0,24.0,4.0,1.0,3.0,2.0,3.0,,,,4.0,7.0,2.0,13.0,19.0,1.0,1.0,4.0,1.0,7.0,4.0,1.0,2.0,2.0,1.0,4.0,,3.0,3.0,1.0,4.0,,4.0,11.0,7.0,7.0,,0.5,0.6666666666666666,0.5714285714285714,0.25,0.4444444444444444,0.2,0.5416666666666666,0.4375,0.2222222222222222,0.14285714285714285,0.25,0.75,,0.6,0.2,,1.0,1.0,,97.07865168539325,14.818181818181818,14.846153846153847,14.818181818181818,14.692307692307692,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.6,,0.6666666666666666,0.5209777777777778,0.50667,0.5384615384615384,4.6571428571428575,27.5,0.6363636363636364,2.0,1.0,1.0,,,,2.0,,,1.0,,5.0,1.0,,,,2.0,4.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,2.0,,4.0,,1.0,6.0,,,1.0,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,1.0,,,0.5,,,0.5,0.6666666666666666,0.5,,,0.2222222222222222,,,,1.0,,,,,0.3333333333333333,0.2,,0.6338,0.1,0.125,0.15384615384615385,,,,,1.0,1.0,1.0,,,,,,5.0,,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203200-204456,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, Justin Holiday, T.J. McConnell","Turner, Brogdon, Sumner, Holiday, McConnell",1626167-1627763-1628410-203200-204456,IND,41.0,1,1.0,-2.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,70.2439024390244,23.0,18.0,23.0,18.0,,1.0,,,,,,,,,,0.4016,0.4016,,10.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628410-203933-204456,1610612754,"Myles Turner, Malcolm Brogdon, Edmond Sumner, T.J. Warren, T.J. McConnell","Turner, Brogdon, Sumner, Warren, McConnell",1626167-1627763-1628410-203933-204456,IND,22.0,2,,-2.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,16.0,6.0,16.0,6.0,,,,,,1.0,,,,,,0.4289,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203087-203200,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Jeremy Lamb, Justin Holiday","Turner, Brogdon, Holiday, Lamb, Holiday",1626167-1627763-1628988-203087-203200,IND,385.0,3,6.0,-3.0,13.0,15.0,6.0,2.0,,28.0,4.0,,1.0,3.0,5.0,1.0,1.0,1.0,5.0,10.0,2.0,13.0,16.0,,2.0,4.0,1.0,7.0,4.0,,2.0,3.0,1.0,7.0,,4.0,6.0,,6.0,,3.0,13.0,7.0,6.0,,0.4,0.4,0.5,0.5,0.5416666666666666,0.7,0.5416666666666666,0.7,0.16666666666666666,,,0.6666666666666666,,0.6666666666666666,,,0.5,,,104.72727272727272,13.153846153846153,14.266666666666667,13.153846153846153,12.666666666666666,0.3333333333333333,0.4166666666666667,0.6,0.6,0.3333333333333333,0.08333333333333333,0.08333333333333333,,0.2,0.2,0.5,0.535075,0.54509,0.5384615384615384,6.13,25.6,0.46153846153846156,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,6.0,3.0,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,0.5,,0.5,,,,,1.0,,,0.6666666666666666,,,,,0.75,0.6666666666666666,,0.5,0.5,0.5,,,0.08333333333333333,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203087-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Jeremy Lamb, T.J. Warren","Turner, Brogdon, Holiday, Lamb, Warren",1626167-1627763-1628988-203087-203933,IND,89.0,1,1.0,7.0,4.0,4.0,4.0,,,8.0,1.0,,1.0,1.0,1.0,,,,2.0,2.0,1.0,9.0,2.0,,2.0,2.0,1.0,9.0,4.0,,2.0,3.0,1.0,7.0,,1.0,1.0,,1.0,,,9.0,9.0,4.0,,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.125,1.125,0.3333333333333333,,,1.0,,1.0,,,,,,129.43820224719101,7.75,14.5,7.75,14.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,0.6666666666666666,0.5318333333333333,0.5318333333333333,1.0,2.9,26.9,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-203506,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, Victor Oladipo","Turner, Brogdon, Holiday, Holiday, Oladipo",1626167-1627763-1628988-203200-203506,IND,70.0,2,1.0,2.0,2.0,3.0,,1.0,,5.0,1.0,,,,,,1.0,,1.0,1.0,1.0,5.0,3.0,,,,,,,,,1.0,,3.0,,,1.0,,1.0,,1.0,5.0,,,,,,1.0,,1.25,,1.25,,0.5,,,,,,,,,,,102.85714285714285,14.0,14.0,14.0,14.0,0.5,,,,,,0.5,,,,1.0,0.5315,,,1.7,22.9,,1.0,,,,,,,,,,1.0,,,,,,,2.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-203926,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, Doug McDermott","Turner, Brogdon, Holiday, Holiday, McDermott",1626167-1627763-1628988-203200-203926,IND,226.0,3,4.0,1.0,7.0,6.0,,1.0,,13.0,,,,,,2.0,1.0,,,2.0,3.0,8.0,7.0,,,,,,,,,2.0,,6.0,,,2.0,,2.0,,2.0,8.0,,,,,,,,0.6,,0.6666666666666666,,0.6,,,,,0.2,,,,,,82.83185840707965,19.285714285714285,15.166666666666666,19.285714285714285,13.666666666666666,,,,,,0.4,0.2,,,,0.6,0.49782000000000004,,,16.6,25.7,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,6.0,,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,,1.0,2.0,,1.0,,,2.0,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,,,,1.0,1.0,,0.3333333333333333,,,,,,,0.5,,,,,,0.4,1.0,1.0,1.0,,,,,,,,1.0,,0.16666666666666666,0.3333333333333333,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, T.J. Warren","Turner, Brogdon, Holiday, Holiday, Warren",1626167-1627763-1628988-203200-203933,IND,4193.0,21,70.0,22.0,141.0,140.0,35.0,39.0,15.0,281.0,45.0,9.0,10.0,11.0,21.0,20.0,9.0,3.0,44.0,86.0,42.0,161.0,139.0,11.0,6.0,18.0,14.0,44.0,40.0,8.0,20.0,31.0,8.0,73.0,6.0,35.0,63.0,17.0,80.0,1.0,29.0,142.0,41.0,33.0,2.0,0.45454545454545453,0.5263157894736842,0.5116279069767442,0.3333333333333333,0.54296875,0.5625,0.5709219858156028,0.5945945945945946,0.328125,0.09302325581395349,0.15555555555555556,0.6481481481481481,0.24,0.6966292134831461,0.2537313432835821,0.3333333333333333,0.5652173913043478,0.875,0.017241379310344827,96.50369663725256,14.063829787234043,15.785714285714286,13.73049645390071,14.857142857142858,0.3515625,0.1640625,0.5238095238095238,0.55,0.7272727272727273,0.15625,0.0703125,0.6428571428571429,0.3125,0.09375,0.6796875,0.507357421875,0.5344078125,0.2732919254658385,7.511627906976744,25.73095238095238,0.24822695035460993,26.0,8.0,5.0,7.0,,14.0,33.0,,3.0,11.0,17.0,22.0,9.0,,3.0,1.0,19.0,48.0,33.0,12.0,33.0,14.0,11.0,8.0,10.0,11.0,27.0,1.0,8.0,5.0,3.0,6.0,8.0,1.0,,14.0,10.0,6.0,24.0,,4.0,28.0,2.0,,11.0,0.6470588235294118,0.40476190476190477,,0.40476190476190477,0.8181818181818182,0.6428571428571429,0.6333333333333333,0.047619047619047616,0.42857142857142855,0.5,0.2619047619047619,0.7714285714285715,0.42105263157894735,,0.23076923076923078,0.21052631578947367,0.6521739130434783,0.8,0.7,0.5777777777777777,0.6842105263157895,0.38461538461538464,0.35,0.35,0.2578125,0.42424242424242425,0.4375,0.5714285714285714,0.8888888888888888,,0.21428571428571427,,,0.5,0.34375,0.42424242424242425,0.497745,0.08029197080291971,0.11578947368421053,0.11801242236024845,3.0,18.0,3.0,5.0,18.0,4.0,18.0,0.3333333333333333,0.3333333333333333,1.0,6.0,8.0,8.0,2.0,1.0,,,1.0,4.0,1.0,3.0,,4.0,14.0,11.0,,2.0,0.5714285714285714,,0.6111111111111112,0.2857142857142857,0.5454545454545454,2.0,,0.6666666666666666,1.0,,,,,,,,0.023809523809523808,0.030303030303030304,,0.125,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203200-204456,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Justin Holiday, T.J. McConnell","Turner, Brogdon, Holiday, Holiday, McConnell",1626167-1627763-1628988-203200-204456,IND,221.0,2,4.0,6.0,8.0,8.0,7.0,2.0,2.0,16.0,4.0,1.0,3.0,1.0,1.0,,,,3.0,5.0,2.0,13.0,7.0,2.0,3.0,4.0,2.0,13.0,,1.0,,1.0,,3.0,,,3.0,1.0,4.0,,,9.0,13.0,7.0,,,,0.6,0.75,0.6428571428571429,0.75,0.7222222222222222,0.8125,0.2857142857142857,0.2,0.25,,,1.0,0.3333333333333333,,,,,104.25339366515837,13.5,14.125,12.875,14.125,0.5714285714285714,0.14285714285714285,1.0,1.0,,,,0.5,0.5,,0.8571428571428571,0.5458142857142857,0.51725,1.0,4.0200000000000005,27.0,0.875,2.0,1.0,2.0,,,1.0,2.0,,,2.0,1.0,4.0,2.0,,,,4.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,,2.0,,,4.0,,,2.0,1.0,0.5,,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.5,,,,,1.0,,0.5,0.6666666666666666,,,,0.2857142857142857,0.5,0.5,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,0.5,0.58585,0.2222222222222222,0.2857142857142857,0.3076923076923077,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203506-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Victor Oladipo, T.J. Warren","Turner, Brogdon, Holiday, Oladipo, Warren",1626167-1627763-1628988-203506-203933,IND,5165.0,7,86.0,-10.0,174.0,172.0,25.0,21.0,10.0,346.0,41.0,5.0,5.0,12.0,25.0,20.0,7.0,,42.0,86.0,57.0,184.0,194.0,7.0,4.0,8.0,10.0,22.0,46.0,9.0,23.0,43.0,5.0,106.0,6.0,34.0,62.0,12.0,74.0,,32.0,172.0,22.0,25.0,1.0,0.5476190476190477,0.575,0.4883720930232558,0.5,0.5454545454545454,0.3888888888888889,0.5754716981132075,0.45652173913043476,0.3986013986013986,0.10465116279069768,0.14634146341463414,0.6938775510204082,0.18181818181818182,0.6703296703296703,0.15584415584415584,0.4,0.75,0.7857142857142857,,96.46466602129719,14.649425287356323,15.209302325581396,14.402298850574713,14.406976744186046,0.2867132867132867,0.17482517482517482,0.48,0.5217391304347826,0.4166666666666667,0.13986013986013987,0.04895104895104895,0.625,0.2777777777777778,,0.6853146853146853,0.5215881118881119,0.5380611111111111,0.11956521739130435,7.948837209302326,26.04035087719298,0.14367816091954022,22.0,1.0,3.0,8.0,,22.0,50.0,1.0,1.0,10.0,24.0,28.0,2.0,1.0,1.0,5.0,12.0,38.0,60.0,4.0,50.0,22.0,20.0,18.0,12.0,6.0,27.0,1.0,10.0,9.0,1.0,14.0,12.0,6.0,1.0,26.0,16.0,2.0,35.0,1.0,7.0,38.0,3.0,2.0,15.0,0.8333333333333334,0.42105263157894735,1.0,0.42105263157894735,0.2857142857142857,0.4375,0.5454545454545454,0.08,0.5384615384615384,1.0,0.13636363636363635,0.6428571428571429,0.15789473684210525,0.15384615384615385,0.08333333333333333,0.14285714285714285,0.5333333333333333,0.7096774193548387,0.45454545454545453,0.5365853658536586,0.6285714285714286,0.5454545454545454,0.4,0.42105263157894735,0.34965034965034963,0.44,0.44,0.8181818181818182,0.2,,0.125,1.0,1.0,0.6,0.5555555555555556,0.44,0.51715,0.10256410256410256,0.15306122448979592,0.06521739130434782,2.0,12.0,2.0,8.0,9.0,4.0,9.0,0.2857142857142857,0.2857142857142857,1.0,2.0,2.0,8.0,6.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,5.0,5.0,,3.0,0.2,0.05,0.5555555555555556,0.75,0.2,,,,,,,,1.0,,,,,,,,0.017241379310344827,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203926-203933,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, Doug McDermott, T.J. Warren","Turner, Brogdon, Holiday, McDermott, Warren",1626167-1627763-1628988-203926-203933,IND,662.0,4,11.0,12.0,24.0,24.0,3.0,14.0,2.0,48.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,10.0,13.0,33.0,21.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,8.0,1.0,22.0,1.0,6.0,13.0,1.0,14.0,1.0,5.0,28.0,5.0,3.0,1.0,0.3333333333333333,0.4,0.6,0.5,0.6521739130434783,0.625,0.6875,0.625,0.5652173913043478,0.1,0.16666666666666666,0.8571428571428571,0.14285714285714285,0.8,0.09090909090909091,1.0,0.75,1.0,0.1,104.41087613293051,13.458333333333334,14.125,13.083333333333334,13.458333333333334,0.2608695652173913,0.08695652173913043,0.5,0.5,1.0,0.08695652173913043,0.13043478260869565,0.5,0.5,0.25,0.8260869565217391,0.5386239130434783,0.550875,0.15151515151515152,5.75,25.53846153846154,0.125,4.0,1.0,1.0,1.0,,4.0,10.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,,5.0,8.0,18.0,2.0,10.0,4.0,6.0,4.0,1.0,,6.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,,,3.0,1.0,,2.0,1.0,0.46153846153846156,1.0,0.46153846153846156,1.0,1.25,1.25,,1.0,1.0,,0.75,,,,,1.0,0.8333333333333334,0.5,0.6666666666666666,0.8,0.25,0.5,0.5,0.43478260869565216,0.4,0.4,1.0,1.0,,0.5,1.0,1.0,0.5,0.25,0.4,0.4698,0.08333333333333333,0.18181818181818182,0.15151515151515152,2.0,,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2020,2019-20,False
1626167-1627763-1628988-203933-203960,1610612754,"Myles Turner, Malcolm Brogdon, Aaron Holiday, T.J. Warren, JaKarr Sampson","Turner, Brogdon, Holiday, Warren, Sampson",1626167-1627763-1628988-203933-203960,IND,126.0,1,2.0,6.0,3.0,3.0,3.0,,1.0,6.0,3.0,1.0,3.0,,,,,,2.0,3.0,1.0,8.0,2.0,1.0,2.0,3.0,1.0,8.0,4.0,1.0,2.0,2.0,,4.0,,,1.0,1.0,2.0,,2.0,6.0,8.0,3.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.875,0.875,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,,,,68.57142857142857,15.666666666666666,26.333333333333332,15.666666666666666,26.333333333333332,0.75,,,,,,,1.0,0.75,,1.0,0.5941375,0.5941375,1.0,1.8333333333333333,26.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,0.6666666666666666,1.0,1.0,,,0.25,1.0,1.0,,1.0,,,,,0.6666666666666666,0.25,1.0,0.6957,0.25,0.3333333333333333,0.25,,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1610612754,2020,2019-20,False
